gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
TMSB10,Overlap,0.0481361141294392,4.3687228615693e-7,-1.31928173822057,-0.921392613123066,TRUE,TRUE
HSP90B1,Overlap,0.0547362100826804,1,1.9966317828437,0.591781366243261,FALSE,FALSE
RPS10,Overlap,0.0774544373356912,3.54987214282786e-14,1.56422828344841,1.73444653264338,FALSE,TRUE
KLHL14,Overlap,0.104352126288552,1,1.18894885312348,-1.46612211067432,FALSE,FALSE
FTH1,Overlap,0.266248772728903,1,1.56671913141598,0.778574145393282,FALSE,FALSE
BRAF,Overlap,0.717411629597567,1,1.68707297800562,0.635459600779468,FALSE,FALSE
MT-ND3,Overlap,0.841423834821542,1,-0.931466671340928,-0.298201698419199,FALSE,FALSE
TCF4,Overlap,1,1,1.51034123172685,0.423408529598772,FALSE,FALSE
MTRNR2L12,Overlap,1,9.27693329035006e-8,-6.04060494273966,-6.90454582942497,FALSE,TRUE
CALR,Overlap,1,1,1.48051955831379,0.809238330756318,FALSE,FALSE
TMEM123,Overlap,1,1,1.56388025197845,0.663840036641552,FALSE,FALSE
H3-3B,Overlap,1,4.28734296408531e-16,2.42076750958394,1.52293298043739,FALSE,TRUE
TALAM1,Overlap,1,6.49466881491735e-10,1.38615866157832,0.81299897612932,FALSE,TRUE
H3F3B,Overlap,1,2.8654392088455796e-19,-7.01381428985696,-2.65588564850066,FALSE,TRUE
AC007384.1,Overlap,1,1,-4.31775880148941,-2.7521224085149,FALSE,FALSE
H1FX,Overlap,1,1.3148434495581e-4,-5.93442802157747,-3.21992458620158,FALSE,TRUE
BCAS2,Overlap,1,1,2.04271469726755,0.179334359658901,FALSE,FALSE
ALDOA,Overlap,1,0.138851310796357,-1.45600373858232,-1.04065582224611,FALSE,FALSE
HIP1,Overlap,1,1,2.86892218526351,0.195728268985863,FALSE,FALSE
HIST1H1C,Overlap,1,0.0524727223411432,-4.36441650016299,-4.58929788259298,FALSE,FALSE
TOPBP1,Overlap,1,1,0.217276793600316,0.139680304696091,FALSE,FALSE
ENO1,Overlap,1,6.04988977413275e-8,-2.90475277649607,-0.990866138472178,FALSE,TRUE
H3F3A,Overlap,1,1.09183577451847e-13,-7.22354096419788,-1.97665961655854,FALSE,TRUE
U2AF1,Overlap,1,0.00315117809771063,1.65448808969784,1.80317314106919,FALSE,TRUE
FAM49B,Overlap,1,0.27627751246382,-4.10017906721325,-2.06442428610131,FALSE,FALSE
PGAM1,Overlap,1,1,-1.45184107281865,-0.630195760942388,FALSE,FALSE
CD83,Overlap,1,1.8577211949557e-4,2.11000031177032,1.52483340621997,FALSE,TRUE
GRSF1,Overlap,1,1,-0.23442881402377,-0.321298040719824,FALSE,FALSE
CHMP3,Overlap,1,1,1.21453717742051,0.326113000874082,FALSE,FALSE
GAPDH,Overlap,1,7.96971983949237e-18,-2.01453635049949,-1.8654686560394,FALSE,TRUE
ANXA7,Overlap,1,1,1.04321420504125,0.66904916324729,FALSE,FALSE
GPAT4-AS1,Overlap,1,1,5.88685656594325,2.94697736746327,FALSE,FALSE
HIST1H4C,Overlap,1,3.51169642093049e-8,-5.91004413747716,-2.56875588769959,FALSE,TRUE
