gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
RPS10,Overlap,0,0,2.9170872503494,3.27941872352402,TRUE,TRUE
MTRNR2L12,Overlap,4.5937809686655396e-284,7.712710845980359e-176,-13.0703191236168,-10.2771417697341,TRUE,TRUE
GAPDH,Overlap,5.54341300183422e-263,0,-3.14978534437391,-3.22476245288363,TRUE,TRUE
H3F3B,Overlap,6.841676095246301e-262,0,-13.1359579976573,-4.77014291322255,TRUE,TRUE
LINC01578,Overlap,9.184559973666579e-259,0,-12.3673676207308,-5.6319463810786,TRUE,TRUE
TPI1,Overlap,4.53988434159241e-249,0,-3.55856604760487,-3.79398549228099,TRUE,TRUE
H3-3B,Overlap,7.306880157858129e-238,0,4.03575128815119,3.71059920833659,TRUE,TRUE
ENO1,Overlap,8.740057133365729e-232,0,-2.8964974272321,-2.8980631046985,TRUE,TRUE
H3-3A,Overlap,8.726023599231388e-228,0,3.68190833064121,3.66961646189115,TRUE,TRUE
H3F3A,Overlap,1.63488057984036e-224,0,-12.6051310807779,-4.13448100704667,TRUE,TRUE
MIF,Overlap,7.752132943588758e-223,0,-2.22452251852544,-2.47611561134978,TRUE,TRUE
IGFBP2,Overlap,5.40836238773794e-209,0,-9.14694993430119,-10.283019540091,TRUE,TRUE
AL138963.4,Overlap,5.25882293811159e-204,7.68311326004517e-167,-10.9820859867134,-7.39753969166689,TRUE,TRUE
HIST1H4C,Overlap,7.379744041962339e-203,1.00056697440904e-293,-11.728789782469,-4.57848547348138,TRUE,TRUE
TALAM1,Overlap,1.5496929055496e-202,0,3.77219502942774,3.23827640547396,TRUE,TRUE
H1FX,Overlap,2.4568241029741897e-200,0,-12.2035679601826,-6.36705936935398,TRUE,TRUE
ALDOA,Overlap,3.21459897845448e-194,5.48154014736086e-284,-2.47074084233636,-2.12194221032142,TRUE,TRUE
ENSG00000289901,Overlap,1.3763656179882798e-184,0,4.16173683385112,3.90306506821764,TRUE,TRUE
H2AFZ,Overlap,1.33114908909224e-177,1.1102151299718101e-293,-11.315358672751,-4.87151335422332,TRUE,TRUE
PGK1,Overlap,1.23067569636845e-173,0,-2.51716912597419,-2.59708038615165,TRUE,TRUE
GPI,Overlap,2.02692856545339e-169,0,-3.76488716329538,-3.6487705764471,TRUE,TRUE
ATP5MD,Overlap,1.4447395928640499e-158,2.71562442666217e-283,-11.2904593684354,-4.68793322922286,TRUE,TRUE
PKM,Overlap,1.4773915024020497e-156,0,-2.03480374140195,-2.19751289602434,TRUE,TRUE
CHASERR,Overlap,1.9455662068341e-153,0,3.70478423934808,3.79730015896765,TRUE,TRUE
DARS,Overlap,3.06765983788297e-137,1.5636371292728799e-273,-10.9638184507456,-5.26928649820635,TRUE,TRUE
VEGFB,Overlap,4.45127841525375e-127,1.9046348380874196e-260,-2.33609125712898,-2.96347092356678,TRUE,TRUE
SEPTIN9,Overlap,1.33285748145737e-122,1.85987085547959e-293,-2.03319747929182,-2.16879574891708,TRUE,TRUE
LDHA,Overlap,2.7193643668956896e-120,0,-1.71720095209505,-1.87825637004552,TRUE,TRUE
BNIP3,Overlap,7.917878911552879e-119,1.12012856129508e-293,-2.90378701076065,-2.90858124743487,TRUE,TRUE
HIST1H1E,Overlap,1.98568054042584e-116,2.4917703292489497e-204,-10.9336200989869,-6.33661605159207,TRUE,TRUE
SLC9A3R1,Overlap,2.6704274212475297e-106,6.13922868019818e-187,-10.4951755826316,-4.82285273363501,TRUE,TRUE
H2AFV,Overlap,1.03882220344692e-101,8.904138202768548e-164,-10.3536509834742,-4.05263965207693,TRUE,TRUE
AC008105.3,Overlap,3.0773130123253297e-100,2.19127060530739e-135,-9.83053850975577,-4.87908268198635,TRUE,TRUE
