gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
H2AFZ,Overlap,2.70729291676528e-199,0,-11.3521726438644,-2.00701880314487,TRUE,TRUE
ATP5MD,Overlap,2.3025195987169497e-198,6.19737278706814e-293,-11.3206828176365,-2.06935769252363,TRUE,TRUE
ENSG00000289901,Overlap,1.8384603201500898e-195,0,4.1802921902923,3.33090992256157,TRUE,TRUE
PGK1,Overlap,2.1434674717166e-182,0,-2.19799900874851,-2.23941472290002,TRUE,TRUE
CHASERR,Overlap,6.70714301141801e-179,0,3.73028366056872,3.49675458609928,TRUE,TRUE
PKM,Overlap,7.23712002570569e-169,0,-1.82773036561722,-1.87626759499321,TRUE,TRUE
VEGFB,Overlap,5.140665255673629e-161,0,-2.05803239425188,-2.11341957903818,TRUE,TRUE
SEPTIN9,Overlap,3.967851125772389e-140,0,-1.94550445186447,-1.58278837649465,TRUE,TRUE
BNIP3,Overlap,2.26838472792677e-135,0,-2.90380396905018,-2.71778881894764,TRUE,TRUE
DARS,Overlap,4.7759549435865595e-135,0,-10.9088101387318,-2.37747411190062,TRUE,TRUE
BNIP3L,Overlap,3.24307763592962e-134,0,-2.1264839351562,-1.98846242104702,TRUE,TRUE
HIST1H1E,Overlap,1.64897738818082e-127,1.0677216606672099e-221,-10.8447322042091,-3.31824887312793,TRUE,TRUE
SLC9A3R1,Overlap,3.60833660252375e-126,1.3717560586191197e-226,-10.5840056044873,-1.90525693582876,TRUE,TRUE
ENSG00000273149,Overlap,1.51026534213931e-123,6.228092663983009e-107,3.76349165336045,2.51614218532635,TRUE,TRUE
LDHA,Overlap,1.8187238336043098e-123,0,-1.40538739623572,-1.64514149365889,TRUE,TRUE
C9orf16,Overlap,7.143439474813819e-118,9.082822830317649e-113,-10.6444333666491,-1.72115612803052,TRUE,TRUE
MATR3,Overlap,7.6685745927437795e-112,1.1074975517177401e-293,3.56262676437608,3.17815328201079,TRUE,TRUE
H2AZ1,Overlap,2.92624845001512e-108,3.79968641695525e-293,3.85719894861809,3.47489854287139,TRUE,TRUE
ATP5MPL,Overlap,4.46518106477585e-108,1.2097269300280196e-223,-10.8751284316106,-1.89872688676148,TRUE,TRUE
H4C3,Overlap,9.3115744499658e-106,0,3.75875178918933,3.65537165955438,TRUE,TRUE
AC008105.3,Overlap,2.62176327053083e-105,4.69209169415297e-119,-9.75868815154444,-2.17079608106551,TRUE,TRUE
TMSB4X,Overlap,4.15931557099963e-103,5.723645892374379e-258,-0.595627715061785,-0.439505023098101,TRUE,FALSE
RASGEF1B,Overlap,1.90874247023702e-102,1.7362019674194e-77,2.95598737728601,1.97358810841406,TRUE,TRUE
H2AFV,Overlap,2.77461394856049e-101,1.8847082899880799e-150,-10.4229059114061,-1.70588095584494,TRUE,TRUE
FTH1,Overlap,6.22029577824329e-101,5.411827231570139e-132,1.51004313232353,1.56746365781621,TRUE,TRUE
BACH2,Overlap,1.5115763526456798e-100,2.44275250616819e-224,1.58478604336544,1.37119879382368,TRUE,TRUE
FTL,Overlap,2.3164868820488398e-99,7.650200083628791e-293,-1.08869292339852,-0.613326387067183,TRUE,TRUE
PCBP1,Overlap,4.4330778739945897e-98,1.9386195794494098e-152,-1.0463883571068,-0.570975600153287,TRUE,FALSE
GYPC,Overlap,1.0761934217737e-97,1.3855152017735697e-287,-1.53415538856158,-0.880628835372195,TRUE,TRUE
P4HA1,Overlap,5.09420995825784e-96,0,-2.7002752630316,-3.21035563202016,TRUE,TRUE
MIR210HG,Overlap,2.3643343618066096e-94,0,-7.25251647476611,-5.53423845862907,TRUE,TRUE
MBNL1,Overlap,1.7106676334802598e-92,2.21764970609486e-96,1.10735232328867,0.745289236685975,TRUE,TRUE
YARS,Overlap,8.374182571803149e-92,9.445920233997169e-91,-9.44852425548453,-2.15579286916834,TRUE,TRUE
SARS,Overlap,4.58271093434553e-91,3.7274093759716296e-116,-9.88394432821412,-1.79419865003628,TRUE,TRUE
SIT1,Overlap,1.74587994514538e-90,4.628874800390349e-251,-3.06968061522108,-2.28902330806678,TRUE,TRUE
FAM49B,Overlap,2.05041419378711e-88,7.7680017893423e-131,-9.9834700153859,-2.12084760240318,TRUE,TRUE
AC004687.1,Overlap,2.97062711619402e-86,1.9105593962654198e-71,-10.0962128949305,-1.87909103705385,TRUE,TRUE
CALHM6,Overlap,8.10183025127102e-86,0,-4.1771162776786,-3.14023689885307,TRUE,TRUE
CD27,Overlap,1.2722449217980799e-84,6.443270348534539e-154,-1.85174162538007,-1.02879496664716,TRUE,TRUE
FAM102A,Overlap,1.8759921490218696e-84,1.40795236854078e-144,-9.99063077299556,-2.00186565121835,TRUE,TRUE
HIST1H2AC,Overlap,6.091799489781189e-84,5.503570915475739e-157,-9.99209114183493,-3.21819414787939,TRUE,TRUE
PYURF,Overlap,1.69734976404072e-82,2.1158283929188794e-89,-10.072370004856,-1.52623998385305,TRUE,TRUE
AC245407.2,Overlap,2.28458557072687e-82,3.80777196561239e-62,-8.75627803638014,-1.5705074217784,TRUE,TRUE
RAC2,Overlap,6.19561333385398e-82,8.060642151664849e-190,-0.826362312598799,-0.835052734690342,TRUE,TRUE
ATP5MK,Overlap,6.43319404987545e-82,5.32507666788747e-263,3.48286514826071,3.05151227780281,TRUE,TRUE
RPL37A,Overlap,4.16417607423144e-81,1.54414360495928e-65,-0.139845826398459,0.187696922503267,FALSE,FALSE
ZNRD1,Overlap,5.57539061189854e-81,3.5716881042194998e-109,-9.89026036478064,-1.75228901380508,TRUE,TRUE
VEGFA,Overlap,1.1234126765639e-79,1.4033209384231696e-225,-7.53137005772234,-6.83964665003028,TRUE,TRUE
U2AF1,Overlap,6.26340082611091e-79,1.0033797864225796e-223,2.88286753015623,2.68454926086142,TRUE,TRUE
B2M,Overlap,1.8207942119051998e-78,0,-0.547663055565157,-0.455734592704098,FALSE,FALSE
RPL13A,Overlap,2.79277543258139e-77,3.59871662837625e-64,0.416231894594501,0.32786159519224,FALSE,FALSE
HIST1H1D,Overlap,1.3647836653935999e-76,2.50282178399145e-124,-10.2161606350603,-2.42830777121916,TRUE,TRUE
TKT,Overlap,1.98983977523585e-76,8.944312938008619e-100,-1.51249436329829,-1.09050544846917,TRUE,TRUE
IL32,Overlap,4.594676686554779e-75,3.95562058085871e-293,-2.03482857753125,-1.55441961212565,TRUE,TRUE
GNAS,Overlap,1.33539110729818e-73,7.5681457571655395e-227,-0.17433195987504,-0.538723278558327,FALSE,FALSE
SSH2,Overlap,1.51902499764362e-73,3.72459675955386e-69,1.46319326003462,0.813507433264743,TRUE,TRUE
LCK,Overlap,4.7577743332644503e-73,1.5248371168600798e-209,-1.45964107572878,-1.03761344466539,TRUE,TRUE
IL16,Overlap,1.45119532429948e-72,5.7143528873900995e-244,-1.93420340669042,-1.396720508773,TRUE,TRUE
CCDC107,Overlap,2.93066028112875e-72,8.30836711361869e-224,-2.21851692860855,-1.90148303763005,TRUE,TRUE
ZFP36L2,Overlap,7.67820421783055e-72,2.05597515254033e-32,-0.564524318552987,-0.14120472185047,FALSE,FALSE
RPL27A,Overlap,8.68227578253323e-72,4.331492149395101e-68,0.368564423495591,0.314061693858766,FALSE,FALSE
H2AFY,Overlap,3.83691511806733e-71,2.34717648497521e-93,-9.95475974279462,-1.74237083886498,TRUE,TRUE
C12orf65,Overlap,5.08130073645611e-71,2.2636376376707497e-104,-9.40941113860303,-2.03186764171731,TRUE,TRUE
AC078883.1,Overlap,9.37723951673134e-71,5.703179151486119e-139,-9.75393855174337,-2.7064184726319,TRUE,TRUE
TCF7,Overlap,1.1306656698212899e-70,1.6211308594927599e-174,-0.661650790263718,-0.714910683545138,TRUE,TRUE
MATR3.1,Overlap,5.18539240175037e-70,1.6059250727906496e-159,-10.619379565453,-1.93245405329159,TRUE,TRUE
GARS,Overlap,1.04875029554454e-69,2.7592438200712394e-84,-9.06517282012174,-2.26038254273596,TRUE,TRUE
PGAM1,Overlap,1.52658452750831e-69,1.9959911320777398e-227,-1.15025931371346,-1.2222094665954,TRUE,TRUE
LINC-PINT,Overlap,2.09911659499934e-69,2.49664057743619e-208,3.62114958771846,3.08394913598677,TRUE,TRUE
H2AZ2,Overlap,3.20021176682119e-69,5.72736176680156e-271,3.54479145012706,3.41180509542016,TRUE,TRUE
IFITM2,Overlap,4.31775532657495e-69,2.1720289398124895e-222,-2.25445521959503,-1.32787803998373,TRUE,TRUE
ANP32B,Overlap,6.71737721663418e-69,4.65023898191419e-185,-0.950710089157626,-0.802337468047393,TRUE,TRUE
LDHB,Overlap,1.54896044678421e-67,2.77989331900377e-218,-1.20162221852416,-0.904730606939764,TRUE,TRUE
TAZ,Overlap,2.62445075258114e-67,1.3048343635892201e-51,-9.16241846020508,-1.73051230136922,TRUE,TRUE
WDR54,Overlap,4.63501238173486e-67,3.663910854154589e-164,-2.23352483127545,-1.94996408819811,TRUE,TRUE
RPS19,Overlap,5.32897057991862e-67,1.1625721956473898e-40,-0.377440217282452,-0.181562339900768,FALSE,FALSE
CCNI,Overlap,1.56648653977924e-66,3.7987670867569e-125,-0.655170563279805,-0.625708168062111,TRUE,TRUE
AL133415.1,Overlap,2.29586185115147e-66,9.50707432054174e-62,-8.33487409847931,-3.26701185400597,TRUE,TRUE
MARCH5,Overlap,2.46211356178623e-66,8.574457534146199e-118,-9.28579399553425,-2.59632474150069,TRUE,TRUE
YPEL3,Overlap,1.79203073986875e-65,2.7628543505979594e-146,-1.14722915857771,-0.817885237489185,TRUE,TRUE
MARCH7,Overlap,3.30142663576364e-65,1.85779988224809e-125,-9.58515204949658,-2.0942820680161,TRUE,TRUE
TMEM8A,Overlap,3.5175638139974102e-65,4.83249747988765e-37,-8.49095707268305,-1.41000012851086,TRUE,TRUE
CD55,Overlap,1.24252737558959e-64,1.34160729056052e-190,1.40488421302883,1.22768030548174,TRUE,TRUE
EPRS,Overlap,2.01177913231774e-64,1.00971049354223e-99,-9.47831839775372,-1.97114669460426,TRUE,TRUE
C4orf3,Overlap,2.15690838281806e-64,0,-1.75372941219768,-1.73630870772757,TRUE,TRUE
ENO2,Overlap,1.39958282145778e-63,1.00652753905597e-152,-2.01676603512694,-1.63368582646165,TRUE,TRUE
ADSS,Overlap,2.06603262656838e-63,2.07786859930291e-71,-9.6220354189713,-1.81888672621023,TRUE,TRUE
AC119396.1,Overlap,3.0832847570671303e-63,2.51368746464886e-66,-10.0868310290378,-1.46308401731076,TRUE,TRUE
BIRC3,Overlap,5.461098953968881e-63,4.38702816410903e-46,1.88638681604361,1.0455962706856201,TRUE,TRUE
LINC00869,Overlap,3.25653126896568e-61,9.854877682581069e-127,3.39944609387012,2.65681933685154,TRUE,TRUE
MT-CO1,Overlap,1.1734547702453299e-60,1,-0.46872062234613,-0.128232048860276,FALSE,FALSE
HIST1H1C,Overlap,1.9931991404517398e-60,4.544436038852819e-89,-9.29891185593245,-3.42362712836787,TRUE,TRUE
SH3BP1,Overlap,9.115585091559859e-60,5.50663297251496e-82,-2.84260512486974,-1.50077603479725,TRUE,TRUE
RPL37,Overlap,1.41931058170861e-59,2.5171464650706894e-136,0.171437321992815,0.173864561330399,FALSE,FALSE
ATP5MJ,Overlap,2.41145516010308e-59,5.3115911885348595e-167,3.58774916565159,3.23764132749327,TRUE,TRUE
MARCH9,Overlap,3.10137310026858e-59,4.08578068663842e-56,-9.39574754467826,-1.35831683118939,TRUE,TRUE
PDCD4,Overlap,4.42211827607534e-59,8.67556664715968e-16,1.08015429543589,0.439808885517253,TRUE,FALSE
FAM162A,Overlap,1.5875212229768999e-58,1.22574628214447e-285,-1.95446117222808,-2.19814053830128,TRUE,TRUE
MGAT1,Overlap,2.39946443217045e-58,1.7269668422716697e-140,-2.10167258978411,-1.46612476049247,TRUE,TRUE
RPL21,Overlap,6.02550700825531e-58,3.7219187712054e-67,0.443915730672133,0.282567772556051,FALSE,FALSE
TMEM173,Overlap,9.6075635875256394e-57,5.3664918722170794e-36,-9.28724238360318,-1.48807147736579,TRUE,TRUE
HIVEP2,Overlap,1.07543600233688e-56,3.3454355694849605e-58,1.73601885399185,0.861691760568598,TRUE,TRUE
LINC00486,Overlap,6.01937750624467e-56,2.1649130961957697e-54,3.94941273115711,2.81666639983316,TRUE,TRUE
NPM1,Overlap,7.679187949403169e-56,2.9607357789124894e-159,-0.793814399046173,-0.556738342163093,TRUE,FALSE
RPS20,Overlap,3.2906404280814696e-55,2.7827773750267096e-45,0.61656708156724,0.500486052985719,TRUE,FALSE
NARS,Overlap,6.905067883657329e-55,7.36093912947538e-48,-9.01146930607808,-1.95954007520939,TRUE,TRUE
TARSL2,Overlap,9.483639796152969e-55,2.58756631665149e-51,-8.82138947126821,-2.21697263047408,TRUE,TRUE
JUNB,Overlap,1.11783328234197e-54,5.97601806516393e-5,1.55379990579664,0.462103717532189,TRUE,FALSE
TARS,Overlap,4.3739854563570096e-54,5.28757451548135e-69,-8.87100607901302,-2.00844297394711,TRUE,TRUE
PCBP2,Overlap,4.9444156071785296e-54,6.52981411905521e-193,-0.913255268296924,-0.957226320520189,TRUE,TRUE
C12orf10,Overlap,7.14458761758422e-54,1.1703797582225099e-54,-9.11047726475379,-1.77887881391344,TRUE,TRUE
EVL,Overlap,8.36071833005861e-54,6.171562965346698e-221,-0.744413442333494,-0.810169018215882,TRUE,TRUE
ENSG00000289614,Overlap,1.92246655710969e-53,1.9054984108155e-60,4.44307555187169,3.22521252185887,TRUE,TRUE
PFKP,Overlap,1.0875562488167301e-52,4.97290229934571e-122,-2.42904806296441,-2.27305011581279,TRUE,TRUE
CRIP1,Overlap,1.4913676702531e-52,5.293052447688789e-226,1.6139118137100401,1.63527882094174,TRUE,TRUE
BIRC2,Overlap,3.1243812172126403e-52,1.0679887562334999e-84,1.88929190652231,1.28653035188832,TRUE,TRUE
IFITM1,Overlap,3.89481968198634e-52,6.644384659581638e-222,-1.07949537948794,-0.819565059203595,TRUE,TRUE
MTRNR2L8,Overlap,8.13715657378842e-52,5.666362250860599e-26,-6.21686209520374,-5.62098474809989,TRUE,TRUE
PLCL1,Overlap,1.55480426078621e-51,4.81156516957188e-55,1.37140133427317,0.719411268692675,TRUE,TRUE
SNHG7,Overlap,1.6118870412329998e-51,7.03022090678725e-80,-0.867239501226044,-0.414121862228901,TRUE,FALSE
RPL6,Overlap,1.72113468809016e-51,3.3758209695195195e-267,-0.10344164538862,0.313111331352455,FALSE,FALSE
KLF12,Overlap,2.09358359398169e-51,1.35990362014828e-75,1.39450422077434,0.981060531825954,TRUE,TRUE
EGLN1,Overlap,5.57791435784979e-51,5.740074029365849e-131,-1.62203771829967,-1.72939027902971,TRUE,TRUE
RPL10A,Overlap,5.97100589155088e-51,1.2364303920441999e-76,0.120813556383177,0.218918917915426,FALSE,FALSE
BICDL1,Overlap,7.98340730896087e-51,1.7574158800736398e-121,2.72757339074876,2.08688499384072,TRUE,TRUE
TUBA4A,Overlap,8.77954047616477e-51,8.44647633484224e-123,-1.59566488332555,-1.09997719246319,TRUE,TRUE
HPCAL1,Overlap,9.08315475120424e-51,4.067702971566239e-164,-1.24250787787763,-1.38009892882351,TRUE,TRUE
UBB,Overlap,1.6128954584130001e-49,2.4364767919628197e-116,1.01059849327542,0.837130311098909,TRUE,TRUE
C5orf56,Overlap,2.3854794594491e-49,1.79009606059698e-102,-9.46551349497904,-1.65056441779979,TRUE,TRUE
ITGB2,Overlap,1.80468482826777e-48,1.33764315028351e-90,-1.73438428902307,-1.30383652739752,TRUE,TRUE
HSPB11,Overlap,1.50631044100406e-47,3.94345451617775e-88,-9.28617886381961,-2.08943604548325,TRUE,TRUE
SNRPD3,Overlap,5.48437747249021e-47,4.79602633767613e-17,0.556177116496042,0.331772857633512,FALSE,FALSE
ENSG00000234961,Overlap,1.92890601753254e-46,2.6336050954634994e-108,3.2389716399754,2.84235322418833,TRUE,TRUE
PHB,Overlap,3.41629579958336e-46,9.449593790185089e-42,-9.65280103430019,-1.55118691110531,TRUE,TRUE
LARS,Overlap,1.04435600504393e-45,2.11115946667591e-50,-9.47530142023187,-1.71919579236648,TRUE,TRUE
ALDOC,Overlap,1.58924297627337e-45,1.0206911132877197e-136,-3.14478422917525,-2.41254070152103,TRUE,TRUE
OSBPL8,Overlap,2.28834504868232e-45,3.61754518139274e-65,1.45903438819597,0.966261872218058,TRUE,TRUE
ARID5A,Overlap,4.1611330207516296e-45,1.56051505139896e-71,2.00295643255019,1.16268808422407,TRUE,TRUE
GPRIN3,Overlap,5.90050746429434e-45,1.0244823184403599e-11,2.27286635383878,0.670021599747658,TRUE,TRUE
RPL39,Unsuppressed_only,7.4430219884965e-45,NA,-0.163508756853028,NA,FALSE,FALSE
ZYX,Overlap,9.126646776941339e-45,7.572959048082229e-49,-1.34548585010665,-0.860723985406682,TRUE,TRUE
AARS,Overlap,2.60410970578327e-44,1.37797340179977e-66,-8.64776360873602,-2.09153470147974,TRUE,TRUE
POLD4,Overlap,4.50708725191151e-44,7.496921552866929e-184,-1.48391063439878,-1.34444812947264,TRUE,TRUE
AC097534.2,Overlap,5.651218080427109e-44,2.6931655533814095e-159,-8.79082705084231,-5.48397056032575,TRUE,TRUE
ADPRHL2,Overlap,8.68037959215584e-44,8.54561979694887e-70,-8.83833796961975,-2.19077804251317,TRUE,TRUE
AC025164.1,Overlap,1.2752211393057297e-43,5.89215520864461e-64,-8.93411615341359,-2.27343044302409,TRUE,TRUE
ZNF720,Overlap,1.4328290302726998e-43,1.4623019503765498e-30,-8.39185653231782,-2.3999964326697,TRUE,TRUE
PFKFB4,Overlap,2.9010237623798294e-43,4.723411187048509e-145,-7.07563899042239,-6.16118916087472,TRUE,TRUE
ACAP1,Overlap,5.7074468763115785e-43,8.82663726433614e-71,-1.61152464674513,-0.983184348295106,TRUE,TRUE
BATF,Overlap,5.8599307304916785e-43,2.47740223193144e-48,2.97480632998363,1.7850147899522,TRUE,TRUE
HIVEP1,Overlap,6.934585312557768e-43,5.80301493394393e-42,2.523645591924,1.41309026373072,TRUE,TRUE
GPSM3,Overlap,1.0494161630860399e-42,3.82862036369467e-149,-1.30686082496805,-0.787264988714946,TRUE,TRUE
RPL38,Overlap,1.2402415245181498e-42,4.78425708770729e-103,0.22352330213964,0.20731783547864,FALSE,FALSE
WASHC1,Overlap,2.0557316143144897e-42,1.63557279200511e-49,-1.61667720462013,-1.65161076364157,TRUE,TRUE
RPS6,Overlap,2.6267821976684e-42,1.4866626906813298e-113,0.116525707535921,0.20774011168601,FALSE,FALSE
LRMP,Overlap,3.2617921531871e-42,1.5563325413732502e-73,-8.54933481378272,-2.33619233074135,TRUE,TRUE
AC243960.1,Overlap,7.70432249501559e-42,1.91633092456124e-88,-10.3755351106134,-1.82001562692293,TRUE,TRUE
H2AFJ,Overlap,4.96290139004249e-41,8.098393043476189e-87,-8.87964764859584,-2.62780951271505,TRUE,TRUE
SNHG1,Overlap,1.63638547272939e-40,7.59027568798571e-66,-0.878781759392797,-0.758432354513292,TRUE,TRUE
ZNF581,Overlap,1.9223666763501896e-40,1.5953142649144798e-57,-1.41218273491645,-0.928081058238758,TRUE,TRUE
H1-10,Overlap,2.4016831156412297e-40,3.04256440417424e-105,3.75929738743005,3.02236140831254,TRUE,TRUE
BCL3,Overlap,2.8325879810530496e-40,7.279946757159511e-39,2.34695684441181,1.25758686232244,TRUE,TRUE
MTFP1,Overlap,4.870163613147929e-40,1.16414048703294e-126,-1.61039052201631,-1.42910310062664,TRUE,TRUE
FAM177A1,Overlap,4.9433623554588796e-40,1.79112850343436e-90,2.25087237721775,2.19132279316291,TRUE,TRUE
CSK,Overlap,6.19494601140804e-40,5.40265627897252e-83,-1.26800890830856,-0.829433203139899,TRUE,TRUE
AKAP13,Overlap,1.19517323868174e-39,7.2748743842159e-50,1.19781465815109,0.779518032309223,TRUE,TRUE
MARS,Overlap,1.90243166600772e-39,2.1508270658361798e-48,-8.65374085296708,-1.85704212207357,TRUE,TRUE
HILPDA,Overlap,1.98425727307596e-39,8.66208309486219e-126,-2.62667109021209,-3.74795598596293,TRUE,TRUE
SRSF5,Overlap,2.3445356455426e-39,1.30264913184639e-96,-0.472024678385142,-0.587718216551843,FALSE,TRUE
ICOS,Overlap,3.68172995250893e-39,2.20667498095631e-8,0.936169385353888,0.357214369968782,TRUE,FALSE
CORO1B,Overlap,4.4924457195871e-39,3.2292429377892e-182,-2.18837608150931,-1.84776737449787,TRUE,TRUE
KAT6A,Overlap,7.71652888850019e-39,2.15710606994921e-68,1.37299895842464,0.890335344259929,TRUE,TRUE
TUBB,Overlap,1.63816518737851e-38,5.27236184236957e-55,-0.780289080970282,-0.625676666211554,TRUE,TRUE
SRGN,Overlap,2.17545524318455e-38,3.43857262357555e-108,1.80780356337849,1.62885426058841,TRUE,TRUE
PRKY,Overlap,2.94052040562434e-38,6.88977601949601e-37,-7.55983852561065,-8.94920263100006,TRUE,TRUE
SFPQ,Overlap,9.26184782142875e-38,3.54774430202223e-138,1.22007910234769,1.2601905420848,TRUE,TRUE
AKT3,Overlap,1.19430270640846e-37,3.75146254526571e-96,1.59079034653775,1.28309908687596,TRUE,TRUE
ITK,Overlap,1.32776581919912e-37,1.52464567537052e-16,1.29016721503489,0.390267654191182,TRUE,FALSE
AC116407.2,Overlap,1.57057634645433e-37,5.40716437799875e-24,-7.92245704867926,-2.41429865140943,TRUE,TRUE
RNASET2,Overlap,1.90523935562185e-37,8.06960172026487e-59,-0.522454358204269,-0.973263682588368,FALSE,TRUE
PAICS,Overlap,2.47374799874189e-37,1.6807440100410698e-116,-2.11844568343392,-1.78849694479501,TRUE,TRUE
PITPNC1,Overlap,2.87729860392436e-37,3.13787341694403e-71,1.59507626130725,1.02968894353098,TRUE,TRUE
TAF1D,Overlap,3.18838789134056e-37,1.26989471604297e-86,-0.359507844120963,-0.609062650523053,FALSE,TRUE
RPL29,Overlap,4.82577146983513e-37,4.01211022845213e-77,-0.39786452471513,-0.25429727055629,FALSE,FALSE
SEC61G,Overlap,5.51727118447116e-37,1.69262615714733e-143,-1.08768668354699,-1.04499067507012,TRUE,TRUE
PLEKHF1,Overlap,1.2721289372722899e-36,1.6548373430254199e-75,-2.10130513835036,-1.3753590227033201,TRUE,TRUE
EEIG1,Overlap,1.5153735230521498e-36,3.55220918485149e-126,2.97775247641041,2.62962856485794,TRUE,TRUE
IKZF1,Unsuppressed_only,2.1684931798704398e-36,NA,0.724013199761769,NA,TRUE,FALSE
RNF125,Overlap,2.48136316384725e-36,1.00948912363468e-65,1.65667662664143,1.34975756292241,TRUE,TRUE
AL627171.2,Overlap,5.745206549082299e-36,0.00347390505715711,-7.83720049956794,-0.323152677982934,TRUE,FALSE
CBWD2,Overlap,1.0308410658803e-35,5.64391695740906e-28,-8.66024651073787,-1.80492040325565,TRUE,TRUE
BBLN,Overlap,1.062210164203e-35,1.72259873051493e-127,3.6252541541648,3.18466430626922,TRUE,TRUE
LSP1,Overlap,1.2545662915009e-35,5.44754649661844e-293,-0.786329423779556,-1.15289850020712,TRUE,TRUE
PDE3B,Unsuppressed_only,1.44624965767435e-35,NA,0.395241390939132,NA,FALSE,FALSE
SKIL,Overlap,1.67844907209284e-35,6.19047790941084e-113,2.62185222546449,2.22587666137779,TRUE,TRUE
CYRIB,Overlap,2.61562173305235e-35,1.3632384438832199e-117,3.43697622583889,2.95830235293878,TRUE,TRUE
TXLNGY,Overlap,3.7060845071813097e-35,1.3908915014470498e-23,11.6684862698388,8.75102059867527,TRUE,TRUE
ZEB1,Overlap,3.9714316747538196e-35,1.49764112184925e-23,1.38639469528363,0.86343239433894,TRUE,TRUE
BAX,Overlap,1.26024998119211e-34,6.90436555698113e-70,-1.35205251731125,-0.86210678850018,TRUE,TRUE
TRPT1,Overlap,1.59452739896209e-34,1.18662715401759e-52,-1.6837942997355,-1.16667217042366,TRUE,TRUE
FGF11,Overlap,2.00462396959188e-34,4.91673819013119e-90,-7.6435151993356,-9.03287930472502,TRUE,TRUE
KARS,Overlap,2.3542291753296497e-34,2.5266058754046097e-40,-8.84730939492504,-1.66821294639145,TRUE,TRUE
WDR61,Overlap,2.36135746541183e-34,3.67262301122838e-39,-8.68538408059119,-1.79716436365573,TRUE,TRUE
RASSF7,Overlap,4.1920867426277796e-34,7.007373963043338e-43,-1.30133400813095,-1.06796303318268,TRUE,TRUE
ANKZF1,Overlap,1.2805334483313899e-33,3.2804377956826004e-112,-1.5893798261131,-1.72437842308612,TRUE,TRUE
MARCH6,Overlap,1.5346310616297099e-33,1.03305473341767e-47,-8.83348612965316,-1.9846382154544,TRUE,TRUE
CALM1,Overlap,1.54586180868217e-33,6.293699528617929e-256,0.840006403752654,1.06065184460725,TRUE,TRUE
UBXN1,Overlap,2.76901750647962e-33,5.93463424445826e-38,-0.416960461476422,-0.318408489390001,FALSE,FALSE
RHOA,Overlap,2.91454196303383e-33,1.1533631874750099e-42,-0.465548954551153,-0.403254973834736,FALSE,FALSE
TMIGD2,Overlap,3.59967969831185e-33,1.05051083099718e-101,-2.31966796977055,-1.71273764526651,TRUE,TRUE
FAM207A,Overlap,3.62342907923656e-33,1.1239502509020399e-60,-8.56110233555127,-2.37430748899239,TRUE,TRUE
FKBP8,Overlap,4.3727225431890196e-33,4.54186127120499e-105,-1.31711264870695,-0.878374355077883,TRUE,TRUE
NDUFS5,Overlap,8.48720746979181e-33,9.00888724010502e-29,0.827358916103254,0.618121493421793,TRUE,TRUE
CXCR4,Overlap,1.25626649927907e-32,1.93399208404907e-96,1.28764883398488,1.2973984887315,TRUE,TRUE
NUCB2,Overlap,1.45465060621647e-32,1.15579344449161e-142,-1.48108198601341,-1.31510458485359,TRUE,TRUE
CREM,Overlap,1.88038982418759e-32,2.05045602123144e-74,2.97061781406568,2.53502884328579,TRUE,TRUE
