gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
H3-3B,Overlap,0,0,5.11173321611889,4.76990801095262,TRUE,TRUE
H3-3A,Overlap,0,0,4.64291470376852,4.60380115411533,TRUE,TRUE
H3F3B,Overlap,0,0,-13.4032797340618,-3.82649748426412,TRUE,TRUE
TALAM1,Overlap,0,0,4.7521964070339,4.2713994044457,TRUE,TRUE
H3F3A,Overlap,0,0,-12.8068550986494,-3.11627079575777,TRUE,TRUE
LINC01578,Overlap,0,0,-12.5993515440222,-4.4088513747211,TRUE,TRUE
HIST1H4C,Overlap,0,0,-11.9096107201703,-3.79907516830973,TRUE,TRUE
H1FX,Overlap,0,0,-12.5213259031062,-5.23277343558845,TRUE,TRUE
IGFBP2,Overlap,0,0,-9.23037265045247,-10.6464585159476,TRUE,TRUE
TPI1,Overlap,0,0,-3.71455440850903,-3.71791472153246,TRUE,TRUE
AL138963.4,Overlap,0,0,-11.4791706401082,-7.16629089329371,TRUE,TRUE
ALDOA,Overlap,0,0,-2.62477994039854,-2.27970822273889,TRUE,TRUE
RPS10,Overlap,0,0,3.49994307761683,3.77206544115526,TRUE,TRUE
ENO1,Overlap,0,0,-2.99977179292243,-3.12672062359544,TRUE,TRUE
MTRNR2L12,Overlap,0,0,-13.2809264668077,-10.3604982520619,TRUE,TRUE
GAPDH,Overlap,0,0,-3.14600875347199,-3.12053228677662,TRUE,TRUE
MIF,Overlap,0,0,-2.3478308720623,-2.56717227596831,TRUE,TRUE
ATP5MD,Overlap,4.83976430100652e-293,0,-11.5658251508865,-3.76976485313062,TRUE,TRUE
H2AFZ,Overlap,3.10431563746482e-293,0,-11.6380594065291,-3.79842868816482,TRUE,TRUE
FTL,Overlap,2.34964465577332e-293,0,-1.37384759471144,-0.964160230053083,TRUE,TRUE
PGK1,Overlap,3.30197072551989e-293,0,-2.68786721697353,-2.84731500447354,TRUE,TRUE
ENSG00000289901,Overlap,6.74653679208181e-293,0,5.38717077988256,4.99770001327443,TRUE,TRUE
GPI,Overlap,1.47094414080493e-293,0,-3.74802643261391,-3.80559130665963,TRUE,TRUE
PKM,Overlap,2.01670389007072e-290,0,-2.18118608541263,-2.46075410631748,TRUE,TRUE
CHASERR,Overlap,4.61836973748308e-261,0,4.67781466599372,4.8984703871857,TRUE,TRUE
DARS,Overlap,7.811960000522189e-249,0,-11.4448410789695,-4.39069027193901,TRUE,TRUE
FTH1,Overlap,6.62738469968021e-246,0,1.66721769810483,1.58055886587513,TRUE,TRUE
ENSG00000273149,Overlap,3.1788692587108598e-245,1.6950519913387097e-205,4.85752862990281,3.00825956531598,TRUE,TRUE
SEPTIN9,Overlap,1.2619431866592198e-226,0,-2.22905933925797,-2.18555738266737,TRUE,TRUE
LDHA,Overlap,1.0087983052941997e-224,0,-1.78602206476263,-2.03972920875883,TRUE,TRUE
HIST1H1E,Overlap,2.00813279704265e-216,0,-11.3066507229192,-5.01134822894051,TRUE,TRUE
VEGFB,Overlap,6.201027347610149e-216,0,-2.59716334461084,-3.06790136852385,TRUE,TRUE
PCBP1,Overlap,1.06935576707354e-214,0,-1.30737153991784,-0.845406682838804,TRUE,TRUE
BNIP3L,Overlap,5.105472359161049e-213,0,-2.45622452151959,-2.36933435087106,TRUE,TRUE
BNIP3,Overlap,8.561895653830209e-210,0,-3.2802762497657,-3.22614039630393,TRUE,TRUE
MATR3,Overlap,8.371710775721219e-206,0,4.58109682953932,4.36302789431149,TRUE,TRUE
ATP5MK,Overlap,8.481633324223059e-206,0,4.5492276714015,4.33918709129149,TRUE,TRUE
H2AZ1,Overlap,2.1417342118662798e-204,0,5.00331759979541,5.02245045610167,TRUE,TRUE
H4C3,Overlap,4.694490690949099e-200,0,4.83842147797059,4.97323107159403,TRUE,TRUE
RPS16,Overlap,1.9900837032280297e-194,2.8603891580393096e-133,0.165264605906779,0.349557870634261,FALSE,FALSE
MBNL1,Overlap,1.41033365789297e-192,3.4933387805559704e-180,1.23576887381036,0.851896762644764,TRUE,TRUE
CRIP1,Overlap,1.48960521575137e-189,0,2.36553111729478,2.59909786934481,TRUE,TRUE
ATP5MPL,Overlap,9.303893727150641e-189,0,-10.9804547001679,-3.41771602555655,TRUE,TRUE
RASGEF1B,Overlap,2.0933985686042897e-184,7.8050090830114285e-118,3.75995929481983,2.26512462058821,TRUE,TRUE
SLC9A3R1,Overlap,4.9973539356899294e-182,0,-10.8684680810435,-3.6520174157669,TRUE,TRUE
GYPC,Overlap,3.6968355138582597e-177,0,-1.77609088582192,-1.32445357377434,TRUE,TRUE
H2AFV,Overlap,5.0990061971447596e-172,2.77247241988276e-293,-10.6248033545898,-3.59687061970491,TRUE,TRUE
C9orf16,Overlap,3.06926694310005e-167,6.42119717050034e-280,-10.9047281878879,-3.35146757547427,TRUE,TRUE
RPL13A,Overlap,4.6286892332045294e-166,1.22841731509443e-142,0.619358938998635,0.454136678587734,TRUE,FALSE
TMSB4X,Overlap,1.2949385921519697e-162,0,-0.564433398055948,-0.535685547946038,FALSE,FALSE
U2AF1,Overlap,2.1658054568231798e-159,0,3.07572226054751,3.11713450565203,TRUE,TRUE
BACH2,Overlap,8.234383713024319e-158,0,1.59173982165898,1.66243375175019,TRUE,TRUE
ZFP36L2,Overlap,2.6247097548094e-156,1.11873526433898e-45,-0.909899179277879,-0.228767901867733,TRUE,FALSE
SARS,Overlap,2.18375983355387e-155,2.3586353535332798e-244,-10.2763534285057,-3.6820624039789,TRUE,TRUE
CALHM6,Overlap,1.23857789329185e-152,0,-4.32797676447365,-4.0971041654666696,TRUE,TRUE
PYURF,Overlap,9.297082380440129e-152,6.998342138965099e-221,-10.3515270561477,-3.25714606197935,TRUE,TRUE
SSH2,Overlap,3.3323555731013195e-151,2.18665935874062e-187,1.57554190666168,1.14660340136121,TRUE,TRUE
H2AZ2,Overlap,4.4126657047227893e-150,0,4.66403582819674,4.79956541719907,TRUE,TRUE
B2M,Overlap,9.88020504620449e-150,0,-0.531536580787675,-0.58772553154181,FALSE,TRUE
AC008105.3,Overlap,6.052883032984019e-149,1.0181487558172197e-217,-9.98328995047867,-4.03153258398339,TRUE,TRUE
PDCD4,Overlap,1.1891222763511098e-148,2.4661878825591103e-47,1.26664899824835,0.533839500222691,TRUE,FALSE
RAC2,Overlap,2.3871220539297897e-148,5.42673800341692e-293,-0.980533779724462,-0.979204259338336,TRUE,TRUE
ZNRD1,Overlap,2.77377877435603e-147,2.51727814883879e-202,-10.044382172917,-3.28203802640669,TRUE,TRUE
P4HA1,Overlap,2.9114707406843096e-146,0,-3.28298742210371,-3.96696243665918,TRUE,TRUE
FAM49B,Overlap,1.0727278037103499e-145,2.47327161816256e-262,-10.3382418995398,-3.95117894516129,TRUE,TRUE
MIR210HG,Overlap,1.33237443403469e-144,0,-7.70224797761243,-7.25140753774214,TRUE,TRUE
ARID5A,Overlap,1.4713517676684197e-139,4.23579038949996e-143,2.07515860847658,1.28386704943661,TRUE,TRUE
RPS19,Overlap,1.7711775507838396e-133,7.786675960379919e-113,-0.369790357449916,-0.244361614388896,FALSE,FALSE
YARS,Overlap,1.43114764654975e-131,1.4937202293929498e-204,-10.0254945863613,-3.99211828832531,TRUE,TRUE
AC004687.1,Overlap,3.7936018249228294e-131,5.992866642887269e-177,-10.1394351415856,-3.69140835926283,TRUE,TRUE
RPL27A,Overlap,1.74852133067117e-130,2.5512751428830597e-154,0.467097582236945,0.446711097696793,FALSE,FALSE
RPL21,Overlap,3.52711966194624e-130,1.1182754247325501e-105,0.530680294243098,0.322761585170845,FALSE,FALSE
FAM102A,Overlap,5.35459219634763e-129,3.54568326268351e-253,-10.2626640741718,-3.9144158529214,TRUE,TRUE
CD27,Overlap,7.34418815675532e-129,1.0411908258003e-294,-1.87463153824832,-1.45802082628526,TRUE,TRUE
VEGFA,Overlap,7.84888850948945e-129,2.47577672832784e-293,-9.84001806595149,-6.86523539924727,TRUE,TRUE
IL16,Overlap,1.0967108188897899e-128,0,-2.05760490100943,-1.78044574632186,TRUE,TRUE
IL32,Overlap,1.8189923866429e-128,0,-1.89285455399451,-1.98453949478728,TRUE,TRUE
H2AFY,Overlap,2.6737425737931e-128,3.4402547534487e-181,-10.1961957519629,-3.40889282766729,TRUE,TRUE
HIST1H1D,Overlap,4.04622867131978e-128,3.70750223494123e-265,-10.659473558603,-4.61079932155649,TRUE,TRUE
LINC00869,Overlap,9.33246030658631e-128,0,4.37033410226327,3.66844159856696,TRUE,TRUE
IFITM2,Overlap,1.56956051258107e-125,0,-2.316376722431,-2.01244889709284,TRUE,TRUE
RPS20,Overlap,1.45299021967808e-124,1.83369193412249e-116,0.874617063939044,0.744969817598881,TRUE,TRUE
BIRC2,Overlap,3.22159211821955e-124,5.76073959591495e-293,2.25969525865514,1.99271000036542,TRUE,TRUE
ATP5MJ,Overlap,4.3489410153670696e-123,0,4.87426364921173,4.68064047609687,TRUE,TRUE
SIT1,Overlap,7.509390487422529e-123,0,-3.41391616485474,-3.06087001769246,TRUE,TRUE
LINC-PINT,Overlap,1.5810401544641598e-122,0,4.18409358222285,4.01732120902992,TRUE,TRUE
TAZ,Overlap,7.502368220944139e-122,1.68261863185394e-129,-9.49916216432775,-3.56890511877305,TRUE,TRUE
HIVEP2,Overlap,1.5332208611488998e-121,6.91219308818829e-113,1.83684043289766,1.04961380077729,TRUE,TRUE
ENSG00000234961,Overlap,9.409932964255519e-121,0,4.42847991247319,3.629232149534,TRUE,TRUE
MARCH9,Overlap,3.30860599141683e-119,7.781974414143819e-154,-9.69185882663305,-3.45254368823897,TRUE,TRUE
MATR3.1,Overlap,8.929373311224939e-118,0,-10.8956421212936,-3.54684729984162,TRUE,TRUE
