gene,avg_log2FC,padj
GATD3B,-7.88175417630183,1.05892241175967e-66
DGKA,-0.995270020633258,1.08958960796478e-66
COX6B1,-0.66322374046444,3.033231994966e-66
PHF11,-0.971871433754342,4.2131468698285e-66
CA5BP1,4.85054078236928,1.2722310792600301e-65
SLC38A2,0.827183337457234,1.20418392574743e-64
ALPK1,-1.87108748911559,8.15000647432565e-64
UBA2,-0.817477214321028,9.315658315927239e-64
ENSG00000272449,6.02260029145437,3.92442911219687e-63
CAPZB,-0.700535498039165,3.23940718517804e-61
LCP2,-0.673814035174378,5.031939281370421e-61
ZMYM2,-1.09867467881628,6.180725122009781e-61
AC099063.1,-3.33762980289716,9.543319548490271e-61
KHDRBS1,-0.619503343257721,4.1876949093300796e-60
LGALS8,-1.07065566684393,3.41982951480968e-59
FGFR1OP2,-0.764992202843184,4.35964382634762e-59
TC2N,-0.92873562274262,1.2689959021509701e-58
ATP8A1,0.997733796093844,1.5879479580021e-58
UBALD2,-0.607097113815371,1.98960131289111e-58
RCAN3,0.625521747072473,2.8380069917885603e-58
STRAP,0.772617483901759,4.13195984844627e-58
ENSG00000290192,5.90534250215243,6.242130838696999e-58
PSMB10,-0.914159763292868,6.47663214510305e-58
CORO1A,-0.628009102078579,6.60040048620436e-58
RASSF3,1.10119904223054,2.35600595830971e-57
AP001011.1,-3.69311705579619,3.49221148603085e-57
ENSG00000289976,4.45639648417998,3.65358337908648e-57
AC010894.3,-3.24500087203737,1.0606934301160798e-56
ENSG00000261526,6.12644609940058,2.43953565646145e-56
OAT,1.20185852848216,6.170483875411399e-56
SLC5A3,1.25268482480217,6.200675059517509e-56
FBLN5,-1.5948132252534,9.60330916193569e-56
BTN3A1,-0.917828988762582,1.43161554237416e-55
ENSG00000290560,7.83372714602735,7.12600513167725e-55
IRF2,-0.919261964150504,1.7433700894181098e-54
ATM,-0.821236479269949,1.61743026658753e-53
MOK,4.58542912153824,8.75232191321168e-53
IFITM3,-1.16958869722491,1.27229182154541e-52
TNFSF10,-0.832961423554065,1.77815613683436e-52
ENSG00000281383,7.04404851834859,2.32483787239712e-52
CFAP210,5.61371698258981,4.4918445679158305e-52
ADISSP,4.66841099443699,5.8460278829878805e-52
ENSG00000235979,6.86426489615354,8.32683380744792e-51
MGAT4A,0.62030441140822,9.71520755492822e-51
MITD1,-0.917325317470009,2.33907104166232e-50
NTSR1,3.37160143715816,3.13995895219218e-50
KDM4C,-0.943707069105739,1.81117603061032e-49
GALNT18,-6.5461554688476,2.92144873591276e-49
PSMA6,-0.616258210493023,3.21789699459054e-49
FLI1,-0.850801276565771,3.4291257660194695e-49
HAPLN3,-0.855807533855481,1.99819591597891e-48
TUSC2,1.03672237940423,5.90049078265305e-48
PARP9,-0.930009822369669,6.12021610041048e-48
ARG2,2.33881133463497,9.78146246652214e-48
PPIB,-0.608140646944781,1.21227677431869e-47
SELL,-0.636165670453911,1.31976960661961e-47
TBCA,-0.705633453937077,1.7428958131101801e-47
ISG15,1.26906504072461,2.67503502143695e-47
ENSG00000272742,5.30178626848474,5.62740611977755e-47
ENSG00000287070,6.33292437487934,6.64074436702548e-47
TNFSF13B,-1.62758670635346,6.66806122574031e-47
CHD3,-0.805778481850694,2.35768616372487e-46
ENSG00000235119,6.79821051674868,3.50524860629169e-46
ITGA5,1.33659380210972,6.4030272106283906e-46
LIMS1,1.08281600476653,2.2745132793796698e-45
TMBIM4,-0.91202261564163,7.909683921734159e-45
TCEA1,-0.623493397608365,8.694255778934439e-45
SATB1-AS1,-0.970239604774113,1.2708934850880198e-44
PDE7A,-0.877583122093316,1.90653704274162e-44
ENSG00000254682,6.27627194219338,2.3199385422263297e-44
CMC1,-1.43218007243902,2.54501209127728e-44
RBL2,-0.73608091094469,3.3786036069275797e-44
ENSG00000290989,5.9273385629706,3.8920944982393095e-44
RLF,-0.736997958935571,5.49479785832574e-44
DEK,-0.666005165800934,6.17982845982783e-44
ENSG00000281181,7.20255696840949,2.3020968236613893e-43
TMEM191A,5.23605120051763,6.084379074710559e-43
SUCLG2,-1.16081421741501,8.706031815559218e-43
RBIS,-0.613162686884697,1.1609804239361399e-42
ENSG00000290057,5.41809967983937,1.9663643576459897e-42
TEDC1,2.35198841077813,2.1282580124643596e-42
TIAL1,-0.692708507110873,2.8130409232950097e-42
IFNG-AS1,-2.37851233867293,3.4911686396887796e-42
RFX2,2.01374434086562,3.5704272145715e-42
IL1B,-2.44234337376601,3.62660618165272e-42
GDI2,-0.597225812544372,5.1634209513243896e-42
HNRNPD,-0.590077461958942,9.286725047519709e-42
CALCOCO2,-0.662886503450972,1.34512346677812e-41
SHISA5,-0.71238149053863,5.20299999013047e-41
HM13,-0.877004869451266,6.25566158026221e-41
TMBIM1,0.935028104309796,7.995660347996299e-41
RBCK1,-0.713529274935844,8.85561183185903e-41
GLRX,-0.76053794234707806,8.88084362566529e-41
HP1BP3,-0.596440428861258,1.7661058941176098e-40
MIR23AHG,4.36217515341499,3.4007844540592496e-40
NUCKS1,-0.608631323263989,2.64164815151343e-39
ENSG00000268081,5.08428112106294,2.93621401494477e-39
RBPJ,-0.589569550047575,3.84964766032364e-39
HYCC1,4.59151424557972,4.54558279104383e-39
AL049869.3,-3.8379310068653,9.360370614419191e-39
EPB41L4A-AS1,-0.718682551833128,1.56255031606319e-38
DBNL,-1.16022495006922,1.59324565752779e-38
CISD2,-0.843108442903344,1.7539847218466e-38
MBD5,-0.909603130971199,5.26455917446023e-38
CFAP97,-1.14831549093155,6.90730734458942e-38
TRAFD1,-0.791978110037248,1.0183600250256998e-37
WASHC3,-0.923545057991363,1.06528775771693e-37
MRPL45P2,4.31594223135481,2.27242107185617e-37
TRBJ2-2P,-6.49386578089189,2.36444515893113e-37
ENSG00000262049,5.36880840122159,2.8412337912985e-37
CCDC18-AS1,-1.12393093588287,3.50064579230469e-37
CCDC12,0.768747371353082,4.63303408600901e-37
SMPD1,1.37159042186935,6.05695575372534e-37
FNTA,-0.736451686296119,7.15536305978736e-37
HSPA2-AS1,4.63036660290682,8.936480386545281e-37
RHOBTB3,-2.00333860769263,1.1321249293218998e-36
AC008892.1,-4.25753777464591,1.1748412285880498e-36
CISH,-1.48817542001891,1.3761237679053199e-36
KRT73-AS1,-1.5526400500203,2.18566979649727e-36
AC079793.1,-2.88370000213133,2.5005066373593798e-36
TIFA,-1.2774645472366,2.57855027067735e-36
CXCL8,-2.40705014042392,5.18933669414716e-36
ENSG00000291060,4.2871724638869,5.69172026714028e-36
AC004448.2,-6.27203586898616,7.537174956638029e-36
UBE2Q2P2,5.23446681970432,1.40485215065125e-35
SHLD2,0.940426714499216,1.4835687357768e-35
ENSG00000288925,6.35140071350114,1.8294359653993099e-35
CFDP1,-0.716384406535551,2.8794772070677596e-35
IRF3,-1.00421102697192,3.05936257926804e-35
CCR4,3.25665326658607,3.5682777078111e-35
DOK2,1.60647223503125,6.58254358924298e-35
PTEN,-0.750264434961936,1.17334524133719e-34
EIF3J,0.811385320238113,1.22534022071237e-34
BTN3A3,-1.04915934371038,1.4824594500762599e-34
NSUN5P2,4.71471610094755,1.66679273745672e-34
UQCC6,4.48857991297152,2.02226626038182e-34
NIBAN1,3.22755207895612,4.4239248070644295e-34
HIKESHI,-1.043808577484,4.72477158327872e-34
DECR1,-1.10032729839321,1.00433447761808e-33
GCSAM,-1.42749588380921,1.08355103818392e-33
NUP210,-1.03201811696513,1.26819196496621e-33
ENSG00000288999,5.42000072355898,1.3725515596706699e-33
ENSG00000273338,7.72699534142513,1.37940126365929e-33
CENPF,2.3688336261428,1.68239914977389e-33
EPHA4,1.03615289568754,3.8848934709754296e-33
ENSG00000287979,9.56068077961753,4.25303251325454e-33
ENSG00000289341,5.56598833666022,7.08392899204489e-33
AC009313.1,-3.17538563205752,1.75710835627517e-32
LMO7,-1.32242880826858,1.90686963993349e-32
CEP63,-1.61848222857609,2.00045430271628e-32
CALD1,4.8151978119011,2.0503753079117998e-32
ARL6IP1,0.633341715598562,2.08271251728994e-32
PYCR2,-0.82225005527611,3.07135669048031e-32
FAM89B,0.809148424728538,4.20153224027264e-32
ENSG00000267009,5.23240266849525,6.49925755646207e-32
LINC03006,4.19649510155854,6.82236838275765e-32
TMEM106B,-0.934043221699019,9.02343804578368e-32
DPP4,-1.36143945182275,9.96102888118862e-32
CEP57,-0.701597225457241,9.96992307186258e-32
MARCHF2,4.31888597926576,1.1296417162902499e-31
CLNS1A,-0.881933880882207,1.5024603387158898e-31
ENSG00000276216,6.93311215354545,2.16862128427533e-31
SYNRG,-0.789439108160166,3.20875926641104e-31
KRT10-AS1,5.84546080853842,3.3992692817890596e-31
ELAPOR1,5.88487473625826,4.04551810021435e-31
ENSG00000285921,4.4442303165625,5.339040020683169e-31
APEX1,-0.737976587071095,6.136984703126979e-31
IMMP2L,-1.11257696722154,9.60176927474979e-31
CNPY2-AS1,4.32423497958912,3.1327424487135797e-30
CYBA,-0.621906243344372,3.36674499441143e-30
ENSG00000286931,5.25923321983365,6.347358303397119e-30
MT1F,2.03063421732595,6.5529107638294e-30
AC010609.1,-3.15982622730558,7.9000765712046e-30
BUB3,-0.637191095498202,8.38620569266799e-30
STX2,1.28488819176556,9.313179949286409e-30
BCL6,-0.693493251333878,1.30657319475479e-29
BCL7B,0.792455690612431,1.40398999137805e-29
GID8,-0.843000028958294,1.44159985444828e-29
KRCC1,-1.22120765324094,3.00749389479612e-29
ENSG00000287697,5.29972473600219,3.38889947512504e-29
HDDC2,-1.14428687750464,3.67960155541332e-29
TMEM156,-0.591641747087295,3.82924850550327e-29
SNX20,-0.976981528106236,4.27493702035587e-29
ZNF429,-1.57312835277249,5.76980725899754e-29
HNRNPK-AS1,4.72360607388908,7.347381108687539e-29
CISD3,-1.49352062766667,7.93567462509472e-29
VGLL4,-0.837726780196593,9.14786583866011e-29
CD4,-0.759574032740635,9.69860213150574e-29
ENSG00000291233,5.74506306495472,1.32154211158513e-28
TRABD-AS1,6.05885504745437,1.36338948508142e-28
TOB1,0.862976103867724,1.81243543653169e-28
TPPP,6.55899420656705,2.0146064834479799e-28
ATP6V0D1,0.881538205864678,2.51747490105189e-28
H2AC11,5.68502224370281,2.63727890761941e-28
ENSG00000290122,9.04426624004013,2.9420294141065797e-28
SUSD3,-0.854618431577342,3.79975060057304e-28
ADAM23,-1.59297467302896,4.95577929500678e-28
CTBS,-0.965242837879088,5.27095339558588e-28
RAB11B,-0.652206262860015,6.453730172596389e-28
RBBP6,-0.581889500393856,6.69864850406384e-28
SMAP1,-0.618328264201877,6.97437889667538e-28
GTF2IP1,4.42323435308041,7.70052335419917e-28
CHD1-DT,5.1567106261412,1.27256738310239e-27
CD58,1.99591372046554,1.34403099687277e-27
INO80D-AS1,4.7919270604090896,2.07442279381253e-27
AC104365.1,-4.33210589899325,2.59070015063082e-27
UQCR11,-0.583630340205511,2.59795539757794e-27
ECH1,-0.7139741820921,2.95325396881074e-27
LZTFL1,1.47386204779367,2.9602396709971e-27
MIR22HG,3.5616772618017,3.31556836196724e-27
APPAT,5.27553998156867,3.31634650217881e-27
THBS3-AS1,6.14444277177714,3.71798297696007e-27
CREB1,-0.651930910901523,4.38870850938079e-27
SH3BGRL,-0.705991659893445,4.64943464794053e-27
TCEAL8,-1.29576859301067,4.80525308256154e-27
KIFBP,4.37044525423576,4.89223783206382e-27
ZNF44,0.789844672438044,6.62060614583186e-27
FAAP20,-0.610718932659325,7.06137606708566e-27
AKAP13-AS1,4.12995812781755,9.588503450698389e-27
DPP3-DT,5.07416123783272,1.18430202114496e-26
JAGN1,-0.724302885796559,1.35962719527056e-26
TANK-AS1,4.5742718724207,1.3948453375811e-26
EMP1,3.02245441134654,1.4333325829853e-26
ENSG00000258560,5.890647184045,1.44215930431691e-26
ENSG00000274292,5.54611874073794,1.47663167697516e-26
ILRUN-AS1,4.94203579570752,2.07969590397694e-26
ENSG00000280800,8.80749931924772,2.38506587653611e-26
MVP-DT,4.41939743968385,2.41031764205934e-26
UBE2F,-1.04072610214987,2.57030346949129e-26
ENSG00000287092,3.82804856168235,2.87987750220081e-26
CCDC115,-0.80743626363202,3.32085738585249e-26
TRAC,-0.607671514299583,3.69799673448359e-26
SSU72,-0.583971081682526,5.20500746389412e-26
HEXD,-1.12762988493881,5.22166850837599e-26
ATF4,-0.585810283067898,8.13219759041386e-26
ENSG00000250075,5.45161711358883,8.48366245431211e-26
CPNE3,-0.889029921901753,9.023855361520209e-26
APBA2,-0.876068012801622,9.279249908208e-26
ENSG00000290121,8.93261787927556,9.876468405622329e-26
ITGA6,-1.11975136004096,1.1570452099646798e-25
ENSG00000219410,4.91640191954291,1.1672241503878198e-25
TRD-AS1,7.12246320516801,1.2157730941658e-25
H1FX-AS1,-7.01746117101055,1.55766883887382e-25
SNAPC1,-1.02145800813415,1.79606974142807e-25
COQ4,0.863308445262203,1.9260366915889998e-25
MFF,-0.684694863483619,2.6592927777750597e-25
AL163932.1,-4.60865763194479,2.8337777478832597e-25
ATXN7L3-AS1,4.92231279776384,2.8800664312835003e-25
TPRG1L,0.899067569377276,2.95474601147029e-25
CCNY-AS1,5.02654363992573,3.08649099940909e-25
POLR3B,1.85768275295653,3.12480140823134e-25
TAGAP,0.898702754375454,3.2566878286159196e-25
ZBED6,1.83067390586688,3.3143670722422496e-25
NCOA7,-0.882047406956017,4.573672502860039e-25
ENSG00000279110,5.34228568253673,4.741355416511959e-25
RNF167,-0.736264525467561,6.457059385984429e-25
ENSG00000291078,4.7884346865174,7.375944135108429e-25
COX5A,-0.710025796353531,7.380366274557729e-25
ENSG00000183308,5.06460890935615,7.399175161619469e-25
NGLY1,-0.690139234732828,8.25153129454746e-25
ENSG00000290951,5.15121896436858,9.08683194257804e-25
IRS2,2.17293672047318,9.777561880207088e-25
PSMD9,0.591947496989976,1.0002339355322e-24
SUN1,0.996536775714711,1.17952936299186e-24
PLA2G2C,7.89105599380039,1.44102452833025e-24
MLF2,-0.646753339863597,2.045476297003e-24
LRRC8A,1.31478462165904,2.08990327283835e-24
ENSG00000287104,4.74733670316123,2.13998481750804e-24
CASP8,0.626773690821878,2.1703643289292502e-24
TACC3,-0.886464700320343,2.21753511687072e-24
NEU1,1.26230565060943,2.57155297457785e-24
ENSG00000233223,4.84671023874854,3.7863768647182e-24
MRPS21,-0.647114543871141,4.08850805587783e-24
ENSG00000288833,5.82011666804267,4.13593937417399e-24
ENSG00000231856,5.43549130862962,5.47984054663645e-24
TOX2,1.83851994481839,1.01292178632402e-23
MRPS5,-0.686286937335521,1.0610202620737499e-23
ENSG00000289211,6.69050233281535,1.2343786721456699e-23
MAP2K1,-0.596406782298807,1.455344136912e-23
APOL3,-0.91658525489758,1.5503337786970298e-23
ACAA2,-1.25237345868411,1.6634800705407298e-23
ARRDC2,0.731159005666915,1.8492849755363198e-23
AP000547.3,-3.97145186762947,2.21433369767234e-23
ZNF594-DT,5.45818252597083,3.4393060788467697e-23
ENSG00000289526,5.90884536914973,4.00585560460953e-23
ENSG00000256152,6.68949655534888,5.18654500115692e-23
ENSG00000291224,4.64540999233753,7.72914794812357e-23
SANBR,3.79899343199816,9.004906696042949e-23
ENSG00000289596,5.46731401649624,9.751846809803169e-23
ENSG00000290039,9.70559839746931,1.44248771874697e-22
LMNB2,1.18519661544094,1.69863316728049e-22
RIPK2,-1.76548019448983,1.7179365556754098e-22
GRSF1,-0.635950604026089,1.78237378029252e-22
PI4KAP1,4.54264433483868,1.7980432754319198e-22
USP7,-0.990971713873375,2.22344031987512e-22
ENSG00000248969,4.84812146633001,2.23014441591301e-22
TMTC2,-1.82484816299236,2.5009640131407097e-22
AC139720.1,-2.58482806917932,3.02999952552744e-22
RUNX2,2.58363579286298,3.0748656783118e-22
MTERF4,-0.665651716032734,3.1713448181341098e-22
PPP1R3B,-2.00749708524024,3.3606700472608697e-22
B9D2,1.27332219254232,4.371333854776301e-22
MORN2,2.56713494263855,4.991499513474e-22
ENSG00000228162,5.16719360445377,5.67839009037988e-22
USP35,2.13945706722563,6.15721938103236e-22
ENSG00000290578,4.79025075610065,7.1920824048976e-22
ENSG00000237705,3.74269703154961,7.495424032730979e-22
CSNK2A2,-1.19174613432237,8.124451801004629e-22
ENSG00000272106,5.19708863182842,9.545577044698959e-22
FAM83G,2.26358527428541,9.80844265196077e-22
VPS37B,0.979241329750842,1.02734992833832e-21
NME2,-0.837058613900667,1.04144168585308e-21
ENTR1,-0.944019656136091,1.06950660606484e-21
ZNF358,-2.23294297489912,1.06997110739064e-21
POR,1.01913547962669,1.17054860730957e-21
FBXO33,0.98234206233855,1.26419222406979e-21
CUEDC2,-1.14516084451331,1.3869313609212901e-21
ENPP2,2.19889270108909,1.50211999612691e-21
ZNF8-DT,4.23800170372562,1.5023582093383601e-21
H2BC18,4.60996850656567,1.83539667137607e-21
YIPF5,0.903610378765983,2.09215237395516e-21
SPICE1,-0.927311304558432,2.09283908597115e-21
TMC6,-0.81475897143927,2.41126961563034e-21
TRIM69,-1.2645020476376,2.4479700549945402e-21
GPN1,0.89216015178722,2.4653021745092802e-21
SLC30A1,2.07704750035848,2.59667523518684e-21
ENSG00000290854,4.58477390337843,2.85357923789909e-21
MRPS31P5,4.35611702929388,2.99480726713728e-21
CLDND1,0.754949743860843,2.99928583134642e-21
B3GNT4,-4.29857148951025,3.1396244923594503e-21
ENSG00000280614,5.62369754925992,3.30705730338998e-21
IDH3G,-0.734903072861362,3.37362300905186e-21
SLC4A7,-0.974727716256959,3.81900404079048e-21
AC123912.1,-6.76081717284287,3.86017833059799e-21
ENSG00000249456,4.51822957780022,4.0945466931173604e-21
MDH1,-0.598338557536771,4.12945461877407e-21
ATF5,1.59823587424193,4.32760353201212e-21
DPEP2,-1.3136586435191,4.39658071983843e-21
CCL3,-1.89114713853528,4.4371920436200605e-21
ENSG00000290048,5.26891066388223,4.9348183339006705e-21
THOC7,-0.753765293624556,6.0328269805062106e-21
COMT,-1.20385020664855,6.09446709901315e-21
STAP1,-1.83089956727152,6.6553327297515305e-21
LSM6,-0.755099978573174,9.3540778936365e-21
MBD2,-0.92807300440796,9.81004708117217e-21
ENSG00000251131,8.7526971595995,1.06359047803307e-20
TCP11L2,0.613343116519564,1.1631358274884999e-20
CCDC167,0.735881896178286,1.20128682586037e-20
ENSG00000290876,4.62642391083571,1.31527051326399e-20
ZMPSTE24-DT,5.03024127948496,1.3627524569690998e-20
PNMA1,1.10578829148368,1.3965296502123298e-20
ENSG00000183562,4.13849114458056,1.40957917665909e-20
HNRNPD-DT,5.1814249437078,1.47681336802019e-20
BBC3,0.947316688717835,1.52423559635976e-20
IL10RA,0.696256167827962,1.60502455104658e-20
ENSG00000286153,3.98685854686862,1.64261256704494e-20
TICAM2-AS1,5.0779225810525,1.84005326711982e-20
PPIL1,1.21708547139967,1.9287068822849697e-20
ENSG00000265496,7.53581412078282,2.20865109927076e-20
ZSCAN25,-1.03194802063657,2.79680887152525e-20
DMAC1,-1.1522161780891,2.83331391471356e-20
PTTG1,-1.67387703011616,3.0640456318635296e-20
SSTR3,-1.85275301633045,3.48906205048426e-20
C1GALT1,-0.666466768059436,3.4923350585812996e-20
SSR1,-0.766401607025554,3.5689919588043097e-20
ZBTB38,1.22100359018192,4.09745358680024e-20
ENSG00000278376,5.03236639963665,4.4644672871825694e-20
ZNF652-AS1,5.96506440926978,4.65566946590822e-20
CLTB,0.582036342341404,5.3096707064554095e-20
ENSG00000259972,5.19553560173137,5.94058853602939e-20
TBC1D1,-0.700502218070681,6.272700851392109e-20
MACIR,5.46187984342846,6.5642241443161e-20
AMZ2P1,4.51614329096141,6.64797620690411e-20
NUDT15,1.52581027467367,7.19322326946238e-20
HERC3,-0.64823891741587,7.656732126506959e-20
CCL2,-2.25776237722283,7.68623661737814e-20
LINC00861,-1.04434253985502,8.355633368933209e-20
RFLNB,-1.71096154273549,8.49267566832382e-20
ENSG00000291232,4.40831754274541,8.54973843751592e-20
ENSG00000254910,6.79621519762325,9.22176173169158e-20
SORBS3,-0.662408894750765,9.58125355861305e-20
ENSG00000291174,4.58155712642397,9.79424392575196e-20
MRPL17,-0.819783306002335,1.1003461846017e-19
AC026347.1,-3.50285463448327,1.22297982635217e-19
WBP1,-0.854584682129885,1.28804528558962e-19
ENSG00000233461,4.5900305623551,1.55550632825206e-19
H2AC25,4.74645743545052,1.6976395983310599e-19
MAP1A,3.36947309081805,1.8911241461431898e-19
RNASEH2B,-0.704248543031261,2.1204131178698098e-19
SELENOK,0.623152989392682,2.45358607699499e-19
ENSG00000289093,5.69777211416079,2.4640690159581897e-19
ENSG00000248367,4.46133391751964,2.5750472095194496e-19
LAIR1,-1.24775678734425,2.7107751917067696e-19
FIS1,-0.740413603323917,2.96484088607264e-19
CDK5R1,2.35779705121338,3.4056118720491597e-19
ATOSB,5.04219674331476,3.6821298546028895e-19
KDM5B,-0.66125257611187,4.453804327375079e-19
DGKE,-1.3024396566873,4.74051507846242e-19
ENSG00000289974,6.56583147203217,4.842777685042379e-19
RRN3P3,4.27181104376253,4.96076473333825e-19
ENSG00000231329,4.32099560950222,5.00859910569303e-19
NRAS,0.984367016714395,5.25730376302323e-19
CCL4,-0.997511144935909,5.984082028992279e-19
FAM3A,-1.11412779050122,6.317620789560819e-19
GLUD1P3,4.13258942113016,6.745241162807549e-19
SSBP4,-0.68810276059644,6.99249096282511e-19
SLC20A1-DT,4.94357041315506,7.2010795414735595e-19
LY96,-1.3701828092186,7.21406416390129e-19
H4C16,4.92132841218832,7.332856130029129e-19
FXN,-1.35471258997524,7.419320516393859e-19
CCT6P3,5.44504982747994,8.0556022409904e-19
ENSG00000288818,4.25355176074372,8.419431916465549e-19
PPP5D1P,5.71684311469448,8.98180254919539e-19
BLMH,0.812180950296902,1.15960036978975e-18
ENSG00000255139,4.38850683651665,1.1875784894199299e-18
ATF7IP2,-1.00755075465527,1.19403977991701e-18
ENSG00000251143,3.63777591120845,1.24880785465873e-18
CKS2,0.822570862465462,1.2746821537904299e-18
RNF44,-0.768483839129832,1.3203414306968001e-18
ENSG00000285646,8.76842267834405,1.3505012953065898e-18
CRTC2,-0.634765695873806,1.38800798142182e-18
TNFRSF18,4.44379804952607,1.54845575185015e-18
CDC42EP3,1.08339148329595,1.66593518671651e-18
LRRC51,5.66159062103067,1.7809312578788e-18
NMRAL1,-1.12630851598624,1.8695659660592e-18
PCAT6,-5.51406713501374,2.07021042432176e-18
FAM111A,-1.18037485562466,2.36849447932279e-18
PYHIN1,-1.03318942431656,2.41880713541812e-18
SORL1-AS1,4.37959024619062,2.590238879927e-18
ENSG00000230074,4.79442846792084,2.5951791868739398e-18
ADPRM,-0.993021194443939,2.6027853295729003e-18
RPL34-AS1,-4.18479853567896,2.72320813475469e-18
COX10-DT,3.55116487666615,2.76886003689313e-18
ENSG00000284428,4.48497252564994,2.8973544800228e-18
RBM38-AS1,3.81371742070949,3.35866161754395e-18
ENSG00000285080,4.96666416811916,3.3878969787285e-18
CARD16,-0.784606969175094,3.49337376769532e-18
NDUFAF3,-0.632637196468523,3.78633989915359e-18
GTF2I,-0.649106715550606,3.7925415832539096e-18
RNASEH1-DT,4.44808963568763,4.92827218044884e-18
RAB35-AS1,4.50774049869488,5.0021930026776795e-18
APBB1,0.766674878438713,5.00672730558781e-18
SPG11,-0.890635866840594,5.0630402369946e-18
ENSG00000288044,4.77924406260474,5.44351628333764e-18
ENSG00000286264,4.62180406139726,5.56083719833551e-18
TBC1D17,-0.891005117968816,5.63840767797875e-18
PRPSAP2,-0.989938885516475,6.07672482081914e-18
ENSG00000288887,5.46524722485885,6.17492760408482e-18
MED31,0.947815590688603,7.37283465569818e-18
GMPPA,-1.5827032611533,7.4181392422639e-18
VAMP4,-0.768647444603142,7.66555486968207e-18
H2AC17,6.20737803332567,8.12771507378026e-18
ARL14EP,-0.888974440422898,8.20803827095403e-18
FAM222A,5.78940687905179,8.71867001663231e-18
ENSG00000288960,4.26890290145006,8.867278245675439e-18
C12orf75,1.14770351417295,9.36055070659036e-18
FOSB,3.0929765941658802,9.99073357024495e-18
SP2-DT,5.39281200409123,1.02525600422168e-17
RRAS,-1.28333560481667,1.0268567417017901e-17
ENSG00000287378,5.54333216981648,1.07658953937966e-17
DYRK1B,1.29901369148002,1.10606173655755e-17
ENSG00000290073,4.59675732287698,1.1615450319139401e-17
C11orf74,-4.10647982004299,1.25003412669842e-17
CREBZF,-0.593847830668051,1.25653636082233e-17
BTBD2,-1.31675161980984,1.2839103404741e-17
POLR3GL,-0.840790651196295,1.3730934557400301e-17
STEEP1,3.8190780334634,1.4050766512249e-17
FAM86DP,5.22393304800634,1.47166953345399e-17
