gene,avg_log2FC,padj
HSPA1A,2.2080723307059,8.10170991271933e-14
SNX9,1.10585302775462,9.88478519718951e-14
IFI44L,0.906028171204829,1.51116732691864e-13
LINC01138,-1.56803362200159,1.52877184263907e-13
IRF9,0.641012629729308,2.85899862474123e-13
STAG1,0.747711973899453,3.74699904186998e-13
CDC14A,0.696197433657543,4.04940762386248e-13
COP1,0.750915264734548,4.93802124004059e-13
GPATCH8,0.705437541311158,5.00211823839591e-13
BRK1,-0.764716089787362,5.48129713483626e-13
CUL3,0.636603952638591,5.94390775825165e-13
PDSS2,0.896336597120708,6.78576274765653e-13
NFKB2,1.03804740293732,7.14764313912893e-13
AC011445.2,-5.21136297707578,1.19044861966731e-12
NOLC1,0.728443012517116,1.49927182086873e-12
NCOA3,0.83209230446991,1.6003113316414398e-12
GLS,0.748415729149322,1.72611901874285e-12
MAST4,1.23317088677113,2.26525402894042e-12
ATP10A,0.647573063350061,2.99144397110305e-12
EIF3A,0.595732873552471,3.5150609012036995e-12
DNAJB1,0.957576173008021,6.2879564676044994e-12
PHKB,0.72245557412725,6.289468984223379e-12
HUWE1,0.974308892628869,7.133570764612879e-12
PSME1,-0.652770982959884,8.24142833960886e-12
TXNIP,-0.831079911472779,1.19204922213754e-11
MAP3K5,1.19501081663621,1.54073988933593e-11
FBXW7,0.994439666978788,1.76277154918768e-11
SOS1,0.673425768903869,1.83697407082115e-11
TNKS,1.17284032392142,1.8634003652567698e-11
HSPA1B,3.40270205391,1.87295152483419e-11
STAT6,0.790372873980277,1.96611528747024e-11
ATR,0.765235530497037,2.2239948513999798e-11
CCNY,0.618957141352512,3.8031807679959595e-11
CCNH,0.63082224216999,4.10076796430767e-11
GADD45B,1.1331414413882,4.3480509074235296e-11
SCAF11,0.657712439556313,4.4994252129471696e-11
SH2D1A,-0.686683491409055,4.70253235860254e-11
MON2,0.747225819221313,5.7516797928172294e-11
COMMD1,0.940811310510909,6.5268088262008e-11
SPTAN1,0.823528944731819,7.459897663321919e-11
GIMAP8,0.602532060390534,8.34225117481272e-11
RGS1,1.56764759210656,8.35388398047151e-11
WAC,0.636931351016476,1.35243627353828e-10
ISYNA1,-1.24575275361126,1.43188896370364e-10
ITPR2,0.844684434854207,1.94623983612263e-10
CASP4LP,7.89983164115489,2.20594785547035e-10
ACTR2,0.636453245605251,2.23321157359485e-10
STAT2,1.04231934392248,2.42917730404346e-10
ATF6,0.778494582674134,2.5757175721275403e-10
TRAF3,0.854950737638574,2.76408729188113e-10
DDX60,1.04192623323472,2.8240106498213e-10
INPP4A,0.745083788507786,3.29191226851415e-10
CKLF,-0.835049592366195,3.87521681997908e-10
TMEM204,-1.1872803691117,3.94289193693709e-10
DNAJB14,0.72824711511848494,4.09549597899226e-10
SLTM,0.62805559155471,4.17142967004934e-10
ITCH,0.966207002670175,4.86125018418443e-10
IPO7,0.989865100665437,4.99624981533294e-10
DDB1,0.824408151384412,6.363784279278e-10
RB1,0.832376082759803,6.43108236181725e-10
ARID4B,0.721346948439515,6.73972864634789e-10
ZFAND3,0.586530605729135,6.78021508213921e-10
NAA20,0.583512981012142,7.46967837828617e-10
EIF4G1,0.850790002785134,8.30544862717217e-10
MBNL1-AS1,1.53737941554134,8.57968186438644e-10
LRRC8B,1.10525081308893,1.0169198299940601e-9
PPP1R14B,-0.717177083926716,1.0754832587859e-9
TMUB1,-0.626753304478714,1.30348251172915e-9
UBR2,0.788687144832751,1.3490572812117902e-9
GSTO1,-0.853727431133101,1.45441249197542e-9
IFI16,0.6649291988158,1.56115119771461e-9
CREBBP,0.826561158411092,1.6778640960008401e-9
NEDD4,1.67915614685382,1.90280056042612e-9
AC015912.3,-5.17499902182869,2.28332986218605e-9
RPS19BP1,-0.695537225900763,2.4013201053826902e-9
RASSF1,-0.953908661389202,2.52388325553052e-9
UBR1,0.937572031122704,2.89232476200366e-9
CNOT1,0.692515004492324,2.97730469056021e-9
PPP1CB,0.808992935083849,3.6379819975042705e-9
SERINC1,0.679579038391427,4.20290327809804e-9
CDR2,0.896772665552292,4.43397368476877e-9
SCLT1,0.591952119308335,4.7599113725257104e-9
PIK3C3,0.80600406023024,5.013019928408781e-9
LARP4B,0.87350932845241,5.32143660282845e-9
NCOA2,0.792467180523142,5.78081953943234e-9
ARL15,0.814797242706898,7.78264895345361e-9
TRAPPC9,1.01625091845449,7.98931722054146e-9
TBC1D32,0.874290426539344,9.90645844881048e-9
XRRA1,1.61772915661358,1.06696770446271e-8
PLSCR1,0.830167338942273,1.1245102944158e-8
RANBP2,0.881224722991998,1.32959917507958e-8
DTX3L,0.857483219768589,1.39867311134426e-8
CBR1,-1.27655360946633,1.47353176569474e-8
EXOC6,0.616127196789563,1.51351314892438e-8
PRDM2,0.755042272604374,1.58098153659427e-8
DLG1,0.654054929705394,1.59843212386369e-8
ZNF331,1.36564723736524,2.83864441094697e-8
CCDC91,0.607634499384732,3.00941754023077e-8
DEGS1,-0.653100109908083,3.27219645534937e-8
FAM193A,1.21923761536045,3.70748135490142e-8
NSMCE2,0.643628370187723,3.9260498779508e-8
GTPBP4,0.751256507310736,4.69517761526343e-8
C1S,2.35575660957473,4.81705417275561e-8
EML4,0.728669931232986,5.14185534072355e-8
FCHSD2,0.588717548712388,5.22617927281735e-8
DAD1,-0.623739879298795,5.52764138155564e-8
UMAD1,0.812808065975175,5.67820863733175e-8
PIAS1,0.641491086928378,6.17400092960092e-8
PUM3,0.661542726852544,7.74051293166448e-8
SUPT6H,0.924206114210417,7.79761671166296e-8
COMTD1,-1.33701518047399,8.63694401976461e-8
TCF25,0.65618675199666,8.63704916417856e-8
ICE1,0.790996037337251,1.01716656819696e-7
AC027682.2,-4.98937690060291,1.05749845823465e-7
PHACTR2,0.948946063966248,1.09425636885383e-7
BCORP1,9.6512338417219,1.11637220292472e-7
ITSN2,0.760925989835675,1.13056074264665e-7
MORF4L2,0.607144581480864,1.14708662338931e-7
FOS,1.39442263750962,1.17400306649739e-7
IDH3A,0.874937456358925,1.17647256575158e-7
NFKBIA,0.678876166520934,1.31133087290764e-7
SMARCA5,0.737420258535053,1.36972997205529e-7
ARFGEF2,1.08493692864852,1.7136872326604e-7
KRAS,1.02662217381372,1.74782886576378e-7
RSU1,0.675762409519599,2.01198127604406e-7
LCOR,1.00156514050064,2.12633099994045e-7
UBL4A,-0.981123821918509,2.26805139876349e-7
PPIL4,0.89357426729169,2.50588675803546e-7
PRPF38A,0.644813410024721,2.5503812442305e-7
SMU1,0.625837471619391,2.57298319415459e-7
AL662797.1,-5.38559301554639,2.65572889791043e-7
UBE2D1,0.735343298101554,3.04564557055111e-7
COPB1,0.825314744727393,3.1552926244296e-7
ST6GALNAC4,-1.20513703175378,3.36419048135329e-7
TAPBP,0.788555400753767,3.75398980290158e-7
SLC30A6,0.85122533816458,4.47033735668709e-7
YLPM1,0.681524815959865,4.50968292547023e-7
ADAM15,-2.24724203227469,4.66527869867928e-7
TRPC4AP,0.710081622237189,4.80488871141086e-7
KANSL1,0.602894021149643,4.83222704133077e-7
SPATS2L,2.2905843572844,4.84573555046177e-7
EIF5B,0.663329411071136,5.415282348867e-7
ENSG00000291032,9.51644368999912,5.45988964989687e-7
POLR1C,0.733388672202637,6.29943211731853e-7
ATP11B,0.790677502890091,6.40798778577788e-7
USP24,0.68348875669725,6.74678208882551e-7
RNF216,0.953522320186142,8.74317076345704e-7
PRPF8,0.635201667336276,1.06135274968317e-6
PDS5A,0.67712687666292,1.06592731850064e-6
API5,0.682156832170315,1.09673251896789e-6
PSPC1,0.857902743867905,1.13797291301031e-6
HDAC4,0.872912884712713,1.45314868467303e-6
EXOC2,0.798045425337332,1.50111849982851e-6
USP9X,0.740037082800501,1.7208934964291e-6
UBR4,1.1061475005391,1.72677299551808e-6
ANKRD28,0.978238364194986,1.81794440150316e-6
MRPL34,-0.601055640164483,1.93895496181294e-6
ZMYND11,0.750379006912307,2.34112533777629e-6
PITPNB,0.781384648288926,2.36077653330463e-6
SNHG14,0.791206645334811,2.40095894665426e-6
ATG5,0.698696430796201,2.4028104244614e-6
TULP4,1.00483932431315,2.98384965752384e-6
PKN2,0.727034678381771,3.10056559333392e-6
SPECC1L,0.741026139895325,3.48561588177651e-6
PFKFB3,0.704271272311251,4.32665235392005e-6
ANKHD1,0.580837967488504,4.7759706135852e-6
DICER1,0.832789775390027,4.84115446547739e-6
ZNF33A,0.656977482227678,4.96404500593013e-6
LIMS2,-1.70229204804894,5.19726648824263e-6
RPTOR,0.687585928547942,5.49376147622612e-6
CHD8,0.801321808372146,5.68136056079229e-6
PSMD2,0.63029001126635,5.79941006387772e-6
PAPOLG,0.765033696909466,6.21071378996389e-6
NOA1,-0.719771586462379,6.75642121938363e-6
AP1B1,1.03592568629095,6.85525923594524e-6
SMG6,0.644020187426674,7.07523266028936e-6
MTF1,1.26307576691986,7.20530136768286e-6
FAM120B,0.787106964463075,7.31335438522224e-6
FAF1,0.58553928260021,7.53635555461933e-6
ARID2,0.633069116719005,7.69935411036547e-6
LDLR,1.88185288039955,8.16020627175272e-6
CSMD1,4.26015572632718,8.42699953456731e-6
FNDC3A,0.635679996692331,8.58243594544005e-6
ALKBH7,-0.696600494467407,8.9525622404514e-6
ANKRD13C,0.838522176938061,9.49494601127239e-6
TTC27,1.0673076355447,9.69988870558293e-6
WDPCP,0.584134566015448,1.01673725254286e-5
TRIM33,0.608534317747624,1.09522512380514e-5
EIF2B3,0.599988557537486,1.11373361724883e-5
TAB3,1.34344900307314,1.16652806720291e-5
ACTG1,-0.720156130924425,1.2427486292204e-5
PARG,0.63438003554363,1.31663359729227e-5
TRAV13-1,-1.51961253373162,1.43291258551106e-5
MTCP1,-0.693414152902306,1.49576806878776e-5
COPA,0.844239620609348,1.55310748113162e-5
RNF111,0.717924419120138,1.70641843578951e-5
SNRPA,-0.912802086615336,1.86535835608715e-5
CD302,0.966649288333024,1.96224534266515e-5
CHD2,0.588623708458586,2.01125533597988e-5
IL12RB2,2.63897130625855,2.02421809226716e-5
ALDH16A1,0.831910680053119,2.07761684176631e-5
HEATR1,0.66036965482388,2.62210021426143e-5
CAB39,0.647616410386305,2.67805592390382e-5
APOL6,0.727659856435265,2.78712106410329e-5
ZNF219,-0.887547394618905,2.89039427298835e-5
NOL10,0.80373990302518,2.98138677125913e-5
NGRN,0.607673686854308,3.05562227609332e-5
KDM5A,0.645771655033229,3.1327383308133e-5
CARD11,0.627088374642191,3.16893074124627e-5
MAP2K4,0.743379662849428,3.29174957055307e-5
CDK13,0.631816286613504,3.55178790324744e-5
GRN,-1.45496575634761,3.65440692362705e-5
ANKIB1,0.6364929101069,3.73383001165788e-5
MICU2,0.635279720507654,3.74322770636687e-5
TASOR2,0.643374024938302,3.75676942927385e-5
HIST1H4J,-4.64844567943285,3.83096584911866e-5
AOPEP,1.29892137624764,4.31395029491401e-5
AL162377.1,-5.36958623329495,4.56796062114725e-5
CRTC3,0.649078682651072,4.65592589806456e-5
DBN1,-1.33019403287685,4.71663106954566e-5
LRRC37B,1.08634288965655,5.45941485421499e-5
NAA25,0.751953561909183,6.16426670456427e-5
SLC9A3R2,-5.15273649387865,6.17843365634185e-5
GIGYF2,0.792220853603944,6.45246055201904e-5
STAT5B,0.738747060595794,6.62357903646509e-5
HSPA9,0.660030812176945,6.92899741637463e-5
PCNX4,0.739316178855076,6.97946528437271e-5
WDR70,0.771939249668511,7.134069764905e-5
TLE2,-0.899446071297268,7.20128338677677e-5
TMX3,0.620497371996456,7.69095142261225e-5
IGF1R,0.872884654200505,7.72217204320812e-5
GOLGB1,0.75776042399169,7.74902313557582e-5
EI24,-0.641676722826365,8.53365617578076e-5
TMEM45B,1.36107806290926,8.57982674573356e-5
INTS9,0.653392213285243,8.60510054455734e-5
TAF2,1.0787279876003,8.7334337411233e-5
SAMD9L,0.647934402746482,9.21348904907191e-5
BOLA2,-8.2866749829657,9.33190657642339e-5
FAM214B,-4.98774501078582,9.36506577841364e-5
HMOX2,-0.761775157501827,9.74777251082112e-5
RNF139-AS1,-5.35770450478676,1.0406208534128e-4
PSPH,0.918192771016981,1.1297794030602e-4
CXorf58,3.49657823493345,1.1531842796928e-4
CHD7,0.673774622472574,1.1647858933501e-4
NOTCH1,1.70221012419087,1.2537640388918e-4
KDSR,1.03005497816606,1.3163646059402e-4
ABL1,0.972020995102076,1.3946919241219e-4
MTMR3,0.945441267767134,1.4400498912279e-4
DDX27,0.846509349902367,1.4439190520462e-4
IQCB1,0.71942037874044,1.4674372902922e-4
PPP1R10,0.787684471249848,1.4698523578268e-4
AP4S1,1.12803206468437,1.4804462245579e-4
SEC24B,0.763073930122425,1.565864836226e-4
SNRNP200,0.632392589328336,1.5728263200871e-4
HIF1AN,0.965132615408704,1.6093892872303e-4
CRACR2A,0.980212000961748,1.8385217673822e-4
MIA3,0.76435779735464,1.8810681020055e-4
PUM1,0.618080857022599,2.0351390299078e-4
DNAJC16,0.898949238264204,2.0424990645656e-4
URB1,1.18240089872172,2.2548477399492e-4
SYCE1L,-1.66796568499174,2.2697405279202e-4
SP140,0.85159564694163,2.294670981463e-4
ADA,0.780230127673193,2.3589154145931e-4
ATF7,0.934505490115437,2.5736475144749e-4
IPO9,0.82503323496745,2.5743859276139e-4
NUP214,0.747742061014616,2.5914016463587e-4
DIP2B,0.814516254207891,2.5968616628613e-4
GRK5,0.894908472221704,2.6980893469445e-4
RAP1A,-0.636427670732209,2.7919264528037e-4
TRRAP,0.634122231416542,2.8748840929095e-4
SFI1,0.709084583342592,2.9146786906554e-4
DROSHA,0.975252367402023,2.9261983565516e-4
IL7R,1.48839376514491,2.9513086552388e-4
ZNF236,0.80713119356633,2.9995437178102e-4
ZBTB40,0.965296094954602,3.0448803437097e-4
AQR,0.873351343723282,3.0929051961635e-4
RCL1,0.684809608038313,3.1357010213426e-4
MAGT1,1.14177378204607,3.1586709603442e-4
RAB27A,1.27248405066632,3.1784201574467e-4
FAM241A,0.702303003621551,3.3647039219911e-4
WDR82,0.784750706340608,3.5815815191859e-4
RBM23,0.797772656298132,3.7633063790088e-4
RBM27,0.60825044075828,3.8350293381008e-4
AQP3,-0.991060774072989,4.1060554269278e-4
RPS4Y1,1.4140626786106,4.2881786799139e-4
HAT1,0.598205484560037,4.3133329984872e-4
ENSG00000288928,6.9019237685678,4.3515160214187e-4
ZFC3H1,0.742990029354774,4.355683659383e-4
MED23,0.719606078614659,4.3573420854036e-4
RAB21,0.854100906115634,4.5683156303132e-4
TYW1,0.75423618352826,4.6219332839154e-4
TMEM70,0.670733795993534,4.6397841327289e-4
TARDBP,0.635776184047697,4.7370957617868e-4
PPP1R12B,0.92245008699774,5.487637834404e-4
ANK3-DT,3.34090106126769,5.8104631604127e-4
DHX30,0.616627334820135,5.9769562621523e-4
C9orf72,0.753651154677759,6.0035286074606e-4
DNAJC10,0.862420609862331,6.2203203513294e-4
FAM98B,0.700421295470813,6.2762232766433e-4
PCYT1A,1.01894563427009,6.6695267978568e-4
ITM2C,-0.806293925460807,6.7900359942667e-4
PTGER4,0.988653025971871,6.8850767300529e-4
MSL2,0.634615820065576,7.1420511415434e-4
NDUFAF6,0.767918349459852,7.1763016339015e-4
ADTRP,0.886335002258324,7.5070033914187e-4
RASAL2,4.69459957097146,7.568571980328e-4
CAT,-0.870899434692016,7.618474232286e-4
FASTKD1,0.960776372008463,7.8600821446818e-4
PRKAA1,0.800015028301646,8.3217831479017e-4
ANKRD30BL,2.60300014820621,8.5853628856124e-4
KPNA3,0.698863913515229,8.7274137803832e-4
SPPL2A,0.969170188286423,9.1588336623812e-4
MICU1,0.630460032117327,9.6730761982948e-4
ITGA1,1.60834274654256,0.00100451434158067
ECE1,0.760293698328918,0.00113298150478609
PXN,0.844896720703252,0.00114130912208336
RMI2,0.648366897097531,0.00117600221417555
TRANK1,0.710216096172229,0.00118646445568425
AC005082.1,-4.50608322170172,0.00121741931001171
FP236383.4,-5.89608089612146,0.00122670738310239
KCNA3,0.977674270142127,0.00128315653582714
WDR34,-5.34799869456977,0.00131750562921115
DHX8,0.78260146521423,0.00141784765914669
GCN1,1.03487724515393,0.00142192177846747
INF2,-1.301588875349,0.0014426715381974
AC211433.1,-5.88628730658908,0.00149532406250703
RPRD1B,1.07973856375088,0.00151960818457148
TMX4,0.684987964770164,0.00153094118487216
SCFD1,0.68656195732121,0.00176121199916319
PNP,0.653102960849015,0.00177010822132458
ENSG00000285801,7.46918622918634,0.00177775580112686
TFCP2,0.835362051699911,0.00185665894465626
EP400,0.798732973001822,0.00188904012616366
PARP14,0.74587017652408,0.00194139068538458
GOLPH3,0.632840168446521,0.00196457116954925
CDK12,0.67682950298523,0.0020232656181056502
CDK2,-0.591846265089965,0.00202735475305209
NEK1,0.890445657112196,0.00203885822149007
ATP2C1,0.857518449952515,0.00208817163013007
PNPLA8,0.83372928104797,0.00210977484990795
GCDH,0.774375437561265,0.0021269500736065
TRAV8-2,-1.03970305606446,0.00216820927336173
STRN3,0.857371424655141,0.00217263826860117
HIPK3,0.894962032152891,0.0021765808983501
HSD17B10,0.619108992194265,0.00218261637809305
TRMT11,0.598565838614942,0.00218714776003877
DLG2,1.29271409486037,0.00237744648531696
AC073254.1,-5.36970695291033,0.0023919479835074
MCPH1,0.756094388637737,0.0024771970720072
NBPF12,0.887920127788177,0.00249639726990805
NPHP4,1.65937079432891,0.00253706565376914
RNF144A,0.590681325125822,0.00259567762050235
TNPO1,0.86126647845328,0.002623829308429
FP236383.5,-6.66855300217213,0.00262580124046473
LINC00957,-1.46317026902474,0.00265556045231164
KPNA1,0.830858439535092,0.00273944072997757
RYBP,1.48710075021168,0.00280577999940855
UBA6,0.654361336099702,0.00283057508608254
IL27RA,0.714604337398422,0.00284897410107484
ECD,0.63725598877707,0.00292664073153111
RABGEF1,0.805107065453458,0.00300330083175859
LMNB1,0.741270403810095,0.00338172604895547
RELCH,0.752520352093834,0.00346317591734514
SH3RF3,0.771836331265057,0.00348171734629831
SNAPC2,-1.26450319274048,0.00352892021480493
TFRC,1.03403929866404,0.00354860923205132
PIK3C2A,0.885925933833092,0.00370025380116032
TMEM135,0.700117162556503,0.00377427242788998
OPRM1,1.62196550871672,0.00378412260800813
ODF2,1.14006863222834,0.00380788355000593
TRAV38-1,-3.5491315768545,0.00384359463236486
RC3H2,0.928748129899825,0.00387676149819113
NOL9,1.04709303912172,0.00388585914138789
TCF20,0.662190048151143,0.00405221981136962
RBFOX1,4.7288450679924,0.00421415193758826
MIB2,-0.580642554333054,0.00425881427487355
JARID2,0.666627036891778,0.00430123642382096
WDR48,0.648506227526527,0.0044539017920429
HIST1H4H,-5.52788253703497,0.00463411751478667
AC107959.1,-4.95150027748578,0.0048565723174505
CEP162,0.938353063991408,0.00491771282471938
C5orf30,-5.60688453505791,0.005229673030946
CTDSP2,0.638802485804658,0.00556397230249041
EFCAB14,0.913687341885847,0.00564148047451065
KLHL2,0.906840319640915,0.00601140604006621
USP32,0.803586143937506,0.00611740255142579
MYBBP1A,0.678257990620406,0.0063882315280667
METTL1,1.22161419771451,0.00654845907908251
HNRNPA1P48,-4.42824788171171,0.00661003416914801
POU2F2,0.81764697920197,0.00724254484797597
EPG5,0.888791739819711,0.00736035793895792
AC114271.1,-5.95183860402919,0.00776979858172946
MFN1,0.664815319168251,0.00811185456617019
HTT,1.09362754662929,0.00842584581733264
LINC01715,-4.83647902855979,0.00843762576390687
BTAF1,0.692692664580519,0.00850702114533918
PDE8A,0.844997119476946,0.00861386833979074
PNPT1,0.633694043879743,0.00877230830730847
TRIM52-AS1,-1.04963785160472,0.00884721362824652
BBS9,0.70405510751482,0.00908609658210834
NUAK2,-0.758109089325075,0.00943751237789799
ZNF37A,0.724587974738755,0.00963843047061325
JADE2,0.945697443888426,0.00979023785031259
HLCS,0.843575667754889,0.00983578913099947
RNF115,0.617039182047598,0.00987369161763874
EIF2S1,0.645312258717061,0.00997272969674041
AP001453.3,-4.48524905431038,0.0104335937534594
OGFOD1,0.992191790342851,0.0104837286318663
PMF1,0.596661478265238,0.010528164048498
INKA2,0.586216903888025,0.0106007386994533
AC016394.1,-4.88020817649974,0.0110363114673587
GCH1,1.08751124124362,0.0114712346060071
AC010331.1,-5.0244003145775,0.0116965164111347
POLR1G,7.20860007999104,0.0132012321466844
TRAPPC13,0.874595139801462,0.0142542582486997
MAP4K5,0.853802608361938,0.0144139612559663
LMF2,0.687304965908824,0.0150413071196412
NUP153,0.893346360894777,0.015072093953592
EXOSC10,0.768633636892147,0.0153592263441998
STX12,1.03989253888866,0.015425581776201
QRSL1,0.780333018175396,0.0154716447833611
DBH,-4.99476363339106,0.0155376934458541
MCM6,1.26017630939884,0.0155993163213363
FOXP1-AS1,0.85295555934562,0.0159599910914379
AC007541.1,-5.02870681280978,0.016272860277027
CEP120,0.698972073365594,0.0166112622482592
STAT3,0.769559008444413,0.0170321588133368
RMC1,0.649697654097368,0.0171535808031573
NUP205,0.851285842744459,0.0175465887388633
SCN9A,1.93243192453539,0.0176292452499993
THADA,0.644514176027772,0.0192659266524419
RAB3GAP2,0.742053337336242,0.0194960077504659
CHD6,0.790518769861484,0.0195760971664685
SF3B3,0.607984643871324,0.0205977512488076
ZNF821,-1.29446219703494,0.021096281669575
ZDHHC13,0.961533311391098,0.0211615513749169
DGCR6L,-0.601163143610541,0.0220344198830127
ACO2,0.657204765181412,0.0221568471996824
IFIH1,0.776634299405928,0.0225467453957494
PXK,1.05690464882276,0.0236315483970646
TRBV6-5,-1.9153878677103,0.023974281304938
UBR3,0.591322149467818,0.0241265647255631
SLC30A9,0.735570824646564,0.025473758018027
EIF2AK4,-0.956711204281023,0.0257295120063383
HIST2H2AB,-4.78965410107007,0.0275451884264377
TRBJ2-3,1.07461960955111,0.0277299163175151
ZNF611,0.663564391909306,0.0291390029904735
GAK,0.846742522615622,0.0298863412672757
PLEKHG1,0.856640752205255,0.0301155557549946
KATNBL1,0.638320940933035,0.0322420631235139
IWS1,0.586907346550601,0.03248630818431
NAA38,-0.88521708143602,0.0326253701494676
SMPD4,0.839699221096236,0.0329753585260881
MRPL47,0.617928007874341,0.0340522131431377
AL133477.2,-4.52574410857949,0.0352061926182589
