gene,avg_log2FC,padj
ARHGAP25,0.90484153575021,1.56864115284187e-26
KIAA0355,-8.18405301339151,1.66846412489311e-26
H1-3,5.04607259548331,1.67879048905534e-26
FURIN,3.35971074972034,1.70987297068849e-26
TMEM161B-AS1,-8.12085489610905,1.72755178613771e-26
TAB2,1.08575222512533,2.2247553288982398e-26
ENSG00000278996,5.50016320253688,2.5030274149756898e-26
GNPDA1,-0.850338661553808,2.65342494858032e-26
STAG3L5P,5.01505411224745,2.74077295387527e-26
PLCL2,0.671956781253764,2.92387284714704e-26
CYB561D2.1,-7.93066580815836,3.06681919663268e-26
LINC00909,-7.85180607766594,3.30295625287183e-26
ANKRD10,-1.29640369766024,4.1016407445082397e-26
SMIM27,-1.43147284204108,4.49747747039542e-26
HINT1,-0.581714990472193,5.30606107961639e-26
SRSF2,0.780675253563125,5.66045552542987e-26
DNAJA1,0.875505838492537,6.17041381055387e-26
SDK1,3.4990346636548,6.59033316769045e-26
ENSG00000284707,4.9254427514207,7.77813314893609e-26
PMS2,-1.33511238820559,7.94435923383581e-26
AP3M2,1.85785760749011,9.02147901851323e-26
GNG2,1.25794160540512,9.575806001506619e-26
BX890604.2,-7.99563672726075,1.0004915780529899e-25
MAP2K2,-0.830737009838782,1.1699649497188098e-25
CROCCP2,4.88825728463054,1.3768168211564098e-25
GZMA,-2.51853370690334,1.5193601115959498e-25
N4BP2L1,-1.346567011979,1.5707987801266699e-25
DDX58,-8.50288884263114,2.03124246131469e-25
PPP1R13L,-3.47043471784367,2.0362028325476e-25
LDLRAP1,-1.10713775362063,2.0392265176358698e-25
RFX7,1.21348186541734,2.21265683807419e-25
PKN1,-1.11932087555962,2.31641414875942e-25
LMNA,3.72030302552393,2.8197620482898096e-25
TBC1D22A,0.96238441280832,2.9149638826418397e-25
TRAF3IP3,-1.07192903259499,3.1674813742586196e-25
TBC1D10C,-0.643138379517185,3.4376917312483196e-25
TANC2,1.85415866846751,3.5850422321009796e-25
AC015982.2,-7.42476108020885,3.6556318216496696e-25
MARCHF9,4.868239779854,4.6676471083449695e-25
RRAGD,-1.57985032779045,5.38606679165221e-25
ZNF160,-1.2797241162146,5.492503426122689e-25
TNRC6C,1.22047558663773,5.83399856442627e-25
MAP11,-7.92656856443067,5.96429426038684e-25
RBMS1,0.994262725765314,7.401499563136959e-25
DNAJC4,-1.55968677236347,8.74915997277816e-25
TMEM63A,-1.13814161302037,1.00428499816443e-24
ZNF767P,5.5685796597702,1.0713700157963e-24
CFLAR,1.09221855916238,1.16069123127291e-24
C17orf49,0.951638825856727,1.2839541732797999e-24
CARS1,4.88847400660138,1.3571806099283901e-24
SLC50A1,-1.42785990362286,1.59938771311724e-24
ENSG00000290927,5.37856493108939,2.72387682731927e-24
AC079922.2,-7.47070443861507,3.34367034488875e-24
H2AFX,-7.55267308299018,3.39319620603249e-24
MYG1,4.95415751288946,3.61817299174587e-24
ANXA1,2.0656075191881,3.83112336945052e-24
AL139246.5,-8.23096200056616,3.86223009405236e-24
TMEM131L,0.988100904438785,4.04525511697041e-24
YWHAZ,0.716820921347212,4.09596488254539e-24
ENSG00000291143,4.44793993913113,4.22340328155683e-24
LYST,1.8374504720506,5.3903508307878804e-24
RAB3GAP1,1.10895128497615,6.30533473207456e-24
C7orf26,-7.99249546784913,1.07668983081243e-23
HMGB2,-1.11748279964001,1.56196837480946e-23
TNIK,0.802780962865478,1.5783896962768e-23
GFUS,4.70936039769959,1.6215130755661598e-23
BTG2,1.11535306010782,1.68119974184885e-23
AC127502.2,-6.95966922229023,1.73839765054729e-23
PDE4D,1.11401678533897,1.8194296118557198e-23
C16orf58,-7.67120881845436,1.82143772081577e-23
ACTN1,-1.16105614965739,1.8993326455878798e-23
TARS1,4.80460538719816,1.9273699936184e-23
ATP6V1G1,-0.643886497159965,2.3131297428592898e-23
TRIM73,-8.29791181958246,2.76817057122214e-23
ENSG00000280441,5.99248666392361,2.82466696129643e-23
ENSG00000290928,4.93900492266995,4.55058794371896e-23
SASH3,-1.85403773592648,4.70341826494582e-23
NREP,-2.40366688859117,4.7108494704747496e-23
EIF5,-1.06669615701582,5.2171685465424894e-23
RFTN1,1.1878542926797,5.2836711719541693e-23
BMP2K,1.691849294792,5.7711270927838e-23
NHERF1,4.07192559056151,5.81719042350766e-23
SLC2A1,-2.35385342382176,5.87384789339114e-23
DDX21,0.777131095667208,6.20519162244997e-23
RNF149,0.998551650792584,6.244790017768049e-23
AC005332.4,-7.42702545514083,6.38462332468619e-23
ITFG1,0.93921291337699,7.16210134973335e-23
SERPINB1,1.42088260578811,8.545926035210069e-23
ATP5F1D,-0.660553652108474,9.143524451240049e-23
ADPRS,4.65178161503182,9.501264166262229e-23
COG5,1.11166238484118,9.565149847306769e-23
TLK1,0.899122033871211,9.67107480815489e-23
YJU2B,4.8417080951548,1.44566797727764e-22
DCK,-1.214605587309,1.48081588517942e-22
VTI1A,1.20130071427422,1.48474937372819e-22
SMIM11,5.06361629897618,1.5604936117099799e-22
LINC00540,6.83364685715631,1.5711494691658398e-22
USP47,0.999399966527044,1.58878705950395e-22
KARS1,4.78756519420508,1.65489394534636e-22
CRYBB2,-5.20306601328177,1.7235884117026698e-22
EFHD2,1.96129352533561,1.79666051120628e-22
LY6E,-0.808075501789272,1.83136078480993e-22
AC092821.3,-9.70244514413961,1.8548891219363199e-22
AC005670.3,-7.47052060307169,1.9863152514130798e-22
PRKCQ-AS1,-1.43961690117275,2.0121875840997199e-22
TMEM251,-7.83925884579749,2.07562209851755e-22
ENSG00000266049,5.08660388027317,2.86461955506534e-22
DDT,-1.20572536926509,3.01854594187441e-22
BCKDHA,-1.76673585144127,3.04506699273556e-22
FAM122B,-7.70018582236388,3.0502209332853297e-22
ZNG1A,5.7667267961793,3.06444899775584e-22
UBASH3A,-0.646090647388439,3.28430249580308e-22
SIPA1,-1.07980249081715,3.7808637098226596e-22
ABCA1,4.89829360519917,4.0165065425756397e-22
GUK1,-0.585355788318327,4.38088935257697e-22
DARS-AS1,-7.73754628845705,4.47738777291437e-22
RGS14,-1.32746157101668,4.720251720527101e-22
IGBP1,-0.699339106130209,4.864956373022209e-22
MPP6,-7.81818463527753,6.35435013660552e-22
TGIF1,1.17895268057852,6.60383111864955e-22
WARS1,5.41108187856401,8.33637479311732e-22
CDKAL1,1.14565097219782,1.0065363325674501e-21
VPS13B,0.894169393597765,1.11801805342273e-21
HYCC2,5.04930352882614,1.13723463011444e-21
SAT2,-0.982651531515922,1.20743973393934e-21
DDAH2,-2.36196034345601,1.30160914007588e-21
P2RY8,0.617537605341801,1.34142852801587e-21
CITED4,-1.93726449187498,1.6487542293193801e-21
ERVH48-1,-1.35842285083948,1.8633626899016997e-21
MYH9,0.912565649415961,1.92144792067281e-21
AL139246.3,-7.14829337417596,2.1933705200847302e-21
IMPDH1,-1.49114887525479,2.3476516866110997e-21
FAM126B,-7.98053129666749,2.4437385307357902e-21
RASA1,1.25350233278017,3.06835419570723e-21
SNED1,1.86835768480587,3.67249673395928e-21
LINC02256,-3.43178755607757,3.7221790616695e-21
MED13L,0.912891750164431,3.8466113882392604e-21
SNHG16,0.907034824189621,3.89888601483767e-21
AL451165.2,-7.55749548475058,3.91144970538082e-21
P2RY10,1.28236340515631,4.0625216327393205e-21
LTB,-0.745767525973791,4.19585095327873e-21
ANKH,1.69103840356317,4.3738741791184504e-21
JAML,-1.34084008679677,4.5635623693708305e-21
FAM184A,2.58403789376331,4.7668497328479904e-21
RABGAP1L,0.609665917815572,5.74338705444014e-21
CPNE1,-0.734503306282828,5.75309589131389e-21
AREG,5.46864644392172,6.3792724141401504e-21
TBL1X,1.30416187146017,6.68366742329877e-21
NLRC5,0.862384292036774,7.38962497518364e-21
AC079781.5,-8.98313001900714,8.63365037940538e-21
MBOAT7,-2.00606455579879,8.723649535892451e-21
FAS,1.80890710746736,1.02565656700455e-20
HSPA14.1,-7.15741627700895,1.06689305966643e-20
CXorf40B,-7.78950687260411,1.1127945995918699e-20
MAL,-1.17639175501752,1.1805820196566799e-20
AC002310.1,-7.32886443699737,1.3539808329062e-20
AC005842.1,-8.51108198510551,1.37159852989879e-20
ENSG00000287263,5.56342583598726,1.5230255630970498e-20
TCTEX1D2,-7.69287990190499,1.5432824137862498e-20
IGFLR1,-1.35102170128741,1.56873498281624e-20
H1-2,4.73919564856337,1.59088893725493e-20
CCDC84,-7.46210249347822,1.66774213604685e-20
TRIP12,1.08060139463115,1.76993072589712e-20
RPARP-AS1,-7.85049990402644,2.00536566923115e-20
ZSWIM6,2.02407829113109,2.0836810172741498e-20
PSME3IP1,4.97317272740606,2.1417538208701798e-20
ENSG00000255026,5.42793735702895,2.2038016455957597e-20
GPR132,2.08632346151237,2.25136640853482e-20
CRIP2,3.7202266468491,2.6673829863004397e-20
TNRC6B,0.711568776942547,3.37336924340896e-20
TMEM256,-1.26802975152784,3.5665945263531e-20
TPD52,-3.38468032927659,3.5738938443242797e-20
DYRK1A,1.11509436561686,3.77949751766449e-20
CD300A,-3.57421871982274,3.7905570300570996e-20
CCT8,-0.74584453543390306,3.85652875334679e-20
CSTPP1,4.76079491792307,4.3130672274222695e-20
FLT3LG,1.08056796524444,4.4061789144311095e-20
ATP5IF1,-0.855818233352345,4.4643740132925596e-20
ADGRE5,1.63408035042663,4.64368416375985e-20
CLN8-AS1,5.22763939788577,4.6969809178616997e-20
IMPAD1,-7.51356019614758,4.7599971133959895e-20
PALM2-AKAP2,-7.78503539561496,4.83046269589178e-20
CDCA7,-2.78507065465395,5.94738963287256e-20
PAXIP1-AS1,-7.66627040998198,6.23735232053794e-20
HSD17B11,-1.14617250258053,6.26977206459399e-20
PYCARD,-1.86027016629963,6.564703090593439e-20
PASK,-1.42808329666483,6.56748271000094e-20
IMP3,-0.930216548263634,7.188727854955639e-20
ZFAND2B,-1.15324372375907,8.067402401472849e-20
PPFIA4,-7.3840658089844204,8.805652483309899e-20
AC012615.1,-7.30150833005271,9.28617764747258e-20
YPEL5,1.1766347146655,9.73751802497968e-20
MCL1,0.78260698775001,1.10419557634954e-19
FYN,0.72975835202091,1.26075654330857e-19
ANP32E,-1.00936169209615,1.2773429237755e-19
CUTA,-0.787374522022319,1.40118687370766e-19
PLEC,1.93865786536012,1.5376971774513e-19
FERMT3,-1.04085173783283,1.6554673984576698e-19
MXI1,-0.635982386617097,1.6945368871043999e-19
MSN,0.718910358669809,1.70208960543235e-19
TNRC6A,0.926987928560039,1.8524916225471599e-19
PTPN6,-1.23910642981341,1.9060237641451197e-19
HES4,5.69964499626372,2.1570871716200698e-19
SAT1,1.42131700055896,2.1647289038053698e-19
EOLA2,5.64185102969451,2.3145475563423296e-19
GPR183,1.67826662348682,2.45725452867579e-19
MYADM,1.67238383894334,2.5850822522448396e-19
ELK3,1.46121728537141,2.6121605002725196e-19
DDX3X,0.702372107653138,2.65556662312071e-19
AC136475.3,-7.87508640727194,2.813659094025e-19
AC136475.1,-8.32184578766465,3.0100375575864496e-19
DPH5-DT,4.40831845204745,3.15574036335307e-19
AC005944.1,-7.80982841623082,3.20128899716093e-19
ENSG00000290823,5.65527858792092,3.33502972866725e-19
EXOSC8,-1.12913325144084,3.5080990089707597e-19
EEF1AKNMT,-7.92216666732256,3.6985277691853496e-19
ABRACL,-0.86499344147575,3.75229180897855e-19
TOMM20,-0.582101090369724,3.9841159869477396e-19
BTG1-DT,4.94901892416073,4.570068749961289e-19
BCAP31,-0.71549629170898,4.62313066909056e-19
UFSP2,-1.26482721578248,4.868263820253e-19
CD3E,-0.854510547681064,4.915298229002319e-19
OSTC,-0.715505750307169,5.045806509819249e-19
AL645568.1,-7.33825973969804,5.1284621205949e-19
ANKRD12,0.7842687289775,5.979192240815219e-19
VDAC2,-0.596535206921511,6.058330505491319e-19
EBPL,-1.26447496713969,6.06232406389619e-19
AL162253.2,-7.88559463256309,6.92850671378827e-19
GARS-DT,-7.6711660806715,6.953055639682749e-19
MAP3K2,1.08860043986787,7.530181743834759e-19
LINC01550,-1.35812954648705,7.684162881784139e-19
QARS1,4.50047410040286,8.473287574901409e-19
RARS,-7.87394866583733,9.33716832078628e-19
SS18,1.28959714024597,1.0632814230192001e-18
ZNF580,-1.62353956064914,1.0864594551843599e-18
HIF1A,1.10052930088656,1.12164109202744e-18
AC067852.2,-7.12340332572837,1.1516864865364299e-18
PTPN1,0.841349290908816,1.19078435030562e-18
MKLN1,0.707791788130007,1.1989590377631098e-18
HERC2,-1.34367800321095,1.25109057623809e-18
AC136475.5,-5.53051924899644,1.30331472884589e-18
SKI,2.21969362660912,1.3316951369597799e-18
LINS1,0.734895644921641,1.6321888853553699e-18
MIDN,2.01923855038932,1.79281148049568e-18
SIGIRR,-0.755559805746842,1.8197777930119e-18
YEATS2,-1.2193139782855,1.83598261590247e-18
ZNF407,1.1758861100853,2.21680674097188e-18
SMG1P5,4.52648519374612,2.21955609144893e-18
ERGIC1,-1.43877508734426,2.28593740804568e-18
LINC00476,-7.77539255815611,2.63518052723386e-18
GIMAP2,-1.18544772661204,2.67517081305222e-18
SHMT2,-1.40074752265514,2.73333731472478e-18
MED25,1.84159783059567,3.39647858857158e-18
AC012146.1,-8.06333473834213,3.86994061414627e-18
ABHD15-AS1,1.95157688930469,3.98971384240579e-18
NFE2L2,1.12426887454675,4.10340016199162e-18
AC099343.3,-7.12567032281175,4.1392366240138094e-18
AC087239.1,-7.04718300963826,4.3443646348873e-18
ELMO1,0.600085501688252,4.79610898362508e-18
PMEPA1,2.07971538096676,5.3640647198939006e-18
MPP7,1.48539033568192,5.38794719533747e-18
AC044849.1,-6.62263082849207,5.579101739367449e-18
LITAF,1.05033767923238,5.77890954173185e-18
AC009041.2,-7.52493279201492,6.64122803490936e-18
ENSG00000274265,4.74692018108182,6.8989182901120096e-18
AC145124.1,-6.59384866077717,6.903066635781519e-18
NCKIPSD,-2.11325426765138,7.011619277363909e-18
FTX,0.621033700747194,7.024787060214409e-18
PSD4,-1.04238203504684,7.27746057812974e-18
HIST1H2AG,-7.42699367448231,8.21345976992768e-18
MIRLET7A1HG,5.92468810188882,9.45041363372225e-18
TWISTNB,-8.0278813197705,9.45570787851368e-18
MRGBP,-1.26078002827165,1.09266461800197e-17
ANXA2,2.49053094604987,1.1416648529552301e-17
SLC7A6,1.08341800078218,1.22280458370888e-17
RARS1,5.16415080209995,1.35849022196342e-17
AL135925.1,-6.86589252050079,1.43262878083207e-17
IL6ST,0.652886767045358,1.52367712666138e-17
FAM153CP,-0.898877910786946,1.59630801414579e-17
ENSG00000249236,5.00289329921001,1.65441038240875e-17
SERPINB9,1.39640549951033,1.94481991873945e-17
ZNF644,0.829014981733306,2.0762587784197902e-17
LINC02964,5.37210247299978,2.1335951943381998e-17
MARCH8,-7.58834189685045,2.2197347519886e-17
RPS6KA1,-2.10638400667072,2.47793761617127e-17
TUT4,0.618342483592939,2.5862008014463502e-17
RAB33A,-1.84911201765083,2.69209966654073e-17
SPRY1,-1.70811289313354,2.84972924218787e-17
PPP1R16B,1.49717714589448,3.33361460597366e-17
MGAT5,1.24490668916087,3.5154212097538e-17
NEAT1,1.24724890687297,3.56599218162775e-17
BEND5,-1.84497393273587,3.59116417151519e-17
SYTL1,-0.843607930638869,3.7979536937103e-17
BCOR,1.9208683111747,3.87668903058385e-17
TES,1.24224713594656,4.50553501846438e-17
ENSG00000291100,5.35932777313558,5.934081813434451e-17
RIMOC1,4.64886273476372,6.98976013900137e-17
DPM3,-1.26575943542434,7.03837196652707e-17
GGPS1,3.01937927120228,7.71646876648666e-17
RASA4,-1.72939366464209,8.25086050675869e-17
C16orf72,-7.56924987788089,8.32740649873482e-17
UPP1,1.61728179079939,8.8642666170417e-17
HIST1H2BK,-8.30606274771863,9.9376465403305e-17
WAS,-1.20049128791502,1.0491960095932001e-16
SOCS1,1.0946218320396,1.18355534278417e-16
NDUFS2,-0.886793649227491,1.19684050230379e-16
ALKBH5,-1.00593316829115,1.26731361454085e-16
HIPK1,1.48440681433732,1.3302782804439899e-16
NFAT5,1.02383096293845,1.3339629142600499e-16
NUP98,1.10051210333726,1.43385397910982e-16
MAPK3,-1.35308695821731,1.4580460986588002e-16
NUDT22,-1.41161249857294,1.6819172368586003e-16
NR2F6,-2.30737330536265,1.79476813556753e-16
C20orf27,-8.34655475837304,1.80636553575359e-16
SRP14-AS1,-7.13299165547777,1.82251515757005e-16
PDIA6,-0.718621360012587,1.92406242335049e-16
UAP1L1,-3.4367269347937,1.92684367720526e-16
C11orf1,-8.00417652902708,1.98740464612295e-16
HDGFL3,1.37531409262689,1.9999990006087799e-16
AC020915.2,-7.58285529185365,2.11630559733665e-16
RASGRP1,0.91294738157431,2.19483637525055e-16
CRYBB2P1,5.50677242161677,2.2502134819250003e-16
TM9SF3,1.0470453228217,2.44925592703126e-16
BEST1,2.12020262199155,2.50075904202383e-16
PDK1-AS1,5.85694985025166,2.53542339298732e-16
LINC01137,-6.93565351654165,2.74015375261981e-16
GRINA,-0.846664142615083,2.75048128677004e-16
MCRIP2,-1.84241659485896,2.9162116652796e-16
GPR108,-1.37147824724495,2.94091243327959e-16
NFATC2,1.47643991917575,3.2077106654542297e-16
PCGF5,0.988318897830239,3.33630933916407e-16
SDK2,-3.54473183286854,3.36411836997342e-16
ATP9B,0.844502058401799,3.43254597046437e-16
NFKB1,0.902465593038881,3.88547289353195e-16
EXOC6B,1.40380994349064,3.91935533248496e-16
FBXL17,0.752651136017049,4.39247636315847e-16
MFSD14CP,4.61755688333239,4.67577799841269e-16
AL136962.1,-7.34098326146345,4.98069997341404e-16
AC017083.2,-6.84491822059419,5.13757990116397e-16
ENSG00000289331,6.60070946968669,6.12312875820213e-16
TMEM258,-0.778956883865421,6.50636714176222e-16
AL121603.2,-6.80160005958636,6.51087762897558e-16
CENPX,-1.61017406956802,6.70739774157848e-16
AC068587.4,-9.06705266684933,6.88672113377285e-16
RALGAPA1,1.18006842973842,7.225319299113649e-16
KLHL20,0.902319319866425,7.411480766289301e-16
NSMF,-1.64996725178099,8.73668379500856e-16
FLT1,3.94210250489347,9.96756908892076e-16
SPIDR,0.932914525967952,1.0771938143135202e-15
NOG,-0.692193457321707,1.5964350988290701e-15
AJM1,-5.14487290787538,1.7256766632255801e-15
FCMR,-0.691244994654666,1.9707482258524102e-15
DGKZ,-1.13359319460373,2.2196582946447304e-15
SETD2,0.84782486676096,2.2432132803292802e-15
KCNQ1,-1.70778280453797,2.3069208975396804e-15
KLHL5,0.875855084183644,2.5998661087367e-15
TIMM23B,3.4550611051353,3.00188912961987e-15
BTBD11,-8.67848926139484,3.0417903177416904e-15
CMTM3,-0.997864649617104,3.1527632448232003e-15
EIF4EBP1,-1.53508925392488,3.2829727393012803e-15
MAD1L1,-1.08540059844725,3.3220127190803503e-15
PAXX,-0.730522166571884,3.4280276278496202e-15
RAB28,1.09268826674171,3.4407347992060803e-15
SCML1,1.3459132798717801,3.6726317560325404e-15
RGCC,0.89282302910369,4.0513541294168305e-15
ARL6IP4,-0.793239956059802,4.07737651283382e-15
ENSG00000290924,6.11642885102386,4.08596553214247e-15
MEF2A,0.730502441265249,4.283910737057541e-15
AC006213.2,-6.87548348769111,4.3280265335908e-15
PDIA4,-0.628935151868942,4.54340617703775e-15
SLC30A7,1.2658535366223,4.5655393568131106e-15
MPI,-1.68879198092266,5.61912884034315e-15
CCDC144A,-1.82824718146002,5.6967678236585e-15
DYNC2I1,4.96538309120097,6.015094312447071e-15
BCL2,1.87216431061534,6.488053297324051e-15
ID2,0.828208946472222,6.943050252011551e-15
AC027097.1,-6.89250164932469,7.86909877890046e-15
NOP16,0.737813761106666,8.7798077409335e-15
WARS,-7.25279776634176,9.61965036589237e-15
IFT25,4.46361185784031,1.2022073543397901e-14
ENSG00000290577,5.68145325434053,1.20458656693793e-14
AP002490.1,-6.84795690437947,1.29017278176023e-14
EEIG2,4.11571079826717,1.42850771372925e-14
HPCAL4,2.69669009470856,1.57022273484036e-14
ICK,-7.32732267543382,1.63465852866455e-14
EFNA4,-2.39672570000659,1.68443390450165e-14
AC090204.1,-7.26741353875962,1.81805860413858e-14
AC246785.3,-5.9709603266564,1.84794549497568e-14
PIK3CA,0.963464972667065,1.92246184987e-14
ITGA4,0.610739362278362,1.9248178704791102e-14
UTY,2.42598831727454,2.1225481966024402e-14
LUC7L3,-0.699191467581509,2.44983477328268e-14
AC016590.1,-4.86272170600543,2.5471454760919e-14
ENSG00000286145,4.76763548076935,2.97477949951447e-14
SLX9,4.9472328269428,3.05183954272255e-14
FMN1,2.12770856331111,3.07796359153471e-14
SH3D21,-3.10550905337339,3.08163188502587e-14
TENT5C,2.70722907815329,3.4138428756056704e-14
AGO2,1.43950906977854,3.48894658732384e-14
RRP7BP,5.78181261446875,3.64097737334085e-14
ASIC1,-1.753305530846,3.7739836213515304e-14
AC027031.2,-7.79336710517652,3.83195232173458e-14
IL2RB,2.74088667531462,4.9142792460313504e-14
AC078785.1,-7.58394563042169,4.96707885422817e-14
AC124016.1,-6.84910087364731,5.20963957988071e-14
C16orf91,-7.6727544851015,5.5717235407755803e-14
VPS54,1.1104229055322,5.62671573047776e-14
SCFD2,1.21656615375302,5.80356604707459e-14
CEP43,5.05984492378735,5.816141822213311e-14
DRAM2,-0.934860499443396,5.81713192599087e-14
ENSG00000254802,10.5833556727206,5.85051272263004e-14
CEBPB,-0.831268688006931,6.009014138293841e-14
NEPRO-AS1,5.2316902836803,6.16505413065128e-14
ULK4,1.82509323852229,6.2251328958493e-14
ESYT2,0.655420074142781,6.81559560789745e-14
DCTN6-DT,4.78822378958676,7.03489158847122e-14
AC090152.1,-7.37785514247851,7.4431086969185e-14
PLEKHB2,1.50644559859469,7.83975640391489e-14
PICALM,0.894857876150701,8.04832119003614e-14
HSPA1A,2.2080723307059,8.10170991271933e-14
UHRF1BP1L,-7.23339161326229,8.26785685589367e-14
AP002381.2,-7.28720092382238,8.83979490597861e-14
SNX9,1.10585302775462,9.88478519718951e-14
IQGAP1,1.01311089924023,9.993149566922981e-14
ACTR1B,-0.770720309836948,1.07385287958884e-13
FUT11,-1.54328941120979,1.23990074676271e-13
AC073332.1,-7.10684751249297,1.2462559665711299e-13
IFI44L,0.906028171204829,1.51116732691864e-13
PTBP2,1.05891443089107,1.51127280155443e-13
LINC01138,-1.56803362200159,1.52877184263907e-13
HIST3H2A,-7.72233916442997,1.5509503696459799e-13
SPATA13,1.04614698412594,1.6175952387082e-13
DDX10,1.47201674678337,1.64062325552644e-13
HIST4H4,-6.77197116045268,2.01678950632107e-13
PRKCH-AS1,4.68635992856613,2.03238515744758e-13
RAB33B-AS1,5.65315245663036,2.0667875020139899e-13
ENSG00000289582,8.56672403802074,2.07922044870128e-13
CASTOR3,-7.21505925302212,2.10297386391769e-13
ENSG00000236449,4.73003628085339,2.82670110510501e-13
IRF9,0.641012629729308,2.85899862474123e-13
SKIC2,4.89337267363175,2.87330784384558e-13
NPEPPS,-1.55975367091794,2.9184142556075e-13
NET1,2.00712278989236,2.94471966294265e-13
TMEM87A,0.873788220737573,2.95227936561358e-13
RPL23AP7,4.66691458200025,3.02810473857777e-13
AC036176.1,-6.80396554383793,3.25450622830386e-13
HIST1H2BC,-7.29560668161937,3.30567092461952e-13
AC139530.1,-7.18991279718648,3.6780868798794e-13
STAG1,0.747711973899453,3.74699904186998e-13
EMC9,-1.67198625399591,4.0398239060718197e-13
CDC14A,0.696197433657543,4.04940762386248e-13
BX293535.1,-6.67072064269876,4.1215326130726597e-13
GBF1,1.34132023998407,4.23955271047448e-13
AC099063.4,-6.80530938248373,4.2691301936037e-13
COP1,0.750915264734548,4.93802124004059e-13
GPATCH8,0.705437541311158,5.00211823839591e-13
SYAP1,1.47493955368613,5.37615223278527e-13
HSPH1,1.59379040325171,5.44816732196833e-13
BRK1,-0.764716089787362,5.48129713483626e-13
AL139011.1,-6.54673682494282,5.58870412180601e-13
BLTP3B,5.07553365690649,5.76988322552418e-13
NKD1,3.34227720459094,5.94096290131161e-13
CUL3,0.636603952638591,5.94390775825165e-13
ENSG00000248268,4.76480997542756,6.228710171192229e-13
PCNX1,0.871792532713309,6.42145745850141e-13
SEC14L1,1.66676815366568,6.53187802611988e-13
PIH1D1,-0.887011208123529,6.59320510383348e-13
PDSS2,0.896336597120708,6.78576274765653e-13
AC015871.1,-7.18750716495056,6.87483967668807e-13
XYLT1,1.40148296587623,7.00244391132403e-13
C18orf25,1.47159257509651,7.112587183207199e-13
NFKB2,1.03804740293732,7.14764313912893e-13
TPP1,-1.00742966367986,7.28328101874093e-13
C16orf70,-6.90799220618682,7.54480686378578e-13
POLR2H,-1.23118376050552,7.996043569753969e-13
FLNA,1.46116869880332,8.14236555723477e-13
RABGAP1,0.922146221594753,8.804590635908739e-13
FDFT1,-0.836386563808206,9.18140771806318e-13
AC022916.1,-7.33547551696217,9.19050065136142e-13
APLP2,2.64564307162592,9.294820738050659e-13
BX284668.5,-7.53875501936211,9.3148974462786e-13
FHIP2B,5.07310933175784,9.70175661552333e-13
PGM2L1,1.87758777731366,9.94791391363335e-13
RNF113A,-1.10774049040546,1.01671121491543e-12
AGO3,1.14762211253984,1.04783909004222e-12
CNIH2,4.91699063908603,1.05026087830452e-12
ING4,-0.930184997207448,1.1354471337031e-12
TNFRSF4,4.51276064402816,1.17643149099664e-12
AC011445.2,-5.21136297707578,1.19044861966731e-12
ALMS1,1.53050155053854,1.25180797448107e-12
AL080276.2,-6.27675613402028,1.3022385209640998e-12
SLC35E2A,-7.08025780110789,1.32578497037274e-12
EFNA3,-2.93634046242568,1.32994512274503e-12
G3BP2,0.812115756188173,1.3550863479974799e-12
NOLC1,0.728443012517116,1.49927182086873e-12
AC008403.3,-7.20636765220361,1.55756860893638e-12
NCOA3,0.83209230446991,1.6003113316414398e-12
GPR65,-1.75654201873369,1.60153109581512e-12
GRK6,-0.757161930137834,1.62971331798948e-12
IGF2BP3,-2.45306528003959,1.72150115475477e-12
GLS,0.748415729149322,1.72611901874285e-12
LZTS2,-1.78431577270336,1.92292470787444e-12
THAP8,-2.86197208996738,1.99356862663683e-12
RAB20,-2.92285994594683,2.04863353873766e-12
RPSA2,5.79939755633234,2.0567317778447097e-12
CEP20,4.61140314701263,2.07143995809084e-12
CAMK2G,-1.09995248797747,2.13321484455333e-12
BTBD10,1.00007142727575,2.2442135725541996e-12
HAPSTR1,4.90029943665949,2.2515410931267e-12
MAST4,1.23317088677113,2.26525402894042e-12
CENATAC,4.84825221656001,2.3046835624621e-12
SLFN12L,1.30183319390728,2.3438251027287797e-12
ENSG00000289826,10.1175518592853,2.43052217947408e-12
THAP11,-0.937219520937244,2.84005203970554e-12
ENSG00000290683,4.90159624862838,2.8896500315621098e-12
F5,4.94931525182088,2.9310134281015598e-12
ATP10A,0.647573063350061,2.99144397110305e-12
PLCG1,-1.10775830424304,3.11172097974323e-12
ENSG00000230735,5.12702376187536,3.1121601113163098e-12
PABIR1,5.41812829701314,3.2964765879910498e-12
INVS,1.31305614550136,3.45400700979927e-12
ETFB,-1.47356705592742,3.4668622964796697e-12
LINC02361,-1.911762714131,3.46857463770203e-12
EIF3A,0.595732873552471,3.5150609012036995e-12
AC008083.3,-5.87161823787303,3.58105450189613e-12
ERO1A,-0.965883197179375,3.61781374208881e-12
UQCC5,4.63414197075182,3.70228543089487e-12
MIDEAS,4.57455361227529,3.91911097836789e-12
CASTOR2,-1.78240820567108,4.0256129607707e-12
NME3,-0.833477230407838,4.1965727065797594e-12
HGSNAT,1.63080488129792,4.28942004598642e-12
AC013264.1,-8.00320510134116,4.3349108046156095e-12
OGDH,1.34187561920063,4.5051818739733395e-12
HEBP1,-1.53737555353413,4.5356661647550196e-12
FAM160A2,-7.16852080099987,4.82167788773494e-12
ETHE1,-0.613149786642054,5.3296980500955695e-12
