"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"CD86",0.298810339426224,0.0433927626589477,746.695400289876,0.0678530103021957,0.0504876873754194,0.0292846741959663,0.0318887814894712,1.02195844033937,0.197215338607811,0.0488427725174249,0.0131041528873232
"CD274",0,0,0,0,0,0,0,0,0,0,0
"TNFRSF14",0,0.0316805250783753,0.129016979677532,0,0,0,0,0.186064091750874,0,0,0
"PVR",0.000453316301208235,0.0233100352842601,0.0290844409239235,0.00480712692917583,0,0,0,0.00228281348068653,0.0101035247189622,0,0.000146607329482705
"NECTIN2",0,0,0.00134525234428323,0,0,0,0,0,0,0,0
"CD47",3.6451043424917,0.225515853812716,0.988343333852291,2.23528819321186,0.318184478049372,0.16501758505083,0.444979780796817,2.25877684911336,0.326414450213675,0.24218146896596,0.0621918608238609
"CD48",41.9368729976219,136.926917477887,39.3257722480487,60.8124062898252,57.93805364112,28.3386831729294,19.7484338609038,29.4746270820774,30.3169693716852,22.361315836814,18.4164539483983
"CD40",0.0719357360721687,0.102829818845175,0.0303430857527621,0.17334732677403,0.00886769641939022,0.0777993731012599,0.0144091133833116,0.419417031628408,0.0666838862917452,0.0894866937808359,0.00797001801979367
"CD40LG",0,0.0332983349527461,0.00317625058676617,0.00225789753130197,0,0.00265831747602199,0,0.00518898597221072,0,0,0
"CD52",0.749781256378736,6.53229013517223,14.437398565979,0.0871536228079107,0.757261740706636,0.42129167993821,0.0120092455566032,4.25530848887075,4.25188891029198,0.101665900064848,0.0312777659405224
"CD3D",127.77920290728,86.8029238629683,11630.0744596714,25.4942252744416,549.988661593033,22.1349376379156,17.6341307002583,165.753062218264,160.958764455425,42.4727632048126,4.89794952779786
"CD8A",1743244440.52442,183.299266456079,132016318897.052,2.75189735805195,281025.771722283,181.029246006872,0.54750487636152,0.525879938283611,121132.566361596,2876722.48471844,0.17990383732279
"NCAM1",0.0240121647862181,0.023120852767961,0.0105408366073244,0.0422908588671932,0.0560849885379333,0.0419379177406764,0.0165700088467202,0.0106667393914328,0.0150822563101619,0.056698096204641,0
"CD19",0.163136670055332,0.0501966394660215,0.0313032238954796,0.175893808127043,0.474879028706557,1.18774601191388,0.0422093850394693,1.7378159794344,0.0687742422732116,0.385646615690181,0.00615528100101542
"CD33",0.256353187682535,2.18007607645322,2507.07815227937,0.184347370520936,0.383048544776204,0.135193320304893,0.141795602486484,0.623252383379743,0.164743428058675,1.68759191422536,1.5942373530593
"ITGAX",1.92477172312841,7.33181073973503,40682.7192235345,1.3542787359654,0,2390.27918888282,21.3297182177243,0.041372870054527,0.0101724779131718,0,0.377745716614477
"HLA-A",9.13931037036556,1.72596023468115,77.5489810580129,2.02282382957611,13.3702343747647,0.89440513299631,0.415679967025794,3.10943101519671,1.21429480719452,0.898752898588631,0.235796225495891
"CD45RA",0.233176897343597,37.337286920913,30.7352288832483,0.241952974373675,0.315795921850373,0.171964386329682,0.0569930954177855,18.630001764142,0.893018959512672,0.943898133813454,0.336854120274498
