"","CP002-entry","CP003-entry","CP011-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry"
"CD44",103.40831278853,147.596684659733,1775.55780115669,859.937629760819,2371.08625695263,195.200633016537,199.028414331734,133835.548211232
"CD14",0.0727228235751163,0.147135293313747,0.0061407922945313,0.0119979086329468,0,0.00326787529822674,0.0154602454014818,0.041197036676612
"FCGR3A",0.267097042918683,1.12013050738499,0.0205791967771023,187.547178241438,3.83592294188845,0.212290342709181,0.0105176513377692,1540072.45274836
"IL2RA",0,0.00163298855536484,0.00282204751086364,0.000955668729914071,0.0217370316125808,0,0.00219386744784063,0.00706812079752996
"CD45RO",0.51048128448445,0.0680151924356257,0.0277532269242305,0.381794299767481,0.150377282674038,0.459415051344226,0.303483541991255,0.150257672632634
"PDCD1",0.0254893852136723,0.133733320702434,0.00793365969701451,0.0107160646669198,0,2.02936818434938,0.00156203405463781,0.0293589722390716
"TIGIT",1.34733163651347,0.137325532840615,0.00477160114258135,0.0452314329543182,0.0698688298482212,31.1933240477263,0.137088833075289,0.0692972863379282
"Mouse-IgG1",0.00105151671710294,0.00223269664885716,0.00421420212977175,0,0,0,0,0.000520835763092813
"Mouse-IgG2a",0.000952059840513695,0.00326091505735665,0.00271706053682434,0,0,0,0.00196373135826503,0.000575377786733309
"Mouse-IgG2b",0.0388479960504839,0.00852929871257638,0.00832007929462327,0,0.00808486946831693,0.0322504742603025,0.00495169010907741,1.99641319228891e-05
"Rat-IgG2b",0.0101143932729216,0.00668656135797625,0.0140232642535102,0,0,0,0,0.00338058138145147
"MS4A1",0.0289605829612234,0.00669314994759473,0.251161853124817,0.95291231841249,0.00375471684371514,0,0.0138719778939903,0.133588415266165
"NCR1",0.00882533063631993,0.0175884125949288,0.00368970563542623,0,0.00883918373735361,0.0145252273791454,0,0.0146335243986159
"PECAM1",0.200532031202085,0.0188375522104737,21.5843730606154,0.0010902244152828,0.187322090898906,0.0671881220760051,0.0144854882224933,70.5093550178065
"MCAM",0.0126293302540134,0.0824831080975928,0.0314563895394404,0.00352919748188546,0.021030850193542,0.216782888942384,0.00765929650703532,0.00577423668126012
"IGHM",0,0.0016914219127138,0.323091252286765,0.048872122460988,0.0694059165152115,0.013963816358696,0.0198389015836898,0.0254126783773046
"CD5",16.6181079622276,19.54768320287,8.4741905241051,4.71857047660336,3.27496266546531,49.1268827542318,144.562646359525,20.3207594810086
"CXCR3",0.000434891122840476,0.00406643707834078,0,0,0.00515988093077086,0.0652772453415438,0,0
"CCR5",0.000115367122212916,0,0.0139092501130692,0.00165027087486258,0.000652843505920176,0.41045034179546,0.0923730373718172,0
"FCGR2A",0.0426455784479324,0.00083725997416418,0.0180417805407328,0,0,0.0337186108330928,0.027619589611642,0.185314108599917
"CCR6",0.00630545491032185,0.00669115924281822,0.00580906717234568,0,0.00754595239990352,0,0,0.0065832416905315
"CXCR5",0.00205056391430981,0.000109305094076203,0.00194887248767946,0,0.0154741191974706,0.00269823953652233,0.0111566586937276,0.00319817768988547
"ITGAE",0.381997485879687,0.145550315674494,0.237412270167324,3.20970089350416,1.40219133140585,7.11727730421966,0.00990900737130472,101.227289896213
"CD69",1.36044318902116,0.381687147411633,0.000965125660683055,0,0,9.51481875416973,0.0538789743642811,0.749184115846313
"SELL",467.411037852599,34858.1597664609,1638.42322197293,88.3530034442303,5604.59367204769,1176.12737797179,15494391.8192472,129.249796537952
"KLRB1",0.209171208171944,0.996007948071697,0.000332340440917037,0.0602687884574485,0.00522117987288597,92.6285989479304,0.555965605473569,0.023863649470137
"CTLA4",0.000473418196530794,0.00194355372880987,0,0,0,0,0,0
"LAG3",0,0.0258496223259522,0,0,0,0.00235824717903925,0.0823202368225671,0
"KLRG1",1.67780968052039,2.72157856489134,0.118137787456589,0.236190272409152,0.038580831024658,32.5863045830079,76.8091674127434,0.363538582735929
"CD27",112.938516244052,18.5092790355035,22.5785736774404,23.6971503398281,8.30755129425716,22.3635411917898,105.634213690911,33.8461565962128
"LAMP1",0.00371123061033647,0.00271293189325546,0.00581188171965165,0,0.0291702992128736,0,0,0.0225615284691246
"FAS",0.0646699932637001,1.17129980801619,0.0190757738668063,0.0250498163945469,0.0170276081650071,4.26275494977738,0.174879064999022,0.274021061453327
"TNFRSF4",0,0.00873989841326939,0,0,0,0,0,0
"HLA-DRA",0.569552959210375,0.0840418370526612,0.0961546348031787,0.0773585806655517,0.00129682678917274,0.0828236353222535,0.0741948295835443,0.168234491479988
"CD1C",0.0295057891831956,0.0136283633593444,0.0250904119271093,0.168029706032194,0.103269535447921,0.0323275115529985,0.0326490477334535,2.4585805978135
"ITGAM",0.225570865217586,0.0743399466179713,0.155175119313734,0.0120637354646026,0.0913727627228954,0.20523111594826,0.027873819732321,0.0357650078427063
"FCGR1A",0.0572979875483411,0.0451167006727669,0.340952641790605,0.0799588244340552,0.0134953411901262,0,0.0378159788189968,0.0171571933856012
"THBD",0,0,0,0,0,0,0.00212489540146368,0
"CD1D",0.0156761239123651,0,0.00942100547964157,0,0.00372862207678512,0,0,0
"KLRK1",0.00184639245123489,0.0316011044913821,0.00588033948350364,0,0.107254236501412,0.11596408021612,0.00693892106171186,0.00791939899076899
"CR1",0.0402146299525899,0.0444252227436278,2.43995182559749,0.200733663174327,0.00383429988552049,0.24289747074123,0.0894292637057008,0.114886270084189
"B3GAT1",1878149.16856769,15231306.9066744,24621.6608144961,807580.935908408,1332.96048361085,104156.473564129,369865.078695783,36146.1424946623
"BTLA",0.0333550000831968,0.0183755216108419,0.000763821346822101,0,0,0.0464273225055667,0,0.00068874108006377
"ICOS",0.0242018274080483,0.220256594552546,0.00792592448743972,0.0236421128524677,0,2.38484454047046,2.57163491660069,0.116345677981227
"CD58",0.000283789123253348,0.00527022445615757,0,0,0,0,0.0403144030464074,0
"ENTPD1",0.0151868918353823,0.0487361964751509,0.0126516172945714,0.0422532365209305,0,0.00106476492587607,0.0894076170895822,0.0342708192091869
"CX3CR1",0.00213913824531902,0.163920976892686,0.00144561459214294,0,0,0.286859852442526,0,0.000858016058314871
"CD24",0.00140207433216579,0.00542974129772426,0.00799861162300031,0,0,0,0,0
"CR2",0.310905473619047,0.304724438047119,0.209984091506318,0.0505080190708291,0.096890676139403,2.2976202743444,0.042600827548996,0.303118288009243
"ITGAL",903.059760197671,618.476506781378,211.126870923906,285.879255445673,58.5820417554503,2980.28896730274,405.177727481303,607.710422646388
"CD79B",0,0.00395745022406994,0,0,0,0,0,0
"CD244",0.167924379468521,0.253595702719516,0.0925663733635986,0.155757714475704,0.100051148148194,3.95895624556366,1.96681082893282,0.595954175428851
"SIGLEC1",0.000379984889212762,0.000731935797462301,0.00119348527536309,0,0,0,0,0
"ITGB7",0.0403516794509757,0.0572667636391201,0.195405533443826,0.261660279391412,0.000786815180602944,2.43432386515149,31.2325367868941,0.108043670698678
"TNFRSF13C",0.000636032232239931,0.0075192764879006,0.00110658965526562,0.000410763416960595,0,0.0198493405222272,0.0479753783135759,0.00735144283901453
"GP1BB",0.00911092411800061,0.00619995088421493,0.0293692202038916,0.00393704351032672,0.156526007999422,0,0.0369446043929766,0.00498357918996542
"ICAM1",0.4876747168368,0.436634696610856,23.4540986115224,0.267554495702911,0.308954771931833,200.766971581469,0.540429223475036,1302.69891006343
"SELP",0.00124965329055057,0.0372806321577979,0.0401950701338072,0.280749862848405,0.0199034050294232,0.0786409708963669,0.217312256293321,0.0583718034544939
"IFNGR1",0.00240948905922374,0.0483952704711969,0,0,0,23.8073782148939,0.0294744907997201,0.00210044320456676
"TCR-AB",153003.48008654,23.39016945954,1.94406456081811,4.50341317422094,0.457217379085204,63.311864992312,3.6456110968727,14.7492376208088
"Rat-IgG1",0.0105511656097262,0.0198529732113376,0.000823759545583872,0.0125718312551205,0,0,0,0.00250326832211656
"Rat-IgG2a",0.0112826019831929,0.00478554313005396,0.00263836714175753,0.0212822320646591,0,0,0.00266701230461749,0.00671556435050535
"Hamster-IgG",5.61893604283523,0.00617211721991321,0.0034981869503336,0,0,0.00216842859401674,0.0110415236254742,0.00871005295328716
"IL2RB",0.0122701533319457,0.0566568663604455,0.0100495616641763,0,0,0.67374981972177,0.0280844035054479,0.0271893359093832
"TNFRSF13B",0.000168919558894695,0,9.07822622174286e-05,0,0,0,0,0.000224003812066647
"FCER1A",0.00282366587162561,0.00367488513602056,0.00941893370053431,0,0,0,0.00350522021953959,0.00406536970900027
"ITGA2B",0,0.00829350253427185,0.401640955989795,0.0722414803212574,0.0199210838017909,0.00833372312576016,0.0107582711869939,0.0205255788772632
"TNFRSF9",0,0.000324031521579699,0.000382546982577388,0,0,0.0043777784644375,0.000174247057785507,0
"CD163",0.00137505118679797,0.011248889291558,0.0153431700676387,0,0.000810834118252269,0,0.00816713139171136,0.00885376447881428
"CD83",0,0,0,0,0,0,0,0
"IL4R",0.00998487462861887,0.000931737075477507,0.000303152767671944,0,0,0,0,0.00983929662716701
"ANPEP",0.00404308554256536,0.0907046475067742,0.00757747418129141,0.00742895531874929,0.000236775715909632,0,0,0.000967083462970308
"CD2",294.84004514999,221.656444410431,149.672491426705,194.766074242126,42.688179648707,2106.56401174999,546.959575524065,156.329858863614
"CD226",0,0.000875771019791258,0,0,0,0.00264821139313718,0.000558764430918576,0
"ITGB1",4.62596020689204,0.194603843125487,4.16432968483427,0.0557759162904878,0.355947697121453,6.0863154442342,1.66923782573912,1.57922094620616
"CLEC4C",0.155807978415467,0.0121692063956618,0.021839349010101,0.0189856288122119,0,0.0204732369946347,0.00347581362110298,0.0133343248064664
"ITGA2",0.00383674284661663,0.00942181656175055,0.00692959179254715,0.000161468478481172,0.0532513531555988,0,0.00590932688396349,0.000705098814801666
"CD81",0.0628898584013859,0.224982673722401,0.00394022379865878,0.0125029521590829,0.00860088845981106,3.9417938628752,0.587550515575901,0.0425592601777277
"IGHD",0.147892516441361,0.0601998703417877,0.286181206413964,0.210248881868308,0,0.00340073717732695,0.235891905897193,0.0233407408013741
"ITGB2",6054.62976870667,9814.00101869542,6564.94839530809,2349.0710732398,1302.27387199085,10604.1896363688,9199.46598434681,116243.493251331
"CD28",0.000218589577011604,0.0119961671700383,0.00280821453189993,0.0306697284774871,0.0039893233889334,7.34825217421599,0.00729038801656675,0
"CD38",3.10070738113662,0.453300170869224,1.07381036818373,2.48574310164901,1.76923599445316,4.98792285757092,11.9095284437057,7.52719263201388
"IL7R",0.00869749926699454,0.000672041489228457,0.0005678942183884,0.100838771038052,0,0.535471559773246,0.00696433417503474,0
"CD45",40.0799945248002,80.0500808527902,13.6417482400187,11.9658616548755,8.07356691381336,193.881072491984,47.2686256326503,22.9434790571986
"CD22",0.0383764984408598,0.141960391855965,0.110523947944079,0.146718768956692,0.320414863317509,1.58394943491896,0.0167277050338773,0.152671974716551
"TFRC",0.126220845114855,0.0264411855672961,0,0.000639567391978894,0,0.017262801040254,0.0483808062628197,0
"DPP4",0.0255413415697799,0.0469287563783407,0.0153883841852487,0.0378877841609503,0,1.19435703220083,0.266676301583988,0.00105856339583644
"CD36",0.384713651288918,0.04677830529896,0.0875638858737638,0.00240297979107103,0.0408970745697379,0,0.00951658857166258,0.0334703458059837
"KIR2DL1",0.0844805096323169,0.0620279601908159,0.0230575177231928,0.057149800893884,0.111154382165333,0,0.0123589338418273,0.00685906730684327
"ITGA1",0.158084083069756,3.59798967099774,218.486729125332,6.00257956370859,38.6111670521789,1759278.75808979,470.063249905644,38.7472308252434
"ITGA4",0.461323186675189,5.39513204653136,0.214327762856187,0.264566883835027,0.0754246397787948,37.5072970076757,262.347467004484,0.349213954265826
"NT5E",0.0107430555723478,0.0419590392844135,0.0193823873497181,0.00457898983828159,0,0.784456598605305,0.046846234788256,0.661103763399973
"TCR-vA7.2",2.47853249052658,18.3970979116251,1.7003196584971,4.79082325463897,1.48770860149447,9.21916119926701,0.22212146886454,7.20678644800971
"TCR-vD2",0.232718250851532,114.776335418713,0.024812381772951,0.00472748653052255,497762.802443502,683963334.897922,167.859841166223,0.0140729043902653
"OLR1",0.0263880687771008,0.0186441379646932,0.00185113107997011,0,0,0,0,0.943022685601011
"KIR2DL3",2.01885929332012,0.0718431061678369,0.0693154427805673,0.0577405264287725,0.144824633142395,0.214760162438958,0,0.102638044073521
"KIR3DL1",1.61746588342365,0.188926471220056,13.7439203331895,12.1127639680487,7.56614383682593,0.0312161224015944,0.767589665785084,38.1557140872077
"SLAMF7",0.000174492812806458,0.0303158541875764,0,0,0,1.52135097550254,0,0.00179223913446894
"CD99",164990.820204618,516.041731316528,5981.7903998394,263.835882312441,3109.65192943981,393964.727040945,30494.7905287129,10130.790850437
"CLEC12A",0.0751502515466156,35.5245436993972,81.5823429990871,0.0216951994424535,0,0.125323673848106,0.0698567514695553,0.737101778143317
"SLAMF6",0.551795737565156,0.971661743409268,0.110124018572634,0.241379444084789,0.104825242702414,11.831903804429,1.51889696411644,0.122599355869114
"KLRD1",11.9102685128216,0.773692803941114,2.09211904056173,2.33181637658181,0.177309274701156,102.574356482812,27.7806253260862,1.18608355607003
"IGKC",3.56068572410691e-06,0.0791356194915756,0.00142229325913621,0,0,0.00511938471234283,0,0
"LILRB1",0,0,0,0,0,0,0,0
"FCER2",0,0.00268745416875906,0,0,0,0,0,0
"Human-Ig",0.043227637009304,0.0281510860190597,0.0519505002874786,0,0.0232680183785198,0,0,0
"SIGLEC7",23.1439745594552,83.0375562347486,1.70831224689478,3.24242511257766,9.23150909874388,0.202946984985722,6.95362106044851,0.260741027251883
"ADGRG1",220.530970939816,135.707712465581,9.06944234792571,0.926001438946167,0.258719568015112,84.4341726513022,2.38835515812503,8.21102835704901
"HLA-E",0.0313427394249182,0.045973908422796,0.000832903248404541,0,0.00413277195328096,0.386471184960152,0,0.0647893350797266
"CD82",0,0,0,0,0,0.00584771300711607,0,0
"CD101",0.0129394341223128,1.36421379273294,0.533201233798727,21.079086899862,0.669091557157489,26.8716594454578,0.53452727746708,0.258260186686385
"C5AR1",0.0348350875731638,0.0470687558189823,0.000921089401925074,0,0,0.0576702796056076,0.00113219296070226,0.0433032177095137
"GGT1",0.0388318426065136,0.00562484567905267,0,0,0,0,0.0058059537457231,0.00450950586962861
