"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"CD86",659.514145744891,1068162.54367891,125.0552949196,121.677836342338,535020.468015374,324.060532156741,117.75400794894,41.4831888037866,0.622744788510752,845.87139622576,9650.25080693511
"CD274",0,0.0166839767557121,0,0,0.00711509372515659,0,0,0,0,0,0.540027185349397
"TNFRSF14",0,0,0.134667840894694,0,0.000118375082550916,0,0,0.280623958355589,1.8895420441812e-05,0,0
"PVR",0,0.0170652000168141,0.00025134142863394,0,0,0,0,0.00675056423741719,0.00273460217753436,0,0
"NECTIN2",0,0,0,0,0,0,0,0,0,0,0
"CD47",17.1237868343655,0.483731296553986,2.67053325486187,11.1047362430275,2.6235460417867,0.540563453129099,1.00909507915756,7.85446843093226,2.12951421817538,2.10043384911347,0.319258330585154
"CD48",32.6628943793644,116.216753162072,28.1581996473782,29.4796581918294,71.2299452602687,27.2225100766473,40.9922013895522,28.5464605193393,30.8210152300473,28.9067960822508,32.5470799775698
"CD40",146.842844538268,26.0231748914066,33767.1478486663,5192.25907172386,180.872977439242,34.037605316449,16.4148930349827,42857.243499705,22.8489891988521,467.669534915662,35.2848219833679
"CD40LG",0,0.00699816737682897,0.000595584456612686,0,0,0,0,0.00183030358849639,0.0424815304970259,0,0
"CD52",0.196905133650077,2.64005300551349,2.91650307565108,0.0120668886553672,0.116924333754461,0.0378380084949408,0.00431373207983735,1.29722981649132,1.16754182804747,0.0360097208366412,0.00598541146558012
"CD3D",0.333182154483715,1.73510943569601,374.058004993567,0.0285747813707236,50.1841175382199,0.246980693996589,0.348375311509411,34.8901105391752,4.15914452027648,0.266764457423774,0.638826605276915
"CD8A",759.806910505253,43.3515196279404,6329335360.47635,328.565857540529,1.22979710893079,1.18898842730412,119.660298771771,1048.60659539787,32.6419549189564,0.140646212823909,921.7784818489
"NCAM1",0.0233689000624736,0.0450264740119216,0.031932924333622,0.00957826672301552,0.0683293075002076,0.00698560148235329,0.069268855665768,0.0144069548578205,0.0344595849828037,0.0838294073626509,0.0373922559197344
"CD19",9153.82782351468,578797.257778719,649691270.889878,1322.42641751419,38018383.6349308,2781.52492222265,4238.02483040646,5179014.61444748,4562784.59031847,9013.46205838034,11932.198438693
"CD33",0.0629901023043089,0.0300402688049843,0.0513998309889417,0.0126088774777517,6.25899000895415,3.07148125850624,0.0884135229738404,8.96995649823192,0.0436196316450676,0.100582703663393,0.0451186353639033
"ITGAX",0.0149294204142053,0,0.0388705237191045,537.622836564922,0.364260742636652,13646.0343827807,1.23989672160643,2500.49634116592,0.0220012020072204,0.287568457656249,40.1231009513669
"HLA-A",77.2349330896678,10.4288291566043,1509.6961569034,18.5474565632329,230.38398655235,5.17976636983041,12.9926785290825,87.4707203373843,11.353579573207,28.5910064510398,2.12515470700864
"CD45RA",348.747610939717,714.82248154739,2653.23029299893,48.7228567430758,40.8449806196541,28.5642836764834,31.6804464711471,1806.69873994755,62.7563308704089,36.62078312907,145.41498754943
"IL3RA",0.0991761281366473,0.171371025163126,55.4656290757534,12.3284172628891,4.79959217272432,2.48359986464102,0.717309803193071,6.5403163958046,11.1607272728005,0.963968230112928,1.03459788501419
"CD7",0.26335729769305,7758.01968031689,5803.0947750007,0.268608309902344,425.415383631174,0.147966153425827,0.483196318592107,19490.1658426109,32.6806166868612,20.6967848414291,93.0754305712443
"ENG",0.000243572892195894,0.0963785689543198,0,0,0.00265196683442463,0.0010225021964509,0,0,0.148923420183537,0,0
"ITGA6",0.00575996173233771,0,0,0,0.00871831801563199,0.015866263884318,0,0,0,0.00225938748569657,0.00649078155827663
