"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"CD86",0.00241024019405869,0.0435109392360029,0.0201444573597348,0.0221156794958139,0.0382173798008719,0.0134767160099006,0.051051537711544,0.0493094869871742,0.0933286407259871,0.00860623311383896,0.0418422836795563
"CD274",0,0,0,0,0,0,0,0.106737086883318,0,0.00042944149879938,0.000235219097813014
"TNFRSF14",0,0.00169662670597838,0.0437384323820654,0,0,0,0,0.0791613389722078,0,0,0.000975224873734975
"PVR",0.000471075958033403,0.00160115098124031,0.0120272551816144,0,0.000104587562534208,0,0,0.000162650999734652,0.00275999912756127,0,0.0014711795060077
"NECTIN2",0,0,0,0,0,0,0,0.00723899837847614,0,0,0
"CD47",1.68773366256408,0.0396741523611774,0.19117053743161,0.609799195760015,0.0527384174704262,0.0255417864780631,0.10306727749559,0.496883546799232,0.0578724080308584,0.120347978190757,0.00764249036694879
"CD48",31.6663183943625,73.4954137158618,23.2463761173873,18.9632091636589,16.4916768309923,11.835976725828,13.5712469726976,15.6817516549352,13.1816462653823,10.3878916872967,10.8071379143594
"CD40",0.0279721079648671,0.0133203466126044,0.0740288974595897,0.00828884357259154,0.0236796116233773,0.00583248476006085,0.015534228123113,0.0314832915038641,0.0157729622576566,0.000158197075089879,0.0150823643951886
"CD40LG",0.000383999526817274,8.82514185441252e-05,0,0,0,0,0,0.000705925369657074,0.00917302131764769,0,0
"CD52",0.198894692410899,0.284041927926875,6.15860488714951,0.0165482903668229,0.0220944762590465,0.0235120649122214,0.00488117918123975,1.15134472114189,0.69881457284962,0.0154247290829704,0.00717045599317174
"CD3D",20.3386240553671,31.3525831970987,2964.55959895362,14.2813029357533,78.6315546257945,10.238582488543,11.5176512524689,44.1915969370137,45.5512270747488,6.93953486352333,4.44666224325101
"CD8A",261739770.424128,6321487.95408171,425736876941914,51848367508.6166,253116320807.165,2876334.41294534,20536227.6161404,138973806674.276,3054849.85579976,33600526.2213622,3256432072.1911
"NCAM1",0.0168322120866752,0.00357341459981336,0.0106774603770755,0.0875356473287173,0.0186156447435078,0.0139891287372252,0.016358559115817,0.00286558509322449,0.05579259116621,0.0118431030406437,0.0106107538360855
"CD19",0.00890570601081152,0.0150949726493732,0.0143865390667287,0.0035660909149422,0.587686148784198,0,0.00434556432997694,0.0116529505745178,0.0479606311964177,0.0187141138822638,0.012014169122869
