"","CP002-entry","CP006-entry","CP013-entry","CP018-entry","CP022-entry"
"CXCR3",0,0,0,0,0
"CCR5",0,0,0,0,0
"FCGR2A",2.85723673211707,399.186359239318,9.69427666281694,0.0613048029803823,3.77455062160345
"CCR6",0.029490655892209,0,0.034847040752719,0.002127304768469,0.106826674658641
"CXCR5",0.0711396221345154,0,0.0264110315925206,0.00364715088378896,0
"ITGAE",0.129503304347589,0.0223293104454571,0.00755476299012827,0.0680742839415815,0.37049453335815
"CD69",3.22369436443135,1973.63844359992,8.28712249745857,7341.94117246891,0
"SELL",3085014.3970432,5003.33536542638,585.708743847752,31731.8527598574,503127.428126297
"KLRB1",0.405383496684701,0.122503215421959,0,0.0305702226482649,0.0235829046012046
"CTLA4",0,0,0,0,0.0192419914652278
"LAG3",0,0.0123728793131262,0,0.00618972695297791,0
"KLRG1",0.00283594858166169,1.19236956284219,0,0.0254272481395656,0
"CD27",6478.52669465413,30.2102375346325,19.3626218584158,1374.59116701488,1234.78795111116
"LAMP1",0.022309592775273,0.893967201281473,0.121990408341332,0.109223193381641,0.00349440362321481
"FAS",0.479746221706212,4.34287797276757,0.0140745709646125,0.128130406392303,0
"TNFRSF4",0,0.00418365830556377,0,0.0220477325263211,0
"HLA-DRA",3.13820454309719,1518.37857966628,31.4279867292187,0.733713583962388,5.81913365078374
"CD1C",0.438647487612991,0.236443158459853,4.79170439491674,247.455916548415,18.0188396572264
"ITGAM",0.00874761620117528,0.114308653446833,0.0404676394963305,0.0514906462849,0
"FCGR1A",0.0997129592292584,0.249446522642441,0.168891640409836,0.096874282656847,0
"THBD",0,0,0,0.00195344090331335,0
"CD1D",0,0,0.0366561252732257,0,0
"KLRK1",0,0.0298062755967496,0,0.00587513740439084,0
"CR1",23.6150188533377,1.61682249992586,1264.7837000767,151.891575898544,2801.6955516706
"B3GAT1",33.4223620279375,0.00249006117676183,0.0304547886944952,0.0101048967503375,0
"BTLA",0.256135733609647,4.54089385892732,0.0543610744756806,2.97460767559221,0.0582663321792045
"ICOS",3.0008665010352,2480.38104533373,6.53034393969763,74.8317477779884,2.24265235763949
"CD58",0.00743685092408498,0.00962586735463649,0,0,0
"ENTPD1",2.28071340275382,0.539033370960909,0.0204759355928052,0.0830652299259681,1.59648096207292
"CX3CR1",0,0,0,0,0
"CD24",2.57796854217397,1.74578211132787,2.46203241748895,0.141587337419466,4.33508518902
"CR2",4.6453800827588,5274.60801494482,3345646.79551193,55.5177833063636,389.316945602385
"ITGAL",216.138921529562,11.4901322472533,6.10245172145577,15.9488941523664,1.66542389770357
"CD79B",0,0,0,0.000769969469050657,0
"CD244",0.000888119012176709,0,0,0.0054924933077234,0.0184825381064232
"SIGLEC1",0,0.026542688606729,0.000590330766789162,0.0224200789486541,0
"ITGB7",0.401143521764028,0.299014048959661,0.468329402727366,0.637784519338423,0.153896456002738
"TNFRSF13C",0.000277798682779817,0.31475756042518,0.0571750857616131,0.0621327748915214,0.00222327858774275
"GP1BB",0.0333566106518498,0,0,0.00876599767516565,0
"ICAM1",0.056106150434478,0.244060354175559,0.803143244488822,0.0942233633475178,0.00388088299666468
"SELP",0,0,0,0,0
"IFNGR1",0,0.0553275740542377,0,0.343452410117966,0
"TCR-AB",22.3188022027427,365.167093014131,5.11532853432587,62.7535137887954,17.0543465378743
"Rat-IgG1",0,0,0,0.000906630060668747,0.0108888944785255
"Rat-IgG2a",0,0,0,0.0338378478977589,0.00105929280564149
"Hamster-IgG",0.0131237083588375,0.0130729006563274,0,0.0145623869550106,0.00413437714990913
"IL2RB",0.0193061306792658,0.00509415791655689,0,0.00359083901827396,0
"TNFRSF13B",0,0,0.0068870604200178,0,0
"FCER1A",0,0.00329179368100161,0.0068464440762781,0.00387785801983996,0
"ITGA2B",0,0.00115348569158449,0,0.0106162099645138,0.00311205231560949
"TNFRSF9",0,0.0727910969066029,0.0281437590548617,0.0190296361894916,0.0546581255092523
"CD163",0.00761170841405358,0,0.00386797706780259,0.0267810959122131,0
"CD83",0,0.00468714100489122,0,0,0.0313528038563889
"IL4R",0.0629077620918107,0.0191701769335296,0,0.292718052043668,0.00635590836647963
"ANPEP",0,0.23563691985627,0,0.0341667689799019,0
"CD2",748.663858260832,50261.8547019628,1113.24328506953,549.375250280757,64.3418637161523
"CD226",0,0.0142840860366767,0,0.00128981402114727,0
"ITGB1",0.366711718056857,0.2370091300814,0,0.037563871309668,0.0677046642917185
"CLEC4C",0.250217779542538,0.0148837839416069,0.0277822658968849,0.0141031541692256,0.0289549400480828
"ITGA2",0.00914755955185953,0,0,0,0
"CD81",0.328797460317735,153.570019696939,0.0688110480212024,0.496947518333395,0.16544219139411
"IGHD",54.7175801045646,27853.4607211526,7384.11234226609,0.663625236465957,58.4947092083798
"ITGB2",417.475830303829,60.7688354860957,10.1542856049588,55.5751202266236,36.8103271445626
"CD28",0.736596402368215,539.477105266571,0.249407945045191,103.669410413152,0.276703806060718
"CD38",247.409626986393,24.3951360478285,74.2858312615144,16.638460796264,19.3655550522225
"IL7R",1.07748643824594,2.92576316420863,0.59615814335234,5.29936753611909,1.42643501424386
"CD45",85.8162953649067,1127.25446269934,189.929785294662,87.2734433024063,29.681778958751
"CD22",52.0483222345803,3.83666659234836,6.41982584883738,1.6505415811323,152.725847377798
"TFRC",0.0748757438234258,168.487561627868,0.0222838820274201,36.8122204704259,0.0247736637649111
"DPP4",2.20270563743732,275.555922566691,0.698366415854068,10.0639408776232,0.414540204465642
"CD36",0,0,0,0,0
"KIR2DL1",0,0,0,0.00347431942592783,0
"ITGA1",0.0408508803330625,1.46623348592361,0.0387183927049531,3.30964662143308,0.00258106552852437
"ITGA4",0.175402468580862,8.67537666522034,0.328772290208729,1.59863265420357,0.0669330339900317
"NT5E",0.301114642552865,3.2435265958886,3.92271723896742,0.0743870568704995,61.1442831613644
"TCR-vA7.2",0.0159776115275123,0.0762416219254917,0.118829859551321,40.3132010025912,0.0605307419731551
"TCR-vD2",0,0.0328314166269076,0.113251780532091,0.0202152838711545,0
"OLR1",0.0391581467691471,0.0768048782503575,0,0.0277520431724067,0
"KIR2DL3",0.0197980304393075,0.0589153339696106,0,0.0103765260775702,0.0875708779481329
"KIR3DL1",0.00225011130638612,0,0,0.0383078839354479,0.0204457655023129
"SLAMF7",0,0.0117176591607336,0,0.0291617773176991,0
"CD99",72.0055805069751,22.0765068395293,0.0848672265138452,1.71582533341103,4.94009051493747
"CLEC12A",0.0151535646849174,0.446376255693193,0.0053940276615575,0.205413585283595,0.000547983135304219
"SLAMF6",0.623971336297289,4.20076428809268,0.581255489536425,1.32335767638416,0.348619890934256
"KLRD1",0,0,0,0.000200091525670739,0
"IGKC",0.354417940947334,0.029210220822137,1.2670878197103,0.0755694370827715,0.38837675837076
"LILRB1",0,0,0,0,0
"FCER2",0,0,0,0.0233099839919997,0
"Human-Ig",2.59357894661,24.8163107252662,0.450143955833406,0.143340423011878,0.624831518262171
"SIGLEC7",0.223729229780333,0.00550556043260036,0,0.0527559514458943,0
"ADGRG1",0.414861043784013,0,0.00300364287551505,0.00327930694740062,0.0431510419531649
"HLA-E",0.0583797922553033,0.110878655918562,0.0380451250311835,1.27242198975021,0.0307876068985671
"CD82",0,0.160407227641695,0.0526901275853072,0.0838945927550044,0.00216107423528774
"CD101",0.043481884361668,1.81754237699336,0.0285035313927483,0.219424344900207,0.0662145158815435
"C5AR1",0.0290256984229311,0.0270108160218254,0,0.0460665036366536,0
"GGT1",0.0314487415020887,3.22974697192713,0.220638095703414,1.02061697874636,0.0839685048608215
