"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"CD86",2.07114055075381,900319.439717253,149.464559223691,21894.9447438432,249609.490016337,83976178.6660003,1512.36363330564,1748.44210039647,55524.9611854043,39.6882482944942,5.17721894267588
"CD274",0,0,0.00299618263007265,0,0.0535744802171709,0.0355029890476149,0,0.000718163326568466,0,0,0
"TNFRSF14",0.00192917328108637,0.00817216850112245,0.292876696872705,0.00184355434584274,0.000827674629844202,0,0,0.491647189691214,0.0158100232649511,0,0.000467620398404238
"PVR",0.000660821575508647,0.004820105649626,0.00653103561475327,0,0,0,0,0,0.00253392755351688,0,0.000428018524112606
"NECTIN2",3.29268769958079e-05,0.0133190603964412,0.00109682918947518,0,0,0,0,0,0.000223158622593067,0,0
"CD47",10.9285034117686,0.278370871844794,2.1286775067533,10.7117451327296,2.25497687107058,0.373428520860755,1.34723656842867,5.70940857970526,2.30988680031581,1.40094039129898,0.201444777637935
"CD48",56.9644027842222,108.411587166841,38.5835904258705,32.8889717382753,80.6476961628734,27.3241698646601,46.5595021817322,31.573268396832,67.1858568394179,37.0118105407125,31.1141022278559
"CD40",321.058957360907,457.454980865032,4029862.3405264,43.4155076524081,4691.88626069615,57.0346047842079,13.5417581733555,50141.142686824,31.6377979973438,631.279162392538,71.4197114818512
"CD40LG",0.00341145214266915,0,0.0033365855043005,0,0,0,0,0.00133097106768924,0.0383282021597123,0,0
"CD52",0.197435803996975,2.81157728823786,6.46136488234825,0.0168385534868206,0.136789820725749,0.154519080826141,0.0114403558549608,1.94913706128425,3.50257907335891,0.176617319355838,0.0760680886936075
"CD3D",0.727366929804095,1.55190205174932,258.666751186406,1.24028008491158,94.8274534639637,2.45852481794341,0.766061458849349,17.088895093103,5.90966744196548,1.33887820680655,0.497631193943546
"CD8A",160.640933683789,14351.563690125,13.3573430309793,1151722.46550981,60.6130099272996,7074.78725771062,45.5062300567828,50383862.656774,1914.61263599989,331.512642279951,0.443054901495414
