"","CP002-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"HLA-A",69.4424371791067,516.546300195651,11.1610612902317,447.709396132899,2.36344093171844,17.1150667086738,79.1113697603942,10.0692440785336,11.0588464808384,2.64294805324819
"CD45RA",168.903897143519,38.3449701091071,88.5858683089744,16.3269964495541,12.2767869548081,75.3654418321491,56.6844644733699,15.3501662711059,37.9789367138852,13.1744913086924
"IL3RA",72625.010738751,8296147.9365785,156719.16088582,70350756.1771091,114571.88586875,70676.9615121643,1958954.84661265,9.31904801095039,1871.13071654211,1269.56411611321
"CD7",45411.9658293657,1150314.84262717,660.857394215462,12288228.7389924,1511.67903499486,3459.35061012234,30756.9751060898,830.177014163599,11170.6325697926,272.623480749002
"ENG",2.7879736211101,27.48821328698,11.5512839647261,0,2.64423674783987,0.592399297942126,14.2619084734213,0.118255854108423,2.70833804694518,1.90493073287816
"ITGA6",0.0299879749041222,0,0.7927700827306,0,0.0321708746052568,0.135856183429548,0.0029712519124646,0.141262018755488,0.0337840160548471,0.0463282641375243
"CCR4",0.150193684853565,0.00917011429037133,0.0256511126604911,0,0.0272722092662026,0.00382497600679788,0.0451367172186409,0.178066415642209,0.267981219529666,0.0593102755809189
"CD4",25.245751987606,1520.15637347794,6.65315944582908,1236.6336810484,2.82973403362269,1.33607203460412,23.6463152955477,137.668248252465,12.9641651743624,4.90250475331137
"CD44",51390609.3518927,3290.43126456669,18417769766.1603,6298742.42786129,58256599.6054636,508378347354.064,38414.2799252083,8500.91682300899,19085301.5124624,359040997.977491
"CD14",382.660363764431,21927612.3932688,8.72884316260986,23.2093625777432,25.9048654331659,2.27562459336711,53966.8920999569,8.65759508411323,69.3623758702548,0.584756266868796
"FCGR3A",218.290095257371,351476052.125384,4027568929.78507,5698515349.11547,213807278.62927,22847153.435411,1005696567.57906,69234.2733468993,4413636269.9008,3406412.72891902
"IL2RA",0.0803444248953192,1.52303303671033,0.0217156629255088,53.9088651260709,0.000998917203675661,0,2.37135099051341e-05,20.7405978186166,289.718426117409,0.00235556175947083
"CD45RO",2.06229360690544,1.24136166318811,0.178488034452189,0.202144669455823,0.310347083108204,0.27669217532718,1.01933963817929,0.0552210333380495,0.406363419075376,0.212601856291489
"PDCD1",0,0.0504185160453494,0.00226185624104617,0,0,0,0.00101132109937493,0,0,0
"TIGIT",0.136496796424937,0.650876297181749,0.000313084814641723,0,0.00151750361225405,0.000801706750922455,0.0564145346969558,0.0522993130691644,0,0.00319266225152962
"Mouse-IgG1",0,0.00364089368853843,0.000135988928912672,0,0.00164995057476694,0.00698884568246066,0,0,0,0.0109629395710527
"Mouse-IgG2a",0,0.00816469718796786,0.0094459626914922,0,0.0120102682200411,0.00101837384066728,0.000489136179710583,0.0266609521072999,0.00036583606243219,0.00128630017348357
"Mouse-IgG2b",0,0.0867442518298756,0.00412246817003472,0.0458908133862135,0.00137044056935923,0.00509193358807719,0.000737518611965961,0,0.0289082049749605,0.00830495972261143
"Rat-IgG2b",0.047128619603858,0.0516585325299288,0.0532157098342416,0.0367842824477809,0.0322633463763109,0.0152621303818502,0.0725416668925865,0.0152503131196118,0,0.020397740750709
"MS4A1",0.000958898856584277,0.016959484897305,0,0,0.000583193959017692,0.0675843345293421,94.187917616914,0,0.199118617836052,0.097792547767962
"NCR1",0.884942957293146,2.57251789434058,1.11436945527809,97.1045277835556,3.94987048426311,2.97902667127436,0.586060844986329,0.218119238225054,0.152630882751921,0.359906135361449
"PECAM1",3904.53970240662,688.671099515018,83987.5705409993,6.63286189460261,3.68969924414243,60.3103492312456,36.2342623197416,5.55577072726099,78.2701132710568,1.55291740782472
"MCAM",0.0167045223369193,0.179237818784658,0.0234445734467633,0.0211696765538409,0.0185041688738576,0.0505148170591295,0.0556485644940298,0.0316184813658342,0.00458976890436507,0.0275719020649543
"IGHM",0.00471772753694137,0.938601562635788,0.00929469809047677,0,23.1582507546516,3.10496457224816,8.7069861780497,0.0396018243199423,0.0426236451429913,1.63138916432715
"CD5",2403.03973225982,1621.55785997103,193.561773548404,259.668326595936,1.49650516671958,0.570312720254947,62.2024085032883,200.451552121757,21.1244268105868,21.1478090939782
"CXCR3",0,0,0,0.00126474574990575,0,0,0,0,0,0.00226780648139956
"CCR5",10.6932203667766,75.106672353301,15.4641773940356,0.013446579995162,5.24125626613825,5.75446413566284,32.4340378412101,0.537139797501389,0.337145663154446,1.04527851065252
"FCGR2A",249.292259706416,699328.753607075,18.9553784079438,5099.93591994456,565.777153212118,7.59988898126203,75844.2814349212,116.413399020811,90.0289871177665,24.177067304769
"CCR6",0.00227460404886921,0.00995896497690746,0.408811133245127,0,0.0331071527452074,0.00462682624632231,0.12267871656838,0,0,0.0373221988477985
"CXCR5",0,0,0,0,0,0,0.000808332362191477,0.00102344367928024,0,0.0120692318085828
"ITGAE",5.67566168095237,24730.3216248696,0.0750090305137331,0,0.0713090852051399,11.9673884862535,0.215447050733801,0.00950814931224737,0.287356776777357,11.6120722042774
"CD69",19.5895695120898,461.776659666526,0.00465952710674084,0,0.0118131453875228,0.0278752709733174,0.663626763695227,0.173759920945898,0.0605610587921472,0.0342091222595569
"SELL",1267421.33530768,470.359636880974,28253.4728537939,311.265990962541,480.39765215899,85978.2664855413,2603.40563924734,717944.770542743,4939.21653031885,84382.2277386642
"KLRB1",55.1596596944163,9.11020647905007,0,0.088521770587523,0.00530819088847204,0.0225140254613788,0.551560548751099,0.0716246961184056,0,0.00494962878926929
"CTLA4",0.00750245645919899,0.00132966584456087,0,0,0,0,0.00327526820070304,0,0,0
"LAG3",0,0.108407319133259,0,0,0,0,0.0323898482563967,0.00465035697535349,0,0.00034325731718093
"KLRG1",0.157433273796338,0.16898697905465,0.0302118123975053,0.231510890222189,0,0.00291069110401808,0.0272049085963329,0.70958878479395,0,0.00803557116447457
"CD27",16.0288046305476,1.88758755658106,11.3776108277223,210.849280711754,0.982313541344054,555.059182104611,42.6354523169813,248.942980506889,1.34706713809939,548.054203729951
"LAMP1",1.74658940269449,7.16426321578106,2.41542445203176,14.4376840262199,0.0609409689491204,0.118512737875844,4.69560337378269,16.3836348918515,0.0210675180060872,0.233372871854356
"FAS",0.475154631147581,27.6161042609813,0.18986040119886,0.840134097634805,0.299912363309285,0.371793486138978,10.3768839977883,0.409034510451415,5.40503387873838,0.444814621362117
"TNFRSF4",0.0133162764822741,0.878637227738277,0,0.0118038056753295,0,0,0.098216676321337,0,0,0.000429672216495089
"HLA-DRA",153.987179753175,911082.741303195,9.88862991766888,0.897852338744113,130.815847543604,54.1069119479106,90.0287399803622,347.608925851409,21.8222809916829,4.52037719846028
"CD1C",103.74158137977,4428402701515.04,0.527940604410563,0,23.3523456382873,52.9345607501954,49.8598801653489,17420.4035757301,2.01601417993704,38.0030920461839
"ITGAM",343.669099863657,1431126.17052194,130.046526600807,12900.8376100025,611.980348405032,2723.37984623797,110264.686099828,10.7526113097406,464.827709461101,690.8910354556
"FCGR1A",368.580022081616,158063047.599862,21.297242785222,17.6775343776406,338.54371259799,1985.16254833266,56858823.437899,363.187743413772,630.46616347342,9.73388938017067
"THBD",1.63606258275303,6.04684925866507,0.244215298757456,142.631249883897,1.58560050403068,0.158190735434218,0.879000477356372,1.80299786018316,2.71390840271855,0.0233416587119523
"CD1D",0.0904651369874945,2.49824606440581,0.00441990266443208,0.377957792169738,0.0986531366077089,0.053240979601603,1.32582513121101,5.73216832208826,0.163473142464089,0.0802815106599462
"KLRK1",0,0.0779111994643793,0.000282063689783058,0.0780250211852173,0.00441799942729089,0.00397218970125486,0.0920716306117208,0,0.00195534457270702,0.018930075350737
"CR1",1023.54017741328,325929.631825092,11.0590708732396,16655228.6864383,163.562980418087,70.1744706644369,87402.7830903359,13036.737999897,10322.3564382597,1903.38533554369
"B3GAT1",0.00207553109333776,0.0169670648086961,22.7019419650618,0.0524640343641823,0.0193491331010287,0.129793249290563,0.00837120122068226,0.0710402418038714,0.0234462954654922,9.03719029295264
"BTLA",0.0866241630900866,0.29357006160565,0.00985978180936171,0,0.00547362050322831,0.0332971631918919,0.144346542676458,0,0.00208302534050406,0.00553403272931615
"ICOS",0.450222049409817,7.41772813927826,0.185636632943669,30.0735743854408,0.106524205039331,0.00869658786808192,9.55526701184502,1.00709397872246,2.50822579825448,0.16644069705488
"CD58",1.55910579199804,3.64138331891828,0.00861653839520241,0.0568342129927959,0.0142065560214234,0.0317649960152105,3.8272410319946,2.77910631165317,0.023541289217526,0.0901069489547704
"ENTPD1",9.76630282126794,425198.62364663,2.9178463338835,442.941418580108,18.8240740589254,4.27443787104716,2394.88045411208,2410.24927956035,10.2549277375923,30.7006383677226
"CX3CR1",0,0.00638562821143947,0,0,0,0,0.00404794587510096,0,0,0
"CD24",0.0078064251516663,0.00239408934177718,0.000278045793562235,0,0,0,0.0062173175094151,0,0.101283461312671,0.00585046799181115
"CR2",0.114911880863269,0.137904459656001,0.636664343659974,20.7095592247568,0.303540947688606,252594.806287734,139.623207183486,0.0389406238213547,1.17663245269862,0.157884177643441
"ITGAL",1905.51722127309,1194.77134977632,9307.69151081893,11644.0361064329,4598.97195375761,14962.9806159448,5081.894110628,2346.41290774243,995.375266988499,617.82609154109
"CD79B",0,0,0,0,0,0,0,0,0,0
"CD244",0.139005497383975,31.1910932799893,0.0951798307438593,9.30572695067472,0.264484339391001,0.485703913629784,2.38314111609712,4.30418621087072,0.31507020652082,0.275827587713451
"SIGLEC1",2.10681983994207,265.813843435869,0.177725233374813,0,0.213454776363393,0.515798838399348,2.45582514395616,11.0635414901933,0.701962262400525,0.02348333742704
"ITGB7",0.457879754397418,0.0811411401170297,0.0628784705873668,0.0905417695579636,0.00068973129966428,0.00506797777886148,0.0416933674716195,5.14788046182047,0,0.0161223569627272
"TNFRSF13C",0.0175269978253528,0.0913409816090916,0.00811946661636574,0,0,0.00821810962788794,0.118831212773686,0.0602002433503068,0,0.00948475209964585
"GP1BB",0.0173524550549993,0.00922169699960354,0.077584494808967,0,0.183494547402695,0.0834357529403933,0.155218007962315,0.55346467818167,0.0162702960498392,0.469998582709849
"ICAM1",53230839.7470874,496948.090913957,99830485.5467332,16460149.4217536,4925979.08989667,607422213.564094,3963921.606862,104434.817099556,278563154.999408,22560919.1399494
"SELP",12.8841704194047,2.34013245900848,67.0435838632539,0.17174767376168,0.522389152181093,0.970848157074251,0.370371076116674,11.8917895127276,10.9765505694577,1.19895658920895
"IFNGR1",0.0898737886095815,27.8954361894959,0.0177495834822385,0,0.0218367523580502,0.00689164401424347,12.426376445605,0.0573015951458434,0,0.0564148260095946
"TCR-AB",17.4570143039442,40.7953651101842,0.303009433887346,21.5892930421091,0.257909204306916,0.0684703834871546,12.8067855439263,1.67051479465152,0.0748371668204084,0.307656097964082
"Rat-IgG1",0,0.00876174666385102,0.245977795748233,0,0.00554895577845225,0,0.0029891450168406,0,0.00385381553828647,0.00927542320617806
"Rat-IgG2a",0.00435291711748421,0.022289775797592,0.00378203400339819,0.0109530550055957,0.0151879369150505,0.00579796313212339,0.00941078443973554,0.0306458336374861,0.0241962913410501,0.0289282181419948
"Hamster-IgG",0,3.4249679810656,0.0140859105339301,0,0,0,0.00220720148584493,0,0.0128396492907885,0.00205068172970981
"IL2RB",0,0.385112367446375,0,0.0856542624727829,0,0.0332680553864463,0.043434479130973,0,0,0.0205469357245759
"TNFRSF13B",0.000279416040134113,0,0.00459063073863804,0,0.000140359747793647,0.00320782733935946,0,0,0,0.0032635889677298
"FCER1A",0,0.49015153427462,0.022735043454112,1.65099741326985,0.00571515296239327,0.0117881344936746,0.0148386554963459,0.306360644344526,0,0.0211635100474533
"ITGA2B",3.43453894518346,0.251742692078779,13.4611433519985,0,0.125432105340543,1.11246056933283,0.0625378819164229,0.261196051921983,0.463077981406945,0.101003102880107
"TNFRSF9",0.000601067634708408,0.0474555438428651,0.00394185233629143,0.00207577639981659,0,0,0.0183212833947815,0,0.025403721277421,0.00504349503316062
"CD163",2.77302746735752,51254.5884148595,0.284119462197809,0.159084857073802,6.63770676208152,0.0450658172823899,15.6072254416405,0.0947869934377084,0.0206061509219454,0.0675461041809166
"CD83",0,0.997407722911332,0,0.443272482870692,0.00450627618962859,0.0079183547932329,0.196428522089303,0,0.264115746004189,0
"IL4R",0.0391043013652847,0.0167629466498652,0.00210404851136579,0,0.00682145915071028,0.0109348544732943,0.0655248508968674,0,0,0.00126740564065714
"ANPEP",27002.9346861099,372844700.941889,681.478104907348,73839.0863166378,3315.12691865811,64.8276365762061,1152898.86043443,6.76313486304732,196.587282658909,179.016967714557
"CD2",75.4305544514611,1460.03150869576,117.093209242797,1979.64201600717,1.15788972115817,6.6512454475602,136.147718102503,47.1737916540505,2.76540344499473,3.56375011149665
"CD226",0,0.0700546410363108,0,0,0.00122937232929554,0,0.00441523807561735,0.174095087606233,0,0.00619459631320833
"ITGB1",142.558451269397,159.193081794022,69.4909618104792,3.92423643445631,3.84318520241715,14.3525548438751,13.3489022470938,4.41794684023413,32.8204362572945,1.42046315902025
"CLEC4C",0.236254005667846,0.0386462026825669,0.0899292724212717,0.579398923529419,0.0671084205310264,0.112658205768749,0.8160760377005,0.00662737986086432,0.00754111204651179,0.0883150332958661
"ITGA2",0.00520594865007314,0.110631819177204,0.301975242223246,0,0.0920382408026558,0.289533261932932,0.0829648079918843,0.960199960414473,0.0174878844272747,0.196628327572156
"CD81",0.0794098913318664,162.319239255962,0.131488282373654,0.305907150928388,0.238457153870101,0.263372310956193,5.51122900575644,0.183382149991785,0.135429464941204,0.252914767288633
"IGHD",0.0781948306878491,0.0119244727626056,0.0253097179656087,0,0.114358508459059,14963.8355312214,171.578861981741,0,0.175915754820878,0.0535472018961052
"ITGB2",7481618.37133807,7232748.22286136,967493.173256158,3923623.42399095,553021417.207519,259852.406960579,7156099.53705129,64743.115558411,607467.583303904,8922.79275341673
"CD28",0.0831953670271785,8.9359447865045,0.101995671753308,0.384847005148881,0.00786635494614015,0.000794574638422563,11.9007310675975,0.0427178343547744,0.068978170510113,0.022008796203072
"CD38",9.03664752850191,10.7765509926197,1.44212633895971,9.41792908266517,1.7011246307697,3.99006022371905,8.37114965328242,3.89241824164943,0.605388202428399,4.90220398487062
"IL7R",0.660799020656799,0.229458587799752,0.29280656587856,3.64420399832155,0.142946304429456,0.0667879094686948,0.705602404385081,0.0171134571456573,0.734590467019339,0.0605426751230069
"CD45",115.328342560541,1861.91237394882,129.69256087863,352.381369697348,33.5202111829025,135.299227285058,273.913310532969,57.4556455636129,22.2994400238931,36.4494105633702
"CD22",9.66113229506098,26.8764244567192,2.05188731826169,3.36973234990243,37.5452742240785,661.460405593309,21.7139785240157,38.8819888665279,8.18590036534586,10.8820345544011
"TFRC",1.07919527303353,233.104739593777,0.960840137010313,13.6645238132372,0.875659452289544,3.24377250325937,6.79708722550648,4.3496093028971,0.239221517985459,6.36605630152005
"DPP4",0.266440421729055,33.3302819750169,0.604259223666286,1.97316160722671,0.0282949385093227,0.0204103340387929,3.17136276464053,0.256691578461546,0.00399970299829097,0.0202846357185139
"CD36",7010.79421175416,43.5989756225107,51.6271831724592,0,0.466744368761594,4.89989539266332,3.59605301269031,0.579968443971925,0.164609601595613,0.230116215501762
"KIR2DL1",0.935459121672798,0.577483451806518,6344.91571447798,1979.19083279913,3024.62162720277,166.21668601961,0,0,223.034107626151,134.478743497656
"ITGA1",7.74503328027155,324728.158057167,37.3908418003842,12344873.3432837,1.42735153081119,1.19116910259203,3.04467707024248,28.5762638891706,1060.28643771281,0.492755953785379
"ITGA4",2.0988324158037,62.30557536732,0.160164893740921,0.164470813964871,0.265787501837625,0.101059286764854,4.54047045619728,244.212756229828,0.214550880742399,0.23899571527106
"NT5E",0.120151858559074,263.484638979313,0.905663146084297,6.14817918611018,0.0741867235479725,0.0311371550353769,0.824096841151706,0,5.26707813219503,0.0701119416006064
"TCR-vA7.2",0.0443394496984214,0.677037245306978,0.0320234447919581,0.154080058533224,0.0199609358081652,0.0388839468184608,0.053855051036394,0.0268799277190751,0.0138694146684936,0.0582101970709509
"TCR-vD2",0.036852027274517,0.330326084952926,0.0157228723049519,0.16789179972245,0.0489169281319886,57942.5573637602,1.28868750378054,0.0243683302491081,0.0722201850988531,268.708482448691
"OLR1",169.470534011978,17819552.0017687,151.108017465966,2265.78423276067,155.227026937956,3.65489666485145,62327.6819712833,1.40606831353627,913.067708256733,19.2229118808504
"KIR2DL3",13.8735189895488,0.221966754110423,0.771659027135797,32.9907182668193,0.233961654224915,3.21110859233596,0.051104318885411,0,0,0.117275311333679
"KIR3DL1",0.0257431059837282,32851.011702727,0.00857731680123492,0.0886288549997618,0.00979136730444524,0.181472865526646,0.0670680582470966,0.0525839351744299,0.054862498825649,0.0413390269181246
"SLAMF7",0.189451817109978,278.659853312246,0.0218713987825291,1.53841106069195,0.0678274225768427,0.364433221140789,417.838400353659,0,0.166185877907532,0.0240273134129638
"CD99",513.177478964045,6088.03182028595,15991.8755048877,2.06870360043013,14.8765407923092,4338.07024736204,1336.50687125395,3299.17132663467,143.07570488947,44.2693353559136
"CLEC12A",73484.1924882349,751194301.652974,97101894.7802885,804394289.319936,4504165.89766069,7906449.64999664,689242650.132204,5909772533.56775,6442980.84351306,278450.347209855
"SLAMF6",0.00858779792109857,0.51039441786173,0.00941726604168164,0.0490090757052731,0.00173119990062709,0.0388912305310313,0.289952921856036,0.0517008372553561,0.00700031595676304,0.0498495855690838
"KLRD1",0.0822258788825529,83.6586807043623,0.184171749319909,0.432939698529514,0.0284810399343459,0.1898260400321,0.547547212988819,0.18890459550146,0.645476879131684,0.0365729785813599
"IGKC",0.50739859850201,2.92938264742678,0.063999585610894,0.025828430284587,4.63374841639575,1.24053698653121,5.27095978034444,0.0322085174373696,0.131912213808062,0.224413863498198
"LILRB1",0.0544152721524512,6.60163313534736,0.192475008256064,0.136605935011381,1.04123864864956,0.0886216361026083,5.87246476073508,0.0505323062656881,0,1.0923961838465
"FCER2",0.0172878384701338,0.0292857559881914,0.00367140402765078,0,0,0,0.0221046086221164,0,0,0
"Human-Ig",0.753517328821855,1.50688249856731,0.00903229515076053,0,6.61885509031279,3.26189407685978,5.44356780675556,0.0054465716559696,0.0625038016021494,0.216959060242844
"SIGLEC7",611062896.966142,2031217223009.81,25609508169.0087,30984349999.2928,4054878467500.98,170853259863.242,7789097769.56605,692010436.936311,115107982.048334,3468437240.67424
"ADGRG1",9.03585455296257,169.840503393415,0.441473306491869,0.11269168505796,0.212269686561324,0.270309981183777,0.14586082963754,0.654109441919363,0.0570377828648236,0.0939626493493711
"HLA-E",0.428117177751878,4.99377404401407,0.264214050688275,9.94643351295336,0.623948959843773,0.855056756457818,4.50855819089983,0.000687455284504996,1.27153447598532,0.364269824423786
"CD82",1.84278399395813,4.30888411969445,0.522071078410448,0.519801852718005,0.300322411789226,0.234975670900066,0.961830053540018,0,0.758644293655186,0.18463057181607
"CD101",4.14922054920665,2313.07970734654,55.9891622663109,11.9650800012883,42.5193012673583,12.1873196067898,64.4580406426523,585.808972484282,71.9843708634587,26.3038321555402
"C5AR1",6.5269367157743,330.49268729247,2.95108335749396,6.93648209051481,4.9893681943267,2.5636044615688,433.817138954656,2.7598877719171,5.46880322344482,1.84985316438803
"GGT1",2.49990296104287,26.5374480317271,0.590365780900248,1.37567612628349,0.657698964135992,1.60451436318099,9.93929100934451,0.0484246902933958,7.22805242572448,0.591259024267279
