"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP020-V1","CP022-entry","CP042-entry"
"PECAM1",4.65922220793687,0.0102129927827426,0.036172401812721,0.0382114994268953,0.011388308210291,0.015320243665791,0.0106959272883714,0.0123314944402486,0.00449224046306474,0.00291397774470804
"MCAM",0.0148007888648937,0.0386139145511745,0.0223502685493099,0.0057269395437122,0.0175781751566831,0.0126967630338302,0.0564605973125117,0.0779414959596141,0.0280896227392899,0.0749545037415789
"IGHM",0.0237909615512331,0.00735851801481117,0,0,0.0290101483048137,0,0,5.86492604803028e-05,0.00446401878616491,0
"CD5",0.0295709280833679,0,4.96055873956149,0.0236248237676681,0,0.0681430699141472,0.205141605196789,0.00897798546002876,0.00123295631215631,0.0323845985809466
"CXCR3",0,0.00991606684437311,0.0319442645511235,0,0,0.00983705828456253,0,0,0,0.00152490119718426
"CCR5",0,0,0.00436457985937053,0.00125058829864624,0,0,0,0,0,0
"FCGR2A",0.0422254938466622,0,0.0445766967691741,0.00928775699959519,0.0181329248761035,0.000261582548149709,0.0171743110196003,0,0.33112269499897,0.0361291159596036
"CCR6",0,0.0234036135241548,0,0.01215529713683,0.00210673130241263,0,0.0331257636229033,0,0.00402601585542914,0.00812596145314151
"CXCR5",0.000352937194526658,0,0.0268394075207638,0,0.00092743910846422,0.0416416148057837,0.00302038815373369,0,0.000735071130472158,0
"ITGAE",0.136817932991541,0.0871763782681192,33.708214486721,0.215862205166092,2.80210584560495,0.0995300904988009,0.0604340096403469,0.0161164889894146,0.0855433655074095,0.148007171967133
"CD69",3.31021936051814,0.376064521493575,725.02103693956,0.058045946707416,0.0761692861419446,0.0214400868751875,0.00248343345556889,0.0101374656169759,0.0226080842625104,0
"SELL",503.198316180933,607.156469357115,52.3545603643055,73.2905950371066,4.44958751720783,12.7903063294992,68.4552684001683,1176670.15437198,19.5139750383542,15.9122576706628
"KLRB1",0.661981014979623,0.467505058793005,395.337513569933,0.00220391322139347,0.272668623759582,0.028705553811953,0.00397121587475589,0.0207392353418731,0.0125548843765655,0.00801675859733498
"CTLA4",0.00680056196686568,0.0076543060704526,0,0,0,0,0,0,0,0
"LAG3",0,0.0156616467527845,0.00402217465786711,0,0,0,0,0.0033861746073312,0,0
"KLRG1",0,0.0601598045056835,7.23736030109546,0,0.0606148659797365,0.0475837090345949,0.0177068511953442,0.054486927350866,2.67912555635147e-06,0.035930477336319
"CD27",0.0342652900784522,0.150895945038944,0.384542550041238,0.0148384078277344,0.0166917422603036,0.0650363383322557,0.213535896709495,0.0994929993745601,0.133751717713843,0.523561894094072
"LAMP1",0.0203875936435868,0.0143629925914505,0.0120343066675404,0,0,0.0118221995643054,0,0,0.00534568971582487,0.00324063084827854
"FAS",0.00254853123235565,0.401861682249965,6.50484035627483,0,0.00836590057171609,0.00177677847337517,0.00447325519998772,0.0246435065956865,0.0189510299249371,0.0384400271497535
"TNFRSF4",0,3.13325701883558e-05,0.013248823040184,0,0,0,0,0,0,0
"HLA-DRA",0.153917802803771,0.0104680818311494,0.0139597446282491,0,0.0471017593080534,0.0111131945565007,0.0114759189922368,0.0729032957790511,0.00684131105992792,0
"CD1C",0.0198979341320573,0.0101337217232152,0.0618737881784297,0.00493429135034414,0.196265156532074,0.00843523777148864,0.0235683925658686,0.0251877981673562,0.0212281168744962,0.0148212638996644
"ITGAM",0.206973180298481,0.239862257149344,6.2113104715374,0.0433584730132071,0.231515011952456,0.108967772924344,0.0243109458360889,0.0365749132780869,0.0287243709314206,0.0849150394586847
"FCGR1A",0.0146919424055674,0.11168133258097,0.817507256430367,0.0452065884291965,0.0129323967363491,0.0216171227157253,0.049872704132476,0.0232180188364027,0.0249738553509803,0.0069223523213056
"THBD",0,0,0,0,0,0,0,0,0,0
"CD1D",0.00572855658063832,0,0,0.00041284633329575,0.0118116853619026,0,0.0019918138285923,0,0.00446561627053077,0
"KLRK1",0.00312496053643959,0.0266139996189891,1.64378995969972,0.000848673457388323,0,0.00381058233331571,0,0,0.00112300598194244,0.0484170465994641
