"","CP002-entry","CP003-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP022-entry","CP042-entry"
"LAG3",0,0.000151477434095733,0,0,0,0.120183927744768,0,0.00104600376935664
"KLRG1",0.00124177352348825,0.0382174139385203,0.00503909116352531,0.00509437102177289,0,0.0062812514565891,0.000977391303773817,0.0167595928229169
"CD27",25.0375426418859,148.424023790966,17.9427490029237,51.3914084729641,1.56308106953093,59.2292203365305,193.921152563841,5.83412966227699
"LAMP1",0,0.345256607809702,0.00873001903995129,0,0,0.161810898724254,0.0240737637497532,0.0539354993353636
"FAS",0.00887891336240453,0.168104446513694,0.116409195430299,0.00622707340433349,0.00735806514083732,0.22903478073301,0.00143626283267789,0.0183305705177946
"TNFRSF4",0,0.00228196357111943,0,0,0,0,0,0.0365242478711172
"HLA-DRA",0.00931928177241476,0.0135249155522333,0.0022872084053137,0.00223457497081543,0,0.0369194819745473,0,0
"CD1C",0.0138101380249439,0.022786390127886,0.433103722349038,0.00767304587441745,0,0.00185427710097828,1.81705601800948,0.0110207924080313
"ITGAM",0.00566884318962947,0.0332691790940227,0.0124061435940308,0.0294958107879243,0.078778474148699,0.0861729559425474,0,0.0166795585999067
"FCGR1A",0.0182110841145217,0.558263801084028,0.0410339998620723,0.0613025185957021,0,0.0266780617038133,0.0480512013331839,0.0533781557316054
"THBD",0,0,0,0,0,0,0,0
"CD1D",0.0225695052411175,0,0,0.0124715244851314,9.9787675850949,0.154151515810881,0,0
"KLRK1",0,0.0127171734389919,0,0.00421847660506336,0,0,0.00187282285434536,0.0264655589214032
"CR1",0.606493905591859,0.25794635628115,36.6195179286956,0.015010588605434,0.0332809047208188,1.12253897930992,0.117492457032252,0.446951778455615
"B3GAT1",0.012605973923325,3.59455662260981e-05,0.0282314549205497,0,0.426698679746721,0.20145568076683,0,0
"BTLA",0.0340774339262555,0.00451688927860585,0.000206841693354803,0,0,0.134771730468377,0.0081388138546625,0.00474888595068386
"ICOS",0.124110337836764,1.09847147459673,4.33679021002098,0.187056140217846,0.0369795341708778,7.04033354772297,0.166663542736525,0.270122579241419
"CD58",0,0.00358990118685818,0,0,0,0,0,0
"ENTPD1",0,0.010646498636008,0.00219758008995881,3.99386364764148,0,0.0611867341213735,0.0354978705144488,0
"CX3CR1",0,0,0,0,0,0,0,0
"CD24",0.00860725395765506,0.057271541464714,0.0052927516558697,0,0,0,0,0.0457740110025002
"CR2",0.217838190231582,0.0611098360655718,43.0432846506754,0.402666985036239,5.08907944509908,4.03353793684946,2.2922645774256,0.145066294463414
"ITGAL",0.741037676139904,0.0352657832102471,4.81072155980343,1.09491255619456,0.0380927581367596,5.49730252086125,0.391698074154501,0.536636412367981
"CD79B",0,0.0342904770557571,0,0,0,0,0,0
"CD244",0,0,0,0.00361919271563881,0,0,0.00040262210058687,0
"SIGLEC1",0,0,0.000953486389633286,0,0,0,0,0
"ITGB7",0.063824762859464,0.0605934261316563,0.117201559827742,0.00796539759301546,0.0145421811829849,0.0972823671693365,0.0285291351692783,0.0143786578481368
"TNFRSF13C",0.00391099756243005,0.274268467360601,0.00405209419271969,0.00202567039790359,0,0.0213272831959994,0.00743010439722166,0.000615522972544318
"GP1BB",0,0.00374393140545522,0,0,0,0,0.0122938410540762,0.00962087351547489
"ICAM1",0.0596342479315794,0,0.0325944341107813,0.216676530341959,0.226656205090061,0.381118376503242,0.0533996860537556,1.3258958366218
"SELP",0.00568552248944252,0,0,0,0,0,0.00107733085027306,0
"IFNGR1",0.000470777817281101,0.0202075790307263,0.00670109322051446,0.00641105095955209,0.00270395558359401,47.8671239151184,1.77857155187329e-05,0.0314934138361773
"TCR-AB",1.67736840066812,1.38863143501991,2.29884873687241,0.764642063929328,0.156846642894253,9.65721194744764,0.885134019366204,0.618758223358015
"Rat-IgG1",0.00196052558356132,0,0,0.00639613191628479,0,0.0284362672673161,0.0298082708194658,0.00374465368668825
"Rat-IgG2a",0.0053310803440269,0,0.0099596142928072,0.00447573606935059,0,0,0.0359369880791589,0.000825294959351028
"Hamster-IgG",0,0.0159865030880724,0.00155673923806765,0,0.719510081962821,0,0.0107214860555568,0
"IL2RB",0.00230543551863097,0.0565605049248022,0.00161907928443918,0.00558183860612175,0,0.0103429669431211,0,0
"TNFRSF13B",0.00528844827673488,0,0,0,0,0,0,0
"FCER1A",0.00078000456156603,0,0,0,0.0491784161443656,0.0942728989711236,0,0
"ITGA2B",0,0,0,0.0083821856506783,0,0,0,0.0129430241151109
"TNFRSF9",0,0.00806129454389536,0,0,0,0.00661310428521379,0.00111467286527262,0
"CD163",0,0,0.00901768668404494,0.00557314881971055,0.0198369695886989,0.000861621203019473,0.00913901027257696,0.0314883292536553
"CD83",0,0,0,0,0,0,0,0
"IL4R",0.00742722716653502,0,0,0,0,1.12451543063723,0,0
"ANPEP",0,0,0.0262015434652434,0,0.0443770922554166,0.0604873992818716,0.0169830317476033,0.000171281656985565
"CD2",38.8493381335583,6.47324179770592,55.1363941340149,4.25055614266959,2.11720551949661,72.2312620519572,11.2708424302469,6.37262715779343
"CD226",0,0,0,0,0,0,0,0
"ITGB1",0.0406855850018983,0.0012707164113499,0,0.0414610507670297,0,0.0168948299697363,0.00478383074636696,0
"CLEC4C",0.0441993070248901,0.00535282484698303,0.00976503443230942,0.0129975028131222,0.00126782285302373,0,0.0205196831115072,0.018737002704079
"ITGA2",0.0057061777991919,0.00867257532450248,0,0.00160333666143837,0,0,0,0.00310379172544231
"CD81",0,0.0513200120125782,0,0.00416832739558809,0,0.125617551322185,0,0
"IGHD",0.0917090962446691,0.00993329774105458,0.466502591515967,0.00668009515475197,0.533553872703999,0.0275610813311833,0.0020408161359593,0.0061641215593038
"ITGB2",1.66874639229162,2.28629415499423,12.3153215556486,2.40481014814492,0.693187545878876,21.7554720400844,1.24977782607008,2.54262557718024
"CD28",0.197239241328852,2.03494841940495,0.161741446759357,0.0431401908119643,0,22.4780154202134,0.0464765481601885,0.0502703407562031
"CD38",0.941446116500263,0.0551951151886676,4.12108246870462,0.197357045349766,0.0907498281637392,2.23755956706283,0.565478113662323,0.278518845564864
"IL7R",0.00936280005466184,0.0131650938352034,0.296122327169944,0.122306299876072,0.0396275382569336,0.993317966737402,0.0561663089545202,0.258822400462682
"CD45",3.07670323753062,2.22189651173623,23.3072468747328,1.620989671394,0.972580472758573,17.1524020976407,1.90812269911403,1.92721009896141
"CD22",0.0587079466087089,0.343624862498781,0.149067982385176,0.0132871967427699,0.0495477857502831,0.0400969146114998,0.059916107939495,0
"TFRC",0.0128304951831759,0.0243944856279493,0.00460197242852957,0,0.00403755850416134,0.0235577079447352,0,0
"DPP4",0.433191318996784,0.290439362462926,0.271876645616338,0.0411333248004575,0,2.96600206507679,0.133298542411627,0.0923801858137642
"CD36",0.0130551314358371,0,0,0.00045180791703492,0,0,0,0
"KIR2DL1",0,0,0,0.0305245299341877,0.033236909008173,0,0,0.0510983929619845
"ITGA1",0.00848655309101085,0.0283771538800851,0.0326096827474426,0.0667690234357092,0,1.21951852613589,0.000791089623451026,0.00368853919650824
"ITGA4",0.0229125675269118,0.0617959675796117,0.0651853773798302,0.0165731649834622,0,0.491525748739874,0.000345155290034307,0.0987732129970599
"NT5E",0.00250715299735081,0.020002145762537,0.0457291705659243,0.00376038632254251,0,0.10699044701034,0.0539297317818984,0.0288759720721214
"TCR-vA7.2",0.0370579607111046,0.0290544927417493,0.0197703643356039,0.00224353694959344,0,0,0.00840684792048662,0.00882463979366186
"TCR-vD2",0.00495763241781288,0.0644867180107212,0.00535615949694423,0,0.0290331797916524,0.282920589740384,0.00861952619172249,0.0136182370967876
"OLR1",0.0117223876908262,0,0,1.25461081095204e-05,0,0.0552864077186581,0.000225872357455521,0
"KIR2DL3",0.0477473342530997,0.00542073437401538,0.0112075576833016,0.00511921526138778,0.00714928339908187,0.0194653402120051,0.0479453363052634,0
"KIR3DL1",0,0,0.000630464022184341,0,0,0.0125586536946039,0.00629582783830343,0.0453312760969673
"SLAMF7",0,0.0762062629194003,0,0,0,0.0834345784456995,0,0
"CD99",2.41122047737462,1.05724371479028,18.1307844070108,0.495163205823698,0.0202624079442051,0.964218085596438,3.61100772661585,1.34901616613536
"CLEC12A",0.00908761368042554,0.0130191711117079,0,0.100892601919701,0.0101518597745584,0.197760226382705,0.00698784786641814,0.102968213641113
"SLAMF6",0.00471647933546854,0.00480971439771736,0.0701926523704373,0,0,0.249617271674637,0,0.00432374302191906
"KLRD1",0.0125682731161678,0.109245720296279,0,0.272889833442318,0,0.0676432413787717,0.0534614880866175,0.00338989389757643
"IGKC",0.00816445705195765,0,0,0,0,0.00827482344104562,0,0.0150723777903419
"LILRB1",0,0,0,0,0,1121.6256837953,0,0
"FCER2",0,0.00439555367506268,0,0,0,0.00326201977384343,0,0.00436164243632586
"Human-Ig",0.0412405377529684,0.0306791198392322,0,0,0.075161631803921,0.0184618419182731,0.0140233737202353,0
"SIGLEC7",0.211238602471454,0.0677067600017487,0.0380996295982129,0.0979148725172617,3.39542330774691,0.199811972644775,0.119333651267425,0.363072091643617
"ADGRG1",0.000540362454547278,0,0.00148581164402606,0.0638218580557875,0.0151296080359901,0.00272246408044063,0.00342063750847528,0.000167418741484488
"HLA-E",0.0156900201374701,0.0114576100795477,0.0605044308513639,0.00176497931950132,0,0.503909719758527,0,0
"CD82",0.00564937429084084,0.0120278280004759,0.00747336666068331,0,0,0.0197320399942156,0,0.00231694691544077
"CD101",0.00933137975017067,0.00748057858592668,0.0197158971295515,0.00414168280924539,0,0.139622939483963,0.00212662333709536,0
"C5AR1",0.00499296058133486,0.0131566209521779,0,0,0,0.207470541936542,0.000118389011230277,0
"GGT1",0,0.0280174310381343,0.154345931916255,0.000987323557614777,0,0.341471759062259,0.008884939027828,0.0326447866138304
