"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"CD86",4433.53640439372,0.0345671642243032,0.0540901154775303,2.94075762783888,0.0373997090365361,0.0597001764423942,0.149561548128333,0.655089173087459,0.310065134445398,0.0234393003576716,0.0845605797045831
"CD274",0,0.0288699962587578,0.000195350536798367,0,0,0.00339651984158179,0,0,0,0,0
"TNFRSF14",0.000911397873694369,0.00788538102749556,0.0979211585835928,0,0,0,0,0.298968417815402,0.000475653569552203,0.000292472094277083,0.000181693005617925
"PVR",0.00126671980517281,0.009174781630218,0.015106866752691,0.000185848958017142,0,0,0.000388444562078719,0.00326069135118581,0.00381605435826609,0,0.00111329031845471
"NECTIN2",0,0.00559899074184346,0.00278832859120546,0,0,0,0,0.000641285927527475,3.98971491326651e-05,0,0
"CD47",6.84534604743806,0.345239918229165,1.2100162898331,5.13261903399946,0.426221502609098,0.213755212589246,1.17406591319348,2.55861213482237,0.471038263134949,0.493670364646089,0.0867080555985788
"CD48",39.4843545311563,113.024837365517,32.6091565944808,32.3158882742029,30.2502712977938,21.537783396793,25.8445631891951,23.373535607649,19.4169581351606,17.9066394674542,18.908614473084
"CD40",0.0628931388852992,0.120560652232514,0.0584598978422701,0.22028794023662,0.00808154423415629,0.0197804269313853,0.102485885247361,0.0509852099400661,0.00197386987971554,0.0220156403290333,0.0160616366275504
"CD40LG",0.00903274249322678,0.00612048661039658,0.00609259024687127,0,0,0,0,0.00430859668216178,0,0,0
"CD52",0.355346749471201,7.55498972925918,7.94845862705345,0.0543477320702604,0.205345006948312,0.295301222680118,0.0512531814635779,2.14273259352302,3.02463359205902,0.0627653280342173,0.0561883925210527
"CD3D",143.660707605124,154.825173283701,23626.7676871246,45.5383104028645,586.760397145539,45.0834273463484,33.5350485562241,250.906470721028,165.935493043918,41.7308690611211,21.6384597683499
"CD8A",2723.52011692867,1020.80671671061,212697.339855721,426.641876554325,0.0469082100691714,3.40075684467761,1.02835869853088,8223.78072958956,6.46336455837499,98.8703372180523,150.22282938724
"NCAM1",0.0119746504181085,0.0154266022095065,0.048330996284182,0.0120153365826038,1.75116708389598,0.0174436713390058,0.213822656722679,0.448114277041491,0.016256804630379,0.0110300397664041,0.0526587703736584
"CD19",0.0198378894215148,0.0331192912499365,1.3752847796488,1.26586326088428,0.271174606352325,337.519819247252,0.713326142785868,0.331741210227946,0.167402694714056,0.0941445841868009,0.0555867186476541
"CD33",0.256560852302327,2.19429195580039,2.58805337282325,0.144201920488061,0.274537979109403,0.137311381794762,0.194463646993935,0.235509327763204,0.140085023935966,0.362645116118752,0.451209430026602
"ITGAX",479.202234469479,0.0219706493363019,0.321679480688743,3366.05777576166,0.0511409352079293,129.184440645452,0.110337578718546,0.0549870323516123,3.14685742185866,2.29633993309974,7.16273935917482
"HLA-A",8.12147563288896,1.36457729460534,36.4445134121836,1.21928744742646,1.2931389867188,0.486604366003217,0.688692323606454,1.56444384710826,0.902806994035788,0.435766124499033,0.0936172542563519
"CD45RA",23.4066892409808,145.345314604633,248.824532984187,13.3183524084568,9.04486216514369,8.07637264673768,8.80585633119456,73.9094280636874,18.5505390617657,6.57884777998456,7.42757501598803
"IL3RA",0.0101102009494991,0.00886626181968763,0.627167685746604,0.0338619670019159,0.0662894906021967,0.0528614591921156,0.0598717819641454,0.0369101357763644,0.0300523262412412,0.0139335437098347,0.0509286601955474
"CD7",911090.589402027,2591971.82274991,69558610.7480105,791155.273090055,2502456.31534189,556317.042859092,20096574.575137,174572.280022825,5759.63811005455,346660.501996741,18276.0112320074
"ENG",0.000513760470081385,0.00596803946453547,5.07747567999414e-05,0.00199141450840539,0,0.00135751378888667,0.000391863676817684,0.00102776886784158,0.0342566456925158,2.75402963492517e-06,0.00441166460188995
"ITGA6",0.00617924010225882,0.000403790674600821,0.00208368549639896,0.0358790499826863,0,0.0136073995428358,0.00498695752911194,7.63482509860425e-05,0,0.00302682241657345,0.00179121888659714
"CCR4",0.0420985459511127,0.044199073674688,0.0369686156354608,0.138820808431918,0.0577473718387409,0.0703599270499302,0.147714244462427,0.152942396174668,0.0737055981811286,0.0442660023178173,0.0576358845646665
"CD4",264.840944145507,435.007519824171,44781.8236063698,143.66879862626,891.457779979718,129.552107620515,18.0032170139456,105.531196673393,374.403201495491,177.889050654171,26.8338908973218
"CD44",1439.76940598922,1324.49589525609,54.1119448335499,6286.16389679872,399.80833777822,670.235603472671,2232.06890028857,95.759134535819,590.31351611383,494.480715941223,3941.56848320904
"CD14",0.0793355674424226,0.0763048565360901,0.109509248362882,0.011867209199848,0.00942983427653754,0.00704409880257201,0.0032137170073149,0.0538222511396522,0.00629567887096925,0.0216351897471074,0.0108510986728946
"FCGR3A",0.00685590807486307,0.0525820950054351,0.435708825928943,0.0823955877627943,0.271330249375016,0.0316630989959581,0.0296323095782055,0.0660890287877096,0.0158875100007344,0.252097369529997,0.448353400428717
"IL2RA",0.00959197968160547,0.0120893997619427,0.0415320593176084,0.0104867048343867,0.0609924212492387,0.00856374063112821,0.00735844416539808,0.0031372615935813,0.0825643236371172,0.00329146610132931,0.0115380340892628
"CD45RO",0.126869982017419,0.359667565260075,0.75985989686284,0.173659903146407,0.248393896231927,0.106653262476913,0.0746159972236337,0.200968581465082,0,0.161406035973026,0.016927433383066
"PDCD1",0.000656547560580926,0.00401919486407333,0.00089989155092639,0.000295956657902184,0.00091829069314003,0,0.00412481707711077,0.00104518368581166,0,0.000283961854265437,0.00368888425429907
"TIGIT",0.04930069631527,0.0271810266804875,0.0232688299438766,0.00154501428951195,0.00115236858747298,0.0014764763596103,0,0.0297310483867022,0.0995645065699835,0.000275095750265949,0.000874965983396928
"Mouse-IgG1",0.00534359058865256,0.0053409026152373,0.00328460055814623,0.00592214560559137,0.00799889585239028,0.00672693624737942,0.00766394039437712,0.00488827789678568,0.00522771177447698,0.000989395643782502,0.00315499150930882
"Mouse-IgG2a",0.00235500891084009,9.10762576827821e-05,0.00140883163472447,0.00301918344670558,0.00136697370867411,0.00491800499664204,0.00010710252785083,0.00598665424283867,0.00122980768837244,0.00345697391337445,0.00290686112788281
"Mouse-IgG2b",0.00320658224450213,0.00280019210074409,0.0031288697684469,0.00064869206907104,0.0118174316779613,0.00526221646157407,0.0020849729563968,0.0813067241933077,6.93656910901465e-06,0.00657171755204123,0.00320275007983226
"Rat-IgG2b",0.00274720409900568,0.000701849556028078,0.0207550880818038,0.0074389816164155,0.00922469501951217,0.00553677041088742,0.00929063856091564,0.00638289250122872,0.00656275854414555,0.00153468834368606,0.00750145167649137
"MS4A1",0.0313786664457791,0.000864132054643645,0.120639660690549,0.0393232551074277,0.00905208017841828,0.406806703281757,0.212945514449544,0.02086644520842,0.443973449653994,0.0175027091598807,0.00877519629920032
"NCR1",0.0143604271756653,0.0129170361448207,0.0285250898566556,0.00231765900587388,0.0401172332895045,0.00482142579818886,0.00758178462767453,0.00897077912594939,0.00293982631961104,0.0112404984595848,0.0201043379317201
"PECAM1",0.481247054343335,0.0300200229124392,0.254281329391193,2.78697593434332,0.0355713069097389,0.00846885727065762,0.0686260522543599,0.082153961726861,0.0556802376253743,0.0257666209915654,0.0198800938216593
"MCAM",0.0630404324486984,0.127280745840422,1.37119980879353,0.0286226022324132,0.0526580930705365,0.0428760109202169,0.084321101464267,0.114533891402618,0.0650677346942313,0.0690639794792375,0.317133874363588
"IGHM",0.0263556550587734,0.020591617283967,0.0109743170083143,0.142730167985541,0.00831329442395468,0.0632433992861208,1.61808441616744,0.0468110161609189,0.183855618522119,0.0342605274333233,0.0056560306618925
"CD5",1080.56255048414,2479.30498638074,66038.7144960304,772.910087295942,1097.67977218902,371.658979561602,886.395063522151,479.545647558797,2303.70747651307,376.287212610082,216.438078687816
"CXCR3",0.000357739760300762,0.00587652444881443,0.00156023333922085,0.00103526744880112,0.000551313295323608,0.00240871905851096,0.0016700253855214,0.000472889873721629,0.00114836229063182,0.000858173505549032,0.00373016584960007
"CCR5",0.00114486824935279,0,0,0.00187231337961521,0,0,0.00376893108366711,0.00374066287054166,0.00159292272052247,0,0.000977541383805463
"FCGR2A",0.00463237825120155,0.000466937280826282,0.0378929168331581,0.0319133261808717,0.00831617076864274,1.44710532206489,0.0320318211637823,0.00660904771439299,0.0117263379143818,0.00156173526875297,0.00426213526510596
"CCR6",0.015429693234841,0.00286912320731443,0.00386536542219664,0.0270980320533171,0.0121020454507839,0.013545551652731,0.0122411261209382,0.0131670512335446,0.0241698832867947,0.00356276686246203,0.0330423989356343
