"","CP002-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP020-V1","CP022-entry","CP042-entry"
"IL2RA",0.0176605985415365,0.0284092117863073,0,0.0638285331213036,0.00246472875293896,0,0.0139559867664648,0.129455787739929,0.00303620081767661
"CD45RO",1.20211024152676,0.582885775789575,0.00690586347078305,0.00542221681975373,0,0.00828697076951542,0.00233577556901956,0.00936442241019099,0.00830575934220955
"PDCD1",0,0,0,0,0,0,0,0,0.00473809813487959
"TIGIT",0.286482426352772,32.2148007606115,0,0.124818605947114,0,0,0,0.0240462223649492,0.00222443836936508
"Mouse-IgG1",0.00281429837444504,0,0,0.00327177787465387,0.00167208606742545,0.0062513936199589,0.0044001473071574,0,0.00299445988585339
"Mouse-IgG2a",0.00662462275839172,0,0.0058266556444502,0,0.00177091653626142,0,0,0,0.00475368490066384
"Mouse-IgG2b",0.0184700776669776,308.531688373945,0.0880302449542176,0,0.0444453073624173,0,0,0.0323400435471092,0
"Rat-IgG2b",0,0,0.0533487981588533,0,0.0443151346290551,0.0145881960422565,0.0570748875770489,0.136005486658551,0.0141570236248964
"MS4A1",0.0337876462179229,0,0.09979396459637,0,0,0,0.000209395893997078,0,0.000368695730577957
"NCR1",12.9151927063683,4944.561395798,7.06130546057857,595.520144166865,7.66353607405235,3.25017077043299,4.36261380489303,3.39791247253031,2.03963602154977
"PECAM1",0.0486474038772252,1.17484911367182,0.0663234467802344,0,0,0.103582885864794,0.00301608266344107,0,0.0181421245174956
"MCAM",0.0198952150177184,0.0122550925121774,0,0.0111373763830823,0,0.000731241569828837,0.103162199181613,0,0.105316619578769
"IGHM",0.158890538353706,0,0,0.013841472835566,0,0,0.00597568456509493,0,0.0213169050151241
"CD5",0,0.00433945070202248,0.019970775787035,0,0.0820399110930028,0.081047767544272,1.0145050820455,0.069269795811276,0.133072575813292
"CXCR3",0,0.0680027534601712,0,0,0,0,0.00257982970135369,0,0
"CCR5",0.00136520071215943,0.372133493384704,0.0265504973969574,0,0,0,0,0,0
"FCGR2A",0.0149292667849891,0.0462235268746834,0,0.0193287121568129,0,0.00631774218965329,0,0,0.00201751868296664
"CCR6",0.0087506844909954,0,0.0468682835978994,0.0707675683426609,0,0.00732626342113364,0.0296708558657755,0,0.0115821269810535
"CXCR5",0,1.65467767303266e-05,0,0,0,0,0.0305178212568916,0,0.00211988012707249
"ITGAE",19.1203336924837,52198.6480141905,0.467422817872841,5517.46087953128,3.29434226985019,6.4114736291961,0,6.0133071158123,0.59256317901889
"CD69",0.453200699141202,10860.5275764571,0.0020339995206117,9.08385206971597,0,0.00163138610626842,0.00849578396405383,0.591906763079539,0.138637397610343
"SELL",120762.078874812,3108.13044950814,7753.48628843842,115.590788544724,772.712449896375,12311.3527780404,20054084.8334405,625.083498155536,60335.8511519406
"KLRB1",0.308139967293812,3932.66295070571,0,0.451337769083196,0,0,0.135443793999678,0.0978501141134011,0.00220795615691792
"CTLA4",0,0,0,0,0,0,0,0,0
"LAG3",0,2.35007464598543,0,0,0,0,0.0495653465659825,0,0
"KLRG1",0.0370303383037781,3.19519566779403,0,0.0736256487131243,0,0,0.0930296911345292,0.0157008912349052,0
"CD27",0.0634150598831132,0,0.0935109434430751,0.00627965304640084,0.0827399465043011,0.0482718426269788,152.500918216928,0.743870653701067,0.233713510113445
"LAMP1",0.0146787416772589,0,0,0,0,0,0.00351176376640368,0,0
"FAS",0.149856283429577,48.666671486739,0.000417189990801973,0.0527042655176524,0.0106287730253112,0.0200214296026577,0.00505341118311255,0.334879717507486,0.08858099525204
"TNFRSF4",0,0,0,0,0,0,0,0,0
"HLA-DRA",0.0910860626021448,4.84010301420489,0.059455675178861,0.333676321935386,0.00634503105157154,0.00374191998448867,0.0908238317727964,0.000674223566954461,0
"CD1C",0.0126562550966899,0.200037753911413,0.00253212015253544,0.279561903630812,0,0,0.0404401419004372,0.0279595110674044,0.0488238017766817
"ITGAM",0.00347976430203773,15.7936895814461,0.00916305222255889,0.0121111576166776,0,0.0127664112230703,0.0366204366134181,0.111262675334086,0.0711223083042367
"FCGR1A",0.0204362731485206,0.0339555316723832,0.0164650351487873,0.0141090883579962,0,0.0390740774960214,0.0305118917065083,0.0200964203166366,0
"THBD",0,0,0,0,0,0,0,0,0
"CD1D",0.0515200558033897,0,0.000411415018747729,0,0,0,0.00286708821084942,0,0
"KLRK1",0.0279835886114838,41.7001499161295,0,0.076366987976941,0.0174438836420657,0.0104200055342089,0.00570331846738734,0.00277184577926547,0.0153360687109483
"CR1",0,0.946927093799659,0.310006288590638,0.283100185925291,0.000893034232793106,0.0491360196255343,0.0711545482643285,0,0.0822594770815921
"B3GAT1",0.104680217533306,1.05931921510652,0.325297420588044,0,0.0315956003029527,0,0.0563635039927094,5.15191932099434,0.00433008922452903
"BTLA",0.0344291758632393,0.0147741996496862,0.00363540723552243,0.0146456318506782,0,0,0,0.0028290276628388,0
"ICOS",0,0.0264525533622218,0,0.00174369071212966,0,0,0,0.0558599853133196,0
"CD58",0,0.0417453499696055,0,0,0,0,0.00946916984158498,0,0
"ENTPD1",0.0440499119997011,877175.520312785,0.00615400885314328,2802.99077635663,0.671368378355036,0.289148827955051,1.67342630931476,0.990850893894316,0.311924257032241
"CX3CR1",0,0.0648796319138352,0,0,0,0,0,0,0
"CD24",0.00208898660140815,0.00355641662053605,0,0,0,0,0,0,0
"CR2",0.272367985628086,0.0340395645151651,0.448721194830343,10.8791479246958,0.742218197126488,0.162562174826081,0.321263804511708,0.256843718565901,0.0717407636326647
"ITGAL",81.7026589739766,422.401943710044,11.6768207967514,758.881352987313,7.31655629765803,6.56590712922322,14.5227438338363,145.428242347042,15.1137702536024
"CD79B",0,0,0,0,0,0,0,0,0
"CD244",0.366748292181245,352.881066186823,0.0959235824905476,6.98816834055898,0.211900475175382,0.0331493480714441,1.65943046755819,4.89044132054564,0.431494734303139
"SIGLEC1",0.000762193987514092,0.117234797666429,0,0,0,0,0.0180899780999183,0,0
"ITGB7",0.0991006913509804,1564.52105971373,0.243821454684439,0.0210767398591431,0,2.18029639926596,0.052126088547162,0.26437533495842,0.00299843382643541
"TNFRSF13C",0.0130021153706135,0.0843020233276236,0,0.00909784192267644,0,0,0.0233395705018308,0,0
"GP1BB",0,0,0.0470158008843016,0,0.0113323392847986,0,0,0,0.072908930554143
"ICAM1",4.8166914092519,297.484618333531,9.3341417686126,100.786353515427,12.0867490868826,7.53158281511856,114.278243144058,147669.508594799,10.9932923591682
"SELP",0.0190466159736779,0.0389783248186414,0.00227522601263458,0.000406739379720086,0,1.25262516820412,0,0.0935474882313077,0.0371648303297569
"IFNGR1",0,0.123780890723355,0,0,0,0,0,0,0
"TCR-AB",0.0168105824357904,0,0.00134705364686249,0,0,0,0.013704830085074,0.195931043714277,0
"Rat-IgG1",0,0.403339487351401,0,0,0,0,0,0.00628021145306724,0
"Rat-IgG2a",0,0,0.0120642514788477,0.00118326769250866,0,0,0.02045467846234,0.0107190696072196,0
"Hamster-IgG",0.0039380859179933,0.522616891811638,0,0.00760936076691434,0,0.0118815598911831,0.00839544301962579,0.0197417856311796,0.00458442395413801
"IL2RB",0.0111747103113248,18.0720315209519,0.0108212384355031,0.0175456419967667,0.00813587264608618,0.00384879225715362,0.00201614735966841,0.0261221852923734,0.010686438358673
"TNFRSF13B",0.0421018891467569,0,0,0,0,0,0,0.00156553923430885,0.00196661711933712
"FCER1A",0.0106634421550673,0.000890223194840134,0,0,0,0.0121261541207559,0.000431864411981352,0.0121098343994598,0.00148955514038154
"ITGA2B",0,0.000932475190982708,0.0235118224654058,0,0.00249839315958298,0.194181798091715,0,0,0.014574090330124
"TNFRSF9",0.00245800852505686,0.0332384350384569,0.00891053785125124,0.0496773406681437,0,0,0,0.00667402327725178,0.00210585737001449
"CD163",0.0020810610922001,0.00841125461007625,0,0.0127716831886222,0,0.00770687971179362,0,0.0115446221097853,0
"CD83",0,0,0,0.0953448282851376,0,0,0,0,0
"IL4R",0.0228200370719834,0,0,0,0,0,0,0,0
"ANPEP",0,0.14158250808487,0,0,0,0,0.204886998081811,0,0.0048572812841607
"CD2",16.0389619396459,14591.742942026,1.07316868118713,2.85427160825493,5.9002753903334,5.10691055958836,28.5749965433061,3.46017662795368,2.04780376753359
"CD226",0,0.0212375994922602,0,0,0,0,0,0,0
"ITGB1",9.05980491856993,117.072655370583,6.22330345151895,0.362120080644613,0.177609992701553,1.98034059194075,0.148787461885524,3.32159105311887,0.121231111402502
"CLEC4C",0.312478420335352,0.00185570127910769,0.0357231401820617,0.0104326377603456,0.0781972246307543,0,0,0.0196446482127236,0.0158287502499774
"ITGA2",0,0,0.0304318042733594,0,0.000287472635868959,0,0,0.00184399684956245,0.00359613218642971
"CD81",0.0120919074806201,9.14050988977502,0,0.00325118692683074,0,0.0181909952168344,0.0198396845983362,0.00530094984264769,0.00118044174774505
"IGHD",1.06005912129833,0.106039935181217,0.0293988371649946,0.671412877958799,0.0140700867562802,0.00133325866390484,0.077540727648705,0.013299353716977,0.0205753509489283
"ITGB2",4925.81127993973,159246.988270162,552.768084842228,8123.86501585846,271.443868567237,206.530115559328,284.165431482405,2087.48929223237,124.312563044611
"CD28",0.0406266412312223,0.074071817115492,0,0,0.0185426894626444,0,0,0,0
"CD38",26.409342424693,417.649913270845,0.450448737726961,12.2143943831638,0.638110792206684,1.30052336999508,1.36029594644617,24.7130842130971,1.9213526885224
"IL7R",0,0.0209989022209242,0.00274426399591845,0.011815555393129,0,0.00511101647568306,0,0,0.0260054175099974
"CD45",3.91068736035038,396.676027020185,0.37251196768277,4.21720106440976,0.102830674318826,1.57779641419015,0.97142354178826,2.14935281347641,1.00618093662458
"CD22",2.88064154204841,0.047735894493607,0,0.113979638337806,0.0590162467063913,0.0114476756030578,0.108718424670627,0.0432041940108907,0.112114414842835
"TFRC",0.0985544181836279,2596.90972947098,0.00106640823453187,0.26203919087066,0.0198791863996533,0.00251874723489797,1.0853321254403,0.0320581917742843,0
"DPP4",0.050976759954735,0.213700145143797,0,0.0461577521418786,0,0,0.00315018394869337,0.000882595159178795,0.00342386268869781
"CD36",0,0,0,0,0,0.135140196955531,0.000420051016995007,0,0.0219796227720201
"KIR2DL1",0.0104776537248317,89.1450489031836,0.280228076685299,3.31450309363661,0.208836191966773,0.0154403466468433,0.104006261367013,0.31143079628709,0
"ITGA1",494.67849041142,31739897.8938932,28596.568468508,2177.60575662723,907.860887629551,10769.1939259708,0.0307555380293818,2478.28072617864,458.542758738244
"ITGA4",0.351411485572197,28533.4994548976,0.0781437995111582,1.55755505723099,0.107102529879642,0.268319509036176,8.04048968310981,0.264938348303481,0.278441037165056
"NT5E",0.056002515558084,0.257137100386192,0.0273312411463748,0,0,0.0215501240293846,0.317495551226501,0.0349737780991451,0.010247104008522
"TCR-vA7.2",0.0023833757207155,1.00974729968457,0.0328147792681087,0.0229933900845841,0.0233248172079079,0.00264834249676053,0.0493604823926815,0.0571625613402906,0.00205757837276373
"TCR-vD2",0.0560590500994247,0.00971960560376798,0.0172760650408959,0.0093274178616225,0.00199101343074212,0.0310217065423325,0,0.0129106183469368,0.0170150310143465
"OLR1",0.0215867054848562,0.0475455508313804,0.00256692983959888,0.00297595205191101,0,0.0170838573057546,0.00296109514860308,0.000231333716003733,0
"KIR2DL3",160.451701518803,1491.64816265735,1.77343759474118,2493.59018340794,0.0274525402020532,0.490780064344089,0.128169795162742,881.478456295729,0.0453236736234768
"KIR3DL1",0.0266976590097103,1975174869.73809,0.00604603121440621,0,0,0.223834958284975,0.233636005219197,155.090422470512,0.126168181299833
"SLAMF7",0,0.603941588851713,0,0.00893405081679228,0,0,0,0,0
"CD99",7198.56528276144,27241.1578340815,50.3068187095267,10.3076070442238,1.72234969326152,4.49951526369443,174.404852380413,1132.12894129307,4.36021090500566
"CLEC12A",0.162137172980986,3.71932755218314,0.0892328711776281,0.000787698430456343,0.584469490589791,2.36573104121717,0.454921038546737,0.0148099167111006,0.0956725403638521
"SLAMF6",0.0524434432859275,17.192987772035,0,0.124719771604682,0,0.00266816467566975,0.0443730596482749,0.0526696467598302,0.0142153716962892
"KLRD1",33.7380160398071,262620.814530517,2.62047441644913,3513.91714700264,20.110262378667,3.10905897121335,619.263101942193,35.1252074271006,18.1697739530447
"IGKC",0.232375390913067,0.00309623505604366,0,0.00846060000449263,0,0.00605096565946268,0,0.0031614079863091,0.00163810849169039
"LILRB1",0,0,0,0,0,0,0,0,0
"FCER2",0.0024274731832281,0.0190524275718836,0,0,0,0,0,0,0
"Human-Ig",0.00439122921985788,0.0187196666991673,0,0,0,0,0,0,0.00438362900714397
"SIGLEC7",266.15407528933,60446392.2398939,7.56234191939463,423617.916726746,350.987008754056,3.10882383577789,80.4976054479221,121.739016769469,94.5134039498143
"ADGRG1",2.76954907354054,127690.885773768,0.729381659807908,0.0944587814142409,0.077306964611345,0,0.217588572500178,1.39404101484837,0.275310076955517
"HLA-E",0.00313835784770564,0.21276797310044,0,0,0.00092333695059006,0.00125748469964648,0,0.0118625519385599,0.00212478580225175
"CD82",0.00210586009666749,0.546411554072258,0,0.103984510976568,0.00648175198788936,0,0,0.188715082899481,0
"CD101",0,0.0583779390993392,0.0159919873063302,0,0.0184552933324314,0.12837078929364,0.00552163205335369,0.104927283224358,0.0191706865110039
"C5AR1",0.0411456699755308,0.0565769030858963,0.00855113684372262,0,0,0,0,0.00253962147679237,0
"GGT1",0.00125636346763838,0.181336895776388,0,0.00956898749734398,0.0299843864965454,0,0.0154602851152351,0,0.0543986995072926
