"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"CD86",0.0217160922029375,0.757090011937684,0.0353656770179997,0.0773854776883219,0.0638525306346257,0.0693148371109829,0.0772419222228231,0.0207361456011389,0.580108479657169,0.0156064303268717,0.0363158072445766
"CD274",0,0,9.68383690475648e-05,0,4.40971275373228,0,0,0,0,0,0
"TNFRSF14",0.000309323221357826,0.00432006179342279,0.109649048062638,0,0,0,0.000202928843798385,0.23056710460671,0,0,0
"PVR",0.00306068536163215,0.00480596066093696,0.0138924087789523,0.000488664436382512,0.00142093347743973,0,0,0.0029976208384895,0.00653035551456963,0,0.00282050175256334
"NECTIN2",0,0.000644881751958595,0.0017434172329293,0,0,0,0,0.00156971670029542,0,0,0
"CD47",3.22111775984007,0.173950676321378,0.675034554725325,2.43900534485066,0.194712606487088,0.0664785177825522,0.442226524600169,0.785376622166846,0.227068634013885,0.135351478935834,0.0758168503230697
"CD48",62.8226258858546,131.632845969879,40.2310775436731,29.2348629077407,37.9695791525338,19.566153624142,25.2392958952738,29.7552387670595,20.8752679694051,19.6951776093106,20.2193896142393
"CD40",0.0944375916248983,0.166057168069971,0.0773852253671958,0.0872982116824437,0.116733360891126,0.028950825569958,0.160633898211053,0.0418444539512352,0.0473756809139115,0.0878291273606642,0.0157772070200687
"CD40LG",0,0.00684642940912565,0.00320636321056072,0,0.00284022386002904,0,0,0.00245481954211614,6.17575016225793e-05,0.00128362509809475,0
"CD52",0.369210858925812,3.23727312358379,13.6715726795747,0.0353761753245516,0.297021399037745,0.0290022437114343,0.0265331746439951,1.92827427708129,1.45942211672819,0.0892421338748665,0.0547932691676139
"CD3D",64.774494404984,69.3990822046707,8801.17687061192,15.1772258759359,16491.9771813929,12.5149214506788,16.5216120667794,84.0769299045912,72.4992711189955,15.608032556199,7.77466290291123
"CD8A",1524936196.25365,155356631.014501,1962287932360426,5829173140.26225,17229417909520.3,15704332.7931506,1625062867.63427,5404281629717.52,6583747.73187099,1680110675.75803,239632710861.217
