"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"PECAM1",0.173712498817603,-1.66560421616054,0.065,0.059,1,"25: CD56bright NK"
"CD3D",0.642763263238781,-1.65954758658341,0.05,0.059,1,"25: CD56bright NK"
"CD40",0.147801106173905,1.63140282848703,0.025,0.037,1,"25: CD56bright NK"
"CD44",0.434665464063138,-1.61143132241244,0.905,0.913,1,"25: CD56bright NK"
"CD86",0.0278627287297668,-1.58534832642251,0.137,0.087,1,"25: CD56bright NK"
"CD99",0.0661002655636243,-1.55301830303105,0.43,0.362,1,"25: CD56bright NK"
"IGHD",0.427317793499241,1.5525146756566,0.052,0.067,1,"25: CD56bright NK"
"TCR-vD2",0.341397484227227,-1.4447359497928,0.025,0.033,1,"25: CD56bright NK"
"ENG",0.038809187711107,1.39542279525417,0.037,0.014,1,"25: CD56bright NK"
"FAS",0.482102036601028,-1.38456186135884,0.137,0.118,1,"25: CD56bright NK"
"CD2",0.136612687848946,-1.28432950768742,0.547,0.493,1,"25: CD56bright NK"
"CXCR3",0.853905901249112,1.13521866971242,0.01,0.007,1,"25: CD56bright NK"
"KIR3DL1",0.496504803566387,-1.08430572509354,0.045,0.061,1,"25: CD56bright NK"
"CCR6",0.63402525641888,-1.07298092832885,0.022,0.023,1,"25: CD56bright NK"
"IFNGR1",0.205793487342329,1.07104951903194,0.022,0.037,1,"25: CD56bright NK"
"CD45",0.343738781344186,-1.02112868209047,0.448,0.405,1,"25: CD56bright NK"
"SIGLEC1",0.664894600309054,-0.927277793975809,0.017,0.025,1,"25: CD56bright NK"
"FCGR2A",0.251269339696076,0.926997037454,0.08,0.055,1,"25: CD56bright NK"
"CD58",0.190413864432525,0.873789622914608,0.042,0.023,1,"25: CD56bright NK"
"CD81",0.0561834376925104,-0.863746953607287,0.109,0.078,1,"25: CD56bright NK"
"IL2RB",0.196985005028317,-0.840914099126078,0.119,0.101,1,"25: CD56bright NK"
"MCAM",0.402159821764555,-0.829191237696835,0.032,0.046,1,"25: CD56bright NK"
"CD163",0.61273589272048,0.824077310793037,0.04,0.033,1,"25: CD56bright NK"
"IL2RA",0.273851107491476,-0.785719519875522,0.017,0.033,1,"25: CD56bright NK"
"ITGAL",0.0119951863105621,-0.780768424274738,0.903,0.855,1,"25: CD56bright NK"
"CD48",0.282725408229864,-0.768576481326882,0.525,0.479,1,"25: CD56bright NK"
"FCER1A",0.867358871488928,-0.759130738610872,0.012,0.012,1,"25: CD56bright NK"
"FCGR1A",0.440901333171868,-0.696240791809667,0.09,0.073,1,"25: CD56bright NK"
"THBD",0.924774773583771,0.666775700826697,0.012,0.011,1,"25: CD56bright NK"
"C5AR1",0.300562439256133,0.64663108678691,0.06,0.057,1,"25: CD56bright NK"
"ANPEP",0.490786071249877,0.627027590351845,0.127,0.115,1,"25: CD56bright NK"
"KLRD1",0.0112015431516236,0.604406100994808,0.873,0.838,1,"25: CD56bright NK"
"BTLA",0.400277387837344,-0.584098435130219,0.007,0.016,1,"25: CD56bright NK"
"LILRB1",0.612525305033025,0.57159760381132,0.012,0.007,1,"25: CD56bright NK"
"CD14",0.712732497813476,-0.569851823633712,0.062,0.057,1,"25: CD56bright NK"
"OLR1",0.540818530903491,0.560238444941434,0.037,0.026,1,"25: CD56bright NK"
"Mouse-IgG1",0.0520268518806492,0.466664506080368,0.002,0.012,1,"25: CD56bright NK"
"IL7R",0.731433275424808,-0.452676826087783,0.02,0.016,1,"25: CD56bright NK"
"SLAMF6",0.548059908321711,-0.415885631882039,0.192,0.166,1,"25: CD56bright NK"
"CLEC4C",0.873103579725617,-0.410251169901058,0.03,0.026,1,"25: CD56bright NK"
"HLA-E",0.921355932593855,0.406013856014415,0.022,0.02,1,"25: CD56bright NK"
"TNFRSF13C",0.981882584005905,0.383605384900925,0.022,0.021,1,"25: CD56bright NK"
"FCGR3A",0.0213219644804797,-0.375525912810783,0.423,0.342,1,"25: CD56bright NK"
"NT5E",0.94549143721328,-0.346435611982546,0.035,0.039,1,"25: CD56bright NK"
"HLA-A",0.725712555672161,0.314656644746969,0.169,0.152,1,"25: CD56bright NK"
"ITGA6",0.74065428211824,-0.305549678503741,0.02,0.016,1,"25: CD56bright NK"
"CD82",0.449153147998294,0.292798364748385,0.045,0.043,1,"25: CD56bright NK"
"SLAMF7",0.019067738688015,-0.277002511600328,0.062,0.036,1,"25: CD56bright NK"
"GGT1",0.224158258892847,0.215860507406593,0.055,0.034,1,"25: CD56bright NK"
"CD33",0.406486059250584,0.185159983345964,0.219,0.213,1,"25: CD56bright NK"
"PVR",0.48499747480918,0.176661723274576,0.022,0.014,1,"25: CD56bright NK"
"ITGB2",0.0914216541984017,-0.0950488250243993,0.933,0.911,1,"25: CD56bright NK"
"Rat-IgG2b",0.370773518273276,-0.0941248081703048,0.022,0.014,1,"25: CD56bright NK"
"CD47",0.900853617255823,0.0177050088133481,0.067,0.062,1,"25: CD56bright NK"
