"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"CD22",0.684602152288631,1.75501312636696,0.05,0.054,1,"17: NK cell_2"
"CD101",0.560722832046806,-1.70611926537199,0.086,0.074,1,"17: NK cell_2"
"DPP4",0.915939819608217,-1.67694945554426,0.011,0.013,1,"17: NK cell_2"
"LAMP1",0.30360855138166,-1.60866713671979,0.025,0.028,1,"17: NK cell_2"
"CD4",0.718142305452391,1.55150718738983,0.014,0.015,1,"17: NK cell_2"
"CD3D",0.508610184484658,-1.52061091115141,0.219,0.217,1,"17: NK cell_2"
"CR1",0.823363967727939,-1.34925787090554,0.074,0.077,1,"17: NK cell_2"
"CD8A",0.060782139953838,-1.33993834924285,0.376,0.419,1,"17: NK cell_2"
"CD2",0.34545343230072,1.33736039644201,0.382,0.41,1,"17: NK cell_2"
"BTLA",0.0511876061753176,-1.33657876166783,0.008,0.019,1,"17: NK cell_2"
"TCR-vD2",0.622068905156045,1.2851004140803,0.028,0.034,1,"17: NK cell_2"
"CD1C",0.141337109511302,1.27880038714776,0.051,0.042,1,"17: NK cell_2"
"CD36",0.267431992973039,-1.18858053340464,0.014,0.013,1,"17: NK cell_2"
"IGHM",0.90155861767601,1.1806211010364,0.014,0.012,1,"17: NK cell_2"
"CD86",0.136743276804265,-1.0993687258628,0.072,0.059,1,"17: NK cell_2"
"Rat-IgG1",0.462411285872954,1.08206976730322,0.011,0.011,1,"17: NK cell_2"
"KLRG1",0.627799183220527,1.07530289959227,0.111,0.123,1,"17: NK cell_2"
"SELP",0.0265469685813412,-1.06595089775141,0.022,0.016,1,"17: NK cell_2"
"TIGIT",0.0435401288349062,-1.01004003402854,0.169,0.201,1,"17: NK cell_2"
"CXCR5",0.0701925148136439,0.967102059129812,0.023,0.011,1,"17: NK cell_2"
"ITGA2",0.29373027457754,0.965619979304089,0.018,0.01,1,"17: NK cell_2"
"Rat-IgG2a",0.110956232966381,0.923587328920231,0.011,0.004,1,"17: NK cell_2"
"NT5E",0.81238700837992,-0.859611467768516,0.024,0.024,1,"17: NK cell_2"
"Hamster-IgG",0.0294782850996558,0.859446260704952,0.014,0.005,1,"17: NK cell_2"
"IFNGR1",0.110295820429974,-0.850748839625724,0.048,0.048,1,"17: NK cell_2"
"IGHD",0.905032677467593,0.810924224351644,0.05,0.046,1,"17: NK cell_2"
"SIGLEC1",0.347327117963938,-0.789098870503114,0.027,0.024,1,"17: NK cell_2"
"FCGR2A",0.852818760405103,-0.749197551829503,0.039,0.043,1,"17: NK cell_2"
"OLR1",0.530591037718995,-0.723378901073,0.02,0.027,1,"17: NK cell_2"
"CD27",0.742308376440595,-0.714340150900872,0.042,0.044,1,"17: NK cell_2"
"ITGA2B",0.299440605930563,-0.684643998201067,0.019,0.02,1,"17: NK cell_2"
"ANPEP",0.940501361250767,-0.655469753387108,0.069,0.069,1,"17: NK cell_2"
"CD69",0.0140898364107314,0.635851119642654,0.184,0.232,1,"17: NK cell_2"
"PVR",0.0987584141494809,0.633546745386979,0.022,0.011,1,"17: NK cell_2"
"SLAMF7",0.0983195874911314,-0.56546352023173,0.05,0.071,1,"17: NK cell_2"
"MCAM",0.895712585541751,0.557006218217033,0.042,0.041,1,"17: NK cell_2"
"TNFRSF13C",0.210873002363696,0.5435424194933,0.032,0.02,1,"17: NK cell_2"
"CD47",0.613569747450611,0.541699450627446,0.205,0.2,1,"17: NK cell_2"
"CD244",0.0183832127889183,-0.517782253428485,0.85,0.829,1,"17: NK cell_2"
"ITGA4",0.813665249260824,-0.463051489454203,0.643,0.642,1,"17: NK cell_2"
"CD48",0.700285055076155,-0.440853060742421,0.812,0.825,1,"17: NK cell_2"
"TCR-vA7.2",0.794737727435211,0.423050883606554,0.032,0.037,1,"17: NK cell_2"
"CD81",0.116263065902509,-0.399048408556093,0.247,0.285,1,"17: NK cell_2"
"TNFRSF14",0.764563789233129,-0.285178405827347,0.027,0.032,1,"17: NK cell_2"
"GP1BB",0.749491404588173,0.266974719191701,0.02,0.016,1,"17: NK cell_2"
"KLRK1",0.197426339852674,-0.257395485407861,0.085,0.105,1,"17: NK cell_2"
"ITGAL",0.506444233776757,-0.244940583469834,0.981,0.98,1,"17: NK cell_2"
"IL2RA",0.937624769305228,0.231493357151536,0.011,0.01,1,"17: NK cell_2"
"CLEC4C",0.758219844739981,-0.220382209400391,0.027,0.026,1,"17: NK cell_2"
"CD58",0.522077641653824,0.215734034112255,0.081,0.071,1,"17: NK cell_2"
"THBD",0.517494418805566,0.192857893851216,0.009,0.012,1,"17: NK cell_2"
"CD5",0.455853335554316,-0.188235015154245,0.039,0.032,1,"17: NK cell_2"
"CD38",0.00829133065376919,0.181307219465396,0.865,0.836,1,"17: NK cell_2"
"LAG3",0.965339385338174,0.172692690932515,0.023,0.022,1,"17: NK cell_2"
"Mouse-IgG2b",0.827038148592985,-0.169788549185735,0.014,0.012,1,"17: NK cell_2"
"IL3RA",0.414689273788317,0.167382545635137,0.058,0.072,1,"17: NK cell_2"
"TCR-AB",0.664039213167323,0.148174773027291,0.051,0.049,1,"17: NK cell_2"
"Rat-IgG2b",0.996404443395631,0.147389150822065,0.011,0.012,1,"17: NK cell_2"
"CD14",0.577469888777559,-0.103374739175436,0.044,0.037,1,"17: NK cell_2"
"KLRD1",0.0340415570836933,0.090062661364021,0.592,0.591,1,"17: NK cell_2"
"CR2",0.510908753424181,0.056810490025184,0.086,0.088,1,"17: NK cell_2"
"ENG",0.240590491322104,-0.0353292491805126,0.022,0.016,1,"17: NK cell_2"
"IL7R",0.461391421841987,0.0317083283460349,0.011,0.008,1,"17: NK cell_2"
"CD163",0.36605408929034,-0.0182346328758856,0.042,0.035,1,"17: NK cell_2"
"ITGB7",0.381012834704287,-0.00510582239789859,0.076,0.064,1,"17: NK cell_2"
