"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"IL3RA",0.253339952545442,3.57586554058177,0.037,0.047,1,"9: TRDV1+ CTL-like"
"CD38",0.0102047187145455,-3.44236837844591,0.541,0.494,1,"9: TRDV1+ CTL-like"
"LAMP1",0.0253252392858348,3.39588725465066,0.061,0.044,1,"9: TRDV1+ CTL-like"
"NT5E",0.0361700444387269,-3.31417630394576,0.035,0.047,1,"9: TRDV1+ CTL-like"
"CD5",0.0240586360334864,-2.90797367243387,0.216,0.254,1,"9: TRDV1+ CTL-like"
"FCGR1A",0.0376231544566718,2.66261516529936,0.08,0.06,1,"9: TRDV1+ CTL-like"
"FCGR2A",0.338970410216997,-2.65885778769104,0.032,0.03,1,"9: TRDV1+ CTL-like"
"IGHM",0.935918027522142,-2.65444153855936,0.01,0.009,1,"9: TRDV1+ CTL-like"
"PDCD1",0.0374482873736741,-2.62168245182766,0.009,0.019,1,"9: TRDV1+ CTL-like"
"CD52",0.190692009520206,-2.53817745960475,0.171,0.154,1,"9: TRDV1+ CTL-like"
"ITGAX",0.0570883873278374,-2.53025555489175,0.612,0.575,1,"9: TRDV1+ CTL-like"
"CD1D",0.416925494648822,2.4363894078598,0.012,0.011,1,"9: TRDV1+ CTL-like"
"TFRC",0.797415439291875,-2.42559855812509,0.033,0.032,1,"9: TRDV1+ CTL-like"
"IL7R",0.078843047995412,-2.19704926993687,0.025,0.03,1,"9: TRDV1+ CTL-like"
"KLRK1",0.920553707526602,-2.11183339845691,0.054,0.051,1,"9: TRDV1+ CTL-like"
"CD2",0.742052129842236,1.98793898692271,0.824,0.815,1,"9: TRDV1+ CTL-like"
"Rat-IgG1",0.610473144617616,-1.94457994249361,0.011,0.011,1,"9: TRDV1+ CTL-like"
"DPP4",0.293221516756414,-1.78550136846325,0.016,0.023,1,"9: TRDV1+ CTL-like"
"CCR5",0.730866743140376,1.73643501955334,0.011,0.01,1,"9: TRDV1+ CTL-like"
"BTLA",0.0728259564604208,-1.50351921285137,0.005,0.012,1,"9: TRDV1+ CTL-like"
"LILRB1",0.00971088647296403,-1.49604471731573,0.002,0.01,1,"9: TRDV1+ CTL-like"
"KIR2DL1",0.140021051469716,1.47641422213917,0.183,0.159,1,"9: TRDV1+ CTL-like"
"IFNGR1",0.165639313976626,-1.33640396097862,0.041,0.033,1,"9: TRDV1+ CTL-like"
"KLRB1",0.986839064511583,-1.27545335026481,0.067,0.065,1,"9: TRDV1+ CTL-like"
"CD8A",0.362924455192439,-1.25169782211071,0.68,0.67,1,"9: TRDV1+ CTL-like"
"HLA-E",0.773092259935594,1.21528935819441,0.034,0.036,1,"9: TRDV1+ CTL-like"
"IGHD",0.404321737890751,-1.16762280074779,0.031,0.038,1,"9: TRDV1+ CTL-like"
"CD99",0.0120949303275836,-1.15050408624692,0.901,0.877,1,"9: TRDV1+ CTL-like"
"CXCR5",0.694227114462257,-1.14559610706199,0.023,0.02,1,"9: TRDV1+ CTL-like"
"HLA-A",0.193363655910093,1.14545709424576,0.466,0.449,1,"9: TRDV1+ CTL-like"
"IL2RA",0.522833725010899,-1.14455980093517,0.018,0.023,1,"9: TRDV1+ CTL-like"
"THBD",0.502075676814975,-1.11496148229294,0.017,0.017,1,"9: TRDV1+ CTL-like"
"SELP",0.0444620360953707,1.07205253548658,0.031,0.023,1,"9: TRDV1+ CTL-like"
"CD163",0.387755752409515,1.06167282565973,0.04,0.032,1,"9: TRDV1+ CTL-like"
"TCR-AB",0.225699340465133,-1.03103222521511,0.251,0.272,1,"9: TRDV1+ CTL-like"
"CCR4",0.13903146935421,-1.02761318094698,0.037,0.032,1,"9: TRDV1+ CTL-like"
"IL2RB",0.262399947882628,-1.0257840331557,0.099,0.095,1,"9: TRDV1+ CTL-like"
"CD40",0.80708279406434,-0.984217764765137,0.028,0.029,1,"9: TRDV1+ CTL-like"
"MS4A1",0.0887311007899581,0.826048420291209,0.009,0.01,1,"9: TRDV1+ CTL-like"
"HLA-DRA",0.860112663869488,-0.8089947545538,0.074,0.07,1,"9: TRDV1+ CTL-like"
"CD44",0.789747130867008,-0.791562590929558,0.831,0.83,1,"9: TRDV1+ CTL-like"
"ITGA1",0.655052655917894,0.706289526104801,0.131,0.136,1,"9: TRDV1+ CTL-like"
"CD36",0.986715914572677,-0.673989218643452,0.01,0.01,1,"9: TRDV1+ CTL-like"
"ENG",0.0179858147132182,0.650846520542793,0.047,0.029,1,"9: TRDV1+ CTL-like"
"C5AR1",0.502773479416549,0.638902355383498,0.015,0.016,1,"9: TRDV1+ CTL-like"
"GP1BB",0.141533858758946,0.611453221559505,0.039,0.029,1,"9: TRDV1+ CTL-like"
"CD45RA",0.0306751013748342,-0.602527201564373,0.898,0.87,1,"9: TRDV1+ CTL-like"
"CD226",0.449302030925472,0.577324151848023,0.027,0.023,1,"9: TRDV1+ CTL-like"
"CD45RO",0.0643852438653924,-0.567029864831666,0.026,0.04,1,"9: TRDV1+ CTL-like"
"MCAM",0.435922987470796,-0.554507519384528,0.053,0.044,1,"9: TRDV1+ CTL-like"
"CD69",0.581405651237579,0.543019371556751,0.106,0.104,1,"9: TRDV1+ CTL-like"
"CD47",0.129753913804922,0.494581885708471,0.122,0.143,1,"9: TRDV1+ CTL-like"
"SLAMF6",0.126698343925908,0.455909008250346,0.616,0.6,1,"9: TRDV1+ CTL-like"
"CD48",0.241092130005148,-0.453407608253031,0.918,0.906,1,"9: TRDV1+ CTL-like"
"CLEC4C",0.493792131434207,0.453244793781109,0.02,0.019,1,"9: TRDV1+ CTL-like"
"ANPEP",0.178889159986402,0.44725485690102,0.079,0.067,1,"9: TRDV1+ CTL-like"
"CD19",0.9044077974616,-0.446826925327627,0.064,0.061,1,"9: TRDV1+ CTL-like"
"Mouse-IgG2b",0.400033107756609,-0.432973720950265,0.013,0.01,1,"9: TRDV1+ CTL-like"
"CD1C",0.832694568320141,0.416303209212637,0.054,0.05,1,"9: TRDV1+ CTL-like"
"PECAM1",0.0100475931880316,-0.409137043163261,0.032,0.048,1,"9: TRDV1+ CTL-like"
"SIGLEC1",0.713961840906018,0.38174496364785,0.031,0.03,1,"9: TRDV1+ CTL-like"
"ITGB1",0.0174607062071536,-0.356773345756415,0.29,0.3,1,"9: TRDV1+ CTL-like"
"ITGAM",0.654462809010104,-0.313597297319579,0.097,0.089,1,"9: TRDV1+ CTL-like"
"CX3CR1",0.240215674537998,0.270679137059886,0.01,0.015,1,"9: TRDV1+ CTL-like"
"NCR1",0.848290282272618,0.247282083779149,0.079,0.083,1,"9: TRDV1+ CTL-like"
"Rat-IgG2b",0.471445154490497,-0.228642158554428,0.014,0.011,1,"9: TRDV1+ CTL-like"
"PVR",0.460668262087021,0.190117215515127,0.014,0.018,1,"9: TRDV1+ CTL-like"
"ITGA2",0.0699622913361054,0.139473848059571,0.028,0.02,1,"9: TRDV1+ CTL-like"
"FAS",0.0344098657062193,-0.128445000715459,0.219,0.185,1,"9: TRDV1+ CTL-like"
"OLR1",0.781905748134499,0.109989274354191,0.018,0.016,1,"9: TRDV1+ CTL-like"
"KLRG1",0.0508278412966207,0.10461256236885,0.425,0.399,1,"9: TRDV1+ CTL-like"
"ITGA2B",0.626510307047915,0.10161056855559,0.018,0.016,1,"9: TRDV1+ CTL-like"
"TNFRSF13C",0.675564668156016,0.0934867100000307,0.035,0.04,1,"9: TRDV1+ CTL-like"
"CD81",0.0163857159892265,-0.0610010058781741,0.382,0.362,1,"9: TRDV1+ CTL-like"
"CD45",0.772898099314299,0.0441163225072936,0.928,0.93,1,"9: TRDV1+ CTL-like"
"SLAMF7",0.247584467075401,-0.0293614059437139,0.008,0.014,1,"9: TRDV1+ CTL-like"
"CD14",0.715500953461086,-0.0228503730492928,0.028,0.032,1,"9: TRDV1+ CTL-like"
