"pseudotime","Timepoint","Cytotoxicity","Inflammatory_Chemokines","Stemness"
20.9771870057612,"PreART_Entry",2.1557271300849,1.19157997246494,0.162692464776894
22.7998803462012,"PreART_Entry",1.92151939169647,0.998194237260646,0.419788761555868
22.7998803941885,"PreART_Entry",2.18728302122391,0.49078205565175,0.061130561757022
22.0335619198658,"PreART_Entry",2.46080349303601,0.905176429521756,0.239899498933794
21.4705572105767,"PreART_Entry",2.11958138489079,0.216627129892515,0.262446441583516
22.368275574161,"PreART_Entry",2.00541187383992,1.05913241430874,0.132500365229587
22.2768981930818,"PreART_Entry",1.90413979733797,0.685331012770395,-0.0618658845249612
22.9957891258767,"PreART_Entry",1.56502078426884,1.06449963656214,0.170867531460832
20.9771870537485,"PreART_Entry",2.17103023788866,0.757906370472818,0.113276257670417
20.9459410520208,"PreART_Entry",1.52559259897829,1.1105225678408,-0.0485334449963593
21.8076732853348,"PreART_Entry",1.10779423168026,0.390776494227016,0.0262292738385065
23.3575817957396,"PreART_Entry",1.9427125472421,0.486445981709823,0.0863018860170151
21.3559469511995,"PreART_Entry",0.888306598660798,0.415064002961136,-0.100570409637786
23.2915673423595,"PreART_Entry",2.09187483844756,1.04725875630583,0.140348570114117
22.5833378039029,"PreART_Entry",2.26066583060769,1.33523327278586,0.0103676737728347
22.2768982410691,"PreART_Entry",1.71772330719848,0.686098442346866,-0.102092164975719
23.3575818437268,"PreART_Entry",2.15362453843418,0.723584350035751,-0.0437416378032274
23.2586355724682,"PreART_Entry",2.47052911030727,0.775267987215541,-0.133855410341347
23.3392659803653,"PreART_Entry",1.81169017663145,1.45121744694409,-0.0533809406506467
23.1105323894805,"PreART_Entry",2.16824940468421,0.388879154493526,-0.157881405610389
23.2451698380959,"PreART_Entry",2.22783936960922,0.85305301870923,-0.0303670881048628
19.646108443116,"PreART_Entry",1.42418949099524,0.282759691768354,-0.153364831436843
23.4277924645688,"PreART_Entry",2.80538369847772,0.769787050349902,0.286068080018575
16.9636469219659,"PreART_Entry",1.42623845721361,0.700934619584442,-0.15026279331873
22.2768982890563,"PreART_Entry",1.51986939015055,0.631451616528775,-0.185796576518587
21.5213989054307,"PreART_Entry",2.10541198051598,0.839512574869481,-0.241860197100671
21.2088629333827,"PreART_Entry",2.2460536386284,0.269187744014193,-0.0199244950149302
22.2334673027979,"PreART_Entry",1.76703200037053,0.438553442941914,-0.0646369630656761
23.4277925125561,"PreART_Entry",1.88185727600809,0.436166709666794,-0.00453644341013459
21.3831299928242,"PreART_Entry",2.14415830666914,0.976380433156224,-0.334768382812054
21.4489221255599,"PreART_Entry",2.31849682124817,0.706411752930897,-0.0123220442661777
21.5115804831958,"PreART_Entry",1.31526580856858,0.342735310593152,-0.254478463201851
22.7998804421757,"PreART_Entry",1.98746803457917,0.717538079674888,-0.0396636479135411
23.357581891714,"PreART_Entry",2.16189067145403,0.781506982959663,0.189966229829486
18.023427895933,"PreART_Entry",1.78478100587517,1.27361083185507,-0.0456852033267161
22.2768983370435,"PreART_Entry",2.2554087133283,0.644025593086894,-0.290872054390523
20.9771871017357,"PreART_Entry",0.633418282446218,0.448293628598738,0.0566881901319936
22.3938559573704,"PreART_Entry",2.17638781978686,1.95250880983223,-0.129834215520343
22.604148187474,"PreART_Entry",1.98037148540304,0.389889285017851,0.124723993850306
22.894406603823,"PreART_Entry",2.59661126440703,0.574308855897666,-0.16760164209629
23.178633059609,"PreART_Entry",2.36007315128791,1.47630009649471,0.262372609974529
23.7183551434627,"PreART_Entry",2.19162986006413,0.682074235197688,-0.0602883296043041
20.9897391500289,"PreART_Entry",1.37212747910637,0.971117058301754,0.155322297010267
23.4277925605433,"PreART_Entry",2.30957813662126,0.938779622610204,0.117369649238907
22.9059255882748,"PreART_Entry",2.68827054572951,0.897083595423764,0.312579751637925
22.5833378518901,"PreART_Entry",2.01637112349059,0.371841940344062,0.0399889180506228
23.4421497724184,"PreART_Entry",2.3653257119908,0.854324747135342,-0.246492020038129
21.5115805311831,"PreART_Entry",2.01981368865275,0.774915193986052,0.268971791739231
22.9578517675438,"PreART_Entry",2.21712172191766,0.764107361657835,-0.141485461515549
22.7998804901629,"PreART_Entry",2.10333490438964,0.40682257320812,0.205658923699083
22.2768983850308,"PreART_Entry",2.18187470923261,0.862065271275864,0.0112888092853179
22.7998805381502,"PreART_Entry",2.11958441814937,0.737065652334079,0.335330622742419
22.5833378998773,"PreART_Entry",1.63000833385155,0.945014956111897,-0.208071015978609
17.9482390190214,"PreART_Entry",2.02355570382407,1.26699271751123,-0.314317703122487
16.6359708251041,"PreART_Entry",0.219178018593857,0.407031425008611,-0.130594601760439
23.7183551914499,"PreART_Entry",1.98874896292936,0.657207414860073,0.110842211225849
22.8540194627613,"PreART_Entry",1.99778521524946,0.665385959142833,0.0126799293452616
19.497778770917,"PreART_Entry",1.63206960752462,0.405274133625366,-0.131577181995084
20.8481499724734,"PreART_Entry",2.19017875147417,0.954199489144573,-0.0422758048840533
24.2435025833593,"PreART_Entry",2.21614300685734,1.15686474494824,-0.269783564845662
22.3247373365122,"PreART_Entry",2.39976046723719,0.390785081889776,0.00298646706250755
23.3575819397013,"PreART_Entry",2.14094945549976,0.903346576371561,-0.0300129996454769
23.8225643196864,"PreART_Entry",1.79754800564739,0.239608527728678,0.0204308622993896
20.9465011927233,"PreART_Entry",2.0002479215373,0.26267848551772,-0.185907753482714
23.3575819876885,"PreART_Entry",2.18961801550326,0.813212847783817,-0.0587375617088164
23.4421498204056,"PreART_Entry",2.13507005380853,0.798459580131223,0.186420708108378
23.4421498683928,"PreART_Entry",2.28778908410406,0.779471390561615,0.362992652311833
