gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
MT-ND3,Overlap,8.028692211543119e-112,3.16985183873562e-7,-1.16351855521217,-0.318303715733028,TRUE,FALSE
H3F3B,Overlap,1.66364547278527e-95,0,-12.8609303906263,-3.26358269576892,TRUE,TRUE
MTRNR2L12,Overlap,1.0630199376426599e-92,2.2395207469572295e-199,-11.9542942544945,-7.67632294708358,TRUE,TRUE
H3F3A,Overlap,3.92878112802756e-83,0,-13.0030546127145,-2.45088395594997,TRUE,TRUE
H3-3A,Overlap,1.68523122213903e-82,0,2.25521537861584,2.1117457359265,TRUE,TRUE
LINC01578,Overlap,2.71494027650536e-80,0,-11.2476440392416,-2.85858266634827,TRUE,TRUE
MT-CO2,Overlap,1.63705720672976e-78,2.87742448144581e-61,-0.81718693501546,-0.36082268725736,TRUE,FALSE
H3-3B,Overlap,1.1185230501706099e-77,0,2.44332206171882,1.98738926724334,TRUE,TRUE
HIST1H4C,Overlap,4.15732873457511e-73,5.974722153260529e-243,-11.4573362459243,-2.87288846216862,TRUE,TRUE
HIST1H1E,Overlap,9.05788856099718e-72,8.857493027142241e-265,-11.3654235125651,-3.57968556692527,TRUE,TRUE
TMSB10,Overlap,9.08518924226344e-63,0,-1.50809110432274,-1.19048438338973,TRUE,TRUE
CIB1,Overlap,9.74263919538839e-60,3.719233986806379e-107,1.20187128085448,0.900002396013485,TRUE,TRUE
RPS10,Overlap,6.9735081836613305e-59,0,2.04343891063392,2.10024606464058,TRUE,TRUE
AL138963.4,Overlap,9.528126806886741e-58,4.38035214769219e-123,-9.16705970516845,-5.32438348753718,TRUE,TRUE
H2AFZ,Overlap,9.51469206897496e-51,2.5596088366289996e-207,-10.6525282388924,-2.54052098561856,TRUE,TRUE
MT-CO1,Overlap,1.22512926362574e-50,3.8641482427551695e-122,-0.705299074532147,-0.550352776958012,TRUE,FALSE
DARS,Overlap,2.3560771314764198e-49,2.11569252590349e-293,-10.8331140264453,-2.80631025866201,TRUE,TRUE
EIF1,Overlap,1.2563814961652e-47,9.50491048133284e-69,0.833137898197184,0.667839001632557,TRUE,TRUE
RPS24,Overlap,1.3288695120172801e-46,5.00487170596689e-74,-0.272323410802804,-0.204476314713883,FALSE,FALSE
