"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.67290927660547e-65,4.71578554843163,0.835,0.031,5.99159343443882e-61,"H3-3B"
4.14071021779334e-65,-3.18275281319319,0.137,0.937,9.28181602420555e-61,"H3F3B"
4.2676175861885e-61,-2.11201422463642,0.152,0.816,9.56629158120013e-57,"FP236383.3"
2.30493628602478e-50,-2.49392249778511,0.141,0.873,5.16674517875314e-46,"H3F3A"
1.0300199922167e-47,5.18186601607611,0.765,0.026,2.30889281455296e-43,"TALAM1"
7.6999535477319e-45,3.48539995380362,0.888,0.337,1.72602158725958e-40,"RPS10"
4.03548227072108e-44,4.70673306481118,0.8,0.03,9.04593705804837e-40,"H3-3A"
3.17538034731932e-42,-3.03185984852661,0.071,0.594,7.11793258655099e-38,"H2AFZ"
5.8971774771457e-36,-1.23381053163793,0.996,0.995,1.32191130327698e-31,"CCL5"
4.1639437928139e-33,-2.79024964205376,0.098,0.723,9.33389640597164e-29,"SLC9A3R1"
4.93516879171764e-33,-1.58169803892216,0.489,0.855,1.10626743635143e-28,"GZMA"
1.52912344214503e-30,1.88116464355911,0.947,0.803,3.42768310791231e-26,"TAGLN2"
3.16672696535939e-30,2.65142273735488,0.976,0.934,7.09853516554962e-26,"CRIP1"
5.32356926892061e-30,-2.94055094440131,0.086,0.636,1.19333128732124e-25,"HIST1H4C"
3.4216202725468e-29,-2.56732632347484,0.06,0.417,7.66990400294091e-25,"H2AFV"
1.60483878738568e-28,4.89981542778272,0.701,0.029,3.59740662580374e-24,"ENSG00000289901"
2.27792371065369e-28,-2.81254018075447,0.059,0.483,5.10619378980132e-24,"C9orf16"
8.70023095203145e-28,5.22051825286847,0.644,0.034,1.95024377020737e-23,"LMNA"
9.20053481663971e-27,-2.69421656237379,0.071,0.514,2.06239188449796e-22,"FAM49B"
1.42258903774285e-26,-3.12155083266446,0.073,0.655,3.18887558700437e-22,"LINC01578"
3.105980219289e-26,-3.51384677317879,0.062,0.573,6.96236525955822e-22,"HIST1H1E"
4.44932468439038e-26,4.72889275629861,0.39,0.017,9.97360621252948e-22,"ENSG00000234961"
5.66572191619561e-26,-1.25681620673947,0.875,0.996,1.27002822473441e-21,"IL32"
4.0431588810855e-25,-2.91170058370524,0.08,0.616,9.06314494784127e-21,"ATP5MD"
1.15539759654912e-24,-1.39618702850724,0.215,0.445,2.58993925242451e-20,"RGS10"
1.47644252763636e-24,0.951788188457587,0.867,0.716,3.30959356994967e-20,"ZEB2"
1.6883257856878e-24,-4.10497113078569,0.041,0.565,3.78455108119776e-20,"H1FX"
2.32812871075703e-24,-2.2844064779044,0.083,0.313,5.21873331803297e-20,"CD27"
3.29944492344847e-24,-0.337385515247172,1,1,7.39603574040209e-20,"RPS15A"
5.89422654816891e-24,-2.35818301300666,0.087,0.551,1.32124982303754e-19,"C5orf56"
3.04345266306112e-23,-1.00082273394793,0.803,0.948,6.8222034895178e-19,"CD3E"
4.51081813198653e-23,-2.75470902129244,0.063,0.459,1.0111449924661e-18,"ATP5MPL"
1.07253651524047e-22,-2.84669145215047,0.122,0.691,2.40419785256304e-18,"FP671120.4"
2.46912943789609e-22,0.725426303208879,0.431,0.512,5.53480054798788e-18,"RBFOX2"
4.84665571546188e-21,-3.50615823788098,0.036,0.406,1.08642634517793e-16,"HIST1H1D"
1.53532681574647e-20,-0.844052697028959,0.779,0.932,3.44158859017728e-16,"TLE5"
1.57093628602639e-20,-1.12030047071443,0.86,0.969,3.52141077875675e-16,"CD52"
2.50041708440648e-20,3.42364146052602,0.63,0.076,5.60493493640556e-16,"LINC-PINT"
2.52121396601211e-20,2.88155280387499,0.88,0.584,5.65155322621274e-16,"VIM"
3.67299940909996e-20,5.62371561860368,0.542,0.019,8.23339547543846e-16,"NHERF1"
5.78325109121948e-20,-0.762360887210681,0.632,0.772,1.29637356460776e-15,"GNAS"
6.42679497207015e-20,-1.40692243836364,0.462,0.795,1.44063036093924e-15,"GMFG"
3.42570539983905e-19,-0.867171711116613,0.319,0.433,7.67906122427922e-15,"CLDND1"
5.65831826070608e-19,-1.19378634668728,0.344,0.617,1.26836862131987e-14,"GYPC"
5.9506023635314e-19,-2.95067345960276,0.036,0.341,1.3338870258092e-14,"HSPB11"
5.96511214716064e-19,-0.912178080178706,0.274,0.447,1.33713953890753e-14,"CNN2"
8.30205969340852e-19,-1.33367560907002,0.079,0.169,1.86098970087445e-14,"CEBPD"
1.59698714716456e-18,1.71634704196319,0.936,0.767,3.57980638908407e-14,"TGFB1"
1.92666269014878e-18,-0.571842135657338,0.911,0.967,4.3188070862375e-14,"SERF2"
2.13135516882271e-18,-2.5194469522527,0.041,0.3,4.77764574643299e-14,"ZNRD1"
7.24278039323731e-18,1.70624460818362,0.319,0.114,1.62354165294808e-13,"DTHD1"
9.21111297950279e-18,-2.3551075609744,0.08,0.479,2.06476308548534e-13,"AC138123.1"
1.66334464541385e-17,-2.63247962653788,0.031,0.243,3.72855335715969e-13,"H2AFY"
1.66598573731208e-17,4.93204214445965,0.545,0.025,3.73447362875876e-13,"ATP5MK"
1.75923926076772e-17,5.01118768930755,0.48,0.021,3.94351072693692e-13,"H2AZ2"
2.05640183478197e-17,-9.14260326649778,0.005,0.164,4.60963035284727e-13,"MTRNR2L12"
2.14139823547601e-17,-1.28585137305664,0.495,0.84,4.80015828464302e-13,"LCK"
2.28339965868705e-17,-1.09495434593422,0.446,0.734,5.11846867491288e-13,"GPSM3"
3.13208932060166e-17,-2.51448588406365,0.05,0.204,7.02089142106067e-13,"ALOX5AP"
3.6148671420267e-17,-0.926844007508015,0.404,0.638,8.10308618556705e-13,"LBH"
5.62412403310354e-17,-2.54613379185615,0.053,0.376,1.26070364326049e-12,"PYURF"
7.28398040957904e-17,4.7083835937662,0.414,0.023,1.63277704861124e-12,"CYRIB"
1.11456465177069e-16,4.7915437874136,0.409,0.019,2.49840812340919e-12,"IRF1-AS1"
1.12978435324116e-16,-1.0995905171392,0.707,0.926,2.53252460622538e-12,"RAC2"
3.09308011204997e-16,-4.23505242231661,0.03,0.323,6.93344837917121e-12,"GAREM1"
6.7348778802182e-16,0.262279622205571,0.066,0.054,1.50969022562971e-11,"ADAT3"
7.56446306938379e-16,-0.404402084201361,0.846,0.916,1.69565004163307e-11,"LAPTM5"
1.49249210509495e-15,-0.103238854092111,1,1,3.34557030278084e-11,"HLA-B"
4.6432175281028e-15,-3.17679282999963,0.03,0.303,1.04082364109952e-10,"HIST1H1C"
4.6680516745245e-15,-0.414164320983327,0.807,0.886,1.04639046336141e-10,"COX7C"
7.74345204549036e-15,-0.657171062070975,0.814,0.912,1.73577221051712e-10,"CORO1A"
8.54561390037303e-15,-1.04864738741057,0.478,0.734,1.91558481190762e-10,"ATP5IF1"
8.98032128990356e-15,-0.465272322276825,0.286,0.364,2.01302882034478e-10,"OCIAD2"
1.05454831220004e-14,-2.27142647783084,0.107,0.382,2.36387549662761e-10,"CORO1B"
1.49520573643081e-14,-2.42647087265162,0.078,0.474,3.3516531787833e-10,"AC004687.1"
1.77136747548723e-14,-2.81625418940026,0.046,0.37,3.97069733305217e-10,"MATR3.1"
2.36745509736523e-14,4.60698154722428,0.486,0.03,5.30688734625389e-10,"MATR3"
3.12908572963507e-14,0.370963063998405,1,0.999,7.01415857154997e-10,"MALAT1"
4.04249298912925e-14,1.53438050684219,0.871,0.73,9.06165228443213e-10,"MT-ATP6"
4.76917060075594e-14,-1.2202679763401,0.432,0.728,1.06905728186545e-09,"FYB1"
7.46702507822184e-14,3.93589889004126,0.433,0.027,1.67380834153421e-09,"YARS1"
8.86384324177164e-14,0.555795828889748,0.06,0.039,1.98691910107553e-09,"TMEM185B"
1.13459746014485e-13,-0.935119925647438,0.118,0.192,2.5433136666607e-09,"SELL"
1.29389304990867e-13,1.24482843351318,0.751,0.477,2.90039066067528e-09,"IDS"
1.62825429053763e-13,0.719104376973333,0.988,0.975,3.64989481766915e-09,"UBC"
2.64013989323945e-13,4.76175822653636,0.545,0.025,5.91813758468555e-09,"H4C3"
2.98325968996595e-13,-0.900279930810578,0.581,0.778,6.68727492102768e-09,"CD81"
3.40461974692521e-13,-1.0952246094637,0.624,0.828,7.63179562470755e-09,"CD8B"
3.69662354041651e-13,-0.823256687812511,0.376,0.569,8.28635132819766e-09,"WAS"
4.07711532209626e-13,-1.4426908729287,0.251,0.555,9.13926170601097e-09,"POLD4"
7.24019782832956e-13,-0.469902716189204,0.4,0.492,1.62296274519835e-08,"CYTOR"
1.00839908384386e-12,-1.35615695576282,0.343,0.701,2.26042738634439e-08,"TRAF3IP3"
1.7059439358885e-12,-0.964288521809345,0.268,0.518,3.82404392668765e-08,"TC2N"
1.97988353231127e-12,1.65459677819113,0.726,0.405,4.43810692602893e-08,"ADGRE5"
2.32555629705834e-12,-2.47890686968472,0.028,0.199,5.21296699548599e-08,"PHB"
2.42016395694139e-12,4.4055072728544,0.216,0.017,5.42503952587982e-08,"LINC00486"
2.6674683281197e-12,-0.825522729887319,0.387,0.571,5.97939700431311e-08,"TRAPPC1"
2.88462892759333e-12,-0.196592222834581,0.979,0.983,6.46618420409321e-08,"RACK1"
2.88821197849077e-12,2.23958670199675,0.162,0.034,6.4742159709849e-08,"MYO6"
2.97748674746811e-12,-2.23399409257751,0.088,0.353,6.67433429312453e-08,"SIT1"
3.74261347307832e-12,-2.75825180404341,0.018,0.157,8.38944236125236e-08,"H2AFJ"
4.70856474665514e-12,-0.943750412410973,0.455,0.681,1.05547187361022e-07,"FKBP8"
4.90138181403031e-12,0.741527142488989,0.393,0.266,1.09869374743303e-07,"SYTL3"
4.90270804663468e-12,-0.633100032806725,0.766,0.883,1.09899103573363e-07,"PSMB9"
5.03003720139151e-12,-0.363394787806073,0.878,0.931,1.12753313906392e-07,"LIMD2"
5.5830995739649e-12,-0.678238496651187,0.563,0.729,1.25150760049997e-07,"CAPZB"
7.25735872489563e-12,-0.163056049038435,0.999,0.998,1.6268095317726e-07,"RPL29"
8.13207812800015e-12,5.00719648850267,0.455,0.022,1.82288663317251e-07,"H2AZ1"
8.329479418107e-12,-1.03362168397118,0.697,0.924,1.86713610636286e-07,"YPEL3"
1.09534051343157e-11,-3.00456588408403,0.014,0.135,2.45531529490822e-07,"KARS"
1.12223019219811e-11,1.07732283115693,0.533,0.336,2.51559119883129e-07,"DSTN"
1.18411095572911e-11,-0.118003376211828,0.621,0.626,2.65430311836236e-07,"ARL6IP1"
1.30964165513257e-11,-1.5757398204711,0.16,0.441,2.93569273414517e-07,"PYCARD"
1.39379655209548e-11,0.820530839244824,0.283,0.18,3.12433435117724e-07,"CSGALNACT1"
1.40440845361693e-11,-1.05985909481413,0.329,0.575,3.1481219896277e-07,"GIMAP1"
1.61737919285904e-11,-3.8804434720618,0.003,0.063,3.62551719871282e-07,"AL133415.1"
1.74903638179163e-11,0.293665833939014,0.786,0.758,3.92063995342411e-07,"KLRD1"
1.84682330683289e-11,-0.496742880434044,0.708,0.814,4.13983912459661e-07,"ARPC1B"
2.11106580613951e-11,1.65769154877435,0.828,0.515,4.73216511104233e-07,"EZR"
2.18893929895137e-11,-0.5025591833414,0.143,0.19,4.9067263325294e-07,"C11orf68"
2.24866234142549e-11,-1.26602826996389,0.272,0.383,5.04060150453937e-07,"KLRC2"
2.7029252549909e-11,-2.58568279687227,0.032,0.233,6.0588772515876e-07,"ADSS"
3.86942170669941e-11,2.16023980381661,0.278,0.077,8.67369569773739e-07,"VIM-AS1"
3.98346597942702e-11,-0.14822650837498,0.602,0.626,8.9293373394836e-07,"LAT"
4.344235228783e-11,-0.875154886781184,0.469,0.669,9.73803768883997e-07,"LDHB"
4.93147425617001e-11,-1.09009081398742,0.029,0.054,1.10543926926307e-06,"RNF123"
5.03738005086156e-11,-0.652027910644076,0.64,0.778,1.12917911220113e-06,"SRSF5"
5.29497865461727e-11,8.89887363052491,0.105,0,1.18692241521901e-06,"KLRK1-AS1"
5.4534609974369e-11,-2.78416709795244,0.026,0.206,1.22244781718546e-06,"KIAA1109"
5.69102396136915e-11,-0.905920962672487,0.319,0.502,1.27569993118051e-06,"GLIPR1"
5.96289507252201e-11,-2.43498306791869,0.039,0.276,1.33664255945653e-06,"SARS"
6.29961591105563e-11,-0.646724004238844,0.413,0.554,1.41212190262223e-06,"PCBP2"
7.72888224811675e-11,0.539973904158233,0.999,0.997,1.73250624473785e-06,"RPL41"
8.23172052997503e-11,-0.513812220098414,0.462,0.58,1.8452224739992e-06,"ARF5"
8.46118885281341e-11,-1.18386096831305,0.874,0.975,1.89666009324665e-06,"CD74"
9.95065787492764e-11,-0.264637200412297,0.392,0.427,2.23053946924378e-06,"MRPL10"
1.01551946730931e-10,-2.33863896187534,0.061,0.154,2.27638843792055e-06,"GZMK"
1.09961589988682e-10,-2.87600019061377,0.011,0.1,2.4648990011863e-06,"AC004865.2"
1.15596112598769e-10,-3.05102198201221,0.027,0.258,2.591202460014e-06,"DARS"
1.22262126465431e-10,-2.89025088551974,0.041,0.339,2.74062782684911e-06,"YARS"
1.46535485158906e-10,0.360659501897808,0.076,0.06,3.28473943532203e-06,"PACC1"
1.47673741827891e-10,-0.708992462969947,0.043,0.069,3.31025459681401e-06,"NAGLU"
1.57756787637233e-10,-0.481669729716287,0.594,0.705,3.53627615167621e-06,"MZT2B"
1.82830314367093e-10,-2.68297485035304,0.013,0.105,4.09832432685277e-06,"AC090152.1"
2.16472578486027e-10,-6.36428132043547,0.003,0.18,4.85244931934278e-06,"AL138963.4"
2.3026067748625e-10,-3.24118916441201,0.027,0.308,5.16152334653177e-06,"TCTEX1D2"
2.47608042693867e-10,2.65655956560225,0.6,0.217,5.55038188502573e-06,"MYADM"
2.87757861744103e-10,-0.950687017143531,0.254,0.445,6.45038022885581e-06,"ABRACL"
4.22761860408015e-10,6.57829730638163,0.12,0.001,9.47662986290607e-06,"ENSG00000290537"
4.51775091621349e-10,-1.95056695079076,0.078,0.258,1.01269904537842e-05,"ERN1"
4.51897896369377e-10,-0.163462811410239,0.437,0.473,1.0129743245016e-05,"NDUFB9"
4.8229000402054e-10,-1.99347293475558,0.102,0.225,1.08110127301244e-05,"KLRB1"
4.87715301534618e-10,-0.16291197147421,0.146,0.156,1.09326261992e-05,"NCR1"
5.18549301426936e-10,-0.798779104207787,0.358,0.529,1.16238011407862e-05,"IDH2"
5.41063018748649e-10,-0.260967060463292,0.66,0.698,1.21284686282697e-05,"SSR2"
5.60921161327584e-10,3.10301806619188,0.397,0.06,1.25736087523191e-05,"RASGEF1B"
5.83310100660796e-10,-0.39456546180826,0.151,0.188,1.30754792164124e-05,"CERK"
6.19192036842302e-10,1.42048715539438,0.407,0.19,1.3879808697857e-05,"BCL3"
6.4253635058907e-10,-0.442973987595061,0.109,0.144,1.44030948348046e-05,"NEK9"
6.4707459528909e-10,-0.463457408539901,0.809,0.881,1.45048241280003e-05,"ATP5MC2"
