"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.19828124975468e-262,-0.508047978350154,0.719,0.803,4.9276672494501e-258,"MT-ATP8"
3.54306059832204e-262,-16.4419762591963,0,0.248,7.94212463719869e-258,"FP236383.3"
7.10261158057649e-221,-12.2524290800981,0,0.229,1.59212141190203e-216,"H3F3A"
1.66578523877262e-220,0.595966638881369,0.985,0.737,3.73402419123271e-216,"H3-3B"
2.72203726808365e-209,-12.3574508174624,0,0.223,6.10171874013631e-205,"H3F3B"
1.1109608505239e-205,0.77594304406195,0.996,0.82,2.49032984253437e-201,"RPS10"
6.55430397663872e-184,0.445381644745516,0.89,0.931,1.46921277940333e-179,"MT-ATP6"
3.29599651478508e-180,-12.3587101586426,0,0.198,7.38830578754224e-176,"FP671120.4"
8.47372303353972e-173,0.967405425743778,0.995,0.965,1.89946975519826e-168,"CRIP1"
3.81080748751254e-172,2.13974463022223,0.363,0.211,8.54230606400811e-168,"RBFOX2"
1.44592400543168e-165,0.46664214844334,0.943,0.717,3.24118325057565e-161,"H3-3A"
6.17653948081915e-130,-10.9946322779933,0,0.159,1.38453309002042e-125,"SLC9A3R1"
3.64195174227078e-128,-0.361903942670649,0.519,0.578,8.16379902547418e-124,"PTPRCAP"
1.30845634148435e-123,-0.913350289821083,0.837,0.865,2.93303573507132e-119,"CD52"
3.52972844777919e-123,1.42863886071871,0.963,0.794,7.91223928854183e-119,"VIM"
2.68578981064001e-116,-0.743789167294761,0.854,0.917,6.02046643953064e-112,"IL32"
2.04844193684685e-108,-10.7717764073201,0,0.142,4.5917874456359e-104,"C5orf56"
1.07690970809314e-105,-10.718974113857,0,0.14,2.41400080166158e-101,"HIST1H4C"
4.75418548937968e-105,-10.4093900393719,0,0.131,1.06569821929935e-100,"ATP5MD"
8.62253385397974e-104,-10.5797713156167,0,0.131,1.9328271887081e-99,"AC138123.1"
2.71144501596296e-103,0.897949103080427,0.985,0.904,6.07797514778257e-99,"TAGLN2"
2.70333321431501e-94,-10.4669775426646,0,0.127,6.05979173320853e-90,"AC004687.1"
7.13687239310338e-92,-10.2763485300578,0,0.116,1.59980131563805e-87,"FAM49B"
1.84193627028769e-90,0.205640069557337,0.826,0.66,4.12888434347688e-86,"ENSG00000289901"
