gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
AC004687.1,Overlap,2.98499276768541e-5,2.0285470759436797e-36,-8.7755069297658,-3.91947664067645,TRUE,TRUE
HIST1H1D,Overlap,3.17153967308896e-5,1.3799014674976598e-42,-8.96338758832506,-4.80268756929328,TRUE,TRUE
SARS,Overlap,4.25497669759847e-5,6.43997172249633e-28,-7.57872411726755,-3.35478455409129,TRUE,TRUE
LMNA,Overlap,1.2656721847568e-4,6.36048789719685e-80,1.78501452769937,2.33018111856083,TRUE,TRUE
RPS4X,Unsuppressed_only,6.4993063570349e-4,NA,-0.53777048546564,NA,FALSE,FALSE
ADSS,Overlap,7.0609469454784e-4,6.50715248330169e-22,-7.82691361492875,-3.50580552355491,TRUE,TRUE
H2AFJ,Overlap,8.7744941937525e-4,2.2998929858916502e-21,-7.41212688161873,-3.80122854725965,TRUE,TRUE
AC078883.1,Overlap,9.6397561394615e-4,3.63600357879641e-28,-6.87600323838793,-4.79775929915117,TRUE,TRUE
RELB,Overlap,0.0010958433391169101,1.073787472939e-5,1.06085804412943,1.17934540450092,TRUE,TRUE
TARSL2,Overlap,0.00112009349336358,4.09910182270684e-10,-6.45072042212346,-5.18003275439979,TRUE,TRUE
AC008105.3,Overlap,0.00128078482133235,1.42191581063066e-26,-7.98157356295166,-3.08532890184218,TRUE,TRUE
TMEM173,Overlap,0.00140642466979909,1,-4.93737702060631,-6.39898563534236,TRUE,FALSE
CDC37,Overlap,0.00204411289754535,0.0809290815275573,0.373579316585066,0.447169933589657,FALSE,FALSE
H2AZ2,Overlap,0.00230402143034196,1.3681068938849101e-46,2.08169754041993,2.11642116011326,TRUE,TRUE
CD27,Overlap,0.00313123868938324,2.14155967798993e-20,-2.27600732791187,-1.47393944903314,TRUE,TRUE
EEF1A1,Overlap,0.0031983526996264,1,-0.148735486366008,0.234098543968649,FALSE,FALSE
COTL1,Overlap,0.00357581453481143,0.00118691736176027,-0.379095084704181,-0.747108192848074,FALSE,TRUE
RACK1,Overlap,0.00731286617204913,4.74757516959623e-5,-0.346159009412279,-0.121843008246962,FALSE,FALSE
GIMAP4,Overlap,0.00888141597023798,1.42124820329181e-29,-1.82108954581683,-1.6461012793291,TRUE,TRUE
AL133415.1,Overlap,0.0130659345701338,4.08075153032724e-6,-5.76217532953496,-4.24741250534838,TRUE,TRUE
WARS,Overlap,0.0169588960056683,1.96702266047752e-9,-6.5990490560229,-4.11240662418488,TRUE,TRUE
RPL26,Unsuppressed_only,0.0233126461404866,NA,-0.218708254128348,NA,FALSE,FALSE
TARS,Overlap,0.0247764730740543,7.86455352807283e-13,-6.69857275024355,-4.29751256318546,TRUE,TRUE
SERPINB9,Overlap,0.0270038809305627,0.005285131788862,1.69922789629061,0.913884767490085,TRUE,TRUE
PHB,Overlap,0.0283182582308628,1.74068438820154e-24,-7.50395554484164,-4.00620134822463,TRUE,TRUE
HIST1H1C,Overlap,0.0286967176223111,4.4740600440300095e-35,-8.61159689024575,-5.45257741463944,TRUE,TRUE
RPL13,Overlap,0.0316840599977425,1,-0.177001536414176,0.193361099713377,FALSE,FALSE
MARCH5,Overlap,0.0329043277881697,3.28918956876499e-23,-6.92645884408581,-4.46167345483684,TRUE,TRUE
AC245297.3,Overlap,0.0341400813471018,4.69474378457508e-12,-7.83015570794172,-3.05299764361657,TRUE,TRUE
AC006369.1,Overlap,0.0359246105887681,1.6703260109731e-7,-7.8316531094427,-2.62306035093178,TRUE,TRUE
ZNF611,Unsuppressed_only,0.0374319243527954,NA,1.06174552919736,NA,TRUE,FALSE
FAM160B1,Overlap,0.0381745050333232,6.74603925047709e-12,-6.52217455886553,-5.13811648299643,TRUE,TRUE
C12orf10,Overlap,0.0406170056213667,5.0378181490442794e-18,-7.06617947000819,-3.43017541310316,TRUE,TRUE
C12orf65,Overlap,0.04170412441818,1.0139755214652001e-16,-6.99201023644405,-4.40054809662328,TRUE,TRUE
MARCH7,Overlap,0.0442854909814667,3.59338338219741e-34,-7.52554691998913,-4.80328658289127,TRUE,TRUE
AC025159.1,Overlap,0.0457330518444399,5.18323201412171e-6,-6.53533811484913,-3.02205138043149,TRUE,TRUE
ADPRHL2,Overlap,0.0462265772940396,5.949871227210339e-19,-6.88586164596344,-4.2248813541894,TRUE,TRUE
AC007384.1,Overlap,0.0530923658775897,1.13367038767545e-18,-7.00932533891992,-4.35156598194535,FALSE,TRUE
MTRNR2L8,Overlap,0.0545060677389852,1,-3.34319941149688,-4.80480802623293,FALSE,FALSE
RPL29,Unsuppressed_only,0.0643034381747293,NA,-0.290377884310982,NA,FALSE,FALSE
TCTEX1D2,Overlap,0.0741118101294189,2.75853185233801e-14,-6.53813246875004,-7.99974108348609,FALSE,TRUE
RPS19,Unsuppressed_only,0.0800418660227936,NA,-0.396522575441788,NA,FALSE,FALSE
RPL18A,Overlap,0.117567726670143,1,-0.144918862597448,0.181253508854214,FALSE,FALSE
NINJ1,Overlap,0.132690169725139,1,0.638980120056728,0.93744730482924,FALSE,FALSE
UBB,Overlap,0.13682523511533,2.95348190842391e-27,0.618803748617343,0.871270337288376,FALSE,TRUE
BCAS2,Overlap,0.140565546389037,1,0.487906311740166,0.32056094522002,FALSE,FALSE
PCYT2,Overlap,0.141965604693277,1,-0.430371007055983,-0.983243068206487,FALSE,FALSE
ENSG00000289901,Overlap,0.147317823280226,1.0487959084402699e-76,1.87691769290092,1.49304497328094,FALSE,TRUE
ELL2,Overlap,0.150471555957756,0.874950209731359,2.0046244742352,1.19929398690667,FALSE,FALSE
SLC3A2,Overlap,0.160220469188935,0.041139222249694,0.828315361782378,0.714976697975709,FALSE,TRUE
TLE5,Overlap,0.170947355589358,3.62953338453071e-27,-1.06853510479489,-0.98903185389964,FALSE,TRUE
SLC25A6,Unsuppressed_only,0.207977528865723,NA,-0.504052219062952,NA,FALSE,FALSE
PRNP,Overlap,0.216288054162971,1.11207950973856e-8,1.08384718777146,1.21240605685926,FALSE,TRUE
LINC-PINT,Overlap,0.241910300401404,1.36922744895457e-63,1.8726218100475,1.60566770940702,FALSE,TRUE
KIF21A,Overlap,0.246983020655782,2.7630592968294298e-12,3.34428645322838,3.35123178959705,FALSE,TRUE
TKT,Overlap,0.252225681859724,6.74404221336641e-7,-0.941816075018845,-0.81972250065899,FALSE,TRUE
NFKB1,Overlap,0.269167608590877,1,1.40277141430377,0.745042822021357,FALSE,FALSE
IL23R,Overlap,0.27017617299767,1,-6.02581531050748,-0.376824608939248,FALSE,FALSE
LDHB,Overlap,0.345169682542081,1.93349926894486e-16,-1.01755674927451,-1.2503605580181,FALSE,TRUE
RPL22L1,Overlap,0.36674604714741,1,-0.896424054260309,-0.442069717470553,FALSE,FALSE
ADGRE5,Overlap,0.490276337104611,5.41332422731806e-24,1.12233373838638,1.29331587405202,FALSE,TRUE
RPS24,Overlap,0.507638998052295,1,-0.262442198979474,0.221156545557734,FALSE,FALSE
ZNF720,Overlap,0.651293850951008,2.7075651916352e-6,-6.27664377962765,-2.93784098970491,FALSE,TRUE
PMEPA1,Overlap,0.658925950521687,7.72625860955794e-5,1.42583461875135,1.28714426110903,FALSE,TRUE
ZNRD1,Overlap,0.675453897794395,3.7297600452576596e-36,-8.08756885837631,-3.9803293958389,FALSE,TRUE
HIST1H3D,Overlap,0.683279546884431,4.6984028423918e-4,-6.36473200822269,-3.34727937602719,FALSE,TRUE
H2AFY,Overlap,0.703753845283686,1.5689024083515201e-21,-7.6036077295036,-3.85371034678485,FALSE,TRUE
OVCA2,Overlap,0.708935995003674,4.21188511865068e-14,-6.5789305525559,-3.88042160052368,FALSE,TRUE
TRGV9,Overlap,0.746975614686096,1,-0.523132184930708,-0.248019367828277,FALSE,FALSE
TRBV28,Overlap,0.752812276820829,1,-2.37282323999218,-2.17423293930035,FALSE,FALSE
RGS10,Overlap,0.763338941543819,1.20341186154723e-12,-1.07307395754186,-1.39241239893274,FALSE,TRUE
AC068587.4,Overlap,0.764206104222283,7.14366128954326e-23,-8.19822724164721,-3.65053078058837,FALSE,TRUE
FAM207A,Overlap,0.796683522336241,3.14115514623351e-8,-5.92135881933915,-4.38432405677883,FALSE,TRUE
FAM102A,Overlap,0.827013005032146,7.403841514103939e-23,-7.71841236210962,-2.96968562104297,FALSE,TRUE
IL16,Overlap,0.859674033617953,1.24526833400064e-33,-1.71462303399451,-2.04603357289681,FALSE,TRUE
HIST1H2AC,Overlap,0.860943959520113,2.48861974010699e-13,-7.49064008890353,-3.49720926319134,FALSE,TRUE
FAM49B,Overlap,0.869891167594944,8.69935379515325e-50,-8.58787665841392,-4.15206327328015,FALSE,TRUE
MARCH2,Overlap,0.904082300465509,0.200670798708148,-6.11304169962036,-2.97710238419532,FALSE,FALSE
RPL41,Unsuppressed_only,0.927714251695421,NA,0.498903356114088,NA,FALSE,FALSE
FOPNL,Overlap,0.956058417263153,1.06874753448443e-6,-6.38791106083475,-3.46679390704406,FALSE,TRUE
EPRS,Overlap,0.958993451222166,3.1111630627697097e-26,-7.42984504651266,-4.15350286317807,FALSE,TRUE
TMEM8A,Overlap,0.988212126823695,2.3226722084617003e-10,-6.02258138903777,-5.55298691368825,FALSE,TRUE
RMRP,Overlap,1,1,-6.16349715511609,-2.62942935285139,FALSE,FALSE
MTSS1,Overlap,1,1,1.79314538879382,0.896166961716523,FALSE,FALSE
CLIC1,Overlap,1,4.83969607904034e-5,-0.9342374133665,-0.356875916224729,FALSE,FALSE
TAZ,Overlap,1,2.02246260718762e-18,-7.024906070115,-3.85363085399332,FALSE,TRUE
CCDC130,Overlap,1,2.6304375381405403e-15,-6.95641583850898,-3.19129339782923,FALSE,TRUE
MARCH9,Overlap,1,5.09313505830791e-16,-7.29781577190277,-3.79944531104931,FALSE,TRUE
GBA,Overlap,1,0.0584770684282563,-5.53193697193514,-2.62806238948654,FALSE,FALSE
AC005332.4,Overlap,1,0.0120949541148128,-5.98777952004719,-4.23390253041226,FALSE,TRUE
AC100810.1,Overlap,1,1,-5.8610255047417,-3.2790823554113,FALSE,FALSE
MT-CO1,Overlap,1,1,-0.224543035790934,-0.264419735099499,FALSE,FALSE
PPIL4,Overlap,1,1,0.537784434944249,0.119472940323506,FALSE,FALSE
GYPC,Overlap,1,8.09977923490386e-53,-1.45781509183608,-1.51613196900295,FALSE,TRUE
TGFB1,Overlap,1,3.24313528654661e-73,1.20023637672867,1.22408092741696,FALSE,TRUE
SAT1,Overlap,1,1.19589226645682e-12,1.39132885033138,1.34331306096584,FALSE,TRUE
PSMB10,Overlap,1,9.73679736442723e-20,-1.2688619949819,-1.14913813346673,FALSE,TRUE
CAMK1D,Overlap,1,0.836813954238693,1.26617164133243,0.622330431245642,FALSE,FALSE
RASGEF1B,Overlap,1,3.95012186343865e-10,1.03004927723022,0.278989616860737,FALSE,FALSE
BIRC3,Overlap,1,1,1.67171028744953,0.963865805643675,FALSE,FALSE
ENSG00000289614,Overlap,1,4.16241084223661e-7,3.06656975405238,2.06981832242763,FALSE,TRUE
PRXL2C,Overlap,1,5.30293013901024e-8,1.93725301449622,2.74887695327876,FALSE,TRUE
ANXA2,Overlap,1,9.36650182021537e-24,1.32388761625964,2.11575717018348,FALSE,TRUE
HSPD1,Overlap,1,1,1.26824708247291,0.366939306680509,FALSE,FALSE
SLC1A4,Overlap,1,1,3.56429215430715,1.80368825241956,FALSE,FALSE
KIF5C,Overlap,1,1,2.40134369959487,2.39094681645478,FALSE,FALSE
RPL36,Overlap,1,1,-0.108869253546071,0.115297185223131,FALSE,FALSE
PIGT,Overlap,1,1,0.799536207126315,0.411932215045278,FALSE,FALSE
TAF10,Unsuppressed_only,1,NA,0.352257024216883,NA,FALSE,FALSE
TRDV2,Overlap,1,3.08596300653728e-26,-1.73477012445742,-1.68173464060498,FALSE,TRUE
FHL3,Overlap,1,1,-0.865110975570583,-0.408938546857086,FALSE,FALSE
RMND1,Overlap,1,1,-0.512207620387131,-0.406181551662662,FALSE,FALSE
ZYX,Overlap,1,0.592741260035946,-0.500955438710084,-0.482954913008191,FALSE,FALSE
CRIM1,Overlap,1,1,0.217469978476557,-0.492821718954469,FALSE,FALSE
MT-ND3,Overlap,1,1,-0.707376662873995,-0.12057335895942,FALSE,FALSE
SRA1,Overlap,1,1,0.632954505578236,0.176714875337869,FALSE,FALSE
CHASERR,Overlap,1,2.98254653783781e-39,2.13195790503141,1.94665794048522,FALSE,TRUE
ENO1,Overlap,1,2.98128623378639e-80,-1.77694649681111,-1.60803536125035,FALSE,TRUE
DOCK9,Unsuppressed_only,1,NA,0.573759715372842,NA,FALSE,FALSE
CRIP1,Overlap,1,2.13078140094338e-97,1.32678387112987,1.60413278804809,FALSE,TRUE
SKP1,Overlap,1,0.00390029337915705,0.510908854183887,0.563469236877229,FALSE,FALSE
PNP,Overlap,1,2.0030196165628e-8,0.358657584056075,0.620883384000429,FALSE,TRUE
EIF3C,Overlap,1,1,-0.67167022026966,-0.677399282337809,FALSE,FALSE
VEGFB,Overlap,1,4.22121288346646e-46,-1.99747332545974,-2.54300625884229,FALSE,TRUE
GARS1,Overlap,1,2.65543566615468e-6,2.26653125498916,2.0973495932496,FALSE,TRUE
RXRA,Overlap,1,1,1.54226671237402,1.23938277311406,FALSE,FALSE
TALAM1,Overlap,1,1.0305965536872899e-62,1.51893238028224,1.02449323900851,FALSE,TRUE
MAN1A1,Unsuppressed_only,1,NA,0.975447067610455,NA,FALSE,FALSE
MYADM,Overlap,1,6.852782462910001e-55,1.35355885357732,2.06168456563793,FALSE,TRUE
C2CD4D,Unsuppressed_only,1,NA,3.23916143353155,NA,FALSE,FALSE
VIM,Overlap,1,9.683219647717649e-95,1.54668255401802,2.47661966838684,FALSE,TRUE
CAST,Overlap,1,0.0740594875325588,0.58811076980798,0.451345270525329,FALSE,FALSE
UBE2G1,Unsuppressed_only,1,NA,0.557132716550489,NA,FALSE,FALSE
SQSTM1,Overlap,1,1,0.668891571131034,0.608995013172912,FALSE,FALSE
AAK1,Overlap,1,1,-0.476810282411547,-0.44122759803621,FALSE,FALSE
ELK4,Overlap,1,1,-0.113879976080485,-0.308751542829569,FALSE,FALSE
CALM1,Overlap,1,2.0340511034999802e-9,0.371847651236132,0.38739117482,FALSE,FALSE
CEBPD,Overlap,1,1,-0.928015820942299,-0.176852518276128,FALSE,FALSE
MAP3K4,Overlap,1,1,0.650007731968631,0.517669780516161,FALSE,FALSE
RASGRP1,Overlap,1,3.54050735279292e-11,-0.403122587528991,-1.14926874249331,FALSE,TRUE
SNRPD2,Overlap,1,0.155343606944123,-0.491037339058489,-0.219231521003597,FALSE,FALSE
PIK3CB,Overlap,1,1,1.02733851187028,0.450156326013645,FALSE,FALSE
AKAP13,Overlap,1,3.84151218896172e-13,0.713737160614312,0.744602895847869,FALSE,TRUE
ATP6V0E1,Overlap,1,1,0.118848296494607,0.166339644243648,FALSE,FALSE
GNPDA1,Overlap,1,5.28981749457286e-7,-3.71908590972297,-1.85610257116044,FALSE,TRUE
STAT3,Overlap,1,1,0.732406680742379,0.302849792525698,FALSE,FALSE
TPI1,Overlap,1,6.00468331563631e-85,-2.04844411463191,-1.96079172854544,FALSE,TRUE
YARS1,Overlap,1,2.097914198745e-20,2.29350752108385,1.96532272906053,FALSE,TRUE
SC5D,Overlap,1,1,0.810330928889408,0.336785797085617,FALSE,FALSE
LINC02100,Overlap,1,1,0.116319717139487,-1.33222416950775,FALSE,FALSE
GPI,Overlap,1,7.41542062384081e-60,-2.23281999792208,-2.42679049487722,FALSE,TRUE
QPCT,Overlap,1,1,1.88614405929824,0.848620930446735,FALSE,FALSE
ENSG00000287216,Overlap,1,1,5.51512974542336,3.87515884166358,FALSE,FALSE
CXCR6,Overlap,1,1.1495149730605502e-9,-1.51730355480534,-1.32256599624382,FALSE,TRUE
TARS1,Overlap,1,6.27883955332535e-5,2.51996216173475,2.06856049070205,FALSE,TRUE
DCAF5,Overlap,1,1,0.121394054882346,-0.344856665456458,FALSE,FALSE
TXNDC12,Overlap,1,1,-0.463943118087385,-0.196247049712971,FALSE,FALSE
UBXN7,Unsuppressed_only,1,NA,0.543745394652893,NA,FALSE,FALSE
TNFSF12,Overlap,1,1,-2.09177111880826,-1.2972524896384,FALSE,FALSE
FRMD4B,Overlap,1,1,-0.420377558958751,-0.531093583028269,FALSE,FALSE
SIT1,Overlap,1,1.60163640363792e-27,-2.34402375135654,-3.28523708435415,FALSE,TRUE
SEPTIN6,Overlap,1,9.7843633684977e-20,-1.21592315736569,-1.29714987975295,FALSE,TRUE
BTBD9,Overlap,1,1,0.986464707623055,0.450924839273639,FALSE,FALSE
TRIM13,Unsuppressed_only,1,NA,0.614701011933715,NA,FALSE,FALSE
LCP1,Overlap,1,4.81369600643173e-14,-0.643822447332173,-1.04009850988311,FALSE,TRUE
MAPRE3,Overlap,1,1,3.37826344571646,2.99272868099266,FALSE,FALSE
SUPT20H,Overlap,1,1,-0.223574391726676,-0.609708616494667,FALSE,FALSE
WHRN,Overlap,1,0.0093784938929816,1.43433496522001,1.16982395113843,FALSE,TRUE
GNAS,Overlap,1,1.48690020447198e-13,0.176060795249453,-0.312459000943962,FALSE,FALSE
HMGN3,Overlap,1,5.55774958287776e-7,-1.90593763339308,-1.47003870006768,FALSE,TRUE
GAPDH,Overlap,1,8.73870570387219e-25,-0.417220173942292,-0.464969106743715,FALSE,FALSE
AC006064.4,Overlap,1,1.26736268392258e-16,-6.39850516462895,-5.98899538449001,FALSE,TRUE
SP100,Unsuppressed_only,1,NA,0.305564152224869,NA,FALSE,FALSE
PFKFB4,Overlap,1,0.111232722724373,-4.51631690395768,-3.67559733125748,FALSE,FALSE
MARS,Overlap,1,3.63254330263327e-13,-6.72494517265924,-6.14590868277813,FALSE,TRUE
KIT,Overlap,1,1,0.738074903977733,-1.21512007719338,FALSE,FALSE
AL118516.1,Overlap,1,6.9864682644564305e-9,-6.06474396410778,-5.42591579887539,FALSE,TRUE
TRGV10,Overlap,1,1,1.49237617187165,-0.281757823935848,FALSE,FALSE
WASL,Unsuppressed_only,1,NA,0.960997323302275,NA,FALSE,FALSE
PKM,Overlap,1,2.7557110522697e-28,-1.61211806669197,-0.927926684621924,FALSE,TRUE
ABHD17A,Overlap,1,0.76320413919335806,0.715411529895487,0.320200068059667,FALSE,FALSE
HIST1H2AM,Overlap,1,4.4326454150541e-6,-5.86208618194215,-7.3236947966782,FALSE,TRUE
CASC4,Overlap,1,3.26197788199389e-11,-6.40577807794764,-4.00794507568851,FALSE,TRUE
FAM192A,Overlap,1,7.28130350309491e-10,-6.46996779922465,-4.42844066396679,FALSE,TRUE
SLC2A4RG,Overlap,1,0.00128039068770428,-1.92935801363383,-1.2996566468104,FALSE,TRUE
PBX4,Overlap,1,1.4979012276276301e-9,1.15491448692186,1.51013035350447,FALSE,TRUE
ELMSAN1,Overlap,1,6.1284284647178e-4,-6.09978000097209,-2.27437550460318,FALSE,TRUE
CARS,Overlap,1,3.94804465116203e-8,-6.62902035205988,-3.62239876812181,FALSE,TRUE
ANP32B,Overlap,1,6.892972538234379e-12,-0.846050994545024,-0.780261469201666,FALSE,TRUE
AC127521.1,Overlap,1,1,-5.01540705128268,-3.34784130651396,FALSE,FALSE
TTC37,Overlap,1,6.379344812282051e-9,-6.30588269671586,-2.98062942764254,FALSE,TRUE
ITPKB,Unsuppressed_only,1,NA,0.474197076904047,NA,FALSE,FALSE
HSPB11,Overlap,1,5.348197224083289e-22,-7.69780085427971,-3.46182714965456,FALSE,TRUE
TRNAU1AP,Overlap,1,1,-0.138627867008813,-0.201651486732544,FALSE,FALSE
HIST2H2AC,Overlap,1,9.77115090298355e-12,-6.27244963886724,-5.8383335756471,FALSE,TRUE
AC243960.1,Overlap,1,2.43218665817945e-10,-7.57306168221877,-3.63835491651211,FALSE,TRUE
DDX58,Overlap,1,3.5335983615985704e-9,-6.58198712044113,-3.55134124695841,FALSE,TRUE
AC016065.1,Overlap,1,1,-4.98947791055027,-3.74784140514958,FALSE,FALSE
AL135925.1,Overlap,1,0.607198660796412,-5.1569094913754,-2.96019898885329,FALSE,FALSE
AC034238.1,Overlap,1,0.0285825996477708,-5.58305377487982,-2.95005552009593,FALSE,TRUE
LINC01137,Overlap,1,2.5785900749709e-4,-5.55775416996912,-7.01936278470517,FALSE,TRUE
CORO7,Overlap,1,1,0.80975447170141,0.332876707273654,FALSE,FALSE
AC079781.5,Overlap,1,5.12223664196474e-8,-6.73846750586154,-3.09190095369557,FALSE,TRUE
AL136454.1,Overlap,1,1,-3.48171495080071,-2.93735191243873,FALSE,FALSE
HIST1H2AG,Overlap,1,0.0207085521462178,-5.3504671995156,-3.31708458622608,FALSE,TRUE
TMEM50A,Overlap,1,1,0.119728234677569,0.33133049001007,FALSE,FALSE
CD52,Overlap,1,0.327583609494947,-1.3052337596148,-1.06858245897343,FALSE,FALSE
RPL5,Overlap,1,1,-0.298730484648393,0.123305820090146,FALSE,FALSE
AL627171.2,Overlap,1,0.00411058744086247,-6.37921621337685,-2.32971910922032,FALSE,TRUE
MARCH3,Overlap,1,8.83111808340997e-9,-6.39865444977553,-3.85688809305765,FALSE,TRUE
CYHR1,Overlap,1,5.37887210431868e-5,-6.22901965367112,-3.13957259715121,FALSE,TRUE
EMC4,Overlap,1,1,0.529362308606858,0.301191875718468,FALSE,FALSE
LGALS1,Overlap,1,0.110462110317949,1.91757309279677,1.56784381320852,FALSE,FALSE
NARS,Overlap,1,1.56255279289792e-12,-6.88816758388588,-3.28991468296194,FALSE,TRUE
EEF1AKNMT,Overlap,1,1,-5.27086433989639,-3.29622291939506,FALSE,FALSE
AC012146.1,Overlap,1,1.13059757424241e-7,-5.5248870377581,-6.98649565249414,FALSE,TRUE
AC008875.3,Overlap,1,2.98663739238794e-16,-7.66378003347673,-2.89201677786983,FALSE,TRUE
MFSD14C,Overlap,1,6.25195735891623e-8,-5.91672191123958,-3.97904342489095,FALSE,TRUE
PPP4R3B,Overlap,1,1,0.305268642272865,-0.14502736122274,FALSE,FALSE
AL359513.1,Overlap,1,1,-3.77107767636249,-3.22343995758401,FALSE,FALSE
FAM122B,Overlap,1,0.0298920918883798,-5.83869208517626,-3.55210113133654,FALSE,TRUE
SSBP3,Unsuppressed_only,1,NA,0.27026676907109,NA,FALSE,FALSE
AC010642.2,Overlap,1,0.00280964841362542,-6.32599400912897,-3.12909031445504,FALSE,TRUE
AC027097.1,Overlap,1,0.167150772788014,-4.82740561307601,-6.28901422781206,FALSE,FALSE
HIST1H2BN,Overlap,1,1,-4.68142924980623,-4.14163009295138,FALSE,FALSE
RPS3,Overlap,1,1,-0.202326097598691,0.27879395755259,FALSE,FALSE
AC025164.1,Overlap,1,2.57109477922039e-15,-7.0883371003459,-4.47061076490145,FALSE,TRUE
AC025171.3,Overlap,1,0.0051528649305445,-4.966059567193,-3.40332338193085,FALSE,TRUE
EFHD2,Overlap,1,5.50441071714639e-24,0.741662671096199,0.873795179655675,FALSE,TRUE
AC027644.3,Overlap,1,1,-4.27806941661601,-2.85454962038777,FALSE,FALSE
EIF1,Overlap,1,1,0.226464731387137,0.203787110796871,FALSE,FALSE
IMPAD1,Overlap,1,8.36024804879614e-8,-5.91165667177018,-3.97070950955257,FALSE,TRUE
AC044849.1,Overlap,1,9.71733784888823e-10,-5.49320634409316,-4.91857997806486,FALSE,TRUE
RPL7A,Overlap,1,1,-0.218694594202938,0.170154640709197,FALSE,FALSE
LIME1,Overlap,1,1,-0.663502436632029,-0.320189979742169,FALSE,FALSE
RNF126,Overlap,1,1,0.372544696564678,0.404467799490114,FALSE,FALSE
C5orf51,Overlap,1,8.39370004052518e-7,-6.47049818366462,-3.26643525751271,FALSE,TRUE
KIAA1109,Overlap,1,6.2792232644805806e-15,-7.06449237442341,-4.30664589254352,FALSE,TRUE
C4orf3,Overlap,1,4.88247950587417e-33,-1.36201221920354,-1.22854787705306,FALSE,TRUE
SNRPB,Overlap,1,3.2058748935697e-4,0.605746708888147,0.584180004110228,FALSE,TRUE
AL450998.2,Overlap,1,0.0919236778275786,-5.64809955924216,-2.68525155058188,FALSE,FALSE
PPP2R2B,Overlap,1,0.430433693714766,2.19436990235094,1.83852113163896,FALSE,FALSE
AL441992.1,Overlap,1,1,-4.83018354605649,-3.3971955839603,FALSE,FALSE
CBWD2,Overlap,1,1.97957015664688e-7,-6.36310314960341,-3.18440998362178,FALSE,TRUE
HSPA14.1,Overlap,1,1,-4.94000100790412,-2.94004179006376,FALSE,FALSE
AC067852.2,Overlap,1,0.122404271127588,-5.54562302412553,-3.25513845960989,FALSE,FALSE
AL359220.1,Overlap,1,1.0840343116502e-7,-5.87159656342493,-4.22333526239025,FALSE,TRUE
