rho,p,n,feature,FDR,neglog10p
-0.6181818181818182,0.042645569805326744,11,CLEC4C,1,1.3701260784245666
0.6090909090909091,0.04669570935409886,11,GP1BB,1,1.3307230228481424
0.6,0.051003260706950763,11,CD14,1,1.2924020579850433
0.5545454545454546,0.07665233333978251,11,IL4R,1,1.1154746204421144
0.5272727272727272,0.09556521835315433,11,CD36,1,1.0197001435590105
0.5181818181818182,0.10249153979096383,11,ITGB1,1,0.9893119821569207
0.4818181818181818,0.13343383825682884,11,FCGR1A,1,0.8747340212090641
0.4727272727272727,0.14199852020632006,11,ITGA2B,1,0.8477161814590436
0.45454545454545453,0.16014543725525882,11,PECAM1,1,0.7954854304194036
-0.4454545454545455,0.16973260492681155,11,TNFRSF13B,1,0.770234723506378
0.43636363636363634,0.17966487658001135,11,CD99,1,0.7455368165939411
0.3727272727272727,0.25892587368422226,11,CD45RO,1,0.5868245496545996
0.3727272727272727,0.25892587368422226,11,SLAMF7,1,0.5868245496545996
-0.35454545454545455,0.2846927409558868,11,ITGAL,1,0.5456236062741676
0.35454545454545455,0.28469274095588704,11,ITGA6,1,0.5456236062741673
0.35454545454545455,0.28469274095588704,11,CD69,1,0.5456236062741673
-0.34545454545454546,0.2980892209030389,11,Mouse-IgG1,1,0.5256537280497863
0.33636363636363636,0.3118243139003862,11,Human-Ig,1,0.5060900245510052
-0.33636363636363636,0.31182431390038623,11,Rat-IgG2a,1,0.5060900245510052
-0.33636363636363636,0.31182431390038623,11,LILRB1,1,0.5060900245510052
0.3181818181818182,0.34029761418190374,11,KIR2DL3,1,0.46814109572131146
-0.3090909090909091,0.3550284397015071,11,CD44,1,0.449736856210486
0.3090909090909091,0.3550284397015071,11,TCR-AB,1,0.449736856210486
-0.3090909090909091,0.3550284397015071,11,CLEC12A,1,0.449736856210486
-0.3,0.37008312228206786,11,CXCR5,1,0.43170072054364345
-0.3,0.37008312228206786,11,CD27,1,0.43170072054364345
-0.3,0.37008312228206786,11,ITGA1,1,0.43170072054364345
-0.29090909090909095,0.385456969691365,11,MCAM,1,0.4140240971685607
-0.2818181818181818,0.4011448979604787,11,PVR,1,0.3966987270853213
0.2818181818181818,0.4011448979604788,11,MS4A1,1,0.39669872708532117
0.2818181818181818,0.4011448979604788,11,KLRB1,1,0.39669872708532117
0.2636363636363636,0.4334407376116146,11,CD40LG,1,0.3630702732457966
-0.2636363636363636,0.4334407376116146,11,FCGR3A,1,0.3630702732457966
-0.2636363636363636,0.4334407376116146,11,CR1,1,0.3630702732457966
-0.2636363636363636,0.4334407376116146,11,IGKC,1,0.3630702732457966
-0.24545454545454548,0.4669223669820156,11,NECTIN2,1,0.3307553215624453
0.24545454545454548,0.46692236698201617,11,TIGIT,1,0.3307553215624448
0.24545454545454548,0.46692236698201617,11,CD226,1,0.3307553215624448
-0.23636363636363636,0.48409116222539683,11,ITGAX,1,0.31507284595191787
0.23636363636363636,0.48409116222539683,11,CCR5,1,0.31507284595191787
0.23636363636363636,0.48409116222539683,11,SELP,1,0.31507284595191787
-0.23636363636363636,0.48409116222539683,11,FCER1A,1,0.31507284595191787
-0.23636363636363636,0.48409116222539683,11,CD101,1,0.31507284595191787
0.22727272727272727,0.501535667604937,11,CD47,1,0.2996981759173705
-0.21818181818181817,0.519248247554982,11,B3GAT1,1,0.2846249605193639
0.21818181818181817,0.5192482475549822,11,CD40,1,0.28462496051936376
0.21818181818181817,0.5192482475549822,11,CD82,1,0.28462496051936376
-0.20909090909090908,0.5372209352113234,11,IGHM,1,0.2698470714508337
0.19090909090909092,0.5739131682855214,11,PDCD1,1,0.24115381036694986
0.19090909090909092,0.5739131682855214,11,ITGA2,1,0.24115381036694986
0.19090909090909092,0.5739131682855214,11,HLA-E,1,0.24115381036694986
0.18678863950706412,0.5823613748406505,11,CTLA4,1,0.23480743735203702
-0.18181818181818182,0.5926152128455,11,C5AR1,1,0.22722720407086358
0.18181818181818182,0.5926152128455002,11,CD244,1,0.22722720407086344
-0.17272727272727273,0.6115423848512362,11,THBD,1,0.21357343745173724
0.17272727272727273,0.6115423848512369,11,CD45RA,1,0.21357343745173674
0.17272727272727273,0.6115423848512369,11,ITGB7,1,0.21357343745173674
0.16363636363636364,0.6306852146425357,11,TNFRSF14,1,0.20018735019333986
0.16363636363636364,0.6306852146425357,11,Mouse-IgG2b,1,0.20018735019333986
0.16363636363636364,0.6306852146425357,11,BTLA,1,0.20018735019333986
-0.16363636363636364,0.6306852146425359,11,CD48,1,0.20018735019333972
0.15454545454545454,0.65003396549758,11,CD52,1,0.18706395006055537
0.14545454545454548,0.6695786456420786,11,FCER2,1,0.17419840541457815
0.13636363636363635,0.689309020586362,11,CD28,1,0.16158603810925612
0.13636363636363635,0.689309020586362,11,SIGLEC7,1,0.16158603810925612
-0.13636363636363635,0.6893090205863622,11,SELL,1,0.16158603810925598
-0.13636363636363635,0.6893090205863622,11,IL7R,1,0.16158603810925598
0.12727272727272726,0.7092146257733047,11,FCGR2A,1,0.1492223167440704
0.12727272727272726,0.7092146257733047,11,CD22,1,0.1492223167440704
0.12727272727272726,0.7092146257733047,11,KIR3DL1,1,0.1492223167440704
-0.12727272727272726,0.7092146257733051,11,NCAM1,1,0.14922231674407022
-0.12300715284611541,0.718611975240987,11,CD79B,1,0.14350554981193445
0.11818181818181818,0.7292847795197801,11,CD19,1,0.1371028502510008
0.11818181818181818,0.7292847795197801,11,HLA-A,1,0.1371028502510008
-0.11818181818181818,0.7292847795197801,11,CD1D,1,0.1371028502510008
0.11818181818181818,0.7292847795197801,11,CR2,1,0.1371028502510008
0.11818181818181818,0.7292847795197801,11,ITGB2,1,0.1371028502510008
-0.10909090909090909,0.7495085962341482,11,Mouse-IgG2a,1,0.12522338179415834
0.10909090909090909,0.7495085962341482,11,KLRG1,1,0.12522338179415834
0.10909090909090909,0.7495085962341482,11,CD58,1,0.12522338179415834
0.10909090909090909,0.7495085962341482,11,CD81,1,0.12522338179415834
-0.1,0.7698749998921365,11,CD33,1,0.11357978296253621
-0.1,0.7698749998921365,11,TCR-vA7.2,1,0.11357978296253621
0.1,0.7698749998921367,11,CD4,1,0.11357978296253608
0.1,0.7698749998921367,11,SIGLEC1,1,0.11357978296253608
0.1,0.7698749998921367,11,DPP4,1,0.11357978296253608
