gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
UBC,Overlap,2.2315902498136e-27,2.44040597462539e-27,-0.561154113519805,-0.43965727049826,FALSE,FALSE
MT-ND3,Overlap,2.1172016820154299e-16,1,-0.820641546034476,-0.189622878338572,TRUE,FALSE
IFI30,Overlap,2.99393630622609e-11,1.43025991380634e-13,0.5043167630774,0.415796466905886,FALSE,FALSE
HSPA1A,Overlap,5.09340233786636e-10,0.0109958807289805,-1.25876731500234,-0.853228791498143,TRUE,TRUE
LGALS3,Overlap,7.58378876387599e-10,2.5418449267471e-17,0.953388683414353,1.03559619339769,TRUE,TRUE
CXCL3,Overlap,1.87243164063658e-7,1,1.06428965600745,1.70340180631762,TRUE,FALSE
CXCL2,Overlap,2.08129269341156e-7,0.728629743067626,1.33488964563526,2.36079407555796,TRUE,FALSE
HSPA1B,Overlap,2.50754216351422e-7,1,-1.66945316167973,-1.07544887433959,TRUE,FALSE
ACTG1,Overlap,9.65880637221995e-7,7.87387738945228e-14,0.754129676612678,0.590384896572869,TRUE,TRUE
NEAT1,Overlap,1.63005942567188e-6,1.09567391229871e-12,-0.355802375687718,-0.448952682562579,FALSE,FALSE
MT-ND5,Overlap,1.91549437540605e-6,1,-0.638792285850443,-0.358796272679932,TRUE,FALSE
MT-ND4,Overlap,9.27915578494993e-6,1,-0.583289621710245,-0.22586127526561,TRUE,FALSE
HSPH1,Overlap,1.30045111122529e-5,1,-1.52983179084421,-0.865070006560798,TRUE,FALSE
HSPE1,Overlap,1.64118403675005e-5,1,-1.47235273782215,-1.16594985599343,TRUE,FALSE
LILRB1,Overlap,2.09121907821995e-5,0.165057000811667,-0.779131199364282,-0.628439243877014,TRUE,FALSE
HMOX1,Overlap,2.21230301335497e-5,1.76040590598397e-5,-0.653240879381439,-0.724964452681321,TRUE,TRUE
GIPC1,Overlap,2.30905107367982e-5,1,-2.11407294014596,-2.89014714408995,TRUE,FALSE
HLA-DPB1,Overlap,4.32994846057887e-5,1,-1.14778531711373,-0.217224556901592,TRUE,FALSE
MAML2,Overlap,4.46021249127111e-5,3.7532108252891e-12,1.1971783628713,0.975436061647821,TRUE,TRUE
HLA-DPA1,Overlap,5.15115483852388e-5,1,-1.0256541974895,-0.339364724667416,TRUE,FALSE
PHLDA1,Overlap,6.74645771502965e-5,1.0215980909262e-4,1.20889939476084,1.37308001411492,TRUE,TRUE
FKBP5,Overlap,7.64680877589158e-5,4.9760403433888e-4,-1.40945940043258,-1.41037479241758,TRUE,TRUE
PSME2,Overlap,8.45035276307076e-5,1,-0.491307290462343,-0.313970649086436,FALSE,FALSE
RASGEF1B,Overlap,8.59507264157275e-5,2.07626519569391e-5,0.332855686789165,0.487332133346383,FALSE,FALSE
PPARG,Overlap,1.3095089188359e-4,0.0130942481105035,2.28471969640744,1.40784562960479,TRUE,TRUE
CTSD,Overlap,1.4218941543174e-4,0.506983212846299,-0.145835805660115,-0.463460895875128,FALSE,FALSE
CCL2,Overlap,1.4331130334285e-4,3.21361825971723e-8,0.866153694094112,0.623372130137546,TRUE,TRUE
HSP90AA1,Overlap,2.0698031419982e-4,1,-0.846918359933768,-0.638685274828126,TRUE,FALSE
SERPINB1,Overlap,2.118781631646e-4,1,0.105855595413928,0.309720372620144,FALSE,FALSE
TPM4,Overlap,2.3828361533732e-4,6.17144330824217e-12,1.02602919416907,1.0094851736636,TRUE,TRUE
GTF2I,Overlap,3.1984143125668e-4,1,-1.63290665638402,-0.865939220044011,TRUE,FALSE
DNAJB1,Overlap,5.0047869825537e-4,1,-1.54682339800357,-0.681968923818826,TRUE,FALSE
DDX60L,Overlap,5.8215689498506e-4,6.80699148541019e-6,1.63149695771771,1.37255583262616,TRUE,TRUE
DPYD,Overlap,5.9327617175704e-4,4.8780542020176e-8,-1.19360027935845,-1.29620880492018,TRUE,TRUE
NDUFB9,Overlap,5.9387366080827e-4,0.395645724350221,0.787303699909946,0.467924791057902,TRUE,FALSE
ABCG1,Overlap,6.9183033965445e-4,0.428849438686003,-1.34528985896502,-0.709976708507535,TRUE,FALSE
ALDH2,Overlap,7.1078997859586e-4,4.67629101584453e-6,-0.969800781170147,-1.10480103182108,TRUE,TRUE
MT-CO1,Overlap,0.00173013799466844,1,-0.413829513790976,-0.228769716660215,FALSE,FALSE
CSTB,Overlap,0.00175308039343899,2.6880701911343e-5,0.357174692715011,0.506642726551756,FALSE,FALSE
POU2F2,Overlap,0.00234684510628563,4.28388312381368e-5,-0.374067663132582,-0.60434262081994,FALSE,TRUE
HSPB1,Overlap,0.00261033403382637,0.194072763325569,-3.05731291235392,-2.35048744793826,TRUE,FALSE
ATP6V1F,Overlap,0.00277032422540233,2.04139732440966e-9,0.336078816839652,0.420500878835336,FALSE,FALSE
TREM1,Overlap,0.00282073660288631,1,1.2707526476877,0.63883985861931,TRUE,FALSE
JARID2,Overlap,0.00349084710030448,5.35495416883915e-11,1.29022380209603,1.18981003113387,TRUE,TRUE
SH3BGRL3,Overlap,0.00371450172385469,2.65961362010944e-5,0.192010756493099,0.120871529432174,FALSE,FALSE
MAP7D1,Overlap,0.00433037047210499,1,-0.480130735098689,-0.196034265636811,FALSE,FALSE
EGR1,Overlap,0.00442472365054486,1,0.530312557557409,0.215493203873767,FALSE,FALSE
