gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
MT-ND3,Unsuppressed_only,0.0376550847088979,NA,-0.727369586771347,NA,TRUE,FALSE
CFAP97,Overlap,0.0702380177968335,1,0.268794965374705,-0.233488256115866,FALSE,FALSE
RASGEF1B,Overlap,0.468620892013434,7.1731631679433e-4,1.70190795662311,1.65346275412235,FALSE,TRUE
PRDM1,Overlap,0.623549783719125,1,-0.914855828751634,-1.8067844193194,FALSE,FALSE
H3F3A,Overlap,1,4.6604309147806805e-46,-8.92736912480816,-1.96625744276345,FALSE,TRUE
H3F3B,Overlap,1,5.5391679438285e-67,-9.76045444902406,-2.72755401910232,FALSE,TRUE
TALDO1,Overlap,1,1,-0.21417647664713,-0.29893457073306,FALSE,FALSE
ZFP36,Overlap,1,1,0.566771421117275,0.626397596678021,FALSE,FALSE
PEX13,Overlap,1,1,0.730558111526768,0.127484637546669,FALSE,FALSE
LINC01578,Overlap,1,2.83196702938519e-27,-7.31581175003368,-2.53784091541858,FALSE,TRUE
CANX,Unsuppressed_only,1,NA,0.577289883729293,NA,FALSE,FALSE
DARS,Overlap,1,1.07945647763739e-17,-6.5788034512367,-2.42510244925093,FALSE,TRUE
ENSG00000251143,Overlap,1,1,6.97374049345598,3.97031114630383,FALSE,FALSE
KIF13A,Overlap,1,0.00858243113426968,3.61001322296755,2.89622735129542,FALSE,TRUE
H4C3,Overlap,1,1.4453662216437899e-28,2.10246236544615,2.15197848929914,FALSE,TRUE
HLA-DPB1,Overlap,1,1,-0.517146090383707,-0.976021382094221,FALSE,FALSE
S1PR5,Overlap,1,1,0.642730034072855,-0.143701098464609,FALSE,FALSE
MT-ATP6,Overlap,1,1,1.37872949833538,1.01111509767229,FALSE,FALSE
H3-3A,Overlap,1,6.76851816758668e-59,3.50331011555575,3.2348693527037,FALSE,TRUE
PTPRJ,Unsuppressed_only,1,NA,1.08515562407499,NA,FALSE,FALSE
MTRNR2L12,Overlap,1,2.97636970635272e-39,-8.16419039964511,-9.9843693620603,FALSE,TRUE
MAPKAP1,Unsuppressed_only,1,NA,0.351156443281338,NA,FALSE,FALSE
H3-3B,Overlap,1,1.4587184538444399e-55,3.38445033451492,3.1366436297824,FALSE,TRUE
ENSG00000290537,Overlap,1,1,7.2631889343451,5.72755442244241,FALSE,FALSE
FCHSD2,Overlap,1,1,0.543091434366729,-0.383066544862492,FALSE,FALSE
ENSG00000289901,Overlap,1,1.8346166459880499e-34,2.75856869847253,2.88291745477739,FALSE,TRUE
MARS1,Overlap,1,1.06433009232122e-5,4.76572903823843,3.7090553601985,FALSE,TRUE
SAC3D1,Overlap,1,1,-3.11781840426044,-1.1367240903914,FALSE,FALSE
MSH2,Overlap,1,1,0.556379092649971,0.301340937093389,FALSE,FALSE
ENSG00000291174,Overlap,1,1,6.96872274194647,4.67178772468534,FALSE,FALSE
EIF3B,Overlap,1,1,-0.489609262470798,0.344343865318601,FALSE,FALSE
EIF3D,Unsuppressed_only,1,NA,-1.20833598088267,NA,FALSE,FALSE
FXR2,Unsuppressed_only,1,NA,0.901475812022073,NA,FALSE,FALSE
ZEB2,Overlap,1,1,1.4960132878587,0.670708101448433,FALSE,FALSE
S100A6,Overlap,1,1.9229392246985e-4,1.66263541700837,1.43159511805664,FALSE,TRUE
IARS1,Overlap,1,0.032404259120157,5.20796360586095,4.02081575590396,FALSE,TRUE
SMARCC2,Overlap,1,1,0.366285837108982,-0.173112778473291,FALSE,FALSE
ISG20,Overlap,1,1,0.572875803086998,0.22702531793573,FALSE,FALSE
GPCPD1,Overlap,1,1,0.954272106109648,0.862819979459601,FALSE,FALSE
TUBB,Overlap,1,1,-1.59892280179557,-0.894657158884151,FALSE,FALSE
ATXN2,Overlap,1,1,-0.130255749579789,-0.20376787938492,FALSE,FALSE
TBL1XR1,Unsuppressed_only,1,NA,0.607565051315368,NA,FALSE,FALSE
PSMD5,Unsuppressed_only,1,NA,0.680038630526792,NA,FALSE,FALSE
TAOK2,Overlap,1,1,1.20431764426711,0.546117499779545,FALSE,FALSE
ATP2A3,Overlap,1,1,-1.05326550571713,-0.122728190022422,FALSE,FALSE
RAB9A,Unsuppressed_only,1,NA,0.184566016861224,NA,FALSE,FALSE
FAM117A,Unsuppressed_only,1,NA,0.390806136644479,NA,FALSE,FALSE
PPP3CA,Overlap,1,8.19092460742463e-5,1.48597910793926,0.903387607064684,FALSE,TRUE
GATA6,Overlap,1,1,-2.23135424271696,-4.05153320513214,FALSE,FALSE
CAPN10,Unsuppressed_only,1,NA,1.15016836288763,NA,FALSE,FALSE
CAPN12,Overlap,1,0.0571669873944991,-1.67273508987137,-1.72657714043126,FALSE,FALSE
PARP16,Overlap,1,1,-3.51749140119724,-0.547227448626057,FALSE,FALSE
UBA2,Overlap,1,1,0.310288413094921,-0.122772661695458,FALSE,FALSE
BRIX1,Overlap,1,1,0.464524326815128,0.38468655280142,FALSE,FALSE
HLA-E,Overlap,1,1,0.223889251906068,-0.149394658249647,FALSE,FALSE
UPF3A,Overlap,1,1,0.431939914854277,-0.387095692463788,FALSE,FALSE
USP18,Overlap,1,1,2.11773585404875,0.71835761039574,FALSE,FALSE
SMCHD1,Unsuppressed_only,1,NA,0.763449083750647,NA,FALSE,FALSE
CCDC82,Overlap,1,1,-0.125421640462406,0.224637097414482,FALSE,FALSE
CCDC138,Unsuppressed_only,1,NA,-0.861519740092571,NA,FALSE,FALSE
VPS8,Overlap,1,1,0.333253381385334,-0.559436125264551,FALSE,FALSE
CNN2,Overlap,1,1,-0.975973016198194,-0.872662886659913,FALSE,FALSE
PRUNE1,Unsuppressed_only,1,NA,-1.76742276708513,NA,FALSE,FALSE
C9orf16,Overlap,1,4.73336949528224e-12,-6.89040037718501,-2.56694228443325,FALSE,TRUE
HELLS,Overlap,1,1,-0.225543434284672,-1.20491972703486,FALSE,FALSE
MCOLN2,Overlap,1,1,1.21754300961363,-0.108847077025044,FALSE,FALSE
RAB33A,Overlap,1,1,-1.99860588444926,-1.50908031603538,FALSE,FALSE
HIST1H1E,Overlap,1,2.9215293119851e-32,-8.35410509597078,-3.50643914198549,FALSE,TRUE
SLC9A3R1,Overlap,1,3.9328429375978195e-12,-7.46659694179022,-2.27304034480535,FALSE,TRUE
ENSG00000288820,Overlap,1,1,1.87134742813411,0.400877295947485,FALSE,FALSE
H2AFY,Overlap,1,2.53512604650402e-6,-5.90997124374386,-1.96710388415215,FALSE,TRUE
ATP5MD,Overlap,1,2.81125782627551e-23,-7.31874709258962,-2.26047025438869,FALSE,TRUE
STIM2,Overlap,1,1,0.873473349634921,0.290318833065725,FALSE,FALSE
H1FX,Overlap,1,5.01574243080939e-22,-8.19984567301005,-4.08561723339283,FALSE,TRUE
ATP5MPL,Overlap,1,4.29847275815504e-12,-6.59250248016722,-2.0706228833203,FALSE,TRUE
ZNF37A,Overlap,1,1,0.565977152200452,-0.239621679247806,FALSE,FALSE
TPM4,Overlap,1,1,0.243647305477788,0.338244643396184,FALSE,FALSE
KYAT3,Unsuppressed_only,1,NA,0.983285669754109,NA,FALSE,FALSE
PRAG1,Overlap,1,1,-3.41648596253167,-0.371151750823645,FALSE,FALSE
BIRC6-AS2,Overlap,1,1,6.54866949665466,5.17243523345972,FALSE,FALSE
KPNA5,Overlap,1,1,1.44395577996018,0.155844181441543,FALSE,FALSE
FAM20B,Unsuppressed_only,1,NA,-1.92213081182716,NA,FALSE,FALSE
HIST1H1D,Overlap,1,1.95733003627578e-12,-6.98315290420574,-3.6791150195459,FALSE,TRUE
SARM1,Overlap,1,1,0.837239266300076,-0.153240234242521,FALSE,FALSE
NOL10,Overlap,1,1,1.34208615698303,0.639821578045175,FALSE,FALSE
TUBGCP5,Overlap,1,1,1.54026418293453,0.50030583117110194,FALSE,FALSE
PTGER4,Overlap,1,1,1.04925596797069,0.630096240565291,FALSE,FALSE
ADSS,Overlap,1,1.33875232121116e-10,-5.85400680686337,-2.57733938175046,FALSE,TRUE
NUP54,Overlap,1,1,0.662037682267594,0.265672867973921,FALSE,FALSE
SRA1,Overlap,1,1,1.34347446891797,0.378831857869645,FALSE,FALSE
STYK1,Overlap,1,1,6.12845660458421,4.25342923245943,FALSE,FALSE
CHN2,Overlap,1,1,-0.319782210697448,0.701103072797689,FALSE,FALSE
H2AFJ,Overlap,1,5.43874909395397e-20,-5.7618100252687,-5.2609705027379,FALSE,TRUE
LINC02328,Overlap,1,1,0.819187034457855,-0.463618527513045,FALSE,FALSE
H2AFX,Overlap,1,0.00250218866135364,-5.1416255664103,-3.31877995533901,FALSE,TRUE
MT-ND4L,Overlap,1,1,-0.764453167089419,-0.170351490099397,FALSE,FALSE
DUT,Overlap,1,1,-1.33734082129703,-1.12820121690184,FALSE,FALSE
PPP2R3B,Overlap,1,1,-2.87083006752136,-0.564223551062428,FALSE,FALSE
NSD1,Overlap,1,1,0.584616471399647,-0.445122477188277,FALSE,FALSE
C5orf56,Overlap,1,1.15227320972047e-8,-6.72916090154648,-2.39611142892173,FALSE,TRUE
TANK,Overlap,1,1,0.659795219164159,-0.359020315719968,FALSE,FALSE
AC004687.1,Overlap,1,8.45008869075888e-18,-7.50276729162302,-2.79521034242825,FALSE,TRUE
GUSBP2,Unsuppressed_only,1,NA,6.38223307861011,NA,FALSE,FALSE
AL138963.4,Overlap,1,2.01336453752354e-7,-4.95172167630605,-3.61803457109916,FALSE,TRUE
QARS,Overlap,1,1,-4.32792079005395,-1.70106753518626,FALSE,FALSE
