gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
RPS10,Overlap,2.1637007932342002e-48,4.09715387681219e-149,3.4111659995755,3.13541125130472,TRUE,TRUE
H3-3A,Overlap,5.60683339489274e-21,4.49383680654989e-81,5.84026353198277,4.89014958253592,TRUE,TRUE
MTRNR2L12,Overlap,8.09940540704765e-21,4.39187680064261e-17,-8.27543135068308,-7.77997012498826,TRUE,TRUE
H3-3B,Overlap,5.6443746029538e-19,1.77516614520119e-90,5.14387750420471,4.36458785418517,TRUE,TRUE
TALAM1,Overlap,1.02985868424573e-16,8.27759688585428e-62,5.6019559126361,4.33215353244754,TRUE,TRUE
H3F3B,Overlap,7.97668835903507e-16,2.5739369177199096e-92,-8.3184450927651,-1.67116838609311,TRUE,TRUE
LINC01578,Overlap,1.03600229253222e-15,1.20220561355235e-69,-7.37265614911184,-2.16280319675563,TRUE,TRUE
ENSG00000289901,Overlap,1.7652639658438e-15,3.2537547430304406e-61,7.21018476280787,6.02870168413102,TRUE,TRUE
AL138963.4,Overlap,7.604120696903751e-15,9.39197987940638e-21,-6.24194788921295,-5.13093629225955,TRUE,TRUE
H3F3A,Overlap,3.42829700997107e-13,6.72986947998982e-82,-7.90883136288815,-1.04122409488994,TRUE,TRUE
CHASERR,Overlap,4.96209930667349e-12,2.1553836410695603e-74,4.90334508210148,4.56067203011082,TRUE,TRUE
MIF,Overlap,8.560286678753399e-12,7.7898697872068e-93,-1.99667207018862,-1.72883153256698,TRUE,TRUE
TPI1,Overlap,1.102317520637e-11,9.87654672914118e-82,-3.14375352776978,-2.50643064667075,TRUE,TRUE
IGFBP2,Overlap,1.5490096911737897e-11,6.88894411483339e-58,-7.74852999798467,-7.24584743928872,TRUE,TRUE
ENSG00000273149,Overlap,2.13567648754194e-11,6.1668190018905e-11,5.5249084840074,4.0777467749733,TRUE,TRUE
ENO1,Overlap,1.30576788731383e-10,1.92521464982105e-85,-3.09180750705501,-2.29307127805564,TRUE,TRUE
PKM,Overlap,3.41391613982713e-10,1.16613775111224e-47,-2.35347617011696,-2.04026567176776,TRUE,TRUE
HIST1H4C,Overlap,5.79815220214294e-10,4.955893668706759e-28,-6.75203107340931,-1.33363086385035,TRUE,TRUE
H1FX,Overlap,1.1815985555723e-9,3.1347580418887803e-53,-7.38359051111781,-3.29072167599935,TRUE,TRUE
H2AZ1,Overlap,3.54952858545893e-9,3.76379092779341e-33,5.61055223125603,4.95723219337792,TRUE,TRUE
BBLN,Overlap,2.05411835850425e-8,1.97774086724482e-11,6.94195294422515,5.45633152209243,TRUE,TRUE
ALDOA,Overlap,2.14995390539136e-8,5.99059219594975e-37,-2.14446375599784,-1.68928665185391,TRUE,TRUE
