gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
MTRNR2L12,Overlap,5.0433571994276e-58,5.57196400274149e-50,-11.363125750317,-10.0685241121254,TRUE,TRUE
H3F3B,Overlap,1.8364741658653798e-56,1.0409979578591999e-215,-11.9027127822868,-4.17520102194323,TRUE,TRUE
H3F3A,Overlap,1.5059317795087099e-55,1.0955807764570198e-212,-11.5013267629552,-3.7915849908159,TRUE,TRUE
H3-3B,Overlap,5.05519555197696e-51,3.2734267822498894e-215,2.43666349532719,2.39841994481435,TRUE,TRUE
LINC01578,Overlap,1.01536980237806e-50,1.96552824316581e-160,-10.448765071945,-4.37272787665226,TRUE,TRUE
H3-3A,Overlap,1.3579400849314998e-45,9.46589624838768e-202,2.49193575086712,2.34229945338985,TRUE,TRUE
H1FX,Overlap,4.2945987113684594e-45,6.77866684025328e-143,-11.0765371511308,-4.93172461998319,TRUE,TRUE
HIST1H4C,Overlap,2.9668017220988396e-44,1.0644918218929801e-88,-10.0829629169711,-4.39686240287581,TRUE,TRUE
HIST1H1E,Overlap,1.6207505699239898e-42,1.32344600103638e-102,-9.96920907851308,-5.22421689589721,TRUE,TRUE
AL138963.4,Overlap,1.45381126916003e-41,2.00640735914065e-50,-8.8532572739346609,-7.0573249834855,TRUE,TRUE
RPS10,Overlap,1.0047742920873398e-40,4.482878507251039e-251,2.10810825605941,2.46773525851987,TRUE,TRUE
SLC9A3R1,Overlap,8.6147463904467e-40,3.966366787770529e-121,-10.0850835063257,-3.77774163806211,TRUE,TRUE
H2AFZ,Overlap,6.69346613460184e-36,2.2680963583013394e-95,-9.88702307170706,-3.92071190452296,TRUE,TRUE
ATP5MD,Overlap,7.63975728040819e-32,2.19490534156047e-99,-9.70486035283831,-3.5818568886186,TRUE,TRUE
TALAM1,Overlap,2.32877237824422e-31,5.553642972077449e-158,2.64005617461,2.07655538268112,TRUE,TRUE
AC008105.3,Overlap,5.25057110377019e-29,5.2215566277879097e-82,-9.44043278024007,-3.539107658687,TRUE,TRUE
C9orf16,Overlap,2.2432101212214498e-27,1.1462146457325099e-62,-9.25045056574716,-3.64586705356325,TRUE,TRUE
DARS,Overlap,6.29267664915403e-26,1.0559320730759798e-107,-9.31629820213417,-4.28192201207054,TRUE,TRUE
FAM49B,Overlap,2.83434250149466e-23,1.11100806502709e-61,-8.8794748906647,-3.9531030482159,TRUE,TRUE
H2AFV,Overlap,2.15790383264004e-22,1.5750401171488498e-76,-9.29152280057962,-3.85182025331773,TRUE,TRUE
SARS,Overlap,4.1177577042477796e-22,2.31700734225992e-36,-8.38695403459803,-3.42840484764229,TRUE,TRUE
IGFBP2,Overlap,8.290116528494339e-22,2.05905163116125e-138,-7.01030633125231,-9.42256832194894,TRUE,TRUE
ENSG00000289901,Overlap,2.9160661012088103e-21,6.89391504184434e-110,3.00278280210123,2.69323520351484,TRUE,TRUE
H2AFY,Overlap,2.9497599993057602e-21,7.55176303258714e-61,-8.72203690066455,-3.74675006588063,TRUE,TRUE
HIST1H1D,Overlap,3.69420313842515e-21,8.081476914404299e-57,-9.05412509015273,-4.38241190765961,TRUE,TRUE
AC004687.1,Overlap,4.89350448910062e-21,2.11217589608983e-60,-9.28648580705111,-3.98088574836849,TRUE,TRUE
