"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"LINC01409",0.116659341020126,0.172449123255823,0.101477500862783,0.0469090269287696,0.0561214399407,0.0405864771927677,0.107346793372372,0.0294466599155019,0.0435885141002519,0.151115749749462,0.0922344171119142
"LINC01128",0.128302499009039,0.0725371148322057,0.096491673574469,0.0459689688533692,0.106019987538175,0.0519299315911971,0.159773671773038,0.188684496616992,0.0747569305634559,0.0585632174528962,0.111923124735962
"LINC00115",0.0624843118678601,0.0352487757880368,0.0913540669745935,0.0863102426020564,0.0489888312429794,0.0256617609339134,0.130225726839802,0,0.0407173191001039,0.0278569220190703,0.0961920519453096
"FAM41C",0,0.0393932861249619,0.0127921684384475,0,0,0,0,0,0,0,0
"NOC2L",0.44263070997016,0.290356008171783,0.355516680365591,0.332482729758382,0.345701046054957,0.322708660548973,0.497276249295238,0.450231484262691,0.306690878116644,0.292955730740367,0.370575123546
"KLHL17",0.111502497569384,0.148615116388598,0.0978451720022374,0.0880849521800695,0.0919543320202772,0.186528635103707,0.229877792780604,0.0968560320780477,0.0666142867415333,0.115781958461561,0.0825963300557845
"PLEKHN1",0.0623315934667177,0.00885565460113246,0.0558547391876222,0,0.0293809225753308,0,0,0,0,0.011310891583578,0.0660287840057067
"HES4",0.0205432250315899,0,0.0100490226875926,0,0.00438038568419872,0.0133164835428238,0,0.0303222912528594,1.53015744352103,0,0
"ISG15",2.7506182963684,1.06727661668602,1.99160996145084,1.38441126079797,2.94338499793702,1.81848663960068,1.45177111352612,1.02711061436024,2.50515487886143,1.22379261430678,1.43884230423002
"AGRN",0.0460049174959474,0.00845422165785596,0.0309587941836477,0.0153833137196083,0.0394500404465964,0.0284965638095551,0.0246590881069218,0.0113643853799455,0.0618669808493212,0.00499431646785958,0.0198739593498035
"C1orf159",0.115520246786026,0.11654130363253,0.0911254837785907,0.055981438496931,0.152635501215126,0.167849151757453,0.148250240726558,0.125197135492204,0.0636741245664624,0.164196129801465,0.119767582785762
"TNFRSF18",0.453889327366434,0.459409973682288,0.783830509990403,0.283072604350821,1.61259301112085,0.343775462216531,0.0947286417375835,0.102420786069936,0.871443326799962,0.820829835167373,0.263829391759576
"TNFRSF4",0.171853129740578,0.268898861708614,0.313861344193033,0.145387735029795,0.852105013723122,0.321914750974236,0.296340667117295,0.120220227116734,0.452475190776572,0.470717359097792,0.0389344504865997
