"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"AP001453.3",0.00241156722689785,0.0248012203496293,0.016734326283075,0.0302811580127734,0.0171338913167827,0.0064954002822901,0.041091921657731,0.0110261968482263,0,0.0161158740350945,0
"PPP1R14B",1.11012471974907,1.61787984902021,1.26766486663596,1.24002878040814,0.382068335760626,1.08556506604396,1.35837934581097,0.926267681599216,1.75122726774939,0.910312040447313,1.20147467216884
"PPP1R14B-AS1",0.0130793684406858,0,0.00505993603343121,0,0,0.00772335558174631,0,0.00764125655161161,0.0370657236365895,0.00897856374902771,0
"AP001453.2",0.0110028786189407,0.0142102204518794,0.0156961804770704,0.0772527599311182,0.0110691748886326,0.0208219766935061,0.028067696599122,0.0187511062508517,0,0.0097250506279883,0
"PLCB3",0.0235803469453469,0.027442445862463,0.0260836237906405,0.0114931317708528,0.00377209433277632,0.0188183275971952,0.0238614020771024,0.0406067258636078,0.0251740222339889,0.0254747017868822,0.0114482100151231
"BAD",0.397301477140125,0.488451748616763,0.453581376756477,0.248835615872375,0.240923589054475,0.244721130963148,0.228750900148268,0.446595973054062,0.383088204221952,0.304812639126912,0.246240626596871
"GPR137",0.266511715791935,0.283130744207744,0.24970269728727,0.280170516219518,0.414909127393445,0.260836052016332,0.205186388510412,0.288557540233112,0.334232231523935,0.31251589516676,0.183263037513678
"ESRRA",0.149210777752977,0.123658627751082,0.0998784182302521,0.221169113415532,0.0740507197818197,0.105522123145881,0.210317223883259,0.0965156066559073,0.0471212622067823,0.14932388980921,0.202157475373744
"TRMT112",2.39251052010041,1.91733852297056,1.87783101662345,2.55717447474804,1.74273633532808,2.25731908885204,2.51021953118948,2.33990122286311,1.88885054877919,2.17216945278461,2.51661955744036
"PRDX5",2.01402663449677,1.39169913146918,1.47150486899212,1.61020389667788,1.10680790270321,1.43692872384653,2.14072253488829,1.61483239489956,1.41629699069458,1.52142163815772,1.94338082637278
"AP003774.2",0.0272496325496078,0.00404236397445226,0.0184905714845612,0.0154826129970689,0.0237719654512247,0.00597576825970689,0.0169574875786403,0.00741280933476271,0,0.0151550976731636,0
"CCDC88B",0.283441549787995,0.277386134117534,0.276927963652627,0.239418959305515,0.175485198653522,0.182293060728026,0.223315994332216,0.268961085189686,0.275423711126601,0.162344031354634,0.275028334349289
"RPS6KA4",0.197312191810154,0.163548857005086,0.131312389888124,0.0819804147674593,0.066077182424739,0.0775526187239043,0.137025668084831,0.105036675820323,0.0937951763040452,0.124913017524826,0.0228430275402638
"RASGRP2",1.17042203155182,0.801352947391592,0.986949132815044,1.29561704735512,0.435930159016779,0.991682876508988,1.11223440235657,1.15235414204838,1.29598474134991,0.872959306885292,1.13513644388334
"PYGM",0.0263209300141155,0.00527687777695693,0.00492249313540012,0.0132465929115715,0.00686782946854848,0.02227676293961,0.0311666163578592,0.0458133222238198,0.0250471803012635,0.00822042190293775,0
"SF1",3.1005985799933,2.68237844250956,2.623107304535,2.58589130125072,1.84848352186222,2.42461071269657,3.34746076288822,2.81450286845039,3.42086369703035,2.32835125932293,3.2230479060406
"AP001462.1",0.0322147107795591,0,0.0016546210256003,0.0151882926074519,0.00862699851742199,0.0108179068471579,0.051716012714572,0.00464268954123969,0,0.0078505608808916,0.041303625190276
"MAP4K2",0.622819886320243,0.629287800326782,0.884951708604738,0.616786652441269,0.331301031343982,0.375098730865801,0.620699481103078,0.75972328460758,0.373828753829296,0.453438479949584,0.596372021076246
"MEN1",0.32355732785249,0.341407596540013,0.335153775284014,0.336265244855067,0.189022549540986,0.287141029720104,0.290469920104508,0.319980499129758,0.273200166023028,0.179632585144836,0.312715424491259
"CDC42BPG",0.017605742939919,0.00831949846593951,0.0129746346656197,0,0.0116433571204479,0,0,0.0163473208748673,0,0.00975819393286175,0
"EHD1",0.613647141312586,0.557289630521793,0.614028901997944,0.556256969544367,0.327853208494475,0.364426272790882,0.557767761535851,0.55126587691876,0.664491623393508,0.446126414698814,0.849084600628292
"ATG2A",0.118601764912034,0.0633897280694595,0.0782662633802081,0.0904637360838846,0.0607204003102384,0.0376715035762415,0.0611258683204409,0.0373493555202629,0.188428200570244,0.062701057152094,0.149193195348543
"PPP2R5B",0.200114791907591,0.207520741715645,0.286304042825574,0.116970191218374,0.163163175833629,0.120835297797251,0.0875032428606934,0.198790510767412,0.0670715878236753,0.171019377341982,0.0853322000484666
"BATF2",0,0,0,0,0.00190083423813043,0,0,0,0,0,0
"ARL2",0.574370065431623,0.407242579452949,0.459039233675634,0.436557836351152,0.325587614791121,0.561418960605153,0.598647391998996,0.41103564860835,0.281353611125125,0.420777755795419,0.423775491748208
"SNX15",0.163505221661778,0.126258534648183,0.0790375583639433,0.167252786550057,0.0541898046655997,0.165316140844479,0.2149889630335,0.137451194111912,0.0832809417867714,0.0802443361151798,0.151030857368393
"SAC3D1",0.102587403228131,0.0966848936227602,0.0747112309216213,0.144479060041406,0.0815703269098153,0.10543279813723,0.142231145674392,0.0798981080250544,0.0622168128047684,0.0968418673527547,0.208299473472278
"NAALADL1",0.0337067286222138,0.0343803375472556,0.0200765312430293,0.018058234032725,0.0207494633302075,0.0593463898646039,0.0355950569923647,0.0173478030526711,0.0209195008993725,0.0285665648508201,0.0519093886913509
"CDCA5",0.00258384913421675,0,0.00368778326680012,0,0,0,0,0,0,0,0
"ZFPL1",0.281261898027702,0.203099894920775,0.231634921962637,0.195881217887011,0.179163220436748,0.208917680593397,0.177935713346768,0.249702749550906,0.15399654938689,0.263091218045689,0.118155526150771
"TMEM262",0.00342519008092354,0.0191492913789366,0.00961472723823018,0.0154360914509932,0.0093972473961278,0.0123511827123331,0.0166866906955013,0.00944914754844308,0,0.00505499754324529,0.0122836843191399
"VPS51",0.762548252362168,0.671110473056175,0.58379114614891,1.05772106621649,0.949265745420335,0.959381416657417,1.27406341375421,0.738100435998811,0.792193380623077,0.808894749331866,1.31593189592892
"TM7SF2",0.327438561254878,0.227420323714258,0.209812690626153,0.246676980036882,0.138691048130475,0.144479966908269,0.152072718443885,0.214642708398453,0.0172196663106678,0.278780931043151,0.105986822102487
"ZNHIT2",0.192655434475779,0.0765769776753936,0.130872413279302,0.139318127599321,0.0900906957279582,0.133556845555075,0.131944343105568,0.136007298109959,0.161722423779884,0.13269489597408,0.0848089069198053
"FAU",34.0286837359369,32.5287855721857,35.2764015306427,32.5626959141841,34.2981792161116,34.8558391253657,32.1109609175731,34.3851819191601,27.0497756718106,36.3972971089811,27.1365814774088
"SYVN1",0.224944325186628,0.198038179703902,0.238728599417065,0.259149877708415,0.136747155419816,0.105586923094683,0.164137622576337,0.212734407034016,0.273854133964513,0.174979613179188,0.235411511926322
"MRPL49",0.352847568631599,0.210441658367476,0.289674143761413,0.206762683583601,0.178759664287649,0.170236206905388,0.168504950141172,0.332519007300404,0.228339323477038,0.201285638366345,0.294823306330934
"AP003068.2",0.00712971604345025,0.0364828042235404,0.0112334782271114,0.0105344965155956,0,0.0239505080115099,0.0295636937761423,0.00509001456942674,0,0.0201997984749151,0
"CAPN1",0.489624422028732,0.407076870424355,0.292178705384253,0.403518107586787,0.24912277348178,0.32299481618664,0.33057734581421,0.365885380308423,0.369575030593608,0.327065492181867,0.500165316335183
"POLA2",0.0829899625565986,0.0583629782745097,0.0561170116749725,0.0651881255934681,0.0638778697530607,0.0508672838416307,0.0715378207861742,0.0442536309595449,0.0623525588380522,0.0784265963191348,0.0793713923510411
"CDC42EP2",0.00512240603663566,0.00230577319492545,0,0,0.00459049765716978,0.00522937612496954,0.0114625004298438,0.00545986792167376,0,0,0.0173769192807346
"DPF2",0.530800256084256,0.512073007133834,0.641969681422489,0.409657606856215,0.33797994519955,0.253918381173379,0.391477552043093,0.543037139303101,0.460368405663217,0.489735255997619,0.39948676988757
"TIGD3",0.00339123528458229,0,0.00182556373408108,0,0,0,0,0,0,0.00689559641120807,0
"SLC25A45",0.0364943444210758,0.0288543088816336,0.040240733260887,0.0482854189931992,0.0592258183154665,0.0494592251824648,0.129936806482923,0.0219329117690299,0.0759438462962988,0.0770536468509013,0.12845252277935
"FRMD8",0.263800377967148,0.247907724926607,0.207244678606768,0.232004282697745,0.119427124761791,0.151191256390634,0.321145321488267,0.248963664485638,0.400464091788616,0.158166667226715,0.340996282568131
"NEAT1",0.76501128834272,2.0392963814281,1.12050242523075,1.70509953986428,2.05291293968209,1.94528437750297,3.39694033390608,0.751237359686796,3.81388496706405,1.54515659247356,1.32431679595643
"MALAT1",154.718223344119,203.374612670985,162.598374175063,105.925444221147,130.064069159793,112.637061091252,132.524231403412,150.712142308863,209.38197616414,139.638934610509,176.787075654817
"SCYL1",0.448921244209199,0.492400304200698,0.400395237261125,0.378992181775432,0.307199276138504,0.264585015076021,0.503650459158842,0.398192803121645,0.291377376429327,0.422562304061616,0.432196031364778
"LTBP3",0.361539309098977,0.444082430608014,0.662560281781593,0.364148747543365,0.292253980333606,0.241592709729432,0.32957612160244,0.380945605803977,0.480535349897328,0.319200391201824,0.452828021790062
"SSSCA1-AS1",0.0411294974800825,0.0820863417179911,0.0887972880033133,0.0696339946720072,0.0487880218386528,0.0451294016808854,0.0452123925477987,0.0837844364243954,0,0.0793444987250799,0.0223484621880309
"ZNRD2",0.482432927646616,0.400985259142346,0.382645184755417,0.381022031449403,0.263711441828807,0.367002125589264,0.267441936672383,0.383338303116993,0.355895776563743,0.328484945324916,0.334123306140131
"FAM89B",0.374071064384748,0.510675105346415,0.129074361286455,0.325162678423605,0.128789582585833,0.293219493604873,0.470523796398809,0.321622119261682,0.273588945757236,0.276494051521472,0.199020677300425
"EHBP1L1",0.169255000773655,0.199957564036943,0.223137694609723,0.13394555256956,0.121766643233462,0.131219253971311,0.0930943010833445,0.133764037916801,0.157369635506675,0.191601230110179,0.109421109774803
"MAP3K11",0.289857273812401,0.25105349625036,0.239563637285731,0.196408584413921,0.166401545829563,0.150017696629134,0.221403624674242,0.260310153158472,0.169804363484251,0.146029002052062,0.221364674229131
"PCNX3",0.095847017360027,0.0451168899567335,0.0384804122627596,0.0632959079015241,0.0670206378747962,0.065151386574093,0.207989178369327,0.0887303923519797,0.173875013631751,0.0856352973506659,0.0726496996890434
"SIPA1",1.16669283289012,1.03687841444272,1.24522675381255,0.612900684594596,0.735237615060003,0.71550733310087,0.64077151798068,1.34960456199317,0.490904972880115,0.812097000991698,0.765028872668725
"RELA",1.16142262371027,1.38459103857151,1.67415067076736,0.672176829413237,0.931948720456509,0.585913531217295,0.704203998555398,1.16502421570827,0.978441713671733,0.864913819554974,0.580297383280365
"RELA-DT",0.146524680907309,0.0644613262811898,0.0952776144786412,0.14975032555805,0.0836909834074863,0.118639324198057,0.0988292180406071,0.0662938894519714,0.0483780271823197,0.130865783122839,0.138331918406544
"KAT5",0.285956683894683,0.233964918140509,0.275589374424804,0.199648382803255,0.221704027672429,0.240007272233163,0.217897357711977,0.259148927763097,0.306574094313777,0.229520794809165,0.275415755724756
"RNASEH2C",0.501823375955887,0.576074946892312,0.3945589929134,0.697934346257945,0.515353826679473,0.5180981154212,0.763998080988072,0.621768489114819,0.379697906904601,0.595757880653075,0.525401454307159
"AP5B1",0.0662433249135762,0.0345270918629672,0.0456611989891435,0.0661395234588642,0.0336554436598412,0.0752193715241636,0.115291569107286,0.0464876900358428,0.106342907570101,0.0505472201391704,0.0698463279943215
"CFL1",5.91321550096858,4.9787373788276,4.35549157748763,7.90900812676135,3.96870495974287,6.60165422632818,7.79684252072393,4.64077928110332,5.26776663075644,5.27017853292892,6.67376674839456
"SNX32",0.0180805098390382,0.0121401910117632,0.0092857932568889,0.0594905700303084,0.009781094482617,0.0272993206505108,0.0431262907890778,0.00841816851955754,0.0156512629137391,0.0332006099585604,0.139769750170431
"MUS81",0.330071489589514,0.265773876290737,0.273165235186794,0.294725337793131,0.205395367901431,0.222073048547005,0.300854472237921,0.221751365076754,0.242761756909375,0.214614926146366,0.333595315375939
"EFEMP2",0.0347609618229338,0.024865241199223,0.0191086252339216,0.0135708419639143,0.062113487297781,0.0426621314500931,0.0108444579397699,0.0511218885667493,0.0151786967940643,0.0589496821350688,0.0618553013680193
"CTSW",0.686971148247596,0.0165171613695439,0.686642343931012,1.38345331013097,0.308935600344777,0.740771897792428,0.0557876214050361,0.884788148730605,0.436858355730519,0.468483367191905,0.348666483284713
"FIBP",0.627473613105985,0.444518562447733,0.511268428071847,0.496235937697343,0.368694469697531,0.565503690600483,0.540480095924803,0.463509815640291,0.336699640836254,0.545275469259162,0.604608468605002
"CCDC85B",1.71501943714981,1.34058681209817,1.23503583201552,1.83174445206766,1.14017712950847,1.94902598803742,2.0227131941151,1.38475336425478,0.752960660217299,1.26681484034214,1.32638526340307
"FOSL1",0.00236230200661019,0,0,0,0.00764456460763962,0,0,0.00344641004697457,0.0116773697840539,0,0
"C11orf68",0.60147465271036,0.495135657734654,0.651736277051508,0.486564475138201,0.514031373382411,0.543447402379774,0.389557515733719,0.493229283771481,0.351740667151408,0.685278290491132,0.361397960211968
"DRAP1",2.88225475439959,2.4403471803225,2.95298877662369,2.49788638756394,2.90974079700043,2.19583070171554,2.21463090114224,2.362470102864,1.84603547922746,2.67390728305474,1.98644081673748
"SART1",0.398172225895447,0.339473923736129,0.442560662891815,0.344383919750713,0.412994249293266,0.32559559453495,0.315277679374753,0.396087063127798,0.31949353411275,0.347197622075993,0.349171597172373
"EIF1AD",0.136213275044673,0.169788069921309,0.146220223257042,0.225932406851443,0.0999809815608412,0.123826822662351,0.156388308385376,0.112438019361025,0.170704285841754,0.158250700869088,0.12711612203265
"BANF1",1.04893410039069,0.664892578434774,0.621918949938185,1.42206241632611,0.681817385408473,1.03830744465697,1.20047393429284,0.68419382282401,0.774470515716859,0.817754245364955,1.09878568722086
"CST6",0,0,0,0,0,0,0,0,0,0,0
"CATSPER1",0,0,0,0,0.00254987556607238,0,0,0,0,0,0
"SF3B2",1.78155030945077,1.71829949345859,1.77596530686953,1.23122820729019,1.21521209928789,1.13080624707885,1.32937960175554,1.71847966284291,1.83731201881934,1.31937739303992,1.37572495201449
"PACS1",1.77449589775436,1.29608459521126,1.47061843467584,2.09515377635076,1.79483746111329,1.72319795201887,2.66663377770018,1.80606721227413,3.52240995555719,1.904097560723,2.88833838402031
"KLC2",0.0804654866472318,0.0690733470583614,0.0600135133557656,0.123036267134625,0.0758979197556271,0.073112727490765,0.0936024105520784,0.0655891692083058,0.318706163261097,0.0759023298170449,0.0612213470943465
"RAB1B",0.898177384659801,0.665384490670128,0.791438615005281,0.783529572658155,0.615865996063448,0.600641959524793,0.891453234113772,0.78962468281577,0.872160751914653,0.638479161180281,0.669303936228023
"AP001107.2",0.0125234182711431,0,0.00907846544024639,0.020629904352855,0.0130703578302506,0.0191969324809036,0.0278708666984715,0.0147987748151754,0,0.0069794467296124,0.0254997309778382
"CNIH2",0.00688728735363718,0,0,0,0,0,0,0,0.802031386250607,0,0
"YIF1A",0.404645276160633,0.313729058028257,0.33482283593464,0.336213232507142,0.232518484475512,0.391050355274124,0.349649916960924,0.346528205594739,0.434336360978637,0.382761777331369,0.381626380225947
"CD248",0.567222912893897,0.551088326580027,0.600600421853687,0.263659931629984,0.33057034195749,0.422305036114474,0.595903046859984,0.505956723435802,0.04945953346233,0.369554234087518,0.47535468683275
"RIN1",0.0365810440225208,0.0544179131995874,0.0552029499292713,0.0269534324339488,0.0240790568667941,0.00645192509314967,0.0140054060867495,0.0483409632930241,0.00860499720743052,0.0214946590326084,0.0162750350727006
"BRMS1",0.557313606558785,0.43190234130865,0.530756260630749,0.365531755833425,0.279438332895327,0.34920911168783,0.339875891911484,0.481522887803694,0.447677182506501,0.385078615666384,0.322089944634775
"B4GAT1",0.104029219258059,0.111958664639165,0.0978890196516369,0.120730994459656,0.0758026122908558,0.103903390936466,0.139800588916178,0.101036597872552,0.0188906825314116,0.0881014465867923,0.043773711137613
"AP001107.9",0.0188061930831034,0.019030521299683,0.00247816838078182,0.0311923780101313,0.01311178296345,0.0371521869974985,0.02114553764948,0.0163820128852805,0,0.023748510851362,0.013442522462455
"SLC29A2",0.0269432517363354,0.0446160053568031,0.028729475765385,0.0851458911966997,0.0255543096164604,0.0804573085400465,0.086049520435164,0.0392417650580536,0.026646059532563,0.0341852647570684,0.0449058724084497
"MRPL11",0.398223399863961,0.316925648753707,0.292044665449144,0.53990319761338,0.29460363143545,0.507408165129256,0.60580551862327,0.396471858852123,0.232605871252642,0.379276340548548,0.464617987745959
"PELI3",0.0328195658143187,0.0237553836382846,0.0206235529923402,0.0236539195941032,0.0226457842783867,0.0305080708445668,0,0.012707782258146,0.00988822256540931,0.00736030785508868,0.0147290372659372
"AP002748.4",0.0940994057732518,0.0805866159839268,0.0740870589938203,0.264586259261983,0.108930109837762,0.0913260941009219,0.0924326766478305,0.0807018858284949,0,0.0929637939588966,0.0547125319974436
"DPP3",0.0682620534376773,0.026828851945821,0.0409018460621084,0.0785841482764988,0.0344767886657007,0.0512418230254588,0.0962373768718877,0.0432269069542713,0.13936170004366,0.0519388114516987,0.0940474140561333
"BBS1",0.0484402819898499,0.0479794196751193,0.0443555126646778,0.0577494115634893,0.0393836158919779,0.0581411918298045,0.0790842496358106,0.0660162251317486,0.168331287636532,0.0617998263273796,0.0892354874349009
"ZDHHC24",0.212141699343559,0.177446559244993,0.295724906526497,0.199160790576147,0.140155084245489,0.104914345344503,0.137549827820764,0.188875452300584,0.0951169856263509,0.233424293368173,0.241163725291956
"CTSF",0.188963616287807,0.161896448115562,0.160530870623056,0.21702138802124,0.140071817059966,0.1544390790402,0.171490374958897,0.159365159448946,0,0.174687630698873,0.252035425905935
"CCS",0.522037191365427,0.395603398107495,0.515062586954161,0.398023475958042,0.410907312483805,0.429013776432454,0.613303287230479,0.492453959365744,0.623637221680547,0.518282301890007,0.467043443376377
"RBM14",0.287575664071829,0.308204079612518,0.315114670749503,0.279593194195398,0.2729480679738,0.383719308607448,0.285377566734315,0.295747448828426,0.930871391255196,0.347872295608125,0.465196318089858
"RBM4",1.37287040267815,1.0251424911853,0.972583605891528,1.18677116575519,1.33015875773498,1.17909839295689,1.52979555950412,1.09792548590319,1.12803440859191,1.24211910062594,1.34956060784605
"RBM4B",0.10883557595308,0.129752293399496,0.0974900324754371,0.125917673164177,0.06516486633897,0.150077421972509,0.194762527079783,0.12584594553905,0.0837504938103327,0.13582223800575,0.181551665845124
"C11orf80",0.0666490882581838,0.037638564766239,0.0186630891109604,0.139177082263141,0.0630238779389131,0.0715067865444955,0.0528781839073481,0.0890881511859307,0.158771428967386,0.112615734174864,0.185341550435427
"RCE1",0.239829746373048,0.202302276164805,0.182151185672492,0.142348527381993,0.110661000002461,0.142420064082811,0.141999610644766,0.191232456012577,0.150503569087332,0.130362146725631,0.0943496351266184
"PC",0.00530916233772096,0,0.00247529280868647,0,0,0.00424113031212174,0.0136520635093994,0.0136282636044792,0,0.00963549064233761,0.0247401227202755
