"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"LINC01409",0.0544563770430458,0.209352179059495,0.0911451136556232,0.0362929577439245,0.0363149583944866,0.0402808426768362,0.0458617946923612,0.0451162553188749,0.0411899253956883,0.120353265582366,0.0555283163072756
"LINC01128",0.217711318070137,0.235119223966097,0.235199220485931,0.191357476661611,0.141492138613011,0.151852585835839,0.120554329831207,0.161750958005004,0.36396442352683,0.208710310490121,0.259028474407782
"LINC00115",0.0575308120841247,0.0273923260123167,0.0982703459286186,0.0253431722624067,0.0278341369201223,0.0204011843342518,0.0190683986676575,0.0167693062099073,0.0359197325023009,0.0635400635013892,0.0417445249239148
"FAM41C",0,0.0121851314006676,0,0,0,0,0,0,0,0,0
"NOC2L",0.556626313902131,0.32660740547516,0.30776432497167,0.442871030283399,0.201764419091272,0.390512884247213,0.504673086894708,0.409090744136183,0.415450089895865,0.319415052708827,0.407041914702849
"KLHL17",0.0691913759123596,0.0935574929797559,0.0796357291331035,0.0818837255115045,0.0481271006996343,0.0737501748842713,0.0701103459457522,0.0799602567738028,0.0719990710080041,0.0626519702016584,0.0826857159659641
"PLEKHN1",0.0185408536683939,0.0275321449570364,0.00939648399143452,0,0.00566731697156445,0.00868114698636988,0,0.00525665031493159,0.00450752982857864,0.00246671659301051,0.0245532968872051
"HES4",0,0,0.0161368470922411,0,0,0.00208281783591894,0.0132980066217325,0.00405838391094282,0.0954159031794757,0.00268766340993532,0
"ISG15",0.927192929757724,0.31428588188598,0.741165465986957,0.710554673466781,1.05957666082983,0.281713830008859,0.332158130191586,0.540895255136285,0.651761458107263,0.546059821857261,0.868320230364503
"AGRN",0.0174307257608069,0.00919803418934195,0.00533650392820054,0,0.00338134848177453,0.00709886321262498,0.00404993242687746,0.00614897033955927,0.0111303341832087,0.0131339969566042,0
"C1orf159",0.0849852003105861,0.12667746667521,0.0912371215037774,0.0831281476989635,0.122326908864769,0.0775022675408623,0.0779532008002388,0.0592660922938382,0.0706023376692064,0.0904068892057837,0.103201448342424
"TNFRSF18",0.00633164658268371,0,0,0,0,0.00485774813256017,0.00920822202731206,0,0,0.00529641940862299,0.00220621977478909
"TNFRSF4",0.0475320123689756,0.0256419271469818,0.0196542272122063,0.0155927598793858,0.00704592886321997,0.0160932768624664,0.0404893805671856,0.00977683844740518,0.0439309999412966,0.0107121426670706,0.0206663300729332
"SDF4",0.627032491075374,0.51138308173696,0.608501101497931,0.440595873525408,0.376154783599461,0.47028925364474,0.473296109207154,0.489116467226017,0.600631167541657,0.379517399503539,0.554838474687765
"B3GALT6",0.352979883765972,0.264718386025416,0.153544243666893,0.336006056907621,0.147095220890085,0.305419345632026,0.469884689238048,0.229196024549192,0.248024711937225,0.193381455310902,0.258728074645365
"C1QTNF12",0,0.00369995578552836,0.0207874169346786,0,0,0,0,0,0,0,0
"UBE2J2",0.661694589838572,0.440188367248141,0.636280676045033,0.468532597940705,0.336359260778361,0.38438644277701,0.412929829875703,0.62169746991009,0.557235554900456,0.429267698977455,0.391418749697067
"ACAP3",0.108667209312739,0.127220607407079,0.0899253014498025,0.0640384880096035,0.0222897105888123,0.0554907878268648,0.0839763328906042,0.0960954863830676,0.102143364544801,0.122720458815281,0.122655540244619
"PUSL1",0.220046273200435,0.146498238698073,0.133566929892317,0.0990352486626287,0.0567891511602511,0.0907417663021407,0.120933494761449,0.220906640293278,0.129882981627722,0.105396939877881,0.0907629899981049
"INTS11",0.804078056167789,0.738493854916313,0.457681156554422,0.725049023262127,0.466363926412844,0.496714252019369,0.737590230129467,0.623424993180323,0.539553603948235,0.490740856940933,0.619491814388444
"CPTP",0.362543337987759,0.260132900642841,0.228044549245296,0.216457159940263,0.1060500260222,0.165481608859214,0.282440295559455,0.24969014305859,0.251004335997377,0.198743457474578,0.201486730254825
"DVL1",0.0949277301515485,0.0306664908243462,0.108748892171135,0.0597748513468887,0.0429839947304717,0.027607420976565,0.043413447696146,0.152052255745489,0.0460141901873004,0.0307425984388023,0.0323809244226072
"MXRA8",0.0194947291857067,0.0291427815911148,0.0218273680073822,0,0.0264065805600529,0.0117263448201498,0,0.00881705619373355,0,0.00735593558292282,0
"AURKAIP1",1.2902952007978,1.09776950708203,1.32575953839165,1.26982353430748,1.08593161567875,0.98265824538778,1.20583039287586,1.29070073014929,0.957362536873105,0.973345901096448,1.25767243029669
"CCNL2",0.712695322897778,0.573757327078316,0.491126225112456,0.422354354482882,0.510335976262462,0.445558891722319,0.527465402142195,0.674372673650897,0.80868703750806,0.559540845097414,0.781464494684556
"MRPL20-AS1",0.190289404166509,0.150878730714315,0.153763340395104,0.212113737832681,0.161831048448237,0.156906147402941,0.249674886762069,0.174566703515558,0.163754502808615,0.175960844281466,0.207871781189775
"MRPL20",0.882606827877959,0.653810861864519,0.73095568752061,0.954146603685512,0.681800651720942,0.827782783119551,1.06572022039925,0.897632850727528,0.950290758018628,0.813578273750855,1.0104247970525
"ATAD3C",0,0,0,0,0,0,0,0,0,0,0
"ATAD3B",0.130620211033815,0.0722008373030595,0.0466782844447712,0.0792756070746678,0.0581122957498983,0.0777593984040425,0.0908842109172388,0.0972869721758,0.11662812746853,0.0574415974644327,0.113860153333093
"ATAD3A",0.153902874182992,0.0397298450082458,0.0487617820176557,0.0481888690590203,0.0354177428970131,0.0635797326636228,0.129625368116372,0.0594198984083724,0.0744127825774758,0.0771671794095951,0.100694038222036
"TMEM240",0.0178045146888268,0.0194658717745307,0.032904668884536,0,0.0158863744954784,0.0135147998773713,0,0.00862038817733725,0,0,0
