"","CP002-entry","CP006-entry","CP013-entry","CP018-entry","CP022-entry"
"ADAR",1.01486930573761,1.39840625362647,1.71823985949459,0.870312026597296,0.884759988324941
"PMVK",0.360546470322797,0.216086586080486,0.12429614148416,0.183028742891587,0.108935185083404
"AL451085.1",0,0.0226909671797851,0,0,0
"PBXIP1",0.98070807870638,1.33575888990556,0.805585521197763,1.07868885090117,1.17923729976899
"PYGO2",0.186107253420082,0.278139430775787,0.149153365453337,0.293567143857752,0.0555885998899346
"AL451085.2",0.0398065402145572,0.0291382872240821,0.0382505718460491,0.0517741038182172,0.0479673821801175
"SHC1",0.484729581039287,0.478981177720968,0.238356488353797,0.349965212592654,0.166896868790853
"CKS1B",0.226082054360703,0.24037445475364,0.198962413301171,0.293988876793605,0.208452129826582
"FLAD1",0.344800206673883,0.170753171334926,0.0933693475528157,0.229460999262207,0.319513933502786
"ZBTB7B",0.0444651948687165,0.254342888953616,0,0.223369540868288,0.185120718463555
"ADAM15",0.160718613655779,0.139001702949744,0.0288636107799814,0.143704633068827,0.050144667365349
"EFNA4",0.115780342406434,0.304570195274111,0.14026817766442,0.135179653199116,0.159323240023498
"EFNA3",0.0277798612673728,0.190059790822635,0.102034001526346,0.185002339850751,0.225272165865215
"EFNA1",0.210488073338308,0.251751056717475,0.0290829562243343,0.16039777706853,0.124710270310664
"SLC50A1",0.454590332688487,0.991749929258912,0.78040140445717,0.605972331395659,0.467239152123552
"DPM3",0.891956609682774,0.961216056646725,0.696014212242544,0.645327472263473,1.08539653879433
"KRTCAP2",2.74987307206844,2.71611345204921,1.82932615445303,2.70328953874293,2.05228522921567
"TRIM46",0.0510230113781315,0.0829261090943793,0,0.0208606012181626,0.141348237397156
"AC234582.1",0,0,0,0,0
"THBS3",0.0307465256426024,0.0229711849456042,0,0.0185020628606845,0.0432529693163436
"MTX1",0.471161913167024,0.205171853624277,0.352280322512268,0.31892242183115,0.237434947117416
"GBA",0.0868389548902197,0.109165741477871,0.0290829562243343,0.105924729933676,0.102277854354079
"FAM189B",0.0551981868023862,0.213674162187722,0.229342459253515,0.189774429446701,0
"SCAMP3",0.696197108621093,0.858700309571982,0.418187215658543,0.730682857237894,0.58540099458892
"CLK2",0.184733545937304,0.302728383211747,0.219739654353637,0.282376804432887,0.167149673219406
"HCN3",0,0,0,0,0.0432529693163436
"FDPS",0.667659234424463,0.480929687149873,0.547849975651071,0.46098620661282,1.02614823404843
"RUSC1-AS1",0,0,0.0588539950091812,0.0302750706906177,0
"RUSC1",0.11585563731313,0.21014730892158,0.0591078468586702,0.146221501963849,0.215340918696153
"ASH1L",1.04109078825603,1.09296305146595,1.03688540346856,0.820453377754019,0.698332349151887
"ASH1L-AS1",0.0322372662798195,0.0994341415983459,0.0857310921441696,0.0509856496215183,0.0704062222760481
"MSTO1",0.113452091358358,0.0985268130047716,0,0.0852682820610877,0.193262042022549
"AL353807.5",0.0781996568560736,0.0497642210612261,0.599688134886576,0.0279595325951751,0.0271532529597046
"YY1AP1",0.394724459008103,0.853784234315246,0.462445891953669,0.60554870930608,0.473672044313352
"DAP3",1.38532017276553,0.834942053328976,0.8358959560726,0.878648037420329,0.764390061458156
"GON4L",0.248532572351027,0.52619725750544,0.558265607286893,0.39840258459544,0.478904576413142
"SYT11",0,0.0488836318182694,0,0.0183372345799902,0
"RIT1",0.284726378644174,0.36217007389333,0.171996498671283,0.173185889578881,0.0510978370285586
"KHDC4",0.0711373751132113,0.339477147943731,0.11391151781414,0.166511184345727,0.156111593201266
"ARHGEF2",0.570052817813785,0.386683213581647,0.253192538888214,0.27726715099411,0.368723971075216
"AL355388.2",0,0.0195410205102551,0,0.00953658855246983,0.0592434610029918
"AL355388.3",0,0,0,0.01251938940434,0
"SSR2",3.23836757749074,2.85563144876187,2.24368949937697,3.06180503511867,2.88242350662533
"UBQLN4",0.255661568848137,0.0451821429367973,0.0583371194353244,0.0745235469328013,0.050144667365349
"LAMTOR2",0.579814339100045,0.404142269269887,0.564028493078523,0.554372279583753,0.727837923205353
"RAB25",0.100290964315818,0.0795223630663408,0.0316483739065487,0.0317877613597179,0.069149120077447
"LMNA",0,0,0,0.0141326975503795,0
"SEMA4A",0,0.0927691681285398,0.068057181082775,0,0
"SLC25A44",0.0333907654499072,0.0378329297820823,0.0382505718460491,0.0279626800780199,0.123328263527293
"PMF1",0.604571338848716,0.35423586852822,0.422218491677898,0.278790814827843,0.424165875004114
"BGLAP",0,0,0.0296255917711956,0,0
"PAQR6",0,0,0,0,0
"SMG5",0.16912365056534,0.261057691284001,0.126471280349856,0.224185959246625,0.156371641233789
"TMEM79",0.0831625792158675,0.182744463666661,0.103746322505939,0.125307129896197,0.136513275206912
"GLMP",0.189594974813563,0.169227643244418,0.0440276493638005,0.116039961845654,0
"CCT3",1.51905562789969,0.706241600478884,0.986394159401188,1.23515093702198,1.41981221860006
"MEF2D",0.18490000034675,0.246821002540238,0.0682066216686477,0.170135843426805,0.150710389034293
"TTC24",0.0686079010962537,0.0176334499492157,0.0334874874003329,0.0546072777964625,0.0550478916657492
"NAXE",0.85877889548938,0.431190101928779,0.211660317493307,0.604134096606564,0.716460659814608
"GPATCH4",0.353249843655717,0.119599377265777,0.167678687675905,0.0572851549580148,0.274098993620469
"ISG20L2",0.291481587349805,0.404136939287511,0.191228137117849,0.245760128271341,0.258116810091754
"RRNAD1",0.0545800419957687,0.10962089966705,0.059625102895556,0.106329095303795,0.104543066793984
"MRPL24",0.262806852232974,0.257413668494797,0.3188621080389,0.4721576778968,0.338271267974549
"HDGF",0.712567793975685,0.863953570696115,0.392408124161854,0.850498695641934,0.533442897740904
"PRCC",0.354711980628698,0.548585493199654,0.513087756663803,0.284877318582724,0.344882504593997
"AL590666.5",0.0333907654499072,0,0,0.023469160908932,0
"SH2D2A",0.651828139158148,0.324406368695337,0.103695397482695,0.221343792276862,0.205564417158852
"NTRK1",0,0,0,0,0
"ARHGEF11",0,0,0,0.0430257572064757,0
"ETV3",0.0739544761731633,0.174984655191382,0.0942744315755375,0.0900213568140814,0.130326470973051
"FCRL5",0,0,0,0,0
"FCRL3",0.050050801563587,0,0.160420889341466,0,0
"FCRL2",0,0,0,0,0
"FCRL1",0,0,0,0,0.0479673821801175
"CD1D",0,0,0,0,0
"CD1C",0,0,0,0,0
"MNDA",0,0,0,0,0
"PYHIN1",0.593359263265591,0.30952287472381,0.278260347593658,0.218895215298756,0.445376556121028
"IFI16",0.592734118631033,2.03152897279515,1.5468215973947,1.08476316656297,1.61143306239105
"AIM2",0.0660969112913354,0,0,0.0128691681755766,0
"DUSP23",0.0359644958496972,0.12368304477727,0.0692797491133505,0.121060623436774,0
"FCRL6",0,0,0,0,0
"SLAMF8",0,0,0,0,0
"AL590560.2",0,0,0,0,0
"VSIG8",0,0,0,0,0
"CFAP45",0,0.0253200453735213,0,0,0
"TAGLN2",8.8598714119935,11.7870972239989,4.94515351365059,6.65721391572644,6.27533319729404
"SLAMF9",0,0,0,0,0
"PIGM",0.131300757411394,0.0966697518198401,0.114253064850225,0.0220219129019023,0.0510978370285586
"IGSF8",0.557811460121997,0.27446319824131,0.156145662712379,0.286302134868067,0.43000928555468
"PEA15",0.171741936709389,0.0368603292373907,0,0.0755809847950526,0.0479673821801175
"DCAF8",0.591932551487205,0.92818920651858,0.865467211442343,0.639235375931629,0.425855736401187
"AL139011.1",0.0934172562000272,0.0535135809218054,0.119969062128333,0.0586671175583406,0.149088858766278
"PEX19",0.377341540381454,0.338002488141136,0.156069701482849,0.216498785636193,0.0938552939078529
"COPA",0.321427999423255,0.450895330346411,0.391423651154037,0.513556243098565,0.460245879698137
"NCSTN",0.0275140252743836,0.142747093079635,0.118461314254356,0.204279132357445,0.102540176343974
"SLAMF6",0.102453509640178,0.108470567571116,0.0833556631141484,0.140115778913332,0.247345228592693
"CD84",0.269496045667987,0,0.0353096123357662,0.0358419821302293,0
"SLAMF1",0.289150571339754,0.129030307584878,0,0.0696611657834252,0.301746195982887
"AL121985.1",0,0,0,0,0
"CD48",1.64500478254259,2.91483955079739,2.62601934829047,1.47796818591895,2.3361467542755
"SLAMF7",0.0444651948687165,0,0,0,0
"LY9",0.510231895947633,1.75019389521913,0.966913137429795,1.21258197015585,1.00847421334915
"CD244",0,0,0,0.0319511785479239,0
"F11R",0.106456361464279,0.123985464321161,0,0.0230265694452411,0
"TSTD1",1.17837125427091,1.00208362753671,0.407696952562744,0.876824082430939,0.691028887648829
"USF1",0.530910788712129,0.269827822298013,0.216924902279129,0.243536434140455,0.363414732820002
"ARHGAP30",0.695635369052764,0.59901451018081,0.535613991741136,0.905488093624035,0.485923454148731
"KLHDC9",0.0358554023334696,0,0,0,0
"PFDN2",0.772295166808035,0.766513798420675,0.633855064995923,0.700720517755587,0.88342388166576
"NIT1",0.255255055915142,0.295419861740359,0.387602637814984,0.364459249691402,0.380941204084884
"DEDD",0.333780931545543,0.517528119793122,0.367456559706207,0.400966954894474,0.30601204943011
"UFC1",1.43779466583261,1.08508640968918,1.11378517175516,0.974803633393828,1.0810523528324
"AL590714.1",0,0.0267643028434395,0.0696796131387878,0.0221069243540126,0
"USP21",0.0306490863507359,0.253863164194744,0.305697770910999,0.275686812387523,0.0938552939078529
"PPOX",0.280232409104112,0.240219676608466,0.180472670238264,0.171808802923208,0.10402232979419
"B4GALT3",0.427912596585121,0.44544184661555,0.173492659301551,0.248321058654471,0.339315967092148
"ADAMTS4",0,0,0,0,0
"NDUFS2",1.89751281249403,1.79865636441699,1.31180347774907,1.4060481766963,1.51637139240981
"FCER1G",0.616385652334351,0,0.0564073058742568,0.0237161432414675,0.170853451746142
"TOMM40L",0.028732742396598,0.0654256364995235,0,0.0336638245001291,0.0550478916657492
"MPZ",0,0,0.0566212941362988,0,0
"SDHC",0.818378058123665,0.4773330528126,0.705770334957867,0.633836645551746,0.690883549283518
"AL592295.4",0.0201922708025822,0,0.0565913779950772,0,0.084555870291295
"AL592295.5",0,0.0337516833240879,0,0,0
"FCGR2A",0.0201922708025822,0,0,0,0
"HSPA6",0,0.0363541181945091,0,0,0
"FCGR3A",0,0,0,0,0
"FCGR3B",0,0,0,0,0
"FCGR2B",0,0,0,0.0109851842819589,0.0479673821801175
"FCRLA",0,0,0,0,0
"FCRLB",0.0324140702996357,0,0,0,0
"DUSP12",0.275221059211351,0.335426629588785,0.185362323021652,0.297672979770316,0.319266968542408
"ATF6",0.234275425632925,0.241204153488081,0.296614554396601,0.268657044795628,0.318228176201814
"OLFML2B",0.0398065402145572,0,0,0,0
"SH2D1B",0,0,0,0,0
"UHMK1",0.607688829268991,0.662753438419128,0.306547697974681,0.590995055779193,0.363480334862462
"UAP1",0.10205620001475,0.161271620840397,0.0513949487412957,0.188500376404462,0.141461996798408
"HSD17B7",0.271740812140047,0.419703058761033,0.0688357840362968,0.249194702804627,0.280638886489963
"AL592435.1",0.0882789489959564,0,0.0853460307304642,0.0348477536098556,0
"NUF2",0,0,0.0293922275193548,0.0247190995025914,0
"PBX1",0,0,0,0,0
"MGST3",0.988335126802731,0.244195065847313,0.449318022268275,0.533851071939894,0.810933242976011
"ALDH9A1",0.40015502546387,0.54057850531259,0.204274613962522,0.606178913971291,0.48863753258101
"TMCO1",0.392035326092501,0.483016045295151,0.355098458652808,0.420213873087017,0.788777635526251
"TMCO1-AS1",0.0445303385196334,0.0229172777940745,0,0,0.0271532529597046
"UCK2",0,0,0,0,0
"POGK",0.170511914469406,0.110113802672829,0.0592041774467606,0.155181871036602,0.090482932004673
"TADA1",0.116919956863631,0.0906789498508558,0.128021367128263,0.219138695017561,0.203090236884555
"ILDR2",0,0,0,0,0
"GPA33",0.216764042422675,0.114641332874508,0.0980841721981889,0.256384677124742,0.0640803824317224
"AL451050.2",0,0,0,0,0
"POU2F1",0.0646574656712987,0.218293610337354,0.119463503450698,0.259596059037276,0.201297892479209
"CD247",4.19752393783603,5.78217489576497,4.46580595752081,4.55869656475133,5.2361824271096
"CREG1",0.0813563868096073,0.0175996846136517,0.0334874874003329,0.0108774277058961,0
"RCSD1",1.63470366053148,2.14426241423812,1.17598974174363,0.991137195059915,1.86941022203421
"MPZL1",0.0479418561169014,0.148562615646672,0.0694262621037481,0.106302527773197,0.0912336353914269
"MPC2",0.504065072306002,1.24581372589366,0.473490861598165,0.796960898703743,0.518925954610207
"DCAF6",0.149415510963373,0.261902900982409,0.208302957417503,0.205830093941463,0.262953744835169
"TIPRL",1.03665793838431,0.799692094335479,0.309058792588423,0.557206454608671,0.595969780898784
"SFT2D2",0.34545611271955,0.165684437913319,0.0974319169190306,0.123870460011282,0.0774875438773217
"TBX19",0.0384539955624089,0.0219977474306631,0,0,0
"XCL2",0,0,0,0,0
"XCL1",0,0,0,0,0
"ATP1B1",0.0595482668476934,0.0221851483742723,0.0737374525374355,0.0427780131530525,0
"NME7",0.265538566965981,0.0842865968713185,0.0852300147127145,0.112476708886876,0
"BLZF1",0.341437244031512,0.205871117439032,0.0931288638844851,0.206149510563843,0.133241175650071
"SLC19A2",0.0441331585660254,0,0,0,0
"F5",0,0,0,0.0134835036075114,0
"C1orf112",0.470379558113221,0.0188593844296922,0.538530564626799,0.216065882234237,0.636052380781696
"SELL",9.78699410960913,6.39837682664427,6.71727172716135,10.6973003439423,9.20172724931246
"METTL18",0.222846073041515,0.390748909608883,0.102767570153232,0.250981773645222,0.149443893797787
"SCYL3",0,0.337211515392917,0.303941570056201,0.117910810691271,0.0879925382327579
"KIFAP3",0.128500753406794,0.23430347983843,0.389210915127841,0.259683970501571,0.19475330766624
"GORAB",0.0992079799867154,0.209712434189492,0.0662944816025811,0.115251592155634,0.056792367105861
"FMO4",0,0,0,0.0108695297732725,0
"PRRC2C",2.53067561167743,3.71275388910649,2.93273030164876,2.80115222171333,1.73254635077952
"VAMP4",0.396894144778054,1.27437191908595,0.449986943075189,0.39368691534367,0.404002818511137
"EEF1AKNMT",0.315702068474314,0.257496746886587,0.116767950588097,0.209635275786057,0.084555870291295
"DNM3",0.0277798612673728,0.0142459883296864,0,0.0141326975503795,0
"PIGC",0.759359104847403,0.649779896975889,0.404106323942172,0.765725478042037,0.858202198415002
"SUCO",0.23680167052395,0.688052742243377,0.425453550790792,0.412583987319495,0.478629434549563
"FASLG",0,0,0,0,0
"TNFSF4",0,0.0142459883296864,0,0,0
"AL645568.1",0.122447536655263,0.108577199099289,0.12996102164649,0.0915299036697785,0.146264821960053
"PRDX6",1.14048450071234,0.871331144997982,0.824655202091825,0.975850910682873,1.05550522864755
"KLHL20",0.288156974928517,0.0719479655361026,0.149744472475636,0.326084448277844,0.339411507648709
"CENPL",0,0.0660208400604218,0.0972099053173154,0.0419180537942982,0.0730150849165438
"DARS2",0.0384539955624089,0,0.0837350107118935,0.0553904734449537,0
"GAS5",4.63417858847464,4.98483296199946,7.00084414383881,3.15670232357665,8.54907268128005
"ZBTB37",0,0.0694193817018996,0.0735556031971875,0.0344717215373134,0.0510978370285586
"RC3H1",0.742118365258348,0.215405863195642,0.260393256835963,0.390005871988304,0.41342880927572
"RABGAP1L-DT",0,0,0,0.010041965373295,0
"RABGAP1L",1.48255641456362,0.724539695574313,1.06741190747189,0.663191487977386,0.442321813711394
"Z99127.4",0.0611468126962337,0.105707633436586,0.0290716266737989,0.0957457944143005,0.0472299626883295
"CACYBP",1.36331586652132,1.0686432436974,0.838590576287687,0.907244231810517,0.980410556053985
"MRPS14",0.554105226837659,0.36851446402586,0.541090411170194,0.150119694894704,0.477021247223852
"KIAA0040",0.458221084976449,0.301049313763692,0.437787725423368,0.202148379536041,0.0658970248983654
"COP1",0.544241882466885,0.0889232031997585,0.50473559126396,0.355849946892771,0.652367493206564
"AL591043.2",0.038882667662063,0.0233348267622461,0,0.0263506285760102,0.056792367105861
"RASAL2",0,0,0,0,0.0460303432022389
"AL449106.1",0,0,0,0,0
"RALGPS2",0.174677483833094,0.500490820542614,0.348342127933973,0.391658577265901,0.465867279499931
"FAM20B",0.0900851489378255,0.0408734464133163,0.130041835184837,0.112944176718714,0.0460303432022389
"TOR3A",0.179232289448425,0.116415062850725,0.125373769891991,0.172758955680532,0.0566328379847771
"ABL2",0.116959651980242,0.0647401107705445,0.138673244681057,0.0893343515165072,0.26046733211998
"SOAT1",0.155284537585642,0.127671014200528,0.166796993943421,0.171660431098334,0.0566328379847771
"TOR1AIP2",0.0645881447300676,0.103888220931081,0.0384278402016693,0.0976707922980805,0.140028068584595
"AL353708.3",0,0.0148922988943957,0,0.0336436455270278,0
"TOR1AIP1",0.375089956038968,0.585114137140764,0.486999591533009,0.337117886035201,0.502203923277454
"CEP350",1.04316747598791,0.86807261321014,0.42354337597093,0.783886045912958,0.627496270669914
"QSOX1",0.0358554023334696,0.0221129351825644,0.0862001762980997,0.0606462161519953,0.113425205090638
"ACBD6",0.412956003121415,0.449624893955962,0.589854849935658,0.570891300853096,0.793590339381166
"XPR1",0.0752117205113189,0.12453015509767,0.243926432936522,0.116269317121919,0.142339969287714
"STX6",0.266471203557515,0.214863817633439,0.0549254130472961,0.253393546021261,0.279132426723263
"MR1",0.227885184532671,0.141514060265854,0.21862047045323,0.0909604501160017,0.323521641928065
"IER5",0.184460631947733,0.143978014320361,0.14899083548961,0.11051612365481,0.241579939953714
"GLUL",0.0764677839506511,0.162056215304653,0.0346779115574544,0.0801249228983851,0.119668982321657
"RNASEL",0.0950322431098206,0.105192868388865,0.174588203757041,0.163889337568797,0
"RGS16",0.109145257404637,0.0933490323430108,0,0.0215605675585777,0
"NPL",0,0,0,0.0227870761900806,0
"AL355999.1",0,0.0186433599809092,0,0.0456678856703257,0
"DHX9",0.738081639737996,0.53099041343337,0.441547491631555,0.650959257375301,0.323825717940919
"LAMC1",0,0,0.0277836432135673,0,0
"SMG7",0.589592002403476,0.489910415896025,0.451116244047282,0.433762511119037,0.328780259294896
"NCF2",0,0,0,0,0
"ARPC5",1.45213197401898,1.52039559032197,1.12947885495814,1.49195502694672,1.78121719250436
"RGL1",0,0,0,0,0
"COLGALT2",0,0,0,0,0
"TSEN15",0.371747270119036,0.447562606674733,0.460690551726968,0.462025784253392,0.237700861370166
"C1orf21",0.199618076702238,0.0253693781458029,0.0544920523341671,0.0482306804471894,0.058512723591745
"EDEM3",0.358224032381455,0.553509554476241,0.389668736681776,0.543694258903585,0.319061620700519
"NIBAN1",0,0.0411245423136663,0,0,0.111758856855205
"RNF2",0.235311179088755,0.141281092485448,0.29428935543424,0.151944317601791,0.0998858073011206
"TRMT1L",0.158318887477557,0.405465688068639,0.140001650463356,0.192205192098368,0.0460303432022389
"SWT1",0.123336237399589,0.0735139092066205,0.0680754795465534,0.11425084455604,0.111630171345006
"IVNS1ABP",0.772863960819159,1.26454114684578,0.995387977329317,0.527475809376236,0.870581819092529
"AL078644.2",0,0.0187552514704117,0,0.0119664747244121,0
"PRG4",0.0551207143644582,0,0,0,0
"TPR",3.82390695304342,1.96385212002325,1.81084438684028,2.18122454099674,2.5341829383867
"ODR4",0.120811423408606,0.192796167430695,0.0572119923207188,0.181978265503441,0.10693703447121
"AL096803.2",0.0384539955624089,0,0,0.00659038515528925,0
"PTGS2",0,0,0,0,0
"PLA2G4A",0,0,0,0,0
"ERVMER61-1",0.0695150431910308,0.0601035879901917,0.034888670253222,0.0422529088936014,0.0550478916657492
"RGS18",0,0,0,0,0
"AL136987.1",0,0,0,0.0118762870926137,0
"RGS1",0.535107681271943,0.338336594249612,2.89702024859297,0.708341756861799,0.555027418789821
"AL136454.1",0.108953236097787,0,0.0540970901065441,0.106662937929335,0.125368011559963
"RGS2",0,0.0377123271479979,0,0.130453583388453,0
"UCHL5",0.652416807811731,0.737089669269044,0.396302266187248,0.429598800209481,0.75014878320194
"RO60",0.3587841522577,0.363999490300924,0.47356674432343,0.499309274930546,0.424697508477721
"GLRX2",0.141056421418008,0.180515835876849,0.0581545828981332,0.0835249329726893,0.056792367105861
"CDC73",0.362833576683883,0.4765784329151,0.358286326897786,0.520840561923766,0.143495467043972
"B3GALT2",0,0,0,0,0
"CFH",0,0.0378329297820823,0,0,0
"ZBTB41",0.0894404525860605,0.108383754084152,0.105496553395548,0.122785505315393,0.0751206351398221
"DENND1B",0.125172263601425,0.0615273757721325,0.16105201567867,0.195412209330385,0.178091105596041
"C1orf53",0,0,0,0,0
"NEK7",0.355907864179743,0.519273880489238,0.638234967746461,0.36449922235836,0.922896998416782
"AL450352.1",0,0.0175977024439689,0,0,0
"PTPRC",14.0703262922812,14.2809404736023,11.0499984928976,11.6409236034082,10.5460359382295
"AL157402.2",0,0,0.0784783383555272,0.126264057123023,0.649071920668148
"MIR181A1HG",0.261148572265039,0.0786836205120714,0.243737747212826,0.296898947302125,0.304105226864406
"ZNF281",0.112820027636195,0.439581598948785,0.157145277210106,0.23675796044807,0.0915534616163806
"KIF14",0,0.0142459883296864,0,0,0
"DDX59",0.265950197695005,0.341820054452747,0.164064063031583,0.198466321518151,0.323557118804076
"CAMSAP2",0.127329970708085,0.0768608661310963,0.0346779115574544,0.0896798296665555,0
"GPR25",0,0,0,0,0
"KIF21B",0.116025505088749,0.185998387235128,0.0490160037252163,0.230955430803793,0.0432529693163436
"TMEM9",0.318081645411104,0.253898471343163,0.0716781991876001,0.301093210243911,0.249026715896104
"CSRP1",0.238432531257178,0.136662173457036,0.0661885597339985,0.131758525605155,0.058512723591745
"AC096677.1",0,0.04648752845529,0,0.0324288888082272,0
"NAV1",0,0,0,0,0
"IPO9-AS1",0,0,0,0.0232776528167252,0
"IPO9",0.212878286989425,0.0993404644061289,0.115291960673797,0.120416622712518,0
"SHISA4",0,0,0,0,0
"TIMM17A",0.674107075986186,0.369839513940603,0.352470369177422,0.275594135158748,0.446336761225522
"RNPEP",0.360690442106581,0.502292585867468,0.14771927095725,0.264376499008894,0.362172311973118
"ELF3-AS1",0,0.018902734091459,0,0.0236004745331801,0
"ARL8A",0.425862898843649,0.203153530806274,0.150448968177024,0.385181485546467,0.111758856855205
"PTPN7",0.392566428257667,0.461803575670121,0.159517646789036,0.301820551852862,0.206685510981206
"LGR6",0,0,0,0,0
"UBE2T",0.035728960108616,0.0353191221278273,0.105202433728896,0.00903579893178785,0.183937336560489
"PPP1R12B",0.168428768845141,0.0795151683054221,0.122255023746646,0.107323372412054,0.0933976366816926
"KDM5B",0.46236764462144,1.24619378154168,1.00158731739921,0.479155445304803,0.803399935028577
"PCAT6",0,0.282620464176922,0.054551802391551,0.0933640600545187,0
"RABIF",0.142377155370694,0.235408225346387,0.174714057303018,0.298703121785334,0.367502741208503
"KLHL12",0.0358554023334696,0.0968187056346979,0.146543252374504,0.120192793208472,0.116070270707154
"ADIPOR1",1.0053367946022,1.00213009614293,0.208885418617331,0.755995496718465,0.315046304012864
"CYB5R1",0.292533486164728,0.122634082592646,0.168249314631056,0.233065346990524,0.115305090697606
"TMEM183A",0.742802631988584,1.14142667953171,0.76828206063491,0.735399320214051,0.777613366913861
"PPFIA4",0.121186648280974,0.398095996397974,0.217005328120453,0.15568811087291,0.108935185083404
"LINC01353",0,0,0,0.010441192593018,0
"LINC01136",0,0,0,0.0126972518068189,0
"BTG2",1.65820815310173,1.12894706334032,1.4270070726707,1.49536020813449,1.64230075580066
"ATP2B4",0.521299019244891,0.644740291695972,0.276042984804326,0.434402344488747,0.517244569980464
"LAX1",0.151851895006652,0.0358503992171505,0.0972225634778916,0.0764561751583707,0.293728811274572
"ZC3H11A",0.384943149749868,0.190242995857923,0.238210373170584,0.370380930174095,0.422079955224154
"ZBED6",0,0.134316020165468,0,0,0
"SNRPE",1.4402433674206,0.864559353058875,0.653754319365853,0.897737312737156,0.553938778143946
"SOX13",0,0,0,0,0
"PPP1R15B",0.209219205355242,0.199013169377819,0.068733010059076,0.184139628680586,0.0479673821801175
"PIK3C2B",0.082169280750276,0.288147026324427,0.305301675047582,0.190904424519486,0.155913809675532
"MDM4",0.668754118041763,0.89122237059648,0.489051886742155,0.566743196694003,0.570904772928617
"AL512306.2",0.0270660167213851,0,0,0.00903579893178785,0
"TMEM81",0,0,0,0,0
"RBBP5",0.233742440254725,0.332769039251153,0.21654782530123,0.159547674762838,0.156613339978942
"DSTYK",0.0590252617583786,0.0648877193632454,0.15902684531837,0.0324581488128074,0.0566328379847771
"TMCC2",0,0,0,0.032903118691721,0.0830965082847219
"NUAK2",0.108923622422672,0.217567272214881,0.357018265402303,0.313868475218462,0.350071221163769
"CDK18",0,0.0175996846136517,0,0.00997006985030937,0
"MFSD4A",0,0.0319193284495823,0,0.010251710241561,0
"ELK4",0.419387996619595,0.449979066607226,0.346558553553859,0.254747251266305,0.530736046601971
"SLC45A3",0,0,0,0,0
"NUCKS1",1.76277964437645,2.08018061091519,1.84012060558577,1.65570363099342,1.25179082599072
"RAB29",0.366810673764074,0.14076683164331,0.105516573484346,0.172554258442978,0.0534693593836052
"SLC41A1",0.0510230113781315,0.11781040152319,0.0425952429632659,0.0546899423038438,0.0879925382327579
"RAB7B",0,0,0,0,0
"FAM72A",0,0,0,0,0
"SRGAP2",0.089100711186082,0.0250883108542068,0,0.010441192593018,0.306685337612055
"IKBKE",0.364876157924586,0.40423915348061,0.409800872010608,0.282265038945846,0.45695839955834
"RASSF5",1.11788445231719,1.66836387345009,1.06793867717468,1.20037956755184,0.383610604443773
"EIF2D",0.119037698053228,0.27061791969123,0.235376672532797,0.336668262328254,0.41372084364547
"DYRK3",0,0,0,0,0
"MAPKAPK2",0.254446488118095,0.269775514742617,0.34634557642007,0.266958019139875,0.200824230036223
"IL10",0,0,0,0,0
"IL24",0,0,0,0,0.0592434610029918
"FCMR",3.93535199860007,4.24478186692626,2.55834690252684,4.9801711787297,3.6939086359424
"PFKFB2",0,0,0,0,0
"YOD1",0.0201922708025822,0.0344074703464245,0.0383685684687104,0,0
"CD55",2.0855528982294,1.26765224047846,0.338907230314883,2.21306327732534,1.62782927063143
"CR2",0.080385740853103,0,0.0544920523341671,0.0937011368766408,0
"CR1",0.160172548102627,0,0,0.0408215460697033,0
"CD46",1.18293916354233,1.01031907475645,0.840696573588598,1.24885781400905,1.13515195221921
"MIR29B2CHG",0,0.0722763919889896,0.0330134331659552,0.0251846366845285,0
"CD34",0,0,0,0,0
"PLXNA2",0,0,0,0,0
"HSD11B1-AS1",0.0444651948687165,0,0,0,0
"G0S2",0,0,0.0862642521263352,0,0
"TRAF3IP3",2.96877288802334,2.89507856223839,2.38978341128886,3.30462688699637,3.36705330981989
"C1orf74",0.038882667662063,0.0285336011687363,0.0588539950091812,0.0265212191182857,0.0661975467189186
"UTP25",0.157344806512137,0.0362430445945609,0,0.105924911038493,0.0971281802307975
"HHAT",0,0,0.0317426055600348,0.0111988478625319,0
"RCOR3",0.25439452091005,0.628865706767544,0.642584866768766,0.606737184991693,0.362757210506156
"TRAF5",0.682699697741463,1.00617191243399,0.492911932455419,0.696096116814074,0.455496045648186
"LINC00467",0.0403845416051644,0,0.0906942480149469,0.01333338666688,0
"SLC30A1",0,0.0168663644214162,0,0.0547130950085938,0
"LPGAT1",0.107313322550702,0.138092970123098,0.110002139064676,0.092971514082152,0.158063165511616
"INTS7",0,0.0960801618167575,0.0786373716244908,0.0124465266100516,0.138029591045019
"PPP2R5A",0.652398695725171,0.936742832934821,0.35762756361546,0.522529734408742,0.670812105736188
"PACC1",0.235758801120303,0.141196690804131,0.163028803667756,0.101916536469164,0.156039155686138
"NENF",0.603751457215771,0.458713281584066,0.40146269931947,0.467274926287953,0.764474250346213
"AC092803.1",0,0,0,0,0
"ATF3",0.04944595804016,0,0.0359387747034153,0,0
"BATF3",0,0,0.0383685684687104,0.0114889177898999,0
"NSL1",0.366721093551359,0.493232015278415,0.332271950776019,0.57394281228498,0.397300398233357
"TATDN3",0.273713173052551,0.138520600408292,0.0956842148717855,0.139744382489968,0.16678216698012
