"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"CLCN6",0.0441436986210052,0.0198583130217875,0.0484417705897091,0.0533876997921892,0.0298602302963478,0.033781255106858,0.119807026250146,0.0486732958907498,0.0935943396308725,0.0490598783740639,0.0973524893651667
"AL021155.5",0.00307888124539515,0,0.00948619154942082,0,0.00396714568628447,0.00827401936034142,0.0157316987244739,0.0200890981481959,0,0,0
"KIAA2013",0.335110199176673,0.162744652864039,0.238362188887133,0.231385165527006,0.168866067193301,0.214370967165315,0.173100163312263,0.292292022803604,0.257898180773385,0.265298678562588,0.309734335977966
"PLOD1",0,0.00490686765196569,0.00521916309675911,0,0,0.0105812831823362,0.00741437142441938,0.00919454123244496,0,0.0135215108363435,0
"MFN2",0.0873148550150362,0.0815413595293284,0.0926878124932817,0.102293810395484,0.0644758326975561,0.0720431318828731,0.101054585940063,0.134972079545185,0.154574066963193,0.0518169411333862,0.100896668283046
"MIIP",0.269617879948615,0.17338884736013,0.215136561907641,0.21511921971848,0.1643319064236,0.233706372877853,0.203315258379011,0.264608847234285,0.111899841737622,0.178383479621452,0.344183116175745
"TNFRSF8",0,0,0,0,0,0,0,0,0.00669600857624779,0,0
"TNFRSF1B",0.239163115317749,0.221175447761512,0.309641522321612,0.159207868282293,0.28068793719182,0.235236734118163,0.117250745726586,0.137621612159187,0.0967084805377823,0.245886434218779,0.0998097057333426
"VPS13D",0.291185427296893,0.21620626748754,0.210894369285729,0.226934105732616,0.180300343416651,0.224643298543127,0.332803033765403,0.282740258483202,0.581565077379176,0.296610904226829,0.431432666058543
"DHRS3",0.68363635627271,1.54454181153441,2.76609648542688,0.323362740556458,1.02663489658969,0.33959098607773,0.269050816725037,1.26282342434844,0.521602415669968,0.654616162173782,0.365077927148577
"PRDM2",0.497173516218346,0.389754543859501,0.589898710555504,0.370210646941618,0.40038518801444,0.374369183155336,0.390204137473254,0.376810987609742,0.685285724514906,0.48726514073554,0.541411577758102
"KAZN",0.0280426383450354,0.0109283687819824,0.0241299217687442,0,0.00949921006157056,0.0304689317315668,0.040170860425455,0.0302628911471163,0.0186655497292694,0.0612943305001092,0.0137409825451098
"TMEM51-AS1",0,0,0,0,0,0,0,0,0,0,0
