"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"LINC01409",0.0566683751182264,0.109248267098985,0.0689902064231661,0.0355966747798534,0.0452277225347978,0.0419263883939948,0.0450514824582569,0.0431758201789909,0.105079392000367,0.151413929190243,0.136472269149607
"LINC01128",0.337485677071544,0.221785769959673,0.202528214785003,0.187232707918906,0.202930487195585,0.156394192933707,0.196978304443403,0.190731588765833,0.216892119487476,0.128635038963402,0.462030572629189
"LINC00115",0.0571909628216942,0.0201216150413097,0.0443491856807763,0.0699842067379615,0.0301397800569684,0.0266089014617728,0,0.0237154278878653,0.0121076808705907,0.0982920094939115,0.0137400384721077
"FAM41C",0,0,0.00856344189409021,0,0,0,0,0,0,0,0
"NOC2L",0.428944992132339,0.293021060794234,0.337464049479798,0.397098175137994,0.469383945673735,0.405606409266053,0.577076922131961,0.473031597217292,0.324140871202577,0.265826820502381,0.553638986758049
"KLHL17",0.113084277258893,0.149502554659198,0.0601590623528685,0.0825485287378746,0.0243361278366422,0.0803002685568062,0.0944751620987143,0.0302736769665408,0.0916085752818252,0.0456968123402122,0.0932327493834389
"PLEKHN1",0.15447936723828,0.0143624920647231,0.0397742961404857,0,0.00942830528098235,0.0475503478154468,0,0.0378306616742353,0.00853071997570451,0,0.0393071207684476
"HES4",0.00924086309661322,0,0.030292896901414,0,0.0302370585389453,0,0,0.0189480066696983,0.692170715650984,0,0
"ISG15",1.34069291247154,0.425205608641529,1.01792089451302,1.25573543789103,2.47830274074409,0.800730555218363,0.994558568211686,0.782082153448164,2.58807844662425,0.814515017744653,0.97267499507977
"AGRN",0,0,0.00665010716854477,0,0.0085841330883994,0.0161830254173927,0,0,0.0290362393172322,0,0
"C1orf159",0.0506410275414921,0.153775240794222,0.119973282400641,0.136064288047527,0.0514470232111322,0.0598812120149699,0.0875895150959859,0.0602466483770321,0.0767288363689373,0.0853691693898743,0.0993384321569017
"TNFRSF18",0.476115872358647,0.312647752168266,0.131436101791527,0.231310372771715,0.267089607343443,0.252247076679865,0.189298750074817,0.0821708533359201,0.495332365848051,0.432236525518878,0.31141281963016
