"","CP002-entry","CP003-entry","CP011-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry"
"LINC02062",0.0796201154906637,0,0.118909693970426,0.0658241042048873,0.24061243324207,0.121316526950466,0,0.109247459567423
"FAM174A",0.0816534004058446,0.0493885188750482,0.154853031875737,0,0,0.0719403758165233,0.106859522984699,0.137646507865547
"ST8SIA4",0.574102283753047,0.545659445973211,0.56318124031085,0.670509291078985,0.922264871588904,0.319071893524781,0.516412817342751,0.511156682020387
"SLCO4C1",0.229470066984978,0.0344380103307812,0.160263082785555,0,0.0389262580966617,0,0.0569305698428789,0.0748519161908678
"PAM",0.682433213938465,0.739281052063804,0.958260733044785,0.689782112373838,0.481413418801612,0.350233320800412,1.0005316555338,1.26587288022219
"GIN1",0.0772774518324278,0.116275699914729,0.216215414652358,0.0725163211869948,0.0939072947186537,0.10074348693357,0.0432776541855991,0.0699715632819153
"PPIP5K2",0.448379339894526,0.305583130771203,0.456112809745514,0.549343635977514,0.65759428494304,0.438007436342353,0.554987960812278,0.414995542051712
"C5orf30",0.0379973832511114,0.0238257456584098,0.0355548380489844,0,0,0,0,0.0303895761498892
"NUDT12",0,0,0,0,0,0,0,0
"EFNA5",0.206682832768303,0.108966299830422,0.0783884637108806,0,0.289285923785354,0,0,0.29737954220048
"FBXL17",0.520890258828696,0.439537033330817,0.649583526728605,0.567738017809691,1.70348111690036,0.694880070608213,0.594005815402919,0.821473119952738
"FER",0,0.00752409214304202,0,0.170777903858037,0.0705198725000705,0.0592108379517787,0.0820744154333854,0.031201362743225
"AC008467.1",0.0122241169603511,0,0.00804277469292686,0,0,0.155473008329073,0,0.0162329229650408
"PJA2",0.764391168875407,0.844618689103187,0.92484428111623,0.628472990202151,1.99728868615563,0.87046628698211,0.764743343994674,1.13769514818639
"MAN2A1",0.719253339018347,0.420024976053302,0.592584734355179,0.970138362162411,1.58404035958842,1.07509430609532,0.860141081696311,0.377723334293416
"SLC25A46",0.199821993716233,0.275416964890893,0.299181353035856,0.720150863080516,0.374838010215523,0.0806048588608921,0.524924334084137,0.379937157518019
"WDR36",0.221489744533016,0.161211233147438,0.223763025707946,0.0394966546333526,0.690608452629598,0.517482772739649,0.256961945030423,0.231809493457874
"CAMK4",1.81417629669179,1.60057857880371,2.446109586271,3.07156525488495,2.90202411534015,4.22278998957674,3.10983942429689,3.10264814955456
"STARD4",0.129808404399015,0.157316702162886,0.0799084008472843,0.158601745539029,0.111624308368586,0.0875626072641939,0.170723203268749,0.10356106868273
"STARD4-AS1",0,0,0.0234175763615528,0,0.076819075712881,0,0,0.042300950713486
"NREP",0.0312090467393003,0.0555778681526126,0.032132957489737,0.0889504692630678,0,0.252201520883912,0.0110031336924756,0.0108523901304023
"EPB41L4A-AS1",1.02502564014126,1.17893692182241,0.611323198799425,0.691298472801602,0.275599876923359,0.789719864339492,0.600123434215649,0.950974058308125
"APC",0.413097052853673,0.255401333843534,0.454451510249985,0.471274831425632,0.348440476945645,0.393806415766149,0.48465899640024,0.361961042614969
"SRP19",1.10869092051466,0.931222338521631,0.852786803488958,0.728224491996414,0.53387048541059,1.11880951046066,1.02364767333987,0.718015533618533
"REEP5",1.68838426520311,1.69210900752589,1.79550942755751,2.69248497123177,2.17611874248826,2.08629147758744,2.68299620794192,1.9975704282691
"DCP2",0.929558615577791,0.937388884176979,0.775290610213752,0.938030304438386,1.13368854531091,0.803266873895311,1.32645287866146,1.01259543136513
"MCC",0,0,0.0116000129920146,0,0,0,0.0504266627342947,0.0124452409398646
"YTHDC2",0.377426002572718,0.240928685818918,0.248756441138447,0.216614479050521,0.34773448757774,0.429137857969493,0.33541834847517,0.238822107392954
"TRIM36",0,0,0.00621460008426998,0,0,0,0,0.0167315852173098
"PGGT1B",0.214492786328743,0.241220722840863,0.174830654895475,0.255238434433222,0.421254899782585,0.101472364001664,0.325457513088813,0.319393673148805
"AC008494.3",0,0,0,0,0,0,0,0.0102789290178278
"CCDC112",0.0708063570587542,0.200225365933236,0.175575293333691,0,0.181003932579683,0.21711202882427,0,0.0544564001540583
"FEM1C",0.124739813261679,0.198640479037956,0.0935317188485393,0.139968707598355,0.149202883862285,0.0922449657309952,0.181785606089957,0.09728761727984
"TICAM2",0.0134414980377706,0.0113647728409205,0.0697388430720296,0,0,0,0.013050196274952,0.0742185316312668
"AC010226.1",0.0358745762005476,0.0682347835459172,0.0749271715321739,0.0355759207937699,0.0774617339034517,0,0,0.0841323564844846
"TMED7",0.286705206718851,0.378721198541986,0.307326435174543,0.282320898669067,0.38365602813418,0.17416613647445,0.422309197738552,0.259235672320071
"AC008549.2",0,0.00980595967004907,0,0,0,0,0,0
"ATG12",0.796764442597343,1.19860277963855,0.710054472603512,1.01058863377454,0.644449389712213,0.983256690082942,0.995630664903706,0.927330683906135
"AP3S1",0.944856164374914,1.45960204854361,0.817952466837903,0.924382319067321,0.515199878984779,1.18185007573095,1.17929087169457,1.25555294080299
"AC034236.2",0.0398203187574705,0.0320081568615405,0.0287002295865363,0.0445994523187255,0.100717105793248,0,0,0.0360021527347655
"COMMD10",0.322626178723344,0.245357452531813,0.333309723848487,0.451580308118583,0.684282704724824,0.52319322605848,0.63473195080388,0.319554050438122
"SEMA6A",0,0,0.0162444040520154,0.0545066062006715,0,0,0.0124244592875318,0
"SEMA6A-AS1",0.0393672303766292,0,0.0302648805276499,0,0.198847898337006,0,0.0570397203891282,0.0128386844970317
"DTWD2",0.0369458006981042,0.0376407221506302,0.0563095763214818,0,0.0592024249313252,0,0.0555940358928808,0
"AC008629.1",0,0,0.00799161200404056,0,0,0,0,0
"DMXL1",0.431808927070136,0.359886694448152,0.379741323679559,0.367689384232654,0.270110691623986,0.710579529963251,0.474818077731656,0.447305614000747
"TNFAIP8",0.956167314588038,1.06015070376074,1.0974606722224,1.26343409302933,0.810370410283278,1.05440947377892,1.32573013163206,0.869825814265465
"HSD17B4",0.189487551166984,0.2871329848774,0.187812479547444,0.217483280153254,0.18597932731741,0.243888108912049,0.0871780156724865,0.120566413893931
"PRR16",0,0,0,0,0,0,0,0
"SRFBP1",0.200566932869069,0.165996091099261,0.219877808078644,0.167793991609463,0.284421492705054,0.359942595998939,0.29536472525255,0.285079796449446
"SNX2",0.514475898285053,0.512300503478157,0.697459330877979,0.782587062544687,0.591916888271077,0.482802425305467,0.367634723574361,0.59789222673252
"SNX24",0.0124396676120814,0,0.0205811570018829,0,0.0728501908675001,0,0,0.0556968222467892
"CEP120",0.573767354544927,0.589519099491444,0.460034329984224,0.332594973526421,0.481542785254924,0.990234038830003,0.300605221528597,0.524629128810683
"CSNK1G3",0.651074445528909,0.510390722865641,0.481128200661858,0.337313691593841,1.20477760682013,0.752316316795368,0.37459830846659,0.609156589359941
"ZNF608",0,0,0,0,0,0,0,0
"GRAMD2B",0.0923581182767636,0.113783333823688,0.128887394959516,0.102053291534197,0.129018939980389,0.213619912915343,0.273614039149185,0.118059083862206
"ALDH7A1",0,0,0,0,0,0,0.0178551022740258,0
"PHAX",0.724179034548526,0.606989951330974,0.645697801014167,0.421327706421725,0.602236726724683,0.612535395680366,0.669422831581732,0.5195523124375
"LMNB1",0.459079316737244,0.318997455111066,0.384132595973347,0.450178132450495,0.359168063998618,0.47270050368575,1.19200096404223,0.649124097552897
"MARCH3",0.00827365956372993,0.0709188604058337,0.0710505868659957,0.270747616328799,0.192421117427883,0.114838250324418,0,0.275168145467733
"C5orf63",0,0.0485723008393898,0.0971819262481823,0,0,0,0.0728180536477422,0.0704469945835835
"AC011416.3",0,0,0,0,0,0,0,0
"PRRC1",0.171561313870584,0.200790186542805,0.273088472599148,0.241291054063271,0.492013589092606,0.191680737602156,0.230471143033741,0.281044918665241
"LINC01184",0.130842470613132,0.142810079657103,0.117462267767761,0.220974634852117,0,0,0,0.23580474867841
"SLC12A2",0.192268733379221,0.0761717864846302,0.120697399192026,0.107712869437647,0.076819075712881,0.0868787086348748,0.175376503249863,0.140382499941637
"FBN2",0,0,0,0,0,0,0,0
"ISOC1",0.263116316220537,0.248243114283022,0.2597836898367,0.24525065861909,0.282035850021491,0.565847739018698,0.336711944932967,0.22434194851286
"CHSY3",0,0,0,0,0.166757485586154,0,0.0334403424291065,0.0159642401021711
"HINT1",4.48914596002569,5.96090697491326,5.32650789698913,5.62512612018691,6.98225901296079,8.49580829498894,5.05273480668562,6.68304585693166
"LYRM7",0.0949751930230529,0.163250568737026,0.157412003329823,0.152716509253612,0.353152607203848,0.556951918074578,0.162341025556084,0.20100477102931
"CDC42SE2",3.11363620820114,2.40111493020243,3.70128797445396,4.07426609007769,4.35284781063864,3.14519226863616,4.8133761864016,4.11344154190395
"RAPGEF6",0.434747019207511,0.654061041046842,0.748854127619399,1.08757433746347,1.32084243091185,0.5732868863298,1.38308458519959,1.04411090890425
"FNIP1",0.332795474506821,0.357219130938863,0.310575914189883,0.266241479630146,0.359870587713225,0.441641950819984,0.781302661990211,0.337145581758153
"MEIKIN",0,0,0,0,0.187814589437307,0,0.0730140186915888,0
"ACSL6",0.00968752875985101,0,0.0224623496325836,0.150074888531438,0.0939072947186537,0,0.0279288765351337,0.0309263946353725
"P4HA2",0,0.020986446952558,0,0,0,0,0.00970617468008448,0
"SLC22A4",0,0,0,0,0,0,0.0258412567932142,0
"MIR3936HG",0,0,0.00890663883045144,0,0,0,0,0
"SLC22A5",0,0.0344277084267814,0.0490584730214819,0.0523198627126802,0.0554778865144353,0.0971043483327183,0,0.0317886572438045
"C5orf56",2.05866417391628,3.4195709871519,2.90531836813251,2.79200640722416,4.01801360798591,1.97334076532695,0,2.80280720964782
"AC116366.2",0.00628883354715367,0,0.108298622586118,0.0266096864580645,0.293320730535462,0.174675134976855,0,0.036664931597103
"AC116366.1",0,0,0,0,0,0,0,0
"IRF1",2.86204049148583,4.53808438294883,3.96716331671636,4.39001474725438,5.95089871319354,2.45085395344092,4.40231802150962,3.76447268600651
"RAD50",0.440844659248071,0.526868690885937,0.533624369041516,0.347481744622679,1.4184889070289,0.162113563524121,0.313240849568273,0.667428177843356
"KIF3A",0.263214122677035,0.262662419310467,0.149399780031802,0.266677638864564,0,0.222587856788552,0.283310834892347,0.38292889871543
"CCNI2",0.02213311242003,0,0,0,0,0,0,0
"SEPTIN8",0.0206448968046458,0,0.0152285212959025,0,0,0,0.0309920270466369,0.0428727854936618
"SHROOM1",0,0,0,0,0,0,0.00779748983207326,0
"UQCRQ",1.46417863198807,1.54901368173013,1.4495878375037,1.81588556465945,1.34783674781959,0.966788864476507,1.59917937579713,1.26419863167849
"LEAP2",0,0.02329928920382,0.0058595214880372,0,0,0.0875626072641939,0.0122261345852895,0.0122574255483972
"AFF4",0.891469780822764,0.711123825537653,0.605560332943475,0.671034710627213,0.829826270904042,0.594353051789009,0.924588959914675,0.536831555377293
"ZCCHC10",0.208726830353885,0.383975685306238,0.402445818756957,0.604570884980243,0.381151676549779,0.341625587769355,0.307589345261453,0.327123698278213
"AC113410.4",0.0197609144148353,0.0119809550738147,0.015269709201418,0.037270460551081,0,0,0,0.0119566880930517
"HSPA4",0.588081236162642,0.487065588961172,0.502576309010919,0.539078585295214,0.958940375526711,1.04638310288128,1.06569755792951,0.569706100105327
"C5orf15",0.270446594579524,0.222623875230812,0.290188025387141,0.27763543382253,0.1493783439417,0.30528661410317,0.173738760653403,0.178536511193728
"VDAC1",0.786456288762058,1.74202594531086,0.76667836723071,1.42373341011053,2.06700409104084,0.972861430308843,1.6469356894821,1.24567486083789
"AC008608.2",0.038081928310088,0.0479965230024744,0.0204240600077751,0.0298021731744679,0,0,0,0.0157470395565634
"TCF7",0.438935066356433,0.391928855329336,0.624510828697987,1.37021634136052,2.42699231294397,3.32072870701009,1.04087249201041,0.385670597358216
"SKP1",3.37777573932601,2.90514419036975,3.27262432846324,2.91292076347089,3.11180248823765,2.0558632808574,3.62935719706624,3.40111166381114
"PPP2CA",1.10797122333538,1.08947756602569,1.33342809811724,1.70347793599435,1.56972482472375,1.4545585285497,1.35286026502717,1.13510065442927
"AC104109.2",0.0167833828175684,0,0,0,0,0,0,0
"CDKL3",0.0947684116422564,0.0477936552926738,0.0936776172518793,0.0900512384174643,0.0619486569531172,0.0868787086348748,0.0472965046312053,0.0876209653827149
"UBE2B",1.84856766592488,2.05168525871338,1.81413301521957,2.37066720273859,1.8738369546303,1.97064296634445,2.47230399937306,2.15548459724204
"AC109454.2",0,0,0.00494891237752679,0.0538398587242107,0,0,0,0.0128672307660634
"CDKN2AIPNL",0.370388204512318,0.314251539521708,0.306331325486124,0.230668685723611,0.18026458767892,0.227320452148204,0.142744425718954,0.314551406763737
"JADE2",0.667564845292427,0.76383594300445,0.641606975867906,0.298916229082545,0.621831334931786,0.602148024307296,0.517050268798294,0.367221629234377
"SAR1B",0.360736188348608,0.371265194185967,0.486828230673384,0.352371171940429,0.37392082591824,0.219507002148312,0.630502506676072,0.369975709628158
"SEC24A",0.0788233969747976,0.161406512047075,0.182512312274747,0.172652389779752,0.261567487056625,0.232298818976057,0.25963531671138,0.0679035246252041
"CAMLG",0.836816311039698,0.987143829860118,0.809306829002393,1.10026202355447,0.945503137617775,0.703138910474106,0.675175863341031,1.11783880426596
"DDX46",1.9785513644488,1.61103349092444,1.20271995582881,1.44293160112491,2.09387007444546,1.31844641590036,1.21408505593351,1.18395398338639
"C5orf24",0.314585660839548,0.531388489757145,0.399132459761591,0.404142240135563,0.490902397673438,0.426069855119663,0.369517958986101,0.251565647424302
"TXNDC15",0.276279824828209,0.420777615020082,0.469803367105747,0.42549731246147,0.0833666800053355,0.493104082061558,0.527236093622261,0.410159974016166
"PCBD2",0.300299252944529,0.135095481896969,0.191439627399319,0.268635239085454,0.300823168919577,0.183983056967593,0.111612942419312,0.176811484353956
"C5orf66",0.00995797733564358,0,0.00647567735585142,0.0355759207937699,0,0,0,0
"H2AFY",0.918621765359566,0.716303109588534,0.765299668052252,0.7235408446962,1.2838062330024,0.956847349254998,0,0.620998157612216
"AC026691.1",0,0,0,0,0,0,0,0
"TIFAB",0,0,0,0,0,0,0,0
"TGFBI",0,0,0.00894150467640695,0,0,0,0,0
"SMAD5",0.287464610259213,0.13836828220546,0.171654664340311,0.158965358869911,0.549377011336987,0,0.223198264096609,0.236497020268126
"KLHL3",0.00894758504679587,0,0.0279367811706903,0,0,0,0,0.0422295840502357
"HNRNPA0",2.16131369991037,2.12412515588384,1.8093163984694,1.33300944658856,1.00611784762411,2.06905201966609,1.18211440006357,1.76072738477653
"AC106791.1",0.0342696078344812,0,0.0552715725464697,0.0331790507473581,0,0,0,0.00576829009423079
"PKD2L2",0.093718229947555,0.0386454380927701,0.0842158466789016,0.0527539090029436,0.164295029284989,0.126057305651149,0.106908759011758,0.0696551361654192
"FAM13B",0.616790265230969,0.54085558627942,0.753794347832714,0.958137992942938,1.24193423203417,0.398562202978191,1.06721826795395,0.826276878915252
"BRD8",0.33577909509981,0.236448289976055,0.412127727491515,0.415128375640284,0.11026133938976,0.604776307061586,0.409118702302635,0.26847936985187
"CDC23",0.161267325481996,0.166900963565217,0.285068207618387,0.0699404092595449,0.377245911786964,0.0971043483327183,0.279053584582296,0.224356734472465
"FAM53C",0.261040726200531,0.199425469369611,0.182458302244977,0.212229614685309,0.382837071483132,0.266920100707851,0.089798963839476,0.138593061121097
"KDM3B",0.424217749968997,0.288513770927235,0.491201369595587,0.179438087735703,0.702911454174378,0.433529611452674,0.543026754926584,0.351704750637199
"EGR1",0.00816093361080508,0.147712449736804,0,0.108189428538259,0.348967057509771,0.21582112744957,0.0302908839109731,0.0103063883117311
"ETF1",0.256512813690806,0.311731306790374,0.249817587560649,0.108155863037337,0.129018939980389,0.139948219158911,0.393398063348805,0.21509846807174
"HSPA9",0.555416364826142,0.491060163460592,0.443526250588259,0.487716617554094,0.238735146011639,0.95476942770288,0.720744037858686,0.545391130841191
"CTNNA1",0.0649172203342172,0.17330323371516,0.0635082947130975,0.212566703161071,0,0.121316526950466,0.151651903295851,0.0670303253224564
"SIL1",0.182314539736058,0.167661568552497,0.186339114494725,0.324651047380233,0.327791969354129,0.0963214825802599,0.13089595681618,0.240425388968849
"MATR3",0,0,0.0172555241412419,0,0,0.0806048588608921,2.45605717504263,0.036846333680867
"SNHG4",0,0.0180132144941529,0.0083640573038294,0,0.0692022366162874,0,0.020076020405202,0.0230146771660535
"MATR3.1",1.9055015609456,0.781776668812357,1.27474641552997,1.28039234622401,0.918881427174741,2.3121101649078,0,1.48140606675178
"PAIP2",2.23290575114384,2.71700789460436,2.31664597313513,2.20404309010703,2.02643779873785,2.12258545580849,2.79499792636512,2.48073407973639
"AC135457.1",0.0872164090283116,0.084323656349708,0.246052217790575,0.360929684696743,0.0619486569531172,0.232030630733937,0,0.293219502590048
"MZB1",0.00758929757256317,0,0.00931268648654689,0,0,0,0,0.0103063883117311
"SPATA24",0.0154763750820052,0,0.00963775532823303,0,0.0592024249313252,0,0,0.0135726462316905
"DNAJC18",0.0166139907501068,0.0600920723462007,0.0661814354640476,0.0434170993904239,0,0,0.102123212562793,0.0759482192456304
"TMEM173",0.340287694447748,0.413289288828491,0.637876615703587,0.216922656590647,0.327496188737467,0,0,0.388306002503316
"UBE2D2",3.06897226118121,3.94693469901952,2.59778647301591,2.82959397778145,3.04639582617952,3.63610836441149,2.27934747606126,2.90035198798084
"CXXC5",0.140753228886393,0.0926178241860069,0.064898631750617,0.0353349398952672,0,0.0598368846524374,0.078760054096377,0.0803135600133258
"NRG2",0.011744739824651,0.0116466499576062,0,0.0356119014974805,0,0,0,0
"PURA",0.839306714930154,0.775388931852803,0.828919236331108,0.710391588291928,0.558094747794618,0.348532661044297,0.237386234547485,0.708994050946104
"IGIP",0.00794445238889683,0.0147685182450274,0.0310927592593055,0,0,0,0,0.0269898454551792
"CYSTM1",0.0645715939863071,0.0226907040877623,0.12272771814929,0.114531060448332,0.278874925282234,0,0.773172697865623,0.114729034533696
"PFDN1",0.59259758759158,0.46734641317066,0.707722448577967,0.470310883918808,0.696241731522414,1.07672536590195,0.623741910337703,0.530745968301872
"HBEGF",0,0,0,0,0,0,0,0
"AC008438.1",0.0587545972689908,0,0.0804440552456329,0.162906966377601,0.0387741175010857,0.0922449657309952,0,0.193174320305135
"ANKHD1",1.02648417210933,1.10098788111986,1.03618641914289,0.767507824706318,1.27864339887284,1.1214878922026,1.83326913592132,1.07328178214632
"SRA1",0.541744962626613,0.614050558360819,0.480368854374084,0.669914111374025,0.640441355125743,0.9198138906174,0.869963766395271,0.460844061006848
"EIF4EBP3",0.0887043302145688,0.013723784141344,0.0383054887819283,0,0,0.104024716272586,0,0.0537288408089745
"APBB3",0.128865010261709,0.100794581773463,0.0761337046767092,0.169678212717237,0.0920931765252252,0.114838250324418,0.0484955795686485,0.0337007722114977
"SLC35A4",0.174867577247172,0.118624457308552,0.262998959266327,0.257088425331802,0.400070046101021,0,0.242080439618289,0.197321764227051
"CD14",0.0182687488669534,0,0,0,0,0,0,0
"NDUFA2",1.57347479717821,1.18332860051042,1.51136396315006,1.40077075119024,1.39361349836948,1.35180985797936,1.09866093735911,1.67582358669535
"TMCO6",0.101214447450963,0.120756144791581,0.130265029017327,0.340509420677906,0.290413564153758,0,0.0866274098971808,0.300045420508042
"IK",1.80875193290559,1.6437922341791,1.6856725971113,1.62918200019699,1.165579277187,1.81443528174834,1.80732450152383,1.50795040228334
"WDR55",0.293017492837373,0.324096156972585,0.273095973388107,0.188677144410777,0.37029157637449,0.190903424907461,0.390887141595651,0.2768685021998
"DND1",0.0331836263638667,0,0.0161089681680105,0.0185885007816465,0,0,0,0.00977746489890101
"HARS",0.479576668516615,0.389227162280307,0.502509956540322,0.350670354857443,0.385723640977773,0.185268143602928,0,0.38338918310568
"HARS2",0.266604521695859,0.213270152824839,0.3924416683561,0.367396201193198,0.249318324380905,0.399455682985048,0.350060487854754,0.279956397559925
"ZMAT2",1.10337226556852,1.05009602121195,1.24997712118202,1.44651141677432,1.58425096191119,0.9241398884392,1.26471420720011,1.23503237492293
"TAF7",1.09735432652113,0.929427642930721,1.02103345016176,1.63579745679394,1.31404565684024,1.09264768364414,0.719643167992761,0.872074656409821
"DIAPH1",1.93555494541066,1.49566803561151,1.989421508827,1.23964765107213,2.63853530833987,1.83274757947737,2.06715102390021,1.73280675378776
"HDAC3",0.532714593574202,0.523471624802588,0.435824656791478,0.531436706356262,0.347732447051361,0.632635480867442,0.389433703876424,0.681314866819162
"RELL2",0.3592317533997,0.317289146473325,0.205341384186933,0.150911250161329,0.24423947060831,0.338323589224833,0.193231722541236,0.269268199967206
"FCHSD1",0.331200482587724,0.285478836057466,0.254769273876569,0.296815713205144,0.243930562475055,0,0.196644524965376,0.414670901151755
"ARAP3",0.147764721267873,0.0595508874249417,0.113976887724841,0.119616391423548,0.365268038655118,0.0963214825802599,0.172010195076521,0.0591289023731346
"DELE1",0.543588908873157,0.285364889665024,0.269114613807425,0.2951952897884,0.365629159376699,0.0963214825802599,0.419485243083011,0.348325021913878
"RNF14",0.302674943135701,0.245477597650193,0.381693086067201,0.327511335396067,0.55381055391464,0.183200191215135,0.326562984457347,0.493648213502449
"GNPDA1",0.162232685182616,0.22189877897562,0.0480150903626404,0.186337484743977,0.0774617339034517,0.505205539260355,0.103677728275717,0.16918565735975
"NDFIP1",1.12524839899665,1.59743831486582,1.00022736204677,0.851696252492816,0.844907702653919,0.92905561100539,0.931706823901966,1.16417236162593
"ARHGAP26",0.540491144620654,0.384314780282203,1.09434331754113,0.486932985941629,1.58576812821161,0.600082865574339,1.91249072303435,0.438781255826616
"NR3C1",1.83073055201076,2.96146277558016,3.16312810620831,2.86717860756147,2.82004807857238,2.27079309991983,5.25567891892232,2.80187826458658
"YIPF5",0.420379125021557,0.527164639760236,0.497847350357624,0.176256357244217,0.26234862174737,0.327796466112225,0.904189020180171,0.377467721504629
"PRELID2",0.0163559463820711,0.0538840472696456,0.00897664456616775,0,0.0387741175010857,0.10074348693357,0,0.0297417073495046
"LARS",0.278220042347551,0.241498967424214,0.352435719159399,0.370460874401134,0.338650655037052,0.681584826350625,0,0.343758340552329
"RBM27",0.724874275761868,0.588098143576187,0.676943510457113,0.628486711228681,0.971586262738794,0.923643978600784,0.809609802692407,0.740827244176057
"TCERG1",0.517758056172982,0.48453752430602,0.591875860661073,0.632923033052742,0.417057329824623,1.20672134307518,0.661018316434436,0.653286177477058
"PPP2R2B",0.518256724358876,0.591997102489067,0.689572980101046,0.93624677266437,0.365085378802297,0.487557896732218,0.3408196324239,0.924971382035546
"JAKMIP2-AS1",0.00980420992774297,0,0.0114991433138231,0.013257254369591,0,0,0.014415536488606,0.095277183985867
"JAKMIP2",0.42846132454122,0.265332888704915,0.275949636207881,0.27425043911902,0.132681412219739,0.382399047709562,0.100103274934444,0.464664108870285
"AC011346.1",0.0141913418623298,0,0.0301981269134266,0,0,0,0,0.0302581825397582
"FBXO38",0.248271124864919,0.11293490504445,0.402771629105142,0.457904218624877,0.72511501671876,0.258385105180686,0.224886466149199,0.376814793799012
"ADRB2",1.08456467996357,1.30358225069366,0.897171499624023,0.846144267496329,0.715481862869199,0.372989751048013,0.0736034281253912,1.0078475826931
"AFAP1L1",0,0,0,0,0,0,0,0
"GRPEL2",0.0948980202727368,0.0771933977478307,0.0659247579582865,0.0185885007816465,0.153632578308703,0,0.0587533839773525,0.0232244692987863
"PCYOX1L",0.0243445866424697,0.0837273559851475,0.0379960008418201,0.118975918538665,0.175883126157069,0.104802028967281,0.0582740374084599,0.054595503231756
"CSNK1A1",1.45412971072515,1.63550572318984,1.40235196594633,1.20798761779211,1.20201475796808,1.59246669454168,1.6412446405247,1.26278001967669
"PPARGC1B",0.0157548544645319,0,0.024591819492643,0,0,0,0.0174334515154331,0
"SLC26A2",0.0388243278268171,0.079830966449226,0.0599818692266354,0.0627092922629275,0.0783134417191367,0.165566365203499,0.0574608457571952,0.062836826447992
"TIGD6",0.00904960996181065,0.03682101282919,0.00826500925681037,0,0,0,0,0.00673400673400673
"HMGXB3",0.289656394304021,0.452194989317942,0.283751847470946,0.0778834973944114,0.298898617955836,0.0826917829175315,0.436787864610335,0.328905992241912
"CSF1R",0.00675591226772329,0,0.00964515475650807,0,0,0,0,0
"TCOF1",0.266919951359265,0.197359453096308,0.235715445807066,0.279716026997211,0.323912327374407,0.0956361236766351,0.2497874802467,0.306050717952969
"CD74",23.185679217312,22.5678694160075,23.1319185984659,18.8996889888877,23.5297511267652,19.2840920202146,12.8906141469503,19.2388887920736
"AC011388.1",0,0,0,0,0,0,0,0
"RPS14",24.1732605673895,16.5431319303913,28.3572639334453,23.2150604036517,15.9895693155686,26.5947701542958,24.676429270861,25.3724227839875
"NDST1",0,0,0,0,0,0,0,0
"SYNPO",0,0,0,0,0,0,0,0
"RBM22",0.729448933803777,0.652205786072783,0.707646228847493,0.768561692444289,0.630678529190313,0.859834843891319,0.588665778724911,0.455514117823011
"DCTN4",0.409669573962955,0.348390986570129,0.473526959800257,0.505453583219452,0.736109931202465,0.538724392837255,0.678859782229857,0.364585291539925
"SMIM3",0,0,0.0265626875211565,0,0,0,0.0205538016311497,0.0153706163002312
"ZNF300",0.0236892619952038,0,0,0,0,0,0,0
"TNIP1",1.30859263681541,1.81435395896052,1.06963154750386,1.44590181072995,1.60395611619867,1.12087534482279,0.959503907433995,1.03186261802813
"ANXA6",2.35947847285954,1.77320559985691,2.45141619044651,1.96342646722913,2.55589798536705,2.9333541018544,0.969258358662636,1.50422760951461
"CCDC69",0.909240515369079,0.894293032186573,0.792733932532125,0.512526957342529,0.627883539688599,0.365947382330126,0.522970519579759,0.466896871267731
"GM2A",0.0454494901478302,0.043833887923328,0.0927230603748621,0.0740393783625686,0.0387741175010857,0.0719403758165233,0.0518003150914081,0.0367676876389263
"SLC36A1",0.114336220834309,0.0809090623118939,0.0783413794126628,0.0905697845000775,0.472969851218118,0,0.127683476860294,0.0468188890092469
"SPARC",0,0,0,0,0,0,0,0
"ATOX1",0.55267846249392,0.293268246076792,0.479864028697913,0.615893383820485,0.584770888351304,0.34247891308499,0.57181158401557,0.744682102030904
"AC091982.3",0.0430002024072618,0.0136242380644862,0,0.0483671258319146,0,0,0,0.0453500001299693
"G3BP1",0.812321908815369,0.917629374867412,0.939988638050792,0.600330303193125,0.749069821393427,0.732638046048266,1.38173720796215,0.970772074008506
"FAM114A2",0.0768335330158569,0.0978833802180472,0.131620236089988,0.132133990771842,0.0993598054753769,0,0.0622396317883001,0.168740343062698
"MFAP3",0.0527089102870666,0.0556763890316749,0.105985567154273,0.1649177044614,0.0809375809375809,0,0.063044056555109,0.160565246095922
"GALNT10",0.40735976672459,0.212946159661775,0.328087778265141,0.280552955669895,0.795724150524157,0.552607308041009,0.413289073945127,0.286398055321071
"SAP30L-AS1",0.0589070003970084,0.0904655532959322,0.0982114940485485,0.0298021731744679,0.206777077967444,0,0.167823936668883,0.0952423760033502
"SAP30L",0.578815162190616,0.597570860131168,0.500261426224917,0.308249797953673,0.342668730672859,0.437304949281045,0.409426021358575,0.434451270269669
"LARP1",0.493454685824051,0.341351265533676,0.322533789069174,0.313985871263067,0.524084919337191,0.430289526046643,0.477233431380601,0.187956929626186
"FAXDC2",0,0,0.0225599754573398,0,0,0,0.0194959136564976,0.0194948381276937
"CNOT8",0.597322042013783,0.733820339744735,0.655569748560205,1.08162642057087,0.844015255937176,1.18945585418935,0.848067224532639,0.623997616359824
"GEMIN5",0.0853837309539354,0.0876867019048614,0.100117041782903,0.133714271757124,0.269276893096264,0,0.172120373984464,0.11030483477836
"MRPL22",0.589032205827254,0.507860017735769,0.515319436105927,1.06444739545608,0.183142374481194,0.278134892102842,0.583257105958668,0.648359823958739
"HAVCR1",0,0,0.00897664456616775,0,0,0,0.0575559151266378,0.0126873927915309
