"","CP006-entry","CP011-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"SLC35E2B",0.162448746742262,0.100248628101243,0.0914932480935746,0.1989807597798,0.3751076518571,0.0975020270296696,0.132278077985558,0.194276367980176
"CDK11A",0.667235299443226,0.332897409151523,0.359819469230179,0.3521777144794,0.4479910269417,0.432134295585944,0.40943547555896,0.560695106395408
"SLC35E2A",0.0584640235071644,0.0890050192241016,0.00852211958749532,0.0697943751514768,0.0553231135280049,0,0.120081137637938,0.0558539873153723
"NADK",1.01403641188849,0.335915639367299,0.615918619563719,0.758077256177918,0.466387724020482,0.998561132899032,0.563496785163338,0.752939764776776
"GNB1",2.9438790762529,2.33982131456056,2.34752156574636,2.61266517566913,2.54940351968332,3.08127559202871,1.83871693817015,2.56347492850839
"PRKCZ",0,0,0,0.0104772382000105,0.0502416623961254,0,0,0.0320351637466809
"FAAP20",1.01002872034356,0.680302281329749,0.470327995820229,0.336425862623015,0.988673177179984,0.528902923095967,0.640913844998905,0.578673210115102
"SKI",0.339240644149416,0.162350328851267,0.1765222148258,0.161427353833707,0.276389108619061,0.889131278439931,0.286633392300172,0.278630388985715
"MORN1",0.0123484231063693,0.00948749500720575,0.0272083651068977,0,0,0,0,0.0164478012579278
"RER1",1.12257618642521,1.29501914522733,1.29198441906245,1.35298563685221,0.895315507627319,0.935992781549279,1.68770499425512,1.08634257919083
"PEX10",0.0949421812544885,0.278102500550058,0.0731084274436448,0.176238316716942,0.170902219197998,0.104227308457998,0.151075805853042,0.0381005444184745
"PLCH2",0,0,0,0,0,0,0,0
"PANK4",0.167723515665729,0.221704971200485,0.0633815662630484,0.124575256001637,0.203416493439017,0.0874986870031456,0.136829552410355,0.213621215256782
"AL139246.5",0.271846259296389,0.0998220300547503,0.089954281863858,0.11363313547969,0.216591649269384,0,0.0739566917999541,0.121541754892625
"TNFRSF14-AS1",0.023198567713884,0,0.00816303874014925,0.07396925443312,0,0.0667732200120391,0.0215350159359118,0.0226430816328379
"TNFRSF14",1.77786565305393,0.933986891440758,1.00631561825463,2.10415803513644,1.3975916563453,1.62884823768814,1.28376307337763,0.828448283821014
"AL139246.3",0.0088023674847587,0.0175744453505047,0,0.00807321436644643,0,0,0.0130147326773908,0.0148856484486177
"PRXL2B",0.0576780860153591,0.194384561757216,0.0601952591619022,0.0962990480759666,0.180242452463398,0.0524366961223829,0.01791652333448,0.0891885057051482
"MMEL1",0,0,0,0,0,0,0.0215350159359118,0
"TTC34",0,0,0.010424474163462,0,0,0,0,0
"MEGF6",0,0,0,0,0.100292855137,0,0,0.0411177447739346
"AL513320.1",0.0140656471885584,0,0,0.0146370065990683,0,0,0,0
"TPRG1L",0.359426033133127,0.134543730530769,0.101885421651773,0.149131859611192,0.269192037187747,0.249488867109787,0.130951193734099,0.170879725035767
"WRAP73",0.296682015159524,0.152911562473719,0.164650096243107,0.247321238555639,0.241550317461132,0.137740190805497,0.163549032700894,0.397629888811797
"SMIM1",0.0249392964680393,0.00922794406020311,0.0249851036312315,0,0,0,0.0238843614754803,0.0172985240899247
"LRRC47",0.299285654164939,0.101027449800758,0.204022164070313,0.109968352504507,0.390608705241426,0.207343788754858,0.13351552719822,0.36060690410517
"CEP104",0.171247878676464,0.113440356225646,0.190718781995119,0.130914031945906,0.234338673815662,0.201649805604188,0.169822334212196,0.157842964109403
"DFFB",0.04336200924595,0.136487429549348,0.107857270214537,0.0450990965423871,0.066073179625399,0.0254233055392022,0.0173804831079085,0.0572060198363064
"C1orf174",0.31095048439856,0.208607465244578,0.199417713302567,0.231269617708867,0.4434386137113,0.272498754226284,0.319627780009042,0.221805526646147
"NPHP4",0.0144644536052651,0.0172562553925798,0.0257785780816432,0.00950464634636642,0.0678874091741668,0.101655022975011,0.029621555013152,0.0782366254146009
"KCNAB2",1.04759491874777,0.787448642627614,0.450858273627017,0.705545947240867,0.669827434929263,0.797964313257796,0.385392898469702,0.866680878519602
"RPL22",4.1056329582136,5.48215101900328,5.04521327203002,4.70488379929665,4.86004381401529,5.12280463464072,4.74003127613379,5.08700065801851
"ICMT",0.141361139100866,0.160095507272947,0.135813946177724,0.0888751541589783,0.162376825003976,0.0778395011214915,0.145017190274984,0.178379551821502
"GPR153",0.0253643087519309,0.0356867452322314,0.0124741006485285,0.0568879079542267,0,0.00814535881527385,0,0
"ACOT7",0.01114573720135,0.0852789259349406,0.0107433310772338,0.0417798277208521,0.0658194566567241,0.0615399814449632,0.0358011673258031,0
"AL031848.2",0,0,0,0,0,0,0,0.00854321156409118
"ESPN",0,0,0,0,0,0,0,0
"TNFRSF25",0,0,0,0.0308004285540454,0.250827372670125,0.034220778486431,0.0313430440534071,0.0822354895478693
"PLEKHG5",0,0,0,0,0,0,0,0
"NOL9",0.140385983071398,0.313885960398962,0.110741802839049,0.242071006195057,0.142271745449875,0.117670990652407,0.0841718510824509,0.197442577889318
"ZBTB48",0.28051398078415,0.305438439143622,0.169945815689042,0.216084295071865,0.305955608775,0.124514859374489,0.240592675406538,0.317659134702097
"KLHL21",0.0805247896060072,0.0799075146516063,0.102537606825412,0.0970347027101822,0.0202530825191594,0.191642891221912,0.0446960212786415,0.0145039363683304
"PHF13",0.0957075952295914,0.068071837936407,0.0540945704786647,0.0605642272823604,0.081011729891484,0.052688338254196,0.0809660614585815,0.0552841371720256
"THAP3",0.233604234689733,0.157996808417522,0.164972847438899,0.157567741594053,0.0646806347412374,0.0752037249852413,0.17698854971889,0.0543820150805914
"DNAJC11",0.148158096796899,0.210082750268217,0.188730781596605,0.16584200055696,0.150072910459507,0.111257168490538,0.182818043848981,0.128906858212555
"CAMTA1-DT",0.0357347055460263,0.0349617655460052,0.0357913606739856,0.0217378503542915,0,0.0431822225595923,0.027315538170733,0.00976974661185188
"CAMTA1",0.636742195053041,0.612328877841838,0.670470618796762,0.600079653553796,0.719081854907727,0.432906073740923,0.667411716423697,0.606380327388238
"VAMP3",0.665754401438575,0.387884757745405,0.384643359371619,0.440006675276914,0.543806326897452,0.543999341701115,0.399519746060782,0.388581601160248
"PER3",0,0.0392395567972489,0.011049272018713,0.0128341011892009,0,0.0248586002764246,0.0908445273618532,0.048284821877279
"TNFRSF9",0,0.00853158606450732,0,0.0147478126287825,0,0.0499780436423882,0.0425384163298608,0.00976974661185188
"PARK7",1.71716219129232,2.8562297179307,3.02164243163851,2.42900422481194,2.83065300746895,1.41509212007282,3.24405840314818,2.79701894706462
"ERRFI1",0,0,0,0,0,0.0472528723220176,0,0
"RERE",0.292193945504396,0.515340200723699,0.585483256894113,0.844311080059465,0.469747012099875,0.501274418199306,0.547427908752462,1.10572816864918
"RERE-AS1",0,0,0,0.0275220053812759,0,0.00706069585981977,0.0184206842178946,0.0172985240899247
"ENO1",7.84504090026114,4.62198894941412,5.9521725637728,3.63612706292224,10.4233107265341,3.97790158161718,7.69573888997411,4.51073158571764
"ENO1-AS1",0.0116792685974834,0.0129807923216017,0.0123224033615516,0.00719600995639938,0,0.00556852092845063,0,0.0289010658713093
"CA6",0,0,0,0,0.0502416623961254,0,0,0
"SLC2A5",0.0221413598431891,0,0.011049272018713,0,0.0201434211586496,0,0.0875879224019327,0
"GPR157",0.184185818144277,0.105011150936874,0.0776797459875881,0.0794220220278825,0.0897901530221241,0.149815133906048,0.143280015569221,0.140065103284798
"MIR34AHG",0.0793844510399939,0.139332234506283,0.164316588512554,0.107776065584471,0,0,0,0.173276754974452
"H6PD",0.242063957570124,0.172206270074961,0.354208136144018,0.694999229248789,0.393224007374185,0.191769605930974,0.312174743241583,0.43721986674923
"SPSB1",0,0,0.0321589455584502,0.126465704502553,0.040396503677809,0.00681968679906407,0.0662504868292091,0.0470721373840351
"SLC25A33",0.186297043307058,0.2266614220008,0.233332349270821,0.213363949885154,0.089297805368383,0.436146729296262,0.246246666832586,0.144730560275565
"TMEM201",0.0152307148688331,0,0,0.014764375334044,0.0625582739779244,0,0,0
"PIK3CD",0.277915060262725,0.130175433890062,0.199542769239629,0.274848949834692,0.520970855584118,0.678373882566931,0.107778475821374,0.381646992197831
"PIK3CD-AS1",0,0,0,0,0,0,0,0
"CLSTN1",0.34439794868304,0.195015121719768,0.234786001487162,0.186162747540693,0.385614227372392,0.231375756930991,0.332710351883453,0.329449533490652
"CTNNBIP1",0.322332094963328,0.131377412643161,0.177988467125538,0.184228722106435,0.183982075577286,0.128783365276545,0.0733387131121754,0.258181700814152
"LZIC",0.286129786743883,0.48889568068097,0.534488632161153,0.592342107798166,0.398505814758737,0.256251978989007,0.405588544136239,0.386600715080272
"AL357140.2",0,0,0,0,0,0,0,0
"NMNAT1",0.0949364768139517,0.101170608131345,0.0728521048015212,0.129870181332976,0.142012774158514,0.08524350305269,0.152463449541183,0.182607283948174
"RBP7",0.0369150407050474,0,0.0137638102631228,0.00552973476627194,0.0229312566787285,0.0681541095657075,0,0.168674811331225
"UBE4B",0.213329394236823,0.382294414552466,0.329258428246738,0.253080094822912,0.196872643279363,0.557845407840153,0.256395357316323,0.411414746910187
"KIF1B",0.312615539694925,0.554697426084697,0.444050102416727,0.482013581022485,0.700553137495575,0.7775832692834,0.925772255294065,0.600857287795423
"PGD",2.49874556860123,3.32202503672108,1.98762159140399,1.72995499165095,1.50096417562601,0.721206875136581,2.93339205679928,2.47267980757062
"CENPS",0.0477376151264825,0.0838956197633036,0.0614073094014059,0.025477456718664,0,0.0329545399368296,0.0679058348470644,0.080546247789614
"DFFA",0.24424922103806,0.225798592660233,0.24060462746517,0.36642695878999,0.149841410228326,0.101901179670509,0.2684010624574,0.127161983312334
"PEX14",0.112061453438732,0.162746415886736,0.174131610585505,0.20803273160282,0.277624783084475,0.122837383020236,0.23511797604616,0.132544796186892
"CASZ1",0.0639174701388061,0,0.0117832402260968,0.0270582026934582,0,0.0386117123125099,0,0.0184733614128427
"TARDBP",0.386915105066206,0.513061652548773,0.279627709967714,0.451430280108502,0.389132103084366,0.270946478013064,0.268968116922601,0.421805792668485
"AL109811.2",0,0,0.00817440919457546,0.00710716395019015,0,0,0,0
"SRM",0.208691542561102,0.788899205382033,0.515022166614559,0.812343128761242,0.537514453575021,0.068153132463173,0.717498864664175,0.515362861045684
"EXOSC10",0.5163758831679,0.377830377641248,0.280819557151393,0.440775918824857,0.395729845128222,0.323841272587867,0.387270836497751,0.382808003991413
"MTOR",0.223644641844917,0.245622641551402,0.342063417983073,0.165909969449219,0.267965879232628,0.316733810420199,0.157478629565214,0.435687139232607
"UBIAD1",0.0461266749763642,0.0524161957826109,0.17186184359517,0.206290510128568,0.0545256354068652,0.0577314775066507,0.0755880140519943,0.140903363682616
"FBXO2",0,0,0,0,0,0,0,0
"FBXO44",0.0249736527962999,0.0702293214544757,0.0141028407352093,0.00458464072004533,0.15656582989073,0.0370751363691738,0,0
"FBXO6",0.232771467426159,0.35542080171982,0.489968042654018,0.585008368607876,0.292994357668327,0.306193665858686,0.185215578880085,0.212147996669622
"MAD2L2",0.499994800479437,0.592139054110192,0.452330402146237,0.401881352436174,0.394594470809912,0.30191670075408,0.601620626718046,0.379929940315045
"AGTRAP",2.1727938458414,1.97322899607221,2.84576563921447,1.67662425149445,1.99575266239801,1.13219748941667,1.73470616309401,2.22119437565538
"MTHFR",0.227678988300148,0.133007030357115,0.210928216848035,0.229938805936888,0.278767946786239,0.48977259309204,0.173602506848846,0.200166295623924
"CLCN6",0.230589735012614,0.0983851232878973,0.258880062940332,0.287771232746211,0.30324268439968,0.295942705015086,0.142565849193544,0.413637284211497
"AL021155.5",0,0,0,0,0.0283177019618504,0,0,0.0230471479324215
"KIAA2013",0.745996546869674,0.271352886186943,0.448212883934331,0.493737352224732,0.303714530408038,0.284026169131767,0.401002639041086,0.51666453236581
"PLOD1",0.498149075517124,0.331299322090155,0.445597670580331,0.203045802522516,0.15375012807826,0.151044365252281,0.174337364404878,0.352740638305755
"MFN2",0.206472677093433,0.359460338137194,0.32355201244612,0.357166678626516,0.389568185571488,0.291455332143567,0.399421466662459,0.269787490677917
"MIIP",0.885919896310778,0.606308401311823,0.877438875290822,0.927856650432471,0.742163925731262,0.351283543836111,0.724183301503774,0.660130066947966
"TNFRSF8",0.248225516822361,0.103074395900369,0.187247122882,0.249832990267607,0.552133411844659,0.131405156721375,0.137507460664659,0.192292397425675
"TNFRSF1B",6.36506139377204,1.44494138332502,2.15934976789653,2.46485004624516,4.50436228592631,4.54503934868432,3.38665811071869,2.80449784816767
"VPS13D",0.225958114466266,0.313442732034219,0.372436994526464,0.415024000247257,0.305990406854028,0.428018174982337,0.219653669593892,0.575973598538748
"DHRS3",0.00952745717884371,0.0114407443805924,0.0224025879469596,0,0.0259844197419227,0.0676428313697423,0.0593355868400087,0.029675998397222
"PRDM2",0.378192407607973,0.486539307492033,0.515053134492136,0.511878248366051,0.603281278765286,0.623201056512454,0.367397002819319,0.753289862749082
"KAZN",0,0,0.0229540535214217,0.0133237999120161,0.0555107810376309,0.00707681028345456,0.0488897442530589,0.0430186537991295
"TMEM51-AS1",0.0758982773503608,0,0,0,0.0950029662267894,0.130895535172476,0,0.0678957682773131
"TMEM51",1.29305208643425,1.43431849757434,1.26951167199274,0.916774274870167,1.23240193147604,1.62669840886109,1.03473091677167,1.16232181492063
"FHAD1",0.136776992550618,0.0226360082557861,0.0838502928887119,0.0473753888890954,0.263148126946141,0.150959382247854,0.033705782226941,0.163669901427013
"EFHD2",7.67956053093883,5.2555090475765,4.61199640805939,4.48564666292392,5.93219271322544,7.28471457215963,5.446317343163,4.45682625054132
"CASP9",0.137098427681682,0.0557440333427926,0.0826319873985843,0.0760000888314781,0.186710172803589,0.178848944591619,0.225829902328682,0.0923000211680009
"DNAJC16",0.0611551047891254,0.090532153629437,0.152637669774107,0.184879547881086,0.116846340586844,0.160389435796379,0.0613656177317401,0.214717890025708
"AGMAT",0,0,0,0,0,0,0,0
"DDI2",0.137915033783838,0.0933437292706831,0.245127110105984,0.230109186951473,0.032345501711077,0.0546385713180169,0.184023796932537,0.146238373577505
"PLEKHM2",1.67835118051347,0.408348913452281,0.432090564784148,0.476482223412124,0.923447034681461,0.47176844518955,0.244167923836272,0.472995276883148
"SLC25A34",0,0,0,0,0.0361023863677389,0.0570125826906377,0,0.0133426554019075
"UQCRHL",0.0474824909038845,0,0.00816303874014925,0.00494036729654703,0,0.0136441689287363,0,0
"AL450998.2",0.197111314240882,0.231022241000041,0.203811253271646,0.193631158160231,0.180414344822851,0,0.173733091731211,0.243502808203445
"SPEN",1.24526180196216,0.938836764994419,0.932966707346977,1.20830535013278,1.0144766643001,1.14072912434887,1.38102097601596,1.38559574640039
"ZBTB17",0.236882429963053,0.187906905847571,0.282113652708047,0.370273348268259,0.158272407081333,0.513445761947131,0.284599665380259,0.249785173311019
"ARHGEF19",0,0,0.0264918725030374,0.00710716395019015,0,0.016679560983207,0.0202569390144594,0.00961923230830794
"CPLANE2",0,0.0218710982754224,0,0,0,0,0,0
"FBXO42",0.562888480166831,0.54329073415384,0.443369980473858,0.6343929237505,0.518338214052385,0.463637914470112,0.52921242636565,0.564591565453041
"SZRD1",0.967143629287649,0.93202335920207,0.742991002725321,1.22171895693052,0.875381590197241,0.741245722740432,1.20682167786679,0.996329249834977
"SPATA21",0.0181303280501557,0.0524966258509173,0.0312981639564733,0,0,0,0,0.0312167185103989
"NECAP2",1.40061371331726,1.04971291079712,0.968928180645003,1.62494649530589,1.0894859040503,0.662326504834736,0.807506430924304,0.82343018055534
"LINC01772",0.018671383048021,0.0142180768629235,0.0101869716781813,0.0167912413669875,0,0.00922300771504595,0.01791652333448,0.031141375558071
"AL137802.2",0,0,0,0,0,0,0,0
"NBPF1",0.30078432013514,0.152866552079387,0.162829353789357,0.293970545035144,0.370152856503919,0.0934945011286375,0.198902955101479,0.434733629621515
"CROCC",0.0536239626000515,0.116729559909004,0.0843785208781526,0.133492479500479,0.223962600822639,0.052916359535904,0.0577373487922513,0.0657779908818945
"BX284668.5",0.154037616156731,0.559396526157499,0.53314432553545,0.542786204171428,0.516844151709255,0,0.421090920959277,0.659977398587659
"BX284668.6",0,0,0,0,0,0,0,0
"ATP13A2",0.202684728057675,0.121928099611008,0.117457187216221,0.165488883215977,0.116957983642353,0.066256671125051,0.0588753502052092,0.16793115650372
"SDHB",0.94924447685609,1.19001304593707,1.10809293686323,0.914259488140472,0.734400664380882,0.960705715709594,1.35763650824471,0.908418190289352
"PADI4",0,0,0,0,0,0.0504911981286889,0,0
"RCC2",0.718741392272056,0.626839722388126,0.633002510736326,0.70555100149442,0.383081670277339,0.532063133750912,0.431206774053542,0.618494644562479
"ARHGEF10L",0.826129544749666,0.383652727367398,0.566705294781541,0.350813674761035,0.290693525305207,0.250172620176031,0.206027029615717,0.514123910379256
"ALDH4A1",0.00921512903023668,0.0161958532137432,0,0.0282264975713426,0.0361023863677389,0.0140311214525112,0.0202569390144594,0.0670736984590904
"IFFO2",0.0274066003252454,0.0114407443805924,0,0.0686474307990465,0.0575804687050153,0.0963211423199136,0.0152228781591278,0.0160564158226344
"UBR4",0.90488918603017,0.732177726237345,0.552926589960785,0.831373641283643,0.843059959232921,1.08443432152305,0.515648239858128,0.789226886791978
"EMC1-AS1",0.00921512903023668,0,0.0979799334330639,0.0408965915042548,0.0586664672560475,0.0175910150826184,0.0310987821716902,0.0651375080985741
"EMC1",0.188602694497897,0.14204054391599,0.155895465338037,0.177134768906779,0.204581774646342,0.0456247314087456,0.0367052593324997,0.108162637277613
"MRTO4",0.0839777412367831,0.193874359468519,0.248296894948853,0.189157863155372,0.154221231918981,0.0528613072477203,0.226530114396014,0.317160536534152
"AKR7A3",0,0,0,0,0,0,0,0
"AKR7A2",0.243146813961107,0.336379742379496,0.510005966625821,0.437006562179297,0.375231156462955,0.094109495840411,0.223595476727249,0.402818115914614
"SLC66A1",0.108768633724742,0.169093031685635,0.116681576230988,0.0883723196631356,0.0862044674104592,0.0748847895092258,0.0354550750272537,0.156841013259312
"CAPZB",5.48517543379357,4.93191175675377,4.0170498471062,3.83650586965915,4.31144380717718,3.31069661590294,3.86943413278391,4.96870012456436
"MICOS10",1.9940928620654,2.39404347188453,2.35640474815756,2.10456273315274,1.76231605468566,1.4495696873617,2.41030816610802,2.19203639124852
"NBL1",0,0,0,0,0,0.00600552989192449,0,0
"TMCO4",0.0709736709371622,0.0662645482431345,0.0705471827995664,0.133465467397874,0.10067451927917,0.0860967223853141,0.0183769479564834,0.0611806215272986
"OTUD3",0.0584818692205986,0.0126835146018962,0.032465053542704,0.00748657096333452,0,0.0410230426923895,0,0.0593996908865837
"UBXN10-AS1",0,0,0,0,0,0,0,0
"CAMK2N1",0,0,0,0,0,0,0,0
"MUL1",0.166749843654373,0.0861482283201247,0.12585498797623,0.17183084453586,0.309256805489052,0.134786826823509,0.231879302392912,0.184682356353193
"CDA",0.323712920260065,0.356514211025673,0.117413052685287,0.0343242314071357,0.478050990227889,0.452478609039383,0.212730969861559,0.0170864231281824
"PINK1",0.283895023050531,0.317146007965167,0.260112806140447,0.30292586952714,0.46395813175564,0.203125475034508,0.265179339681304,0.387753220801201
"PINK1-AS",0,0.0143124171668856,0,0.0427263450856719,0.0314275657464675,0,0.0185780370446059,0.0358051924671458
"DDOST",0.868654353827134,1.26165513421576,1.56164321928256,1.29359209192548,1.0259327150412,0.513781806236268,1.35310541034613,1.38966499662521
"HP1BP3",2.08960589712907,0.978394829583374,1.45245455202792,1.41074541531552,2.17816232838726,1.28998367158781,1.1821215019157,1.58752583995753
"EIF4G3",0.161476338738316,0.57458750222522,0.627303015150222,0.462872966610062,0.220803680618483,0.241075654131604,0.379237038226921,0.648165085479879
"ECE1",0.0620531476152715,0.0191132594414723,0.0245331946390063,0.0327786966521745,0,1.10964481294423,0.109079590122944,0.0168972579129859
"AL031728.1",0,0,0,0,0,0,0,0
"NBPF3",0,0.00948749500720575,0.00817440919457546,0.0112472908088264,0,0.0132033105202487,0,0.0163652193266694
"USP48",0.450625752076254,0.50413843906044,0.394737602907981,0.548833052584163,0.469934812673791,0.356316393304069,0.316440452984076,0.613459671189719
"HSPG2",0,0,0,0,0,0,0,0
"LINC01635",0,0,0,0,0,0,0,0
"LINC00339",0.101769433892723,0.110785183008486,0.123513996782672,0.0881200132873288,0.095665671130786,0.0431266929845175,0.0671330103610605,0.0933939900389336
"CDC42",5.64631535709577,4.03292944561602,3.00137356997987,4.33088014349172,4.68082822315811,4.70534757801454,3.1142819874454,4.3141552769208
"CDC42-AS1",0,0,0.0141169760872542,0.018648923173522,0.0306744702518987,0.00958923550778838,0,0
"ZBTB40",0.317334155844454,0.141946607532189,0.233924851275239,0.250990963603426,0.18768936131529,0.108340161104153,0.197992385837073,0.133773802092683
"C1QA",2.16290170539923,3.31442888198445,2.54668220431481,4.1428026073889,0,2.61705218650991,0,2.71923938836009
"C1QC",2.59681779259603,3.40326743011402,2.06759165789078,4.18460534964089,0,0.425556380038031,0,1.57336110801118
"C1QB",4.19367549046626,6.3912078591025,4.08858141588662,7.28106432617526,0,2.19444813215087,0,2.69182193572046
"EPHB2",0.230214516067168,0.297505841333805,0.128000824531279,0.0429561933473852,0.0793290009645795,0.0686425029370735,0,0.23189015572289
"KDM1A",0.265455987974184,0.475400887730853,0.30308585499305,0.34137211224372,0.342007309337539,0.125263299814102,0.227855995296458,0.322060645446437
"LUZP1",0.144016969488089,0.228933566321273,0.125584587893705,0.125101612861138,0.312480722541881,0.326838478320627,0.237913356284766,0.335880905643004
"LINC01355",0,0,0.0206947935152934,0.0235509366514756,0,0.00706648859115417,0,0.012481028836169
"HNRNPR",0.92915764852879,0.684498438557314,1.01755191611199,1.24190381352942,0.842024920471085,0.933665360886049,0.769288150660498,1.07080752601377
"ZNF436",0.0381627918406914,0,0.00760831192861577,0.0272235272635051,0.0598108258289899,0.0454666794278332,0.0451133596987325,0.0269762193319625
"ZNF436-AS1",0.0300637447208783,0,0,0.0507274640603334,0,0,0,0.0133398787671818
"TCEA3",0,0,0,0,0,0,0,0.0411177447739346
"E2F2",0,0,0,0,0,0,0,0
"ID3",0.102416310978439,0.557100559390132,0.231590025538744,0.0168098303888114,0.233721430789093,0.1386434263914,0.152957080609848,0.0322339410505686
"MDS2",0,0,0,0,0,0,0,0
"RPL11",16.8948377014685,13.7358562139826,13.8799788177065,13.1674829996742,22.7751054635564,21.7746707275037,14.5248796701458,16.7778961163284
"ELOA-AS1",0.0535352073380196,0.167993988144472,0.116691985664763,0.0700254757147238,0.197645715306881,0.0804648227069519,0.153422893938145,0.0977664132443719
"ELOA",0.499454103290225,0.504215107973859,0.115058829159077,0.318431268814299,0.302753288478061,0.168112162829479,0.263117389095191,0.292975960822681
"PITHD1",0.369887850442685,0.294914053547867,0.476641561857082,0.365812976411538,0.260377559002899,0.455269752328747,0.524399233723959,0.365784107367002
