"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP022-entry","CP042-entry"
"TIGD6",0.0107746313459885,0.0152056310150426,0.0266994280228138,0.0236537407014444,0.00969176054586837,0.00694907716255281,0.0472972451451348,0.0202257670812533,0.0362380987640804,0.024976958755548
"HMGXB3",0.21333358170361,0.153678966165924,0.294850200132052,0.171383591265966,0.101647843713083,0.207164953405262,0.296864250196434,0.269431822987097,0.2204803100847,0.192445609679248
"CSF1R",0,0,0.00255415706942148,0.0113498323330841,0,0,0,0,0,0
"TCOF1",0.28414673691056,0.182673109418698,0.146201407727963,0.279645178448104,0.146559575055699,0.231878641926316,0.408732172404509,0.19694311458018,0.231522503756491,0.437106867096297
"CD74",4.23258032630071,5.26013656230232,5.00673180184142,4.41256500343617,8.94216754367149,4.05981944618941,5.36040650651943,3.13180651909711,4.96811764272072,2.27372257544596
"AC011388.1",0,0,0,0,0,0,0,0.0181476553076404,0,0
"RPS14",44.0100748917792,35.761734164687,38.2426878088865,58.3846232181392,51.453618675554,56.9138776731138,47.3099215137423,50.7406366066295,51.8968544193534,34.9671228726803
"NDST1",0.0128928307495604,0.0116607383779309,0,0,0,0.00807618752261332,0.00409138517936633,0.00234889775623891,0.00478977670061022,0.022027693215911
"SYNPO",0.00470559005275908,0,0,0,0,0,0,0,0,0
"RBM22",0.537367231679055,0.354201374659439,0.589327523237237,0.352128892712885,0.401951950365452,0.345077223176663,0.249387052994047,0.426978295571891,0.446724657797005,0.573184480278586
"DCTN4",0.281931234013165,0.302597595708812,0.31071429751013,0.36784032148436,0.273006955012193,0.363714041679768,0.363598664377074,0.32009140544195,0.363991649888772,0.393434517070976
"SMIM3",0.113942818149121,0.228385515605395,0.163429743157584,0.0669206007086619,0.0499321768325903,0.0772361412390608,0.0300523174801612,0.129026982411959,0.131525677247707,0.0826742724150002
"ZNF300",0.00741153590740916,0,0,0,0,0.0119547587713177,0.0133632670515288,0.0105502879696411,0.00815400261462797,0
"TNIP1",0.9455194779617,1.32568776960648,1.30792471466235,0.527319371819034,0.985697389230697,0.654042428315545,0.472104146364131,0.972520894080503,0.798405450567231,0.6087114575165
"ANXA6",1.71636135299891,1.66981226169106,1.94077069020398,1.23879475772013,0.643334757261109,1.13904303261611,1.29940990835177,1.48307889755647,1.26167015905028,1.48988747722243
"CCDC69",0.477284335698569,0.398234216129623,0.449244373577697,0.458549974166182,0.293769708403514,0.27801212425907,0.386106465494245,0.381741797401122,0.370794207947646,0.471834099400227
"GM2A",0.057596558408383,0.105316236841208,0.0955484367265094,0.0627439737531347,0.0870642989226065,0.114011242830341,0.118137975492635,0.0825508293145373,0.0979107024078965,0.140667572371042
"SLC36A1",0.0206826678598159,0,0.0192559226083998,0.0159849643623633,0,0.0293924003009782,0.0625054427427208,0.0278377603353456,0.00505213806482904,0.0479524096216396
"SPARC",0,0,0,0,0,0,0,0,0,0
"ATOX1",0.508368216643118,0.313603395028583,0.362326626769894,0.442643506156743,0.535005754449747,0.296690248421847,0.616194749016957,0.39594168381751,0.448606876735977,0.373611965418324
"AC091982.3",0.0335872992815074,0.0216843932812556,0.0516192417450686,0.0160150763840926,0.0227605151047112,0.0185025537199656,0.0325616219297877,0.0357756284232955,0.0356715591273996,0.0573104332323872
"G3BP1",1.47441605984766,1.11972345124928,0.884820447781947,1.2951553285591,0.760619966366282,1.03441206415471,1.10525891057863,1.02020700939694,1.04405416530678,1.32268201424945
"FAM114A2",0.103692336777674,0.0609480892239663,0.113966946096171,0.0948795892609399,0.128427086476073,0.043892263357848,0.153674884468661,0.107759585687103,0.101434167943153,0.182682094955862
"MFAP3",0.099745751009187,0.0559806285160455,0.0696070729279826,0.110263379178651,0.0742922922734589,0.0969308815711446,0.0423243711417206,0.0564218297632195,0.114076963187565,0.157256820268583
"GALNT10",0.197888064562044,0.086398338526467,0.15066648504654,0.119958197938865,0.185313282517091,0.115227992997208,0.315384899831777,0.19342852284344,0.116243726584252,0.391726524774753
"SAP30L-AS1",0.0445232694626585,0,0.0195459348328485,0.0507794954802777,0.0268049615582202,0.0528466351942125,0.043969311057912,0.0369596429710954,0.056287350959804,0.0854076759511971
"SAP30L",0.289415890196512,0.375226792273698,0.326454353282731,0.264670071483508,0.263087149800232,0.239823572871398,0.274094472972914,0.321885722968855,0.206287821418494,0.287357759679242
"LARP1",0.42625592519256,0.325564291556201,0.317495094384794,0.425420040934185,0.330577427506997,0.472971191677332,0.495795786271139,0.495354203529095,0.319057781137599,0.592517718293866
"FAXDC2",0.0132852653768645,0,0,0.0103064649792888,0.0160899179265787,0.0257619125660429,0,0.0119934608649206,0,0.0454367813480936
"CNOT8",0.858716444026035,0.975437820040917,1.18844209657397,0.965301058240791,0.781220427937575,1.00063456421197,0.753223213902023,0.891222879816132,0.764242617248312,1.05745881513265
"GEMIN5",0.0448806066998727,0.105644538102876,0.130698544136373,0.160944785325106,0.105094083847966,0.130847983295669,0.231879380681305,0.109520894059096,0.124787915959543,0.0671860082427932
"MRPL22",0.506756670930234,0.396974801514211,0.520887877638441,0.405475856605476,0.429155737203129,0.387438071764363,0.39074437481423,0.484666942511114,0.40185223994385,0.546109045778733
"HAVCR1",0.0475533595066142,0,0.0128661829765096,0.0126977465871163,0.0223869896061396,0.0123928093846622,0.0159215386574959,0.0187194636313393,0.0126283152972449,0.0393410059595076
"HAVCR2",0.041798034193071,0.015202671348459,0.00731140636476221,0.00943696220819344,0.0407384624586082,0.0067308520720255,0.00409138517936633,0.0263381633094239,0.020190956243782,0
"MED7",0.176029233083529,0.193414827434213,0.175029013653586,0.168233288341428,0.220950095224304,0.208354816923442,0.142987350996337,0.147447164478685,0.212038158865324,0.186957633365913
"ITK",1.62169701369557,2.04379098882119,1.71483571188524,2.24119543880369,2.50217163890102,2.25175024421272,2.19396595589544,1.69456543752586,2.28148314602993,2.47022769287874
"AC009185.1",0.0110149869913004,0.0272525629744119,0.00910231994807369,0,0.00950539795511228,0.00974248659433845,0,0.0196077524492587,0.0206766727156259,0.0213143266377929
"CYFIP2",1.33838761016599,1.62113063548019,1.6938230820108,1.20265784757695,1.44483442441643,1.05964790783097,1.63067547959886,1.534052050606,1.45313580277378,1.89647132338149
"ADAM19",0.0120265449901022,0.00522745711394184,0,0.00995920204123152,0.015062484246811,0.0341296471248002,0.00409138517936633,0.00386491079375927,0.00507996370873927,0.113273150076303
"THG1L",0.154426170421148,0.098015576760702,0.0877808492711858,0.0647200817923262,0.0422540659698887,0.0604958283196017,0.0467363584904385,0.0419647798828628,0.0694258138954448,0.140422124204302
"LSM11",0,0.00600038042411889,0.00637767434555152,0.0103512966607995,0.0122354658006263,0.02106692464109,0.0273515266010262,0.00383399173386004,0.00506494269523835,0.0173326446495859
"CLINT1",0.601230614946052,0.538081751931373,0.654232763899883,0.603341985241185,0.484305972522044,0.438736320451884,0.563314793927312,0.550660953459935,0.53163545543237,0.682574158088137
"EBF1",0,0,0.0026716701705621,0.00924626312275894,0.00262298865950853,0.0105059673894772,0.0182615047479912,0.00683282951882702,0.010882233556673,0.0156598921973021
"RNF145",0.694990558675499,1.07814061523021,0.841124041260907,0.398753559636694,0.785256427023492,0.557156852200145,0.539754978229359,0.81904635294025,0.68287034930605,0.466563992805407
"UBLCP1",0.302432864283597,0.274214881424221,0.427604114776712,0.446357769321583,0.262817185114113,0.276170801578036,0.431154615420304,0.296671218472867,0.402565266165884,0.531166699312104
"TTC1",0.757260229166945,0.46557557804456,0.397658084966199,0.459118418913005,0.475621409018927,0.374861460455439,0.566662818398392,0.499507924528989,0.497965360450231,0.595000162288533
"PWWP2A",0.279681133477561,0.258328376410393,0.260762551749575,0.190834284516449,0.185759356016771,0.146568057894665,0.215361708418499,0.291466054744294,0.220253760860664,0.335775606457111
"CCNJL",0,0,0,0,0,0,0,0.00270759173523868,0,0
"SLU7",0.399200846062147,0.39950705936472,0.649007082171053,0.327016079768318,0.412476176898785,0.33311264929684,0.146431863438116,0.296382778789837,0.329004180006287,0.460240490361623
"PTTG1",0.111265675866195,0.0919375817596767,0.222059921846399,0.00654133469393095,0.107557269438074,0.0599126928529707,0.0328179541602367,0.124215836171081,0.117379158998756,0
"MIR3142HG",0.0256822923970015,0.0316454578167606,0.00348280850891912,0.0319801165283336,0.0860730313000468,0.0697556113383215,0.0322391994327493,0.00779101102277357,0.0312389370498876,0
"CCNG1",0.705622877809852,1.53839835528924,1.53458824111442,0.711804784185648,1.0171301521063,0.712582121816383,0.555896743138566,0.747318608760893,1.09452899979734,0.731834900299427
"NUDCD2",1.23031897189117,1.1262479753124,1.29957159758059,0.83100460364943,0.837395901970933,0.846827881448851,0.741415784861248,0.978782321342865,0.842663259956078,0.837362527090361
"MAT2B",1.57072615569843,1.50107978696698,2.09453724947629,1.78939385175578,2.29193116888111,1.92419226998675,1.45865503224835,1.35344536324123,2.17119360759866,1.56859895189188
"RARS",0.199148311081394,0.181361409266423,0.159667447431012,0.185956852850958,0.179184333506,0.19839816775218,0.214408405895191,0.123790176956952,0.182891201275024,0.413813772193572
"PANK3",0.143329600007052,0.181353368665353,0.126960207632002,0.175761777474983,0.158650073990242,0.145441421798371,0.149892687306236,0.162299817292697,0.120669572144617,0.230178638391983
"SPDL1",0.125982436391759,0.0343565895808864,0.0686773346506706,0.124470301957957,0.066340417903741,0.0667305228471108,0.0479550200023223,0.049053067420891,0.0527964303404666,0.1046270238629
"DOCK2",0.637936133998192,0.599776487027743,0.559856802359161,0.627744673376572,0.516467961401072,0.541097504521353,1.0534802449624,0.600709226367685,0.576609208839924,1.01506330718867
"LCP2",2.06091585172175,1.92131083926231,2.67046467774338,1.47305150913752,1.63574375067353,1.5074950450284,1.68778011372595,2.06861529571772,1.96006659184921,2.20875961311345
"KCNMB1",0.0094288564494321,0,0,0,0.00196745282146507,0.0074585899088262,0,0.00471293075830778,0,0
"NPM1",13.9058670521455,15.98343641917,12.7091744108883,13.5133476625233,13.600269967029,13.7748349044508,13.369287239949,14.4853917049657,13.5350513375741,10.6011924820268
"FBXW11",0.316271037221056,0.327001756602085,0.175260447265463,0.300254642517585,0.290293710405993,0.236302977680287,0.307248141209733,0.298623303307254,0.342371396666928,0.287522872298717
"STK10",0.928720465345627,0.732080210887795,1.06335986961314,1.014667264075,0.730376668751595,0.583107593271189,1.07499229646319,0.901741047694899,0.882771893798412,1.12467941941475
"UBTD2",0.0319359028992755,0.0564741739107388,0.0211566530522248,0.0331829513156494,0.0479186884558896,0.0516485661564183,0.057183998526056,0.0399827241579798,0.0576295748896611,0.074756975312411
"SH3PXD2B",0,0,0,0,0.00438395305146454,0.0148386603553008,0.0187772269791197,0,0,0
"DUSP1",0.877813930790664,0.319140252169931,0.814952281281983,0.11361100457232,0.131889104231316,0.0478081980977932,0.0500928095352383,0.58748186513276,0.159380003611128,0.0389978828966017
"ERGIC1",0.332681186371391,0.616528364324309,0.769250424525302,0.189415062872961,0.528421796021719,0.337006297055518,0.313448054291281,0.487010351459784,0.375392568506953,0.205495217439305
"RPL26L1",0.330440599098749,0.216645723171298,0.275059397057424,0.252307086224539,0.211602892403533,0.234725988164856,0.274194913028407,0.199418770131595,0.218180487330927,0.123098825869564
"ATP6V0E1",1.80238887443018,1.50361034308249,1.52337595673697,1.78005653178827,1.25796367015215,1.55631149924382,1.95642950668403,1.52240139780589,1.41084088918089,1.36933866312059
"CREBRF",0.440203751922572,0.443528597030116,0.486516353742778,0.481877534036379,0.586563732377707,0.448480507327654,0.406427180098728,0.407777413835936,0.45265999787973,0.661647115885005
"BNIP1",0.101552251439836,0.053740918952931,0.0818262054333994,0.108765898841246,0.060728156359778,0.0601572751373719,0.035420049703379,0.063474824922664,0.0814913168895136,0.0349749045975401
"BOD1",0.419015550009071,0.229436145372086,0.22519856377961,0.286656965976519,0.23068715266524,0.249704303613649,0.162599953600976,0.274612179170087,0.268293717594085,0.148078313332662
"CPEB4",0.0907359727174001,0.0357928883920183,0.060266802008858,0.0223731139293906,0.0870711409363734,0.0341773162823366,0.062883319885683,0.0649359058305273,0.0596964696058047,0.121930988630984
"SFXN1",1.07237471171486,1.20346331679494,1.6157053438396,0.544639643181947,1.05202887856826,0.779278081088067,0.522604084273932,1.27718838621399,1.07290740223203,0.768551116277348
"HRH2",0.0207547333681101,0.0558618926774664,0.0323469531967539,0.0137376340456759,0.00961829886353445,0.00890922568137758,0.0159215386574959,0.0215171511788233,0.0132174849392712,0
"THOC3",0.64924207160252,0.33977447184212,0.648672885646239,0.491488840363512,0.385625043500705,0.820364778351606,0.717603597768373,0.577989967466669,0.659572939569137,0.512757209071112
"SIMC1",0.11108546788202,0.192296468336977,0.129931069852433,0.136433553827058,0.118848320546338,0.0832783987650087,0.327582649161474,0.136278346617929,0.162641854135184,0.329477879625036
"KIAA1191",0.317720851091504,0.274987707403578,0.309232551865212,0.201652956276921,0.225180490809828,0.222269848047681,0.298172762394496,0.301266985288317,0.206895807176337,0.272466184488595
"ARL10",0.0545748332373788,0.095835367276171,0.0599445852464228,0.0580597542256797,0.0959326835065558,0.0713672373567763,0.155977185169897,0.0546774478476236,0.0561766785655487,0.193565153847799
"NOP16",0.519474288739574,0.28258842996087,0.182374997017627,0.612171613505829,0.217634650982738,0.463269575692769,0.620600236895129,0.379988867670911,0.289327265969564,0.569950343776185
"HIGD2A",2.63244214299664,2.18185862905643,1.77729413155401,2.37555460821231,2.07700776064961,2.28816551206394,2.9757301199441,2.27174357473991,2.48162922601951,2.0765481101225
"CLTB",0.455839305667978,0.436995987710462,0.462097112755696,0.496384515272176,0.303883854254013,0.649455694127931,0.371151615190817,0.515746134181581,0.405121426429755,0.516454731910655
"FAF2",0.170989631947449,0.187916791428375,0.227568129408924,0.236412813995205,0.218789607038545,0.229815369591781,0.252146569754646,0.232739135525622,0.215078162198415,0.223377430562617
"RNF44",0.632833792719812,0.787572344717887,0.839267848229601,0.83021312640339,0.564108499866081,0.687877556559778,0.958315384361881,0.755592441390639,0.676306382753279,0.834520150502708
"TSPAN17",0.207048750735304,0.239865778146661,0.126042566653385,0.180273583433899,0.184938077005336,0.176150691189301,0.406119868305344,0.264397844261081,0.175163763452919,0.289713103616932
"HK3",0,0,0,0,0,0,0,0,0,0
"UIMC1",0.53450984220943,0.420357786681958,0.523119678392812,0.31292646678604,0.380016084205197,0.231252657030262,0.272111554908936,0.451987165655016,0.417926842900208,0.2666605784158
"ZNF346",0.0997810631220575,0.14197518260848,0.0973630742643945,0.0683212706003323,0.0956124428826045,0.120812037261524,0.0876677374017831,0.119896969480686,0.0721456854776988,0.19215501462692
"NSD1",0.808634119246568,0.604599039004653,0.565381182070019,0.773190150209713,0.604448341855966,0.691970144568631,0.919747996189672,0.609346443366587,0.674803049992572,1.2358163758488
"RAB24",0.347906938281107,0.415071864896301,0.756771938839206,0.214625621065288,0.406528272791752,0.334378531122874,0.262504342026851,0.444896090456066,0.310271095304423,0.39954475631803
"MXD3",0.0488001427648555,0.0346773407882553,0.0116284982328307,0.0211801210027444,0.0126021217536959,0,0.062109126637423,0.0335460742665589,0.0550804643270443,0
"PRELID1",1.38318100268673,0.844397107726415,1.05236741204509,1.41742873435341,0.842829687777829,1.38963107972553,1.32087092969935,1.01054592218721,1.00436201428458,1.21579769082699
"LMAN2",1.19731822519123,1.3013535997752,1.2133239303597,0.786867041625295,0.865632369945868,0.869103303960469,0.966291299889267,0.999355520393653,1.03953922340153,0.732651460512724
"RGS14",0.825125974037306,0.884972407392399,1.09807613118963,1.06919075428823,0.416193807055127,0.71701852812734,0.701973331222156,0.805938953965462,0.681354290676252,0.72934709375436
"F12",0,0,0.0104687611164533,0,0,0,0,0.00381332059438611,0,0
"GRK6",1.23049989558619,1.1866761823434,1.01273225608177,0.839694351888632,0.449104060789747,0.865059159706697,1.09730276127694,1.31359455840503,0.749862531706529,0.98109456867252
"PRR7",0.285847905078795,0.242214017347335,0.455612331944822,0.112976015718599,0.172492317623157,0.203929182997956,0.136888921144285,0.261191275819253,0.291628720468874,0.116586262058707
"DBN1",0.0371047531486908,0.125759682621473,0.0487969990180591,0.0914091234232237,0.0138021264512545,0.0393379733034038,0.215448563890411,0.069596032996125,0.0628577211208078,0.0635045498713538
"PDLIM7",0.00944511819620911,0.0249370237557331,0.0196819079510391,0.00611113962976272,0.012677336954205,0.0368506703687035,0.0164365548980934,0.0216951444742052,0.0109392707406425,0.0323930704743641
"DOK3",0,0,0,0.0120283954105949,0.00150647898951415,0,0.00818277035873265,0.00288236935372667,0,0
"DDX41",0.320964007889096,0.207642034785924,0.45598525366233,0.223847295853709,0.345454556283772,0.19617979153459,0.176704466688039,0.293467062040533,0.297750703602982,0.487709030000524
"FAM193B",0.213330477855537,0.187231583518997,0.173306437364753,0.180170573758313,0.133646286855785,0.0826809240693373,0.120788709096512,0.181155582285582,0.1445913007857,0.180862041921075
"TMED9",1.05595467278205,0.764545462388543,0.851484602516831,0.617141152663984,0.555818767031425,0.690857365459634,0.696256252814897,0.917120318463937,0.697092622817389,0.489448688571144
"B4GALT7",0.123548922176492,0.0985135854217245,0.124485597918703,0.121000700915898,0.100133296947265,0.121460819096379,0.0957175500902449,0.119828718009862,0.117737292636311,0.139391078396897
"AC139795.2",0.0252095186330957,0,0.0118138409946635,0.011981998687363,0.0140408110465587,0.026070352129994,0.0481571850520098,0.0152719585272855,0.0266127952092988,0.0421999401150427
"FAM153A",0,0,0.0257974875119873,0,0.016545045628486,0.0140578310651816,0,0.00838810827985481,0.0625525289762577,0
"FAM153CP",0.0659725319311624,0.329300485888962,0.100429730407775,0.181257550945746,0.19009539549312,0.224345192724638,0.125043556154284,0.144039809593571,0.284037203698218,0.123421260308093
"N4BP3",0.03612154801206,0.039265027952588,0.0599252923325196,0,0.00581946569075888,0.00827639175803803,0,0.0137037443086611,0.0317182610655738,0
"RMND5B",0.16031838318754,0.189995984334659,0.182104277288425,0.217756074118758,0.134834943905889,0.15753758796332,0.258770760344392,0.181701069135651,0.186284020826961,0.195266914868854
"NHP2",1.35349164088127,1.02550362389555,0.695578236983891,1.71218877771295,0.634577297440419,1.16873867673856,1.43474360451806,1.03099323105638,1.1635481760734,1.41210333802533
"HNRNPAB",0.699532637410802,0.579162521333753,0.372774656897885,0.87786785835502,0.23314881441496,0.525653689343078,0.77235851038309,0.562819502456702,0.63554205164524,1.0785004437811
"PHYKPL",0.882667047860068,0.994637121406052,0.942543346998454,0.773108005313317,0.729459216880697,0.683990241079108,1.03798730378317,0.883546910316691,0.741014388589738,0.926865139750841
"COL23A1",0,0,0,0,0,0,0,0.00362813137368964,0.00602230420585681,0
"CLK4",0.596433502231158,0.429737684269886,0.556897038524939,0.570395213934168,0.707359322730632,0.424804285120136,0.570448429063252,0.498795374422545,0.70101963480028,0.676442352315272
"ZNF354A",0.206774773269123,0.178679079832711,0.190203604356178,0.180476503733173,0.0783641208064289,0.159499181703553,0.215222730991597,0.145481669334477,0.14870052765649,0.29837779364199
"ZNF354B",0.132550200040318,0.186154700134607,0.113898183780313,0.203721855995177,0.112638797775123,0.111556244339893,0.149816653552561,0.153817251555441,0.143382749653158,0.126524066514279
"ZNF879",0.00763220117261139,0.0236797300016986,0.0146655707011338,0.026734089893257,0.034802333594493,0.0181760723080656,0.0136537411250683,0.0322310543430828,0.03366686202763,0.0740676332371656
"ZNF354C",0.0523195163487724,0.125333051217371,0.0715758906776253,0.0596557381704363,0.0693037793975042,0.0820445698917343,0.113284218455283,0.0364180767249831,0.0748263134289733,0.0333014734956784
"RUFY1",0.205220690116264,0.348693686382834,0.405572333148107,0.371050389882932,0.224585442912912,0.288517867244564,0.234401863942839,0.372139519277516,0.318742188474139,0.307974297348875
"HNRNPH1",0.890462492400395,0.789358997849158,0.722125246393454,0.920811643293897,0.637891592635362,0.614989533375913,0.753189667746498,0.761425410472198,0.680264642760482,1.1283831502773
"CANX",0.999103845044814,1.47024046314415,1.77356035457108,0.854855988342972,1.01405222200456,1.00787745084614,0.989966172540179,1.24802666792585,1.10792287209949,0.875680300864794
"MAML1",0.160318319818211,0.238642205272471,0.272064561340071,0.189416130934115,0.167345719481618,0.152735784679471,0.197480355273242,0.235785163914123,0.165033173546101,0.251147210347129
"LTC4S",0,0.0177133594783235,0.00342737008639372,0,0.00197668968917148,0,0,0,0.0097784892603701,0
"MGAT4B",0.455652906080505,0.434540076907948,0.495224759289122,0.357802876838637,0.317750237955347,0.304457644505111,0.261266200126093,0.439629290885762,0.267536671566338,0.369505182603466
"SQSTM1",1.60453470893274,1.60065448107325,2.22192949805212,0.938019733392685,1.13422077789231,0.845343852889388,1.08132973846722,1.34112168253128,1.28100428721913,1.39660261883359
"MRNIP",0.226042305506943,0.214111908681406,0.279780904087318,0.121414724558448,0.120451434518362,0.195451085656102,0.139683430718477,0.147317413060948,0.165202383176389,0.0218635626238024
"AC008393.1",0,0.00667387445107383,0.0368512759331347,0.045518333370618,0.0179318370838237,0.0152032392830802,0.0143348623853211,0.00741795123974103,0.0412221864144246,0.0358899979896036
"TBC1D9B",0.2240922038046,0.394044334232782,0.382622668266678,0.221952517818803,0.260217031030333,0.205580907436539,0.271838216956973,0.296520122449643,0.273899541134974,0.15950022116275
"RNF130",0.101899529397933,0.203596998311104,0.0751007186696963,0.287874102446333,0.134303852491247,0.120606149379236,0.256520588073821,0.10605663782606,0.196525639173106,0.221646382238592
"MAPK9",0.20763493213815,0.225331608712277,0.216377433381576,0.191185743653101,0.112593967010687,0.145812561615739,0.116780736607908,0.167747143741089,0.234441703949544,0.367471085928065
"AC008610.1",0.00881876209272752,0,0.0223165484050374,0.00531181411200279,0.00576359898197092,0.0290102565797132,0,0.0103915644460145,0,0.0323930704743641
"CNOT6",0.243203756207045,0.13267855549389,0.14804964412228,0.325505887697947,0.098845832550534,0.110602255209029,0.263623528792192,0.176287849003444,0.197445992862256,0.27682261096378
"SCGB3A1",0.665363964152957,0,0,0.674180044508488,0,0,0,0.162520079457445,0.259709218426113,0.253960262265303
"FLT4",0,0,0,0,0,0,0,0,0,0
"MGAT1",1.77168417826468,1.74822758596009,2.8493164849263,0.599220849429548,1.23905572305365,0.757009203175296,0.472039930499884,1.66086411248518,1.21005174315886,0.418630910319319
"HEIH",0.166120055833724,0.306890947383489,0.35282353961863,0.200356465733777,0.304357903539696,0.177363132001323,0.142155481939684,0.119430879324281,0.28853225877091,0.0851798489121478
"LINC00847",0.169638415478069,0.280562259026656,0.292479507853178,0.189511189938248,0.1760399019103,0.233424234037523,0.191959969179628,0.13015955955447,0.237624318958461,0.261189330014835
"AC022413.2",0.00881876209272752,0.0336556282438442,0.0192239419271221,0.0356264475864021,0.011504805748113,0.0222137627806567,0.0308776845109252,0.0104911766160306,0.0183213380122799,0
"ZFP62",0.185878447158462,0.111672149386653,0.131548630015408,0.174155059362489,0.113170534575823,0.155473356979987,0.230662531109347,0.167507401306727,0.139229112322615,0.140563408615656
"AC008443.5",0,0.0139127790521199,0.0270419250694162,0.0497609016612881,0.0436289460205491,0.0631205635700265,0.073864365407222,0.0394842372577058,0.031036194659569,0.0239004022437698
"TRIM41",0.101855215706411,0.0532227133186732,0.0684671304836137,0.0473936866464992,0.0614255539558393,0.0392484269793329,0.0309581903905777,0.0519605409340765,0.0473445902360928,0.0881577896637632
"RACK1",28.7834442983739,30.1831519501576,24.5517608500857,36.5355032116495,33.8670871219925,36.1180114931997,35.3232919861963,30.7413954727511,30.1475651434235,30.8555823547951
"AC008443.1",0.0413353008962661,0.0431956373288652,0.0469730764348605,0.0664134534860599,0.0260941444645402,0.0304447725169253,0.0761492136872556,0.0349814157968147,0.0877122380726139,0.0585026564789122
"TRIM52",0.18226142046955,0.199253434011534,0.252433655302823,0.202959277927741,0.211538275197824,0.165913169685827,0.170104012087656,0.196707162516663,0.177613125325002,0.146334423788507
"TRIM52-AS1",0.193985067980284,0.27304730892989,0.311205442367641,0.282589715702927,0.220791397211094,0.259070827606079,0.275379122903013,0.223700616409475,0.228381949036773,0.372659315115674
"AL365272.1",0,0.053672565549541,0.0148309424852858,0,0.0292122685803861,0.0335532993285366,0.00409138517936633,0.0209434163414842,0.0278698670348908,0
"DUSP22",0.26159556273292,0.104906348286572,0.18656817743247,0.143879457042481,0.21347749478847,0.163892207674365,0.262539943652317,0.227337186412003,0.138022713107777,0.185694518945986
"IRF4",0.159861714436036,0.0941925341610141,0.101090519275938,0.00571759211612658,0.554051785462018,0.043727567327869,0.0273515266010262,0.15115498120207,0.0528580138723304,0
"EXOC2",0.459022335960739,0.283105143278057,0.317640029571507,0.288968368249828,0.480472570419855,0.352441024116747,0.433251239547289,0.355902215596837,0.401168444271281,0.564001505041389
"AL357054.4",0.0258547316293954,0.0125878510216791,0,0.0172751750446961,0.0175973676316749,0,0.0303017703665272,0.0197471188335608,0.0159722734729262,0
"GMDS",0.432459469827878,0.289128485494064,0.27270281423093,0.543516887317441,0.299741412297761,0.495159565487454,0.536073787255161,0.469048788771262,0.513910103549668,0.974230105130981
"GMDS-DT",0.304871326751339,0.130229690392892,0.152563477441126,0.305183840174875,0.318665067961533,0.371069771918549,0.267470427068962,0.301027493999805,0.507367079291804,0.740648283642646
"WRNIP1",0.648405526423619,0.664271905106534,0.530559502342593,0.386316210389983,0.41996013030568,0.514503112007492,0.481424984547168,0.564774756717192,0.579565433567274,0.397224715954177
"SERPINB1",0.880020808358847,0.923465923033119,0.466035477273307,0.750899649672894,0.478882115935084,1.0890162103764,1.22271410494528,0.699288474813634,0.489756034187966,0.49342543917211
"SERPINB9P1",0.158857180431118,0.0644146118450756,0.0429888997712976,0.0134621540571089,0.0620082764192584,0.129568595074965,0.0629762305679066,0.0633763521420238,0.130529560855868,0.0762448037134755
"SERPINB9",0.647900684988778,0.574938305704592,0.300148699753803,0.679002276617208,0.329486025243934,0.513682384837488,0.465301758991749,0.581617865992197,0.366621208392562,0.444409226078712
"SERPINB6",0.104137044700223,0.024724735696712,0.0241184188246327,0.00561799015278686,0.0397067655594,0.0243212031596864,0.0430881939241704,0.0155875590858083,0,0
"LINC01011",0.0563409050320548,0.0395164754328705,0.0410760482180981,0.0173975144190667,0.0589448810142528,0.0272451671333149,0.06180038447808,0.048236744060935,0.0469424456254535,0.0358593909732687
"NQO2",0.208919587269084,0.175404508326165,0.084885630371774,0.132089132733671,0.170567537636268,0.132966228018577,0.190576696618825,0.13462535375255,0.166136686851391,0.0933870106939751
"RIPK1",0.224936046615818,0.18164539040701,0.179158528484541,0.231326485516185,0.245246174880145,0.193879892279671,0.361020838836858,0.24448870705028,0.206372430138475,0.293186814596212
"AL031963.3",0.0745477794071602,0.0735315948766721,0.0461184432995657,0.0452316043678363,0.0209638333439622,0.0254033242441271,0.0349028824499514,0.0581350072790118,0.0280416147829997,0.0837417807919024
"BPHL",0.028499151786921,0.0644606389303663,0.0360581440475751,0.0653639557072804,0.0582497859461313,0.0474924123438155,0.0448645769290271,0.0730130248422592,0.0732867957382254,0
"TUBB2A",0.017557844318106,0.00488437702701647,0.00342881908727579,0,0.00431650781997705,0,0,0.020415241938658,0,0.0313197843946042
"PSMG4",0.385028754886817,0.359620057789729,0.234616245981791,0.473587866590779,0.348816051464864,0.42410734532743,0.607174971220395,0.371948911271323,0.48829746001558,0.571037661319396
"SLC22A23",0.0327225261025152,0.0288594841870965,0.0179171782038577,0.0899520603810484,0.0277530143273987,0.0506916846236562,0.0469407783940245,0.0398378835556062,0.137439921683801,0.1139425166292
"AL033523.1",0,0,0.00645911714587127,0,0,0.0444428583239704,0.0573173136320879,0.00332946006146183,0,0
"PXDC1",0,0,0,0,0,0,0,0,0,0
"FAM50B",0.125958207570505,0.164114399950314,0.126195011490231,0.149068033264969,0.0960580111720578,0.123126613360201,0.0677518199242289,0.103590943522018,0.182814395479377,0.0743425232244517
