"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"LINC01409",0.0413514508125911,0.159364624060667,0.106451378235405,0.0392772826585798,0.0462111228501107,0.0432929943378603,0.0492640860048132,0.055240759378832,0.0690937917310431,0.108283187390852,0.0866617042580448
"LINC01128",0.205673447784617,0.248883554778892,0.216820701125966,0.144356622984003,0.151277404764054,0.161967231246599,0.171224819578701,0.213895805717971,0.378877650491038,0.220981683004959,0.275067199280441
"LINC00115",0.0376787080879125,0.0075867266608875,0.0254263385120485,0.0272148205979278,0.0275731081098983,0.0112223666190778,0.0367142360714569,0.0289865113570539,0.0711020055785921,0.068685855054728,0.0394521362996911
"FAM41C",0,0.00741845352341176,0.00235694944994273,0,0,0,0,0,0,0,0
"NOC2L",0.518867905201976,0.329926079235227,0.32525157388485,0.470905084155939,0.254571341979694,0.419983864067516,0.535859443356484,0.408146079370654,0.380607305274058,0.34144432496667,0.483642032189037
"KLHL17",0.077888369394935,0.0966574143787356,0.0358511680616366,0.058061562444352,0.0534963259244627,0.0790567891611153,0.0950114443767716,0.0838248924539235,0.0861055172530224,0.0419779700217554,0.0897001994569088
"PLEKHN1",0.0183206948075242,0.0187844799892775,0.0123054842229065,0,0.00166632812433607,0.0103707093413346,0,0.00597783560775017,0.0081303355028094,0.0172803941059696,0.0218493138993106
"HES4",0.00315191340054894,0,0.00568105084091563,0,0.00698739461090767,0.00372625652648024,0,0.000873651017305454,0.122815288030225,0.00231280396026048,0
"ISG15",0.892478075165233,0.31313719582039,0.679541618077306,0.734951083734999,0.978361736466285,0.306724145304552,0.256738580751474,0.512634456883004,0.630215664806894,0.541572459457978,0.944969878271776
"AGRN",0.00751465542659988,0.00622515349500319,0.00981151765136825,0.00571569667080369,0.00298224393637273,0.00160605676125806,0,0.00558561613438153,0.0109816170783747,0.00916451932962738,0.00320992251247055
"C1orf159",0.0759340444528754,0.122838467711312,0.102421535521606,0.0841299366261997,0.097579168887189,0.078798725585188,0.0741098071655234,0.0579768779942745,0.0855389401055656,0.067715996405724,0.087025708668467
"TNFRSF18",0.0078424805465725,0.00352223800184847,0.0043441453888222,0,0,0,0.0152779401058914,0,0.0122548294947042,0,0
"TNFRSF4",0.0103905262032025,0.0188527878586962,0.0180192887203334,0.0129303488024131,0.00476251948526129,0.0196109382050455,0.0442102430705372,0.0128694400361577,0.0544751555738428,0.0108189648615932,0.0112344953385654
