"","CP002-entry","CP003-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP022-entry","CP042-entry"
"MRPL20-AS1",0.142957190437716,0.0972736514976163,0.146238932669781,0.230370216868397,0.0716351408092476,0.14323184405048,0.248076109418956,0.204309475914427
"MRPL20",0.691800953457464,0.435898425113455,0.717844371763028,0.791004353959033,1.17567992686203,0.644534328728873,0.870412312167408,0.881784244166724
"ATAD3C",0,0,0,0,0,0,0,0
"ATAD3B",0.198744102906544,0.106051384235465,0.0132418936437586,0.066235719376445,0.398798381149586,0.145818644338404,0.0733559097669299,0.149552146820592
"ATAD3A",0.200914303538679,0.164441473723939,0,0.0115059174933668,0.0803908534509254,0.0979221246039015,0.0558163628598322,0
"TMEM240",0,0.0948784566178091,0.0289248618094446,0.016615739425328,0,0,0,0
"SSU72",1.66809464606353,1.49002876972232,1.09940353189686,1.36975712774883,1.61072926044039,1.13219789465543,1.16672688294302,1.45691596438452
"AL645728.1",0.0295492556542501,0.0234115278363066,0,0,0,0.0425000212500106,0.0204081632653061,0
"FNDC10",0.0218160081504606,0,0,0.039778499144959,0,0.131967149968968,0,0
"AL691432.2",0.0993657087551069,0.125714710304259,0.0765601007032045,0.0784311693352906,0.224368845967212,0.143273232976377,0.0504112948606261,0.0472384407535476
"MIB2",0.272842629361822,0.400750627202368,0.272181279360558,0.392417222928085,0.0882639914686391,0.312007334520601,0.413981302730573,0.398690753757973
"MMP23B",0,0,0,0,0,0,0,0
"CDK11B",0.204415751855285,0.440341382508474,0.282485875111674,0.318561250816903,0.298557452649421,0.438790603208392,0.580617695291353,0.422371533932399
"SLC35E2B",0.28484320281881,0.529540391055885,0.457344382085852,0.41865083232693,0.389813026639245,0.422421565234114,0.32327262032622,0.470577094748441
"CDK11A",0.42639303916629,0.294437308438849,0.287258977267965,0.324438200427801,0.4234954523348,0.523245804561913,0.250151433799336,0.67980890874971
"SLC35E2A",0.084935750088462,0.0453385200600282,0.160486822116743,0.119397898848328,0.0207103655379517,0.158505163216679,0.21974754284841,0.293659590607629
"NADK",0.210645762795096,0.268085925285966,0.0138299579016081,0.148400595678465,0.330058923392621,0.244494054685365,0.0973350035879616,0.0444018186984939
"GNB1",1.25211067484465,1.11738778910778,0.857250882906448,0.694213597879792,1.10468686527366,0.996436258278416,0.854573361729048,1.92613764524844
"PRKCZ",0.0229090350943509,0.0704353136833158,0,0.0352591684379192,0.0451956973696104,0,0.0810533022893559,0
"FAAP20",1.15642389970941,0.600768406425887,1.15553202225008,0.710750951446857,0.697672141428597,1.14812229452212,1.11645529702312,1.15447335049895
"SKI",0.192407890038622,0.060044866882041,0.081835344038489,0.184964416802546,0.113591086237417,0.283968655265006,0.144380255438256,0.267766911183201
"MORN1",0.0406776903207436,0,0,0,0,0,0.0756776182308742,0
"RER1",0.481838105375418,0.522002476354365,0.628293251175191,0.514861831609064,0.67580860558758,0.668896388366603,0.672998234654705,0.641818697014088
"PEX10",0.0971011160022564,0.0403482864082762,0.0657296924113769,0.0895283715268218,0.0638363062225329,0.0980690864829891,0.0599568134544518,0.211827382760224
"PLCH2",0,0,0,0,0,0,0.0249471121223007,0
"PANK4",0.275387764435547,0.364769922737048,0.151294997777026,0.223410813647579,0.249097023290572,0.301542310837547,0.283311989712646,0.208635970401421
"AL139246.5",0.325514979442101,0.375992284999497,0.319825422422846,0.359123688326926,0.577539640715034,0.119210399017643,0.448757811966757,0.420827083999849
"TNFRSF14-AS1",0.0172425684529968,0,0.0127998525456987,0.0221951441463637,0.0868807017857864,0,0,0.0418785020897373
"TNFRSF14",1.44711656761092,2.1109999529307,3.01078369833037,1.56582340346878,1.1686886616928,1.56054111840937,1.72525522292685,0.813841581427162
"AL139246.3",0.142811147973141,0.102883895463806,0.113279787689856,0.106402930432805,0.103950103950104,0.134888879233502,0.135352386357591,0
"PRXL2B",0.299798167401201,0.420230694265384,0.361443084073116,0.249200629762507,0.232148097974268,0.332253652403696,0.260739691035123,0.240893784374871
"MMEL1",0.0131757513472206,0,0.0319689834494549,0,0,0.0445233856737429,0.0355185266449218,0
"TTC34",0,0,0,0,0,0,0,0.0606391364986963
"MEGF6",0.266684203474401,0.0517542089110397,0.159983638780446,0.0972695315239329,0.211848683044448,0.0628492059002835,0.0888757348890575,0.310758652502278
"AL513320.1",0,0,0.0173402185561147,0.0193205354106773,0,0.0281296325988686,0.0183075075426931,0.149982293281542
"TPRG1L",0.284539873180053,0.226473853452517,0.207950203817577,0.259318287511708,0.143267862208799,0.191653871007291,0.2755907512565,0.314001417082272
"WRAP73",0.342875096341006,0.294828665512066,0.201261739611675,0.172884673040345,0.296994556104077,0.377291879383318,0.245365972936979,0.339369708079616
"SMIM1",0,0.0526293629741906,0.0457033057273847,0.0559849416669525,0,0.047518579764688,0.0187890812890813,0
"LRRC47",0.389324751160294,0.312134235537858,0.293557502178377,0.0693750815742797,0.397079485385025,0.184806431856158,0.314674746521416,0.17410388676907
"CEP104",0.171071653721583,0.10620252701407,0.0992640301512228,0.148595980316199,0.428344600966675,0.19061537640022,0.295476634639093,0.162133315748928
"DFFB",0.103914240639338,0.0738952095305846,0.0487794219596637,0.103461852840676,0.0670479459861747,0.0813288851376532,0.0223493652780261,0.158706375825931
"C1orf174",0.332262486631799,0.253077035972634,0.337046793758407,0.349172155976348,0.171459231397236,0.462518399063358,0.330262224953046,0.412782378336355
"NPHP4",0,0.0551337821223198,0.0146839859386151,0.014923056719554,0.0207103655379517,0.180954085549268,0.0269176105775443,0
"KCNAB2",0.670666538459146,1.22979182065098,0.844269460679588,1.06408528264758,0.489245158579242,1.22489276172575,0.837288467953528,0.656247737696592
"RPL22",12.9042583910655,18.447943627179,24.2245310334851,24.7225600799568,20.6733686406836,16.4026764168607,20.6150245432469,18.7386018775398
"ICMT",0.140404043846439,0,0.0411461472435931,0.0706067538094844,0,0,0.0854884211073453,0.198905763534604
"GPR153",0.0506593311955095,0,0,0,0,0.0239410284587005,0,0
"ACOT7",0,0,0.0448418260979832,0.0684960048978027,0.0402247760485594,0.0281296325988686,0.0246705913288256,0
"AL031848.2",0.0289532809858013,0.031556691596453,0.0135131482932894,0.0526335542423246,0,0,0,0
"ESPN",0.0301555422871169,0,0.0149378361946759,0,0,0,0.0491912004659041,0.0618291536825444
"TNFRSF25",1.07537470063845,0.69770986059349,0.952018057495887,0.912881636690753,0.589425481715431,1.11711198379395,0.698996361949096,0.988656034287813
"PLEKHG5",0,0,0,0,0,0,0.0943646891664311,0
"NOL9",0.229616021790311,0.110099173556296,0.0723740145886708,0.204942565650558,0.291801341930288,0.0576879256287263,0.215305754714167,0.192497483103262
"ZBTB48",0.180545199887313,0.169199790286712,0.0846982565663059,0.149854094535574,0.142380197826104,0.0387575867976156,0.208556182548432,0.131721183930564
"KLHL21",0.106495548960998,0.157344366184178,0.0435950464039557,0.120271904691909,0.0560377918868485,0.0426544731746018,0.0532291298603536,0.0277922915300212
"PHF13",0.104629381559658,0.193310965639529,0.0568540333287355,0.0642657272782264,0.0740872451398767,0.182655660008483,0.0342156406536556,0.0635833004819614
"THAP3",0.23544440998121,0.258259030426685,0.262041559554467,0.130964488682065,0,0.315795412759621,0.153971358704726,0
"DNAJC11",0.0659843586113241,0.0894451496096863,0.110528633382672,0.172951254995959,0.150382033764458,0.149727580589844,0.233722742455474,0.254854568616726
"CAMTA1-DT",0.0563480356695017,0,0,0.0128214497726116,0.0560377918868485,0,0.0221717691298024,0
"CAMTA1",0.341580732469279,0.731004620313604,0.534337904240303,0.59283513049461,0.246560714548798,0.737947265039487,0.879485335355565,0.710608713597431
"VAMP3",0.128043663207659,0.285088341696263,0.124129114991915,0.182210677193846,0.326425703331934,0.145300114044042,0.0869339482127562,0.128258641447246
"PER3",0,0.0386581000316997,0.0146839859386151,0,0,0,0.0179360615278655,0
"TNFRSF9",0,0,0,0,0,0,0,0
"PARK7",2.04058331397539,1.38140447152223,1.3960238747925,1.86615422250704,2.33423784842325,1.64099185082611,1.77029403757305,2.57465462191031
"ERRFI1",0,0,0,0,0,0,0,0
"RERE",0.416100914588357,0.636780523945378,0.407232763515788,0.599259185697959,0.49966500237659,0.68061615629494,0.377973727712094,1.10613952094555
"RERE-AS1",0,0.0234115278363066,0,0,0,0,0.0183075075426931,0.0780019032464392
"ENO1",19.1432675655576,27.8243067679169,34.4011416006305,20.5922290943002,4.9474901238027,21.6522920894268,18.0067252895445,3.31082835905749
"ENO1-AS1",0,0.0640040962621608,0.0625708874642879,0.153112211921612,0,0.0731734483474155,0,0.0739299077699737
"CA6",0.0395199286690136,0.026539066833332,0.124694730984364,0.136890700186191,0.0310512718600954,0.04243599590917,0.141792359039519,0.156760162115827
"SLC2A5",0,0,0,0,0,0,0,0
"GPR157",0.0577486138368578,0,0,0,0,0,0,0
"MIR34AHG",0,0,0,0,0,0,0,0
"H6PD",0.134009532071139,0.0536799816942086,0.0659156561802388,0.0962469691530472,0,0,0.0796838255498857,0.126192433416064
"SPSB1",0.170668556359228,0.0254947251413683,0.0971156421260385,0.016615739425328,0.188798118984474,0.102789451189627,0.0132294731494613,0.0809651040401587
"SLC25A33",0.584020141661665,0.104319320530914,0.0146839859386151,0.125956772230279,0.278998839914362,0.358508083899564,0.236986357345612,0.263523128072001
"TMEM201",0.0237052208378373,0,0,0.0422717406264796,0.151446359473207,0.0717133759788876,0.0768675810364113,0
"PIK3CD",1.13569335563233,1.0586242821547,1.1832240083625,1.20693609987253,1.45826793151488,1.92457914265374,1.00003442865399,1.96522836284525
"PIK3CD-AS1",0,0,0.0137094286595606,0,0.0612163692571394,0,0.031669361529232,0
"CLSTN1",0.208679408456765,0.288611172645857,0.136904521008883,0.0855355546891289,0.253646775243509,0.153923620649361,0.0842988154170471,0.336071662201784
"CTNNBIP1",0.05102370242178,0.111888111714848,0.0795554925008793,0.0855772568061732,0.0494728666063098,0.070157823679503,0.0183075075426931,0.0353596786512404
"LZIC",0.506932041028454,0.47269993884256,0.343202947234055,0.282049860841744,0.970077582618202,0.434140881928468,0.380951788709325,0.59206119786001
"AL357140.2",0,0,0,0,0,0,0,0
"NMNAT1",0,0,0,0,0.0575532943505686,0.0474705326668471,0.0441789778751679,0.064989926561383
"RBP7",0,0,0,0,0,0,0,0
"UBE4B",0.153697154207542,0.0609535423893423,0.211597633597348,0.214374577472585,0.340680197214269,0.25785617320301,0.217495927490965,0.411346820869823
"KIF1B",0.126448456466949,0,0.0445972043445827,0.0524696598353219,0,0,0.109530127988091,0
"PGD",0.29540098901708,0.399053271341091,0.349823126051618,0.339355274164607,0.374794599040872,0.154934983353215,0.333388345060943,0.298285087506746
"CENPS",0,0.0297358858617757,0.0297814044910358,0.0394679551869547,0.0560377918868485,0.0281296325988686,0.15571748763387,0
"DFFA",0.122641374487204,0.182627660183803,0.166857125590764,0.125328144186246,0.0691389649646994,0.139711744902439,0.190603181046137,0.165493495980875
"PEX14",0.122730016389242,0.0263671360016875,0.136268410842711,0.229323870795225,0.259328692026252,0.210999275054443,0.163094195170679,0.369064242429418
"CASZ1",0,0.0263671360016875,0.0135131482932894,0.0145988172038301,0.0207103655379517,0,0.020856275236093,0.0444018186984939
"TARDBP",0.367917320185768,0.359086672397599,0.554574483582435,0.427119813481797,0.601481662828554,0.353618884867177,0.413674501473959,0.608081668297036
"AL109811.2",0,0,0,0.0418729987644321,0.0393177582586951,0,0,0
"SRM",1.41955412191941,0.356796980641625,0.21518628070388,1.21273178568841,1.35094460651817,0.897088372170632,0.841940005524491,0.968019195935657
"EXOSC10",0.567986774729663,0.184206257349427,0.273276521945977,0.325803136822726,0.256110694337685,0.288467312835414,0.259306845180427,0.460751613788447
"MTOR",0.0750392892338481,0.158834859041422,0.0312205875619283,0.0900204138850003,0.156710661824418,0,0.229042368282635,0.174452256767217
"UBIAD1",0.502591569061964,0.246546284253785,0.187055830107383,0.239932840440203,0.430665433941865,0.0822910672217412,0.211012512362083,0.290622225108797
"FBXO2",0.0827678911465736,0.0205369593388742,0.0301652819253806,0,0,0.0567466037157676,0.0886805971600627,0
"FBXO44",0.382134003994744,0.512213475793792,0.316711622481263,0.114548483713001,0.0587980586425558,0.184760353871899,0.300009756841113,0.32871934152791
"FBXO6",0.0417950043612186,0,0.319738271564727,0.0852470927833645,0.100532540147255,0.113048212671041,0.100566754624097,0.0604200401189066
"MAD2L2",0.37707642289871,0.356176710339891,0.257492318878994,0.271097737861314,0.396716708555476,0.147145852093656,0.306008333125507,0.541887300997551
"AGTRAP",0.638122124130104,0.366750832901225,0.105277582909717,0.29783557011873,0.187642356075724,0.130181806892277,0.398780497259748,0.137213599659949
"MTHFR",0.177525435269076,0.101635856938153,0,0.0553805857119913,0.188079520021065,0.030101532469018,0.0700241203264381,0.0660048604081766
"CLCN6",0.031761458740277,0.053843337425427,0.0182479753871308,0.0596614757377503,0.327958767357342,0.0239410284587005,0.0565886968533935,0.188867132062607
"AL021155.5",0,0,0,0,0,0,0,0
"KIAA2013",0.230575108850532,0.20453766962949,0.180542181839713,0.197875865793236,0.282295089771537,0.338002510735804,0.177319550854344,0
"PLOD1",0,0,0,0.0108458928772852,0,0,0,0
"MFN2",0.0409747063137925,0,0.026578071485636,0.0148548900069669,0.209219306273437,0.0963232989002298,0.0477661772992607,0.293900512812722
"MIIP",0.332038907171325,0.194586156332153,0.12692184119304,0.301086826202777,0.406393229198703,0.253752264422932,0.268153504607225,0.272627043816991
"TNFRSF8",0,0,0,0,0,0,0,0
"TNFRSF1B",0.24592524539643,0.261051411446517,0.406144004601715,0.757180763166771,0.183404841499054,0.440614005285134,0.237896386652265,0.233945019050071
"VPS13D",0.0736695128931485,0.0826052529998135,0.251885397700257,0.336772606458609,0.220571040501359,0.261481249109964,0.297315872356521,0.352882559867843
"DHRS3",0.751426285298488,1.00147285769578,1.19843644490434,0.303238972764157,0.534868332988753,0.978539507922804,0.475886855563141,0.473211743126567
"PRDM2",0.55702856236538,0.417100066953543,0.404734211459264,0.247731897419564,0.395933862511809,0.847425257608108,0.416106711705275,0.787487478801084
"KAZN",0.0184926288381451,0.0255727660270918,0.0338481066215359,0.0124275165099557,0,0.0305057549106639,0.0403809369139173,0.12833016785586
"TMEM51-AS1",0,0,0,0,0,0,0,0
"TMEM51",0,0,0,0,0,0,0,0
"FHAD1",0,0,0,0,0,0,0,0
"EFHD2",0.44714756329532,0.156162908138357,0.134267535211541,0.232183975430708,0.387235273591753,0.300206589830211,0.200597477138869,0.181610730463055
"CASP9",0,0.168180368557994,0.0135131482932894,0.115659461894544,0.0782711469071156,0.329478377754536,0.076087817471295,0.0406035308830456
"DNAJC16",0,0.0297358858617757,0.0704653029836411,0.0850288268998979,0.106809767882603,0.0546971147271981,0.185389172084132,0.198381027076634
"AGMAT",0.0446809822072369,0.11431715651226,0.0905875698201311,0.176067670400156,0.0887906248650049,0.0618070331899351,0.116713322514708,0.291433812643159
"DDI2",0.274550477784965,0.0263671360016875,0.0504742081705427,0.149151821714546,0.143512626616842,0.0262134878880579,0.115618581872954,0.242670124974386
"PLEKHM2",0.537618359405743,0.452336912107694,0.209038973870499,0.104239341611575,0.245918281648692,0.499058441005097,0.0983661192181875,0.104858786503967
"SLC25A34",0,0,0,0,0,0,0,0
"UQCRHL",0,0,0.0407102240918573,0.0111892118095417,0,0,0,0
"AL450998.2",0.29859288547178,0.281333347825073,0.222332670787921,0.415951648324773,0.282090491421574,0.44555759452895,0.270159406402756,0.495607665842232
"SPEN",0.584236341607872,0.882122775803347,0.39190188072361,0.533878992375692,0.695347622992146,0.584953956845084,0.597126755992678,0.833868669440504
"ZBTB17",0.201405982546204,0.106146180271499,0.16420009366192,0.0631430832176138,0,0.0490258167676705,0.112534382779321,0.0604200401189066
"ARHGEF19",0.0180624418615153,0,0.0323904174124017,0.0617543165562474,0.146944871118799,0.101263554212015,0.0192675257414144,0
"CPLANE2",0,0,0.0303756609475455,0,0,0,0.0497987938193771,0
"FBXO42",0.350485266301797,0.222795079441623,0.368502346441893,0.266326222821561,0.218264454954555,0.365258650571421,0.341867734641967,0.41727904955515
"SZRD1",0.731730248824349,0.487755819066819,0.431321506874627,0.285811411111103,0.393612512297044,0.634967443234695,0.335759107281672,0.81063868523315
"SPATA21",0,0,0.0127228729264898,0,0,0.0466683467271488,0,0.0621828673763805
"NECAP2",1.84962973728528,1.26567174400608,1.19824276830405,0.9836295504092,1.78467924880359,1.53985616898789,0.910323547345819,1.34520960675694
"LINC01772",0,0,0,0,0,0,0.0507506326797066,0
"AL137802.2",0,0,0,0.0124275165099557,0,0,0.0295165425193471,0
"NBPF1",0.408275535707025,0.128991659095546,0.0719740724487703,0.116989810632403,0.244657813620364,0.172912759089984,0.288652122214545,0.183426943899055
"CROCC",0.269942380632126,0.0901157748991389,0.115318916902603,0.229751357455859,0.268493990244738,0.389883132113698,0.19201687948669,0.192127971394152
"BX284668.5",0.33338329119712,0,0.205192873114272,0.127639953096187,0.209088620950076,0.101436791137081,0.16092570813443,0.0612025068546808
"BX284668.6",0,0.126099122191154,0.0114543863427061,0.0176204622904487,0,0.0318222029874684,0,0
"ATP13A2",0.129185133409864,0.111778687778686,0.068523116237159,0.0703550125931292,0.078219262691563,0.0678383226669209,0.0904470182662371,0.0754817792926636
"SDHB",0.66009829043971,0.466755851465573,0.409699135053328,0.409317887441177,0.587098585130502,0.656041737794615,0.712963649505365,0.950921457975902
"PADI4",0.0802652760692402,0,0.0524077328049438,0.0143337117433234,0.115008625646924,0.0597445925691975,0.072582078617373,0
"RCC2",0.303962266820338,0.152432849535597,0.184417665737809,0.274134162145235,0.67626009717768,0.179289927763664,0.303580553669363,0.411069729199615
"ARHGEF10L",0,0,0.01451033426006,0,0,0,0,0
"ALDH4A1",0,0,0.0158199312149391,0,0,0,0.025869013676884,0.0606391364986963
"IFFO2",0.0131757513472206,0.307476397728969,0.0424231746213106,0.0603841096650906,0,0.0872090961075502,0.0980372582529813,0.0708114997875655
"UBR4",0.418466393269263,0.71261279065778,0.292332230689581,0.37016563201381,0.36854842471663,0.764647704709876,0.302433106418916,0.671945499227432
"EMC1-AS1",0.0497721916367887,0.0297358858617757,0.0438225724255694,0.0959149639358289,0,0.0300565664580741,0.0982091718727026,0
"EMC1",0.021238050941589,0.0624548264883874,0.1074039203603,0.0327106605384377,0.0380287421232968,0.0281296325988686,0.0811480930630775,0.21263705803281
"MRTO4",0.240321039680269,0.146229988442758,0.0801418657828232,0.368975992009688,0.375620629081524,0.506574782293122,0.230316744724021,0.153104944344353
"AKR7A3",0,0,0,0,0,0,0,0
"AKR7A2",0.478882119290346,0.527572596062727,0.721996862453237,0.563958618903452,0.511472954632937,0.725607026925641,0.869165218828718,0.624185339670668
"SLC66A1",0.0458265754922452,0.0637598142445828,0,0.0661395492034601,0.123018678131805,0.0735731583461295,0,0.0618291536825444
"CAPZB",2.71534500162353,2.67112351419716,2.30777954862802,2.85695023677894,2.64123189213145,2.7206636445924,2.62918796809913,2.49380636595845
"MICOS10",1.84136288836004,1.32188456095414,0.859296688563725,1.29227864840161,1.45848150895939,1.8822895188806,1.45022993506986,2.04939123673895
"NBL1",0,0.0255727660270918,0.0532422023001709,0,0.055829429925691,0,0.0670820193486252,0.030511060259344
"TMCO4",0.0905320472978508,0.0865973915323382,0.0943880809088457,0.0548511422736543,0.0431259406845812,0.0239817930227371,0.0874476539038286,0.0849810775467329
"OTUD3",0.0782223687674768,0.0632909108042733,0.0757589076003835,0,0.0993653285367272,0.106079058763152,0.106234110022936,0.121146369721113
"UBXN10-AS1",0,0.0234115278363066,0.0265928449291434,0,0.0451956973696104,0.0281296325988686,0.0217504785105272,0.0964548714662645
"CAMK2N1",0,0,0,0.0192747304428948,0,0,0,0
"MUL1",0.156912792302149,0.17762596426326,0.0890297904031475,0.04403064449134,0.0310512718600954,0.106609217465553,0.169841685924461,0.336697731461646
"CDA",0,0,0,0,0,0,0,0
"PINK1",0.252946438233606,0.121725644509445,0.0974604534240933,0.13850197373491,0.164478639879098,0.0842134287731933,0.237554486778556,0.0814491299877084
"PINK1-AS",0,0,0,0,0,0,0,0
"DDOST",1.34670113656142,1.00798058783867,0.56038140601927,1.19228246926489,1.34031308049965,0.684855191994345,0.638937275143383,1.02584304960992
"HP1BP3",2.75580041871894,1.91611558203833,1.48550697322041,1.55239564424769,2.48081304304639,2.94510575208833,1.9046956180804,1.59929900202374
"EIF4G3",0.300762583816855,0.202867401869365,0.167244708615472,0.217591652010108,0.553199388452169,0.308145623411435,0.235538921949136,0.537900068923159
"ECE1",0.199318261074025,0.152663041559088,0.181571236196356,0.402625664735957,0.195399377737388,0.289375454783954,0.245689427098758,0.220205335070674
"AL031728.1",0,0,0,0.0190400030464005,0,0,0.0264589462989226,0
"NBPF3",0.127733716851583,0.0235120957976831,0.0388190557026819,0.0161439263320354,0.0754433232351337,0.0816921820298782,0,0.111260865237862
"USP48",0.450506654770914,0.490571844772307,0.275008970123234,0.383915595553021,0.669068134007706,0.540659056414639,0.448723995031983,0.548156102485926
"HSPG2",0,0.284340521986835,0.0779173115520957,0.0850143941933267,0,0.04243599590917,0,0
"LINC01635",0,0,0,0,0,0,0,0
"LINC00339",0.164200153736839,0.140724179169796,0.203657072790224,0.0622225229100023,0.180881397347026,0.309658301896162,0.373706782237694,0.0927822180914042
"CDC42",4.26913459317494,2.12418708733885,1.59299988152898,2.41825581197994,2.8701885463631,3.48912402421901,1.66561483484676,3.14812656298764
"CDC42-AS1",0.0308102795416663,0,0.010049089803691,0,0.049256473532034,0,0,0
"ZBTB40",0.231792973454252,0.118136577310183,0.106061046706962,0.0643807398849377,0.180018050411761,0.0965060186271152,0.117528504584712,0.132076986979772
"C1QA",0,0,0,0,0,0,0,0
"C1QC",0,0,0,0,0,0,0,0
"C1QB",0,0,0,0,0,0,0,0
"EPHB2",0,0,0,0,0,0,0,0
"KDM1A",0.379522249901538,0.51915131982842,0.406934776578635,0.419971968373567,0.346654127201611,0.562328801926998,0.597713137774675,0.592082251968137
"LUZP1",0.226572314145075,0.164372481300212,0.100028350038559,0.154232628157388,0.294045552387815,0.206522125198723,0.253008162304166,0.243833853979468
"LINC01355",0.0284266152713462,0.0772491414152574,0,0.0127072230397202,0,0,0,0.114415857073546
"HNRNPR",1.39353957459717,1.07120958726221,0.796589339166707,0.73237996287044,0.689407279608457,1.2474662878965,0.993827213735571,1.20263280495287
"ZNF436",0,0.136770607314135,0.00977840185711408,0.0202836899222166,0,0.0626350771711362,0.0716298165977395,0
"ZNF436-AS1",0.0483084082274043,0.022750488566742,0.0405719602756938,0.0276155435695051,0.0310512718600954,0.0561807221470025,0.0924474426306858,0
"TCEA3",0.536997968738626,0.629236030581811,0.234868721344008,0.430416484159602,0.258978732435209,0.433498941261282,0.201902597770808,0.496376841521402
"E2F2",0,0,0,0,0,0,0,0
"ID3",1.00900743413092,0.33176307915954,0.53322013774218,0.89336328496821,1.35256456043474,1.64719595872929,1.8196880888304,1.34803250016935
"MDS2",0.0458180701887017,0.0291729753225802,0.0521075249198114,0.0483770082774844,0,0.152680002531971,0.0810128446093767,0
"RPL11",53.7758897290047,62.9788472830693,74.4371751295632,77.5946386082255,68.4215535540947,66.9004689549468,66.8365635458856,56.7103947087578
"ELOA-AS1",0.266015390552034,0,0.178844103931217,0.107023893747074,0.147059000474766,0.0884024899018535,0.21336216427838,0.361690810741013
"ELOA",0.142978876273112,0.25520205784238,0.224743657464535,0.0831723385071665,0.323958072287218,0.109003208950669,0.202303303000814,0.148841596125805
"PITHD1",0.715665047606942,0.771274768820817,0.299893206822393,0.615395008207755,0.420023961865765,0.334553423625129,0.750709481903659,0.43589209795071
"LYPLA2",0.528898346692225,0.247802536925882,0.173567651235995,0.296714576919886,0.525220008723307,0.368911677166056,0.350647331434168,0.469680141845043
"GALE",0.0753492600518022,0.0640040962621608,0.0136272086298387,0.0312342068117025,0.114741617924213,0.0943048260412715,0.0126395405274227,0.148174757692978
"HMGCL",0.21187420589993,0.135314615769832,0.237611912854776,0.228181082516278,0.0782535181718561,0.150195217093084,0.265077642073267,0.106934829614568
"FUCA1",0.035557831256756,0.0952618840086061,0.0286690449112333,0.0522687004275774,0.181620871325886,0,0.0792126952083396,0.0382125688781554
"CNR2",0.0683397723410515,0,0.0138518160423422,0.0193989055137509,0.125121650949013,0,0,0.0277922915300212
"PNRC2",1.30720592183077,1.08117797872487,0.838877211551819,0.783912569861669,0.738971348920809,1.04462841481575,0.962195234971776,0.886975693298164
"SRSF10",2.20450397176861,1.34454112429245,1.28797742238579,1.21648177185382,1.89560296396049,1.51001732950485,1.4332722487192,1.60773009586443
"IFNLR1",0,0,0,0,0,0,0,0
