"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"LINC01409",0.0367442191355733,0.195244697118345,0.070104844531873,0.113471767404975,0.0419837820622499,0.0238283743823325,0.0695465270321765,0.0548726874090164,0.0373062870511307,0.157575405968028,0.0457551419453648
"LINC01128",0.191164335146377,0.196326671865115,0.163904379518079,0.0805381185373819,0.142009043479137,0.157621608827566,0.0866187938923726,0.195197880105549,0.235045923485203,0.314332773668523,0.21196731046696
"LINC00115",0.0244297815863119,0.0260872416320855,0.011279196199362,0.0444782372462847,0.00965087943638864,0.0413918319664419,0.0174679182808356,0.0221312353503687,0.0621525752304063,0.0578087793684623,0.0154837111358851
"FAM41C",0,0,0,0,0,0,0,0,0,0,0
"NOC2L",0.478394502490044,0.403617700710979,0.380273995904331,0.328285652928233,0.244181493660878,0.292603449874739,0.422385382488165,0.492798298054953,0.342571419753228,0.43136458811379,0.501393457517615
"KLHL17",0.0825787968406375,0.160160839951531,0.0600052311754464,0.0676670585120751,0.0581692244521217,0.0529168148537738,0.0408002480652954,0.0402686608004871,0.0718003014733187,0.0752873328981992,0.134931812641182
"PLEKHN1",0.00991149039081007,0,0.015914140031701,0,0.0120942529319493,0.00403436634628419,0,0,0.0130451230807363,0.00781999008425257,0.0102347126655593
"HES4",0,0,0.0311103921153822,0,0,0,0,0,0.0599131627193692,0.0173731909079143,0
"ISG15",1.77329756950844,0.46919990637103,1.21030504474875,1.32028392646291,1.26911505947109,1.24400929225561,2.10418157284224,0.480416127334313,1.27646591061456,0.995880217707796,1.01391097289852
"AGRN",0.00950089878502506,0.0144125446788885,0,0.00831642262102853,0.0249916229296191,0.0163930646510766,0.0104114609361986,0.00319942461547715,0.00681569873521078,0.0201485350000201,0.0205084743592004
"C1orf159",0.0574400674360123,0.147703852726976,0.0783015536287041,0.119862710194393,0.114367872202247,0.0706797386814402,0.0558848495865025,0.0479815983368626,0.121174834453025,0.0789756736998534,0.133089300998002
"TNFRSF18",0.0304577705167506,0.0876040297853701,0.044972451023366,0.158798289022829,0.105074834139023,0.0236415909141243,0.0262745798694679,0.0185271645286319,0.00834664623407669,0.14820936809263,0.0133651423721791
"TNFRSF4",0.109418393730083,0.0167909194707502,0.0889937192754087,0.12423596680545,0.107145388089259,0.0633361458902667,0.0158177791838026,0.0360658195119983,0.0341997399009943,0.0734188148785469,0.301985164685615
"SDF4",0.54263377834904,0.546753826933392,0.805419099707157,0.605880325132111,0.426118710028693,0.427944219835872,0.712296043839665,0.54710887158928,0.787557717804718,0.518288589408079,0.427774446244791
"B3GALT6",0.38984525626223,0.214049661237839,0.17266317946453,0.30768567433952,0.241390165227601,0.291217265600256,0.201990216616397,0.223431628746904,0.228147140128452,0.192562518071266,0.225871029029215
"C1QTNF12",0,0.00945894816496406,0.0659952293424993,0,0,0,0,0,0,0,0
"UBE2J2",0.624896281723009,0.66836689993125,0.635627983797656,0.503825122663666,0.401792091605541,0.317087301154807,0.546112597255165,0.59610922874699,0.4568715876617,0.584612835575329,0.506621136626306
"ACAP3",0.119734467712134,0.201262961645981,0.0894735433418598,0.106983556876572,0.0454426901182595,0.0555698124120667,0.0507049856205762,0.0971171771830017,0.128724981076017,0.11181994539992,0.164771287095732
"PUSL1",0.171341491878215,0.17350632357363,0.0667279429693519,0.0519566312755067,0.122425192066177,0.0965417808966962,0.0346407961751225,0.104652272498687,0.149363041642463,0.0579350557165454,0.155978919532369
"INTS11",0.817334506257758,0.631942073363166,0.533251803720702,0.667498523205313,0.420207611941392,0.481224183408651,0.673700100353133,0.619585211582988,0.566644337951255,0.567501134727624,0.672478335833716
"CPTP",0.393227232204475,0.309698797740441,0.294062979852294,0.25291709335684,0.117247943449389,0.201164149315325,0.293351419426108,0.31157981759384,0.258811351264004,0.142088201634856,0.110658621339653
"DVL1",0.11214966351972,0.0229566481208746,0.192730990620124,0.0111919670147445,0.0688118881228008,0.0454554737704777,0.0490243606535091,0.15799064708427,0.0309994944280182,0.0662320807700513,0
