"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"LINC01409",0.014384168704729,0.136191991462847,0.0899027341295748,0.0308899510101023,0.0619182804630589,0.0730097605439136,0.0457274053493668,0.0555216642854722,0.0180086532260733,0.245833015832807,0.114284952181671
"LINC01128",0.623250777054936,0.148726931899492,0.344681270037078,0.476180396102039,0.0876346808129611,0.400897869325496,0.630055104918168,0.318793715503238,0.0925594384843758,0.725402884249431,0.366630828723741
"LINC00115",0.0386802477477449,0.0261350450045475,0.0901197226572085,0.0326662607373112,0.0125761982629292,0.0124210024245797,0.0577405042970819,0.0395168285382427,0.0208307282292269,0.150557776512485,0.061573317133879
"FAM41C",0,0.0190393505296747,0,0,0,0,0,0,0,0,0
"NOC2L",0.368188679508794,0.454667338937044,0.394081715096861,0.368832414668416,0.418413746148599,0.362814763835578,0.649260049260821,0.493145870900972,0.462440387726662,0.366774089645642,0.52395500140146
"KLHL17",0.0567657532279237,0.0828136357903944,0.0389557118636749,0.0898099671061121,0.0529727389478657,0.0438418414669393,0.0485804148795362,0.0428347516136308,0.0369229172251727,0.0639573987142461,0.0749800568455097
"PLEKHN1",0.00824372405287854,0,0.0100290742863561,0,0.0155199480514754,0.0067739846474412,0,0,0.00849663872971852,0,0.0450502450421561
"HES4",0,0,0,0,0.0058185948326223,0,0,0,0.411310716079841,0,0
"ISG15",0.660430782056745,0.292907626210321,0.704181865779597,1.33511699798922,2.61618742155944,0.864587360141273,0.680053968985271,0.384610427727514,0.909234704522503,0.477878784236741,0.926174616630554
"AGRN",0.0855013809984006,0.0440955992591939,0.0966965596690325,0.0203918644353739,0.0281398130558988,0.0166975594737735,0.0258177100040895,0.0417390121276323,0.0416700194949551,0.025082647322929,0.0391345892109747
"C1orf159",0.0596156919020028,0.0622362737898156,0.100328938290567,0.0429747642423113,0.101789931469436,0.0653437187879787,0.0754513216952176,0.0321932197296087,0.129108935954473,0.0890798543059116,0.118939771969452
"TNFRSF18",0.53664441901619,0.805171644775437,0.896949139183837,0.910177950102915,0.23513472825118,0.428368907540455,0.313995386737754,1.15243249008338,2.65891124022346,0.56331320820369,0.732383531684474
"TNFRSF4",0.226834170571415,0,0.0333849734659971,0.00395783167816813,0.00521773589158301,0.139569673413371,0.0697685464833074,0.195568833046301,0.138457469466502,0.031942284253972,0.0579909963780221
"SDF4",0.878641153743207,0.70361397824894,0.889027686035697,0.723745444302972,0.412635973800575,0.625413471824605,0.74451553765862,0.644928901790262,0.949461854388453,0.625462577422493,0.690531936794903
"B3GALT6",0.267236730144055,0.0974495763054208,0.283021033712872,0.300634064689355,0.283095846422691,0.202103305248971,0.318079453713757,0.21787330632787,0.500234040222734,0.224972503273974,0.248869241818895
"C1QTNF12",0,0.0280649760325105,0.0323600364405093,0,0,0,0,0,0,0,0
"UBE2J2",0.593072106880389,0.579468250704894,0.52203690690714,0.584476137765936,0.528459080936485,0.593572508272798,0.592197001137149,0.595398269460955,0.651034047550906,0.390681600212947,0.402600014438821
"ACAP3",0.095982414985554,0,0.109499602879554,0.103351027672663,0.0431043760236628,0.0585376438966045,0.0238092473101516,0.0852766173631652,0.102680874731975,0.067420051887597,0.126190272837928
"PUSL1",0.0439178779284761,0.0530524767878085,0.0815861972207251,0.0111664900877774,0.0480344223055204,0.0549287567560961,0.0707825136669947,0.0999379994908545,0.108380696752033,0.102171659402652,0.0614157124653871
"INTS11",0.899574788742357,0.988064000728309,0.661239911990709,0.718717258168721,0.546744564066629,0.530906678772596,0.810887838817859,0.794029605913642,0.527656514555222,0.62217653959182,0.698287673130806
