"","CP002-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"SLC35E2A",0.0939232329743681,0,0.0992720433366984,0.0807496809130681,0.0276739485384604,0.0488043159635932,0,0.0708091283366186,0.041556541830815
"NADK",0.72638660210693,0.759270489510043,0.556155383315673,0.444600268198597,0.649540085230889,0.62692381053406,0.536309625228898,0.374922636243764,0.653684349196242
"GNB1",1.35289726701336,1.2471729273571,1.48729301810203,1.07388071733684,1.41886266899822,1.10757290389742,2.36210619342776,1.13731846814638,1.34586125027665
"PRKCZ",0.109588992134532,0.077145589107944,0.0579850637494654,0.0728596114498885,0.0802726815698565,0.154536531397352,0.0465464038874943,0.0370045800660843,0.0980098126053777
"FAAP20",0.820422228656376,0.90553355322255,1.21325803766644,0.759740282532489,0.729637030486369,0.724297745519694,0.54049030781597,1.19523047346012,0.843409719272866
"SKI",0.0982201423869484,0.047826980746502,0.121064515338658,0.0727257526859411,0.0678806312747351,0.0782891953215175,0.261865080475126,0.0395032274343654,0.0144983638596384
"MORN1",0.048181178352003,0.0429416046607531,0.0571810683093439,0.00469285278520813,0.0401244045801027,0.0904518594084178,0.0469254448532172,0.0341271702621589,0
"RER1",1.0372175129999,1.1296328470653,1.01109370042612,0.964107196192594,0.955464444322553,1.36897830661461,0.618700064697196,1.11402210467445,0.920039864389307
"PEX10",0.170167899323225,0.222772168539385,0.185186025977953,0.0725861578321682,0.294741704180501,0.142442911451851,0.161755096529993,0.225580914539106,0.195770332055245
"PLCH2",0,0,0,0,0,0,0,0,0
"PANK4",0.13015670162136,0.169864357062201,0.128131095089318,0.103659986567712,0.157686640723135,0.071141053893684,0.106742891607216,0.158252969702825,0.0742001897769265
"AL139246.5",0.411560796849176,0.170058622289942,0.213143636074216,0.279021805686263,0.204333923881006,0.11420346303903,0,0.559233619525169,0.425412918966437
"TNFRSF14-AS1",0.0293626524536568,0.086031744753629,0.0613034287901729,0.100769367985804,0.0303484641672389,0.0243860804252932,0.0311798453479671,0.0153638151425762,0.0542151498812114
"TNFRSF14",1.55021436511949,1.23719306035385,2.30904765297616,1.68178423374404,1.62729961628951,0.977370780388699,1.22899303946122,1.59042071021747,1.44030377620703
"AL139246.3",0,0.0370622960036128,0.0332174570381278,0.0350409090855891,0.0316306046906097,0.0271820381092174,0,0,0
"PRXL2B",0.152866971513756,0.0339812473805601,0.141682532900139,0.214393145042752,0.19198948813981,0.23009167631065,0.0459592029103911,0.193946744197893,0.244526613850426
"MMEL1",0,0,0.0272420119505846,0,0,0,0,0,0
"TTC34",0,0,0.00642201363521935,0.00687947165657677,0,0,0,0,0
"MEGF6",0.0187787079497782,0,0.00855516886192299,0,0,0,0.106867968281167,0.0255849180404633,0.0264055684062655
"AL513320.1",0,0,0.0208831717079695,0.00886289107506869,0.00870735030976399,0,0,0.00926859651204176,0
"TPRG1L",0.188245458587771,0.246005128316726,0.0462457827022189,0.0729767625780452,0.179196403021038,0.171235475080883,0.266543232653648,0.153990570093995,0.321878562641432
"WRAP73",0.391828900013145,0.166447777121607,0.302236722582446,0.324514078303349,0.23197411917322,0.31655564783375,0.0826137572602705,0.35555069938851,0.474675695179609
"SMIM1",0.04033848962809,0.0195813507215728,0,0.0306436944298067,0.0446257120092316,0.0539592753196077,0,0.0627202839223041,0.0406970592305
"LRRC47",0.367533485611441,0.0613301702186215,0.162627634902655,0.23658234127944,0.298275325348871,0.36862791065181,0.278327154488106,0.216453269010445,0.233878878505807
"CEP104",0.188682662629622,0.177410139337081,0.105037182668176,0.191212167254692,0.20109772120328,0.15871805734386,0.246290870259798,0.103738596926283,0.159278021738346
"DFFB",0.0585288914753041,0.0356934717418862,0.0495205750272279,0.0170248128178326,0.0445129928915513,0.0703746840950379,0,0.0699928267905641,0.0330819108111685
"C1orf174",0.573201235602249,0.523348173165279,0.471733534202455,0.585217790518594,0.506271138774676,0.686941837500597,0.511333010148936,0.594549294628317,0.345468755986359
"NPHP4",0.0973656419599467,0.0119309247182512,0.0565963069219329,0,0.0289220407065102,0,0.105935512704999,0.0343961316256186,0.0459681405849101
"KCNAB2",0.455293233167636,0.30819165181211,0.545102104578894,0.300583835800698,0.39811406062068,0.604118863728757,0.0238022697844466,0.375379132937966,0.429230727226165
"RPL22",10.8488460041655,17.0966206336657,14.2940386768309,16.3171915563519,14.7540328872962,12.6135013888481,12.0267133322119,15.4366094989341,14.6598042100295
"ICMT",0.173556175171345,0.128078874494776,0.0307313714935791,0.0624574641438727,0.111774601490784,0.157382942900344,0.0596391103743577,0.140250442625297,0.216440123463552
"GPR153",0,0,0,0,0,0,0.042369649772475,0.0171439543559359,0
"ACOT7",0.103594199244998,0.169164557558638,0.119823201952031,0.13296648722361,0.197027264748804,0.0659177691037549,0.204986217610344,0.160378323127114,0.0870470944617965
"AL031848.2",0.00812709475867405,0.00771564454951438,0,0,0,0,0,0,0
"ESPN",0,0,0,0,0,0,0,0,0
"TNFRSF25",0.0498832019084584,0.0140694269944468,0.155433181916334,0,0.0101395643751379,0,0,0,0
"PLEKHG5",0,0,0.0113666330214329,0,0,0,0,0,0
"NOL9",0.246153293220834,0.414065631059407,0.319445670186403,0.241534646993554,0.331195379013246,0.293988108863569,0.221922588970669,0.294253584995398,0.267599443004932
"ZBTB48",0.108104153358134,0.198980231859646,0.115685361912905,0.18724677371976,0.192633343314911,0.127541687587714,0.330594329646601,0.185234918384464,0.214205398557815
"KLHL21",0.0989216107414869,0.0378724431143633,0.0377950662993586,0.045717259611492,0.0725225488862111,0.034079678287837,0.264345760655261,0.0807576492530496,0.0795150062879635
"PHF13",0.0610903278736195,0.020911449210307,0.0226716377923532,0.041484950048654,0.0354536010985079,0.0552017717753287,0.0496126616064182,0.0676579566376581,0.0350247001754484
"THAP3",0.172654821638615,0.147789654386218,0.20604087555121,0.177800189968623,0.117617321350834,0.10220176669647,0.220150577231226,0.180707089942212,0.0773053022194242
"DNAJC11",0.365840981455592,0.389573406436885,0.239037346087097,0.317285418371299,0.392957394982189,0.188756552712738,0.305410984928552,0.22556844175996,0.291535914471947
"CAMTA1-DT",0.00684739217069179,0.0219985906976615,0,0.0692001076198745,0.0441381754842382,0,0,0.0536849951351132,0
"CAMTA1",1.17566107476535,1.03689793494155,0.75518971621843,0.791924719947197,0.863955898498805,0.911535484868716,1.217495932693,0.840988446306219,0.724395625203949
"VAMP3",0.133541357694705,0.179566203571586,0.129964636896153,0.257920187920825,0.0859705596670571,0.0810455212461233,0.20608849062515,0.204117444026845,0.240417397907549
"PER3",0.0755445914713704,0.0317905846169557,0.0501827217774342,0.0224491470895547,0.012856585954211,0,0,0.0308258111666991,0.0523038429255314
"TNFRSF9",0.106026545440204,0.0691314326798109,0.333624582858858,0.103536588965721,0.258746128872564,0,0.0748545589099945,0.166049769757096,0.0492877545988684
"PARK7",4.61694717633398,5.31340844270203,3.77541632733184,4.97297106353337,5.39662577396535,4.37720650115592,2.33326726423093,5.68279826119917,3.85856421804459
"ERRFI1",0,0,0,0,0,0,0,0,0
"RERE",0.425954327620082,0.847184553197569,1.14526161047068,0.541355105236438,0.760824983628338,0.514994398028604,1.05288615463069,0.594818342761856,0.969903787149622
"RERE-AS1",0.0127774952531605,0.0277546694406537,0.0226736273678313,0,0.041501080319929,0,0,0,0
"ENO1",17.4968796361932,11.7836651505785,21.2766068735486,14.3795939728149,11.3265949413065,28.2032246907006,6.25520016340386,11.7388321739486,8.89368296136598
"ENO1-AS1",0.026358934888159,0.0276370275506976,0.0229651227993004,0.0254419297230637,0.0253142672233553,0.0244182355383,0,0.0181559377178713,0.0344515995263684
"CA6",0,0,0,0,0,0,0,0,0
"SLC2A5",0,0.0868196214931368,0.0929552083320354,0.0996971297677833,0.00582116225325548,0.0232401403704478,0.188790457097802,0.0225683383612688,0.0144983638596384
"GPR157",0.0581497635126599,0,0.0128672307660635,0.0117435644453634,0.0586514915171971,0.0232401403704478,0,0.0345632737693874,0
"MIR34AHG",0,0,0,0.00622897720194344,0,0,0,0,0
"H6PD",0.110815921169604,0.128147852731239,0.0868566882298402,0.043901238582986,0.03003032179202,0.0308156913500354,0.0842696975059176,0.0754257837171071,0
"SPSB1",0.0862607691305384,0.0070347134972234,0.0696410374014936,0.0128612394957411,0.0157252981423786,0,0.0181375625292468,0.00829748818437683,0
"SLC25A33",0.485753093060766,0.54165277097428,0.350968037202927,0.513186763833408,0.541171604284227,0.580361422972363,0.65570588035994,0.912067316351656,0.578523808399872
"TMEM201",0.110303563844006,0.0448289179278951,0.0394489198985151,0.0450472451329899,0.0130629148718856,0.079837670062524,0.095241725928699,0.0564402930520321,0.109871597746537
"PIK3CD",0.472923340565112,0.60672219846712,0.637225754767239,0.543765199996841,0.643284945017536,0.481010321936835,0.38838603257199,0.626343199501586,0.978557574819446
"PIK3CD-AS1",0,0,0,0.00622897720194344,0.0137030209950605,0,0,0.0113893140899482,0.0721500721500721
"CLSTN1",0.200858005476412,0.143743143162643,0.278898900075219,0.147126242510638,0.188910349891395,0.223286293764383,0.129751935246428,0.169787582825789,0.111184245014421
"CTNNBIP1",0.0302976550029744,0.045600141761907,0.0724193705947384,0.101889549178975,0.127534058537506,0.0482835360252544,0.0579175482959701,0.0945486755930637,0.154723516323009
"LZIC",0.459432131691383,0.418221164910569,0.43605725064315,0.312654407852914,0.373571895958061,0.228358328805714,0.273375325365768,0.474535771051076,0.31993606551992
"AL357140.2",0,0,0,0,0,0,0,0,0
"NMNAT1",0.046617177996398,0.0198713528615742,0.0501742354008094,0.020483892907014,0.031736100061891,0,0,0.0783775582199657,0.0494703385693587
"RBP7",0,0,0,0,0,0,0,0,0
"UBE4B",0.146604545793339,0.202357290895765,0.287396593388899,0.256065065866852,0.263258092747204,0.13632755197554,0.288685075233798,0.215665330427099,0.293570792946522
"KIF1B",0.0430519590548562,0,0.0803198831164663,0.0323076066695804,0.0708159401931549,0.122878343762733,0.124489534913392,0.0415619497924467,0.0369321358238724
"PGD",1.4233232557654,1.1551334857039,0.921566087249707,1.09612022426798,1.23802283357977,0.981818811855573,0.567465817492987,1.35545201684214,1.3171045811501
"CENPS",0.180026259760147,0.229068352394486,0.0607727606699796,0.110478256007184,0.120034137342202,0.207902909517907,0.215918572066756,0.0746527925514316,0.0803845463223089
"DFFA",0.438305334978513,0.515354913095351,0.308272182473676,0.455488400499344,0.363541610672581,0.300898925244597,0.121850289584733,0.392968195825475,0.378093242000167
"PEX14",0.177641168267183,0.255646854231484,0.201715145283401,0.177766027344618,0.265626603207093,0.116423142351342,0.314417148387922,0.227868086698785,0.211772803046523
"CASZ1",0.00683144102416964,0.0145202790216817,0.0446827666093731,0.050368013100203,0.0327252376176098,0,0.143059501459965,0.00971522725859603,0
"TARDBP",0.483098412387959,0.500747591706003,0.508595477578179,0.538828055015466,0.646925095780797,0.400606629635008,0.641830560039957,0.515207762044072,0.524688228470287
"AL109811.2",0,0.0119309247182512,0.00714008271071812,0,0.00494517286840796,0,0,0.0231481481481481,0
"SRM",4.66452650154512,4.31758457905137,2.78401730370772,3.85291747235882,4.43152140875164,5.19950648459112,2.96093252411768,3.63166009975486,3.86864462048433
"EXOSC10",0.65246949664339,0.482666248885613,0.41772299445327,0.446169695456725,0.548723228393179,0.47781792848409,0.410047837050332,0.503114387885391,0.5781018861281
"MTOR",0.183297601493889,0.223574424743213,0.152045362592404,0.143750490687732,0.267377039901977,0.126020573424782,0.111305962263267,0.208560751331862,0.200859646522565
"UBIAD1",0.484455768936276,0.461214603452551,0.274471566916252,0.30544575818043,0.344425921683806,0.368045472438971,0.572713996658695,0.359620746627265,0.0977644528227146
"FBXO2",0.0795863345337547,0.0368102693456882,0.0888743730974436,0.0254525647700417,0.0258808803274037,0.0308156913500354,0,0.0250820636809516,0.0527764531482652
"FBXO44",0.260270077721025,0.0332726885920741,0.165514372903156,0.165684509572286,0.13913658133029,0.151150961065488,0.033109951527031,0.132655377570876,0.126037733104254
"FBXO6",0.214309343591803,0.168876662147215,0.966521207664549,0.235945319511069,0.471361330022609,0.150600277001943,0.0258860805367738,0.189948793072984,0.26032313664173
"MAD2L2",0.45859630773862,0.317716358514169,0.460922846041823,0.550495690687758,0.604403674394076,0.307014282954404,0.0559905249265999,0.238580557946263,0.593135662572164
"AGTRAP",0.0916509791326789,0.0663796567328573,0.10781866662196,0.113634980220423,0.104612379996187,0.15784210157549,0.129975014716173,0.212686437291639,0.0981746870104934
"MTHFR",0.129162072871743,0.160305930362923,0.0979289813119022,0.102237812168294,0.128590785171916,0.339621248709216,0.0221569331259444,0.144391264305001,0.227415941807915
"CLCN6",0.158456466623989,0.543955478402234,0.145570498713874,0.230335678935741,0.281628915463389,0.159948783796596,0.133234371705523,0.274719806708936,0.357021103137974
"AL021155.5",0.156331847852147,0,0.0430607254109079,0.028637378382473,0.0317738371639323,0.232754241115774,0,0,0.0381170192490947
"KIAA2013",0.638373497135981,0.512660155900467,0.378169197490473,0.425611652013949,0.544275930759416,0.564091022381385,0.255876138095145,0.380144181684739,0.677241385003134
"PLOD1",0.107050541187053,0.0301667576883774,0.0518488459109254,0.0846450636129848,0.0633326746437156,0.057978274102075,0,0.0382780775011695,0
"MFN2",0.22070201278297,0.15447293078213,0.150413820115447,0.137637722868598,0.134755475599159,0.139502390444745,0.337014945768552,0.136393067245888,0.0431421274245876
"MIIP",0.46407229012829,0.261147322988342,0.194973199942962,0.353979624690779,0.432827503314262,0.595441342161323,0.151724534540776,0.544798354405855,0.454959399799321
"TNFRSF8",0,0,0,0,0,0,0,0,0
"TNFRSF1B",0.486866304813979,0.162051612600028,0.356169700468255,0.211524945060006,0.53093483183282,0.580288897209967,0.591429487601747,0.328522912715039,0.494760489134096
"VPS13D",0.202690638547692,0.298402129563868,0.248276365628232,0.246155931141261,0.253301581142898,0.208979529045056,0.50306991969958,0.220245461933525,0.395802361444497
"DHRS3",0.0324819289266976,0.050287068084156,0.0327644529940268,0,0.207163637518396,0.456318561248156,0.0790364875510513,0.0363913644232094,0.0177293647923182
"PRDM2",0.681578131471242,0.584105565855945,0.608292087402309,0.754390061638725,0.606758792561612,0.969733493963329,2.08192658037759,0.963908962439258,1.03455773061419
"KAZN",0.0965252175292039,0,0.0513554310085917,0,0.0683775524079314,0.0305362159521192,0.0469254448532172,0.0412065145020461,0
"TMEM51-AS1",0,0,0,0,0,0,0,0,0
"TMEM51",0,0,0,0,0,0,0,0,0
"FHAD1",0,0,0,0,0.0067810218186158,0,0,0,0
"EFHD2",0.74012554223405,0.63862091807862,0.726365700305171,0.617335968651007,0.827414539765813,1.10996556911724,2.7834382104306,0.52797661520839,0.756345262169933
"CASP9",0.175009658580909,0.148743589259095,0.198497375510192,0.133484927742954,0.139471143141803,0.192940794567832,0.0620814299812271,0.117630567663078,0.139549324730141
"DNAJC16",0.167612887359317,0.222052302998906,0.18726680458179,0.170221316377798,0.173141784417728,0.0544833059279821,0.143827419290836,0.144155737724118,0.1986264035308
"AGMAT",0.111427998372031,0.143463461472809,0.103997906919867,0.204289434049555,0.0936361945247481,0.15820789857279,0.0463599497721753,0.10659384794019,0.0531880943769547
"DDI2",0.143381435468957,0.276102550330944,0.270121738541696,0.272651503353769,0.277922500044699,0.17007325013512,0.211139145205487,0.179299512259334,0.421347045344188
"PLEKHM2",0.546809325608918,0.278064487812614,0.245986800104513,0.205392416723157,0.277522707036718,0.510658359887375,0.367884439867352,0.196562509185471,0.217094011893292
"SLC25A34",0,0,0,0,0,0,0.0313656608744746,0,0
"UQCRHL",0,0,0.00997012949204184,0.0465206474923971,0.0543975973578027,0,0.0403368937364871,0.0636175274762722,0
"AL450998.2",0.11210968150011,0.138761164091851,0.132857894304557,0.118667628277887,0.183262296530955,0.151295845281892,0,0.163090730280764,0.215890708092453
"SPEN",0.724785457806504,0.584810690912591,0.72522290899325,0.620039700701957,0.84969212037598,0.390521525865165,1.11387800111227,0.758223393527387,0.883175740465974
"ZBTB17",0.12211063337744,0.277287298552598,0.316831797919671,0.17637156180641,0.276451930285735,0.18166377058806,0.540973702111268,0.180867804318133,0.166762937232093
"ARHGEF19",0.0107077157658265,0.108873806105387,0.0835643668318133,0.0433610991128127,0.0842431588607469,0.0308156913500354,0.0475951056476305,0.0380537253306664,0.0317775066097214
"CPLANE2",0.0287915606177517,0,0,0.00789328281632331,0,0,0,0,0.0200708903848393
"FBXO42",0.31606772265155,0.156606788845174,0.310635535898425,0.224875643309,0.308212232651125,0.325555592820754,0.296136851771826,0.341106862828366,0.307230566235332
"SZRD1",0.892526878542744,0.844076670027495,1.07500501331928,0.703422228050253,0.845165694597335,0.694281361912248,1.01555464775551,0.748431598887449,0.607583182123365
"SPATA21",0.0091330873488474,0,0.010396653109431,0.0316274347459775,0.0283075296172856,0,0.0225576799877286,0.0522819427640695,0.0127710006334416
"NECAP2",0.63378734453635,0.413429048910291,0.555127269850274,0.507387719865511,0.568673109013525,0.389046999316652,0.621834548539378,0.671928649695518,0.59856926291097
"LINC01772",0,0,0,0.0143410296859315,0,0,0,0,0.0330819108111685
"AL137802.2",0.011562859171313,0,0.0143154905059667,0,0,0,0,0,0
"NBPF1",0.130604014177347,0.201118388644589,0.0876172187849948,0.124108721142887,0.255695672938571,0.08627015824735,0.0946317822943311,0.14860917484515,0.43420875592209
"CROCC",0.52406910056195,0.251024842939155,0.178404223651178,0.192280894613415,0.422517847007911,0.465618882185981,0.0676730399631859,0.329739466442646,0.332214959480228
"BX284668.5",0.107918285039091,0.121486064956696,0.227433765920565,0.094552221674412,0.115271428109821,0.151604307128175,0,0.0149350028675206,0.149920635610208
"BX284668.6",0.0679829479673493,0,0.0296646342861035,0,0.0197588343714898,0,0,0,0.02052633631581
"ATP13A2",0.127226608443157,0.134615818887166,0.053627146464305,0.0984417649170597,0.0385444695548463,0.165664971664021,0.178764627259349,0.136760751701567,0.0816847706763247
"SDHB",1.25396315623962,1.17247366235214,0.925139617760149,1.01468574704916,1.11006912588317,1.00948072941993,0.934908311503932,1.25982784226407,1.04095013526396
"PADI4",0.00812709475867405,0,0.0135211145725164,0.00461424880029531,0.0381171830092813,0,0,0.0445646125993732,0.0271517097749708
"RCC2",0.642092469976099,0.655331518333679,0.568401065351805,0.543661295476299,0.503171988303819,0.592856947904225,0.868642919257625,0.600421463908595,0.453716451414564
"ARHGEF10L",0,0,0,0,0.00751432794480876,0,0,0,0
"ALDH4A1",0.0117936767022993,0.0474766695540224,0.0493178347215585,0.0207799528612481,0.0615292131063432,0.0783353821920581,0,0.0102244470619029,0.013291968726656
"IFFO2",0,0,0.07069632529994,0,0.0391265810013752,0,0.169867045745316,0.0112305038453245,0.0935961543089814
"UBR4",0.433233441046215,0.321683472391288,0.508045659812417,0.544811306335978,0.527021111455608,0.440332524564896,1.20800461060841,0.58031559664219,0.433801924603147
"EMC1-AS1",0.0136788331948614,0.022919754113377,0,0.0208705417889187,0.0269019704886363,0,0.0493174078772139,0.0246598119673701,0.0341442594963722
"EMC1",0.231837960943262,0.208102804061784,0.182730815930966,0.125870350849538,0.182485068380256,0.494254001179426,0.247068389997789,0.104090445319665,0.128821866828474
"MRTO4",1.27686936656144,1.1885105100798,0.934081117038184,1.15699652294135,1.40728861535712,1.4201466992967,1.15821274602903,0.933266456305527,1.05425054845713
"AKR7A3",0,0,0,0,0,0,0,0,0
"AKR7A2",0.518173921774514,0.459779461081473,0.401528848107485,0.460653625332624,0.413698423184437,0.437666436754453,0.0313656608744746,0.562768604398147,0.615302008018436
"SLC66A1",0.0957297731703605,0.0903396537884007,0.065780617264476,0.0997437907089767,0.0773943422144959,0.0525677961281452,0,0.0942531110592434,0.193051076070959
"CAPZB",2.44340737848466,2.30491379385353,2.78325569627987,2.3245300935527,2.43571553590883,1.94509853204829,1.92695521066248,2.34541880766692,2.67465730820255
"MICOS10",2.34189807575537,2.9046707872666,2.3448098984211,3.16213719626714,3.00124360265309,2.1704300581379,1.60009165317666,2.47659191042018,2.46286671237375
"NBL1",0.0139127337687091,0,0.0132142989285846,0,0.00582116225325548,0.0444919024737498,0.220171348790536,0.023056988507643,0
"TMCO4",0.134361478100744,0.124081760746729,0.066011171951695,0.0442510812204132,0.115995294641564,0.0883541258583152,0,0.0696217562808289,0.134117221622024
"OTUD3",0.0581033801337977,0.131135328109778,0.0279360706696461,0.0682538505619168,0.0887228850703255,0.180652068680863,0.158929340310058,0.020674706181842,0.0144983638596384
"UBXN10-AS1",0,0,0.016027798613916,0.0125775007409883,0.00467158740540035,0.0305362159521192,0,0,0
"CAMK2N1",0,0.0227834546552294,0.00666517366776509,0,0,0,0.0238022697844466,0.0171439543559359,0
"MUL1",0.229785761918005,0.130535671977352,0.0685717916459668,0.190375176041891,0.151095806331132,0.0924724205718298,0.195828084990553,0.190417393202889,0.0921053179142052
"CDA",0,0,0,0,0,0,0,0,0
"PINK1",0.02733814477667,0.0674364733015443,0.00839842109683379,0.0613886010395724,0.0497853075041016,0.0579977294592529,0.100060724301897,0.026559440948283,0.026103049619287
"PINK1-AS",0.0241398372492173,0.0107215840497138,0,0.0101091791346543,0.00451675059542065,0,0.0385918602048456,0,0
"DDOST",1.83029228868656,1.75326205945212,1.51606492774552,2.02916832258023,1.79838475302498,1.7606993032967,0.686832107671715,1.54248606770344,1.52815618874972
"HP1BP3",1.46361033367178,0.998666833505394,1.06108390071048,0.95126899298962,1.24847299601054,1.47965090127121,1.26135987168213,1.107694975579,1.45781463591052
"EIF4G3",0.719052489562612,1.19463764200812,0.980466904602237,0.959122676913867,1.51971659105239,1.07171282619214,1.70105828648349,1.1348982942724,1.54593188714941
"ECE1",0.568114480802948,0.496399168851212,0.467693932173411,0.322511755878203,0.433319869187301,0.685818528725063,2.4014419628744,0.525646504613649,0.327774378548071
"AL031728.1",0,0,0.0125192796907237,0.0144341801385681,0,0.0532628070777703,0,0,0
"NBPF3",0.0290403893735407,0.0554559591884586,0.0149705080990449,0,0.0232007305534731,0.0267351085445407,0.0209337280038853,0,0.0634502913666452
"USP48",0.443756914362062,0.586901742030712,0.302765920505453,0.579159707052831,0.692034364138696,0.492812749261883,0.539707592084309,0.578031223121921,0.532807866907036
