"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"LINC01409",0.0663923669911319,0.146367400697343,0.0712620529076033,0.0442988985457509,0.046897072756958,0.0665351335535471,0.107256318253557,0.120846931883165,0.0795341019198189,0.091453543799413,0.132819967071645
"LINC01128",0.159503966279274,0.165175976753407,0.164581034643029,0.16092942758566,0.102181626305048,0.187292377879311,0.137079952723927,0.17905139077115,0.225912583204505,0.135474551646877,0.221450637071383
"LINC00115",0.0456656505075469,0.0372596147694602,0.0189557531314047,0.0226299488506597,0.034466004233046,0.018273125893904,0.0463717007359276,0.0480604354462709,0.0237700773519055,0.0885346143786153,0.103935044465489
"FAM41C",0,0,0.00909836975410746,0,0,0,0,0,0,0,0
"NOC2L",0.400810647711048,0.343073194518551,0.366143587961074,0.39088304188611,0.310760556637465,0.338880999218602,0.423134622771794,0.398995379217336,0.392870743547179,0.345776712414924,0.416442272676704
"KLHL17",0.0805912048255168,0.0586450673733798,0.0541224409409715,0.0190467990705614,0.0219596835352334,0.0877538776674523,0.0477535813918797,0.120931367259225,0.0380837499061032,0.0371222234533936,0.0885373021408013
"PLEKHN1",0.00964072526473327,0.0140151909840135,0.012689053357129,0,0.00379230314154392,0.00970604516547947,0,0,0.0143865806085665,0.00841126369143447,0.0312942828115423
"HES4",0,0,0,0,0,0,0,0,0.0772580972603686,0,0
"ISG15",0.996877404021184,0.419535380281852,0.898724499450999,0.819184909952356,1.09681645077715,0.25394066695788,0.442473384920971,0.617163553304745,1.05506021999161,0.714375608666331,0.972540575863486
"AGRN",0.00548406768655702,0.0215663179727242,0.00648166272797628,0,0.019800366204457,0,0.02720601597086,0.0206068231810002,0,0.00673425161588368,0
"C1orf159",0.101459250275451,0.0903413996623273,0.155383666458972,0.203496579961111,0.0878557407433417,0.0607617460588338,0.0707199037272606,0.0701901127929778,0.077394189156877,0.08300182450295,0.122038841907443
"TNFRSF18",0,0,0,0,0,0,0,0,0,0,0
"TNFRSF4",0,0,0,0,0,0,0,0,0.00631951466127401,0,0
"SDF4",0.670903887136235,0.512412452414358,0.535743026772906,0.433651371053494,0.31893323284068,0.389145755320984,0.52176659490949,0.654858985829438,0.526524643773521,0.519784839981523,0.519822851189696
"B3GALT6",0.269683218441178,0.235008853590638,0.150756733265896,0.322342011023547,0.28791858388142,0.243167749108569,0.296096029653156,0.252810614804551,0.242102155670189,0.207927009102777,0.174102063264443
"C1QTNF12",0,0.00614280800039314,0.0177686809126975,0,0,0,0,0,0,0,0
"UBE2J2",0.679556918811483,0.543210148024784,0.509274880436993,0.44541980987512,0.382924392426695,0.407167320263517,0.331611436942114,0.458813597908584,0.351897590604407,0.551848365967203,0.448386950639569
"ACAP3",0.0759353624755245,0.13678008644646,0.0743181900767994,0.144322174714683,0.070358527622086,0.0866492240823333,0.116375825897173,0.137953878468873,0.100482312552502,0.108350137632344,0.125836346981708
