"","CP002-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP020-V1","CP022-entry","CP042-entry"
"TRAF3IP2",0.046353542343378,0.0910999665387918,0.136863926316726,0.0512421594130343,0.0740338490784831,0,0.0750657453219568,0,0.105332714114825
"Z97989.1",0,0,0,0,0,0,0,0,0
"FYN",3.66692115162269,4.59024197705689,3.66999094020719,4.57120680652855,4.11412765095797,5.39883396617867,7.25427847368887,9.02072967993844,6.39516015412311
"TUBE1",0.0550298747557437,0.130188427640081,0.263243870623004,0.045909621186082,0.135984539816824,0.0826302406009582,0.0598773841924474,0.0926898048967706,0.0739698723710606
"FAM229B",0,0.00642519911692063,0.046373585605639,0.125720315994217,0,0,0.0276313317196636,0.047842180051059,0.0402868423172992
"MARCKS",0,0.0161089220875874,0,0.0396016388421098,0,0,0,0.0128252318481287,0
"LINC01268",0,0,0,0,0,0,0,0,0
"HDAC2",0.97995830918815,0.892198560734166,0.87524214623421,0.785797309493117,0.718591198457674,0.689303677617304,0.414747162766703,0.779131728965823,0.564314288439235
"HDAC2-AS2",0,0,0.0454380225372592,0,0,0,0,0,0.0282294489611563
"NT5DC1",0.979466684687249,0.554802261320867,0.644710086921729,0.43525654400105,0.73339349344195,0.56085755427054,0.667670370510011,0.46093525555924,0.603631922172043
"TSPYL4",0.143300850659357,0.256223724215205,0.0381650255705671,0.179273721652997,0.191763457438107,0.0876757987586803,0.274692043103244,0.196263880422962,0.110190643479821
"DSE",0.162475064371096,0.0413753774740048,0.056844020009095,0.0540975795790324,0.0957315292815048,0.08801606826046,0.232534637792332,0.0634895456743658,0.102132106469781
"TSPYL1",0.266544714063312,0.198916668816697,0.491217749757636,0.307729661842095,0.25097716085203,0.55286896948254,0.327278675254044,0.471547376343719,0.242009009699956
"CALHM6",0.33295065943108,0.884479504534006,0.11684166274493,0.756390094785591,0.633166249508393,0.0209912928117417,0.0663481399747085,0.095186907848415,0
"RWDD1",1.13286070057857,0.852305051429471,1.24118815880534,1.13778770536071,0.964786012359677,1.29036777173226,1.4480346096206,0.903155396377542,1.050446982509
"ZUP1",0.100457703142606,0.0445382703809848,0.185240224836624,0.182577472819297,0.20714460376093,0.136113471208389,0.123547781612774,0.214483981154415,0.226950595483402
"KPNA5",0.255520879249362,0.0792459242218847,0.131957889161822,0.320027441047155,0.296663876665667,0.360799875095658,0.143563804979985,0.366494007193015,0.283063281943404
"DCBLD1",0.0243650468783502,0.165744685297281,0.156343260837809,0.0584119243818593,0.249633646974345,0.26377459236529,0.0889276818624202,0.207493274797242,0.247932023619555
"GOPC",0.537840316766107,0.826238334056961,0.726554969869748,0.643226744088281,0.943466750155689,0.746611511821338,0.527386415385542,0.777366086839251,0.948270058180328
"NUS1",0.224472493745,0.189730703170088,0.0749695090283517,0.19166784401765,0.341843565485796,0.206393089244249,0.0970056911405436,0.121954953128363,0.320886609938874
"CEP85L",0.510750058036215,0.341827258457575,0.733848013616637,0.59864463643772,0.417649308655042,0.568006042828229,0.433597915253931,0.741052955924109,0.68896502712987
