"","CP002-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP020-V1","CP022-entry","CP042-entry"
"CCNL2",0.754886856390558,0.873532803281674,0.564882732441185,0.575384869411524,0.61333919222168,0.56005903847381,0.507129090632886,0.732943680382162
"MRPL20-AS1",0.230571926765924,0.238986219435955,0.224658481918492,0.208848487216257,0.197465992455226,0.111644665540699,0.125080095178222,0.302487200296317
"MRPL20",0.663412248685623,0.982923274154036,0.923914122393611,0.970237462287525,0.94710811469806,0.786814910897726,0.882102444489226,1.01293759988336
"ATAD3C",0,0,0,0,0,0,0,0
"ATAD3B",0.16590569159342,0.0628207111479962,0.0442146579624454,0.0578308363956398,0.0397674171662158,0.111420295597066,0.0870080305389409,0.0105051727470607
"ATAD3A",0.0875564786236308,0.0425296896142167,0.0613451907402668,0.102588853817239,0.0745018179012825,0.0855190861942916,0.0881503350309479,0.136976653137684
"TMEM240",0,0,0.0196292387878307,0,0,0,0,0
"SSU72",1.66890077676987,1.63905241734297,1.40534485127076,1.24990107169923,1.49482691476475,1.19287132807738,1.31604993457226,1.11776746491758
"AL645728.1",0.0534821570229371,0.0189020909493008,0,0,0,0,0.0132917037172908,0
"FNDC10",0.0206679894179894,0,0,0,0.0113645661917793,0,0.0118694221134456,0
"AL691432.2",0.126974564144183,0.0562781735130093,0.0707793814353718,0.0702029653546885,0.0543547015450533,0,0.0483396096443063,0.12683592454494
"MIB2",0.452435719540574,0.257958496315437,0.323986355585358,0.251837013705704,0.222901272489467,0.189538507917859,0.278316305298451,0.173316587137356
"MMP23B",0,0,0.00861887671903496,0.00858870413631991,0,0,0.011391649465276,0
"CDK11B",0.393075189518607,0.386568658658837,0.375123937658585,0.444860419814085,0.520648682497595,0.676700452375552,0.350724770258116,0.839951038375314
"SLC35E2B",0.243730910890744,0.225851450862756,0.219329988367462,0.27594233846614,0.44773826465978,0.274923762340742,0.266645399005922,0.246800537611649
"CDK11A",0.598782742036227,0.437570126739786,0.318520521568085,0.387357380249161,0.404316907876541,0.601363242276727,0.466236197154763,0.725246370903595
"SLC35E2A",0.0790974144996804,0.113544066623133,0.0962790514883291,0.125138850606922,0.132201894160254,0,0.305154178287037,0.18448135649632
"NADK",0.53823770536847,0.647089493204431,0.415150023190497,0.34285549758478,0.517691271959544,0.524886695319616,0.4243430393228,0.675614706049193
"GNB1",1.12378194547631,1.27906272971489,1.03467390399118,1.20704429439504,1.29077288326304,2.39092976976676,1.24867594780478,1.98779837051571
"PRKCZ",0.0722494028146854,0.112255888214806,0.110957631859268,0.10132138332651,0.0914208230009805,0.027786256839958,0.058785550388083,0.103099710381246
"FAAP20",0.670781052028643,1.24991079390334,1.22381044176752,0.844662610765511,0.778988021647167,0.56473585178852,1.1439324979451,0.967221018307709
"SKI",0,0.136257236359586,0.0623422369564476,0.0755742751477863,0.20105039713623,0.338178928089324,0.0482674739658438,0.117533670386067
"MORN1",0.0182406525775866,0.0263451818097466,0.0252888221540264,0.010492739024595,0.0414013093332454,0.0428671276895933,0.0703164984851201,0
"RER1",1.19664127373725,0.865188808428682,0.88386935233336,0.637768926441118,0.671511999586092,0.605921039418199,0.68751484335484,0.631793139814248
"PEX10",0.0863945889507469,0.201615199618357,0.139140232204118,0.125333255164747,0.0916239421437023,0.0828476979961298,0.152543476567015,0.244779594818085
"PLCH2",0,0.0148853382395408,0.016046204190694,0.0138243885657814,0.0168388721996955,0,0,0.0591551462019438
"PANK4",0.219132971032425,0.211263996707665,0.134399241373459,0.139851207153043,0.127592669088812,0.121472453683998,0.243989985449603,0.116629420811424
"AL139246.5",0.248204563565635,0.347396585027998,0.403295548508319,0.313677713649433,0.244604282971524,0,0.43423454323141,0.288390095734512
"TNFRSF14-AS1",0.156255452833323,0.0758075160830143,0.0818153868857995,0.105901147009168,0.119970049015761,0.0229211904533101,0.114242040919102,0.0827886582009086
"TNFRSF14",2.28943404768932,2.14535220697943,3.03593527296343,2.53804573185721,2.64847817262241,1.19238215679965,2.33667569643107,2.41485934265179
"AL139246.3",0.0619214213242457,0.0100855455977602,0.0170831320064946,0.0393582681262406,0.0154762346940039,0,0.0311676911663207,0
"PRXL2B",0.129682173056467,0.103218143776759,0.0997064660166198,0.0489220805757549,0.184745474669645,0.0383015807260756,0.118101801219183,0.0395550458005435
"MMEL1",0.0165689100970938,0,0,0,0,0,0,0
"TTC34",0,0,0.00617778173155809,0.00902214395011115,0,0,0.00822690461068642,0
"MEGF6",0.224166005033083,0.103338890802306,0.0797141384195148,0.125950281115015,0.112140196655402,0.0687291347662951,0.118269941427195,0.189744947019773
"AL513320.1",0.0126761027575594,0.0445222475389217,0,0.0178909197258937,0.0115318972277319,0,0.011249682196478,0.0218237210753857
"TPRG1L",0.438006276545973,0.342960918019145,0.192968470228933,0.292923623108804,0.24653574556649,0.351578832815888,0.171743841158832,0.207407298979304
"WRAP73",0.187167659463064,0.376541123766854,0.245026313155132,0.261696447392419,0.389601238208685,0.217827990709351,0.310633411564213,0.219288030198019
"SMIM1",0.0812121736493734,0.0379116528172875,0.0919058136217713,0.0784365094113295,0.0723844493095403,0.00430317040382672,0.0949266038697406,0.0267164661595881
"LRRC47",0.331893645250019,0.100004866700344,0.288587856029695,0.157488469738256,0.3048724530514,0.239561667332106,0.240241630200581,0.245325628722743
"CEP104",0.223949437121118,0.346023115489653,0.122537069505762,0.094978131927738,0.182403217537267,0.230968768718231,0.105723817700531,0.310530237895929
"DFFB",0.0255111151928895,0.0292387883724862,0.0176111812432382,0.032277748830968,0.0740004777555252,0.0325580220055744,0.0421973348689651,0
"C1orf174",0.326056436334037,0.283619882348676,0.273914391336484,0.460002957314777,0.41959278533629,0.351956872121373,0.36979271628986,0.359013136794268
"NPHP4",0.0930438848788109,0.0166549526832794,0.0551368705526195,0.00732459070187158,0.0155530670648252,0.065654817859495,0.0330013533499388,0
"KCNAB2",0.505561747433949,0.246146319746567,0.500673681115654,0.361657934337738,0.487969370541212,0.151958750215627,0.465536515300386,0.41264988139348
"RPL22",9.84961992489186,13.4590827746225,13.5940047327413,14.3468385931786,11.0906199413411,10.8389608932888,13.1101360503066,12.0927250699026
"ICMT",0.0911223426880998,0.120746232168104,0.0160382715443192,0.0298517401092456,0.0389116323268691,0.0530502511039045,0.0139059816580102,0.0243793029469701
"GPR153",0,0,0,0,0.0174369132478692,0,0,0
"ACOT7",0.015927168245049,0.0749732768865756,0.0443050784127401,0.0403114288510254,0.0213818867285895,0.0571720503691227,0.0232817480826053,0.00856981744574877
"AL031848.2",0,0,0.00947917614584281,0,0.0160618832236842,0,0.0252554158396248,0
"ESPN",0,0,0,0,0,0.00585056373106831,0,0
"TNFRSF25",0.0231250231250231,0,0,0,0,0.0299416640832766,0,0
"PLEKHG5",0,0,0,0,0,0,0.0134177398622267,0
"NOL9",0.157979356823584,0.213414607324565,0.102684587903973,0.221170325261813,0.328047938325033,0.294881993011527,0.221125218069148,0.29333074993706
"ZBTB48",0.206876467097943,0.257054969148391,0.116978186439537,0.183046761715866,0.205869990454299,0.21717240935374,0.19056699756918,0.296484383723981
"KLHL21",0.158948225472491,0.0667386405549409,0.0523502910458374,0.0746736144684004,0.0605470682433315,0.12339056246685,0.076414508419363,0.12797119322584
"PHF13",0.126332925903381,0.0595219925627452,0.038120907097474,0.0908428626982457,0.0739158974752447,0.0449693989784926,0.0544142144131829,0.0797255913177253
"THAP3",0.190413638104374,0.289864701654804,0.126699853462448,0.170292727648946,0.174046922309764,0.116924276067847,0.161348963859151,0.202475852762957
"DNAJC11",0.227416053507135,0.143946131261387,0.118291241566355,0.205082863638918,0.22618905314021,0.232894892175,0.143040761794208,0.278355967134931
"CAMTA1-DT",0,0.0452553921706838,0.0111535988460501,0.00668592212237912,0.0275896865331535,0,0.0515007691304202,0.0487300382147567
"CAMTA1",0.558737038199422,0.524763498874288,0.729537359453043,0.56869232861968,0.506996708529622,0.838812044223912,0.547022931044101,0.905352239154263
"VAMP3",0.199498939272659,0.143540820354095,0.274455709880699,0.247823023513681,0.226046755476495,0.235921817860246,0.173446293641826,0.196858908878036
"PER3",0.0394620263930942,0.0247905201051118,0.104003838650465,0.00598957335071108,0.0503511685816958,0.0135354844438852,0.0105748375969316,0.0742342258353852
"TNFRSF9",0,0,0,0,0,0,0,0
"PARK7",1.47338990270468,1.92329843780643,1.61298075728635,1.62875263851768,2.12873903382895,1.54389881471082,2.31193011318506,2.09596313154376
"ERRFI1",0,0,0,0,0,0.00886413200237355,0,0
"RERE",0.860711239518828,0.813302780162116,1.44738367829885,1.2246071971442,1.50218897884113,1.87202978254787,1.25906207120016,1.21455132752932
"RERE-AS1",0,0.0402548932030706,0.0492301221891309,0.0144883699915275,0.0198579757573832,0.0121747440282393,0.0398004941299572,0.0637318221772463
"ENO1",15.0761210020889,1.73174259871142,13.444551196491,9.56135617713388,1.87092972415087,2.22964803567224,7.89564818450729,2.51431703516259
"ENO1-AS1",0.0755824977656642,0,0.0218838892127613,0.0309330401276556,0,0,0.00752782472212917,0
"CA6",0,0,0,0,0,0,0,0
"SLC2A5",0.38092159136175,0.633302412902832,0.56668134843079,0.545809547561567,0.845247064737546,0.412333983857598,0.34168932756276,0.156200627083561
"GPR157",0.021249017232953,0,0.0211656579072917,0.00751536139869894,0.0254125127896514,0.0229000046162126,0.0391810678674787,0.0204364823909049
"MIR34AHG",0,0,0,0,0,0,0,0
"H6PD",0.0704937769011383,0.0630205781800786,0.131075721019712,0.109349849877788,0.146314431128854,0.08367531481656,0.0728966251816367,0.162713765006428
"SPSB1",0.0206787596052838,0.0136942404763405,0.154436297505064,0.0154121365352838,0.0419156821378591,0.138214976639679,0.038677589095569,0.0654477449900096
"SLC25A33",0.183603362079304,0.160714800174859,0.114102014622905,0.140187374056167,0.207131460349872,0.344516651203542,0.166467834242145,0.187163741849299
"TMEM201",0.0163302632438435,0.0112117930123621,0.0133392566386863,0.0115342841389906,0.058909454609573,0.00643908783881675,0.0134177398622267,0
"PIK3CD",0.977443387744451,1.31389535268831,0.813041670371598,1.16590033946473,1.31151117460095,0.977276210298858,1.14388628639927,1.41462386183037
"PIK3CD-AS1",0,0,0.0101593803590731,0,0.01390603967115,0.00619465846989458,0,0.0343986598282131
"CLSTN1",0.385254647554395,0.135209564876421,0.243379924490623,0.247367507694198,0.275832018373308,0.26068941463106,0.282526938088462,0.237070512644629
"CTNNBIP1",0.0897309061074057,0.0615324608880606,0.10634299837793,0.0970280011390801,0.14244994617672,0.0640040569535404,0.0962763620473445,0.118162457088901
"LZIC",0.484990040869237,0.444790436413838,0.414297454821275,0.262979155658279,0.301998128148473,0.387600179907122,0.366309146079831,0.255588970421404
"AL357140.2",0,0,0,0,0,0,0,0
"NMNAT1",0.0516061777357071,0.00989991189078417,0.0395470325123711,0.0442152388072623,0.0762446465862749,0.10110273678097,0.0363296074157807,0.0487105583910886
"RBP7",0,0,0,0,0,0,0,0.0925669207116036
"UBE4B",0.297381406436126,0.34475580384568,0.274988519881756,0.29559603875006,0.499823259182423,0.329638729103851,0.232197552202794,0.40587381216872
"KIF1B",0.0178589287500179,0.0119978020026731,0.0392907279516257,0.0459848857608858,0.088763630831304,0.0647471229253521,0.0820932122748788,0.107397156564979
"PGD",0.296685629868771,0.607580732837978,0.306551437735625,0.440658408046318,0.471636049063199,0.274914861426,0.456346954945043,0.403163855132787
"CENPS",0.146008306918019,0.0746801651548558,0.0224576522836321,0.0247325385624907,0.0892932845527624,0.139167138096722,0.0912261547639025,0.14555651319479
"DFFA",0.172488350983914,0.221727159605191,0.131246283414144,0.178306358884016,0.34292249879994,0.211686371342979,0.249650358409931,0.207498550531517
"PEX14",0.078618340288269,0.198927395415403,0.162474595884811,0.163940332283051,0.0809132773804524,0.318017695066135,0.185866276930499,0.307877425068639
"CASZ1",0.0261075378614553,0.0876410835488754,0.0276431393166598,0.0416289275677415,0.0401829882167193,0.185725152734105,0.0396869844207037,0
"TARDBP",0.358111158123704,0.510309297214226,0.538128955029282,0.491115928585084,0.792407047567363,0.534281627725216,0.652268743686277,0.596517045105153
"AL109811.2",0.025851817382762,0.0570926324958379,0.00821730498691805,0.0313590395741936,0.00854186882422884,0,0.00665345290918902,0
"SRM",0.495333809569563,0.694887393545456,0.443729644426148,0.572013259020429,0.619724661298009,0.612802383185821,0.461426767399709,0.5429097417393
"EXOSC10",0.421032115365952,0.458968033972124,0.475902706231625,0.397071827341472,0.563647128412738,0.565687723226618,0.394476004744977,0.375176056553501
"MTOR",0.14847527084529,0.224385337208696,0.0676520498541101,0.0982527770594265,0.210922223750054,0.206152266028724,0.0879244403068528,0.281808555754067
"UBIAD1",0.260528991269792,0.129342192030161,0.157298200902853,0.25008885835196,0.193808501448802,0.211280908356412,0.189352108072658,0.075084119617782
"FBXO2",0.101548286850693,0.0456831188801445,0.186302810452594,0.105254032751129,0.148360788992629,0.0149775366301757,0.199826154641339,0.0713744449537232
"FBXO44",0.315527478738088,0.217929254665908,0.415513548170143,0.278747346842866,0.252071324140012,0.0485752545505682,0.298337799875125,0.336438029923726
"FBXO6",0.1984686319496,0.0859621553360594,0.880902185482,0.174182796564444,0.363630621886093,0.0822505949638287,0.117230007981605,0.208059326577233
"MAD2L2",0.434230986812718,0.346038986756896,0.537984317851293,0.334528152156874,0.400897229643482,0.0965349096867386,0.429337737087375,0.387167770844132
"AGTRAP",0.276669848558755,0.199907116286678,0.147981661969846,0.192334490821409,0.229427582616681,0.052588174963549,0.215321550371481,0.23080919174276
"MTHFR",0.138891844392233,0.278691567011042,0.0939919682676193,0.18902153072473,0.163246338582536,0.190725249368921,0.234855280572189,0.558423274494314
"CLCN6",0.286177805692959,0.186403192232095,0.210973536263303,0.151946918680642,0.230149764724881,0.254950538920323,0.320524165276072,0.541355492652574
"AL021155.5",0.0176563024171478,0,0.0491448252649113,0,0.039696404641834,0,0.050985475492742,0.00915579873356992
"KIAA2013",0.741353325671556,0.70988874536317,0.472606394458915,0.447202090697534,0.413911313368766,0.460344718850004,0.600619163672986,0.599147329523394
"PLOD1",0.0877098362749614,0.0431762638323842,0.0223252419409474,0.0612259275042488,0.0744429678808122,0,0.0370876716586929,0
"MFN2",0.0997861143537997,0.0954608739136729,0.0817389671397406,0.128671450424536,0.0701742384663564,0.0946056738164573,0.081792864114045,0.0679253955944664
"MIIP",0.206053955231057,0.302138180732513,0.204945167315979,0.387556742657213,0.226363374868814,0.203323755040987,0.364579362682417,0.455503632086251
"TNFRSF8",0,0,0,0.00664943134063175,0,0,0,0
"TNFRSF1B",0.220533573979435,0.149084631987615,0.18598530712795,0.25093657946287,0.192869556854941,0.257927466671273,0.259664108118516,0.339605603627789
"VPS13D",0.318305902638999,0.401724798384698,0.342729817437964,0.280237841321651,0.339136804891475,0.408002947565865,0.401159755962541,0.388948975699363
"DHRS3",0,0,0,0.00826916461591384,0,0,0,0
"PRDM2",1.50271052377957,1.1829664787438,1.08099347232364,1.40341922586123,1.54194709351982,2.57663462179585,2.37740572659052,2.52959867288344
"KAZN",0.00599705904224568,0,0,0.0196092601815859,0.0324309974082547,0.0762483864965768,0.0164125457499713,0.043910965144167
"TMEM51-AS1",0,0,0,0,0,0,0,0
"TMEM51",0,0,0.00393024290473248,0,0,0,0.00472868686257301,0
"FHAD1",0,0,0,0,0,0,0,0
"EFHD2",0.570318477688395,0.236501797027748,0.258868245386265,0.250294002067376,0.419055049837381,1.03957009019752,0.329110993147713,0.223297224212084
"CASP9",0.152671838677046,0.0979517189969469,0.178040734820304,0.142461250117031,0.21335130899346,0.201855611496143,0.087460391587339,0.131236143198769
"DNAJC16",0.164650608692383,0.212853313498082,0.217610508468028,0.151017968125654,0.315794724588132,0.287213842216973,0.149174094343804,0.335496160789479
"AGMAT",0.0263718498535275,0.036961868986995,0.0903118916434505,0.044205518810089,0.0723936147591907,0.0210944393509254,0.0461139014808428,0.0882115040004487
"DDI2",0.196120269480754,0.204592108923798,0.227071487088626,0.172213264322025,0.0764422524063248,0.894721471442364,0.265459934993464,0.506201464663936
"PLEKHM2",0.969125898162303,0.294991361203549,0.36477501117167,0.228814703578491,0.232814299606177,0.349354074654182,0.223522174477838,0.334702140271186
"SLC25A34",0.0534261300004169,0,0,0,0,0.0104688056920408,0,0.0321344748984115
"UQCRHL",0,0.0134918172128604,0.0426476412071161,0,0.0173816310922617,0.0188371314726981,0.0198069810533081,0.0326021101129641
"AL450998.2",0.291596123903091,0.229185526300495,0.274458112155524,0.278927857424268,0.351182913108118,0,0.370228698232499,0.227149702677846
"SPEN",0.478422582525298,0.582065372487184,0.58227132158558,0.681271956675495,0.648572341754554,0.931585822528307,0.524423399609711,0.694354803922927
"ZBTB17",0.240768225887464,0.314879238655611,0.178707842580369,0.193625841831358,0.108376531278016,0.176536160084116,0.117521815048573,0.152992483504459
"ARHGEF19",0.0344765766138486,0.0377871837350275,0.0354606196349377,0.109554016821757,0.0111507582515611,0.0177942125216374,0.0668680261910257,0
"CPLANE2",0.0801136310004992,0,0.0262761125003677,0.0143041246907106,0.0121287003492213,0.0226472006340994,0.00942672325214411,0.0269144953397551
"FBXO42",0.37385599859641,0.133947626612839,0.396392999995813,0.276214312669582,0.267608702171986,0.386651280792069,0.40354373924656,0.334548550903959
"SZRD1",0.877220498299412,0.625480882126074,0.880623201820377,0.505346678500046,0.899718471138413,0.668608079049933,0.43355765778419,0.728168526653254
"SPATA21",0,0,0.0246367315104548,0.0111886860007161,0,0.0346828665683622,0.0373743051001563,0
"NECAP2",0.753634223307242,0.567188500708033,0.428925003004464,0.561657774741616,0.472985177379707,0.652339246069302,0.649444496134293,0.484306265044815
"LINC01772",0.0123371800660779,0,0,0,0,0.00735450941744931,0.0128009831155033,0
"AL137802.2",0,0,0,0,0,0,0.0109922361835835,0
"NBPF1",0.205378522302789,0.453648727782167,0.111929093358239,0.23417642609505,0.525754920814435,0.231644668897426,0.44955757103924,0.546787602158329
"CROCC",0.377131258291328,0.181343074124628,0.187185542282861,0.300814414081051,0.526246339917608,0.0907442985219448,0.231928225280948,0.335099862733512
"BX284668.5",0.212817175921191,0.283103826099366,0.217828865055956,0.182931527283771,0.402541086029589,0,0.227372513743059,0.262755446915011
"BX284668.6",0.0190050477406799,0,0.014506632320253,0.0205319587709633,0.140093059110102,0,0.0126954463972862,0.0253713091088074
"ATP13A2",0.0161049268192125,0.179998189254332,0.0341171857595961,0.0708965750468427,0.0200242801176829,0.118083217007244,0.0943690460884327,0.10994304630857
"SDHB",0.582589847186945,0.634649738376505,0.557934933019999,0.614594841755917,0.666173321420983,0.73081232986704,0.611464391242264,0.683622292851996
"PADI4",0.00599705904224568,0.055687696624027,0.00547140534140475,0.0176472225104698,0.029321364175435,0.00747010092106344,0.0465309940798257,0
"RCC2",0.391222163880111,0.3299477830204,0.368741029184167,0.32274420368147,0.403285837508699,0.516339151396686,0.347100985210244,0.273772321299762
"ARHGEF10L",0,0,0.0100207833983663,0,0,0,0.00472868686257301,0.0145380110837796
"ALDH4A1",0,0.037506804201021,0,0.0107253788203799,0.0361357047602184,0.0229547405248099,0.0433926173860035,0
"IFFO2",0.0543473713268862,0.0260616474941698,0.030145222339158,0.0280841458180358,0.0767942302321349,0.0751274092632707,0.0233357651342987,0.0521042450377635
"UBR4",0.326869216654169,0.423972970226019,0.487419829967859,0.484114951453936,0.480434290759096,0.827515019415776,0.384485133726733,0.605941043886672
"EMC1-AS1",0.0780936671788034,0.0626917996651282,0.0556576408663834,0.0665023351506032,0.0452017057570109,0.0689665678824581,0.0584334174730023,0.0548268576734803
"EMC1",0.0619400314699039,0.105428039595152,0.0511410266001561,0.136362539730291,0.0833211534246136,0.152835147114194,0.0893001069702916,0.0436178615195987
"MRTO4",0.214873094799007,0.187232284063895,0.260432902382525,0.148944927012489,0.377393260663573,0.130709454442858,0.140345750868531,0.299176089634394
"AKR7A3",0,0,0,0,0,0,0,0
"AKR7A2",0.640012126207889,0.525755065857704,0.527711654261157,0.504121983834971,0.619263651620174,0.0897697063783834,0.527326732985555,0.376996673402391
"SLC66A1",0.093869607875142,0.0729759934807003,0.101506008568913,0.119742417967935,0.145545103301488,0.0428151384032395,0.137291955270052,0.196233606180869
"CAPZB",1.58249853310551,2.75313415874516,2.57333874178489,2.17820954826383,2.28830265048058,2.11400632896047,2.1120121713473,2.14793311942445
"MICOS10",0.591812208505073,0.79224885822289,0.906880668751155,0.966562795945339,0.961992411806221,1.14024479998612,1.01039925458842,0.921371046916755
"NBL1",0,0,0,0.00333567275182328,0,0.0444192222365,0,0.0370518577801491
"TMCO4",0.185083836856035,0.056161960736448,0.0874608360234375,0.0621127369883851,0.279229349657081,0.033474725959644,0.0642399633200776,0.202798224466007
"OTUD3",0.0535011387943451,0.114938587978732,0.0375431132028326,0.0505221507388502,0.0544037701241955,0.0781927021069614,0.0323048420955631,0.0267112289423637
"UBXN10-AS1",0,0.00639161420216676,0.00736439931540544,0,0.0243348716117765,0,0,0
"CAMK2N1",0.0163706846875164,0,0.00774898255859006,0.00385997850763967,0,0,0,0
"MUL1",0.140412668341105,0.235362769889996,0.0977621363243698,0.133211968413093,0.166150167526294,0.16336349629399,0.10110511246257,0.289479009344307
"CDA",0,0,0,0,0,0,0.0154670667481266,0
"PINK1",0.298347802504216,0.379431849489397,0.131236759124151,0.12024189745798,0.33461554789888,0.217698319922433,0.229490506026431,0.192578026713309
"PINK1-AS",0.0400669177768758,0,0.0243159983993006,0.0110076253713987,0.00464582117676792,0,0.0220901686298047,0.0247656549896603
"DDOST",1.15674728970547,1.27641133619242,0.952165301619397,0.840398019055821,1.05366588501403,0.894002159598096,1.17630864678354,1.24136106841513
"HP1BP3",1.95460700180632,1.7460111978015,1.42856492265207,1.77232350079582,1.85954808502197,1.52633471377655,1.61408089954374,1.87991101857376
"EIF4G3",0.515437502374003,0.850324693177978,0.910880587109255,0.703988354926467,0.732211571677612,1.77485763549431,1.09594419400627,1.04194384273432
"ECE1",0.419885268762225,0.108615087922203,0.242300337580937,0.276941035141385,0.137232213240806,1.25294141439812,0.198235598553222,0.266250876911613
"AL031728.1",0.0483011945528787,0,0.0150605547694978,0.0213025963239414,0,0,0.0172530325742896,0
"NBPF3",0.0688333647908004,0.0145509574530004,0.0290880114548016,0.031023733172872,0.00549527845674996,0.0142401970079316,0,0
"USP48",0.346984832008086,0.379659158445319,0.397534570589412,0.585318053125537,0.406176961690968,0.521222287849581,0.511451934926939,0.546556693120055
"HSPG2",0.0370638668511009,0,0,0.00834891798022976,0,0,0.00472868686257301,0.0238517755261702
"LINC01635",0,0,0,0,0,0,0,0
"LINC00339",0.268864792034801,0.146560883247229,0.298861610508702,0.20121985150505,0.279933508374265,0.126590039158108,0.259759557826698,0.307307961381407
"CDC42",2.9112993850789,2.37303490338849,2.0509367297731,1.99098574683992,2.56738908095429,3.57339159086341,1.95762976102496,2.57153151214209
"CDC42-AS1",0.0842233097233753,0.035773682340486,0,0.0209325406485477,0.0940558981292884,0.0133223118645403,0,0.153474742976912
"ZBTB40",0.207769590012509,0.375679155600385,0.130711032212636,0.229178759749796,0.192194962487297,0.277813622333304,0.230173565595569,0.251988166956301
"C1QA",0,0,0,0,0,0,0,0
"C1QC",0,0,0,0,0,0,0,0
"C1QB",0,0,0,0.00768030278825712,0,0,0,0
"EPHB2",0,0,0,0,0,0,0,0
"KDM1A",0.377274680304309,0.404940591877862,0.418667241264755,0.290666114593801,0.365683204668497,0.228665148705727,0.375980726459159,0.367848794316913
"LUZP1",0.134248201495364,0.0610897065568659,0.100544444016079,0.0954168643938135,0.101600661068103,0.197349637570903,0.044614446850619,0.146422643172099
"LINC01355",0.0483426189258301,0.0807948229529986,0.012507368034317,0.00710930124099962,0.0400011260020243,0.0338523588620748,0.0438486849377637,0.0330850301818188
"HNRNPR",1.00935472648805,1.08465020184226,0.703073136514671,0.965155618759374,1.17293540529952,1.49407440090268,0.870913999616798,0.952953239197857
"ZNF436",0.0425755526569252,0.0322022261842501,0.0212713946488831,0.0194969770545137,0.0492984515823009,0.0305771439754645,0.0411873288848608,0
"ZNF436-AS1",0.00599705904224568,0.0318965990253395,0.0201153953204739,0.0411010852346219,0.037033929589141,0,0.0199953618226372,0.0365449306690293
"TCEA3",0,0,0,0,0,0,0,0
"E2F2",0.0234807927115619,0,0,0,0,0,0,0
"ID3",3.31696108170031,6.30944300928579,2.31996382411409,5.57277031683012,5.77799541339058,8.28237704303223,4.97746178757384,5.93317235073023
"MDS2",0,0.0420569749427732,0.0285098754956073,0.0282307959687081,0.0108028692420707,0.0305191797912185,0.0208027344610047,0.042666939735081
