"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP020-V1","CP022-entry","CP042-entry"
"WRAP73",0.48606783054644,0.152344400027435,0.356934791793741,0.378544648710775,0.310152063284961,0.343112144997554,0.544711546779852,0.21955724705715,0.392553071240852,0.245189855436078
"SMIM1",0,0.0168298318868093,0.104624398409709,0.08654571391333,0.0177210703526493,0.0676010653779795,0.0453250811682886,0,0.0286456058647283,0.0502871395669272
"LRRC47",0.474303183711591,0.245303296983331,0.389070988413402,0.335862218466439,0.379524261474433,0.237090937477075,0.375855862443705,0.42534052870444,0.323610630539913,0.447675463916577
"CEP104",0.227331045345164,0.315309791153089,0.378385674113463,0.136805190364027,0.153808473302423,0.266309293366469,0.42578710798602,0.606190006527614,0.233116843919969,0.224981302654881
"DFFB",0.138906059423212,0.051489094232656,0.0831260457472531,0.0763746791567799,0.140461242390227,0.0577799909795988,0.122720464755667,0.0584254513680764,0.101591836969265,0.128097816781218
"C1orf174",0.456304933470285,0.495283483171499,0.783089318404871,0.499999948815523,0.319114480257256,1.10500629935274,0.381557007911985,0.599793477675279,0.607338496492547,0.824437237314972
"NPHP4",0.0450281065526718,0.0380708727366866,0,0.0197332070408083,0.0101657009250788,0.0533497001105384,0.0392302037496261,0.179172601323326,0.0515691899549278,0.0817820106387533
"KCNAB2",1.22743129406741,1.33920670496447,2.5348092935508,0.919190968575769,0.883336781035045,1.56033437197468,0.937362985028377,0.735663636400134,1.36540229602098,0.858556919774079
"RPL22",6.63357171531461,7.65124523081537,7.63048916003591,7.52731547009629,7.72964920580809,7.65622329331287,5.47260187075019,6.8362196894757,8.29728315282358,5.55905758227641
"ICMT",0.205300562034473,0.100845142035003,0.0325724411090265,0.09559783719917,0.0630653356246145,0.0424873812477694,0.139975552975505,0.128415152776222,0.10664094817038,0.317768967446546
"GPR153",0.207357273606736,0.595642108408442,0.473048584656383,0.144911786939863,0.239256653757901,0.210015613159478,0.268448457322787,0.0233152407065451,0.197098472346752,0.0380087952352174
"ACOT7",0.469504706498078,0.34561433008108,0.518069800518451,0.184429848267712,0.836836903324027,0.588754418586668,0.213839226801536,0.898025003949321,0.497719572242546,0.0852346368036159
"AL031848.2",0,0,0,0.0532421827165226,0.0249463653145737,0.039873680181186,0,0,0,0
"ESPN",0,0,0,0,0,0,0.0313944143058067,0,0,0
"TNFRSF25",0.059901586525516,0.02542161752668,0.0181246103208781,0.0249465520123136,0.118976268645465,0.193973506948553,0.27347109823749,0.116824989178953,0.0378105723999489,0.0808006728301584
"PLEKHG5",0,0,0,0,0,0,0,0,0,0
"NOL9",0.0980713217878646,0.183267423222055,0.185449741357651,0.233024451205278,0.176632632659929,0.101579952291765,0.163922675190601,0.357497734704169,0.120712711982228,0.13336997230816
"ZBTB48",0.233073871837038,0.151769673603579,0.246622751452461,0.402350808278831,0.134495093193433,0.203627683931068,0.196576031807387,0.207085158649106,0.192294662056921,0.135502060089188
"KLHL21",0.184351612949703,0.16000353394762,0.173129430740868,0.0797250101436788,0.13785637111081,0.15630757807877,0.303239996627945,0.367758518644225,0.228550230694681,0.187723733510542
"PHF13",0.0234459991747008,0.197843456632833,0.221478847782126,0.0625039359634244,0.117597202947138,0.0403968587402644,0.143821898203089,0.0752115491733158,0.0638371105576142,0.0414433904008819
"THAP3",0.188113727031764,0.398662779217281,0.434974410292812,0.133023420521515,0.242468806161714,0.250844651962663,0.228738614263961,0.159421462950028,0.305466729907903,0.141959944716952
"DNAJC11",0.193904813356094,0.124788845603179,0,0.179254250405325,0.128613701060761,0.171025499954312,0.255740190688728,0.18828358364281,0.122550049676174,0.120095369188185
"CAMTA1-DT",0.0239600155260901,0.0171651424020214,0,0.0249542090264365,0.0273537939712238,0.032740940581741,0.0103687973854041,0.0200467490187116,0.0338803285565343,0.0386061630878754
"CAMTA1",0.755457492297979,0.880015757905805,0.421421109252464,0.701055765812332,0.696543590050778,0.849076703698806,0.582920411023259,0.729566735897078,0.812445250692435,0.888880357200444
"VAMP3",0.373348411288155,0.338462291953744,0.186313266490268,0.2917916958501,0.290695130323416,0.223701835666899,0.420949470814516,0.256030063819641,0.232085966302306,0.128199688197172
"PER3",0,0.105271399634249,0.0386446546713659,0.0770523286191208,0.0348487158935869,0.0711988606142253,0.0517378942164083,0,0.0235480553212564,0.147994431816988
"TNFRSF9",0.0932291799850096,0.124759358063782,0.0667014292509016,0.179523907169579,0.0132149275821969,0.054154731169805,0,0.618110611466094,0.0486693248900783,0
"PARK7",2.60961526421115,2.41747647987749,2.21994710670801,2.97472578179583,2.36255163145375,2.15060774537175,2.51653798437932,2.79989073363091,2.36906072564396,2.04585179925014
"ERRFI1",0,0,0,0,0,0,0,0.0139631261763934,0,0
"RERE",0.181099533296285,0.410681411591342,0.132593611957754,0.310890342159506,0.402810213682922,0.36512567534771,0.311374033879699,0.66306847811504,0.390833833993094,0.475695030534698
"RERE-AS1",0,0,0,0,0,0,0,0,0,0
"ENO1",9.64628819522821,22.964650513385,23.7633720398549,2.40022825858554,20.5164982738869,15.8643135156718,1.88765626995921,3.32216726407873,10.7594843564855,1.85283161490968
"ENO1-AS1",0,0,0,0,0.0508421858551057,0.0540330307492261,0.0227747892193258,0,0.0108682066915549,0
"CA6",0,0,0,0,0,0,0,0,0,0
"SLC2A5",0,0,0,0,0,0,0,0,0,0
"GPR157",0,0,0,0,0,0,0,0,0,0
"MIR34AHG",0,0,0,0,0,0,0,0,0,0
"H6PD",0.188782370773265,0.122799630177525,0.0802718434935456,0.172457416141884,0.144265080390054,0.144598337774481,0.146693570834923,0.0562296675183909,0.132368656435684,0
"SPSB1",0.130318511036736,0.0408132940455111,0.0181246103208781,0.0626178560804242,0.0354654357950433,0.0627670388036443,0.0508566807878717,0.0422369785637611,0.0649603351958438,0.0847529451648445
"SLC25A33",0.0499696834908869,0.0262454219422056,0.0557339040485108,0.143104477218714,0.146970666790677,0.0770299019499094,0.159383454239121,0.281984155799253,0.0993987298032179,0.145308692020687
"TMEM201",0,0.0724088805926437,0.0392452356283947,0,0,0,0.0180470884632182,0.0216771150361141,0.0748196963224469,0.0482127532374864
"PIK3CD",1.15538944788213,0.86666917813003,1.23302715617234,1.67342420087299,2.01025897847517,1.0069538039652,2.23482658450445,2.37750657471152,1.48675613631993,2.03194707751042
"PIK3CD-AS1",0,0,0.0748509346107721,0.0488063692196216,0,0.0277460239947616,0.0241938605659428,0,0.0121787845573012,0.0343186209405361
"CLSTN1",0.64380460981856,0.489207701521396,0.777966847852115,0.367072681839245,0.474985698131003,0.460478246750976,0.619671956623386,0.605564758474819,0.550229958461211,0.907463473879109
"CTNNBIP1",0.311070237777985,0.173799233408673,0.150827946180457,0.226685593231732,0.168017294248013,0.39977546762262,0.177981493688172,0.161784921748235,0.273928709838658,0.443189714324113
"LZIC",0.50473314761125,0.358994729217601,0.556743512027121,0.541228134922373,0.422329210981078,0.284820337758412,0.533681470126365,0.23896578891212,0.384624121978215,0.62801490311696
"AL357140.2",0,0,0,0,0,0,0,0,0,0
"NMNAT1",0,0.0871365909200984,0.0328420167625654,0.0273188215753125,0.0842903940547775,0.0238469976629942,0.0854336291385379,0.0170884085906848,0.0603193097705897,0.0396518566981899
"RBP7",0,0,0,0,0,0,0,0,0,0
"UBE4B",0.279650959063807,0.275633875542034,0.0991270585592739,0.341909760630649,0.414508116677828,0.693265973394678,0.544989911985022,0.694724596857203,0.281040918933977,0.383877428152841
"KIF1B",0.1604226180893,0.074844092445557,0.0304514117274477,0.193814289111959,0.0774991652313447,0.150431178799694,0.121406559294833,0.233922232484439,0.197771152556193,0.299318222542009
"PGD",0.345523381493792,0.249557581241048,0.215969881245345,0.39407814582237,0.306887915703083,0.245835572535309,0.295437382689488,0.705837592836199,0.262576060695728,0.20167143515007
"CENPS",0.0309076972529239,0.185918707740142,0.0701992157331567,0.055495710510448,0.0416739337741264,0.0374789299272696,0.0288073190925073,0.114572361332611,0.0979327345525476,0.03883374497103
"DFFA",0.167434019434148,0.281697510725826,0.107098854781135,0.156549510569457,0.207394892618264,0.265046175166475,0.158035117736238,0.318018524522079,0.197584973938751,0.170692362467846
"PEX14",0.311898440178991,0.23575758446149,0.194754209906803,0.363507578806762,0.212417244781276,0.424223778909447,0.58731476920982,0.442649017306111,0.47909077706863,0.445113291923014
"CASZ1",0.171570425398946,0.179289890578971,0.19652102196713,0.0527082576148673,0.112676522430741,0.105846703894193,0.349473043535558,0.469313245934167,0.215124483255825,0.217519953496869
"TARDBP",0.506057594433658,0.579189709867853,0.643033640488788,0.671290247835769,0.384925547684657,0.512867221313431,0.632897198471317,0.576827868499603,0.393556102691414,0.464755818555513
"AL109811.2",0,0.0651314988661637,0,0.0266472674559587,0.0204850868567683,0.0294825227605076,0.0313322471487655,0,0.0672683870479579,0.0339329281741709
"SRM",0.328957218927864,0.465447274575491,0.41001341218481,0.663377681634543,0.524152197779096,0.382063674049027,0.507063949381952,1.66627680969323,0.5233357337577,0.847035423946637
"EXOSC10",0.298011153188308,0.414660861863187,0.514488086237513,0.567674451925719,0.355906512321453,0.462386536602473,0.39705115716389,0.590168910717924,0.568792334702518,0.982234338028384
"MTOR",0.410340572646946,0.232042139749749,0.146903933586187,0.299293076163125,0.11741231447716,0.169588423395429,0.267147403404641,0.356416391139118,0.364823156551022,0.238687820966036
"UBIAD1",0.164951658367423,0.207615536611684,0.141786772479313,0.154271691758738,0.311534350322041,0.0307223437461597,0.212004918312065,0.181277654447956,0.214560147153012,0.128435239992599
"FBXO2",0.113511029177538,0,0.0883162278744608,0.334657068449821,0.157449975635775,0.0905081764463705,0.117063326930254,0.1527530914062,0.253306878734899,0.0423764725824222
"FBXO44",0.432737105953429,0.385623537554633,0.683055155147261,0.313912132315002,0.600250725291182,0.376167447820965,0.254376139959266,0.17974094501059,0.355724503395414,0.588503811610882
"FBXO6",0.512498581673911,0.339364499886689,0.375713129814507,0.583703975476635,0.579492353757657,0.233812379323751,0.483139579556646,0.414894234428649,0.426849072554159,0.303129189602195
"MAD2L2",0.606071425883078,0.604554955530343,0.494621864977223,0.472048606081908,0.509690625475594,0.502139226955814,0.449731095984945,0.248419580549667,0.449708186955059,0.40539720095337
"AGTRAP",0.520237050953458,0.667135934533814,1.28673375845179,0.622198335899878,0.489996354324503,0.785791299234687,0.441061334705788,0.198425928676894,0.515899685133611,0.543776295118412
"MTHFR",0.0841479898348357,0.175345599134063,0.158579100742228,0.0556294801873381,0.101414685706965,0.217550760186617,0.146078783932232,0.0297793417982768,0.119907501927396,0.0755879502507014
"CLCN6",0.116389651607576,0.144453675166021,0.145622275190899,0.112623467121132,0.0655697295872536,0.0563826796683523,0.206369889888313,0.060631272208714,0.0337863494329736,0.0796318666931924
"AL021155.5",0,0,0,0,0,0.0575757579457446,0.0187473753674486,0,0,0.0880020513741344
"KIAA2013",1.0865418146005,0.698027907132763,0.41232817173395,0.795279591317433,0.438690549386076,0.356211654823521,0.653057538884392,0.628011269974163,0.669098948248445,0.92238652029726
"PLOD1",0.409787967481555,0.104510477979491,0.32024427240374,0.399618355623069,0.0744139175745043,0.0305157155935307,0.193098996527545,0.101592454224385,0.313891791253561,0.127025646555278
"MFN2",0.0813402117900875,0.019611188575306,0.238396601369069,0.119959836231833,0.187209459979398,0.0891506392377252,0.187928408819708,0.240978289329427,0.21678989467282,0.172654630044506
"MIIP",0.327021158500489,0.32084064734769,0.14567490633829,0.343791048822388,0.238203164573856,0.256371790861776,0.459307979708101,0.133984299212635,0.245014054425276,0.250850650383936
"TNFRSF8",0,0,0,0,0,0,0,0,0,0
"TNFRSF1B",1.88177834620968,2.21425415190381,1.14347674768422,0.917066310505286,1.18512932067809,0.887911398325714,1.44849020774072,3.0394892244416,1.43875880153353,1.22207825559091
"VPS13D",0.440354242743917,0.470218242001569,0.32470296559617,0.507662070974175,0.366899305965261,0.736066907118564,0.463046784920518,0.570859245447827,0.32016295932796,0.622516427097855
"DHRS3",0.140735326004616,0.527281552585513,2.16632964583411,0.349665848709742,0.942795160142613,0.819334356581099,0.380243347966922,0.398092166101927,0.279203963904632,0.710598883653555
"PRDM2",0.797141515686566,0.562694021961463,0.538350958362402,0.835310422521106,0.343792103459151,0.690321237264852,0.743620421497081,0.812843521252278,0.678506401443259,1.3293556338841
"KAZN",0.109892939428218,0.0177063856309139,0,0.0455237729121654,0.0215164816249247,0.091797361747812,0.133897826714697,0.0393868176313053,0.0679073890069077,0.0337433146057937
"TMEM51-AS1",0,0,0,0,0,0,0,0,0,0
"TMEM51",0,0,0,0,0,0,0,0,0,0
"FHAD1",0.0476478865515825,0,0,0,0.024452269170579,0.0183849214228458,0.0643778545433516,0.045131198059773,0.0349076483470637,0.0376435159043855
"EFHD2",11.9743376524013,9.22289130426697,12.0127871631544,7.79399671758812,5.63080630310932,8.44121005997008,11.125570616898,12.4617632235129,8.91171619656313,8.87520914598271
"CASP9",0.390784598218659,0.085484843699137,0.295077546492064,0.0439824035748898,0.179399560699079,0.145376666064095,0.241677526521463,0.202632630762525,0.164242651806071,0.218756503810978
"DNAJC16",0.10052453757098,0.0770370125664973,0.093557675532413,0.197193677766295,0.131401719200322,0.075218712282186,0.216225169059405,0.169635515487252,0.219238561212023,0.221505653950445
"AGMAT",0,0,0,0,0,0,0,0,0,0
"DDI2",0.169007926309933,0.307012716019219,0.195334211552448,0.161660878260559,0.282016144367689,0.31270384761783,0.365476089256066,0.680976264545271,0.389239309357937,0.549196053841893
"PLEKHM2",0.276400588491392,0.349539985521895,0.44407817717527,0.14204164976141,0.140910052671751,0.146313350548656,0.135529070700177,0.178887765149045,0.20404911272733,0.0712009355081184
"SLC25A34",0,0,0,0,0.0225927432108807,0,0,0.0285005030338785,0,0
"UQCRHL",0,0.0210697091326654,0.158877661583071,0.0281610020810981,0,0,0.00750339528636708,0.0430439203395289,0,0
"AL450998.2",0.226835768641386,0.255564207023439,0.190055651757465,0.235610511474417,0.210592230678189,0.279722808447065,0.318050732107471,0,0.233145556090796,0.221332612001923
"SPEN",0.724337095748596,0.785209053652499,1.00708049896676,0.90118600282367,0.663989157765758,0.607521178710839,0.938391584195151,1.2767492236389,0.638883721388125,0.930005799427735
"ZBTB17",0.104470102067975,0.211698281349005,0.24312290379464,0.0647781147235418,0.144812837646494,0.391246495173931,0.191111463078824,0.170028244767755,0.161420923968452,0.194545831872774
"ARHGEF19",0.092212063148218,0.162772240569363,0.0244910754521053,0.147326354969021,0.0706758906700834,0.0887937477019577,0.0567742006077309,0.115157715072154,0.253107535139162,0.0668176746112882
"CPLANE2",0.0389529054296103,0,0.0357776632892552,0.0249312520724103,0.0335153769631133,0,0.0202726262781891,0.0461568416680636,0.046854447001168,0
"FBXO42",0.402593721633206,0.449721829729758,0.600545388367572,0.354985588550297,0.444520841601085,0.796975448175988,0.324925987866064,0.393761875175333,0.396777297504245,0.493400322524524
"SZRD1",0.851837436643179,0.785509841814259,0.546438777941239,0.810682433843427,0.916171696728903,0.621577705533114,0.536333650130696,0.696440607830047,0.920027413754083,0.454043816210043
"SPATA21",0,0.110253937188795,0,0,0.0115452110464579,0.0650365958043611,0.0163627557498724,0,0,0
"NECAP2",0.75505193846622,0.518996965916844,0.693067152864061,0.706441049637291,0.832089094341136,0.868235536520745,0.56304254446273,0.741642285223827,0.641363019551621,0.665165703392179
"LINC01772",0.0305278261135025,0,0,0,0.0396263534376436,0,0,0.0215629703422906,0.0222076618397088,0
"AL137802.2",0,0,0,0,0,0,0,0,0,0
"NBPF1",0.167692501318987,0.0374530361053272,0.258470314431075,0.0238698805073782,0.192646731074492,0.124810434912824,0.235213179557196,0.303093738542901,0.152005945382497,0.394788146058711
"CROCC",0.464518067204727,0.154870328181858,0.319369169815622,0.340955134563549,0.294972490247676,0.246669766403683,0.517954958466057,0.195696932508468,0.196539105242981,0.588535037364737
"BX284668.5",0.0813211689613598,0.118034842926655,0.142427626081375,0.0590638596359343,0.0741732151311258,0.273765509192341,0.17923652435652,0,0.180239204306887,0.129205248364805
"BX284668.6",0.023050397388851,0.052437563603898,0,0.0252722452620858,0.0222578347578348,0.0408563490766465,0.0250162605693701,0,0.0105058018290601,0
"ATP13A2",0.191235707596121,0.158103914671726,0.130655194878635,0.112280664501598,0.108389612394969,0.168773917966561,0.123605249800897,0.304986770049219,0.192085864669925,0.212638583857117
"SDHB",0.59044600566166,0.539721235269201,0.463995014445738,0.494755338240544,0.785089747673174,0.652260383998625,0.71196299998564,0.721961174479103,0.742164570698867,0.484713610162838
"PADI4",0.0220757374400092,0.01629354449767,0,0,0,0,0,0,0.0133022061708934,0
"RCC2",0.402924631696321,0.328878329058231,0.200718821536991,0.306261027990684,0.418683903161189,0.473450501964069,0.438089870895602,0.660975249746214,0.288838283258311,0.318852006133948
"ARHGEF10L",0,0,0,0,0,0,0,0,0,0
"ALDH4A1",0,0.0163656210671367,0,0.0522653735876262,0,0,0.0383472887794074,0.0200735494853142,0.00909206626297892,0
"IFFO2",0.117057786265076,0.283491812195267,0.310897428930329,0.125389699927509,0.26423449881337,0.225884537699456,0.0892703418303149,0.366466969384602,0.145904165258381,0.225226231627724
"UBR4",0.703853452346457,0.712448119040378,0.6088574016162,0.461689913310366,0.619926783415436,0.680996257706222,0.710772377867476,1.36969222191295,0.634979733699241,0.596834141527527
"EMC1-AS1",0.0878752213462095,0.0581580939500875,0,0.0284866198346637,0.1887377859537,0.0992997270890089,0.0635644090828861,0.0813352449892708,0.104334934833947,0.0437715301213785
"EMC1",0.0174250027880004,0.0896055018117887,0.0871891995247015,0.157892687800706,0.071143514073956,0.0613358894997827,0.0845282628216089,0.206673947884245,0.107739210796938,0.122893000927559
"MRTO4",0.0716729136224138,0.0816045376215856,0.0978175111747201,0.0352256555494498,0.0205609013899169,0.045458678233322,0.0711776475435889,0.0179928280587358,0.109824927834943,0.164864943221002
"AKR7A3",0,0,0,0,0,0,0,0,0,0
"AKR7A2",0.685699583476867,0.743842727479666,0.622848999673448,0.725091831985865,0.546924193226173,0.933602291378814,0.746084450888548,0.235959666663584,1.18827224666611,0.604895401188718
"SLC66A1",0.247933290779404,0.163797141345828,0.042999656002752,0.0753613012495646,0.0695272475463587,0.0545000854579209,0.132766596339346,0.00939025329269232,0.118910632756744,0.0820725582808061
