"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP020-V1","CP022-entry"
"SDF4",1.69168558089763,1.53556892406346,1.55210415908556,1.66143342489308,1.93968856366017,1.29301681519567,1.91807443072173,1.55991315927839,1.48449976383633
"B3GALT6",0.315943365422652,0.404775901463161,0.216388376633603,0.348077979537676,0.440355627270828,0.109605887505348,0.259309280917311,0.44197332208722,0.326168624800609
"C1QTNF12",0,0.0527466165931935,0.0218829639133669,0,0,0,0,0,0
"UBE2J2",0.810370299277474,0.53737706950991,0.598791847845649,0.519694112194189,0.588900862766677,0.754008507396281,0.727083558140867,0.484773125175934,0.663593984938259
"ACAP3",0.136708801280211,0.0567756457171588,0.0867070933547723,0.0772217659333315,0.059643749028147,0.102209800950343,0.0381825124093165,0,0.088514534303251
"PUSL1",0.182301889938432,0.204124421216707,0.206946300253871,0.141711506426056,0.132800360197619,0.0810411482463325,0.0378071833648393,0.0487414946091907,0.0883818457634192
"INTS11",0.816158207264901,0.595232045498916,0.609102341664708,0.563137790659269,0.494527098692601,0.389291425833258,0.910457929660767,0.626845534350059,0.670353941711351
"CPTP",0.441264022440389,0.450877050436414,0.175777641004734,0.294047938393554,0.165037427315128,0.423838684427966,0.283139894078794,0.226102743593339,0.235322119344901
"DVL1",0.0806947763745661,0.0759088537574301,0.131730094874156,0,0,0.0532608857299904,0.0395726157499011,0.0309796061252877,0.0123257751680003
"MXRA8",0,0,0,0,0,0,0,0,0
"AURKAIP1",1.67109562841556,1.15714668107966,1.58681510095487,1.63745077874561,1.5682783846249,1.44187159529327,1.59088235459794,1.12816127768973,1.36107612082843
"CCNL2",0.867608856079174,0.833966234491201,0.710468523535346,0.707227031120228,0.703737635941569,0.813427585153822,0.936985329179723,0.6495119204725,0.697783648581506
"MRPL20-AS1",0.207965702574092,0.0761143961914897,0.217435125253161,0.101320163298005,0.2454225014638,0.219921726464127,0.488074300581785,0.0602972655190087,0.145545609020841
"MRPL20",0.801157968447846,0.630125693623594,0.752670364235658,0.836779208914635,0.837851914655249,1.30754877422724,0.740109364255177,1.02510762777698,0.639164099652463
"ATAD3C",0,0,0,0,0,0,0,0,0
"ATAD3B",0.102823386676851,0.0575570209273168,0.100556045119072,0.0930327882570296,0.13352288007771,0.17184309620721,0.0652536475765368,0.240858021775634,0.0473952641222195
"ATAD3A",0.178999411858325,0,0.064540365268754,0.126547303607751,0.0197104145888605,0.0542838013441619,0.0990298252443865,0.0622994735694483,0.0854701790480976
"TMEM240",0,0,0.00610148601691942,0,0,0,0,0,0
"SSU72",1.65123768985971,1.25941925266564,1.11012274316678,1.65275751112971,1.69497291052387,1.50786470453219,1.62833705636382,0.812152021976908,2.02554684195435
"AL645728.1",0,0,0.0209926298636177,0.0160188638140274,0.0468765095167386,0,0,0,0
"FNDC10",0.0201407435156876,0,0,0.018315957594895,0.0176689995635757,0,0.0341646737273659,0.0373854137069881,0.0106478809652091
"AL691432.2",0.0825586661785461,0.0232454886317938,0.034793126591493,0.0990476119079416,0.125192090076814,0.0323439324399939,0.0260145681581686,0,0.0934969293163905
"MIB2",0.988497116856722,0.757580918874261,0.793649311520093,1.32039310267909,0.385828885850977,1.1102696262003,0.73471026907773,0.542733444386468,0.831685395850169
"MMP23B",0.756005976957116,1.12050653923837,0.832442134134621,0.340928435701089,0.326513511517051,0.410930873313596,0.495879368655335,0.228864563726401,0.591717995798154
"CDK11B",0.72795539345992,0.635278491729424,0.43259568921067,0.731239629703425,0.528425372662252,0.500168305098019,0.553980491708817,0.392390878568129,0.793838367533229
"SLC35E2B",0.522196390793341,0.697447514906277,0.611544890711033,0.387163627720517,0.324277742524366,0.424516519866454,0.570731676683954,0.279253890607411,0.319315149468988
"CDK11A",0.818995399565383,0.801937346074384,0.518642586196445,0.752479295063889,0.531374647433315,0.519274010487534,0.859198186510338,0.312169471765195,0.602773179643248
"SLC35E2A",0.177399233759406,0.0826836030162798,0.177829246100143,0.203003579396799,0.17404235461996,0.100720331625068,0.178809243765246,0,0.265115772238319
"NADK",0.48479635339223,0.298233233132139,0.457955887097694,0.305772243699575,0.301643926149716,0.375338685572957,0.357916394253367,0.225236077248785,0.391677596920301
"GNB1",1.5686430612304,1.51795153940391,1.56503621969462,1.47849335405372,1.71703019901823,1.72380602926986,2.00143446997154,2.51335944879292,1.32509085978763
"PRKCZ",0.245680905078823,0.182793455633897,0.10019991961281,0.0972650169050205,0.220770027754938,0.38897318483895,0.120274762089014,0.0744512939634891,0.250040352671154
"FAAP20",1.01460484802113,0.725766924972415,1.18161233103039,1.00091726016407,1.5437620514479,0.872200163146744,0.644136449056804,0.415347712993582,1.39074728435604
"SKI",0.134404049965006,0.211635717819906,0.316121887000945,0.216190380452418,0.16735728642433,0.305886904992888,0.187976353606135,1.5529553310689,0.149778316253286
"MORN1",0.0680288349238081,0,0.0222767839408019,0,0,0.0667803664156884,0.0379218809252939,0.0622994735694483,0.0655193340240705
"RER1",1.23741854646564,0.990584264983726,0.840036485468322,0.99449125876636,1.16320993810237,0.779772419176331,1.30506043720868,0.856634184989068,1.3020517183682
"PEX10",0.130187362626368,0,0.0837725652748072,0.167388632043043,0.106575839052669,0.0603147250689275,0.0986790196991479,0.166039377294707,0.127573122846247
"PLCH2",0.01974466203062,0.0271209240641247,0.0879447598029703,0.0812268883342209,0.0165141311420182,0.0411819579603618,0.0773356464060133,0,0
"PANK4",0.376762995440727,0.182880361121939,0.223625850312078,0.330907615142675,0.299336831579049,0.163955683035073,0.277826674542168,0.165918057233716,0.153024997756432
"AL139246.5",0.245366851120522,0.449191440996876,0.313937120271683,0.634835296765432,0.498096923415765,0.563725357407505,0.812596381741615,0,0.620476454412364
"TNFRSF14-AS1",0.0505937140410415,0.149162189413033,0.129499959279681,0.179961339986146,0.253955525338369,0.349548800976797,0.298776221596756,0,0.0781526475306807
"TNFRSF14",2.45287711567146,2.58244792860247,2.82897128810913,1.64090085036443,2.81435550391677,2.55020674830285,1.89595866190485,1.15034945357579,2.27613879987744
"AL139246.3",0.0144462743058565,0,0.024261069655508,0,0,0,0,0,0.0147655089523281
"PRXL2B",0.0494441743589011,0.0257854240155125,0.108434495926832,0.0623630851487917,0.0502676310519345,0.0866719438029575,0.0688144480930283,0,0.0504109737774994
"MMEL1",0,0,0.00787078686617537,0,0,0,0,0,0
"TTC34",0.0373357591048229,0,0,0,0.0369951002095788,0,0,0,0
"MEGF6",0.0144462743058565,0,0,0,0,0.0240672149178225,0,0,0
"AL513320.1",0.0167989302441221,0,0.028611883838941,0.129801230742939,0.021294537525234,0.180978104397493,0.0665582305750395,0,0.077039429764574
"TPRG1L",0.935048780063803,0.492858949024938,0.456941632580561,0.453994777035038,0.610569337439172,0.40005296223819,0.343431594309043,0.241829734034021,0.383004424880275
"WRAP73",0.415143546502404,0.286353234737176,0.213981609374788,0.349294902441705,0.403027956847402,0.30164913588117,0.330922959685873,0.344815417723596,0.340278037677198
"SMIM1",0,0,0.02347795274908,0,0.0209811631117583,0.0341019922383866,0,0,0
"LRRC47",0.54170717972404,0.508293181978309,0.298885673293435,0.253605910333223,0.368363467115112,0.327547304564658,0.315083227816663,0.505354490155007,0.374454596253932
"CEP104",0.30577898022159,0.187606083949443,0.309933354843226,0.337857793599725,0.203458905528776,0.217887889567031,0.449880821938012,0.42696397391927,0.375584002566641
"DFFB",0.0616473469063865,0.0305262418838354,0.0740650805430355,0.0832640915704272,0.0653130294734656,0.086912446876566,0.0730473013367832,0.107203151846988,0.126469010784515
"C1orf174",0.521770523733151,0.446613060519419,0.821807364391619,0.625660843734295,0.682802032165303,0.891887973465026,0.852210529801696,0.645022223211088,0.452551392030337
"NPHP4",0.0521543295661048,0.052535673692525,0.0358633772912001,0,0.0343609118414619,0.0151325994022623,0.0404858299595142,0.121135232860462,0.061253396398612
"KCNAB2",1.19187651365058,1.41071592339031,2.8347575317492,0.810482058748906,0.955552667498081,1.74419282329226,1.53252473651328,0.586184555822039,1.63917116586736
"RPL22",7.27891897893651,7.54764643686154,7.6469429909771,7.89505223067526,8.08392785042294,8.20612355445993,6.29099552863906,6.58452413552541,7.93195748494266
"ICMT",0.216074604414487,0.18678268044148,0.0761829698276557,0.172274398868481,0.0631805490594928,0.122383636875554,0.122800020219863,0.211989764856415,0.0721682533860796
"GPR153",0.206733956757559,0.267356981258373,0.360058456902921,0.147002931558598,0.271768724668882,0.215851904609345,0.235402991777927,0.0616942319653996,0.11073448610572
"ACOT7",0.495779597597295,0.526722218743709,0.542252140422765,0.268005955686119,0.839772784491786,0.836668922934928,0.275285086937476,0.873384898764551,0.456429840538048
"AL031848.2",0.0156510688114891,0.0241989541212029,0.0059656296214987,0,0,0.0312724770929105,0,0,0.0158995656238672
"ESPN",0,0,0,0,0,0.030498218904016,0.100617563440582,0,0
"TNFRSF25",0.100814704743702,0.0505978131625151,0.0706276519957726,0.0189158923761387,0.387553409282212,0.212838572017285,0.274310889164264,0.0264996131056487,0
"PLEKHG5",0,0,0,0,0,0,0,0,0
"NOL9",0.0785016281702693,0.199530321454185,0.158936693617193,0.160406087995063,0.0963073506690012,0.106304511925126,0.214619505282646,0.144387095121419,0.189705295866197
"ZBTB48",0.284601182332551,0.111789126787128,0.181092954446849,0.306234500012738,0.0369064466248654,0.126999944082315,0.283837294994678,0.200451561419358,0.172954292904447
"KLHL21",0.18786534324451,0.172966627919513,0.202638886265743,0.0853587862155282,0.127478118511726,0.0598461772429983,0.209113143704004,0.247674218205928,0.235302623075851
"PHF13",0.0624497337216506,0.127088774671069,0.140694894485254,0.0257793084958289,0.0874830926853561,0.0554269633915767,0.0516260846512292,0.0812336920804241,0.150346725256223
"THAP3",0.244312535152996,0.195737404990438,0.358185129546538,0.240862494448646,0.214138534458562,0.379897468409588,0.13624269021814,0.602236185833478,0.306068657751131
"DNAJC11",0.266672820997332,0.0898318029612112,0.101974633372605,0.141213668812504,0.314980906655783,0.165599617836792,0.157346801418785,0.113211983484834,0.166660760027382
"CAMTA1-DT",0,0.0252989065812576,0.0352049422171967,0,0,0.0190837145305311,0.0668361798487858,0.0459586280430357,0.0399490994147831
"CAMTA1",0.665382331319119,0.555210657427086,0.428505197448575,0.475819685207321,0.597090589150086,0.440159876928774,1.01442049519242,0.509905468497687,0.747201247073445
"VAMP3",0.284190286487457,0.0787689203533627,0.294128861446416,0.346334072482591,0.328166200760595,0.433444179662406,0.372856512404447,0.339415832603732,0.332882161667402
"PER3",0.105070351834754,0.0283367195713221,0.022208843138604,0.176907634082505,0.0851819774747204,0,0.230408605388433,0,0.0966562267455699
"TNFRSF9",0.0752362649576002,0.104445568162092,0,0.103196507658097,0.0427821739021014,0,0.101197503794906,0.225637344305968,0.108083702789665
"PARK7",2.54403467043508,2.41539929964201,1.8741503840335,2.91599375440999,2.69574149549253,2.7206951758105,2.40458838924902,1.9123171908726,2.82790072692192
"ERRFI1",0,0,0,0,0,0,0,0,0
"RERE",0.385501709183657,0.23445766814252,0.341268277342907,0.220719924547476,0.464528098830629,0.462578688703561,0.491416334082858,0.606716863656834,0.482120506265477
"RERE-AS1",0,0,0,0,0,0,0,0,0
"ENO1",11.7797561770754,20.3386761442376,25.817681673046,2.35270456642921,19.9448689063205,17.2912519452476,1.87698497488744,2.684899828846,11.8105388043325
"ENO1-AS1",0,0,0.0157947986635479,0.0299606318227684,0.0412477309715366,0.0619320737236489,0,0,0.0272185143967884
"CA6",0,0,0,0,0,0,0,0,0
"SLC2A5",0,0,0,0,0,0,0,0,0
"GPR157",0,0,0,0,0,0,0,0,0
"MIR34AHG",0,0,0,0,0,0,0,0,0
"H6PD",0.134819793024212,0.211843871487511,0.123479959320869,0.101017872756194,0.0249917527216019,0.0329023130326062,0.126201152851426,0.268009781528741,0.131418181953373
"SPSB1",0.0786263950824219,0.0900147978702672,0,0.0738921180555613,0.104391516810452,0.0415508436898811,0.102919622431731,0,0.117385220655069
"SLC25A33",0.122697339090993,0.0824736792883978,0.125058328461559,0.0546321091803956,0.0625967575167901,0.179027422638443,0.11537239958403,0.334655215240676,0.030164258760085
"TMEM201",0,0.0888636248798256,0.0360014144835336,0.0194551015167197,0,0.038073916701885,0.0261301280376274,0,0.0148164391355497
"PIK3CD",1.07897452700682,0.874347726545063,1.17491441898039,1.96145436317422,1.99442790672942,1.31813334265855,2.24910453838371,2.67157775782694,1.34943559559831
"PIK3CD-AS1",0,0,0.0295947162741171,0,0,0,0.0364963503649635,0,0
"CLSTN1",0.685122355910615,0.775678291483605,0.544387598422855,0.694799446566242,0.622226752608508,0.514176905786337,0.943041476800736,0.26114047226995,0.730069624030967
"CTNNBIP1",0.148808684086719,0.139821774838054,0.264248997062837,0.248695544463641,0.180982735002649,0.313834138755283,0.556853107255931,0.409559069377027,0.231703807300595
"LZIC",0.542716783707208,0.516417329085474,0.378516133985274,0.338649887264457,0.589951046880179,0.289673465589865,0.337461661662565,0.389158379515882,0.485028092895767
"AL357140.2",0,0,0,0,0,0,0,0,0
"NMNAT1",0,0.0687316619992169,0.0383823297088011,0.0713293289290925,0.0363994445556827,0.0600892926889358,0.0500252128073554,0.0704873364989896,0.0402295018631959
"RBP7",0,0,0,0,0,0,0,0,0
"UBE4B",0.246363063792813,0.27333725278147,0.267249083732088,0.436138065806528,0.337607300374278,0.289802754798876,0.432633176926508,0.40936886104711,0.446201002487288
"KIF1B",0.205949138325819,0,0.0585526297062755,0.305434492331229,0.138992723667376,0.0986673306237213,0.194555874072582,0.27509698346513,0.362115262680425
"PGD",0.257927410981072,0.319748519419538,0.189669460909745,0.312444625838212,0.431622359889282,0.287541581035374,0.291398858691338,1.03484146726292,0.142846982124378
"CENPS",0.0497391151233058,0.0277851099595727,0.050771749802377,0.0450451667624217,0,0.101013503075406,0.133521747507801,0.159221771297823,0.0612929004586069
"DFFA",0.244361411116812,0.328730575266096,0.202043215664093,0.307536234827664,0.229361127676917,0.169010630769103,0.275405277950722,0.320209918375589,0.186853266136231
"PEX14",0.480208735166236,0.131004217144885,0.213422738398211,0.412796365094133,0.202479208548773,0.253478602410031,0.477094303121824,0.696584984305915,0.499210511414292
"CASZ1",0.109292405244418,0.250753515553743,0.28149044706565,0.0381598605454357,0.207623519440664,0.141790549924798,0.0898977454008677,0.435452279998382,0.12188523547379
"TARDBP",0.278913029181398,0.452470383558684,0.423732501256233,0.558642415776955,0.686406257122086,0.372261195216994,0.559303562308684,0.729815290484408,0.464760165334421
"AL109811.2",0.0205530412335113,0,0.0576193973005629,0.0440815934495407,0.0461163744490381,0.0366244021066356,0.00948946669197191,0,0.041178584667058
"SRM",0.215743922111797,0.333887421465533,0.290403631577673,0.528018472149914,0.633881408879475,0.275690684547037,0.633882952304281,1.49677502395812,0.581478360294447
"EXOSC10",0.45141772212643,0.614179147214669,0.467337807416014,0.476165251272297,0.782784099190944,0.652227830346498,0.41607178923966,0.688310746969454,0.484211613742373
"MTOR",0.258529733702119,0.194704361188332,0.27993515609327,0.233910003998463,0.109925727935324,0.142687417851065,0.422207823179825,0.571681158457377,0.261660951802301
"UBIAD1",0.139661406659203,0.112001943103506,0.247690798714256,0.204022115138834,0.0851990851084249,0.0623303993723455,0.034494653328734,0.126433765273381,0.22879354259343
"FBXO2",0.190106884734517,0.0233189921531591,0.0678909499686731,0.132539605335361,0.0946437729546939,0.0577618595078334,0.232898841490242,0.0999341521677324,0.186226108319289
"FBXO44",0.251882903483097,0.943005805532131,0.57234380777534,0.331709621822851,0.20133535437677,0.287576218230952,0.302911652921591,0.356726118410199,0.625402321217663
"FBXO6",0.43557524430486,0.322314826846268,0.380878688498308,0.642697458365638,0.885234911198942,0.28840061652218,0.290066572947834,0.400555424974632,0.331590227003611
"MAD2L2",0.490756247719845,0.597155213308565,0.458030467989099,0.373088430670595,0.492288708712832,0.665567955061642,0.369386281579661,0.591254324339315,0.446422990714001
"AGTRAP",0.94292811794135,0.649166939577882,1.13548357072516,0.862079360036882,0.558226414551144,0.819688960880425,0.508718433169439,0.327332365280903,0.423819647726102
"MTHFR",0.0544262993821866,0.193832114566999,0.104296881102855,0.168590319047649,0.117172608853984,0.0747392636591521,0.173359025591932,0.208102209049403,0.176912216778056
"CLCN6",0.058385593479527,0.106661168617404,0.146700754361832,0.0417474281217687,0.0449966639405491,0.0600892926889358,0.0404858299595142,0.0880253840521521,0.123061021475521
"AL021155.5",0,0,0.0103593986161915,0,0.0201481290447369,0,0.0638162093171666,0,0.0124358001815627
"KIAA2013",0.957103944265564,0.577025752140851,0.557689427321784,0.652965132295083,0.792136576440448,0.626051736365591,0.512086599332636,0.413986609179291,0.535577208681511
"PLOD1",0.482206117283427,0.211930665704094,0.266909507289805,0.40547945589953,0.192277802557477,0.202582700882774,0.221148386424869,0.238824349387347,0.366365473723317
"MFN2",0.159362347617532,0.195059232052398,0.17283645476488,0.131142581872371,0.0886906589075536,0.258106549597095,0.304515354954035,0.344093214265612,0.144926246935882
"MIIP",0.273925111708105,0.255321568448464,0.310416929625467,0.22720490921621,0.210772879733318,0.211740441213902,0.343070961210139,0.0373854137069881,0.211816581852036
"TNFRSF8",0,0,0,0,0,0,0,0,0
"TNFRSF1B",1.8950602866392,2.59923091281715,1.70455091367374,0.767522353719995,1.15093186528011,1.4736331793147,1.44195797595379,2.11623737397077,1.93416776027818
"VPS13D",0.332540206234119,0.354767825910689,0.464015046159475,0.263515506185024,0.43073472637849,0.437528296782915,0.872196992211534,0.486328850608469,0.423336389463987
"DHRS3",0.226392345688949,0.267393026641083,1.82909449037165,0.215730121091574,1.15105693295714,0.677416493112416,0.212212221320661,0.211724742376916,0.225965222427738
"PRDM2",0.587429590278561,0.595698438261017,0.843291374148482,0.43456776494699,0.403992321516383,0.452018013456807,1.09599113618564,1.06119090166521,0.669755954867529
"KAZN",0.0212116069913457,0.026456076299324,0.0312914772671876,0.0689953478426064,0.0226905037972558,0.101811069985159,0.052817709369094,0.146224483827572,0.193524510056712
"TMEM51-AS1",0,0,0,0,0,0,0,0.0429028036982217,0
"TMEM51",0,0,0,0,0,0,0,0,0
"FHAD1",0.0207942574578604,0,0.0092930325488465,0.0174053497082863,0,0.0571771137520208,0.0261301280376274,0.102342559930373,0.0736803852891993
"EFHD2",14.2312018848302,10.4675153968254,11.7790910639658,9.00032849571782,7.05378320868024,9.39780364049091,10.5409051923206,11.1584112883296,9.26637471252046
"CASP9",0.236338798214442,0.22572373325044,0.1484257073485,0.233812031751271,0.093413075997158,0.170770689328244,0.209724027655802,0.169345818601712,0.168485911299905
"DNAJC16",0.0459570935482874,0.109038259107388,0.0843765040104335,0.177131342073935,0.123435059784475,0.219671829203511,0.108835958208526,0.399339854522147,0.229580792205997
"AGMAT",0,0.0214951603646439,0,0,0,0,0.0204960032793605,0,0.0195919390925797
"DDI2",0.0602353874184445,0.107073478835027,0.239488363838293,0.193612877143526,0.251017455975911,0.28417230902921,0.216942399362356,0.565721971113827,0.198309344155351
"PLEKHM2",0.501311263200724,0.383606705697072,0.547096125126051,0.148940343387395,0.209716470760891,0.132004078305519,0.134178322543944,0.105573012486396,0.166186406487443
"SLC25A34",0,0,0,0,0,0,0,0.0537585274464162,0
"UQCRHL",0,0.0214951603646439,0.118607567615451,0.0351292225846752,0,0.0300893955943107,0.00970402717127608,0.0616942319653996,0.0165531123161777
"AL450998.2",0.122300034595519,0.252086570489341,0.183508415050931,0.343205621504367,0.302247405641836,0.171538542644934,0.134093568907838,0,0.176003449083849
"SPEN",0.74995422332596,0.621263236467966,1.16606760209923,0.811139365822213,0.766839061526849,0.997582869745786,1.5055265431229,0.976185184918166,0.689610082200531
"ZBTB17",0.13416151230588,0.152637308710627,0.188011199334198,0.332042727788899,0.245797694142711,0.190665291799987,0.130693415422882,0.193422106602869,0.270841837205348
"ARHGEF19",0.141399486167125,0.0646708142325612,0.0928728184708866,0.0603235150384043,0.104609479672714,0.188292181212191,0.141010946649988,0.0462111479773381,0.201951459628379
"CPLANE2",0.0759974673021929,0.0283004717688644,0.0357715081197413,0.0414612614880492,0.0613152759251259,0,0.0296208530805687,0,0
"FBXO42",0.23870787362271,0.663468478395501,0.550937545788039,0.507352215276585,0.461838811642164,0.428890545732676,0.684440005813934,0.383810826048001,0.377000357647979
"SZRD1",0.92668890319627,0.567929702975253,0.712473407260107,0.618344783140267,0.659702991772206,0.804501751368819,1.12089305583832,0.613396599095821,0.619985718162725
"SPATA21",0.0212116069913457,0,0.0130746128933988,0,0.0588990512251987,0,0,0.0416571202432776,0.0150985330265311
"NECAP2",0.870639839218186,0.528903802462402,0.492187184266943,0.654694263039453,1.01716980283543,0.637543833228232,0.798852460169332,0.416979085772823,0.597978418010089
"LINC01772",0,0.054982391551047,0,0.0175774109176815,0,0,0,0,0.0503019031146507
"AL137802.2",0.0259110786518985,0,0,0,0.0274302517274201,0.0151325994022623,0,0,0
"NBPF1",0.172303666016069,0.053307258252176,0.200834579023822,0,0.174278715524871,0.177992037235193,0.386780447410257,0.256064032708269,0.099325408043457
"CROCC",0.236150318040031,0.209034485902966,0.174940982142929,0.361118496450713,0.163626931032195,0.226415162527536,0.308809735448066,0.169240636732691,0.170959079449906
"BX284668.5",0.0374473169746334,0.0741934247222827,0.164388051119428,0.0417834823957455,0.27386295975039,0.448563778330381,0.0938750261825549,0,0.0780624935484724
"BX284668.6",0.012744016047265,0,0.0181593234727741,0.0212677266501629,0.0240482889642402,0,0.0544749363408624,0,0.0372723278701089
"ATP13A2",0.14104862919872,0.0968631869993033,0.111502174878493,0.163950586227574,0.221106024955836,0.13547333523395,0.129257893128154,0.475312838250766,0.212513570006592
"SDHB",0.835812845766714,0.465427751524353,0.553548241389495,0.655070597504044,0.531589779045948,0.582547170897492,0.451327206405701,0.405803468954543,0.673005769544919
"PADI4",0.0226725494374941,0,0,0,0,0.0240672149178225,0,0,0
"RCC2",0.404816896659791,0.353477524219895,0.378134564619033,0.308080475045448,0.404525663907497,0.413455767407,0.521592369619502,0.558995019428115,0.392708075850668
"ARHGEF10L",0,0,0,0,0,0,0,0,0
"ALDH4A1",0.0211966797520836,0.0557080163169425,0,0,0.0213324686572704,0.0994461022480974,0.0301114122252334,0,0.0180510231719278
"IFFO2",0.225138601935831,0.187869395996042,0.28006722662089,0.239973015623831,0.205341842773152,0.280012130966588,0.107975453101566,0.439333812740465,0.190461530330613
"UBR4",0.770376304927064,0.632496578595381,0.754413651967293,0.679791326590197,0.646054049340887,0.622234433537947,0.497486132120335,1.08415371091487,0.624998302770259
"EMC1-AS1",0.182775333622819,0.0312043636182084,0,0.100470857592489,0.112001111266694,0.139004536784765,0.218396754717371,0.0787944487674808,0.153200500768123
"EMC1",0.0769649152255031,0.178099560732265,0.086243606238596,0.12090553337751,0.202250043439476,0.107366231292057,0.179686385057995,0.230930715611575,0.059186456353995
"MRTO4",0.0496214117933609,0.107104823019238,0.139284105837885,0.10814022473233,0.115188204989689,0.0410610166707728,0.109792147465323,0.136734858576459,0.0257846281667894
"AKR7A3",0,0,0,0,0,0,0,0,0
"AKR7A2",0.682562633823385,0.770739533021184,0.612888310504297,0.716795419498368,0.864589427533345,1.03947440812186,0.771370455022738,0.270111607361839,0.87683829660605
"SLC66A1",0.0612537986148349,0.0510655188806935,0.135387792784736,0.0187271528734943,0.0413912132424379,0.134846225684696,0.0913544163194193,0.0874672432779748,0.152025239251288
"CAPZB",3.20576997919605,2.8322602615172,2.58348815341708,3.46217768203543,2.90539221958735,2.31502652204183,3.64178014791409,1.91233493146653,3.67233382611708
"MICOS10",1.74070846217435,1.37671085475854,1.26402702305955,1.65571506581282,1.50227915891482,1.69640360969384,1.98597816927383,0.99672775154372,2.0099698191004
"NBL1",0.0408418007385305,0.195087308228148,0.0637614052259092,0.109304918232956,0.085533787546175,0.134723064556866,0.0697681503981669,0.226058448193929,0.0689452029446742
"TMCO4",0.189682782495588,0.266777603302134,0.119061620862656,0.177500839465304,0.139887700192614,0.0661722453359079,0.320020726730562,0.158763634684744,0.158056735088391
"OTUD3",0.116418665662113,0.0754362280346529,0.0848743225103084,0.103720448326286,0.17509200569406,0.0341019922383866,0.0788493975084515,0.230760241497007,0.0735817550732954
"UBXN10-AS1",0.0113001245273723,0.050283571301937,0.0108998003156582,0.0148402300829272,0,0,0,0,0
"CAMK2N1",0,0.0799310718987548,0.0346112054646118,0.0173695546446189,0.0235285813441879,0.108184709592765,0,0,0.0168177460856696
"MUL1",0.212334094145616,0.269794767888044,0.207685741045399,0.151918231882288,0.181015020010744,0.139173022513452,0.218678719390935,0.0738824098235094,0.201743554664662
"CDA",0,0,0,0,0,0.0305813203179234,0,0,0
"PINK1",0.430558719840475,0.304453010801006,0.400828473342963,0.418252281448168,0.211563788076415,0.457106438463382,0.544748163343104,0.612447149208447,0.396882921234278
"PINK1-AS",0.0177075143607941,0,0,0,0,0.027834141915156,0.0506937389380304,0.0459586280430357,0.0426909395870526
"DDOST",1.75728448495855,1.80165032926452,1.30380422488345,1.50717072560303,1.10808872583063,1.38972879847546,1.68165227373191,1.80064546413805,1.49095182588682
"HP1BP3",3.26042293278072,2.99576087095174,3.40432561010732,1.73751903834802,2.09457371808176,2.45179809354263,2.89541919892062,1.66339506334753,2.56571485298744
"EIF4G3",1.105858047069,0.490344831328902,0.426321886387638,1.07517999777259,0.991764473132687,0.635133660216221,2.11291740298598,1.57388847643404,0.926598321024507
"ECE1",0.15478603839496,0.134072494250832,0.0222044354130658,0.10693114018922,0.161655624751944,0.106612455889581,0.113492295300173,0.4144540446002,0.162772021853252
"AL031728.1",0,0,0,0,0,0,0,0,0
"NBPF3",0.187989276909782,0.0535799551906713,0.116326277601732,0.152081396669874,0.17570397393879,0.0714340726815388,0.12740631720323,0.10543854959549,0.0538988133532413
