"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.565257468580509,1,1,0,"0","RPS8"
3.37997719588686e-297,0.546793916840508,1,1,4.80700356799029e-293,"0","RPS12"
1.47837846241427e-296,0.501152220332171,1,1,2.10254984924558e-292,"0","RPS3A"
3.86874126009018e-238,0.744497659714551,0.996,0.97,5.50212382010026e-234,"0","GIMAP7"
1.5274844119059e-233,0.580256689095493,0.999,0.982,2.17238833061257e-229,"0","EEF1B2"
5.78724152637505e-196,0.646747079729097,0.998,0.977,8.2306148988106e-192,"0","SARAF"
1.21508623976832e-188,0.851196310026443,0.995,0.722,1.7280956501985e-184,"0","SELL"
1.19947126123028e-181,0.882183269381888,0.97,0.645,1.70588802772171e-177,"0","CCR7"
2.54954575162683e-180,1.14961859804679,0.905,0.733,3.62596396796367e-176,"0","STAT1"
8.5313240356123e-168,1.15045224612405,0.919,0.792,1.21332490434478e-163,"0","GBP5"
2.35403767532782e-145,0.678339096620366,0.987,0.747,3.34791238185123e-141,"0","IL7R"
3.00631347887823e-133,0.690452107645548,0.963,0.873,4.27557902966062e-129,"0","LEPROTL1"
2.29784265488411e-130,0.550523157742384,0.993,0.943,3.26799182377618e-126,"0","GAS5"
2.42024874016527e-126,0.753247558920335,0.96,0.831,3.44207775826304e-122,"0","PDE3B"
2.70073079602435e-120,1.02539693911831,0.785,0.54,3.84097933810583e-116,"0","LINC00861"
8.72421651433442e-120,1.10111262160435,0.75,0.531,1.24075807266864e-115,"0","SNHG25"
3.11952541520384e-116,1.14015942235818,0.726,0.513,4.4365890455029e-112,"0","CD55"
2.69043005328107e-114,1.18885458521147,0.72,0.449,3.82632962177634e-110,"0","LRRN3"
5.04712736147221e-106,0.788348216222456,0.907,0.797,7.17802453348578e-102,"0","GBP2"
1.77341741255881e-104,0.97950340297324,0.648,0.356,2.52215424414113e-100,"0","S100B"
1.82700773479932e-101,0.627155624034738,0.953,0.876,2.59837040043159e-97,"0","PDCD4"
4.76194947196296e-100,0.616019268514105,0.954,0.844,6.77244453902572e-96,"0","CAMK4"
5.48087895400462e-99,0.593955915442462,0.966,0.882,7.79490604838536e-95,"0","TXNIP"
5.69502252912224e-99,0.808586182751885,0.851,0.703,8.09946104091765e-95,"0","ABLIM1"
3.50625126954509e-96,0.637453537198319,0.94,0.72,4.98659055554703e-92,"0","LEF1"
9.56632162671198e-92,0.684528222231455,0.883,0.767,1.36052226175098e-87,"0","PRKCQ-AS1"
2.25432155204652e-91,0.760807100191004,0.844,0.675,3.20609611132055e-87,"0","PIK3IP1"
1.67302893213419e-90,0.548019761823823,0.953,0.889,2.37938174728125e-86,"0","PRMT2"
2.0069110972309e-87,0.651321524824918,0.916,0.822,2.85422896248179e-83,"0","GIMAP5"
6.76072868896828e-83,0.948077938221069,0.714,0.549,9.61510834145069e-79,"0","GBP1"
1.75408631434437e-77,0.643563023405785,0.88,0.767,2.49466155626056e-73,"0","FOXP1"
6.34467464818349e-76,0.50575151339967,0.948,0.853,9.02339628464656e-72,"0","TMEM123"
2.36842547687134e-73,0.675910212818719,0.832,0.623,3.36837471320643e-69,"0","NELL2"
1.96215902795999e-71,0.57727260523293,0.906,0.812,2.7905825695647e-67,"0","RIPOR2"
2.27981871916539e-71,0.645215663443902,0.834,0.735,3.24235818239701e-67,"0","LINC00869"
6.35512348241633e-71,0.738019070887813,0.765,0.64,9.0382566166925e-67,"0","MGAT4A"
7.30953165123642e-67,0.653247622647547,0.825,0.729,1.03956159143884e-62,"0","SNHG8"
4.84202513627145e-66,1.03204498974852,0.602,0.437,6.88632814880525e-62,"0","MYC"
6.36708152491326e-66,0.540873673067012,0.906,0.806,9.05526334473164e-62,"0","GIMAP1"
8.42244761828634e-63,0.895564751091288,0.642,0.519,1.19784050027268e-58,"0","RCAN3"
2.85418526770067e-59,0.957560221684141,0.616,0.48,4.0592222877239e-55,"0","SATB1-AS1"
9.31831657639548e-58,0.932440954957676,0.488,0.286,1.32525098349497e-53,"0","FOS"
1.67897710741815e-57,1.51656302126757,0.26,0.093,2.38784124217009e-53,"0","NOG"
7.66405266773073e-54,0.565424777203861,0.833,0.753,1.08998157040466e-49,"0","NOSIP"
9.36492376093726e-53,0.848224923257085,0.628,0.508,1.3318794572805e-48,"0","TMEM204"
3.68257219121531e-50,0.87598269693718,0.547,0.379,5.23735417034641e-46,"0","FAAH2"
1.01015193748737e-49,0.630372812795083,0.592,0.415,1.43663808549454e-45,"0","PASK"
1.46112662325219e-49,1.66461612296578,0.261,0.109,2.07801428358926e-45,"0","SERPINF1"
1.7446013180322e-47,0.759792019034062,0.715,0.629,2.48117199450539e-43,"0","GBP4"
2.65171161694394e-46,0.643579141891124,0.763,0.705,3.77126426161767e-42,"0","COA1"
6.66342674680602e-46,0.619158398818838,0.879,0.819,9.47672551930752e-42,"0","TPR"
7.68514715455874e-46,0.626328598556511,0.753,0.693,1.09298162832134e-41,"0","ERAP2"
1.57666695123387e-45,1.30198568038597,0.31,0.152,2.2423357380448e-41,"0","IFI44L"
1.94500524643267e-44,0.8120233999843,0.595,0.477,2.76618646147654e-40,"0","SERINC5"
3.25991736096133e-43,0.994480600891599,0.521,0.397,4.6362544707592e-39,"0","GPR155"
3.89577709207196e-43,1.0789070395182,0.384,0.229,5.54057418034475e-39,"0","TNFSF13B"
1.14129081886177e-41,1.47028227723702,0.262,0.123,1.62314380258521e-37,"0","SCML1"
1.17782319261361e-41,0.621945682910215,0.703,0.634,1.67510014453508e-37,"0","ITK"
9.96721273380095e-40,0.87153544875104,0.535,0.423,1.41753699500117e-35,"0","FAM117B"
1.58233172994941e-39,0.552546795139276,0.759,0.675,2.25039218633404e-35,"0","OXNAD1"
2.0485339102314e-39,0.960001676653352,0.509,0.398,2.9134249271311e-35,"0","DPH5-DT"
1.74921710175686e-38,0.770695526936088,0.549,0.424,2.4877365621186e-34,"0","LDLRAP1"
2.05615232576008e-37,0.832367110793997,0.512,0.393,2.92425983769599e-33,"0","ACTN1"
5.06874620360938e-37,0.758815249721504,0.594,0.519,7.20877085077326e-33,"0","SATB1"
3.20647166683217e-36,0.68720918065477,0.608,0.504,4.56024400456871e-32,"0","S1PR1"
2.04544136280783e-35,0.948776254842936,0.482,0.374,2.90902670618529e-31,"0","AKTIP"
4.13902971986226e-35,0.661900713037542,0.634,0.566,5.88652806758811e-31,"0","MSL3"
5.56441645299167e-35,0.520778262894489,0.859,0.841,7.91371307944475e-31,"0","IRF1"
1.98340220451457e-34,1.09649455957799,0.442,0.345,2.82079461526062e-30,"0","CLUAP1"
8.60345748769255e-34,0.810227926894583,0.413,0.274,1.22358372389963e-29,"0","FCER1G"
1.16895479302183e-33,0.525843549056847,0.723,0.659,1.66248750663565e-29,"0","TALAM1"
2.03109311278107e-33,0.855554714790921,0.485,0.374,2.88862062499724e-29,"0","TOB1"
3.79826433271952e-33,0.988808597694313,0.396,0.263,5.40189153399371e-29,"0","ANK3"
7.11106741768962e-33,0.534145004531974,0.728,0.646,1.01133600814382e-28,"0","MAML2"
3.5895512809205e-32,0.924063780787923,0.491,0.399,5.10505983172514e-28,"0","IL6ST"
1.48950221772583e-31,1.08404356890147,0.429,0.336,2.11837005404967e-27,"0","HAPLN3"
1.56050540291103e-31,0.557123249582425,0.64,0.572,2.21935078402006e-27,"0","ICAM2"
1.66724446500141e-31,0.595543988930614,0.666,0.62,2.37115507812501e-27,"0","TRIM22"
1.66968962988437e-31,0.893924141668072,0.403,0.275,2.37463259162155e-27,"0","MX2"
2.5618165949582e-31,0.515984196686164,0.717,0.657,3.64341556134955e-27,"0","TGFBR2"
3.30610571895871e-30,0.882973047784617,0.481,0.371,4.70194355350307e-26,"0","SOCS1"
5.8727590290537e-30,0.66173353693764,0.546,0.429,8.35223789112017e-26,"0","ARMH1"
1.64805571356171e-28,0.990837296980584,0.374,0.262,2.34386483582746e-24,"0","APBA2"
1.85269256155918e-28,0.673588737649889,0.56,0.47,2.63489936104947e-24,"0","TXK"
2.11541261008926e-28,0.935490902082843,0.439,0.341,3.00853981406894e-24,"0","CHMP7"
2.78807632847739e-28,0.877390015907597,0.466,0.379,3.96520215436054e-24,"0","MARCKSL1"
7.28522630404088e-27,0.577070047773204,0.583,0.495,1.03610488496069e-22,"0","TSC22D3"
2.7634492813281e-26,0.95349308677435,0.401,0.308,3.93017756790483e-22,"0","ENSG00000290067"
1.6751953787589e-25,0.675620335613274,0.458,0.35,2.38246286767091e-21,"0","DCTN6-DT"
2.07288088073397e-25,0.502594121701452,0.612,0.534,2.94805118857986e-21,"0","BTN3A1"
2.65606570726297e-25,0.590631518022684,0.802,0.774,3.7774566488694e-21,"0","ENSG00000273149"
2.07117369377584e-22,1.19342757870278,0.298,0.208,2.945623227288e-18,"0","EIF4EBP3"
4.8649543860937e-22,0.737748125865399,0.49,0.415,6.91893812790246e-18,"0","DYRK2"
1.42447695612595e-21,0.600902112729367,0.536,0.494,2.02589112700233e-17,"0","ATF7IP2"
2.95122007387875e-21,0.552848293100853,0.596,0.545,4.19722518907036e-17,"0","SNHG3"
5.55290275341859e-21,0.704198663880086,0.443,0.35,7.89733829591192e-17,"0","STMN3"
9.79294225655111e-21,0.506522793846831,0.596,0.52,1.3927522477267e-16,"0","AIF1"
5.76003536759006e-20,0.641731109956327,0.518,0.462,8.19192229978658e-16,"0","ENSG00000268027"
1.75104751331429e-19,1.1040174743128,0.25,0.158,2.49033977343559e-15,"0","LINC02964"
2.7673293267044e-19,0.88056586536445,0.383,0.31,3.935695768439e-15,"0","PCMTD2"
3.13769557696691e-19,0.56951672873081,0.52,0.464,4.46243064956234e-15,"0","GNL3"
3.17328246184147e-19,0.538946732353693,0.554,0.503,4.51304231723093e-15,"0","BTG2"
2.33391434499074e-18,0.721194740388612,0.306,0.211,3.31929298144582e-14,"0","SCGB3A1"
6.90344475912458e-18,0.871352805884648,0.268,0.179,9.81807913642698e-14,"0","NT5E"
1.63941776048526e-17,0.671066613132875,0.431,0.357,2.33157993896214e-13,"0","BEX2"
5.29259413151075e-17,1.04391832350377,0.31,0.238,7.52712737383459e-13,"0","CHI3L2"
9.29464062500917e-17,0.571775751839915,0.534,0.511,1.3218837896888e-12,"0","APOL3"
1.27135122277199e-16,0.578332388484725,0.533,0.514,1.80811570902632e-12,"0","CRLF3"
2.23674642253364e-16,0.602303804803063,0.517,0.483,3.18110076212735e-12,"0","SNHG1"
7.65728843586779e-16,0.806274553803847,0.33,0.254,1.08901956134912e-11,"0","TMEM63A"
9.1616020904763e-16,0.640706085160616,0.36,0.275,1.30296304930754e-11,"0","FBLN5"
1.04988135347418e-15,0.617551622338776,0.469,0.423,1.49314126091098e-11,"0","IMMP2L"
1.41105068341591e-15,0.626857801646442,0.473,0.428,2.00679628195411e-11,"0","PARP9"
1.93396414238397e-15,0.866292290159298,0.369,0.316,2.75048380329848e-11,"0","LINS1"
