gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
RPS10,Overlap,3.30091815562512e-21,1.41866826332459e-103,3.66059897468621,2.31418381869525,TRUE,TRUE
MIF,Overlap,8.28606373319683e-11,3.8572583460859797e-82,-2.28021586970163,-1.53711669776623,TRUE,TRUE
GAPDH,Overlap,1.37584573904777e-8,1.77846395713528e-103,-2.68061854899014,-2.78113833309673,TRUE,TRUE
PKM,Overlap,1.84528139685806e-8,1.21779547063409e-58,-2.69235185583378,-2.20255775714376,TRUE,TRUE
TPI1,Overlap,3.61755051382189e-8,1.5909877307042002e-80,-3.75992498007795,-2.39652716216032,TRUE,TRUE
LINC01578,Overlap,1.72962301639536e-7,7.3065208820961e-62,-6.89954188276086,-1.54420803695583,TRUE,TRUE
MTRNR2L12,Overlap,6.21600062187639e-7,5.0780119350166496e-42,-6.90028547551628,-6.1360998089133,TRUE,TRUE
H3-3A,Overlap,9.456141657753e-7,3.30336779806063e-52,5.1946510158106,3.24612718747611,TRUE,TRUE
H3F3B,Overlap,4.04830532040896e-6,7.51923398853488e-48,-7.61097684601972,-0.646102845606764,TRUE,TRUE
FTH1,Overlap,1.31846728519824e-5,1,2.0275899320464,0.669225939849583,TRUE,FALSE
H3-3B,Overlap,1.72227580179299e-5,4.8378026478107e-54,6.30676311964445,4.26851690915114,TRUE,TRUE
PGK1,Overlap,3.3190510247469e-5,1.3677082224811998e-76,-2.79447467567867,-2.70526335305799,TRUE,TRUE
ENSG00000289901,Overlap,4.56469279990845e-5,2.61181518664764e-41,5.83446129017493,4.5578259807676504,TRUE,TRUE
HIST1H4C,Overlap,6.88405162273358e-5,5.09908410394996e-14,-6.06182248844625,-0.434904034808936,TRUE,FALSE
H1FX,Overlap,7.87341712891854e-5,2.7666384867478493e-43,-6.82685867174024,-2.08995293738474,TRUE,TRUE
H3F3A,Overlap,9.50613713889347e-5,4.1186379857109796e-36,-6.93687894229837,0.136726226729564,TRUE,FALSE
SEPTIN9,Overlap,1.0172610376516e-4,3.10707726645908e-56,-2.74500558546937,-1.43221434198704,TRUE,TRUE
IGFBP2,Overlap,1.0208029496191e-4,8.341124417646569e-62,-7.54123047079118,-8.5884141635331,TRUE,TRUE
PCBP1,Overlap,1.4740452860517e-4,2.87958279121182e-17,-1.76726337687616,-0.574096688205826,TRUE,FALSE
ALDOA,Overlap,1.7579643470239e-4,4.3001315177440095e-30,-2.89360116110019,-1.58338968322237,TRUE,TRUE
TALAM1,Overlap,2.118984108583e-4,2.05871194930924e-42,4.95580572347253,2.32712900165131,TRUE,TRUE
BNIP3,Overlap,2.2970777380508e-4,2.0553944633777702e-47,-3.7324460256032,-3.3825233166106,TRUE,TRUE
ENO1,Overlap,4.4228060801172e-4,2.45968163302962e-68,-2.7864364564766,-1.99961476808637,TRUE,TRUE
VEGFB,Overlap,7.9702367324425e-4,5.9502555093652e-37,-3.50154975360632,-2.18702172721103,TRUE,TRUE
H2AFZ,Overlap,9.4002043057469e-4,4.26263375192948e-14,-5.94603906333937,-0.653413436229835,TRUE,TRUE
ENSG00000273149,Overlap,0.00174721167928536,3.61295611682856e-11,5.49819565599378,2.45969269257805,TRUE,TRUE
SRGN,Overlap,0.00244152772254436,5.71332013337501e-8,2.59261373489413,1.17752184450831,TRUE,TRUE
AKAP13,Overlap,0.00251190553200637,0.00108529364022617,1.7878470004002,0.568870842727901,TRUE,FALSE
RPL27A,Overlap,0.00255341622741895,4.3670968869804006e-16,0.910895793166844,0.660475270400394,TRUE,TRUE
CHASERR,Overlap,0.00491209580934727,6.698147591252491e-47,5.3588590389055,3.65318029213269,TRUE,TRUE
AL138963.4,Overlap,0.00510547380248368,7.81536991355895e-17,-5.59617035680894,-3.29276486090199,TRUE,TRUE
CRIP1,Overlap,0.00522471004465967,3.1433346384823597e-12,2.26172876059693,0.88912087073703,TRUE,TRUE
ACAP1,Overlap,0.00771592786933454,0.0110639576157149,-3.18764147708025,-0.366342655862481,TRUE,FALSE
P4HA1,Overlap,0.00885329882274122,1.7679747061582e-33,-2.90214783071467,-4.06087013829194,TRUE,TRUE
EVL,Overlap,0.00983301331755143,3.3184488274522e-36,-1.53219226377374,-1.01407727242055,TRUE,TRUE
GPI,Overlap,0.0117286113029658,5.02505432945449e-62,-3.62692331251122,-3.4715718468733,TRUE,TRUE
MBNL1,Overlap,0.0196103855547201,1.10641125431031e-8,1.46206977251245,0.558120756744336,TRUE,FALSE
H4C3,Overlap,0.0235885332709027,6.148159800311959e-35,5.74457542282078,3.57393344840722,TRUE,TRUE
H2AFY,Overlap,0.0292479506185512,1,-4.18843266693701,-0.186655784398489,TRUE,FALSE
ATP5MD,Overlap,0.0415237291681696,2.58687735935537e-13,-5.75813638660509,-0.698163520981298,TRUE,TRUE
FAM162A,Overlap,0.0557608726551589,1.60635180484541e-32,-2.79626469414005,-2.75754943316651,FALSE,TRUE
BACH2,Overlap,0.0606035736199429,7.653517900868359e-19,2.08898070867893,0.942851310037189,FALSE,TRUE
AKT3,Overlap,0.0637201056217158,2.2303384033477e-4,2.16127823760668,0.768567268598291,FALSE,TRUE
LDLRAD4,Overlap,0.0863361902788688,0.0013818435907141,3.03973155242862,0.991655352455487,FALSE,TRUE
ENSG00000291149,Overlap,0.0949957367889026,1.1040661599202101e-9,6.67014953626385,3.84796694773626,FALSE,TRUE
RPL39,Unsuppressed_only,0.109850705081653,NA,-0.235827445442795,NA,FALSE,FALSE
BNIP3L,Overlap,0.112651617572948,2.3272313247558997e-45,-2.14449636218481,-2.25155624988703,FALSE,TRUE
IL32,Overlap,0.124402525180922,1.03179816845101e-9,-2.62047470548366,-0.202253294320899,FALSE,FALSE
DARS,Overlap,0.132118320565957,1.2322013329846199e-18,-5.7453045836284,-1.2095472663959,FALSE,TRUE
C9orf16,Overlap,0.142149311268536,1,-5.08314706004279,-0.364993113662632,FALSE,FALSE
GLIPR1,Overlap,0.164185704342963,0.0776171140927496,1.68865236273392,0.400369464660586,FALSE,FALSE
ARRB2,Overlap,0.169718379147248,1,-2.11109403124016,-0.715006009466051,FALSE,FALSE
PTDSS1,Overlap,0.177012235857658,1,-4.42604203594536,-0.627549383721187,FALSE,FALSE
C4orf3,Overlap,0.200288803093036,3.31171175752575e-37,-2.46617773371382,-1.55258654000129,FALSE,TRUE
SH3BP1,Overlap,0.203245652608893,1,-4.41611401487268,-0.34500412484475,FALSE,FALSE
PNRC1,Overlap,0.209625639868949,1.56065011823094e-11,-0.635303285866309,-0.736665492774188,FALSE,TRUE
JMJD1C,Unsuppressed_only,0.234258759487499,NA,1.64897269382893,NA,FALSE,FALSE
MATR3,Overlap,0.255698603337321,8.21430859468327e-24,4.84318563332194,2.91389007839649,FALSE,TRUE
GNAS,Overlap,0.27454296510153,2.09563580466374e-19,-0.749580632484238,-0.584297040522387,FALSE,TRUE
RPS19,Unsuppressed_only,0.278637337764738,NA,-0.402757041486834,NA,FALSE,FALSE
PLCL1,Overlap,0.281379284263491,2.98894116913924e-5,1.69026196178874,0.56859804673679,FALSE,FALSE
UBR2,Overlap,0.282487089096912,1,1.62586867329152,0.720466502653516,FALSE,FALSE
LDHA,Overlap,0.31216497000406,5.5479118627234306e-74,-1.83764390558859,-2.18663971834372,FALSE,TRUE
EZR,Overlap,0.374648030199551,0.0301016688484794,2.15446267440584,0.939811633365943,FALSE,TRUE
LDHB,Overlap,0.471074093792561,1.53155219777808e-7,-1.32302849033448,-0.263199054458665,FALSE,FALSE
MGAT1,Overlap,0.528825801462457,2.06506843613269e-22,-2.77447998691009,-1.6420297861521,FALSE,TRUE
ATP5MJ,Overlap,0.541161077074803,4.10602859040901e-23,5.61471501386015,3.93662553110569,FALSE,TRUE
ZFP36L2,Overlap,0.586018659921926,7.38503047338799e-10,-0.846431024415015,-0.506387935978898,FALSE,FALSE
HIVEP1,Overlap,0.644611361358599,0.631924020932778,2.85118749549198,0.616904752699218,FALSE,FALSE
SLC9A3R1,Overlap,0.741402448278131,2.28133384308048e-7,-5.03428400671008,-0.400510352509915,FALSE,FALSE
ITM2B,Overlap,0.762022417676629,1.02201400945424e-12,-0.50568427240096,-0.380086768818336,FALSE,FALSE
H2AFV,Overlap,0.773368758719364,1,-4.78613177815072,-0.211493829575236,FALSE,FALSE
USP8,Overlap,0.773913424972771,1,0.816597113003377,-0.360731647448691,FALSE,FALSE
ANP32B,Overlap,0.846779643133767,6.00635163666498e-17,-2.04361572745723,-0.736626866590945,FALSE,TRUE
LAMTOR4,Overlap,0.87955691673807,1,-2.39011832180058,-0.417123193632055,FALSE,FALSE
KAT6A,Overlap,0.887154812827594,0.0125091666376711,1.66599964644905,0.728743654519835,FALSE,TRUE
ATP5MPL,Overlap,0.920886134184034,0.0953620155642418,-5.27843828971782,-0.257244465997618,FALSE,FALSE
ARID5A,Overlap,0.940803590220278,1,2.1785212208924,0.478297789350226,FALSE,FALSE
ZNRD1,Overlap,0.978240823310786,4.50905215395251e-5,-4.37932809019606,-0.401280665773844,FALSE,FALSE
TMEM173,Unsuppressed_only,0.983288913188809,NA,-3.63983725765679,NA,FALSE,FALSE
MIR210HG,Overlap,0.99794941991401,3.55068823410662e-32,-5.28171573006684,-5.42516600111184,FALSE,TRUE
RPSA,Overlap,1,4.03690010985543e-5,0.240784777550759,0.469840013984198,FALSE,FALSE
CALCOCO2,Overlap,1,0.0704723944511494,-0.586681116669629,-0.910563125217166,FALSE,FALSE
LINC00486,Overlap,1,9.01273178050158e-7,5.09573169092543,2.91291267051247,FALSE,TRUE
SNHG7,Overlap,1,8.4314773391714e-4,-1.73018119617619,-0.640999193343007,FALSE,TRUE
IL2RG,Overlap,1,8.99532800854854e-21,-1.37204814689493,-0.892635239891647,FALSE,TRUE
CCNI,Overlap,1,8.615801348581049e-11,-1.32611450817766,-0.571803790706182,FALSE,FALSE
LCK,Overlap,1,3.3613205074318096e-19,-1.6387221258603,-0.494884712915428,FALSE,FALSE
RPS23,Unsuppressed_only,1,NA,-0.428808332224558,NA,FALSE,FALSE
SSH2,Overlap,1,0.00949775953928057,1.58374571377514,0.500013988557123,FALSE,FALSE
RPS2,Overlap,1,9.55905759065822e-10,0.16620945339422,0.436216614010118,FALSE,FALSE
UBQLN1,Overlap,1,1,1.37731066200371,0.12709158513618,FALSE,FALSE
TCF7,Overlap,1,5.448957713400971e-15,-1.07664691582613,-0.480836848672909,FALSE,FALSE
FTL,Overlap,1,5.55197773714279e-24,-1.24764652622788,-0.412258730856648,FALSE,FALSE
CCDC85C,Overlap,1,1,1.68669446697721,0.812984056800594,FALSE,FALSE
IFITM2,Overlap,1,1.75894123768195e-13,-2.54079569021415,-0.741603790106684,FALSE,TRUE
U2AF1,Overlap,1,8.07692435221811e-32,3.49331975109937,2.41524501486311,FALSE,TRUE
RNF38,Overlap,1,1,2.02053696079061,0.543588052220745,FALSE,FALSE
RRP1B,Overlap,1,1,1.75656940703081,0.520038963644922,FALSE,FALSE
TMSB10,Overlap,1,7.73071285789912e-7,-0.885581498095995,-0.306944903770168,FALSE,FALSE
ABTB3,Overlap,1,4.64632874458198e-5,5.96760375117907,2.80430518056791,FALSE,TRUE
ZNF84,Overlap,1,1,0.314429515188335,-0.27939795634074,FALSE,FALSE
RAB3GAP2,Overlap,1,1,1.87773157727555,0.21904546663266,FALSE,FALSE
PCBP2,Overlap,1,4.8410542409193e-9,-1.22558899568572,-0.629489921931546,FALSE,TRUE
ARMC8,Unsuppressed_only,1,NA,1.33481960918991,NA,FALSE,FALSE
FAM49B,Overlap,1,1.72136883880484e-5,-4.68575578080551,-0.869999536939733,FALSE,TRUE
RPL29,Overlap,1,1,-0.607318077241635,-0.154059664212157,FALSE,FALSE
TMSB4X,Overlap,1,2.24953781141223e-21,-0.588828925107324,-0.365180464450281,FALSE,FALSE
HIVEP2,Overlap,1,2.94717333816735e-5,1.61299768678127,0.758219958004888,FALSE,TRUE
WASHC1,Overlap,1,0.0298300371403896,-3.57461171398044,-1.49881137279266,FALSE,TRUE
YARS,Overlap,1,7.96194168140393e-7,-4.3121783450253,-1.00990256899387,FALSE,TRUE
GCSAM,Overlap,1,0.0309765170182405,-3.8085661416041,-1.42270066902883,FALSE,TRUE
MCL1,Overlap,1,1,1.26173692326408,0.221769371357015,FALSE,FALSE
H2AFJ,Overlap,1,0.00651384520300427,-3.50932105472241,-0.649771783315959,FALSE,TRUE
AARS,Overlap,1,5.73642295935392e-5,-3.64275543646372,-1.31694298806913,FALSE,TRUE
LINC-PINT,Overlap,1,4.58668605161023e-18,3.98447852563602,2.43762956233373,FALSE,TRUE
UCP2,Overlap,1,1,0.976990882672587,0.347242378328589,FALSE,FALSE
MX2,Overlap,1,1,0.750117715827836,0.321628799304105,FALSE,FALSE
ATP5MK,Overlap,1,7.191771235550869e-25,4.55639224656471,2.7922124923022,FALSE,TRUE
LTB,Overlap,1,6.99563418832811e-5,-1.09526087263633,0.23031600043795,FALSE,FALSE
GET3,Overlap,1,1,1.41929186408889,0.702738224067648,FALSE,FALSE
RPS15A,Overlap,1,1,-0.466246246870137,-0.188837057795593,FALSE,FALSE
ACTR3,Overlap,1,1,-1.27524849768374,-0.237154377938638,FALSE,FALSE
TPST2,Overlap,1,1,0.745237522208626,0.334577852539106,FALSE,FALSE
MT-ATP6,Overlap,1,1,1.91223024185204,0.705674301255766,FALSE,FALSE
H2AZ2,Overlap,1,2.09525092806183e-24,4.5696670772981,2.82773278753257,FALSE,TRUE
CHD1,Unsuppressed_only,1,NA,1.50315719308241,NA,FALSE,FALSE
PGAM1,Overlap,1,9.51461769292582e-33,-0.999783394383815,-1.65878613690603,FALSE,TRUE
CALM1,Overlap,1,3.4897920825423796e-11,0.895379963593403,0.492231602232538,FALSE,FALSE
PACS1,Overlap,1,1,1.06299746676216,0.268756457267205,FALSE,FALSE
ZFP36,Overlap,1,1.45459383156387e-6,1.8403627667903,0.41059997569582,FALSE,FALSE
PSMB8-AS1,Unsuppressed_only,1,NA,-3.39522001518854,NA,FALSE,FALSE
ENSG00000234961,Overlap,1,1.8987293987156397e-12,3.93594514009809,1.88800645715479,FALSE,TRUE
RETREG2,Overlap,1,1,-2.63466831039233,-0.489046676344742,FALSE,FALSE
ACBD6,Overlap,1,1,-0.395529459807906,-0.142704741267027,FALSE,FALSE
TGFB1,Overlap,1,1.6996874290393e-4,1.89636442870491,0.792034589282696,FALSE,TRUE
RPL10A,Overlap,1,1.93696929032678e-14,0.258882968999592,0.502004909369059,FALSE,FALSE
NOP53,Overlap,1,0.136147894465702,0.491012293427658,0.5789852487623,FALSE,FALSE
MARS1,Overlap,1,2.6127508680094e-4,8.02411286071932,4.62322721299573,FALSE,TRUE
ENSG00000282885,Overlap,1,5.32833905431882e-7,6.6585071258338004,3.66261491594783,FALSE,TRUE
SARS1,Overlap,1,1.49861373535322e-5,6.08115464652889,3.0546320384661,FALSE,TRUE
RPL13A,Overlap,1,3.66065760633693e-12,0.75729487269738,0.600523196020439,FALSE,TRUE
CXCR4,Overlap,1,0.0141176968356297,1.84460233147086,0.961262242004308,FALSE,TRUE
MYL12A,Unsuppressed_only,1,NA,-1.78819897184517,NA,FALSE,FALSE
RPS17,Overlap,1,0.00536183132338649,0.341472076893337,0.435680483925888,FALSE,FALSE
PRPSAP2,Overlap,1,1,0.551174768588977,-0.496723701177729,FALSE,FALSE
PDCD4,Overlap,1,1,1.09397233430543,0.162661895182707,FALSE,FALSE
TARS,Overlap,1,0.00786633305112273,-3.36557927653937,-1.25489041321431,FALSE,TRUE
POLD4,Overlap,1,7.93691566137843e-12,-2.21575750984841,-0.985691927156511,FALSE,TRUE
SFXN1,Overlap,1,2.72530425370529e-6,-1.84832799234642,-1.13023971196241,FALSE,TRUE
MATR3.1,Overlap,1,0.128952566721066,-5.157958330727,-0.73747793916162,FALSE,FALSE
AL133415.1,Overlap,1,0.426189604980337,-3.81841628705095,-2.21622989960992,FALSE,FALSE
RRAS,Overlap,1,1,-2.54919719073917,-1.15644407249536,FALSE,FALSE
RASGEF1B,Overlap,1,1.7157226831826e-4,3.83605990823163,1.2628163724356,FALSE,TRUE
BIRC3,Overlap,1,1,2.08145763191444,0.716466477871057,FALSE,FALSE
HIST1H1E,Overlap,1,9.63392897395802e-19,-5.60059138968665,-1.95223073034642,FALSE,TRUE
PAGR1,Overlap,1,1,-3.57679571778863,0.128267288392217,FALSE,FALSE
TARSL2,Overlap,1,1,-3.20880121059609,-0.328389397316294,FALSE,FALSE
PYURF,Unsuppressed_only,1,NA,-4.35486557867752,NA,FALSE,FALSE
MARCH7,Overlap,1,3.81873913913971e-8,-4.43871013456969,-0.952491779898923,FALSE,TRUE
HEBP1,Overlap,1,1,-2.58998785607286,-1.0440408682505,FALSE,FALSE
TNFRSF1A,Overlap,1,1,-3.46373486649681,-0.345415750728697,FALSE,FALSE
HIST1H2AC,Overlap,1,3.075170091801e-16,-4.56808783153464,-2.63280492878302,FALSE,TRUE
AC097534.2,Overlap,1,3.01380468372129e-15,-3.95079459368349,-4.84154312998969,FALSE,TRUE
HIST1H1C,Overlap,1,9.70802866826101e-6,-3.91981772300712,-2.03761646483791,FALSE,TRUE
HPCAL1,Overlap,1,5.273005036341959e-26,-1.38839689979186,-1.52181259969127,FALSE,TRUE
HARS1,Overlap,1,4.97508283930657e-6,5.91799442317276,2.94600843736226,FALSE,TRUE
EI24,Overlap,1,1,-3.30065267204659,-0.474392761813221,FALSE,FALSE
TMEM8A,Overlap,1,1,-3.24896505826992,-0.597915445706528,FALSE,FALSE
USP3,Unsuppressed_only,1,NA,1.03219857766492,NA,FALSE,FALSE
FAM102A,Overlap,1,0.520046580136586,-4.34991757011841,-0.113531752682482,FALSE,FALSE
C5orf56,Overlap,1,0.00111741916872944,-4.17992596168974,-0.88608549961535,FALSE,TRUE
MRPS34,Overlap,1,1,-1.92941059889872,-0.230898206378605,FALSE,FALSE
SLC25A42,Overlap,1,1,-2.53824973885487,-0.618375143213021,FALSE,FALSE
MTRNR2L8,Overlap,1,1,-0.879869996923705,-2.58527995475817,FALSE,FALSE
PRKCH,Overlap,1,1,0.941247628391503,0.360223025193457,FALSE,FALSE
AHNAK,Overlap,1,0.708973699401494,3.00835247745836,0.946778132982469,FALSE,FALSE
SARAF,Overlap,1,3.68025767299824e-7,-0.490356156442899,-0.489511739466294,FALSE,FALSE
ANKRD17,Overlap,1,0.358315404400019,1.82444067110327,0.571024345590982,FALSE,FALSE
ZBTB7B,Overlap,1,1,-1.98569510178041,-1.0991164793427,FALSE,FALSE
DYM,Unsuppressed_only,1,NA,1.84477224205186,NA,FALSE,FALSE
MCFD2,Unsuppressed_only,1,NA,0.903343842182741,NA,FALSE,FALSE
BIRC2,Overlap,1,0.00377389963863053,2.25835094157119,0.698690683712229,FALSE,TRUE
AC245407.2,Overlap,1,7.1058354314926e-4,-3.5566554586116,-0.598295326969168,FALSE,TRUE
ARHGEF3,Overlap,1,1,1.75782707228918,0.522521012196551,FALSE,FALSE
GOLGA1,Overlap,1,1,0.357499345465328,-0.98854647207766,FALSE,FALSE
H1-10,Overlap,1,5.22464299387937e-12,5.11325077943213,2.59149717769771,FALSE,TRUE
ENSG00000270055,Unsuppressed_only,1,NA,7.48439438954731,NA,FALSE,FALSE
H1-4,Overlap,1,0.00491318690757875,6.77313318576635,3.69872450717124,FALSE,TRUE
TRAM1,Overlap,1,1,-1.09538179653696,-0.442580968123657,FALSE,FALSE
CDK2AP2,Overlap,1,0.110218121547123,-2.86284350815211,-0.623999516969615,FALSE,FALSE
ABLIM1,Unsuppressed_only,1,NA,1.18203425534492,NA,FALSE,FALSE
AHCTF1,Overlap,1,1,2.09247381909255,0.686493752546378,FALSE,FALSE
SNHG1,Overlap,1,2.4802869227428197e-11,-1.36331412310542,-1.03761503263711,FALSE,TRUE
IL16,Overlap,1,3.88311165035625e-22,-2.01706386061302,-1.16682550734442,FALSE,TRUE
TOPBP1,Overlap,1,1,1.36536483512033,0.231753344135353,FALSE,FALSE
KLF12,Overlap,1,3.6422180017122e-4,1.77050104498672,0.440327361745204,FALSE,FALSE
OCIAD2,Overlap,1,0.895071724777064,-1.21036857823168,-0.534068687254807,FALSE,FALSE
RPN1,Overlap,1,1,1.06191328141336,0.274246603768081,FALSE,FALSE
GIMAP1,Overlap,1,1,-1.45346875402293,-0.15885901431614,FALSE,FALSE
ANAPC16,Overlap,1,1.22198769930932e-16,-1.28109809394947,-1.250896545971,FALSE,TRUE
MT-CYB,Overlap,1,1.23062095008887e-41,0.425357673453745,0.988671613228783,FALSE,TRUE
NUDC,Overlap,1,0.233188273178184,1.4384185932544,0.625524428771455,FALSE,FALSE
PITPNC1,Overlap,1,0.0128044313246785,1.74346800656081,0.540757333127999,FALSE,FALSE
LYST,Overlap,1,1,2.2793539271939,0.164977762872992,FALSE,FALSE
NCOA3,Overlap,1,1,1.53737960035455,0.370863179747474,FALSE,FALSE
TUBB4B,Overlap,1,1.81712568135013e-11,1.9559133521021,1.48805231593632,FALSE,TRUE
KPNA6,Unsuppressed_only,1,NA,0.124774016889316,NA,FALSE,FALSE
SOD2,Overlap,1,0.3690439409566,2.39647527053786,0.559481477114582,FALSE,FALSE
SIT1,Overlap,1,7.349542820713009e-23,-2.92831375644351,-2.50727265695882,FALSE,TRUE
SLTM,Unsuppressed_only,1,NA,1.22160504810343,NA,FALSE,FALSE
USP25,Overlap,1,1,1.47188495965876,-0.161548732906052,FALSE,FALSE
ARPC5L,Overlap,1,1,1.17882367281935,0.331924565564573,FALSE,FALSE
FAM120B,Overlap,1,1,1.44637975235944,0.209500477823072,FALSE,FALSE
TKT,Overlap,1,0.634757693550242,-1.69709204204989,-0.336494790741037,FALSE,FALSE
FLAD1,Unsuppressed_only,1,NA,-0.205661017568838,NA,FALSE,FALSE
EXOSC8,Overlap,1,1.4362381247822e-4,-2.10565840105535,-1.15378381895059,FALSE,TRUE
CHST11,Overlap,1,1,1.41174665877284,0.488915861592103,FALSE,FALSE
TTLL4,Overlap,1,1,4.24963442736441,0.380242125314198,FALSE,FALSE
IFITM1,Unsuppressed_only,1,NA,-1.21652512990456,NA,FALSE,FALSE
GPX1,Overlap,1,4.0017692663696e-6,5.73399534956064,3.2522054170167,FALSE,TRUE
MARCHF7,Overlap,1,9.018578360028169e-13,4.92241881338882,2.88809519563301,FALSE,TRUE
CALHM6,Overlap,1,2.29088854171576e-24,-3.2017962709555,-2.63922774276702,FALSE,TRUE
ZFAND3,Unsuppressed_only,1,NA,1.13861862310159,NA,FALSE,FALSE
USP15,Overlap,1,1,0.723336533365752,-0.115932939373068,FALSE,FALSE
SSBP2,Overlap,1,1,1.09197043584106,-0.829177373463846,FALSE,FALSE
