"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"FASLG",0,13.0885750561425,1,0,0,"15: NK cell_1"
"APOBEC3G",2.09213861630387e-12,0.496568167602974,0.786,0.678,4.68973792230675e-08,"15: NK cell_1"
"CEBPD",4.08898664263237e-11,0.401975266606316,0.555,0.43,9.16587245812472e-07,"15: NK cell_1"
"NKG7",1.95470619625377e-10,0.00138038651119032,0.999,0.974,4.38166940952245e-06,"15: NK cell_1"
"GNLY",3.48955235902362e-10,0.0139209676802388,0.976,0.932,7.82218056798734e-06,"15: NK cell_1"
"RPL11",9.48560319967566e-10,-0.185783143635822,0.997,0.997,2.1262928132393e-05,"15: NK cell_1"
"KLRB1",6.01462871624685e-09,0.156753574918003,0.666,0.592,0.000134823917303389,"15: NK cell_1"
"CD96",8.80671421347989e-09,0.318258429987059,0.781,0.67,0.000197411305809365,"15: NK cell_1"
"RPS18",9.87484894321583e-09,-0.161693301841905,0.988,0.995,0.000221354613911126,"15: NK cell_1"
"AUTS2",1.08403587190667e-08,0.409392911194304,0.584,0.451,0.000242997481046598,"15: NK cell_1"
"GZMB",1.1951363354447e-08,0.295642989908554,0.955,0.908,0.000267901760953283,"15: NK cell_1"
"PRF1",2.42874266447307e-08,0.0622888123404302,0.949,0.892,0.000544426955668284,"15: NK cell_1"
"CCL4",3.2129781163835e-08,0.52368151765923,0.733,0.653,0.000720221174568525,"15: NK cell_1"
"RPS21",1.65527225614309e-07,-0.162481182192019,0.983,0.983,0.00371045828937036,"15: NK cell_1"
"RPL34",3.72629872807207e-07,-0.174685666253521,0.998,0.995,0.00835287122884635,"15: NK cell_1"
"TGFBR3",3.82480108155584e-07,0.386629342724215,0.582,0.471,0.00857367410441557,"15: NK cell_1"
"CD38",5.78916708735715e-07,0.494978453442455,0.509,0.391,0.0129769969430198,"15: NK cell_1"
"SH2D2A",1.33499766814075e-06,0.196110275060486,0.771,0.69,0.029925307729043,"15: NK cell_1"
"H1-4",1.67232157671591e-06,0.962066699025582,0.249,0.139,0.0374867604636638,"15: NK cell_1"
"RPS15A",1.77817766991135e-06,-0.134660796900095,0.998,0.998,0.0398596306487328,"15: NK cell_1"
"RPL8",1.7911878962169e-06,-0.15546032821547,0.974,0.97,0.040151267881598,"15: NK cell_1"
"SH2D1B",1.79827430693865e-06,0.265134213534965,0.624,0.533,0.0403101168643367,"15: NK cell_1"
"RPL30",1.99333711808492e-06,-0.15270285120994,0.999,0.999,0.0446826448389916,"15: NK cell_1"
"RPL36A",3.65006405415137e-06,-0.200430486066637,0.815,0.839,0.0818198358378572,"15: NK cell_1"
"CLEC2B",4.74406881398244e-06,0.219906542714193,0.849,0.798,0.10634304653423,"15: NK cell_1"
"LTB",4.78870214158889e-06,-1.40617094650623,0.062,0.086,0.107343547205857,"15: NK cell_1"
"KLHL6",5.27679441880965e-06,0.843797398018894,0.155,0.088,0.118284623692037,"15: NK cell_1"
"TGFB1",5.45308345079858e-06,0.337902899877533,0.855,0.808,0.122236318633101,"15: NK cell_1"
"KLRD1",5.8133615222518e-06,0.135396166513174,0.913,0.851,0.130312311882796,"15: NK cell_1"
"CLIC3",6.0440017516492e-06,0.152794943434664,0.744,0.683,0.135482343264969,"15: NK cell_1"
"RPS14",7.20122456093449e-06,-0.123840304261821,0.988,0.982,0.161422649757908,"15: NK cell_1"
"RPL13",7.36553720114424e-06,-0.158073673770823,0.997,0.997,0.165105881900849,"15: NK cell_1"
"HLA-A",1.00065967373742e-05,0.075285779348496,0.999,0.999,0.22430787246498,"15: NK cell_1"
"ANP32B",1.08646726930841e-05,-0.344936271054796,0.413,0.478,0.243542503088172,"15: NK cell_1"
"S100A4",1.15129933388775e-05,-0.296886655121804,0.517,0.498,0.258075258684277,"15: NK cell_1"
"SRGN",1.15215644691192e-05,0.236864637100916,0.948,0.905,0.258267389139777,"15: NK cell_1"
"RPL39",1.1722755223377e-05,-0.127079274000672,0.995,0.986,0.262777281087218,"15: NK cell_1"
"RPL32",1.26080690143124e-05,-0.154299093339568,0.997,0.997,0.282622475024827,"15: NK cell_1"
"RPS12",1.51168534580716e-05,-0.146239927550553,0.997,0.999,0.338859387116134,"15: NK cell_1"
"LBH",1.53494818030852e-05,0.0987797302694555,0.558,0.473,0.344073984097959,"15: NK cell_1"
"HLA-C",1.8978835582623e-05,0.0819827118645495,1,0.999,0.425429578420076,"15: NK cell_1"
"CCSER2",2.06333354677881e-05,0.307994708928418,0.61,0.509,0.462516847845938,"15: NK cell_1"
"ENSG00000291075",2.26545603755314e-05,0.793723945917977,0.104,0.05,0.507824625377911,"15: NK cell_1"
"ENO1",2.77369593111754e-05,-0.386387612001658,0.653,0.66,0.621751679919307,"15: NK cell_1"
"VIM",2.79245123760225e-05,0.568227502182832,0.584,0.537,0.625955869420919,"15: NK cell_1"
"DDX19B",2.85068888619144e-05,0.165739922476378,0.143,0.102,0.639010420728674,"15: NK cell_1"
"ALOX5AP",3.04353934145918e-05,0.256759749941474,0.391,0.331,0.68223977878149,"15: NK cell_1"
"FAM43A",3.08484576922455e-05,0.261839141213874,0.136,0.09,0.691499027629375,"15: NK cell_1"
"RPL7",3.66856705572946e-05,-0.252905956851477,0.638,0.67,0.822345991212316,"15: NK cell_1"
"RPL13A",3.67957103772682e-05,-0.20555021917862,0.768,0.769,0.824812643816845,"15: NK cell_1"
"OASL",3.83124386424689e-05,0.399634044724712,0.565,0.458,0.858811624609583,"15: NK cell_1"
"RPL18A",4.01900136549419e-05,-0.163864064703299,0.989,0.993,0.900899346089178,"15: NK cell_1"
"LST1",0.000391424445312942,-3.46773997155476,0.002,0.014,1,"15: NK cell_1"
"PCMTD1-DT",0.00034087887284898,3.40137392875797,0.012,0.001,1,"15: NK cell_1"
"TNFRSF11A",0.00450195323180156,3.23372959017346,0.01,0.001,1,"15: NK cell_1"
"AIF1",0.000699353865650581,-3.18670593347728,0.002,0.013,1,"15: NK cell_1"
"MAL",0.00233104462278862,-3.0229372791121,0.002,0.011,1,"15: NK cell_1"
"B4GALT1-AS1",0.0070409189821968,2.99052828016883,0.011,0.002,1,"15: NK cell_1"
"BCL2L1-AS1",0.00279194660872673,2.90915520621036,0.011,0.001,1,"15: NK cell_1"
"ASTL",0.0111596753320056,-2.68224766017313,0.002,0.01,1,"15: NK cell_1"
"ENSG00000283907",0.00970695117882299,2.54015710854549,0.012,0.002,1,"15: NK cell_1"
"FAM156A",0.0197782298612051,-2.48405466661177,0.002,0.01,1,"15: NK cell_1"
"SIT1",0.000771136107437602,-2.47208817748288,0.004,0.018,1,"15: NK cell_1"
"AFF3",0.00576302670188228,-2.32980439171754,0.005,0.015,1,"15: NK cell_1"
"CCR7",4.62297308056455e-05,-2.30887499278739,0.015,0.031,1,"15: NK cell_1"
"CD79A",0.0136293392683676,-2.30485396096661,0.008,0.013,1,"15: NK cell_1"
"CCL24",0.364118210539445,-2.24162245106433,0.012,0.008,1,"15: NK cell_1"
"RAVER2",0.0150789701000799,2.22708547529544,0.01,0.002,1,"15: NK cell_1"
"ENSG00000284624",0.00242830810748423,2.17464847875416,0.015,0.003,1,"15: NK cell_1"
"RGS12",0.0149840203603893,-2.10465722059671,0.003,0.011,1,"15: NK cell_1"
"LYG1",0.0237466618134618,2.10386663963053,0.01,0.002,1,"15: NK cell_1"
"INPP4B",0.0398401552588528,-2.09875494813335,0.003,0.01,1,"15: NK cell_1"
"AL162258.2",0.083809430398856,-2.04659527415712,0.004,0.011,1,"15: NK cell_1"
"SLC10A1",0.00537541082206544,2.02837620713274,0.014,0.003,1,"15: NK cell_1"
"AL365356.1",0.101927691982641,-1.97459931227853,0.004,0.013,1,"15: NK cell_1"
"ENSG00000291259",0.0175065876526191,1.96836395148687,0.012,0.003,1,"15: NK cell_1"
"AL161725.1",0.0362738582952799,-1.958519509089,0.003,0.012,1,"15: NK cell_1"
"FAAH2",0.00725087083429262,-1.94816242916627,0.003,0.012,1,"15: NK cell_1"
"AC084018.2",0.119003220057968,-1.88996982068953,0.003,0.01,1,"15: NK cell_1"
"PLEKHG1",0.0790833581265581,-1.88689517489319,0.005,0.011,1,"15: NK cell_1"
"LGALS3BP",0.0111775437209594,-1.87653840860616,0.004,0.014,1,"15: NK cell_1"
"SPI1",0.0303293383512542,-1.84879314451109,0.005,0.012,1,"15: NK cell_1"
"CD27",0.000215939096734491,-1.84865358248249,0.012,0.033,1,"15: NK cell_1"
"DELEC1",0.0642091688046149,1.83147751755781,0.011,0.004,1,"15: NK cell_1"
"AC005332.1",0.0953621748277667,-1.81555530151553,0.004,0.011,1,"15: NK cell_1"
"TJP2",0.0114417456032403,-1.80485581850159,0.005,0.014,1,"15: NK cell_1"
"IFNG-AS1",0.148957911855993,-1.7963123098654,0.006,0.012,1,"15: NK cell_1"
"AL136419.3",0.0522077628256129,-1.75901630601058,0.003,0.011,1,"15: NK cell_1"
"DDN-AS1",0.000219558832036987,1.75792517570093,0.028,0.007,1,"15: NK cell_1"
"ENSG00000261799",0.0598460353208601,1.73529617555968,0.01,0.003,1,"15: NK cell_1"
"ENSG00000257027",0.0674940637862787,1.73166143196933,0.01,0.003,1,"15: NK cell_1"
"NET1",0.00812462675105692,1.72349770268152,0.018,0.005,1,"15: NK cell_1"
"AC006059.1",0.0195245385680888,-1.71615951901914,0.005,0.017,1,"15: NK cell_1"
"FAM229A",0.185837646263037,-1.70555573017926,0.004,0.01,1,"15: NK cell_1"
"ENSG00000259201",0.0334668073185099,1.69120115001699,0.015,0.005,1,"15: NK cell_1"
"ENSG00000289526",0.0198428879946246,-1.68973349552131,0.006,0.015,1,"15: NK cell_1"
"EGR2",0.00158890070058975,1.68877219562918,0.032,0.01,1,"15: NK cell_1"
"TNF",0.0955405207837425,1.68604883941459,0.03,0.017,1,"15: NK cell_1"
"ZNF610",0.113015921063607,1.66142690003717,0.01,0.003,1,"15: NK cell_1"
"TMEM44",0.096773598819577,1.66081362722498,0.011,0.004,1,"15: NK cell_1"
"ENSG00000289904",0.0571031230923991,1.65858946923198,0.011,0.004,1,"15: NK cell_1"
"PTGDS",0.352476273039685,1.64339196742436,0.023,0.016,1,"15: NK cell_1"
"SOCS3",0.00217115604589714,-1.64267200281752,0.011,0.023,1,"15: NK cell_1"
"CEP131",0.0520441424160022,-1.6369809755473,0.007,0.016,1,"15: NK cell_1"
"ENSG00000291220",0.0701472570305544,1.63645520482788,0.011,0.003,1,"15: NK cell_1"
"GUSBP2",0.00607171888074092,1.63277829961327,0.019,0.005,1,"15: NK cell_1"
"LINC02863",0.103946672874299,1.63045534688909,0.011,0.004,1,"15: NK cell_1"
"AL139089.1",0.0976071358885875,-1.59260496945318,0.005,0.014,1,"15: NK cell_1"
"MDC1-AS1",0.0621166948127617,1.59230236261645,0.011,0.003,1,"15: NK cell_1"
"AL645941.3",0.0980634649375182,1.56668227661981,0.01,0.003,1,"15: NK cell_1"
"ABTB2",0.00401832325718509,1.54569169505363,0.023,0.007,1,"15: NK cell_1"
"ENSG00000290057",0.0500713433836947,-1.54559920697267,0.004,0.011,1,"15: NK cell_1"
"GTF2I-AS1",0.0400238968797401,1.54482767097897,0.019,0.007,1,"15: NK cell_1"
"STOML1",0.0523024559574183,-1.53507580372636,0.004,0.012,1,"15: NK cell_1"
"ENSG00000289600",0.219749895254071,1.53394094164103,0.01,0.004,1,"15: NK cell_1"
"ENSG00000277969",0.0280391654077646,1.53047182477086,0.017,0.006,1,"15: NK cell_1"
"AC099560.1",0.153939815191651,-1.51569812613619,0.005,0.013,1,"15: NK cell_1"
"NBPF9",0.0221878374082439,-1.51506309650998,0.005,0.014,1,"15: NK cell_1"
"ID3",0.157871603150108,-1.51128932693601,0.01,0.015,1,"15: NK cell_1"
"IFITM10",0.0470954983073258,1.51097363483874,0.017,0.007,1,"15: NK cell_1"
"KTI12",0.0968952170008932,-1.51038956777023,0.004,0.011,1,"15: NK cell_1"
"PDE2A-AS2",0.0884257207678234,1.50926048504988,0.012,0.004,1,"15: NK cell_1"
"C2orf49-DT",0.0276069225530689,1.50615395802209,0.013,0.004,1,"15: NK cell_1"
"ENSG00000291233",0.239053895828119,1.49181303144682,0.01,0.005,1,"15: NK cell_1"
"ENSG00000261386",0.161213479651183,1.48350991272203,0.012,0.005,1,"15: NK cell_1"
"NELL2",0.000707929952969619,-1.48239934234238,0.018,0.034,1,"15: NK cell_1"
"ENSG00000226455",0.0596944604707808,1.4684896549524,0.015,0.005,1,"15: NK cell_1"
"ENSG00000287377",0.0375046911505863,1.46239344797747,0.013,0.004,1,"15: NK cell_1"
"HSD17B1-AS1",0.0334884744861672,1.45750481431038,0.019,0.007,1,"15: NK cell_1"
"PTK2",0.00299105875978653,1.43371233733105,0.027,0.009,1,"15: NK cell_1"
"ENSG00000271204",0.133736884881314,1.42455271639985,0.012,0.005,1,"15: NK cell_1"
"ZNF670",0.0376152954114685,-1.42397858015856,0.005,0.014,1,"15: NK cell_1"
"HIST1H2BJ",0.0616103888687521,-1.42011092494747,0.007,0.017,1,"15: NK cell_1"
"AP006621.3",0.00934884365229613,-1.41263282093895,0.011,0.028,1,"15: NK cell_1"
"SVIL-AS1",0.124228639366495,1.40446141052402,0.014,0.006,1,"15: NK cell_1"
"ZNF710-AS1",0.053665400735264,-1.39972594332195,0.005,0.014,1,"15: NK cell_1"
"ATXN1-AS1",0.202305908956352,1.39427911528717,0.011,0.005,1,"15: NK cell_1"
"AP002360.1",0.0456875894300723,-1.39408071410852,0.007,0.017,1,"15: NK cell_1"
"TFAP2E-AS1",0.0928549309223231,-1.39140991778812,0.006,0.013,1,"15: NK cell_1"
"IFI30",0.106806848648056,-1.38027973719111,0.042,0.039,1,"15: NK cell_1"
"CCDC183-AS1",0.0530104386983672,1.37893834636505,0.015,0.006,1,"15: NK cell_1"
"ZNF542P",0.103752825770436,1.36888301888129,0.01,0.003,1,"15: NK cell_1"
"AC120193.1",0.0477948924512615,-1.35647877605863,0.011,0.022,1,"15: NK cell_1"
"HIST2H2BE",0.0951001224771709,1.35559132191205,0.011,0.004,1,"15: NK cell_1"
"ENSG00000234915",0.0656831738824201,1.34080459112583,0.02,0.01,1,"15: NK cell_1"
"UBA6-DT",0.0772228914882369,1.34031236849511,0.018,0.008,1,"15: NK cell_1"
"NOXA1",0.0724249499230136,-1.33965260628503,0.004,0.011,1,"15: NK cell_1"
"ENSG00000235419",0.0394382476491458,1.3279453012247,0.024,0.01,1,"15: NK cell_1"
"GNRH1",0.0609724168991606,1.32480258567785,0.012,0.004,1,"15: NK cell_1"
"AC022126.1",0.273681553528436,-1.32152306810022,0.005,0.011,1,"15: NK cell_1"
"HBB",0.955403370158879,-1.31871075645433,0.036,0.034,1,"15: NK cell_1"
"ENSG00000288061",0.157077635393557,1.31710936491274,0.012,0.005,1,"15: NK cell_1"
"ZC3H12D",0.0058872346296028,-1.31693672374548,0.005,0.016,1,"15: NK cell_1"
"ZNF8-DT",0.0401809687841321,1.31291540686697,0.017,0.006,1,"15: NK cell_1"
"STX17-DT",0.0632660090673625,1.30516613263166,0.017,0.007,1,"15: NK cell_1"
"STARD5",0.0944685879511845,1.29957719591896,0.013,0.006,1,"15: NK cell_1"
"PACRGL",0.0125347901615791,-1.29394078250509,0.014,0.027,1,"15: NK cell_1"
"KATNIP",0.0138541622001219,1.28651926535619,0.033,0.015,1,"15: NK cell_1"
"ENSG00000290440",0.00862890482598921,1.28416206764174,0.024,0.008,1,"15: NK cell_1"
"MYL5",0.00722652406671483,-1.27897188098846,0.014,0.031,1,"15: NK cell_1"
"AC006141.1",0.000427121639342344,1.27479959154698,0.013,0.003,1,"15: NK cell_1"
"PMS2P3",0.0506184931073721,1.2718169697535,0.02,0.008,1,"15: NK cell_1"
"CDC37L1-DT",0.0108107954884329,1.2700965114614,0.025,0.01,1,"15: NK cell_1"
"LINC01882",0.0342261745692313,1.26929878130535,0.018,0.007,1,"15: NK cell_1"
"TRABD2A",0.129291828708213,-1.26844888451603,0.005,0.01,1,"15: NK cell_1"
"CRACR2B",0.14523624126676,1.26068139192499,0.013,0.006,1,"15: NK cell_1"
"IGLV3-9",0.212729033621629,-1.25959048975214,0.004,0.01,1,"15: NK cell_1"
"DRAXIN",0.246844494006062,1.25772126702293,0.011,0.005,1,"15: NK cell_1"
"RCAN3",0.03453326207922,-1.25659486942443,0.007,0.015,1,"15: NK cell_1"
"PARVB",0.000725254186484709,-1.25587431466575,0.017,0.034,1,"15: NK cell_1"
"UBTD1",0.160906209821402,-1.25549611237597,0.005,0.01,1,"15: NK cell_1"
"TOMM40L",0.0122718292189256,1.24585764017935,0.024,0.009,1,"15: NK cell_1"
"GGT7",0.184426609856675,1.24422820607389,0.016,0.008,1,"15: NK cell_1"
"LYSET",0.142487241783853,1.23969663422805,0.019,0.009,1,"15: NK cell_1"
"AC097534.2",0.00043264156006058,-1.23890757126521,0.019,0.044,1,"15: NK cell_1"
"PLAG1",0.0185610638403691,-1.23556662448385,0.013,0.026,1,"15: NK cell_1"
"AQP3",0.0326739478692621,-1.23443078042778,0.006,0.015,1,"15: NK cell_1"
"AC104316.1",0.0198563377310419,1.23157592234626,0.019,0.008,1,"15: NK cell_1"
"CRYGS",0.390788161742143,-1.22847539936436,0.006,0.01,1,"15: NK cell_1"
"H2BC9",0.281083473973571,1.2273966696433,0.01,0.004,1,"15: NK cell_1"
"STARD4-AS1",0.0644005145229517,-1.22669371605519,0.005,0.013,1,"15: NK cell_1"
"ENSG00000275807",0.257001454608849,1.22473405709132,0.01,0.004,1,"15: NK cell_1"
"NOD2",0.0303001042636149,1.22264514494385,0.024,0.011,1,"15: NK cell_1"
"ENSG00000291159",0.0150861939169652,1.22172312432625,0.023,0.008,1,"15: NK cell_1"
"AC009403.1",0.12952611233567,-1.22090904195649,0.006,0.014,1,"15: NK cell_1"
"ENSG00000261460",0.258198451411723,1.22026578913744,0.01,0.004,1,"15: NK cell_1"
"AC245140.2",0.00360823768991372,1.21985849767629,0.017,0.006,1,"15: NK cell_1"
"F8A1",0.306780251576818,-1.21748081429869,0.006,0.011,1,"15: NK cell_1"
"AC007541.1",0.159037030299511,1.21705073437209,0.011,0.005,1,"15: NK cell_1"
"NEK3",0.0750782281533524,1.21643308866369,0.015,0.006,1,"15: NK cell_1"
"ENSG00000273118",0.0128123994469128,1.21029388933169,0.04,0.02,1,"15: NK cell_1"
"TIMELESS",0.0391410995456614,-1.20551558968663,0.014,0.023,1,"15: NK cell_1"
"AGAP4",0.0470075723217588,-1.20321363363742,0.011,0.021,1,"15: NK cell_1"
"AC098829.1",0.149783129189757,1.20258861258466,0.012,0.005,1,"15: NK cell_1"
"AL354740.1",0.110815505805513,1.20168362829637,0.013,0.006,1,"15: NK cell_1"
"ENSG00000266947",0.0667541639997258,1.20142599737552,0.015,0.006,1,"15: NK cell_1"
"AREG",0.126693032123734,-1.19510657491558,0.008,0.012,1,"15: NK cell_1"
"TUBA1B-AS1",0.0857021046465516,1.19379031656492,0.021,0.009,1,"15: NK cell_1"
"ENSG00000227678",0.105221542371162,1.19163039262318,0.016,0.007,1,"15: NK cell_1"
"LINC00685",0.257242018824315,-1.19032118650154,0.006,0.011,1,"15: NK cell_1"
"AC007566.1",0.301294527982154,-1.1889491126149,0.006,0.012,1,"15: NK cell_1"
"LINC01376",0.095613375106877,1.18604173837245,0.012,0.005,1,"15: NK cell_1"
"AC009299.3",0.158779401189923,1.18218411890894,0.011,0.005,1,"15: NK cell_1"
"H2AC8",0.182110407619519,1.18179495304924,0.015,0.007,1,"15: NK cell_1"
"MBTPS2",0.106833678078366,-1.17990663804254,0.013,0.022,1,"15: NK cell_1"
"GALNT4",0.0270468264448136,-1.17863546371729,0.01,0.02,1,"15: NK cell_1"
"ENSG00000289474",0.0239957980510381,1.17835415563039,0.018,0.007,1,"15: NK cell_1"
"LINC02610",0.143413818382678,1.17828153484873,0.012,0.005,1,"15: NK cell_1"
"FDXACB1",0.0822431400586297,-1.17666694423253,0.008,0.017,1,"15: NK cell_1"
"AP001610.2",0.105794220760018,1.17519889132846,0.012,0.005,1,"15: NK cell_1"
"ENSG00000232855",0.0458041253774456,1.1739411109021,0.015,0.006,1,"15: NK cell_1"
"LINC03049",0.0636386784487337,1.17230542319324,0.021,0.009,1,"15: NK cell_1"
"ORC6",0.150003400091412,1.16084234490444,0.012,0.007,1,"15: NK cell_1"
"LHFPL5",0.0231459572305502,-1.15591601408074,0.007,0.018,1,"15: NK cell_1"
"AL139807.1",0.326573195585475,-1.1538919587144,0.007,0.014,1,"15: NK cell_1"
"AC138969.1",0.224853054038217,1.15283292009346,0.012,0.007,1,"15: NK cell_1"
"PRSS53",0.226209224741269,1.15243027025597,0.011,0.005,1,"15: NK cell_1"
"CCDC15",0.125561597032906,-1.15082084808204,0.008,0.015,1,"15: NK cell_1"
"ENSG00000255139",0.183443723504561,1.14792597738652,0.015,0.007,1,"15: NK cell_1"
"UQCC6",0.0460579132869485,1.14597394585164,0.025,0.011,1,"15: NK cell_1"
"C19orf54",0.0658247722487411,-1.1412455777858,0.007,0.017,1,"15: NK cell_1"
"H2AC21",0.0024444948452352,1.14030952867247,0.017,0.006,1,"15: NK cell_1"
"UBL7-DT",0.085092468167873,1.13947001765187,0.018,0.007,1,"15: NK cell_1"
"MCF2L2",0.156952156808405,1.13593801700181,0.019,0.009,1,"15: NK cell_1"
"ZNF283",0.0873636470725609,-1.13413254720623,0.012,0.022,1,"15: NK cell_1"
"TMEM265",0.220460761751131,-1.13187093829722,0.009,0.015,1,"15: NK cell_1"
"ANKEF1",0.181238299475824,1.12935513214891,0.014,0.007,1,"15: NK cell_1"
"USHBP1",0.362383401483889,1.12844416347321,0.013,0.007,1,"15: NK cell_1"
"MREG",0.0356756635889331,1.12838536420329,0.018,0.007,1,"15: NK cell_1"
"LIX1-AS1",0.148855542954168,-1.12632435247061,0.006,0.013,1,"15: NK cell_1"
"RAPH1",0.0517226639429455,-1.12229011216601,0.008,0.017,1,"15: NK cell_1"
"MYRIP",0.286554480000175,1.12049187309647,0.01,0.005,1,"15: NK cell_1"
"TM4SF19-AS1",0.12288884946403,1.11949916324908,0.015,0.007,1,"15: NK cell_1"
"ENSG00000285801",0.0504871944308798,1.11784833404705,0.024,0.013,1,"15: NK cell_1"
"EOLA1",0.0347679551691614,1.11717598937314,0.028,0.012,1,"15: NK cell_1"
"ITGAD",0.110897810239503,-1.11693971284299,0.01,0.015,1,"15: NK cell_1"
"AP002812.2",0.187389161888587,-1.11683061154808,0.006,0.014,1,"15: NK cell_1"
"PRNCR1",0.173029867211485,1.1165364308243,0.01,0.004,1,"15: NK cell_1"
"KBTBD7",0.01307001764975,-1.1158130143884,0.021,0.04,1,"15: NK cell_1"
"ZCCHC24",0.188882312761382,-1.11458571535409,0.006,0.012,1,"15: NK cell_1"
"PATJ",0.0279340523662027,-1.11146799800033,0.012,0.025,1,"15: NK cell_1"
"ENSG00000284734",0.181548927478592,1.11124885266595,0.014,0.007,1,"15: NK cell_1"
"NUP153-AS1",0.107933773986405,1.11062429691268,0.018,0.008,1,"15: NK cell_1"
"TRDV2",0.423893006442385,-1.10951001641593,0.009,0.013,1,"15: NK cell_1"
"ENSG00000197813",0.240022653420142,1.10648771238215,0.011,0.005,1,"15: NK cell_1"
"AL355001.2",0.0496458658152545,-1.10624369081416,0.012,0.023,1,"15: NK cell_1"
"MARCHF3",0.000927682838424565,1.10301341817042,0.098,0.05,1,"15: NK cell_1"
"ENSG00000259972",0.229377295489967,1.1026228677492,0.011,0.005,1,"15: NK cell_1"
"AVPI1",0.11184145478104,-1.10076729328054,0.008,0.016,1,"15: NK cell_1"
"ACTR3-AS1",0.114122261705673,1.10072209137743,0.019,0.008,1,"15: NK cell_1"
"RGS16",0.073356945700971,1.09739926510883,0.026,0.013,1,"15: NK cell_1"
"SELENON",0.265648726222067,1.09534231929825,0.013,0.006,1,"15: NK cell_1"
"KANK3",0.118197373109823,-1.09472285806813,0.009,0.018,1,"15: NK cell_1"
"IL11RA",0.272867423189887,1.09309807495891,0.015,0.008,1,"15: NK cell_1"
"RFESD",0.214555083712743,1.09229510895961,0.013,0.006,1,"15: NK cell_1"
"Z94721.3",0.0831688839095143,1.09115160870072,0.011,0.005,1,"15: NK cell_1"
"NSUN5P1",0.0710739648114568,1.09047721672343,0.016,0.006,1,"15: NK cell_1"
"IL5RA",0.217447912306243,1.09032705663431,0.012,0.005,1,"15: NK cell_1"
"ENSG00000237798",0.20184369411036,1.08793500589186,0.013,0.006,1,"15: NK cell_1"
"TSPAN4",0.395209760132841,1.08741845243465,0.015,0.008,1,"15: NK cell_1"
"PLEKHN1",0.118272304713651,1.08620169751589,0.01,0.004,1,"15: NK cell_1"
"IQCH",0.173326601114181,1.08486957574275,0.012,0.005,1,"15: NK cell_1"
"C18orf54",0.164311631322517,1.0843406593414,0.016,0.008,1,"15: NK cell_1"
"STPG1",0.1868242909472,1.08205761322983,0.013,0.006,1,"15: NK cell_1"
"MRPL53",0.00140004146831757,1.08167685080463,0.051,0.022,1,"15: NK cell_1"
"LINC03033",0.458187051112763,1.0815036630649,0.01,0.005,1,"15: NK cell_1"
"AC008083.2",0.428872653694668,-1.07879034519375,0.007,0.013,1,"15: NK cell_1"
"ENSG00000290856",0.030961655039141,1.07782294684089,0.041,0.02,1,"15: NK cell_1"
"HSPA6",0.242267604973822,-1.07653129441929,0.02,0.02,1,"15: NK cell_1"
"INAFM2",0.171486437681436,-1.07637482669774,0.007,0.013,1,"15: NK cell_1"
"ENSG00000258181",0.104025450697244,1.07540279986288,0.015,0.006,1,"15: NK cell_1"
"NCS1",0.00668812880487601,1.07402524891783,0.047,0.022,1,"15: NK cell_1"
"RP9P",0.191087747669455,1.07127883834069,0.012,0.007,1,"15: NK cell_1"
"AC008393.1",0.38739299807923,-1.07086809324649,0.005,0.01,1,"15: NK cell_1"
"SDHAP4",0.00450413592489279,1.07016877253509,0.058,0.027,1,"15: NK cell_1"
"TMEM191A",0.202316417980396,1.06986112463264,0.017,0.008,1,"15: NK cell_1"
"TNKS1BP1",0.144444565092935,1.06895938400455,0.013,0.006,1,"15: NK cell_1"
"AC004974.1",0.284733190685087,-1.06784428972801,0.006,0.011,1,"15: NK cell_1"
"HLA-V",0.0618463415442786,1.06036662027444,0.01,0.003,1,"15: NK cell_1"
"CCDC183",0.247091542746665,1.05908793098101,0.011,0.005,1,"15: NK cell_1"
"AC090948.4",0.166364050641987,1.05771327287348,0.011,0.005,1,"15: NK cell_1"
"ZNF175",0.215467585320966,-1.05706651996924,0.01,0.017,1,"15: NK cell_1"
"AC091057.2",0.276085547900494,-1.05692226325973,0.008,0.014,1,"15: NK cell_1"
"MLF1",0.1334426996892,1.05474752649494,0.022,0.011,1,"15: NK cell_1"
"MARCHF2",0.00834074199099391,1.05391379937196,0.036,0.015,1,"15: NK cell_1"
"SULT1A1",0.406053862860483,1.05169390217394,0.013,0.007,1,"15: NK cell_1"
"EPHB6",0.33140964698524,-1.05092798431826,0.006,0.011,1,"15: NK cell_1"
"GALNT12",0.342291817621849,-1.0481116013863,0.007,0.012,1,"15: NK cell_1"
"ENSG00000265100",0.227900495648174,1.04740400791583,0.011,0.005,1,"15: NK cell_1"
"ENSG00000290835",0.150102527123288,1.04606945400737,0.016,0.007,1,"15: NK cell_1"
"ENSG00000265204",0.332132697892671,1.04509481870912,0.012,0.006,1,"15: NK cell_1"
"ACTN1",0.0196288871280043,-1.04240341334817,0.008,0.014,1,"15: NK cell_1"
"CAMKK2",0.0105346353101886,-1.04195762147463,0.022,0.038,1,"15: NK cell_1"
"ENSG00000285692",0.303238111959442,1.0387968461372,0.012,0.006,1,"15: NK cell_1"
"RAB35-AS1",0.138463772954304,1.037953613158,0.012,0.005,1,"15: NK cell_1"
