"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"CCR7",1.91303144522991e-09,-1.29079252937261,0.033,0.063,4.28825128762736e-05,"8: CTL-like"
"AC138123.1",2.36554415733251e-09,-1.0350946633888,0.08,0.158,5.30260378307655e-05,"8: CTL-like"
"EEF1A1",2.44416645908306e-09,-0.106522200712019,1,0.999,5.47884353468059e-05,"8: CTL-like"
"RPL13",4.59658175360703e-09,-0.123124009698428,1,0.999,0.000103036976588855,"8: CTL-like"
"GNLY",8.97055766671651e-09,0.0671231071162133,0.945,0.9,0.000201084020657117,"8: CTL-like"
"RPS15A",1.28354718471901e-08,-0.119689804377425,1,0.999,0.000287719936926613,"8: CTL-like"
"TGFBR3",1.73993948079348e-08,0.226668438530066,0.641,0.545,0.000390024834014667,"8: CTL-like"
"RPL18A",2.2261721401396e-08,-0.125299665312137,0.999,0.998,0.000499018746933693,"8: CTL-like"
"RPS13",3.55207934614793e-08,-0.134731359059022,0.995,0.992,0.000796234106232519,"8: CTL-like"
"ATP5MPL",3.65104537977052e-08,-0.883433837389705,0.085,0.153,0.00081841833232936,"8: CTL-like"
"RPS12",3.91760857979382e-08,-0.111674361206986,0.999,1,0.000878171139246583,"8: CTL-like"
"H1-4",3.961728001749e-08,0.508494257132033,0.405,0.293,0.000888060948872056,"8: CTL-like"
"NELL2",4.33320786273232e-08,-1.977748324626,0.012,0.036,0.000971331874510076,"8: CTL-like"
"GZMK",5.53329350350656e-08,-1.16744622934638,0.051,0.088,0.00124034307174603,"8: CTL-like"
"SAMD3",6.10685382364465e-08,0.24098870621767,0.681,0.614,0.00136891235310818,"8: CTL-like"
"EFHD2",8.50371933383331e-08,0.161400160678054,0.896,0.836,0.00190619372587207,"8: CTL-like"
"PRR5L",9.79892493566965e-08,0.330905949809974,0.437,0.34,0.00219652701357971,"8: CTL-like"
"HLA-A",1.95276678359362e-07,0.0832568212293117,0.999,0.999,0.00437732202210345,"8: CTL-like"
"ENSG00000258657",1.96137057503687e-07,0.760749268607488,0.122,0.066,0.00439660828100265,"8: CTL-like"
"ZEB2",2.42047578351491e-07,0.197778714248131,0.886,0.818,0.00542573851632703,"8: CTL-like"
"ATP5MD",2.5192068916698e-07,-0.698018972168169,0.121,0.196,0.00564705416836702,"8: CTL-like"
"SRGN",2.76342191085527e-07,0.238681108388318,0.947,0.906,0.00619448655537317,"8: CTL-like"
"RUNX1",2.78982911912536e-07,0.28615655001956,0.501,0.398,0.00625368095343141,"8: CTL-like"
"TIGIT",3.74895236672667e-07,-0.434655056090664,0.223,0.265,0.0084036516252545,"8: CTL-like"
"NUCB2",4.10485062096472e-07,-0.702087335558503,0.098,0.141,0.00920143315195451,"8: CTL-like"
"AC092821.3",4.15681646951743e-07,-1.11052688906876,0.06,0.112,0.00931791979807027,"8: CTL-like"
"HIST1H4C",4.45122214408671e-07,-0.674508870768377,0.128,0.204,0.00997785955818476,"8: CTL-like"
"PRF1",4.68531656040534e-07,0.0885224850936135,0.894,0.838,0.0105026056018046,"8: CTL-like"
"MT-ATP8",4.76563378438146e-07,-0.38411909244028,0.767,0.812,0.0106826446910695,"8: CTL-like"
"GAREM1",5.4271632313131e-07,-1.35444146475044,0.039,0.082,0.0121655290993114,"8: CTL-like"
"BNIP3",6.04922196026858e-07,-0.850453408557244,0.085,0.118,0.0135599359461381,"8: CTL-like"
"CSGALNACT1",6.35200885396723e-07,0.346092073883765,0.293,0.228,0.0142386630470529,"8: CTL-like"
"LINC-PINT",6.41576651748793e-07,0.28782849829306,0.653,0.529,0.0143815822256009,"8: CTL-like"
"FAM162A",7.1041302653314e-07,-0.673733485237277,0.146,0.181,0.0159246184027669,"8: CTL-like"
"RPL29",7.15354493532494e-07,-0.116160277563221,0.998,0.994,0.0160353863270244,"8: CTL-like"
"SLA2",7.66342829745074e-07,0.282301887078798,0.59,0.474,0.0171783408715656,"8: CTL-like"
"ENSG00000290922",7.95155179662122e-07,0.760732243087922,0.143,0.08,0.0178241985073061,"8: CTL-like"
"CD96",8.1407743373e-07,0.298219513440247,0.766,0.682,0.0182483597544917,"8: CTL-like"
"LEF1",8.93206576480365e-07,-1.69224949396816,0.017,0.038,0.0200221186183839,"8: CTL-like"
"RPS8",9.39255897496507e-07,-0.0963552578368425,0.994,0.997,0.0210543601982817,"8: CTL-like"
"DUSP10",9.99561321473336e-07,0.477365028579319,0.313,0.224,0.0224061665821463,"8: CTL-like"
"COX7C",1.18160594031074e-06,-0.185272035780255,0.816,0.823,0.0264868787580055,"8: CTL-like"
"RPL34",1.48335572801137e-06,-0.113961234081175,0.999,0.999,0.0332509019991028,"8: CTL-like"
"CRIP1",1.48505127078942e-06,0.143033926911743,0.978,0.955,0.0332889092860156,"8: CTL-like"
"PTPRJ",1.55295387827523e-06,0.239761035739325,0.642,0.551,0.0348110141354174,"8: CTL-like"
"CCL5",1.59144678269837e-06,-0.129853396690704,0.997,0.981,0.0356738710809666,"8: CTL-like"
"ALDOA",1.98490652381508e-06,-0.325777787565531,0.563,0.574,0.0444936646378388,"8: CTL-like"
"TRAPPC10",2.04794198751902e-06,0.242426788391031,0.507,0.44,0.0459066675922264,"8: CTL-like"
"RASA3",2.11673472346949e-06,0.265234217901779,0.632,0.548,0.0474487255612922,"8: CTL-like"
"FTL",2.18640149040124e-06,-0.184533715964908,0.964,0.967,0.0490103758088343,"8: CTL-like"
"PTGER4",2.41192125218832e-06,0.345415984938296,0.376,0.286,0.0540656267890533,"8: CTL-like"
"IRF1-AS1",2.70440914025687e-06,0.301878835247397,0.439,0.33,0.060622035287998,"8: CTL-like"
"RASGEF1B",2.85416106457098e-06,0.204799020541736,0.475,0.371,0.063978874423423,"8: CTL-like"
"NFATC2",2.94636516187276e-06,0.22250632466251,0.685,0.592,0.0660457214685398,"8: CTL-like"
"GYPC",3.20252806970548e-06,-0.338097726804769,0.378,0.418,0.071787869210518,"8: CTL-like"
"RPS3A",3.39286343677289e-06,-0.11275129380407,0.988,0.992,0.076054426798701,"8: CTL-like"
"MARCH6",3.42233238187938e-06,-1.13929562181515,0.026,0.06,0.0767150026722082,"8: CTL-like"
"SYTL3",3.62097851871465e-06,0.2355289754633,0.496,0.391,0.0811678544755075,"8: CTL-like"
"DARS",3.79530584811123e-06,-0.886067306623981,0.048,0.087,0.0850755758912614,"8: CTL-like"
"MTSS1",3.85170292468154e-06,0.25232450969899,0.397,0.316,0.0863397727596613,"8: CTL-like"
"MT-ATP6",3.8975688793116e-06,0.191345968973328,0.897,0.856,0.0873679039986489,"8: CTL-like"
"RPLP2",3.93883686763545e-06,-0.107400793476116,0.991,0.979,0.0882929672249163,"8: CTL-like"
"MATR3.1",4.37118514828092e-06,-0.805098478658865,0.066,0.116,0.0979844862838651,"8: CTL-like"
"IL32",4.37123503142987e-06,-0.249661800859576,0.886,0.865,0.097985604464532,"8: CTL-like"
"MIR142HG",5.15955417622311e-06,0.391778106063005,0.297,0.212,0.115656566414217,"8: CTL-like"
"MYH9",5.31563096459077e-06,0.163484602283351,0.832,0.757,0.119155183702267,"8: CTL-like"
"CHASERR",5.40283652115819e-06,0.288433535139494,0.528,0.417,0.121109983458282,"8: CTL-like"
"H4C3",5.92543214137985e-06,0.287883782758853,0.517,0.409,0.132824486881171,"8: CTL-like"
"RPS23",6.62774047074515e-06,-0.112230679305616,0.999,0.998,0.148567430392223,"8: CTL-like"
"MXD4",6.82736044320387e-06,0.292109336493469,0.62,0.532,0.153042111694858,"8: CTL-like"
"CUTA",6.94507680902899e-06,-0.403831466749656,0.273,0.308,0.155680841751194,"8: CTL-like"
"PHB",7.03696180520399e-06,-1.1129101163577,0.033,0.069,0.157740535825453,"8: CTL-like"
"AC008105.3",7.62982639931051e-06,-1.09385137047047,0.04,0.079,0.171030188566944,"8: CTL-like"
"EPRS",8.17961970862663e-06,-1.0991619822408,0.033,0.069,0.183354355388575,"8: CTL-like"
"PBRM1",8.41527014410649e-06,0.221222763234598,0.354,0.271,0.188636695550291,"8: CTL-like"
"RPL36",9.19839830256588e-06,-0.109074971744958,0.995,0.992,0.206191296350317,"8: CTL-like"
"SAMSN1",9.27702327112672e-06,0.278468950121819,0.717,0.624,0.207953753645577,"8: CTL-like"
"STAT4",9.77090322882969e-06,0.261304159986033,0.638,0.558,0.219024566777446,"8: CTL-like"
"NHERF1",1.00300299086458e-05,0.313876296898522,0.503,0.394,0.224833150432204,"8: CTL-like"
"GNG2",1.05072921967421e-05,0.212181230888881,0.836,0.764,0.235531461882171,"8: CTL-like"
"FCGR3A",1.05509312865744e-05,0.194376429754579,0.358,0.282,0.236509675719851,"8: CTL-like"
"HLA-C",1.0562786672902e-05,0.074474673988699,0.999,1,0.236775426059771,"8: CTL-like"
"GPI",1.07494343015572e-05,-0.573332537323538,0.311,0.324,0.240959319303705,"8: CTL-like"
"H2AFV",1.0974227760324e-05,-0.552374214114929,0.089,0.139,0.245998289475424,"8: CTL-like"
"NPC1",1.09747412564978e-05,0.356970290101195,0.306,0.233,0.246009800005654,"8: CTL-like"
"AGPAT4",1.1104894186821e-05,0.339428818448084,0.429,0.334,0.248927308091779,"8: CTL-like"
"TM4SF19",1.1436421442854e-05,0.229389332090957,0.141,0.1,0.256358823063015,"8: CTL-like"
"UBB",1.27904770864885e-05,0.146266311902808,0.934,0.896,0.286711334370726,"8: CTL-like"
"SEPTIN9",1.48396406768239e-05,-0.292085044450273,0.491,0.541,0.332645385411684,"8: CTL-like"
"CLEC2B",1.56906252928582e-05,0.211579044537647,0.788,0.719,0.35172105656471,"8: CTL-like"
"RACK1",1.61927192665727e-05,-0.110074858335659,0.973,0.974,0.362975995079493,"8: CTL-like"
"RPS18",1.70057417032517e-05,-0.0823811178256664,1,1,0.38120070602009,"8: CTL-like"
"CAPG",1.716550568554e-05,-1.65802676586907,0.006,0.017,0.384781975447064,"8: CTL-like"
"STK4",1.73353841867166e-05,0.140179859047828,0.843,0.776,0.388589971929439,"8: CTL-like"
"ZFYVE28",1.76538636216195e-05,0.330504469926738,0.342,0.27,0.395729006942223,"8: CTL-like"
"H1-3",1.76782928909433e-05,0.536414191686737,0.209,0.138,0.396276613443386,"8: CTL-like"
"UQCC3",1.80888851667416e-05,-0.759507217308506,0.071,0.101,0.405480449897679,"8: CTL-like"
"SELPLG",1.82936058545585e-05,0.214621593849485,0.743,0.669,0.410069468835784,"8: CTL-like"
"BNIP3L",1.85307492298877e-05,-0.248605394095497,0.349,0.337,0.415385274737163,"8: CTL-like"
"GALNT6",1.92948383620992e-05,0.634794127499593,0.113,0.068,0.432513096724816,"8: CTL-like"
"ADSS2",1.95606722029973e-05,0.403870106816563,0.391,0.293,0.438472028102387,"8: CTL-like"
"SYTL2",2.12275442433362e-05,0.305510219509879,0.424,0.342,0.475836631758625,"8: CTL-like"
"COPS3",2.17434075702455e-05,0.401445498754012,0.241,0.17,0.487400224094622,"8: CTL-like"
"C5orf56",2.33640098801656e-05,-0.63459354794153,0.114,0.179,0.523727645473792,"8: CTL-like"
"ZNRD1",2.4764996714438e-05,-0.833681034179683,0.056,0.097,0.555132166350843,"8: CTL-like"
"LYAR",2.48709989110673e-05,-0.28238713400958,0.578,0.589,0.557508311590485,"8: CTL-like"
"SLFN5",2.70717589656236e-05,0.194648757172979,0.679,0.602,0.606840548973418,"8: CTL-like"
"FAM49B",2.71265700333938e-05,-0.655450159069915,0.103,0.159,0.608069193868555,"8: CTL-like"
"TRAT1",2.76368918676679e-05,-0.324815349364728,0.118,0.148,0.619508568105645,"8: CTL-like"
"CBWD5",2.82751246093151e-05,-1.8146868065438,0.015,0.042,0.633815193242407,"8: CTL-like"
"ANXA1",2.8572772406545e-05,0.163810297188215,0.92,0.876,0.640487266265112,"8: CTL-like"
"EEF1G",2.90149405410342e-05,-0.166109166933197,0.797,0.805,0.650398907167822,"8: CTL-like"
"RPL32",3.09308817720433e-05,-0.094598510553805,1,1,0.693346645802123,"8: CTL-like"
"C1orf21",3.13689656236022e-05,0.224457268083322,0.684,0.619,0.703166733418668,"8: CTL-like"
"RPS4X",3.16993789142762e-05,-0.0939107179062191,0.998,0.995,0.710573277742414,"8: CTL-like"
"CORO1B",3.3889004760125e-05,-0.666674404282026,0.128,0.168,0.759655930702961,"8: CTL-like"
"AC006369.1",3.40546482603078e-05,-1.24177870734338,0.038,0.076,0.76336899540306,"8: CTL-like"
"TPT1",3.53257438770254e-05,-0.0934518942452094,0.997,0.995,0.791861874747401,"8: CTL-like"
"ZC3H12B",3.59301411698316e-05,-1.05596844365292,0.026,0.044,0.805410044462946,"8: CTL-like"
"TUT7",3.98736571423352e-05,0.261699540811923,0.372,0.284,0.893807898502586,"8: CTL-like"
"ENSG00000276241",3.9910612753582e-05,0.262289014470128,0.271,0.214,0.894636295484295,"8: CTL-like"
"RPL37",4.05008693529357e-05,-0.0878791958745087,0.996,0.998,0.907867487415407,"8: CTL-like"
"CYRIB",4.34694450933328e-05,0.335504872942014,0.438,0.33,0.974411081212149,"8: CTL-like"
"TPI1",4.36005862426107e-05,-0.278390917628072,0.665,0.644,0.977350741214362,"8: CTL-like"
"IGFBP2",5.80972627346171e-05,-3.82608009344938,0.003,0.011,1,"8: CTL-like"
"BEX2",0.00158251804936395,-2.7352825699082,0.002,0.01,1,"8: CTL-like"
"SPINT2",0.00123595188160047,-2.131925292769,0.002,0.01,1,"8: CTL-like"
"TRBJ2-2P",0.000449509178564059,-2.08463123083762,0.009,0.027,1,"8: CTL-like"
"AC006449.6",0.000434581432786434,-2.00340390981675,0.004,0.015,1,"8: CTL-like"
"NRGN",0.0171688507947636,1.98381544100315,0.02,0.012,1,"8: CTL-like"
"ENSG00000289496",0.00425796479913308,1.98097613137595,0.01,0.002,1,"8: CTL-like"
"ENSG00000271727",0.00457566999793272,1.96655102242211,0.013,0.004,1,"8: CTL-like"
"IL21R-AS1",0.0311534323607838,1.9093979251398,0.011,0.004,1,"8: CTL-like"
"RETREG1",0.000374789910521906,-1.87946753125114,0.005,0.016,1,"8: CTL-like"
"ENSG00000286817",0.00508037335469149,1.82005708833565,0.012,0.004,1,"8: CTL-like"
"AL135925.1",0.014784731539474,-1.8198835445206,0.004,0.012,1,"8: CTL-like"
"TMEM159",0.000480241288032229,-1.79119758245186,0.007,0.024,1,"8: CTL-like"
"AC087239.1",0.0384990226347727,-1.78612521209885,0.007,0.015,1,"8: CTL-like"
"MAN1B1-DT",0.0327786901013787,-1.71667363690737,0.004,0.011,1,"8: CTL-like"
"C20orf27",0.000399943255443667,-1.69123191742189,0.007,0.021,1,"8: CTL-like"
"AC016831.7",0.0616228513308178,-1.68926268872545,0.004,0.01,1,"8: CTL-like"
"WDR34",0.0240913498998724,-1.64310040883684,0.004,0.01,1,"8: CTL-like"
"ENSG00000289959",0.0329226632834985,1.64032212872563,0.01,0.004,1,"8: CTL-like"
"ICK",0.122925273382235,-1.62463189011367,0.005,0.012,1,"8: CTL-like"
"RPARP-AS1",0.0338669395809028,-1.61436393182463,0.006,0.015,1,"8: CTL-like"
"LMNTD2",0.0635843796021483,-1.58164841840072,0.004,0.01,1,"8: CTL-like"
"UHRF1BP1L",0.000118007788685489,-1.58070184970338,0.012,0.034,1,"8: CTL-like"
"TRAV23DV6",0.0392037746257102,-1.55229568809737,0.009,0.014,1,"8: CTL-like"
"FAM88B",0.0619781835485699,1.54891913658281,0.012,0.005,1,"8: CTL-like"
"ENSG00000270871",0.0278454892382877,1.54472270617096,0.012,0.004,1,"8: CTL-like"
"MKI67",0.0811802637560349,1.53011676610697,0.017,0.006,1,"8: CTL-like"
"AKAP7",0.000926739336575641,-1.52458628221539,0.009,0.021,1,"8: CTL-like"
"AC018521.5",0.085322251762771,-1.52434372882483,0.004,0.011,1,"8: CTL-like"
"SPDYE18",0.0217604640418913,1.51516179263268,0.012,0.004,1,"8: CTL-like"
"ENSG00000253653",0.0340972696100566,1.51100564516309,0.01,0.003,1,"8: CTL-like"
"AC009495.3",0.0312731860050263,-1.5093585588165,0.004,0.013,1,"8: CTL-like"
"EMSY-DT",0.0237441678842747,1.50292528130667,0.012,0.004,1,"8: CTL-like"
"ERCC2",0.00142806670912131,-1.49828806209818,0.008,0.017,1,"8: CTL-like"
"ENSG00000291130",0.0183685100352521,1.48812926489807,0.013,0.005,1,"8: CTL-like"
"HLA-DQA2",0.0283476385579009,-1.48192809738975,0.006,0.015,1,"8: CTL-like"
"ENSG00000285955",0.00483545842783593,1.48148776613588,0.013,0.004,1,"8: CTL-like"
"HAVCR1",0.00235534151692737,1.47685812994655,0.019,0.006,1,"8: CTL-like"
"TLE2",0.0706381288935493,1.47601094942441,0.01,0.004,1,"8: CTL-like"
"ENSG00000276900",0.00437432349553089,1.47299204624083,0.01,0.003,1,"8: CTL-like"
"AL022157.1",0.0468390285273764,-1.46673887645796,0.003,0.01,1,"8: CTL-like"
"AL683807.1",0.15091109877919,-1.46533504590723,0.004,0.011,1,"8: CTL-like"
"TM6SF1",0.0174311470734425,1.46040346027751,0.015,0.005,1,"8: CTL-like"
"AL365295.1",0.0823341580478988,-1.4381458107523,0.005,0.011,1,"8: CTL-like"
"ENSG00000287299",0.113862844430791,1.42609739483419,0.013,0.006,1,"8: CTL-like"
"IL10",0.00872457561680614,1.42399045365532,0.01,0.002,1,"8: CTL-like"
"ENSG00000235852",0.0397850578013811,1.42229810340893,0.015,0.006,1,"8: CTL-like"
"PPBP",0.167194554307832,1.41763691441192,0.013,0.008,1,"8: CTL-like"
"AC100810.1",0.00941539682776993,-1.41716062814837,0.009,0.021,1,"8: CTL-like"
"SLC2A11",0.00216329995387225,-1.40496601109677,0.011,0.024,1,"8: CTL-like"
"NRBP2",0.053530232232118,-1.40115792316031,0.004,0.011,1,"8: CTL-like"
"MYC",0.00181935134776526,-1.39311362272574,0.011,0.019,1,"8: CTL-like"
"BMP8A",0.0514150367915509,1.39044299817248,0.015,0.006,1,"8: CTL-like"
"IGF1R",0.014391424504632,-1.38992062626486,0.006,0.014,1,"8: CTL-like"
"AP002748.4",0.0781541111129176,-1.38579868311325,0.005,0.011,1,"8: CTL-like"
"H2BC9",0.235351214426099,1.38251001327106,0.016,0.008,1,"8: CTL-like"
"BEX3",0.00670997135587003,-1.38075371560255,0.004,0.01,1,"8: CTL-like"
"AC078785.1",0.114931678510569,-1.37543452854821,0.004,0.01,1,"8: CTL-like"
"LINC02803",0.0116080611077876,1.37336378441256,0.017,0.007,1,"8: CTL-like"
"C16orf70",0.0130956264093347,-1.36494943071772,0.004,0.014,1,"8: CTL-like"
"AC136475.1",0.0092552119399516,-1.36016004802694,0.007,0.019,1,"8: CTL-like"
"AC016065.1",0.353268027728447,-1.35798358057073,0.008,0.013,1,"8: CTL-like"
"TPX2",0.0900619262725932,1.35747390570149,0.02,0.01,1,"8: CTL-like"
"ENSG00000290535",0.0198883312953042,1.35530281284428,0.011,0.004,1,"8: CTL-like"
"SCUBE3",0.0676591175567117,1.35048375777182,0.01,0.004,1,"8: CTL-like"
"FRG1-DT",0.0314585533321355,-1.34229152295843,0.004,0.01,1,"8: CTL-like"
"NPTX2",0.105119208651455,1.33958256828899,0.012,0.006,1,"8: CTL-like"
"AL137857.1",0.0298065772773462,-1.31922650843715,0.008,0.017,1,"8: CTL-like"
"CAPS",0.0918304526734939,-1.31848899177677,0.004,0.01,1,"8: CTL-like"
"ENSG00000273338",0.140003589806862,1.29271519442566,0.01,0.005,1,"8: CTL-like"
"RCAN3",8.70457722232068e-05,-1.28857813539857,0.018,0.033,1,"8: CTL-like"
"C16orf58",0.0821382112162485,-1.28744657801901,0.009,0.017,1,"8: CTL-like"
"CYHR1",0.000201168833385475,-1.28625198837238,0.017,0.039,1,"8: CTL-like"
"DDTL",0.121546353410386,-1.27269905808697,0.006,0.011,1,"8: CTL-like"
"TMEM161B-AS1",0.00301818075655096,-1.26764387900812,0.017,0.033,1,"8: CTL-like"
"IFNG-AS1",0.00623503244050008,-1.26464722428006,0.02,0.026,1,"8: CTL-like"
"LINC00996",0.100887414230371,1.25853830310766,0.015,0.008,1,"8: CTL-like"
"AL162253.2",0.0675668685725594,-1.25723124872831,0.007,0.015,1,"8: CTL-like"
"CCDC58",0.0602462730284242,-1.25463004032123,0.006,0.013,1,"8: CTL-like"
"AC119396.1",0.00655591053357784,-1.25458366962002,0.015,0.028,1,"8: CTL-like"
"ACTN1",0.0424855800503799,-1.25130593032214,0.005,0.01,1,"8: CTL-like"
"USP46-DT",0.245609446023787,1.2476871152626,0.01,0.005,1,"8: CTL-like"
"CAPN12",0.000442770308378862,-1.24726375126909,0.005,0.016,1,"8: CTL-like"
"ENSG00000234185",0.0517807924494898,1.24341469382059,0.012,0.005,1,"8: CTL-like"
"ATP6V0D1-DT",0.0035908965481326,1.24072532270465,0.028,0.012,1,"8: CTL-like"
"AC005562.1",0.028430300856686,-1.23916462045483,0.009,0.018,1,"8: CTL-like"
"ENSG00000260927",0.0238414286226167,1.23214252890993,0.015,0.005,1,"8: CTL-like"
"MAMSTR",0.0788692538530786,-1.23071004203046,0.007,0.012,1,"8: CTL-like"
"ENSG00000291283",0.045114772311767,1.22309152975226,0.018,0.01,1,"8: CTL-like"
"HLA-DRB6",0.0635675541877053,1.21878816090699,0.01,0.004,1,"8: CTL-like"
"ENSG00000255670",0.0727972680386342,1.19659206867448,0.013,0.005,1,"8: CTL-like"
"MARCH2",0.0066122758611467,-1.19575649908311,0.015,0.029,1,"8: CTL-like"
"SEMA4F",0.0951119926232,-1.19414759365167,0.006,0.012,1,"8: CTL-like"
"EGR2",0.00858075088514339,1.19357870840972,0.023,0.009,1,"8: CTL-like"
"ABTB2",0.00868054735118662,1.19205622635356,0.023,0.01,1,"8: CTL-like"
"PCMTD1-DT",0.189457709218044,-1.187868247875,0.006,0.01,1,"8: CTL-like"
"LINC02802",0.107218396116896,-1.18717658415269,0.004,0.011,1,"8: CTL-like"
"HILPDA",0.0546551795935243,-1.18369882776835,0.006,0.012,1,"8: CTL-like"
"HIST1H2AE",0.151015633065464,-1.18223933692453,0.009,0.014,1,"8: CTL-like"
"CDK1",0.0662229964249153,1.18084274322312,0.02,0.008,1,"8: CTL-like"
"AC027097.1",0.216528363973274,-1.18002372787211,0.005,0.01,1,"8: CTL-like"
"CHRNE",0.0407276500263463,1.17995865274262,0.02,0.01,1,"8: CTL-like"
"ZADH2",0.0770704056052099,-1.1753007391768,0.007,0.015,1,"8: CTL-like"
"DUSP7",0.0101945719867878,-1.17085138113892,0.008,0.018,1,"8: CTL-like"
"TMOD1",0.0550127477116466,1.16861008113149,0.011,0.005,1,"8: CTL-like"
"GATD3A",0.00735109992971312,-1.16811318034894,0.014,0.03,1,"8: CTL-like"
"AL139011.1",0.0526454682870519,-1.16671742257364,0.007,0.014,1,"8: CTL-like"
"DIP2C",0.0585438511293137,-1.16651908148718,0.005,0.011,1,"8: CTL-like"
"TRAV27",0.131283411017084,-1.16534851281034,0.009,0.015,1,"8: CTL-like"
"AIFM2",0.0956202732467266,-1.16463901572878,0.005,0.011,1,"8: CTL-like"
"ENSG00000288956",0.0490495544393679,1.16299113946775,0.012,0.004,1,"8: CTL-like"
"AP002387.2",0.0162641955852373,-1.16149652286868,0.015,0.03,1,"8: CTL-like"
"CCDC84",0.0974846860024314,-1.15714747314447,0.011,0.021,1,"8: CTL-like"
"RPS10-NUDT3",0.0112259048460207,-1.15703208420941,0.021,0.037,1,"8: CTL-like"
"RMRP",0.0423213661979457,-1.15530368424413,0.014,0.027,1,"8: CTL-like"
"H2BC6",0.0246589561155022,1.15244762154215,0.017,0.007,1,"8: CTL-like"
"C1orf198",0.0499297476383612,-1.14969901886381,0.004,0.011,1,"8: CTL-like"
"ENSG00000276517",0.041872729674209,1.14801451181735,0.012,0.005,1,"8: CTL-like"
"FAM160A2",0.040868358274618,-1.14625758075101,0.009,0.019,1,"8: CTL-like"
"GINS4",0.201588067744457,-1.14216866361498,0.007,0.011,1,"8: CTL-like"
"FBXO41",0.063422902562435,-1.13995893069587,0.009,0.014,1,"8: CTL-like"
"ITGA6",0.0639365923256991,-1.13901262276015,0.006,0.011,1,"8: CTL-like"
"UBTD1",0.0853120160378718,-1.13756646635542,0.005,0.011,1,"8: CTL-like"
"GARS",0.000804339909825385,-1.13464931527469,0.026,0.047,1,"8: CTL-like"
