"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"AC027018.1",0.730798343987939,1.00364610214807,0.011,0.007,1,"27: GZMK+ CD8 T cell"
"ST8SIA6-AS1",0.524596154139919,1.00362332687123,0.037,0.018,1,"27: GZMK+ CD8 T cell"
"AL132780.1",0.465289275776609,1.00274121631633,0.011,0.004,1,"27: GZMK+ CD8 T cell"
"KPNB1-DT",0.358992631710969,1.00259340219798,0.033,0.013,1,"27: GZMK+ CD8 T cell"
"NBPF15",0.0107889325864542,-1.00223168887815,0.018,0.052,1,"27: GZMK+ CD8 T cell"
"ZDHHC2",0.00793904590346675,-1.00221478046448,0.066,0.111,1,"27: GZMK+ CD8 T cell"
"AMIGO1",0.528338288733868,-1.00213452160143,0.015,0.024,1,"27: GZMK+ CD8 T cell"
"NPM3",0.0977010025529057,-1.00101116317383,0.029,0.043,1,"27: GZMK+ CD8 T cell"
"OMG",0.783307545016977,1.00065544523123,0.015,0.008,1,"27: GZMK+ CD8 T cell"
"RNF144B",0.506814323900754,-1.00060488936319,0.004,0.01,1,"27: GZMK+ CD8 T cell"
"PDCD2L",0.114190772991251,-0.999996114718791,0.048,0.069,1,"27: GZMK+ CD8 T cell"
"IL1B",0.775806604953474,-0.999463082372215,0.011,0.019,1,"27: GZMK+ CD8 T cell"
"CTBP1-DT",0.0603039687432981,0.999432217645386,0.125,0.059,1,"27: GZMK+ CD8 T cell"
"KLHL23",0.547688977840327,0.99845730164156,0.033,0.014,1,"27: GZMK+ CD8 T cell"
"DAPP1",0.432369290540966,-0.998227900115559,0.033,0.035,1,"27: GZMK+ CD8 T cell"
"FNIP2",0.62190117236528,-0.997814850422503,0.015,0.021,1,"27: GZMK+ CD8 T cell"
"ENSG00000267698",0.973571185189205,0.997270706670508,0.011,0.008,1,"27: GZMK+ CD8 T cell"
"F8",0.63570242575382,-0.997180829508086,0.022,0.028,1,"27: GZMK+ CD8 T cell"
"ZBTB18",0.665005358312386,-0.996711576516722,0.011,0.017,1,"27: GZMK+ CD8 T cell"
"WDR5B",0.791130466346179,0.996466693982453,0.026,0.016,1,"27: GZMK+ CD8 T cell"
"TRAV35",0.576802900865903,0.996464828704105,0.022,0.01,1,"27: GZMK+ CD8 T cell"
"SPATC1L",0.0859222949896679,-0.995769408088007,0.007,0.021,1,"27: GZMK+ CD8 T cell"
"NEURL2",0.213611534064531,0.994634998698364,0.026,0.008,1,"27: GZMK+ CD8 T cell"
"ENSG00000234915",0.114126824527805,-0.994517068126015,0.029,0.045,1,"27: GZMK+ CD8 T cell"
"SYPL1",0.000332440857381421,-0.994332898119776,0.14,0.191,1,"27: GZMK+ CD8 T cell"
"PRTFDC1",0.351155039465843,0.994230375082522,0.029,0.013,1,"27: GZMK+ CD8 T cell"
"TRAV23DV6",0.3205524654895,0.994045352647276,0.022,0.021,1,"27: GZMK+ CD8 T cell"
"ZNF761",0.0775798756953043,-0.993467084342131,0.066,0.098,1,"27: GZMK+ CD8 T cell"
"LBX2",0.746906551196284,0.992331903623443,0.022,0.012,1,"27: GZMK+ CD8 T cell"
"FAM241A",0.148572651270248,-0.990517095264167,0.051,0.065,1,"27: GZMK+ CD8 T cell"
"SREBF1",0.0415644424395721,-0.99047841876275,0.051,0.087,1,"27: GZMK+ CD8 T cell"
"TAZ",0.150244275923291,-0.990366466680694,0.077,0.107,1,"27: GZMK+ CD8 T cell"
"ENSG00000289135",0.0842855300576299,0.990315211470345,0.059,0.025,1,"27: GZMK+ CD8 T cell"
"XCL2",0.268289088001807,0.989783253430627,0.051,0.068,1,"27: GZMK+ CD8 T cell"
"PTPDC1",0.481724894109111,-0.989501231822196,0.004,0.011,1,"27: GZMK+ CD8 T cell"
"ACCS",0.2147275412666,0.98869651105879,0.029,0.013,1,"27: GZMK+ CD8 T cell"
"CCDC146",0.11430476472066,0.987526503456079,0.125,0.065,1,"27: GZMK+ CD8 T cell"
"ENSG00000275119",0.0287109850319734,0.987418158172432,0.044,0.014,1,"27: GZMK+ CD8 T cell"
"PABIR1",0.0020698034451774,0.98734298013198,0.136,0.054,1,"27: GZMK+ CD8 T cell"
"ENSG00000267002",0.266535405825435,0.986855360174292,0.037,0.016,1,"27: GZMK+ CD8 T cell"
"ENSG00000291042",0.242624804386811,0.986793079470914,0.018,0.005,1,"27: GZMK+ CD8 T cell"
"SMARCA5-AS1",0.649982860397596,-0.985668578376147,0.037,0.04,1,"27: GZMK+ CD8 T cell"
"DNAH14",0.952295465212473,0.984424894809607,0.022,0.014,1,"27: GZMK+ CD8 T cell"
"MLC1",0.176362531758107,0.983601978518768,0.022,0.01,1,"27: GZMK+ CD8 T cell"
"ENSG00000287387",0.184810763371124,0.983497555398928,0.029,0.011,1,"27: GZMK+ CD8 T cell"
"UQCC6",0.131781685826616,0.982467207677665,0.07,0.03,1,"27: GZMK+ CD8 T cell"
"IQCG",0.701269960402371,-0.982245263237711,0.033,0.04,1,"27: GZMK+ CD8 T cell"
"AC073842.2",0.562033294020081,0.982182659823905,0.011,0.004,1,"27: GZMK+ CD8 T cell"
"SPRY3",0.52222737083836,0.982041186114185,0.022,0.011,1,"27: GZMK+ CD8 T cell"
"ENSG00000259589",0.255618019231445,-0.980670913666095,0.026,0.04,1,"27: GZMK+ CD8 T cell"
"FBXO39",0.727016297945451,0.980650395507998,0.018,0.011,1,"27: GZMK+ CD8 T cell"
"TRAV8-2",0.134704724278714,-0.980420798268268,0.092,0.086,1,"27: GZMK+ CD8 T cell"
"TOP3B",0.514747086008821,-0.980372499530064,0.062,0.065,1,"27: GZMK+ CD8 T cell"
"C1orf159",0.35703101482429,-0.979984934219634,0.037,0.046,1,"27: GZMK+ CD8 T cell"
"CHST7",0.140452519920371,-0.978994934997163,0.037,0.063,1,"27: GZMK+ CD8 T cell"
"ACSM3",0.597429264097528,-0.978056947103334,0.004,0.01,1,"27: GZMK+ CD8 T cell"
"DERPC",0.211531629786092,-0.977735372819562,0.018,0.028,1,"27: GZMK+ CD8 T cell"
"MT1E",0.00415271159823927,0.977631457776433,0.415,0.237,1,"27: GZMK+ CD8 T cell"
"ZNF385A",0.922841259266787,-0.977600231592692,0.011,0.011,1,"27: GZMK+ CD8 T cell"
"CDRT4",0.751009077058334,0.977259526377724,0.018,0.01,1,"27: GZMK+ CD8 T cell"
"ENSG00000233223",0.21704272530815,0.976890944893657,0.051,0.023,1,"27: GZMK+ CD8 T cell"
"KLRC4",0.0290447876621223,-0.976692925262229,0.118,0.17,1,"27: GZMK+ CD8 T cell"
"LINC02863",0.182422224261134,0.975468577976738,0.026,0.01,1,"27: GZMK+ CD8 T cell"
"EPS15-AS1",0.141697336041572,0.975163316749602,0.088,0.047,1,"27: GZMK+ CD8 T cell"
"ENSG00000234185",0.484115970787984,0.975034093629827,0.015,0.006,1,"27: GZMK+ CD8 T cell"
"AC125494.1",0.418229665735324,-0.97491030349129,0.022,0.03,1,"27: GZMK+ CD8 T cell"
"SPRY2",0.319808539559224,-0.974731773950239,0.011,0.022,1,"27: GZMK+ CD8 T cell"
"ENSG00000289620",0.375174187379344,0.974589657879931,0.011,0.005,1,"27: GZMK+ CD8 T cell"
"SLC39A4",0.576412004892313,-0.97430752118277,0.04,0.046,1,"27: GZMK+ CD8 T cell"
"ANKRD6",0.713190044778178,-0.974289742842046,0.007,0.011,1,"27: GZMK+ CD8 T cell"
"NCS1",0.085795884340708,0.974172401561204,0.051,0.021,1,"27: GZMK+ CD8 T cell"
"IRS1",0.693253740215245,0.973564729652482,0.026,0.014,1,"27: GZMK+ CD8 T cell"
"ENSG00000228655",0.00224028314091915,0.973328797186012,0.21,0.103,1,"27: GZMK+ CD8 T cell"
"GARS-DT",0.301338887802923,-0.972565408157135,0.051,0.064,1,"27: GZMK+ CD8 T cell"
"AP1AR",0.0575106628180389,-0.972520773518539,0.074,0.088,1,"27: GZMK+ CD8 T cell"
"CCDC122",0.959952876239934,0.972164652528403,0.015,0.01,1,"27: GZMK+ CD8 T cell"
"ZKSCAN4",0.28876171733687,-0.971185807113385,0.022,0.036,1,"27: GZMK+ CD8 T cell"
"GFOD1",0.0292399786764875,0.971150482803351,0.173,0.085,1,"27: GZMK+ CD8 T cell"
"ACTL10",0.658857137560223,0.97084369443898,0.048,0.031,1,"27: GZMK+ CD8 T cell"
"MYO3B",0.188115236655912,0.970695343441695,0.015,0.004,1,"27: GZMK+ CD8 T cell"
"CD9",0.0917342526418877,-0.969881422898148,0.015,0.031,1,"27: GZMK+ CD8 T cell"
"ENSG00000289596",0.481601265562083,0.969552277299337,0.011,0.005,1,"27: GZMK+ CD8 T cell"
"IPO9-AS1",0.813619048381168,-0.969511382242046,0.011,0.013,1,"27: GZMK+ CD8 T cell"
"DTX1",0.0669221672847151,0.969187946305717,0.07,0.028,1,"27: GZMK+ CD8 T cell"
"CCDC39",0.927290022999076,0.969067154696546,0.018,0.012,1,"27: GZMK+ CD8 T cell"
"AL109628.2",0.626475605714197,0.968982571406524,0.018,0.008,1,"27: GZMK+ CD8 T cell"
"EIF3C",0.15164220365232,0.968906191415093,0.081,0.036,1,"27: GZMK+ CD8 T cell"
"RHBDD1",0.000860944641957973,0.96877385177563,0.165,0.069,1,"27: GZMK+ CD8 T cell"
"ENSG00000285948",0.950170746713813,0.968608344212066,0.015,0.007,1,"27: GZMK+ CD8 T cell"
"SYNGR3",0.604835705520495,0.968360426031759,0.015,0.007,1,"27: GZMK+ CD8 T cell"
"MN1",0.0345378283749578,0.968047197845182,0.092,0.041,1,"27: GZMK+ CD8 T cell"
"AK5",0.385586752806128,-0.967628854600894,0.004,0.012,1,"27: GZMK+ CD8 T cell"
"TRIM35",0.190373058176864,-0.967457410115025,0.051,0.071,1,"27: GZMK+ CD8 T cell"
"CRTC3-AS1",0.447652632894158,0.966878363744184,0.037,0.016,1,"27: GZMK+ CD8 T cell"
"C3orf33",0.391730595409465,-0.966712271401365,0.015,0.022,1,"27: GZMK+ CD8 T cell"
"UBXN6",0.00975904280557923,-0.966553504719425,0.081,0.123,1,"27: GZMK+ CD8 T cell"
"ICK",0.563113933363513,-0.966083879128225,0.026,0.033,1,"27: GZMK+ CD8 T cell"
"AL161725.1",0.494651890548068,-0.96531966534364,0.004,0.011,1,"27: GZMK+ CD8 T cell"
"NPW",0.418272841085307,0.965280764193632,0.022,0.007,1,"27: GZMK+ CD8 T cell"
"ZC3H12A-DT",0.484327397206066,0.965197126862968,0.044,0.022,1,"27: GZMK+ CD8 T cell"
"ENSG00000258181",0.0101199578915443,0.964762399926514,0.077,0.03,1,"27: GZMK+ CD8 T cell"
"TKFC",0.27263158040255,0.964126359734133,0.118,0.059,1,"27: GZMK+ CD8 T cell"
"CNTROB",0.299562102179406,0.964050826001015,0.07,0.033,1,"27: GZMK+ CD8 T cell"
"ENSG00000249492",0.198665329584311,0.963343980131285,0.018,0.006,1,"27: GZMK+ CD8 T cell"
"ERI1",0.0246033802134855,0.963287553090907,0.143,0.06,1,"27: GZMK+ CD8 T cell"
"FBXW8",0.173691813463942,0.963206054656749,0.099,0.051,1,"27: GZMK+ CD8 T cell"
"PER2",0.228264993884257,-0.962977927669332,0.044,0.064,1,"27: GZMK+ CD8 T cell"
"AC004889.1",0.644391282285716,-0.962910556934908,0.007,0.011,1,"27: GZMK+ CD8 T cell"
"FBXL19",0.43619046238882,-0.962593191649198,0.026,0.034,1,"27: GZMK+ CD8 T cell"
"GOLPH3-DT",0.600722771967813,0.961877735891369,0.011,0.004,1,"27: GZMK+ CD8 T cell"
"UPK3BL1",0.329780297128034,-0.961525644221678,0.029,0.05,1,"27: GZMK+ CD8 T cell"
"TPST1",0.720297908684575,0.961443483111248,0.022,0.012,1,"27: GZMK+ CD8 T cell"
"AL139317.5",0.344023474204493,0.960656070224557,0.011,0.002,1,"27: GZMK+ CD8 T cell"
"ENSG00000259007",0.258279815442716,0.960457983379952,0.026,0.011,1,"27: GZMK+ CD8 T cell"
"ENSG00000289558",0.911946549107185,0.960401600860959,0.011,0.006,1,"27: GZMK+ CD8 T cell"
"RUSF1",0.6078081768112,-0.959065529469603,0.022,0.023,1,"27: GZMK+ CD8 T cell"
"SOGA1",0.452640402491831,0.959053801569706,0.026,0.01,1,"27: GZMK+ CD8 T cell"
"KATNIP",0.0708267168695324,0.958889204789928,0.088,0.039,1,"27: GZMK+ CD8 T cell"
"ENSG00000273456",0.512020911450304,0.958867805135441,0.011,0.004,1,"27: GZMK+ CD8 T cell"
"MIR4422HG",0.558638221885697,0.958857731353083,0.018,0.01,1,"27: GZMK+ CD8 T cell"
"ENSG00000286177",0.707523330187365,0.958855270020676,0.018,0.01,1,"27: GZMK+ CD8 T cell"
"EFNA5",0.888239306481536,-0.958086302892997,0.033,0.037,1,"27: GZMK+ CD8 T cell"
"B4GALNT3",0.649367540587182,0.957446290236331,0.026,0.011,1,"27: GZMK+ CD8 T cell"
"ENSG00000242798",0.934555264716129,0.957040193971941,0.011,0.006,1,"27: GZMK+ CD8 T cell"
"SKIV2L",0.522679443538371,-0.956957566102143,0.055,0.062,1,"27: GZMK+ CD8 T cell"
"ZNF587B",0.100124796411146,0.956685844733909,0.062,0.029,1,"27: GZMK+ CD8 T cell"
"ENSG00000286787",0.833837986717971,0.955752469075962,0.037,0.022,1,"27: GZMK+ CD8 T cell"
"ENSG00000271380",0.262217482341693,0.955574379169976,0.037,0.017,1,"27: GZMK+ CD8 T cell"
"CACNB3",0.400132772297001,0.955498762364111,0.037,0.017,1,"27: GZMK+ CD8 T cell"
"H2AC20",0.272393374789224,0.95525226583464,0.114,0.057,1,"27: GZMK+ CD8 T cell"
"FLCN",0.182708245647806,0.955168997684337,0.129,0.071,1,"27: GZMK+ CD8 T cell"
"LINC00957",0.492387412883738,-0.954407167282712,0.022,0.025,1,"27: GZMK+ CD8 T cell"
"ENSG00000289872",0.280281516420015,0.953483960396126,0.026,0.01,1,"27: GZMK+ CD8 T cell"
"ENSG00000253736",0.681523318919766,0.953146562668323,0.018,0.014,1,"27: GZMK+ CD8 T cell"
"AC005944.1",0.478130398524009,-0.952965028801146,0.04,0.053,1,"27: GZMK+ CD8 T cell"
"SLC2A6",0.425842991709674,0.952810923613194,0.04,0.019,1,"27: GZMK+ CD8 T cell"
"ABCA3",0.955705994185984,0.95227617790861,0.015,0.01,1,"27: GZMK+ CD8 T cell"
"DAG1",0.144602261790371,-0.952090995097405,0.048,0.06,1,"27: GZMK+ CD8 T cell"
"BEX4",0.03070734602201,-0.95152917832717,0.096,0.135,1,"27: GZMK+ CD8 T cell"
"MPZL1",0.0943138302020585,-0.950418194588835,0.018,0.034,1,"27: GZMK+ CD8 T cell"
"INSL6",0.446087302205829,0.949602301916018,0.051,0.027,1,"27: GZMK+ CD8 T cell"
"SEMA7A",0.728565737889882,-0.949493328065864,0.018,0.019,1,"27: GZMK+ CD8 T cell"
"BCL10-AS1",0.953477228947574,0.949355648118042,0.011,0.008,1,"27: GZMK+ CD8 T cell"
"RARA",0.0396146226131869,-0.94878456789799,0.151,0.214,1,"27: GZMK+ CD8 T cell"
"IL19",0.167959358433478,0.948606468384293,0.037,0.012,1,"27: GZMK+ CD8 T cell"
"ENSG00000288012",0.327445910037297,0.948520806875759,0.015,0.005,1,"27: GZMK+ CD8 T cell"
"CCNA2",0.864445802053029,0.948426144892209,0.07,0.034,1,"27: GZMK+ CD8 T cell"
"FOXK2",0.197313890136459,-0.948015452700463,0.143,0.163,1,"27: GZMK+ CD8 T cell"
"DOT1L",0.128404678247382,-0.947605053599606,0.059,0.065,1,"27: GZMK+ CD8 T cell"
"DOK4",0.0656064023855274,0.947160434101392,0.029,0.007,1,"27: GZMK+ CD8 T cell"
"NRSN2-AS1",0.172435883289936,0.946714829167891,0.037,0.013,1,"27: GZMK+ CD8 T cell"
"EFCAB5",0.81603769047566,-0.946199330643888,0.037,0.031,1,"27: GZMK+ CD8 T cell"
"LIMD1-AS1",0.597769580957166,-0.94596706609488,0.011,0.016,1,"27: GZMK+ CD8 T cell"
"ENSG00000272540",0.998713537393083,0.945901415457652,0.022,0.014,1,"27: GZMK+ CD8 T cell"
"TRBV10-3",0.0610391535250118,0.945674240155711,0.066,0.034,1,"27: GZMK+ CD8 T cell"
"USP53",0.380010338619313,-0.945533286769284,0.037,0.057,1,"27: GZMK+ CD8 T cell"
"SH3TC1",0.0126350288560198,0.945103611210551,0.118,0.048,1,"27: GZMK+ CD8 T cell"
"ZNF763",0.806021768327622,0.943450799269051,0.022,0.012,1,"27: GZMK+ CD8 T cell"
"NLRP6",0.546355824179222,-0.943332675336529,0.011,0.018,1,"27: GZMK+ CD8 T cell"
"LZTS3",0.868976646453018,0.943291389527332,0.011,0.007,1,"27: GZMK+ CD8 T cell"
"CNFN",0.736686937872112,0.942802949869537,0.011,0.006,1,"27: GZMK+ CD8 T cell"
"ENSG00000287765",0.259197464642226,0.942636572961394,0.026,0.011,1,"27: GZMK+ CD8 T cell"
"PABIR2",0.205570326083816,0.942012834321134,0.07,0.04,1,"27: GZMK+ CD8 T cell"
"ENSG00000272277",0.570358599801594,0.941794877236677,0.026,0.012,1,"27: GZMK+ CD8 T cell"
"PPBP",0.722350003387178,0.941104009156085,0.018,0.011,1,"27: GZMK+ CD8 T cell"
"PRDX4",0.118670306622905,-0.940158173282226,0.062,0.08,1,"27: GZMK+ CD8 T cell"
"PPP1R13L",0.222147099308113,-0.940090310853372,0.022,0.037,1,"27: GZMK+ CD8 T cell"
"TRBV6-1",0.428374624679256,0.939609971335044,0.044,0.028,1,"27: GZMK+ CD8 T cell"
"ZNF441",0.340016623163666,-0.939600227535192,0.022,0.036,1,"27: GZMK+ CD8 T cell"
"ENSG00000270871",0.33212740089759,-0.939363460153197,0.007,0.018,1,"27: GZMK+ CD8 T cell"
"LIPE",0.149196809849118,-0.939342696795423,0.015,0.028,1,"27: GZMK+ CD8 T cell"
"H1-4",0.000143752648921144,0.939305827965607,0.445,0.273,1,"27: GZMK+ CD8 T cell"
"SCARF2",0.84622509666621,0.938898501253212,0.015,0.008,1,"27: GZMK+ CD8 T cell"
"CRIPAK",0.886061880494214,-0.938682474507139,0.007,0.01,1,"27: GZMK+ CD8 T cell"
"RALY-AS1",0.738700275549685,0.936939607518805,0.026,0.013,1,"27: GZMK+ CD8 T cell"
"AC009961.1",0.687905320379301,-0.936653930251088,0.007,0.01,1,"27: GZMK+ CD8 T cell"
"MYLK4",0.875086498713153,0.936628930986855,0.018,0.012,1,"27: GZMK+ CD8 T cell"
"GPR89A",0.231344226677921,-0.936419731749032,0.11,0.121,1,"27: GZMK+ CD8 T cell"
"GCSAM",0.407006570986986,-0.936236883238433,0.033,0.048,1,"27: GZMK+ CD8 T cell"
"FHIP1B",0.0460499653007128,0.934995382807779,0.107,0.054,1,"27: GZMK+ CD8 T cell"
"ENSG00000274425",0.638188053324459,0.933975021705885,0.037,0.019,1,"27: GZMK+ CD8 T cell"
"ENSG00000291185",0.486669937124878,-0.932885491754825,0.004,0.01,1,"27: GZMK+ CD8 T cell"
"TTTY14",0.792355331416737,-0.932691829089228,0.011,0.016,1,"27: GZMK+ CD8 T cell"
"AL731577.2",0.403164236340384,-0.932684675943219,0.004,0.012,1,"27: GZMK+ CD8 T cell"
"ATP2B1-AS1",0.427842535406669,-0.932494014598985,0.04,0.053,1,"27: GZMK+ CD8 T cell"
"HDX",0.304727605667516,0.932288316504423,0.026,0.008,1,"27: GZMK+ CD8 T cell"
"MARCH9",0.01971216875909,-0.932127307429047,0.074,0.122,1,"27: GZMK+ CD8 T cell"
"SEPTIN7-AS1",0.476540089860094,-0.932084570091788,0.004,0.011,1,"27: GZMK+ CD8 T cell"
"ABALON",0.225005196505721,0.932019475433266,0.026,0.008,1,"27: GZMK+ CD8 T cell"
"AC025165.2",0.618940690311828,0.930961537185284,0.011,0.005,1,"27: GZMK+ CD8 T cell"
"PLGLB1",0.879456247695435,-0.930549272615714,0.015,0.019,1,"27: GZMK+ CD8 T cell"
"MIR302CHG",0.987173176056938,0.930360368899033,0.018,0.012,1,"27: GZMK+ CD8 T cell"
"SLX1A",0.54320296516765,0.929681651993773,0.033,0.017,1,"27: GZMK+ CD8 T cell"
"ZC3HAV1L",0.300455177805294,0.92855202241208,0.121,0.064,1,"27: GZMK+ CD8 T cell"
"GLT8D2",0.794555723669036,-0.928097089500064,0.011,0.017,1,"27: GZMK+ CD8 T cell"
"ARF4-AS1",0.575625180722891,0.927988178150931,0.029,0.014,1,"27: GZMK+ CD8 T cell"
"SNX21",0.499644031552872,-0.927951591532683,0.007,0.011,1,"27: GZMK+ CD8 T cell"
"FP565260.6",0.702199656044606,0.927848409264279,0.011,0.005,1,"27: GZMK+ CD8 T cell"
"AC020915.2",0.249039626021025,-0.92783359224834,0.029,0.042,1,"27: GZMK+ CD8 T cell"
"LINC01934",0.000255372914679616,0.927690261710406,0.298,0.152,1,"27: GZMK+ CD8 T cell"
"DUSP1",0.00996534402373924,-0.927316566055358,0.188,0.264,1,"27: GZMK+ CD8 T cell"
"PSTPIP2",0.245771636656658,0.926658570624746,0.037,0.016,1,"27: GZMK+ CD8 T cell"
"ENSG00000228010",0.651092626411331,0.926259407969424,0.022,0.011,1,"27: GZMK+ CD8 T cell"
"DET1",0.0376646364901572,0.925715408471142,0.048,0.014,1,"27: GZMK+ CD8 T cell"
"ZNF358",0.254995911201713,-0.925689821157414,0.018,0.03,1,"27: GZMK+ CD8 T cell"
"SYNPO2",0.789608868046311,-0.925661008093014,0.022,0.022,1,"27: GZMK+ CD8 T cell"
"ZNF681",0.274792795089722,-0.925590703775955,0.018,0.027,1,"27: GZMK+ CD8 T cell"
"SYNJ2BP",0.610501451923741,-0.925126789655354,0.07,0.076,1,"27: GZMK+ CD8 T cell"
"RTP5",0.578564899706775,-0.924289108790088,0.044,0.042,1,"27: GZMK+ CD8 T cell"
"ZNF19",0.457242089631901,0.924098025955788,0.022,0.008,1,"27: GZMK+ CD8 T cell"
"ORAI3",0.11763173025943,-0.923998359076672,0.092,0.111,1,"27: GZMK+ CD8 T cell"
"ABCB9",0.720940780921117,-0.923851449639227,0.011,0.013,1,"27: GZMK+ CD8 T cell"
"KIAA1841",0.357119059139131,-0.923748265737828,0.015,0.019,1,"27: GZMK+ CD8 T cell"
"KRBA2",0.502803840365148,0.923424116948297,0.044,0.028,1,"27: GZMK+ CD8 T cell"
"RAB31",0.0614907563575478,-0.923398258720924,0.018,0.03,1,"27: GZMK+ CD8 T cell"
"ZSWIM8-AS1",0.922744512711067,0.923212114522896,0.015,0.011,1,"27: GZMK+ CD8 T cell"
"AL035530.2",0.427593478160319,-0.922813145069222,0.026,0.037,1,"27: GZMK+ CD8 T cell"
"PRR33",0.169693887158204,0.92145607408188,0.018,0.005,1,"27: GZMK+ CD8 T cell"
"AP005482.1",0.103215464121415,0.920460180351415,0.055,0.024,1,"27: GZMK+ CD8 T cell"
"SLC24A1",0.499917301999539,0.919709417785659,0.029,0.016,1,"27: GZMK+ CD8 T cell"
"ZNF354A",0.143973248886397,-0.918933431816184,0.074,0.098,1,"27: GZMK+ CD8 T cell"
"AC006252.1",0.566402418049103,0.918784208373324,0.015,0.006,1,"27: GZMK+ CD8 T cell"
"SESTD1",0.319291819992445,0.918760823579523,0.099,0.051,1,"27: GZMK+ CD8 T cell"
"ZNF852",0.103033774905764,-0.918463416957323,0.066,0.082,1,"27: GZMK+ CD8 T cell"
"SLC35G1",0.682632888642924,0.918362747192903,0.048,0.029,1,"27: GZMK+ CD8 T cell"
"TBC1D8",0.651766198126922,-0.91781739882371,0.015,0.017,1,"27: GZMK+ CD8 T cell"
"PTOV1-AS2",0.496736218284416,0.917559080029163,0.018,0.007,1,"27: GZMK+ CD8 T cell"
"CKS2",0.00721308094080242,0.917433914432297,0.36,0.184,1,"27: GZMK+ CD8 T cell"
"AL928970.1",0.464281388200465,0.916949997229383,0.011,0.002,1,"27: GZMK+ CD8 T cell"
"LINC02320",0.486176780268404,-0.916403877257236,0.015,0.021,1,"27: GZMK+ CD8 T cell"
"GARS1-DT",0.478544890511761,0.916234642535774,0.07,0.037,1,"27: GZMK+ CD8 T cell"
"ATAD3A",0.233722508624035,-0.915915818790619,0.037,0.056,1,"27: GZMK+ CD8 T cell"
"DPCD",0.252586303538658,0.915786813891474,0.037,0.013,1,"27: GZMK+ CD8 T cell"
"CAD",0.318729480899583,-0.915709017041494,0.022,0.031,1,"27: GZMK+ CD8 T cell"
"TRAV4",0.0537839229627865,-0.915609163785852,0.051,0.065,1,"27: GZMK+ CD8 T cell"
"CHEK1",0.722479212725295,0.915547291192226,0.085,0.042,1,"27: GZMK+ CD8 T cell"
"LTBP3",0.0206328565630869,-0.915320764007113,0.055,0.094,1,"27: GZMK+ CD8 T cell"
"AC008393.1",0.889313891940369,0.91527099230991,0.011,0.006,1,"27: GZMK+ CD8 T cell"
"PPP1R14B",5.86789739289852e-05,0.913102464150073,0.629,0.465,1,"27: GZMK+ CD8 T cell"
"APPBP2-DT",0.643326055220964,0.913030983461755,0.011,0.005,1,"27: GZMK+ CD8 T cell"
"CHKA",0.870660821483781,-0.912807206857832,0.026,0.023,1,"27: GZMK+ CD8 T cell"
"EXOSC5",0.00752436989292688,-0.912528081766243,0.055,0.094,1,"27: GZMK+ CD8 T cell"
"ENSG00000257176",0.490525079852284,0.912467668806741,0.018,0.01,1,"27: GZMK+ CD8 T cell"
"HIST1H3J",0.573689380681314,-0.912257007400299,0.015,0.017,1,"27: GZMK+ CD8 T cell"
"MTBP",0.117977669615636,-0.912219056866159,0.04,0.041,1,"27: GZMK+ CD8 T cell"
"PRMT5",0.191006764748146,-0.912023560359373,0.059,0.072,1,"27: GZMK+ CD8 T cell"
"GPAT4-AS1",0.55235749806804,-0.911834702383658,0.011,0.017,1,"27: GZMK+ CD8 T cell"
"ISYNA1",0.110269580754154,-0.911718471985369,0.062,0.088,1,"27: GZMK+ CD8 T cell"
"AC106791.1",0.598592090358877,0.91088778885201,0.018,0.007,1,"27: GZMK+ CD8 T cell"
"INTS14",0.047272019774663,0.910366501680261,0.232,0.121,1,"27: GZMK+ CD8 T cell"
"GALNT3",0.00374640637363402,0.910211975468235,0.129,0.063,1,"27: GZMK+ CD8 T cell"
"ENSG00000288818",0.456529140753161,0.910044245967355,0.022,0.011,1,"27: GZMK+ CD8 T cell"
"ENSG00000277383",0.592879534658926,0.910008941915281,0.011,0.005,1,"27: GZMK+ CD8 T cell"
"TMEM185B",0.36643758216957,-0.909996214329983,0.066,0.074,1,"27: GZMK+ CD8 T cell"
"USP51",0.551943751124593,0.909976616099101,0.011,0.004,1,"27: GZMK+ CD8 T cell"
"ENSG00000289843",0.162730840092835,0.909682794733152,0.026,0.008,1,"27: GZMK+ CD8 T cell"
"DPY19L3",0.179352511285331,0.908396715283987,0.066,0.03,1,"27: GZMK+ CD8 T cell"
"LTO1",0.0337749430676324,-0.90803437621177,0.066,0.097,1,"27: GZMK+ CD8 T cell"
"PCGF3-AS1",0.221637505659644,0.907502485443606,0.044,0.021,1,"27: GZMK+ CD8 T cell"
"NBPF19",0.0411114526931885,-0.907163408176868,0.11,0.14,1,"27: GZMK+ CD8 T cell"
"LINC01347",0.649913546282421,0.90712149745297,0.011,0.004,1,"27: GZMK+ CD8 T cell"
"HLA-G",0.869458446406632,-0.907103552999453,0.037,0.046,1,"27: GZMK+ CD8 T cell"
"ZSCAN2",0.66173746658556,0.906428703550276,0.092,0.052,1,"27: GZMK+ CD8 T cell"
"RHOB",0.275741957891871,-0.906424962458676,0.07,0.085,1,"27: GZMK+ CD8 T cell"
"ITGB1-DT",0.743305756220804,-0.906203868652322,0.022,0.018,1,"27: GZMK+ CD8 T cell"
"NR1D1",0.415693672633148,-0.905715511045238,0.015,0.025,1,"27: GZMK+ CD8 T cell"
