"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"SRGN",1.03440867258381e-10,0.202856250209206,0.974,0.929,2.31873048046386e-06,"9: TRDV1+ CTL-like"
"ZEB2",2.00939731445206e-10,0.238992563580174,0.905,0.821,4.50426502007574e-06,"9: TRDV1+ CTL-like"
"CRIP1",2.79468281321277e-10,0.215453424505538,0.979,0.941,6.26456099409775e-06,"9: TRDV1+ CTL-like"
"TALAM1",4.46828095637816e-10,0.211923961627561,0.778,0.649,1.00160985918173e-05,"9: TRDV1+ CTL-like"
"CCL4L2",7.77782961917702e-10,1.49720236437806,0.296,0.213,1.74347828743472e-05,"9: TRDV1+ CTL-like"
"CCR7",8.0153854734068e-10,-1.85396246000382,0.028,0.058,1.79672880771887e-05,"9: TRDV1+ CTL-like"
"HIST1H4C",1.27706936595288e-09,-0.0855151244250748,0.096,0.174,2.86267869071997e-05,"9: TRDV1+ CTL-like"
"RPL13",1.77397959172663e-09,-0.174838617804411,1,0.999,3.97655265281441e-05,"9: TRDV1+ CTL-like"
"HIST1H1E",2.03585811324388e-09,-0.258438748433078,0.098,0.165,4.56357954664749e-05,"9: TRDV1+ CTL-like"
"SELL",2.81951143953418e-09,-1.0736492176938,0.099,0.153,6.32021684285983e-05,"9: TRDV1+ CTL-like"
"EFHD2",2.93235613820326e-09,0.170715079156559,0.931,0.862,6.57316951939642e-05,"9: TRDV1+ CTL-like"
"ENSG00000289901",3.75033157258163e-09,0.270686737484606,0.754,0.627,8.40674325309897e-05,"9: TRDV1+ CTL-like"
"CST7",4.00547660966136e-09,0.0445676721369255,0.985,0.948,8.97867636821691e-05,"9: TRDV1+ CTL-like"
"RPS10",4.41739874012648e-09,0.174771774553127,0.885,0.782,9.90204101586752e-05,"9: TRDV1+ CTL-like"
"SPON2",5.70474003268547e-09,0.390242967213459,0.511,0.391,0.000127877452572678,"9: TRDV1+ CTL-like"
"SPINT2",7.16050319350731e-09,-4.08261938840825,0.002,0.017,0.00016050983958566,"9: TRDV1+ CTL-like"
"AC138123.1",7.6286578662055e-09,-1.17787053834238,0.068,0.14,0.000171003994728863,"9: TRDV1+ CTL-like"
"FAM49B",1.09467571943865e-08,-0.889160917753066,0.09,0.163,0.000245382509269369,"9: TRDV1+ CTL-like"
"KLRD1",1.49838827407208e-08,0.184495192240302,0.888,0.818,0.000335878715515997,"9: TRDV1+ CTL-like"
"MATR3.1",1.59639402551628e-08,-1.17075818878149,0.054,0.109,0.00035784768475973,"9: TRDV1+ CTL-like"
"RPS13",1.78707312485831e-08,-0.18781204782641,0.993,0.993,0.000400590311668239,"9: TRDV1+ CTL-like"
"TGFB1",1.80004180781833e-08,0.165715999953584,0.96,0.913,0.000403497371640557,"9: TRDV1+ CTL-like"
"BEX2",1.84579216740403e-08,-2.00720213193833,0.007,0.029,0.000413752772245287,"9: TRDV1+ CTL-like"
"ANXA1",2.89079445582042e-08,0.213836090600629,0.898,0.839,0.000648000485216705,"9: TRDV1+ CTL-like"
"H2AFZ",3.21420922709158e-08,-0.720995905412991,0.089,0.16,0.000720497140344849,"9: TRDV1+ CTL-like"
"SLC9A3R1",5.24566317591362e-08,-0.855849263001358,0.117,0.2,0.0011758678575128,"9: TRDV1+ CTL-like"
"RCAN3",6.51612920177927e-08,-1.98538055461665,0.012,0.033,0.00146065552187084,"9: TRDV1+ CTL-like"
"LINC01578",7.62850876577705e-08,-0.836567860557111,0.107,0.183,0.00171000652493658,"9: TRDV1+ CTL-like"
"CD27",8.80877409749456e-08,-1.15104601063551,0.052,0.09,0.00197457480169438,"9: TRDV1+ CTL-like"
"GAREM1",1.11511458676328e-07,-1.17380799619785,0.047,0.097,0.00249964085768856,"9: TRDV1+ CTL-like"
"ATP5MD",1.11855533118276e-07,-0.76688799034854,0.102,0.174,0.00250735363037927,"9: TRDV1+ CTL-like"
"RPS21",1.13773875327816e-07,-0.144149911017995,0.994,0.993,0.00255035518934833,"9: TRDV1+ CTL-like"
"MT-ATP6",1.28619695120352e-07,0.197010542146228,0.944,0.898,0.00288313908581781,"9: TRDV1+ CTL-like"
"FAAH2",1.7499286097237e-07,-3.48662805410846,0.002,0.019,0.00392263997155665,"9: TRDV1+ CTL-like"
"LINC-PINT",2.17202682606877e-07,0.251318325542309,0.697,0.572,0.00486881533331576,"9: TRDV1+ CTL-like"
"RPS19",2.2158474828884e-07,-0.163177949287625,0.999,1,0.00496704371764263,"9: TRDV1+ CTL-like"
"TOMM20",2.55374738608537e-07,-0.330848543347117,0.393,0.421,0.00572448014064896,"9: TRDV1+ CTL-like"
"RPL19",3.00072114279039e-07,-0.126304891934913,0.999,0.999,0.00672641651367894,"9: TRDV1+ CTL-like"
"MIF",3.18437939309385e-07,-0.311472301018286,0.795,0.772,0.00713810484755918,"9: TRDV1+ CTL-like"
"NR3C1",3.77752494680559e-07,0.211760474678582,0.814,0.72,0.00846769992075942,"9: TRDV1+ CTL-like"
"C5orf56",4.08300703605768e-07,-0.599036454478621,0.093,0.155,0.00915246857202689,"9: TRDV1+ CTL-like"
"HIST1H1D",4.17574852946121e-07,-0.490362918382498,0.059,0.102,0.00936035790364024,"9: TRDV1+ CTL-like"
"RPL5",5.4330186736337e-07,-0.168349393102438,0.978,0.972,0.0121786546588173,"9: TRDV1+ CTL-like"
"C9orf16",5.9097734691526e-07,-0.616736822051136,0.076,0.127,0.0132473482084525,"9: TRDV1+ CTL-like"
"RNF19A",6.75794851943281e-07,0.224006745742752,0.696,0.579,0.0151486174011606,"9: TRDV1+ CTL-like"
"HLA-A",7.65110998230744e-07,0.0824322336351235,0.999,0.999,0.0171507281363403,"9: TRDV1+ CTL-like"
"RPS15A",7.91111810073729e-07,-0.132179995972228,1,0.999,0.0177335623346127,"9: TRDV1+ CTL-like"
"PLEK",9.74204988582264e-07,0.247501508760571,0.559,0.45,0.02183777902406,"9: TRDV1+ CTL-like"
"UPP1",1.01115695633438e-06,0.337526888779103,0.518,0.414,0.0226660943331914,"9: TRDV1+ CTL-like"
"ATP5MPL",1.03962181103563e-06,-0.882057680866612,0.071,0.127,0.0233041625161746,"9: TRDV1+ CTL-like"
"H2AFV",1.05007186809851e-06,-0.610541797237178,0.069,0.118,0.0235384109952961,"9: TRDV1+ CTL-like"
"HLA-E",1.12144984659021e-06,0.106505746845123,0.996,0.988,0.0251384197611661,"9: TRDV1+ CTL-like"
"GNG2",1.25944869735606e-06,0.216238521486832,0.875,0.79,0.0282318019999334,"9: TRDV1+ CTL-like"
"RPS23",1.27121769725591e-06,-0.154965062647856,1,0.997,0.0284956159016884,"9: TRDV1+ CTL-like"
"FAU",1.46188540492861e-06,-0.131557182004189,0.998,0.996,0.0327696232368798,"9: TRDV1+ CTL-like"
"FCGR3A",1.46265005423461e-06,0.316222907201545,0.473,0.393,0.0327867636157231,"9: TRDV1+ CTL-like"
"EEF1G",1.46292794562668e-06,-0.188350224513314,0.813,0.803,0.0327929928291677,"9: TRDV1+ CTL-like"
"NHERF1",1.51740733913252e-06,0.30463835792816,0.553,0.435,0.0340142029139946,"9: TRDV1+ CTL-like"
"H2AZ1",1.5702689035909e-06,0.350248552960392,0.51,0.389,0.0351991477428937,"9: TRDV1+ CTL-like"
"CCL3",1.6190653033288e-06,0.970055875956804,0.193,0.129,0.0362929678394183,"9: TRDV1+ CTL-like"
"CHASERR",1.64405110378188e-06,-0.0110356045273812,0.547,0.462,0.0368530495423747,"9: TRDV1+ CTL-like"
"LYN",1.74038058452583e-06,0.40270120106237,0.392,0.291,0.0390123711827309,"9: TRDV1+ CTL-like"
"SLFN12L",1.7776528921576e-06,0.321533607024762,0.563,0.465,0.0398478672306048,"9: TRDV1+ CTL-like"
"STX1A",1.88603304014397e-06,0.987175629774007,0.083,0.039,0.0422773166278671,"9: TRDV1+ CTL-like"
"RPL11",1.90556535686699e-06,-0.132414335816829,0.998,0.999,0.0427151530395305,"9: TRDV1+ CTL-like"
"RPS27",2.35586369031845e-06,-0.120270253614507,1,0.999,0.0528090404821784,"9: TRDV1+ CTL-like"
"MARCHF6",2.4755587556338e-06,0.550607811026051,0.243,0.164,0.0554921250662872,"9: TRDV1+ CTL-like"
"RETREG1",2.66779663130954e-06,-2.03239070968258,0.005,0.02,0.0598013292874347,"9: TRDV1+ CTL-like"
"DGKA",2.936687907854e-06,-0.785673023398642,0.083,0.119,0.0658287961424553,"9: TRDV1+ CTL-like"
"LGALS1",2.94429710383768e-06,0.23088036029227,0.612,0.506,0.0659993638796253,"9: TRDV1+ CTL-like"
"RPL39",2.97369996132259e-06,-0.124823517293244,0.998,0.998,0.0666584583330072,"9: TRDV1+ CTL-like"
"DSTN",3.18871680985204e-06,0.284195708415049,0.634,0.539,0.0714782760096433,"9: TRDV1+ CTL-like"
"MT-ATP8",3.28051945880081e-06,-0.435953801775082,0.771,0.801,0.0735361241884791,"9: TRDV1+ CTL-like"
"HIST1H1C",3.6242682982539e-06,-0.180995231651482,0.05,0.08,0.0812415981736594,"9: TRDV1+ CTL-like"
"APRT",3.91783441430387e-06,-0.358957521056973,0.345,0.378,0.0878221762310355,"9: TRDV1+ CTL-like"
"A1BG",4.04852912392773e-06,-1.16761831457212,0.023,0.05,0.0907518288419641,"9: TRDV1+ CTL-like"
"MACROH2A1",4.1981833791234e-06,0.345961507541902,0.279,0.195,0.0941064786264301,"9: TRDV1+ CTL-like"
"WARS1",4.32046549006764e-06,0.502776193406885,0.219,0.143,0.0968475544253561,"9: TRDV1+ CTL-like"
"FXYD2",4.47638836349077e-06,-4.57758209305034,0.002,0.013,0.100342721556009,"9: TRDV1+ CTL-like"
"FCMR",4.48395150079363e-06,-0.504402086918444,0.273,0.317,0.10051225684179,"9: TRDV1+ CTL-like"
"RPL4",4.5359230104467e-06,-0.159007188781704,0.843,0.846,0.101677250202173,"9: TRDV1+ CTL-like"
"WDR61",4.56813597315427e-06,-1.91233525241755,0.014,0.042,0.102399335974226,"9: TRDV1+ CTL-like"
"RPL30",4.82706640992678e-06,-0.132974701044094,1,0.999,0.108203520644919,"9: TRDV1+ CTL-like"
"P2RY11",5.08697094304116e-06,0.977271855389843,0.066,0.029,0.114029540659211,"9: TRDV1+ CTL-like"
"SORBS3",5.4436229245766e-06,-4.06771595933539,0.002,0.014,0.122024251477309,"9: TRDV1+ CTL-like"
"CD58",5.99338854976106e-06,0.237720468011422,0.563,0.449,0.134347797731444,"9: TRDV1+ CTL-like"
"SOX4",6.75658547023632e-06,-2.82917075454983,0.008,0.023,0.151455619900817,"9: TRDV1+ CTL-like"
"MIR142HG",7.38572131585479e-06,0.402287197757495,0.372,0.276,0.165558329016201,"9: TRDV1+ CTL-like"
"DDX58",7.69686401985701e-06,-1.39561410549361,0.02,0.048,0.172532903869115,"9: TRDV1+ CTL-like"
"TLE5",9.67445390180593e-06,-0.275585842413143,0.756,0.782,0.216862558662882,"9: TRDV1+ CTL-like"
"TRAT1",9.81058901476021e-06,-0.729020881681576,0.068,0.094,0.219914163354865,"9: TRDV1+ CTL-like"
"H4C3",9.82568037637141e-06,0.236430824655656,0.567,0.457,0.220252451316741,"9: TRDV1+ CTL-like"
"ID3",1.0962904137432e-05,-0.434192979146929,0.012,0.031,0.245744459144675,"9: TRDV1+ CTL-like"
"SELPLG",1.1382617714232e-05,0.163932791501473,0.784,0.69,0.255152758682224,"9: TRDV1+ CTL-like"
"H2AFY",1.13923085785718e-05,-0.824222921979876,0.041,0.071,0.255369989097265,"9: TRDV1+ CTL-like"
"IGLV2-14",1.19695655226763e-05,-1.37049879805362,0.034,0.078,0.268309780756312,"9: TRDV1+ CTL-like"
"CD247",1.25781873286058e-05,0.183353100140151,0.891,0.85,0.281952647158028,"9: TRDV1+ CTL-like"
"RPL22",1.27867100870578e-05,-0.165369704147817,0.921,0.923,0.286626893311488,"9: TRDV1+ CTL-like"
"C1orf21",1.2867300363025e-05,0.2492360246645,0.72,0.63,0.288433404937569,"9: TRDV1+ CTL-like"
"AC004448.2",1.28797888541374e-05,-1.3604771472251,0.031,0.06,0.288713346954344,"9: TRDV1+ CTL-like"
"FLNA",1.33334057119579e-05,0.16833593614234,0.808,0.743,0.298881622439248,"9: TRDV1+ CTL-like"
"STK4",1.34016339674456e-05,0.0786622182100154,0.875,0.797,0.30041102701426,"9: TRDV1+ CTL-like"
"RPS25",1.48668620734524e-05,-0.135788801369264,0.993,0.992,0.333255580238508,"9: TRDV1+ CTL-like"
"GYPC",1.51181891624681e-05,-0.390849463890693,0.343,0.388,0.338889328265885,"9: TRDV1+ CTL-like"
"IGFBP4",1.59264949966283e-05,-2.72420604154019,0.002,0.01,0.357008311844419,"9: TRDV1+ CTL-like"
"TPRG1",1.59957304955967e-05,0.573156829077448,0.129,0.078,0.358560294789295,"9: TRDV1+ CTL-like"
"YWHAQ",1.60146378993501e-05,0.228903014965008,0.755,0.66,0.358984123151833,"9: TRDV1+ CTL-like"
"AC243960.1",1.60393081401231e-05,-0.951286259886464,0.033,0.069,0.359537131268999,"9: TRDV1+ CTL-like"
"RPL26",1.70022261931411e-05,-0.115476166604235,0.998,0.999,0.381121902345451,"9: TRDV1+ CTL-like"
"SAMSN1",1.7544617340102e-05,0.218303528706205,0.761,0.667,0.393280142295727,"9: TRDV1+ CTL-like"
"AC093157.1",1.83060938768519e-05,-2.89114285007301,0.003,0.017,0.410349400343512,"9: TRDV1+ CTL-like"
"RPS18",1.84587038510856e-05,-0.103010935520712,0.999,0.999,0.413770305525935,"9: TRDV1+ CTL-like"
"H1FX",1.87381118953073e-05,-0.534305621235729,0.096,0.151,0.420033516245207,"9: TRDV1+ CTL-like"
"GNAS",1.96515633792862e-05,-0.12666949514462,0.711,0.666,0.44050944471008,"9: TRDV1+ CTL-like"
"RALGPS2",2.02618307169506e-05,-1.97076295730239,0.008,0.022,0.454189197351165,"9: TRDV1+ CTL-like"
"EEF1A1",2.03293433028325e-05,-0.107129182986172,1,0.999,0.455702559476294,"9: TRDV1+ CTL-like"
"PTK2B",2.29808954121505e-05,0.365196926658581,0.4,0.311,0.515139751558765,"9: TRDV1+ CTL-like"
"FGFBP2",2.39803055799797e-05,0.0581390746716313,0.871,0.81,0.537542529880826,"9: TRDV1+ CTL-like"
"CHST12",2.42150535311231e-05,0.207708481755026,0.696,0.611,0.542804639953655,"9: TRDV1+ CTL-like"
"CYRIB",2.59063756527524e-05,0.312737424702318,0.518,0.405,0.580717316632097,"9: TRDV1+ CTL-like"
"IRF1-AS1",2.62608256776096e-05,0.299173309110032,0.487,0.384,0.588662668389297,"9: TRDV1+ CTL-like"
"RPL7",2.7228424247243e-05,-0.184694676088601,0.713,0.708,0.610352357926199,"9: TRDV1+ CTL-like"
"MYC",2.73868012765734e-05,-1.61922339014581,0.014,0.028,0.61390253741567,"9: TRDV1+ CTL-like"
"SARS1",3.23778005921966e-05,0.352753118971055,0.33,0.241,0.72578077807468,"9: TRDV1+ CTL-like"
"HPCAL1",3.2731426614646e-05,-0.5740837736609,0.13,0.158,0.733707658993905,"9: TRDV1+ CTL-like"
"EPHX2",3.35642002395509e-05,-3.195119711454,0.001,0.01,0.752375112569773,"9: TRDV1+ CTL-like"
"RASA3",3.46372807980596e-05,0.227188683185567,0.685,0.597,0.776429286369305,"9: TRDV1+ CTL-like"
"IL16",3.49880375634799e-05,-0.35419611477112,0.344,0.365,0.784291850022966,"9: TRDV1+ CTL-like"
"METRNL",3.77935634370718e-05,0.146869558141229,0.745,0.654,0.847180518005401,"9: TRDV1+ CTL-like"
"FAM102A",4.00159005994162e-05,-0.975903619956163,0.021,0.043,0.896996427836514,"9: TRDV1+ CTL-like"
"ADSS",4.06102499102119e-05,-0.6767870215805,0.041,0.068,0.91031936198731,"9: TRDV1+ CTL-like"
"AL138963.4",4.15594599635514e-05,-0.659978873774842,0.025,0.047,0.931596854542967,"9: TRDV1+ CTL-like"
"AUTS2",4.18779547005853e-05,0.250725571683076,0.631,0.538,0.93873623256832,"9: TRDV1+ CTL-like"
"CLEC2B",4.29163414088232e-05,0.205258981802797,0.828,0.755,0.962012709020181,"9: TRDV1+ CTL-like"
"RGS10",4.40479143209313e-05,-0.466075099796441,0.203,0.23,0.987378047417996,"9: TRDV1+ CTL-like"
"UBL7-AS1",0.000635482806582703,-3.11235625400638,0.004,0.015,1,"9: TRDV1+ CTL-like"
"AC027097.1",0.00376048655304932,-2.31405102588874,0.002,0.012,1,"9: TRDV1+ CTL-like"
"H1-10-AS1",0.000543928112143907,2.27924177333142,0.015,0.003,1,"9: TRDV1+ CTL-like"
"FP236383.5",0.0169315388916473,-2.16839258435755,0.002,0.01,1,"9: TRDV1+ CTL-like"
"AC078785.1",0.00218330321533309,-2.15712387709682,0.002,0.012,1,"9: TRDV1+ CTL-like"
"AC079922.2",0.019530819898067,-2.12013158416018,0.004,0.012,1,"9: TRDV1+ CTL-like"
"ZFP92",0.00665350347428019,2.1108819313602,0.015,0.004,1,"9: TRDV1+ CTL-like"
"CYB561D2.1",0.00751913142709879,-2.10089472985136,0.005,0.016,1,"9: TRDV1+ CTL-like"
"LEF1-AS1",0.000248310201550401,-2.09534855837626,0.005,0.013,1,"9: TRDV1+ CTL-like"
"ENSG00000271727",0.00751924173339699,2.0235257861875,0.011,0.002,1,"9: TRDV1+ CTL-like"
"C12orf45",0.0318966442222129,-2.00444387667818,0.004,0.011,1,"9: TRDV1+ CTL-like"
"AP000873.2",0.0433539490136137,-1.97475061227284,0.003,0.01,1,"9: TRDV1+ CTL-like"
"LINC01550",0.00139540907935217,-1.96494693787305,0.005,0.014,1,"9: TRDV1+ CTL-like"
"BUB1B",0.00447377153124918,1.95722597309382,0.014,0.003,1,"9: TRDV1+ CTL-like"
"IGFBP2",9.55417296752377e-05,-1.95281362985466,0.008,0.021,1,"9: TRDV1+ CTL-like"
"HIST1H1B",0.607027339188987,1.94145372987854,0.015,0.011,1,"9: TRDV1+ CTL-like"
"CDT1",0.097502958850301,1.93766120206728,0.015,0.004,1,"9: TRDV1+ CTL-like"
"FP236383.4",0.037231656733156,-1.93142904074919,0.002,0.01,1,"9: TRDV1+ CTL-like"
"CMTM8",0.00204370327340884,-1.91529061527878,0.005,0.01,1,"9: TRDV1+ CTL-like"
"ARMH1",0.00012333197742933,-1.89839074964751,0.006,0.018,1,"9: TRDV1+ CTL-like"
"AC009133.1",0.0134831203986063,-1.89235399801763,0.003,0.012,1,"9: TRDV1+ CTL-like"
"AL450998.2",0.00148387250533576,-1.86586094912581,0.007,0.02,1,"9: TRDV1+ CTL-like"
"AL137857.1",0.00711940304763695,-1.85603981645179,0.005,0.016,1,"9: TRDV1+ CTL-like"
"TRBV7-2",0.000669999611480036,-1.83638376656307,0.014,0.013,1,"9: TRDV1+ CTL-like"
"AC016065.1",0.0372071931076277,-1.82673784791727,0.004,0.012,1,"9: TRDV1+ CTL-like"
"PDE7B",0.000238405124814709,-1.81679357322945,0.008,0.021,1,"9: TRDV1+ CTL-like"
"AC125494.1",0.0129258863397022,-1.7854169887473,0.002,0.01,1,"9: TRDV1+ CTL-like"
"AC022098.1",0.0196052476320325,-1.78305476821322,0.005,0.011,1,"9: TRDV1+ CTL-like"
"LSR",0.00266810792867716,-1.76295022982233,0.005,0.014,1,"9: TRDV1+ CTL-like"
"AC093512.2",0.00506937859607544,-1.75741303927563,0.005,0.015,1,"9: TRDV1+ CTL-like"
"MKI67",0.712231626271974,1.75148834710124,0.012,0.005,1,"9: TRDV1+ CTL-like"
"RAMACL",0.0128163711740986,-1.74956521800464,0.005,0.015,1,"9: TRDV1+ CTL-like"
"ENSG00000281016",0.0215301721766937,1.74589093790652,0.01,0.003,1,"9: TRDV1+ CTL-like"
"KIAA0355",0.0479646016385421,-1.73547996691944,0.003,0.01,1,"9: TRDV1+ CTL-like"
"DISC1",0.0151691740839162,-1.71800643968285,0.003,0.01,1,"9: TRDV1+ CTL-like"
"AIF1",0.000270576771360993,-1.69958098597766,0.003,0.011,1,"9: TRDV1+ CTL-like"
"AC060780.1",0.0698723410084247,-1.69918414998565,0.004,0.01,1,"9: TRDV1+ CTL-like"
"HSPA14.1",0.000946058092712664,-1.69527178601351,0.007,0.017,1,"9: TRDV1+ CTL-like"
"SAMSN1-AS1",0.00161310426447189,1.67639501532054,0.012,0.003,1,"9: TRDV1+ CTL-like"
"SPON1",0.0175617819379355,-1.66956907594031,0.006,0.012,1,"9: TRDV1+ CTL-like"
"RBFOX3",0.0155952795577097,1.66364858361074,0.011,0.004,1,"9: TRDV1+ CTL-like"
"FRMD4A",0.00659048647128332,-1.66145221679764,0.005,0.012,1,"9: TRDV1+ CTL-like"
"GPR146",0.00700443991907323,-1.62617901612649,0.005,0.014,1,"9: TRDV1+ CTL-like"
"LINC02591",0.0258580497496698,-1.61825349360173,0.005,0.013,1,"9: TRDV1+ CTL-like"
"ITGA6",7.82227990121074e-05,-1.61179368331342,0.008,0.024,1,"9: TRDV1+ CTL-like"
"TRBV4-1",0.0825862894150141,-1.59776182314432,0.006,0.014,1,"9: TRDV1+ CTL-like"
"TRBV7-4",0.500792750043832,-1.59637167222958,0.013,0.011,1,"9: TRDV1+ CTL-like"
"MPP6",0.0141914897451753,-1.5828829041525,0.006,0.015,1,"9: TRDV1+ CTL-like"
"AC020659.1",0.0060411111430392,-1.57042917923313,0.008,0.021,1,"9: TRDV1+ CTL-like"
"TWISTNB",0.00613363534240745,-1.57000059075109,0.008,0.018,1,"9: TRDV1+ CTL-like"
"FAM122B",0.00228890547449848,-1.5697657553485,0.011,0.026,1,"9: TRDV1+ CTL-like"
"ENSG00000289312",0.0276890546608725,-1.56588095790043,0.004,0.01,1,"9: TRDV1+ CTL-like"
"C12orf73",0.0211159843291596,-1.56386169323602,0.008,0.02,1,"9: TRDV1+ CTL-like"
"ENSG00000289979",0.0669749680327513,1.5628005851457,0.011,0.004,1,"9: TRDV1+ CTL-like"
"EML4-AS1",0.0026351253153638,1.54370613208036,0.026,0.01,1,"9: TRDV1+ CTL-like"
"ENSG00000232611",0.171320646924188,1.51540393242322,0.01,0.005,1,"9: TRDV1+ CTL-like"
"AL390728.5",0.000891307545190711,-1.50311142140191,0.016,0.035,1,"9: TRDV1+ CTL-like"
"ENSG00000254246",0.0390233878961033,1.50298968683441,0.011,0.004,1,"9: TRDV1+ CTL-like"
"AC025164.1",0.000321996665465065,-1.49519578867476,0.017,0.037,1,"9: TRDV1+ CTL-like"
"AC245060.5",0.0573326765713717,-1.49448533634092,0.006,0.012,1,"9: TRDV1+ CTL-like"
"AC131971.1",0.0711118013375954,-1.49106881822554,0.005,0.013,1,"9: TRDV1+ CTL-like"
"CCL2",0.0303455092198014,-1.49019539588526,0.005,0.013,1,"9: TRDV1+ CTL-like"
"ENSG00000261369",0.0290006282192489,1.48635427026994,0.013,0.004,1,"9: TRDV1+ CTL-like"
"KANK1",0.0190695327764426,-1.4832611702949,0.004,0.01,1,"9: TRDV1+ CTL-like"
"AL137856.1",0.0266106184522957,-1.48325822487544,0.006,0.016,1,"9: TRDV1+ CTL-like"
"TMEM159",0.0177621443171782,-1.48317021163007,0.008,0.018,1,"9: TRDV1+ CTL-like"
"AC009690.2",0.000412041120866493,-1.4799310739507,0.003,0.012,1,"9: TRDV1+ CTL-like"
"RFX3-AS1",0.0154320414647717,-1.46968086351937,0.006,0.013,1,"9: TRDV1+ CTL-like"
"AL135925.1",0.0392626589020404,-1.46707774517947,0.003,0.01,1,"9: TRDV1+ CTL-like"
"SLC35E2A",0.0238901062944927,-1.46651857501695,0.006,0.016,1,"9: TRDV1+ CTL-like"
"AC089983.1",0.000163988501801977,-1.45944151050415,0.002,0.011,1,"9: TRDV1+ CTL-like"
"AL050341.2",0.0200034269819071,-1.45718183959845,0.005,0.012,1,"9: TRDV1+ CTL-like"
"ARHGAP32",0.000631987626675841,-1.45310401912241,0.004,0.014,1,"9: TRDV1+ CTL-like"
"AC009313.1",0.00902589366429912,-1.45288428503023,0.011,0.025,1,"9: TRDV1+ CTL-like"
"ENSG00000287624",0.0719908678877154,1.44598930454697,0.014,0.005,1,"9: TRDV1+ CTL-like"
"PLAG1",0.0243056868605775,-1.44545233114365,0.005,0.012,1,"9: TRDV1+ CTL-like"
"ZNF350-AS1",0.0105105698239031,-1.44325308580667,0.004,0.012,1,"9: TRDV1+ CTL-like"
"MZF1-AS1",0.0496543336373352,-1.43766684468358,0.004,0.01,1,"9: TRDV1+ CTL-like"
