"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"PGM1",4.57189451752008e-06,-0.62078661945854,0.169,0.242,0.10248358750473,"17: NK cell_2"
"AGTRAP",4.81764462686176e-06,-0.808782644759584,0.127,0.198,0.107992321955733,"17: NK cell_2"
"CYRIB",5.28567911231328e-06,0.801433202136285,0.292,0.166,0.118483782981615,"17: NK cell_2"
"GNG2",7.13568470385963e-06,0.337791319486629,0.808,0.732,0.159953508321717,"17: NK cell_2"
"RPS12",7.52687692309732e-06,-0.143831025849638,0.999,0.998,0.16872247310815,"17: NK cell_2"
"RPL30",1.171881855558e-05,-0.147424534460497,1,1,0.262689036741882,"17: NK cell_2"
"OASL",1.18633561497475e-05,0.454896677875438,0.604,0.464,0.265928991452739,"17: NK cell_2"
"RPL12",1.50483563602921e-05,-0.126820754067035,0.98,0.986,0.337323956172307,"17: NK cell_2"
"HLA-C",1.67308350932096e-05,0.114428199749774,1,0.998,0.375038399449386,"17: NK cell_2"
"GARS1",1.77464128431588e-05,0.94997457088981,0.105,0.045,0.397803590292247,"17: NK cell_2"
"APOL6",1.84834182058413e-05,0.409417244034675,0.361,0.284,0.414324302502139,"17: NK cell_2"
"PGK1",1.8977380726277e-05,-0.347533486256206,0.767,0.769,0.425396966360225,"17: NK cell_2"
"FAM162A",2.06559883255138e-05,-0.654393193850221,0.205,0.264,0.463024634304717,"17: NK cell_2"
"TIFA",2.22237774988188e-05,-1.09164764322719,0.038,0.08,0.498168196413522,"17: NK cell_2"
"SRGN",2.51787973272657e-05,0.247164423940871,0.954,0.926,0.564407920887987,"17: NK cell_2"
"SLA",2.57838941631375e-05,0.472028779177462,0.424,0.326,0.577971771560889,"17: NK cell_2"
"RPS8",2.58428573536738e-05,-0.104054284252116,0.983,0.991,0.579293490439952,"17: NK cell_2"
"FAU",2.76068321339244e-05,-0.136381650166014,0.997,0.996,0.61883474911405,"17: NK cell_2"
"TRBC2",2.9529830163801e-05,0.30164934755021,0.78,0.682,0.661940672951764,"17: NK cell_2"
"ALDOC",3.29280028031454e-05,-0.81526573692985,0.089,0.156,0.738114110835308,"17: NK cell_2"
"RPS24",3.5074809543154e-05,-0.13938340031675,0.985,0.983,0.786236930719339,"17: NK cell_2"
"TTC9",3.5523205887162e-05,-3.65044948751312,0.001,0.021,0.796288183166624,"17: NK cell_2"
"H2AZ1",3.76734877662048e-05,0.337580007487065,0.236,0.147,0.844488901767247,"17: NK cell_2"
"LINC01578",3.85102897577999e-05,-0.487235347940257,0.357,0.465,0.863246655210843,"17: NK cell_2"
"SAMD1",4.00626917427665e-05,-0.687184593315995,0.062,0.101,0.898045298105855,"17: NK cell_2"
"AL160313.1",0.000304034635762605,-4.9437686525806,0,0.012,1,"17: NK cell_2"
"AC011921.1",0.000513849626988985,-4.91841358553185,0,0.011,1,"17: NK cell_2"
"MROH6",0.000165581183521985,-4.81948222518148,0,0.011,1,"17: NK cell_2"
"SH2B2",0.00014858513086573,-4.50934318939538,0,0.01,1,"17: NK cell_2"
"ENSG00000257176",0.0109130856282745,3.15153108179225,0.01,0.001,1,"17: NK cell_2"
"ENSG00000250751",0.00425763676242938,3.14421656464359,0.011,0.001,1,"17: NK cell_2"
"LAMP3",0.0663390370544315,3.06121607275344,0.01,0.002,1,"17: NK cell_2"
"AL162258.2",0.00579115568896271,-2.96226431607991,0.003,0.016,1,"17: NK cell_2"
"ENSG00000226465",0.00548953479441129,2.86605781746542,0.013,0.002,1,"17: NK cell_2"
"PTPRK",0.0397955734859213,-2.59671056636688,0.003,0.01,1,"17: NK cell_2"
"ENSG00000253720",0.0306272620205987,2.56957497589663,0.01,0.002,1,"17: NK cell_2"
"ENSG00000289405",0.0643116109546893,2.54527200782628,0.01,0.002,1,"17: NK cell_2"
"AGA-DT",0.0666972946041922,2.53736011251502,0.01,0.002,1,"17: NK cell_2"
"GAS2",0.0430934410923837,2.50468796791057,0.01,0.002,1,"17: NK cell_2"
"ENSG00000265907",0.0298953895334709,2.40779941572769,0.01,0.002,1,"17: NK cell_2"
"TPM2",0.0818717590868846,-2.37817152404476,0.003,0.01,1,"17: NK cell_2"
"SIAE",0.0965534338491458,2.34153843658063,0.011,0.003,1,"17: NK cell_2"
"LRRC69",0.101950594499726,-2.33180489619792,0.003,0.01,1,"17: NK cell_2"
"IL5RA",0.000293579566608623,2.32671315403743,0.025,0.005,1,"17: NK cell_2"
"CENPW",0.0123865501174183,2.32223711657676,0.02,0.005,1,"17: NK cell_2"
"MYO3B",0.00116311117339383,2.315826448833,0.011,0.001,1,"17: NK cell_2"
"ZFP92",0.0215611706583347,2.24750142334635,0.011,0.002,1,"17: NK cell_2"
"ENSG00000258926",0.00514969825107112,2.24128316965594,0.013,0.002,1,"17: NK cell_2"
"CDT1",0.0714647589171838,2.23406551495499,0.01,0.002,1,"17: NK cell_2"
"BUB1B",0.0686480279952852,2.23004150608723,0.011,0.003,1,"17: NK cell_2"
"SPDYE2",0.0199099732688696,2.22186081152734,0.014,0.003,1,"17: NK cell_2"
"HIST1H3A",0.0252504282037588,-2.1772250204787,0.004,0.014,1,"17: NK cell_2"
"AL121658.1",0.0660793052290836,-2.17144893190119,0.003,0.011,1,"17: NK cell_2"
"HBB",0.708548469595636,-2.1351239382425,0.032,0.027,1,"17: NK cell_2"
"ASTL",0.050372227456492,-2.10601445251414,0.003,0.01,1,"17: NK cell_2"
"CCR7",0.00553646375953027,-2.10502174040859,0.009,0.017,1,"17: NK cell_2"
"IGFBP2",0.00166858801489998,-2.05671754117444,0.015,0.037,1,"17: NK cell_2"
"NANOS3",0.00816265542601261,2.04954781211787,0.015,0.003,1,"17: NK cell_2"
"CHEK2",0.00459697881229682,-2.04834225749078,0.006,0.022,1,"17: NK cell_2"
"QPCT",0.049558742706776,2.0093554136961,0.01,0.002,1,"17: NK cell_2"
"MIR3677HG",0.0492198103932134,2.00553212670282,0.01,0.002,1,"17: NK cell_2"
"ENSG00000247925",0.104281952965628,1.96949975566352,0.01,0.003,1,"17: NK cell_2"
"LRRC37A",0.127922647868846,-1.95372703503692,0.004,0.01,1,"17: NK cell_2"
"TLE2",0.245664812307435,1.92847834525087,0.01,0.004,1,"17: NK cell_2"
"HISLA",0.0301823478989963,1.91435454948152,0.011,0.002,1,"17: NK cell_2"
"CDCA7",0.0375839831834534,-1.90815147095041,0.006,0.012,1,"17: NK cell_2"
"ENSG00000289015",0.0383601036922388,1.90752992906436,0.014,0.004,1,"17: NK cell_2"
"CBLN3",0.166465981948572,1.89203755273652,0.011,0.004,1,"17: NK cell_2"
"AC111182.1",0.0270497402526566,-1.89049888207547,0.005,0.018,1,"17: NK cell_2"
"ADAM19",0.0297692161933099,1.88132661977886,0.015,0.004,1,"17: NK cell_2"
"ENSG00000278390",0.0339496881195267,1.87853855475285,0.013,0.003,1,"17: NK cell_2"
"NETO2",0.0013885968623494,1.8300115630166,0.028,0.007,1,"17: NK cell_2"
"RGS16",0.0317377899226811,1.8105100455684,0.022,0.008,1,"17: NK cell_2"
"GPSM2",0.000452614672785102,1.8012859726227,0.043,0.014,1,"17: NK cell_2"
"RAB33B-AS1",0.0520946311828504,1.79720947424231,0.018,0.006,1,"17: NK cell_2"
"COPB2-DT",0.0604309701527397,1.79068214854919,0.013,0.005,1,"17: NK cell_2"
"AC023908.3",0.0860443406332501,-1.78391501551318,0.004,0.012,1,"17: NK cell_2"
"SLC38A4-AS1",0.0635465315026792,1.78011320539212,0.018,0.006,1,"17: NK cell_2"
"MEF2B",0.0414396004986858,-1.77953607231944,0.006,0.018,1,"17: NK cell_2"
"AC015912.3",0.0757391448545402,-1.77783677823108,0.003,0.01,1,"17: NK cell_2"
"C21orf91-OT1",0.104442976231025,1.7725962522741,0.013,0.004,1,"17: NK cell_2"
"SEC31B",0.123575837447914,-1.76926910194496,0.006,0.016,1,"17: NK cell_2"
"AC073343.2",0.00543643442407757,1.75920619717964,0.018,0.005,1,"17: NK cell_2"
"DMGDH",0.0798025962738326,-1.75451170568601,0.005,0.013,1,"17: NK cell_2"
"TLR6",0.0537141568717797,1.75433193702896,0.011,0.004,1,"17: NK cell_2"
"EOGT-DT",0.0156475171380923,1.75367982620575,0.022,0.006,1,"17: NK cell_2"
"ARHGEF39",0.0250866074498035,1.75026863012771,0.018,0.005,1,"17: NK cell_2"
"AL645941.3",0.171452692995768,-1.74533565524393,0.004,0.01,1,"17: NK cell_2"
"ENSG00000234915",0.00575317552784965,1.74499701483043,0.023,0.006,1,"17: NK cell_2"
"ENSG00000286458",0.105749874486849,1.74100856959399,0.01,0.003,1,"17: NK cell_2"
"AC007448.4",0.00582661214209006,-1.73432269578223,0.013,0.034,1,"17: NK cell_2"
"AC025917.1",0.0732164562617742,-1.73119199037904,0.003,0.01,1,"17: NK cell_2"
"MIR646HG",0.0730837358156714,1.71278240375731,0.015,0.005,1,"17: NK cell_2"
"AC006252.1",0.264497937339365,-1.71108007200666,0.004,0.01,1,"17: NK cell_2"
"CDIN1",0.0131981973744688,1.70324211263122,0.022,0.006,1,"17: NK cell_2"
"MACIR",0.00189287790898035,1.70007777486109,0.023,0.005,1,"17: NK cell_2"
"AL355001.2",0.0122506052853159,-1.69474189041211,0.009,0.026,1,"17: NK cell_2"
"CCNO-DT",0.146574691313373,1.692341744348,0.01,0.003,1,"17: NK cell_2"
"ENSG00000276216",0.0306947258021668,1.69026104697268,0.011,0.002,1,"17: NK cell_2"
"ENSG00000273702",0.0821775907537223,1.68988530742128,0.011,0.003,1,"17: NK cell_2"
"ENSG00000259635",0.102712742577774,1.6812636423862,0.01,0.003,1,"17: NK cell_2"
"ATXN7L3-AS1",0.0233101085410845,1.67915842152476,0.02,0.006,1,"17: NK cell_2"
"LEXM",0.0418366755093115,1.67907281863275,0.015,0.004,1,"17: NK cell_2"
"ENSG00000228334",0.00175765294233336,1.6673766812325,0.048,0.016,1,"17: NK cell_2"
"ZNF554",0.0759221411472484,-1.65650200919015,0.008,0.018,1,"17: NK cell_2"
"LINC02611",0.2975298892034,-1.65635961547217,0.005,0.01,1,"17: NK cell_2"
"ZC3H12A-DT",0.0224982521691124,1.65209394463888,0.022,0.006,1,"17: NK cell_2"
"PAIP2B",0.0676178779196417,-1.6461150016444,0.005,0.014,1,"17: NK cell_2"
"TNFSF9",0.0487065722065529,1.64211729554315,0.025,0.011,1,"17: NK cell_2"
"CCL3L3",0.0459052794394116,1.6402699752509,0.034,0.014,1,"17: NK cell_2"
"ZNF350-AS1",0.0345606811251679,1.63551756077137,0.014,0.004,1,"17: NK cell_2"
"CATSPER2",0.0503953278860427,-1.63001720290376,0.003,0.01,1,"17: NK cell_2"
"STARD7-AS1",0.0156656606404534,-1.62647985168296,0.008,0.02,1,"17: NK cell_2"
"ENSG00000290453",0.184597405534058,1.61764764876477,0.01,0.003,1,"17: NK cell_2"
"RNLS",0.400714952150484,-1.61689334093164,0.006,0.011,1,"17: NK cell_2"
"PKD2L2-DT",0.21159252847771,1.60379114068931,0.014,0.005,1,"17: NK cell_2"
"ARF4-AS1",0.0281185807496728,1.60335752636056,0.018,0.006,1,"17: NK cell_2"
"AC007406.5",0.229986616410732,-1.59755007689617,0.004,0.01,1,"17: NK cell_2"
"XPNPEP2",0.0317519683441922,1.59106424612935,0.013,0.003,1,"17: NK cell_2"
"ENSG00000188897",0.178594974534407,1.58769493877449,0.01,0.003,1,"17: NK cell_2"
"PRSS53",0.066949024118559,-1.58426983629187,0.004,0.013,1,"17: NK cell_2"
"ENSG00000237798",0.304710041491263,1.58397964085949,0.01,0.004,1,"17: NK cell_2"
"ASF1B",0.120568506378613,1.58320417356706,0.017,0.006,1,"17: NK cell_2"
"AC104041.1",0.047169343275894,1.58060143204449,0.01,0.003,1,"17: NK cell_2"
"AC006942.1",0.21942146740669,-1.57643382516142,0.005,0.013,1,"17: NK cell_2"
"PINK1-AS",0.104366018730666,1.56974807139446,0.015,0.005,1,"17: NK cell_2"
"CXorf56",0.0216330008824951,-1.56813244588553,0.009,0.023,1,"17: NK cell_2"
"C5orf30",0.0699684196138515,-1.5605062767724,0.004,0.012,1,"17: NK cell_2"
"U91328.1",0.236353227239206,-1.55285853762389,0.004,0.01,1,"17: NK cell_2"
"INAFM2",0.0895397591913964,-1.5441006310695,0.005,0.013,1,"17: NK cell_2"
"AC008393.1",0.294520497689848,-1.53456433324562,0.004,0.01,1,"17: NK cell_2"
"SLC13A3",0.0893825896337856,1.53280600982587,0.013,0.004,1,"17: NK cell_2"
"ENSG00000260616",0.22763476589099,1.53121851306463,0.011,0.004,1,"17: NK cell_2"
"SPCS3-AS1",0.0328129224164258,1.52524022714054,0.017,0.005,1,"17: NK cell_2"
"LINC01572",0.186797266169184,1.52087690588368,0.015,0.007,1,"17: NK cell_2"
"ENSG00000290082",0.0669566458532872,1.51736787778896,0.017,0.005,1,"17: NK cell_2"
"C10orf95-AS1",0.189467843869178,1.50864135605,0.011,0.004,1,"17: NK cell_2"
"SH3PXD2A",0.224969159550592,-1.49908114274493,0.006,0.015,1,"17: NK cell_2"
"ENSG00000289827",0.165186820898888,1.49852948978012,0.011,0.004,1,"17: NK cell_2"
"RBM33-DT",0.121462402953752,1.4948168792184,0.015,0.005,1,"17: NK cell_2"
"AC092279.1",0.282593324706189,-1.49410755716836,0.004,0.01,1,"17: NK cell_2"
"C19orf38",0.107857133119234,1.49210511363578,0.01,0.004,1,"17: NK cell_2"
"EML6",0.308264225902837,1.48976321715195,0.011,0.005,1,"17: NK cell_2"
"ENSG00000256152",0.00634583985636429,1.48295614983606,0.034,0.012,1,"17: NK cell_2"
"ENSG00000286264",0.162400211277269,1.47679393883833,0.013,0.004,1,"17: NK cell_2"
"ENSG00000227627",0.0942523372101828,1.47252486830986,0.018,0.006,1,"17: NK cell_2"
"ENSG00000261267",0.0708098129924126,1.46587232291982,0.022,0.008,1,"17: NK cell_2"
"HACD1",0.236637313040117,1.46391576679966,0.013,0.006,1,"17: NK cell_2"
"DOLK",0.0084068097651307,-1.4594159191537,0.008,0.021,1,"17: NK cell_2"
"SERPINH1",0.0947157358648868,-1.45889849584897,0.005,0.014,1,"17: NK cell_2"
"VLDLR",0.00106139925605579,-1.45647420918484,0.018,0.046,1,"17: NK cell_2"
"ENSG00000255422",0.120457355327934,1.45546564208629,0.014,0.005,1,"17: NK cell_2"
"ENSG00000274425",0.125620979819722,1.45494479190331,0.015,0.005,1,"17: NK cell_2"
"CRYBG2",0.127569784969322,1.45468470759467,0.013,0.004,1,"17: NK cell_2"
"MCEMP1",0.104483379331429,1.452327177459,0.01,0.003,1,"17: NK cell_2"
"ENSG00000282951",0.230253075680481,1.44818703044084,0.011,0.004,1,"17: NK cell_2"
"MAGI3",0.0335903048392855,1.44752868532149,0.02,0.006,1,"17: NK cell_2"
"ENSG00000289047",0.193899735753037,1.44465848790078,0.02,0.009,1,"17: NK cell_2"
"CCDC65",0.423545917116218,-1.44172827341139,0.005,0.01,1,"17: NK cell_2"
"SLC16A11",0.156035198337384,-1.44161776017371,0.006,0.015,1,"17: NK cell_2"
"AC093423.2",0.154329001209529,1.43438680188698,0.013,0.005,1,"17: NK cell_2"
"PCLAF",0.217922064696093,1.43253883303039,0.01,0.003,1,"17: NK cell_2"
"C12orf75-AS1",0.0779242230108022,1.42744109300841,0.015,0.005,1,"17: NK cell_2"
"GML",0.14615854228162,1.42693737971706,0.011,0.004,1,"17: NK cell_2"
"ZNF407-AS1",0.00271954374593899,1.42520885449955,0.043,0.016,1,"17: NK cell_2"
"MEAK7",0.0675696516375099,-1.42353197210227,0.005,0.013,1,"17: NK cell_2"
"LTB4R2",0.0780345814986517,-1.42259770653933,0.008,0.019,1,"17: NK cell_2"
"C4orf19",0.229521732251014,1.42031188948655,0.01,0.004,1,"17: NK cell_2"
"ENSG00000253200",0.155966990431806,1.41999303237263,0.011,0.004,1,"17: NK cell_2"
"AP000787.1",0.0949992020045295,-1.41599344011721,0.008,0.017,1,"17: NK cell_2"
"EXPH5",0.286454476824285,1.41501129085658,0.011,0.005,1,"17: NK cell_2"
"ENSG00000285801",0.00838908589953813,1.41291761573526,0.036,0.012,1,"17: NK cell_2"
"H2BC15",0.22160707249778,1.41143303779001,0.019,0.009,1,"17: NK cell_2"
"LNCTSI",0.299525807241104,1.4096414808805,0.011,0.005,1,"17: NK cell_2"
"CRIPAK",0.515395117173897,-1.40454660150895,0.005,0.011,1,"17: NK cell_2"
"ERFL",0.000345281651898057,1.39499396348485,0.043,0.014,1,"17: NK cell_2"
"EFNA3",0.0106130436894159,-1.39291732557236,0.011,0.03,1,"17: NK cell_2"
"ENSG00000260249",0.207123487600564,1.39267245827734,0.01,0.003,1,"17: NK cell_2"
"ENSG00000257027",0.150683285577968,1.3924519327106,0.011,0.004,1,"17: NK cell_2"
"ENSG00000270659",0.260982233631968,1.39120557891972,0.01,0.005,1,"17: NK cell_2"
"CUBN",0.0182501621937822,1.38707186303243,0.029,0.011,1,"17: NK cell_2"
"ENSG00000197813",0.224626474346747,1.38594226131177,0.013,0.005,1,"17: NK cell_2"
"PANK2-AS1",0.228501248893197,1.3845267848072,0.011,0.004,1,"17: NK cell_2"
"A2M-AS1",0.0880226851806491,-1.38374874731953,0.008,0.018,1,"17: NK cell_2"
"ENSG00000272195",0.188413381124552,1.38335930195689,0.01,0.003,1,"17: NK cell_2"
"ENSG00000235192",0.336885717505891,1.38294149885253,0.011,0.005,1,"17: NK cell_2"
"H2AC11",0.00832720203440172,1.37862052678232,0.033,0.011,1,"17: NK cell_2"
"ENSG00000287733",0.185957854571924,1.37758604418264,0.015,0.006,1,"17: NK cell_2"
"ENSG00000259536",0.167519191075592,1.37724757263815,0.011,0.004,1,"17: NK cell_2"
"DYNLRB2",0.198903271430828,1.36956477494948,0.015,0.006,1,"17: NK cell_2"
"ENSG00000291063",0.00101087845057276,1.36917088688114,0.05,0.017,1,"17: NK cell_2"
"P2RX7",0.0258397195264544,-1.36882824103125,0.01,0.024,1,"17: NK cell_2"
"C3orf20",0.188809234248833,1.36661124013603,0.011,0.005,1,"17: NK cell_2"
"IL9R",0.0878341936110258,1.36574006674698,0.017,0.007,1,"17: NK cell_2"
"ME3",0.0430895822221243,1.36199086645648,0.018,0.006,1,"17: NK cell_2"
"ENSG00000286803",0.13389084777065,1.35941912514868,0.014,0.005,1,"17: NK cell_2"
"AC008915.2",0.102805193624527,-1.35248220207594,0.004,0.012,1,"17: NK cell_2"
"C1QTNF7-AS1",0.129980315350159,1.34889319139153,0.015,0.005,1,"17: NK cell_2"
"ENSG00000284624",0.0705718087749482,-1.34770463461668,0.005,0.012,1,"17: NK cell_2"
"ANKHD1-DT",0.154652112822019,1.34183546523912,0.014,0.005,1,"17: NK cell_2"
"SCGB2B2",0.0383388481896677,1.33810823608948,0.018,0.01,1,"17: NK cell_2"
"GRIK4",0.00841015257911452,1.33592942216833,0.027,0.012,1,"17: NK cell_2"
"PCBP4",0.00426271826620279,-1.33160581100062,0.015,0.034,1,"17: NK cell_2"
"ENSG00000241073",0.362474465105298,1.33155490661236,0.01,0.004,1,"17: NK cell_2"
"NEK5",0.210608994895925,1.33078553439389,0.01,0.004,1,"17: NK cell_2"
"NELL2",0.0122518647745545,-1.32722255293076,0.006,0.02,1,"17: NK cell_2"
"AL035587.2",0.0667048377425552,-1.32684092249829,0.008,0.019,1,"17: NK cell_2"
"TOM1L1",0.0996901656807493,1.32607950793396,0.013,0.004,1,"17: NK cell_2"
"AC078795.1",0.15511616752155,1.31688544972693,0.013,0.005,1,"17: NK cell_2"
"AGAP1",0.0277865133848545,-1.31632104904568,0.01,0.024,1,"17: NK cell_2"
"LINC01237",0.156074662978846,1.3144245078689,0.017,0.008,1,"17: NK cell_2"
"PPP2R3A",0.15236110292734,1.30938786094994,0.014,0.005,1,"17: NK cell_2"
"LPAL2",0.277898468175133,1.30794233304403,0.013,0.005,1,"17: NK cell_2"
"CDRT4",0.107830262340985,-1.30663523715106,0.008,0.017,1,"17: NK cell_2"
"CARD11-AS1",0.127541261785107,1.30594568177982,0.014,0.005,1,"17: NK cell_2"
"FAM88B",0.120229363507181,1.30381048536108,0.013,0.004,1,"17: NK cell_2"
"SPDYA",0.0520384761250064,1.30309177111521,0.015,0.005,1,"17: NK cell_2"
"DNAH10",0.178943514320975,1.30150637910644,0.011,0.004,1,"17: NK cell_2"
"CD9",0.0656479223556001,-1.30138347355107,0.005,0.013,1,"17: NK cell_2"
"TAFAZZIN",0.00131436372843745,1.30116455489684,0.055,0.021,1,"17: NK cell_2"
"LINC01184",0.00553181710240228,-1.30031533445987,0.009,0.025,1,"17: NK cell_2"
"ENSG00000290933",0.00248035516584608,1.29954206716693,0.047,0.018,1,"17: NK cell_2"
"HIST1H2AJ",0.320520042564922,1.29933242025584,0.011,0.008,1,"17: NK cell_2"
"ENSG00000269825",0.0810967201410313,1.29680844164262,0.023,0.01,1,"17: NK cell_2"
"PTK2",0.0524575774848641,1.29484038183889,0.022,0.01,1,"17: NK cell_2"
"HERC2P3",0.0406611946868003,1.29055562992943,0.023,0.009,1,"17: NK cell_2"
"ENSG00000291159",0.0303820686881167,1.28888561295519,0.027,0.01,1,"17: NK cell_2"
"ENSG00000287269",0.199681030789498,1.28816589828498,0.014,0.005,1,"17: NK cell_2"
"SERP2",0.0411906806859752,1.28537795397124,0.018,0.006,1,"17: NK cell_2"
"ENSG00000291233",0.345245747692182,1.28437501903425,0.01,0.004,1,"17: NK cell_2"
"AL513303.1",0.222338186409186,-1.28424442425263,0.006,0.014,1,"17: NK cell_2"
"ENSG00000183308",0.235600007076362,1.28154786476536,0.018,0.008,1,"17: NK cell_2"
"AL121839.2",0.19324666550128,-1.28087128468563,0.008,0.014,1,"17: NK cell_2"
"FAM135A",0.0159870765867676,1.28013065959873,0.024,0.009,1,"17: NK cell_2"
"ENSG00000259201",0.146601440476115,1.27959376801953,0.018,0.007,1,"17: NK cell_2"
"RTN4IP1",0.243538472931253,-1.27825827125634,0.009,0.017,1,"17: NK cell_2"
"ZNF687-AS1",0.14372417106383,1.27739467481265,0.01,0.004,1,"17: NK cell_2"
"ZNF630",0.0730454028186514,-1.27090083135014,0.008,0.019,1,"17: NK cell_2"
"ZSWIM8-AS1",0.272962025385891,1.27016486579358,0.011,0.005,1,"17: NK cell_2"
"PAXBP1-AS1",0.398329181167687,1.26933160461974,0.01,0.005,1,"17: NK cell_2"
"GZMK",0.0237832694132383,-1.26575745307939,0.028,0.042,1,"17: NK cell_2"
"CCT6B",0.092140014210324,-1.26528894136135,0.005,0.011,1,"17: NK cell_2"
"ENSG00000263657",0.291458046621378,1.2628143642914,0.013,0.005,1,"17: NK cell_2"
"TRMT5",0.458042427876495,1.25922877131518,0.013,0.006,1,"17: NK cell_2"
"AL512625.3",0.20372247405268,-1.25380946094683,0.005,0.011,1,"17: NK cell_2"
"FBXO36",0.182206078291028,1.25110354438788,0.018,0.008,1,"17: NK cell_2"
"GTF2IP1",0.171835455740797,1.24916517911522,0.022,0.01,1,"17: NK cell_2"
"LINC00938",0.0994553216466156,1.24911373226068,0.027,0.011,1,"17: NK cell_2"
"HIST1H3F",0.188364359092821,1.24641300407553,0.01,0.006,1,"17: NK cell_2"
"MRPS31P5",0.0453907342108766,1.24432904735713,0.032,0.013,1,"17: NK cell_2"
"ENSG00000254538",0.105033016974739,1.24307901114775,0.023,0.009,1,"17: NK cell_2"
"PABIR1",0.00433600895224753,1.24273723552972,0.048,0.019,1,"17: NK cell_2"
"ADGRG3",0.00403136690469109,1.24039116210841,0.042,0.019,1,"17: NK cell_2"
"CKB",0.113685541443639,-1.23956980423971,0.008,0.017,1,"17: NK cell_2"
"EFCAB6",0.142822823879707,-1.23849454300808,0.006,0.013,1,"17: NK cell_2"
"AL365272.1",0.227840936940565,1.2365838994295,0.01,0.004,1,"17: NK cell_2"
"ST20",0.171731988241782,1.2365663490591,0.018,0.009,1,"17: NK cell_2"
"AC021752.1",0.14553255748882,1.23540403317045,0.013,0.005,1,"17: NK cell_2"
"ENSG00000285692",0.386026866546158,1.23136084747423,0.015,0.007,1,"17: NK cell_2"
"AL645933.3",0.287605960449901,-1.23050433682281,0.008,0.015,1,"17: NK cell_2"
"ENSG00000235978",0.212713021772827,1.23026190323957,0.017,0.007,1,"17: NK cell_2"
"AGAP9",0.394020219234769,-1.22983529025125,0.005,0.011,1,"17: NK cell_2"
"RHD",0.112823844690392,1.2295961413912,0.024,0.011,1,"17: NK cell_2"
"ZNF90",0.144797831879272,1.2250744523081,0.011,0.004,1,"17: NK cell_2"
"TLCD3A",0.143477115791174,-1.22375200287163,0.005,0.011,1,"17: NK cell_2"
"POT1-AS1",0.175972144285863,1.21910426328885,0.011,0.004,1,"17: NK cell_2"
"KNL1",0.522913266756287,1.21895837408694,0.015,0.008,1,"17: NK cell_2"
"LINC01358",0.00474058236854533,1.21843235829912,0.039,0.018,1,"17: NK cell_2"
"AC116158.3",0.297768637465048,-1.21633477075257,0.006,0.013,1,"17: NK cell_2"
"CYB561",0.0315416620487309,-1.21540973415696,0.009,0.023,1,"17: NK cell_2"
"AC005332.6",0.124873576480317,-1.21421783049252,0.008,0.017,1,"17: NK cell_2"
"IZUMO4",0.172309514107663,1.21096345147171,0.02,0.009,1,"17: NK cell_2"
"CCDC183-AS1",0.295056734083264,1.21066474493136,0.01,0.004,1,"17: NK cell_2"
"SPEF2",0.171256406389717,-1.20885852957018,0.006,0.014,1,"17: NK cell_2"
"CNKSR2",0.218368589978648,-1.20688133569765,0.005,0.011,1,"17: NK cell_2"
