"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"FASLG",0,14.4766798486494,1,0,0,"3: IL2RB+ NK cell"
"NKG7",2.88007152079436e-74,0.0489698568155221,0.999,0.953,6.45596832101264e-70,"3: IL2RB+ NK cell"
"APOBEC3G",4.32494532159525e-51,0.552663393794845,0.797,0.644,9.6947974328879e-47,"3: IL2RB+ NK cell"
"SRGN",7.74013297701773e-48,0.346517320805976,0.972,0.924,1.73502820812829e-43,"3: IL2RB+ NK cell"
"CD38",1.22071042823306e-47,0.675955030544992,0.646,0.49,2.73634449592723e-43,"3: IL2RB+ NK cell"
"GZMB",1.4081270129916e-47,0.449069525430486,0.941,0.873,3.15645751232196e-43,"3: IL2RB+ NK cell"
"CST7",1.1483350755303e-43,-0.151618673550414,0.985,0.939,2.57410790530873e-39,"3: IL2RB+ NK cell"
"RPL18A",1.88922732507158e-43,-0.272805833731915,0.994,0.995,4.23489197188045e-39,"3: IL2RB+ NK cell"
"GNLY",1.01260332805125e-40,-0.060024704185925,0.977,0.928,2.26985162015969e-36,"3: IL2RB+ NK cell"
"LEF1",2.28041814168917e-40,-2.16813761572497,0.033,0.066,5.11178530641044e-36,"3: IL2RB+ NK cell"
"RPL11",2.57043439182496e-40,-0.227926294387696,0.999,0.996,5.76188573271482e-36,"3: IL2RB+ NK cell"
"RPL32",5.40288880003638e-40,-0.241137891011313,0.999,0.998,1.21111155341616e-35,"3: IL2RB+ NK cell"
"RPS23",1.11166436771335e-37,-0.240234009074712,0.999,0.997,2.49190684666625e-33,"3: IL2RB+ NK cell"
"MAL",2.26054678014257e-37,-4.2086500211985,0.003,0.028,5.06724166236758e-33,"3: IL2RB+ NK cell"
"RPL30",1.42010902995662e-36,-0.218070122207614,1,0.999,3.18331640155076e-32,"3: IL2RB+ NK cell"
"RPL29",1.1257647321226e-35,-0.242132941793052,0.997,0.997,2.52351422352601e-31,"3: IL2RB+ NK cell"
"RPL19",4.35303068398187e-35,-0.213220268494933,0.999,0.996,9.75775358121377e-31,"3: IL2RB+ NK cell"
"RPL34",3.30222798230849e-34,-0.215781008302151,0.999,0.997,7.40227424514271e-30,"3: IL2RB+ NK cell"
"RPS15A",4.70753671304139e-34,-0.210334683484535,0.999,0.999,1.05524142959536e-29,"3: IL2RB+ NK cell"
"RPS13",1.12251169034503e-33,-0.252942011576407,0.993,0.99,2.51622220507742e-29,"3: IL2RB+ NK cell"
"KLRD1",2.09201466343451e-33,0.179468390750003,0.937,0.864,4.68946006955479e-29,"3: IL2RB+ NK cell"
"UBB",4.49909892611221e-33,0.272055121217996,0.935,0.888,1.00851801527731e-28,"3: IL2RB+ NK cell"
"GPI",6.10693278235946e-33,-0.587936494720084,0.464,0.552,1.3689300524937e-28,"3: IL2RB+ NK cell"
"PRF1",7.38423815250226e-33,0.0896026619829851,0.94,0.87,1.65525082426491e-28,"3: IL2RB+ NK cell"
"MIF",8.24901570049856e-33,-0.397115342882625,0.86,0.89,1.84909935942376e-28,"3: IL2RB+ NK cell"
"RPS18",4.29407812736777e-32,-0.207718955008615,0.997,0.997,9.62560553030759e-28,"3: IL2RB+ NK cell"
"CCL4",6.06598642987955e-32,0.896504251195858,0.676,0.598,1.3597515181218e-27,"3: IL2RB+ NK cell"
"OASL",9.08357411110272e-32,0.525335086922894,0.558,0.388,2.03617397274479e-27,"3: IL2RB+ NK cell"
"LTB",2.5304117062154e-30,-1.24442619612581,0.074,0.117,5.67217088065244e-26,"3: IL2RB+ NK cell"
"HLA-A",4.02327502007748e-30,0.119676771712414,1,1,9.01857328500568e-26,"3: IL2RB+ NK cell"
"SH2D1B",5.75938585275989e-30,0.330151962425583,0.738,0.621,1.29102393275466e-25,"3: IL2RB+ NK cell"
"CEBPD",9.85392200183922e-30,0.304110559331265,0.715,0.611,2.20885515593228e-25,"3: IL2RB+ NK cell"
"H1-4",1.36771323082835e-29,1.16583988738732,0.276,0.134,3.06586597822483e-25,"3: IL2RB+ NK cell"
"NACA",1.60057093821258e-29,-0.198528922817147,0.985,0.982,3.58783981509732e-25,"3: IL2RB+ NK cell"
"CCR7",2.24138710530716e-29,-1.26903390498731,0.057,0.074,5.02429333525653e-25,"3: IL2RB+ NK cell"
"RPS25",4.80892127950406e-29,-0.215754420409795,0.989,0.985,1.07796779401363e-24,"3: IL2RB+ NK cell"
"RPL14",6.08932595291587e-29,-0.204222152866073,0.993,0.989,1.36498330560562e-24,"3: IL2RB+ NK cell"
"HLA-C",6.52062291151041e-29,0.139441261892673,0.999,0.998,1.46166283184417e-24,"3: IL2RB+ NK cell"
"CLIC3",1.31095832315126e-28,0.18960291868126,0.811,0.731,2.93864417717587e-24,"3: IL2RB+ NK cell"
"CD27",1.83266740608817e-28,-1.71331995491927,0.021,0.057,4.10810725748724e-24,"3: IL2RB+ NK cell"
"CD5",2.05873819870682e-28,-2.56682852706342,0.006,0.031,4.6148675462212e-24,"3: IL2RB+ NK cell"
"EFHD2",2.50189225328274e-28,0.212071669556963,0.939,0.878,5.60824167495859e-24,"3: IL2RB+ NK cell"
"H1-2",4.04696831749234e-28,1.28952607853159,0.19,0.077,9.07168418049083e-24,"3: IL2RB+ NK cell"
"TGFB1",5.683795382085e-28,0.478287899625168,0.877,0.813,1.27407957284817e-23,"3: IL2RB+ NK cell"
"STAT4",6.13423441114461e-28,0.358477164338195,0.749,0.635,1.37504998560218e-23,"3: IL2RB+ NK cell"
"RPS12",6.34686072442814e-28,-0.21923487714455,0.998,0.999,1.42271229998781e-23,"3: IL2RB+ NK cell"
"H3-3B",1.20151038424283e-27,0.809379654179641,0.403,0.239,2.69330567731872e-23,"3: IL2RB+ NK cell"
"KLRB1",1.31239660953576e-27,-0.161542910889841,0.823,0.766,2.94186823993537e-23,"3: IL2RB+ NK cell"
"RPL36",7.77342283597853e-27,-0.213368528493613,0.986,0.986,1.74249046291295e-22,"3: IL2RB+ NK cell"
"IL7R",9.89292962077167e-27,-1.46851570110011,0.052,0.087,2.21759910379218e-22,"3: IL2RB+ NK cell"
"RPL13",1.0953344723666e-26,-0.226208820443743,0.999,0.998,2.45530175325697e-22,"3: IL2RB+ NK cell"
"RPS3",1.28418100787851e-26,-0.183921204862985,0.999,0.999,2.87862014726047e-22,"3: IL2RB+ NK cell"
"MARCHF3",2.97976090846973e-26,1.23791071476653,0.183,0.076,6.67943205242575e-22,"3: IL2RB+ NK cell"
"RPS15",3.20935827098508e-26,-0.173252951717386,0.996,0.996,7.19409750024015e-22,"3: IL2RB+ NK cell"
"RPS27A",3.85520971276383e-26,-0.185037161002779,1,0.999,8.64183809213141e-22,"3: IL2RB+ NK cell"
"RPL8",5.03915596035093e-26,-0.1985538449898,0.983,0.979,1.12957720007226e-21,"3: IL2RB+ NK cell"
"ENO1",5.12831505235489e-26,-0.385493483894754,0.771,0.802,1.14956310213587e-21,"3: IL2RB+ NK cell"
"CRIP1",8.73019293149893e-26,0.619171776513372,0.843,0.792,1.9569600475248e-21,"3: IL2RB+ NK cell"
"NOG",1.18414939634689e-25,-4.58803230650825,0.001,0.017,2.65438928685118e-21,"3: IL2RB+ NK cell"
"RPL7A",1.68203331618528e-25,-0.183552197319034,0.994,0.992,3.77044588156093e-21,"3: IL2RB+ NK cell"
"RPL18",1.94242234590696e-25,-0.179605405905495,0.992,0.987,4.35413393058505e-21,"3: IL2RB+ NK cell"
"H3-3A",2.24489030797861e-25,0.842886953643524,0.394,0.234,5.03214611436485e-21,"3: IL2RB+ NK cell"
"SIT1",2.2704950893911e-25,-3.75542128145271,0.002,0.02,5.08954179237908e-21,"3: IL2RB+ NK cell"
"GNG2",3.21482274943407e-25,0.435014223841326,0.794,0.725,7.20634667513141e-21,"3: IL2RB+ NK cell"
"NFKB1",8.21335157221562e-25,0.666536872816136,0.551,0.416,1.84110488842785e-20,"3: IL2RB+ NK cell"
"FTL",1.59829812957653e-24,-0.280949325377753,0.984,0.98,3.58274508725874e-20,"3: IL2RB+ NK cell"
"VEGFB",1.91153831222298e-24,-0.613722471776478,0.3,0.395,4.28490428067903e-20,"3: IL2RB+ NK cell"
"VIM",2.29434187864262e-24,0.838803062201878,0.689,0.598,5.1429967551653e-20,"3: IL2RB+ NK cell"
"CD3E",2.47679009767773e-24,-0.713973046705767,0.167,0.232,5.55197268295439e-20,"3: IL2RB+ NK cell"
"RPL12",3.33537681286402e-24,-0.197722833461336,0.985,0.985,7.47658066371599e-20,"3: IL2RB+ NK cell"
"TALAM1",4.01795991023329e-24,0.655131692030369,0.371,0.215,9.00665893477895e-20,"3: IL2RB+ NK cell"
"CHST12",6.04982648373066e-24,0.29942980192857,0.705,0.588,1.35612910459307e-19,"3: IL2RB+ NK cell"
"HAVCR2",7.48564602054675e-24,0.46350148540727,0.47,0.329,1.67798241196576e-19,"3: IL2RB+ NK cell"
"YARS1",1.45840899067405e-23,0.959872458611566,0.256,0.129,3.26916959349495e-19,"3: IL2RB+ NK cell"
"RPS28",2.84049280810111e-23,-0.179571170105612,0.997,0.996,6.36724867863945e-19,"3: IL2RB+ NK cell"
"LDHB",3.3042856056185e-23,-0.326667049993847,0.453,0.444,7.40688661355443e-19,"3: IL2RB+ NK cell"
"RPL39",3.93468849135993e-23,-0.188496760953607,0.995,0.988,8.81999772223243e-19,"3: IL2RB+ NK cell"
"H3F3B",5.66813205110301e-23,-0.308696142808489,0.588,0.743,1.27056848057525e-18,"3: IL2RB+ NK cell"
"RPS19",7.56325924965722e-23,-0.188435193234207,1,0.999,1.69538019340316e-18,"3: IL2RB+ NK cell"
"FTH1",7.62682149711644e-23,0.515328116822937,0.981,0.968,1.70962830679362e-18,"3: IL2RB+ NK cell"
"ATP5MJ",8.6906299288596e-23,1.03174324532354,0.239,0.118,1.94809160485317e-18,"3: IL2RB+ NK cell"
"RPL35A",9.73556950990747e-23,-0.17890280683174,0.996,0.993,2.18232526134086e-18,"3: IL2RB+ NK cell"
"ACTN1",1.07196260772587e-22,-1.99966258186459,0.011,0.033,2.40291138147831e-18,"3: IL2RB+ NK cell"
"FAU",1.12761894666507e-22,-0.171343008707647,0.998,0.997,2.52767063084442e-18,"3: IL2RB+ NK cell"
"BNIP3",1.44798136885469e-22,-0.709435474323496,0.203,0.282,3.24579503642468e-18,"3: IL2RB+ NK cell"
"IRAG2",1.5274094554135e-22,1.1022925750239,0.175,0.076,3.42384103525489e-18,"3: IL2RB+ NK cell"
"ALDOA",1.63042241607638e-22,-0.35999909055076,0.712,0.745,3.6547548878768e-18,"3: IL2RB+ NK cell"
"SELL",2.66891644224019e-22,-0.691145465534325,0.137,0.148,5.98264309692561e-18,"3: IL2RB+ NK cell"
"H4C3",3.3896262063644e-22,1.03851740253077,0.3,0.162,7.59818610418644e-18,"3: IL2RB+ NK cell"
"LRRN3",6.60698945253223e-22,-3.32875707712539,0.002,0.016,1.48102275567963e-17,"3: IL2RB+ NK cell"
"RPS21",7.62318331863691e-22,-0.199456032374593,0.99,0.987,1.70881277270565e-17,"3: IL2RB+ NK cell"
"FAM162A",8.14282437336894e-22,-0.577745940656159,0.256,0.327,1.82529551153438e-17,"3: IL2RB+ NK cell"
"RPS4X",9.82943672837838e-22,-0.178639599924505,0.996,0.995,2.2033665370333e-17,"3: IL2RB+ NK cell"
"ENO2",1.34586824564826e-21,-0.69141683933704,0.182,0.259,3.01689825944514e-17,"3: IL2RB+ NK cell"
"ANP32B",1.44034692828087e-21,-0.328200623599238,0.518,0.553,3.2286816744344e-17,"3: IL2RB+ NK cell"
"RPL26",1.56076822856198e-21,-0.162340432536586,0.997,0.997,3.49861806114453e-17,"3: IL2RB+ NK cell"
"ENSG00000234961",2.52316793122715e-21,1.12022065825122,0.258,0.128,5.65593323463878e-17,"3: IL2RB+ NK cell"
"TPI1",2.95649431971163e-21,-0.312085738570429,0.83,0.85,6.6272776670656e-17,"3: IL2RB+ NK cell"
"LINC01578",4.85282010829285e-21,-0.486153566570263,0.398,0.51,1.08780815547493e-16,"3: IL2RB+ NK cell"
"RPL28",5.30515265716264e-21,-0.131989825378696,0.999,0.999,1.18920301962958e-16,"3: IL2RB+ NK cell"
"DUSP10",5.34742661209249e-21,0.615198874673375,0.328,0.204,1.19867914936665e-16,"3: IL2RB+ NK cell"
"ENSG00000289901",5.3742488148971e-21,0.607436439971785,0.364,0.215,1.20469161434733e-16,"3: IL2RB+ NK cell"
"TYROBP",7.92739371383033e-21,-0.0729752940063948,0.915,0.864,1.77700457489221e-16,"3: IL2RB+ NK cell"
"RPL23A",1.84351342872632e-20,-0.191647576923571,0.959,0.96,4.13241970183292e-16,"3: IL2RB+ NK cell"
"CAMK4",1.97661625902038e-20,-0.904475950215248,0.064,0.088,4.43078300622008e-16,"3: IL2RB+ NK cell"
"PKM",2.62490158210827e-20,-0.351142163629761,0.625,0.674,5.8839793864539e-16,"3: IL2RB+ NK cell"
"CD28",2.97998476719808e-20,-3.60891836053515,0.001,0.014,6.67993385415121e-16,"3: IL2RB+ NK cell"
"RPL5",4.36996628226555e-20,-0.18986405101007,0.964,0.956,9.79571641832647e-16,"3: IL2RB+ NK cell"
"CXCR4",5.59657458381078e-20,0.243980587598399,0.782,0.706,1.25452815870702e-15,"3: IL2RB+ NK cell"
"CYRIB",6.61225668988543e-20,0.82168110560815,0.284,0.152,1.48220345960472e-15,"3: IL2RB+ NK cell"
"LINC01550",7.66800916642889e-20,-4.16794937391441,0.001,0.014,1.7188609347467e-15,"3: IL2RB+ NK cell"
"KRT86",8.02865878914165e-20,1.06968573686062,0.167,0.073,1.79970415417399e-15,"3: IL2RB+ NK cell"
"GYPC",9.54596127565782e-20,-0.351160188931478,0.619,0.661,2.13982267955146e-15,"3: IL2RB+ NK cell"
"RACK1",1.39919414929354e-19,-0.174086207612199,0.98,0.973,3.13643360505639e-15,"3: IL2RB+ NK cell"
"CLDND1",1.3998881866951e-19,0.403268806657779,0.575,0.46,3.13798935929573e-15,"3: IL2RB+ NK cell"
"RPS14",1.4159897663105e-19,-0.156293487315316,0.992,0.99,3.17408266016162e-15,"3: IL2RB+ NK cell"
"RPS27",1.62848145153052e-19,-0.145315450023534,1,1,3.65040402175081e-15,"3: IL2RB+ NK cell"
"CD4",1.78826193303916e-19,-5.47265499432749,0,0.013,4.00856794910057e-15,"3: IL2RB+ NK cell"
"HLA-B",1.89086922423088e-19,0.113667511337161,1,1,4.23857245303595e-15,"3: IL2RB+ NK cell"
"RPL10",2.3684058230237e-19,-0.143944773283518,1,0.999,5.30901849288993e-15,"3: IL2RB+ NK cell"
"OTULIN",3.53953827130315e-19,0.51584505913686,0.395,0.269,7.93422898895315e-15,"3: IL2RB+ NK cell"
"NPM1",3.65601139528791e-19,-0.201364670497715,0.779,0.778,8.19531514367738e-15,"3: IL2RB+ NK cell"
"BNIP3L",6.14556678839191e-19,-0.400142505649298,0.515,0.579,1.37759025128593e-14,"3: IL2RB+ NK cell"
"PPP1R16B",8.64608623363275e-19,0.404945571720853,0.534,0.4,1.93810669013112e-14,"3: IL2RB+ NK cell"
"SAMSN1",8.88005447223886e-19,0.459973322000877,0.576,0.459,1.99055301049706e-14,"3: IL2RB+ NK cell"
"THEMIS",9.19062589986104e-19,-1.40227268691422,0.02,0.046,2.06017070171285e-14,"3: IL2RB+ NK cell"
"AUTS2",1.08020317651592e-18,0.381197806675226,0.583,0.461,2.42138344047809e-14,"3: IL2RB+ NK cell"
"NR3C1",1.18417629280249e-18,0.252160814246554,0.791,0.698,2.65444957794605e-14,"3: IL2RB+ NK cell"
"RPS6",1.3823083817596e-18,-0.156127534729043,0.986,0.984,3.09858246855231e-14,"3: IL2RB+ NK cell"
"FAAH2",1.42853736020031e-18,-2.80532715039688,0.003,0.02,3.20220934662501e-14,"3: IL2RB+ NK cell"
"AOAH",1.46007577250504e-18,0.101080913325825,0.864,0.799,3.2729058516473e-14,"3: IL2RB+ NK cell"
"ENSG00000284634",2.22377986122276e-18,1.02382197088674,0.157,0.07,4.98482493691694e-14,"3: IL2RB+ NK cell"
"RPL7",4.37304932987187e-18,-0.2643805121896,0.714,0.723,9.80262737784077e-14,"3: IL2RB+ NK cell"
"H2AZ2",5.54205378954454e-18,0.825753663180072,0.272,0.147,1.2423067774643e-13,"3: IL2RB+ NK cell"
"PTGER4",5.89720666967333e-18,0.514100256240337,0.388,0.281,1.32191784707397e-13,"3: IL2RB+ NK cell"
"RPS8",6.49958125444696e-18,-0.18816528106009,0.992,0.99,1.45694613399683e-13,"3: IL2RB+ NK cell"
"RPS5",6.79582200591296e-18,-0.179325783636979,0.941,0.93,1.52335146084545e-13,"3: IL2RB+ NK cell"
"IRF1-AS1",9.2634253038182e-18,0.752379907538186,0.264,0.145,2.07648941610389e-13,"3: IL2RB+ NK cell"
"LMNA",1.33678610459816e-17,0.766100725103948,0.347,0.206,2.99653973206723e-13,"3: IL2RB+ NK cell"
"GAS7",1.51818714130664e-17,0.643749241306477,0.293,0.176,3.40316829595297e-13,"3: IL2RB+ NK cell"
"NELL2",2.13952914729859e-17,-1.8750379880152,0.01,0.031,4.79596853658452e-13,"3: IL2RB+ NK cell"
"MTRNR2L12",2.31684880271009e-17,-0.47476813073886,0.283,0.382,5.19344827615493e-13,"3: IL2RB+ NK cell"
"PNRC1",2.48555973455244e-17,-0.258598551146121,0.939,0.945,5.57163070097274e-13,"3: IL2RB+ NK cell"
"ADAM10",2.62980020822464e-17,0.386280824747474,0.516,0.42,5.89496014675636e-13,"3: IL2RB+ NK cell"
"RPS24",3.14072172440642e-17,-0.160657964002569,0.989,0.987,7.04024181742942e-13,"3: IL2RB+ NK cell"
"ADSS2",3.18700096825213e-17,0.820690386547447,0.239,0.125,7.14398137043397e-13,"3: IL2RB+ NK cell"
"CD96",3.53149623591302e-17,0.276946463910006,0.804,0.734,7.91620196242263e-13,"3: IL2RB+ NK cell"
"RETREG1",3.66866515800895e-17,-2.39098588305098,0.006,0.021,8.22367981819285e-13,"3: IL2RB+ NK cell"
"EEF1G",3.97104430852529e-17,-0.197450526638879,0.825,0.813,8.90149292199029e-13,"3: IL2RB+ NK cell"
"LINC-PINT",6.65653011548768e-17,0.58312644302658,0.356,0.221,1.49212779068772e-12,"3: IL2RB+ NK cell"
"CALHM6",7.54133486521427e-17,-0.640439324365979,0.145,0.209,1.69046562338643e-12,"3: IL2RB+ NK cell"
"TMEM43",8.64045610457835e-17,0.509458927881655,0.413,0.288,1.93684464040228e-12,"3: IL2RB+ NK cell"
"CD37",9.22459462601128e-17,-0.267818418603146,0.769,0.783,2.06778513136669e-12,"3: IL2RB+ NK cell"
"RCAN3",9.59349943339016e-17,-1.4752547061699,0.015,0.031,2.15047883298874e-12,"3: IL2RB+ NK cell"
"NHERF1",1.1116868840709e-16,0.801724482678082,0.269,0.149,2.49195731933333e-12,"3: IL2RB+ NK cell"
"RPS3A",1.15948142141676e-16,-0.190969970270983,0.991,0.99,2.59909355424782e-12,"3: IL2RB+ NK cell"
"GTF3A",1.58310684965549e-16,-0.333757897774621,0.445,0.478,3.54869231418776e-12,"3: IL2RB+ NK cell"
"KLF2",1.87802245461264e-16,-0.406783307969453,0.345,0.407,4.20977513425969e-12,"3: IL2RB+ NK cell"
"MXD4",2.45230874046783e-16,0.288230784597315,0.565,0.453,5.4970952726327e-12,"3: IL2RB+ NK cell"
"H1-10",2.64626241386304e-16,1.08929810757248,0.189,0.095,5.9318618269154e-12,"3: IL2RB+ NK cell"
"ASAP1",2.79574825413191e-16,0.703277618854368,0.292,0.181,6.2669492864621e-12,"3: IL2RB+ NK cell"
"SOCS3",2.98211077040394e-16,-1.30110840509908,0.028,0.049,6.68469950293747e-12,"3: IL2RB+ NK cell"
"P4HA1",3.56285976829557e-16,-0.489368122563614,0.293,0.366,7.98650645661134e-12,"3: IL2RB+ NK cell"
"PMEPA1",4.10306863398784e-16,0.666298896704923,0.247,0.148,9.19743864994715e-12,"3: IL2RB+ NK cell"
"RPL21",4.83326600804546e-16,-0.162809784732779,0.975,0.975,1.08342490836347e-11,"3: IL2RB+ NK cell"
"RPL22",5.21364033817746e-16,-0.189671401705113,0.916,0.897,1.16868961820586e-11,"3: IL2RB+ NK cell"
"AIF1",6.04108367217069e-16,-2.04903713117006,0.007,0.021,1.35416931595378e-11,"3: IL2RB+ NK cell"
"MIR142HG",6.75233444353727e-16,0.761815739346797,0.208,0.107,1.51360328886331e-11,"3: IL2RB+ NK cell"
"RGS10",1.44432075537802e-15,-0.534872231599281,0.139,0.164,3.23758940525537e-11,"3: IL2RB+ NK cell"
"GPX1",1.54853844976318e-15,1.12263804346161,0.149,0.069,3.47120378898915e-11,"3: IL2RB+ NK cell"
"PTPRJ",1.87854932672777e-15,0.266581544159099,0.546,0.44,4.21095617079296e-11,"3: IL2RB+ NK cell"
"RPL24",1.94309862187505e-15,-0.157820463154383,0.972,0.961,4.35564987079510e-11,"3: IL2RB+ NK cell"
"MYL6",2.34590297789679e-15,0.146941278921347,0.959,0.927,5.25857611525345e-11,"3: IL2RB+ NK cell"
"RPL35",2.57567366248053e-15,-0.13971447801757,0.963,0.96,5.77363008181634e-11,"3: IL2RB+ NK cell"
"ADTRP",2.98410052170376e-15,-4.02917581755101,0.001,0.01,6.68915972945115e-11,"3: IL2RB+ NK cell"
"SNHG7",4.05911444192923e-15,-0.383039816473226,0.335,0.371,9.09891093302856e-11,"3: IL2RB+ NK cell"
"CFL1",4.27833479069589e-15,0.195162611122708,0.952,0.901,9.59031526682392e-11,"3: IL2RB+ NK cell"
"MIR210HG",4.76324097871992e-15,-0.675938520046668,0.135,0.204,1.06772809778986e-10,"3: IL2RB+ NK cell"
"MTFP1",4.76398845275534e-15,-0.566576536743965,0.202,0.256,1.06789565156964e-10,"3: IL2RB+ NK cell"
"RPL36A",4.76532538104399e-15,-0.196723265116206,0.875,0.879,1.06819533741482e-10,"3: IL2RB+ NK cell"
"ATP5MK",4.8200557070762e-15,0.737879089154485,0.282,0.16,1.0804636872982e-10,"3: IL2RB+ NK cell"
"PFDN5",6.07964993318043e-15,-0.200484731736974,0.916,0.927,1.36281432902173e-10,"3: IL2RB+ NK cell"
"SLA",6.31416106063533e-15,0.399131474180449,0.439,0.337,1.41538234335201e-10,"3: IL2RB+ NK cell"
"RASGEF1B",6.84468552762953e-15,0.576073387059017,0.296,0.177,1.53430470787344e-10,"3: IL2RB+ NK cell"
"LEF1-AS1",6.95277158794642e-15,-2.17740387517624,0.006,0.02,1.55853327915407e-10,"3: IL2RB+ NK cell"
"HMGB1",7.57419571894009e-15,0.199513029441227,0.904,0.86,1.69783171235761e-10,"3: IL2RB+ NK cell"
"LAT2",7.91434001685316e-15,0.347139545801468,0.482,0.368,1.7740784581778e-10,"3: IL2RB+ NK cell"
"PASK",9.02002946362662e-15,-1.39445172324689,0.027,0.035,2.02192980456654e-10,"3: IL2RB+ NK cell"
"SEPTIN9",9.04324533406962e-15,-0.320187628260249,0.599,0.661,2.02713387408505e-10,"3: IL2RB+ NK cell"
"ZEB2",1.14667427448606e-14,0.28897024464682,0.747,0.648,2.57038505368795e-10,"3: IL2RB+ NK cell"
"ENSG00000290922",1.26815193245452e-14,1.13181364976042,0.123,0.052,2.84268937179005e-10,"3: IL2RB+ NK cell"
"RPL17",1.33927517453096e-14,-0.14730553199445,0.971,0.971,3.00211923122861e-10,"3: IL2RB+ NK cell"
"EEIG2",1.40352616195223e-14,0.659035496973863,0.21,0.113,3.14614424463213e-10,"3: IL2RB+ NK cell"
"GAPDH",1.42761436479145e-14,-0.249062745634378,0.991,0.985,3.20014036011652e-10,"3: IL2RB+ NK cell"
"PVRIG",1.55353154879875e-14,0.815499650210737,0.211,0.118,3.48239631978728e-10,"3: IL2RB+ NK cell"
"TNFAIP3",1.56938149412161e-14,0.21567750859174,0.784,0.7,3.51792555722299e-10,"3: IL2RB+ NK cell"
"PABPC1",1.66594588162737e-14,-0.159360292827909,0.839,0.82,3.73438428825591e-10,"3: IL2RB+ NK cell"
"L3MBTL4",1.71338876699235e-14,1.18965514860454,0.086,0.035,3.84073226009005e-10,"3: IL2RB+ NK cell"
"ISG20",2.00828476869502e-14,0.333029853471603,0.666,0.578,4.50177113750676e-10,"3: IL2RB+ NK cell"
"ACP5",2.88108248783411e-14,0.617925706080372,0.256,0.17,6.45823450472894e-10,"3: IL2RB+ NK cell"
"CCSER2",3.7438322414806e-14,0.325653236367509,0.618,0.519,8.39217435250291e-10,"3: IL2RB+ NK cell"
"PLAAT4",4.67968476474199e-14,0.094983926289244,0.916,0.879,1.04899813686457e-09,"3: IL2RB+ NK cell"
"RPL4",4.94744989638113e-14,-0.143176242867251,0.792,0.764,1.10902036877279e-09,"3: IL2RB+ NK cell"
"ATP2B4",5.30349192355384e-14,0.319246898867108,0.574,0.457,1.18883074958383e-09,"3: IL2RB+ NK cell"
"FCMR",5.71933491466378e-14,-0.439671974801222,0.377,0.459,1.28204611447103e-09,"3: IL2RB+ NK cell"
"HIST1H4C",6.94142981660468e-14,-0.284701635047885,0.394,0.501,1.55599090769011e-09,"3: IL2RB+ NK cell"
"TGFBR3",7.49785884882944e-14,0.229579651033238,0.556,0.462,1.68072003955361e-09,"3: IL2RB+ NK cell"
"LCK",7.54365775367361e-14,-0.353861025072413,0.494,0.571,1.69098632206348e-09,"3: IL2RB+ NK cell"
"TAF1D",7.81808348624048e-14,-0.351421636021047,0.387,0.402,1.75250159427567e-09,"3: IL2RB+ NK cell"
"ENSG00000291188",8.65432744796282e-14,1.10015197756127,0.113,0.05,1.93995404073534e-09,"3: IL2RB+ NK cell"
"ARHGAP9",9.2680623140309e-14,0.18496483905239,0.78,0.698,2.07752884831317e-09,"3: IL2RB+ NK cell"
"MXI1",1.01234159991745e-13,-0.560620497294939,0.143,0.196,2.26926493037496e-09,"3: IL2RB+ NK cell"
"MYH9",1.03660889204864e-13,0.286562692239044,0.727,0.623,2.32366249241622e-09,"3: IL2RB+ NK cell"
"IER2",1.07099408859737e-13,0.301838058740231,0.718,0.622,2.40074034899986e-09,"3: IL2RB+ NK cell"
"EEF1B2",1.4253651046345e-13,-0.166288151481463,0.788,0.771,3.1950984185487e-09,"3: IL2RB+ NK cell"
"CCL4L2",1.63962781476118e-13,1.33180253287416,0.283,0.247,3.67538970956867e-09,"3: IL2RB+ NK cell"
"TRAPPC10",1.72673872204205e-13,0.28652704395937,0.553,0.447,3.87065751932946e-09,"3: IL2RB+ NK cell"
"VEGFA",1.92067814068688e-13,-0.782492834365716,0.072,0.115,4.30539212016371e-09,"3: IL2RB+ NK cell"
"GNAS",2.11279729272785e-13,-0.269147643815089,0.692,0.717,4.73604641137875e-09,"3: IL2RB+ NK cell"
"PRR5L",2.16507194986369e-13,0.287727575844949,0.407,0.307,4.85322528281445e-09,"3: IL2RB+ NK cell"
"PCBP2",2.45439855989638e-13,-0.298867361096582,0.503,0.534,5.50177981186373e-09,"3: IL2RB+ NK cell"
"RPL9",2.52925857952148e-13,-0.144880064442641,0.914,0.904,5.66958603185535e-09,"3: IL2RB+ NK cell"
"MATR3",2.73631000091005e-13,0.724082819839521,0.267,0.153,6.13371249803997e-09,"3: IL2RB+ NK cell"
"AARS",2.82644427282306e-13,-0.824623975791789,0.059,0.099,6.33575748196016e-09,"3: IL2RB+ NK cell"
"H3F3A",3.79584320705471e-13,-0.222389094650898,0.559,0.679,8.50876213293384e-09,"3: IL2RB+ NK cell"
"EIF3B",3.82336104144708e-13,0.482663166512248,0.389,0.285,8.57044611050777e-09,"3: IL2RB+ NK cell"
"CD58",3.96383350614523e-13,0.393886733872363,0.44,0.321,8.88532918737516e-09,"3: IL2RB+ NK cell"
"RPS10",4.49357200090552e-13,0.50147510218883,0.523,0.405,1.00727909972298e-08,"3: IL2RB+ NK cell"
