gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
FOSB,Overlap,2.0557900496038e-4,1,-2.27320133307456,-0.924389884434986,TRUE,FALSE
SQSTM1,Overlap,0.00239071830055742,1,-2.44830531488248,-1.35283431637108,TRUE,FALSE
LAPTM5,Overlap,0.0254569392545401,1,1.29836926733318,0.479646006665949,TRUE,FALSE
ARL6IP1,Overlap,0.0278158643704221,1,-1.82860698281082,-1.27260382283976,TRUE,FALSE
DNAJA1,Overlap,0.0449055468634186,1,-1.61270532257722,0.261753707450136,TRUE,FALSE
IFI30,Overlap,0.0533027922405983,1,-3.26672605937624,-1.10192469628345,FALSE,FALSE
HLA-DRA,Unsuppressed_only,0.109379517218548,NA,-0.909906062094219,NA,FALSE,FALSE
NEAT1,Overlap,0.13410622985041,1,-2.79674102026196,-1.71173434845441,FALSE,FALSE
CISD2,Overlap,0.40731644243538,1,3.90401300301952,2.53522919647184,FALSE,FALSE
DNAJB1,Overlap,0.508627000596673,1,-1.09373049065887,0.394690370951744,FALSE,FALSE
SIK3,Overlap,0.655660337132035,1,-1.15602560412772,-0.491293471501974,FALSE,FALSE
LRRFIP1,Overlap,0.88000520696042706,1,1.19312528093541,0.602080061836461,FALSE,FALSE
CCNL1,Overlap,0.884113823967941,1,-1.428305831023,-0.357080212135461,FALSE,FALSE
H2AX,Overlap,0.926237609410672,1,-2.6564345750018,-1.2223580275824,FALSE,FALSE
CRIM1,Overlap,1,1,4.11588827617465,1.83433975207121,FALSE,FALSE
PSMA6,Overlap,1,1,3.10924402449584,3.32521662710491,FALSE,FALSE
PNPLA8,Overlap,1,1,2.09400293616706,2.31866858350553,FALSE,FALSE
DENND4A,Overlap,1,1,-1.41412438625338,-0.738966110570303,FALSE,FALSE
MXI1,Overlap,1,1,2.87719836227116,1.22388073800682,FALSE,FALSE
GABARAPL1,Overlap,1,1,2.40523789681048,0.141314111646282,FALSE,FALSE
DDIT3,Overlap,1,1,-1.92539169599585,-1.63195197046586,FALSE,FALSE
SERTAD1,Overlap,1,1,-2.26723288243203,-0.589455748176343,FALSE,FALSE
EDF1,Overlap,1,1,2.98119970282305,2.51189692180846,FALSE,FALSE
NUMB,Overlap,1,1,3.81544501238945,2.66074641637771,FALSE,FALSE
SERTAD2,Overlap,1,1,-2.47621554071253,-0.857403541342922,FALSE,FALSE
NEU1,Overlap,1,1,-2.37814423797005,0.892674500474715,FALSE,FALSE
FOS,Overlap,1,1,-2.66825574432507,-0.18404479135484,FALSE,FALSE
GAPDH,Overlap,1,1,-1.41836913572221,-0.990464039563699,FALSE,FALSE
EZR,Overlap,1,1,1.02612948954743,1.12038642036656,FALSE,FALSE
CCR7,Overlap,1,1,-1.83279492698735,-0.978525047318238,FALSE,FALSE
GADD45B,Overlap,1,1,-2.23671562894924,-1.60745412671707,FALSE,FALSE
PPP1R15A,Overlap,1,1,-1.19639602065216,0.205970644332694,FALSE,FALSE
CXCL16,Overlap,1,1,3.18778983725891,1.05338412101128,FALSE,FALSE
MAFF,Overlap,1,1,-4.18274681320695,-0.373936515157021,FALSE,FALSE
FOSL1,Overlap,1,1,-4.06932485936568,-1.69986791884044,FALSE,FALSE
HLA-DPB1,Overlap,1,1,-0.201596705257149,-0.10816130592586,FALSE,FALSE
NFATC1,Overlap,1,1,-1.94796989243121,-0.600881049903079,FALSE,FALSE
CMSS1,Overlap,1,1,1.36774490503125,-1.17617620748666,FALSE,FALSE
DYNLL1,Unsuppressed_only,1,NA,-1.55406725891039,NA,FALSE,FALSE
POLR2I,Overlap,1,1,3.31532788971271,0.548099056420436,FALSE,FALSE
ATP5MJ,Overlap,1,1,3.32941213494271,2.37902558992443,FALSE,FALSE
JUND,Overlap,1,1,-0.582435502159021,-0.238036773175321,FALSE,FALSE
GPR137,Overlap,1,1,3.76526287976332,1.27221804423744,FALSE,FALSE
TSPAN33,Overlap,1,1,3.60513712477824,3.01148463101364,FALSE,FALSE
ATP5IF1,Unsuppressed_only,1,NA,2.49375470494095,NA,FALSE,FALSE
EPAS1,Overlap,1,1,-5.58044287972132,-3.20161866232222,FALSE,FALSE
KLHL2,Overlap,1,1,3.67110921039432,1.6212618855713,FALSE,FALSE
SLBP,Overlap,1,1,0.730886450715589,-0.539221342117355,FALSE,FALSE
BLCAP,Overlap,1,1,3.20483642255526,0.943759123439453,FALSE,FALSE
RUBCNL,Overlap,1,1,2.25569739084809,0.940112032405831,FALSE,FALSE
ZFP36,Overlap,1,1,-1.57859916631122,-0.386276001636498,FALSE,FALSE
FTL,Overlap,1,1,-0.810586314644028,0.231124474896704,FALSE,FALSE
BRD2,Overlap,1,1,-1.41135301192999,-0.679377365602144,FALSE,FALSE
YIPF4,Overlap,1,1,3.08386680976984,1.50960059150178,FALSE,FALSE
GLA,Overlap,1,1,-2.74580850409539,-1.25751574755058,FALSE,FALSE
EIF4A1,Unsuppressed_only,1,NA,-0.998533295066908,NA,FALSE,FALSE
PCNP,Overlap,1,1,3.56323951709579,3.55271945934851,FALSE,FALSE
LIMD2,Overlap,1,1,0.947114693612987,-0.598692927573985,FALSE,FALSE
DDX21,Overlap,1,1,0.823558271498694,0.522150579298187,FALSE,FALSE
CD79A,Overlap,1,1,1.25257790947787,0.366363433737034,FALSE,FALSE
EXOSC3,Overlap,1,1,2.7817744136802798,2.49135454809021,FALSE,FALSE
GLRX5,Overlap,1,1,2.75063935497004,2.01529131459258,FALSE,FALSE
NDUFA4,Overlap,1,1,2.19848738448908,2.1033868544875,FALSE,FALSE
KLHL21,Overlap,1,1,-4.41180083392611,-0.878189165866942,FALSE,FALSE
NR3C1,Overlap,1,1,1.63218900019075,0.851184839644904,FALSE,FALSE
MCCC2,Overlap,1,1,2.81816674864916,1.1578265138122,FALSE,FALSE
CIAO2B,Overlap,1,1,2.51608429361823,1.52374117393527,FALSE,FALSE
KLF2,Overlap,1,1,-1.74656236454305,-0.899431461056295,FALSE,FALSE
SRSF3,Overlap,1,1,-1.46844978439947,-0.299963144919587,FALSE,FALSE
PSMB9,Overlap,1,1,2.0969645676008,0.346598439374032,FALSE,FALSE
EIF4A3,Overlap,1,1,-1.98930142095078,-0.273288659276284,FALSE,FALSE
C11orf58,Overlap,1,1,1.49291350435495,0.141576530933736,FALSE,FALSE
CD83,Overlap,1,1,-0.404656254986065,0.25416525985778,FALSE,FALSE
MITD1,Overlap,1,1,3.02432030189558,1.39304724648934,FALSE,FALSE
LINC01970,Overlap,1,1,-4.47547261992991,-4.96851263121003,FALSE,FALSE
PPIA,Overlap,1,1,-0.638464902479923,-0.453264125396794,FALSE,FALSE
ATP6V0C,Overlap,1,1,-1.2826235411316,-0.612125710319427,FALSE,FALSE
FILIP1L,Overlap,1,1,2.06311033556789,-0.329830511376437,FALSE,FALSE
DLEU2,Overlap,1,1,-0.830472351694016,-1.3195425923844,FALSE,FALSE
SSNA1,Overlap,1,1,3.45139003565026,2.60928938279386,FALSE,FALSE
