gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
MTRNR2L12,Overlap,3.17003068534409e-90,2.05015946998674e-108,-12.4234196395878,-8.90048365326462,TRUE,TRUE
H3F3B,Overlap,2.03867755178775e-87,1.1364841890949499e-169,-12.4471021008897,-5.12460694411718,TRUE,TRUE
H3-3B,Overlap,2.19438131064328e-82,5.450758776367838e-171,4.57655151654762,4.69364195201884,TRUE,TRUE
H3F3A,Overlap,3.36196017148285e-81,4.577553037226539e-139,-11.5088644472255,-4.74850828770983,TRUE,TRUE
RPS10,Overlap,2.97535194534976e-70,4.4220911760765196e-207,3.6358361555152,4.04778341296701,TRUE,TRUE
H3-3A,Overlap,7.56292874899114e-67,3.7799900653448394e-156,5.0865444819701,5.1259614422279,TRUE,TRUE
LINC01578,Overlap,4.44169184349104e-63,9.15209660586623e-96,-10.1476320849527,-4.88017549584339,TRUE,TRUE
SLC9A3R1,Overlap,2.3373249526986602e-61,8.531380231441918e-95,-10.4829868728195,-4.56123987279218,TRUE,TRUE
CRIP1,Overlap,4.7265801278137805e-59,1.41103362641909e-244,2.66347347551589,3.22577256170743,TRUE,TRUE
TALAM1,Overlap,1.2439267000778298e-56,1.5451887748876097e-118,4.97861497109888,4.60306458156746,TRUE,TRUE
C5orf56,Overlap,7.35385952471259e-55,6.9125568065056e-102,-10.3941619201899,-4.79237005385965,TRUE,TRUE
HIST1H4C,Overlap,5.62547093061707e-48,3.09791346676638e-75,-10.31459492311,-4.88820223785954,TRUE,TRUE
HIST1H1E,Overlap,9.28276337705494e-48,2.52157751513504e-103,-10.8831637238407,-5.41308273014629,TRUE,TRUE
ENSG00000289901,Overlap,1.40972129403716e-46,4.370916667413649e-106,4.94626278292343,5.00350193733886,TRUE,TRUE
AC092821.3,Overlap,2.7967949463393203e-46,3.1875909720630296e-77,-10.3811773494436,-5.46972414040403,TRUE,TRUE
AC004687.1,Overlap,6.61024188361796e-46,6.36791245144353e-60,-10.1103591033418,-4.92973542030074,TRUE,TRUE
FAM49B,Overlap,3.4710570243595795e-45,6.318118030834399e-95,-10.1407348412685,-5.49262229187395,TRUE,TRUE
H2AFZ,Overlap,2.9052598757793598e-40,1.95108536822236e-71,-9.7473829084087,-4.91036937569804,TRUE,TRUE
S100A10,Overlap,1.12637050919878e-38,2.54735933103647e-62,1.72376939314771,2.14703303253959,TRUE,TRUE
TYROBP,Overlap,6.81290580051698e-38,1.65145439627109e-38,-2.13988748200768,-1.32419900344673,TRUE,TRUE
ATP5MD,Overlap,2.01094880963976e-37,1.22673495512658e-70,-9.75697691138546,-5.28087810685301,TRUE,TRUE
FTH1,Overlap,2.0279566430907697e-33,2.9089719843024997e-45,1.72605459708064,1.42641052366596,TRUE,TRUE
TPI1,Overlap,6.46148888649293e-33,2.4943432039756597e-116,-2.05289697824704,-1.87759899674541,TRUE,TRUE
GPI,Overlap,8.649232012775479e-33,4.64554215202291e-66,-2.79394214097684,-2.7265986490248,TRUE,TRUE
LINC-PINT,Overlap,7.26876154599248e-32,4.4464626730931695e-78,4.34847106102579,4.17378130598964,TRUE,TRUE
