"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
7.61705157236712e-17,0.456945585531566,0.997,0.931,1.70743828046181e-12,"NKG7"
1.52625187046429e-11,0.571237258928759,0.983,0.918,3.42124619283275e-07,"CST7"
5.69917130352286e-11,-2.1473675039705,0.066,0.269,1.27752623939768e-06,"IL7R"
2.26316934474736e-10,-1.73374865362895,0.21,0.44,5.07312040318569e-06,"GZMK"
2.46830341777196e-10,0.906861703343662,0.591,0.353,5.53294894127762e-06,"KLRD1"
2.04178288451379e-09,-1.64028270311376,0.251,0.442,4.57686051392611e-05,"CCR7"
5.32100976556416e-09,-4.56455292899552,0.009,0.14,0.000119275754904886,"LTB"
5.60792292939931e-09,-0.976019499980176,0.32,0.567,0.000125707200385415,"SPOCK2"
6.41212404563636e-08,-2.2427795198202,0.061,0.247,0.00143734172606985,"SNX9"
7.94468608465252e-08,0.468533816605143,0.939,0.864,0.00178088083273571,"APOBEC3G"
1.72761306222203e-07,0.76689193367071,0.726,0.558,0.0038726174402769,"CTSW"
2.93973007614115e-07,1.00256890792851,0.476,0.284,0.006589698938678,"S1PR5"
1.26145082186333e-06,0.521034025356351,0.793,0.622,0.0282766816228884,"C1orf21"
1.4214224679634e-06,0.642143696453596,0.657,0.462,0.0318626060418675,"CMC1"
2.70939991107704e-06,-1.39373665180463,0.072,0.224,0.060733908406703,"AKT3"
3.21040737307045e-06,-0.835732980240306,0.363,0.58,0.0719644916747472,"CD27"
3.79808461540507e-06,0.517743570822284,0.928,0.82,0.08513786473892,"ZEB2"
5.29222532001853e-06,1.00211477683829,0.424,0.227,0.118630522773535,"PPP2R2B"
5.46576882734429e-06,-5.26070789325789,0.006,0.102,0.12252067403375,"AFF3"
6.25392744070214e-06,0.253904233563069,0.977,0.867,0.140188037510779,"CD8A"
7.57684765431906e-06,-3.90254114262553,0.014,0.124,0.169842617019216,"LEF1"
7.61503422796119e-06,-1.33636910152071,0.147,0.331,0.170698607253978,"LRRC8D"
8.23039441945331e-06,0.502612402211652,0.859,0.74,0.184492521306465,"IFITM2"
9.40456501545551e-06,-1.04773146346806,0.305,0.476,0.210812729386451,"CMTM7"
1.02921975714438e-05,0.87351155693715,0.657,0.533,0.230709900761485,"TRG-AS1"
1.08112915591731e-05,1.59198783866888,0.207,0.076,0.242345911590423,"TRGV8"
1.13663301207314e-05,-0.504887686557911,0.524,0.642,0.254787655986315,"TCF7"
1.35692006959851e-05,-0.850722820994296,0.28,0.442,0.304167202801201,"TC2N"
1.48232312680851e-05,1.04990906198901,0.265,0.147,0.332277552105396,"MINDY3"
1.58431498819064e-05,0.459525160313775,0.781,0.649,0.355140047752813,"FGFBP2"
1.73633413348538e-05,-1.03232384360561,0.231,0.369,0.389216659362082,"FCMR"
2.24732644677483e-05,-3.85157586902627,0.009,0.1,0.503760696309045,"MYB"
2.30639261720935e-05,0.830038138231203,0.427,0.264,0.517000969073648,"CD63"
2.35864962539624e-05,-2.53134929683202,0.035,0.14,0.528714900028822,"SESTD1"
2.49771559779106e-05,2.0745531210813,0.13,0.036,0.559887928400845,"TRAV12-2"
3.12195435003965e-05,-4.20070633602315,0.003,0.076,0.699817287104887,"LAYN"
3.17432466984979e-05,-1.79736945306925,0.127,0.251,0.711556617993529,"SESN3"
3.77617253083465e-05,0.750148194685063,0.51,0.382,0.846466834511895,"DOK2"
4.17069127250032e-05,-1.10965716745089,0.164,0.324,0.934902155643672,"KDM6B"
4.49895779423653e-05,0.467892877236425,0.683,0.582,1,"LCP2"
5.4138898176453e-05,0.483761862462405,0.804,0.673,1,"PRF1"
5.63451504964328e-05,0.510830963468706,0.703,0.518,1,"GNLY"
5.71178420588058e-05,0.757728403246886,0.265,0.138,1,"PDLIM1"
6.24877824791789e-05,0.532780477879165,0.879,0.716,1,"AOAH"
6.4421979818672e-05,1.09059993430307,0.343,0.227,1,"STOM"
6.51930482441846e-05,0.519475800653311,0.87,0.787,1,"OASL"
7.35219293814721e-05,0.876833350573953,0.274,0.171,1,"DAAM1"
8.03589147113001e-05,-0.764424229460245,0.259,0.411,1,"KAT6B"
9.18358939650274e-05,0.579983082882434,0.597,0.516,1,"MYO1F"
