"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
5.33405490442188e-27,0.661941857243633,0.962,0.844,1.19568174737521e-22,"GZMB"
6.47200843496299e-14,0.399298620264108,0.986,0.948,1.4507654107813e-09,"GNLY"
8.25640360462293e-12,-3.18580675718844,0.01,0.095,1.85075543201228e-07,"IL7R"
6.32067393535793e-11,0.536218546512639,0.906,0.776,1.41684226934983e-06,"S100A6"
1.56643423554466e-10,1.12755747823078,0.333,0.169,3.51131898239692e-06,"CSGALNACT1"
3.24670622269597e-09,-1.07292059028359,0.181,0.35,7.27781666879529e-05,"TCF7"
4.63391073420602e-08,0.31717539368865,0.918,0.837,0.00103873743017962,"PRF1"
1.68510433264891e-07,1.32590839430604,0.229,0.092,0.0037773298720658,"TRGV3"
1.75484151450643e-07,-0.939418069372865,0.349,0.491,0.00393365273891762,"CREM"
1.95074258029437e-07,0.416248372714029,0.926,0.834,0.00437278456798786,"GZMH"
2.03866906857364e-07,-2.06570035550574,0.021,0.092,0.00456988058411468,"TRBV28"
5.76453572894479e-07,-2.57792801806036,0.019,0.092,0.0129217832900026,"GPR183"
8.48801913555804e-07,-0.193356644985315,0.998,0.994,0.0190267436942669,"RPL37"
3.44267254753756e-06,1.37616399835944,0.144,0.058,0.077170947825602,"TRBV20-1"
3.8959092542879e-06,0.557063923941557,0.653,0.531,0.0873307018441176,"ITGB1"
4.51223292224224e-06,0.286055948070508,0.984,0.972,0.101146213184982,"CST7"
1.19882317229832e-05,1.2817381733363,0.222,0.117,0.26872820230239,"LINC01505"
1.47170674549373e-05,0.309640375048851,0.928,0.85,0.329897784069875,"FGFBP2"
1.54159698917861e-05,-0.989338487713873,0.161,0.291,0.345564381094277,"BACH2"
2.57062655243631e-05,0.705840806522856,0.55,0.429,0.576231647994124,"LGALS1"
2.649531993079e-05,-0.179770443828453,0.995,1,0.593919091568588,"RPS13"
2.75476324961126e-05,0.29558767150613,0.855,0.807,0.61750773003286,"IL32"
3.71060749907597e-05,0.558708932311631,0.578,0.451,0.83176977699287,"PLEK"
3.95129811918365e-05,-0.433484175349419,0.997,1,0.885722986396208,"FTH1"
4.22579458573408e-05,-1.68561336756985,0.045,0.12,0.947254114338152,"SATB1"
4.56036412024356e-05,2.01433975962955,0.106,0.034,1,"TRBV14"
4.74788054537248e-05,0.732869411522459,0.45,0.334,1,"MTSS1"
5.47929198880535e-05,1.12097886590548,0.105,0.037,1,"TRAV8-3"
5.85464037103423e-05,0.601744608480375,0.434,0.313,1,"FCGR3A"
6.04215518669645e-05,-0.1560036078831,0.998,1,1,"RPS28"
8.88175710789154e-05,-0.316475982731074,0.841,0.883,1,"PABPC1"
0.000105425841030243,-1.60662241169121,0.013,0.061,1,"TRBV19"
0.000110488942825163,0.392560673078647,0.73,0.663,1,"ATP2B4"
0.000125454379648049,1.02954602195227,0.231,0.132,1,"SYNGR1"
0.000130004764759541,0.530980258073388,0.36,0.255,1,"HAVCR2"
0.000130843359850287,0.139992498736103,0.999,0.991,1,"NKG7"
0.000132945224587419,-0.256463424580775,0.942,0.969,1,"SARAF"
0.000152661511519977,-0.523434682907626,0.504,0.62,1,"COTL1"
0.000168911210307341,-0.202085942666703,0.998,0.994,1,"RPS6"
0.000189577861881066,-2.01783220073123,0.022,0.083,1,"MAFF"
0.000191152708471395,-1.16608899246391,0.078,0.147,1,"CASD1"
0.000207855690875119,-0.680878008252426,0.175,0.285,1,"PDE4B"
0.00026964987912011,0.548394099318647,0.403,0.285,1,"TRGV2"
0.000275491181400715,-0.642544507703756,0.249,0.344,1,"PIH1D1"
0.000325295109883674,0.679053269072691,0.154,0.083,1,"GPR141"
0.000336997332172496,0.495395466494073,0.723,0.607,1,"S100A4"
0.000398403688788028,1.31591688411862,0.16,0.077,1,"TM4SF19"
0.000406537050791775,-0.827658938572716,0.208,0.316,1,"BICDL1"
0.000416725730162367,1.09017324345918,0.2,0.12,1,"LINC02384"
0.000436208072856512,-0.354183322506076,0.685,0.788,1,"ABLIM1"
0.000486073833225158,-0.151836823440099,0.999,1,1,"RPL13"
0.000486133241088259,0.449793648814023,0.406,0.316,1,"ADGRG1"
0.000518611672636874,-0.117482693341302,1,1,1,"RPL28"
0.000524234183198435,1.09959687252212,0.093,0.034,1,"TRAV8-2"
0.000528563171079614,-0.854596145013089,0.116,0.193,1,"BCL6"
0.000573012370514364,-0.668773121966805,0.173,0.252,1,"STX11"
0.000599188337907034,0.112105292796434,1,1,1,"B2M"
0.000626490911799719,1.12187150886154,0.079,0.034,1,"EFNA5"
0.000635860938245595,-1.10533301070004,0.074,0.126,1,"PLK3"
0.00063948520940554,-0.459808258654845,0.332,0.451,1,"PNRC2"
0.000656016149058544,0.227090148688313,0.965,0.942,1,"CYBA"
0.000701564223368936,-0.390743156352696,0.22,0.242,1,"SNRPN"
0.000780861527540621,-0.215599421162722,0.259,0.264,1,"ICAM3"
0.000806603732728938,0.213179675994072,0.643,0.534,1,"HLA-DPB1"
0.000856831129920854,-0.618631490022238,0.138,0.227,1,"KLRC4"
0.000865244053292341,-0.605277973268307,0.104,0.123,1,"NFATC1"
0.000974705192321306,0.121946028514323,0.572,0.491,1,"CD58"
0.000982316716933734,-0.166060715346643,1,1,1,"RPL39"
0.00104326577297145,0.136922417764944,0.288,0.242,1,"PRDM2"
