"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
9.89575282371099e-12,5.27107317133342,0.662,0.036,2.21823195296305e-07,"TRAV19"
8.33232345171674e-07,4.68907299222741,0.495,0.018,0.0186777362493682,"TRBV23-1"
1.03754386308128e-06,0.80401661966987,0.171,0.071,0.02325758323483,"IARS"
1.77070108343294e-06,-0.237251797539764,0.252,0.232,0.0396920354862327,"ARID4A"
3.74344686591804e-06,0.336765766548241,0.09,0.054,0.0839131049464188,"HMGCL"
7.08780490635506e-06,-1.74274060438136,0.229,0.643,0.158880234780855,"IL2RB"
1.49789253223228e-05,0.402426208015485,0.214,0.161,0.335767590025187,"BLOC1S2"
1.89440200323811e-05,-0.288079778425995,0.114,0.125,0.424649153045855,"SDE2"
9.29808744400567e-05,-1.6527306405772,0.1,0.321,1,"CAMK2D"
0.000117580097908997,-0.177701043000109,0.481,0.464,1,"RNF187"
0.000126678707624459,3.02423957239223,0.5,0.071,1,"TRBV2"
0.000162354996364281,-0.591031815881304,0.5,0.821,1,"ARHGEF1"
0.000197475787551566,-0.89508901101743,0.367,0.732,1,"SELENOH"
0.000289024716980708,-0.548480636630418,0.086,0.125,1,"ECPAS"
0.000347472606778184,-0.791298124078831,0.076,0.125,1,"DLD"
0.000368520036577244,-3.74757939239195,0.019,0.304,1,"AKT3"
0.000383781765868982,-0.318425289104091,0.11,0.125,1,"PLAAT3"
0.000399563981173758,0.336820540411584,0.748,0.625,1,"KLRK1"
0.000402494654123068,0.378238689149695,0.386,0.268,1,"SAMSN1"
0.000432027795847551,0.676493339656947,0.348,0.268,1,"CCND3"
0.00044390912804143,-1.41202238036393,0.071,0.232,1,"SELENOO"
0.00046651888553777,-7.69087981839889,0,0.071,1,"TRAV3"
0.000526466618466566,-5.77895137310949,0,0.071,1,"C20orf96"
0.000612542281279151,-0.557115634256646,0.819,0.911,1,"ARPC3"
0.000615526731132775,-0.328904161392016,0.281,0.304,1,"UHMK1"
0.000663086011226234,-7.99596926348955,0,0.089,1,"TRBV18"
0.000677973881307983,-5.17241563312601,0,0.054,1,"FUT8-AS1"
